year,pgisced97,regtyp,pgfamstd,proportion,n,lower_confidence,upper_confidence
1985,vocational + Abi,Staedtischer Raum,Verheiratet,0.013334680270734417,14443,0.011463982619586904,0.015205377921881931
1985,higher education,Staedtischer Raum,Ledig,0.012526517830083846,14443,0.010712651550893904,0.014340384109273789
1985,higher vocational,Laendlicher Raum,Verheiratet,0.009596928982725527,14443,0.008006920301864206,0.011186937663586848
1985,general elemantary,Laendlicher Raum,Verwitwet,0.009293868067481564,14443,0.007728926800856443,0.010858809334106686
1985,higher education,Laendlicher Raum,Verheiratet,0.008889786847156278,14443,0.007358931993774004,0.01042064170053855
1985,higher vocational,Staedtischer Raum,Ledig,0.00747550257601778,14443,0.006070690664912136,0.008880314487123423
1985,middle vocational,Staedtischer Raum,"Verheiratet, getrennt lebend",0.007374482270936458,14443,0.0059791236129984665,0.00876984092887445
1985,inadequately,Laendlicher Raum,Verheiratet,0.006869380745529852,14443,0.005522313283928794,0.008216448207130909
1985,vocational + Abi,Staedtischer Raum,Ledig,0.006667340135367209,14443,0.005340095346570747,0.00799458492416367
1985,in school,Staedtischer Raum,Ledig,0.006667340135367209,14443,0.005340095346570747,0.00799458492416367
1985,general elemantary,Staedtischer Raum,Geschieden,0.006465299525204566,14443,0.005158186294624065,0.007772412755785068
1985,inadequately,Staedtischer Raum,Ledig,0.006263258915041923,14443,0.004976600626832496,0.00754991720325135
1985,middle vocational,Laendlicher Raum,Verwitwet,0.005354076169310031,14443,0.004163920164881751,0.006544232173738312
1985,-1,Staedtischer Raum,Verheiratet,0.004040812203252854,14443,0.0030061883890615065,0.0050754360174442015
1985,-1,Staedtischer Raum,Ledig,0.003434690372764926,14443,0.002480524136352558,0.004388856609177294
1985,middle vocational,Laendlicher Raum,Geschieden,0.003434690372764926,14443,0.002480524136352558,0.004388856609177294
1985,general elemantary,Staedtischer Raum,"Verheiratet, getrennt lebend",0.0031316294575209616,14443,0.0022203922199611078,0.004042866695080816
1985,vocational + Abi,Laendlicher Raum,Verheiratet,0.002626527932114355,14443,0.0017917955069820493,0.0034612603572466605
1985,higher vocational,Staedtischer Raum,Verwitwet,0.0025255076270330338,14443,0.001706943690053332,0.0033440715640127355
1985,higher education,Staedtischer Raum,"Verheiratet, getrennt lebend",0.002323467016870391,14443,0.001538248558540007,0.003108685475200775
1985,higher education,Staedtischer Raum,Geschieden,0.0022224467117890694,14443,0.0014544490305911815,0.0029904443929869573
1985,inadequately,Staedtischer Raum,"Verheiratet, getrennt lebend",0.002020406101626427,14443,0.0012880749101313173,0.002752737293121537
1985,in school,Laendlicher Raum,Ledig,0.0018183654914637841,14443,0.0011235447990285722,0.002513186183898996
1985,inadequately,Staedtischer Raum,Verwitwet,0.0018183654914637841,14443,0.0011235447990285722,0.002513186183898996
1985,inadequately,Laendlicher Raum,Ledig,0.0018183654914637841,14443,0.0011235447990285722,0.002513186183898996
1985,middle vocational,Laendlicher Raum,"Verheiratet, getrennt lebend",0.0016163248813011416,14443,0.0009611753562888485,0.0022714744063134346
1985,vocational + Abi,Laendlicher Raum,Ledig,0.0016163248813011416,14443,0.0009611753562888485,0.0022714744063134346
1985,higher education,Laendlicher Raum,Ledig,0.0016163248813011416,14443,0.0009611753562888485,0.0022714744063134346
1985,higher vocational,Staedtischer Raum,Geschieden,0.0016163248813011416,14443,0.0009611753562888485,0.0022714744063134346
1985,higher vocational,Laendlicher Raum,Ledig,0.0015153045762198202,14443,0.0008809266843440505,0.00214968246809559
1985,inadequately,Staedtischer Raum,Geschieden,0.0015153045762198202,14443,0.0008809266843440505,0.00214968246809559
1985,general elemantary,Laendlicher Raum,Geschieden,0.001212243660975856,14443,0.0006447527220492848,0.0017797345999024275
1985,general elemantary,Laendlicher Raum,"Verheiratet, getrennt lebend",0.0010102030508132135,14443,0.0004921046760657107,0.0015283014255607164
1985,vocational + Abi,Staedtischer Raum,Geschieden,0.0010102030508132135,14443,0.0004921046760657107,0.0015283014255607164
1985,higher vocational,Laendlicher Raum,Verwitwet,0.0009091827457318921,14443,0.0004176466200756035,0.0014007188713881806
1985,higher education,Staedtischer Raum,Verwitwet,0.0009091827457318921,14443,0.0004176466200756035,0.0014007188713881806
1985,-1,Laendlicher Raum,Verheiratet,0.0007071421355692494,14443,0.00027360418992929093,0.001140680081209208
1985,higher education,Laendlicher Raum,Verwitwet,0.000606121830487928,14443,0.00020472339889527025,0.0010075202620805858
1985,higher vocational,Laendlicher Raum,Geschieden,0.000606121830487928,14443,0.00020472339889527025,0.0010075202620805858
1985,-1,Laendlicher Raum,Ledig,0.0005051015254066068,14443,0.00013865804725148658,0.0008715450035617269
1985,inadequately,Laendlicher Raum,"Verheiratet, getrennt lebend",0.0005051015254066068,14443,0.00013865804725148658,0.0008715450035617269
1985,higher vocational,Staedtischer Raum,"Verheiratet, getrennt lebend",0.0005051015254066068,14443,0.00013865804725148658,0.0008715450035617269
1985,vocational + Abi,Staedtischer Raum,Verwitwet,0.0004040812203252854,14443,7.630764649443976e-05,0.000731854794156131
1985,vocational + Abi,Staedtischer Raum,"Verheiratet, getrennt lebend",0.0004040812203252854,14443,7.630764649443976e-05,0.000731854794156131
1985,inadequately,Laendlicher Raum,Verwitwet,0.000303060915243964,14443,1.9186330359522428e-05,0.0005869355001284056
1985,-1,Staedtischer Raum,Geschieden,0.000303060915243964,14443,1.9186330359522428e-05,0.0005869355001284056
1985,higher education,Laendlicher Raum,Geschieden,0.0002020406101626427,14443,-2.9753728436965083e-05,0.0004338349487622505
1985,-1,Staedtischer Raum,"Verheiratet, getrennt lebend",0.0002020406101626427,14443,-2.9753728436965083e-05,0.0004338349487622505
1985,inadequately,Laendlicher Raum,Geschieden,0.0002020406101626427,14443,-2.9753728436965083e-05,0.0004338349487622505
1985,-1,Staedtischer Raum,Verwitwet,0.00010102030508132135,14443,-6.289132383008816e-05,0.00026493193399273085
1985,vocational + Abi,Laendlicher Raum,Verwitwet,0.00010102030508132135,14443,-6.289132383008816e-05,0.00026493193399273085
1985,higher vocational,Laendlicher Raum,"Verheiratet, getrennt lebend",0.00010102030508132135,14443,-6.289132383008816e-05,0.00026493193399273085
1985,higher education,Laendlicher Raum,"Verheiratet, getrennt lebend",0.00010102030508132135,14443,-6.289132383008816e-05,0.00026493193399273085
1985,-1,Laendlicher Raum,Verwitwet,0.00010102030508132135,14443,-6.289132383008816e-05,0.00026493193399273085
1985,-1,Laendlicher Raum,Geschieden,0.00010102030508132135,14443,-6.289132383008816e-05,0.00026493193399273085
1986,middle vocational,Staedtischer Raum,Verheiratet,0.24727379899793692,13742,0.2400604214044319,0.25448717659144193
1986,general elemantary,Staedtischer Raum,Verheiratet,0.12172119068670793,13742,0.11625442578472746,0.1271879555886884
1986,middle vocational,Staedtischer Raum,Ledig,0.0842911877394636,13742,0.0796460255449119,0.08893634993401531
1986,middle vocational,Laendlicher Raum,Verheiratet,0.07348462520876314,13742,0.06912192213093826,0.07784732828658802
1986,inadequately,Staedtischer Raum,Verheiratet,0.050397877984084884,13742,0.046740178147995415,0.05405557782017435
1986,general elemantary,Staedtischer Raum,Ledig,0.04892425582080755,13742,0.0453176326679552,0.05253087897365989
1986,higher education,Staedtischer Raum,Verheiratet,0.04332449160035367,13742,0.03992056517238802,0.04672841802831932
1986,general elemantary,Laendlicher Raum,Verheiratet,0.039100108065625305,13742,0.03585925642514701,0.042340959706103604
1986,higher vocational,Staedtischer Raum,Verheiratet,0.03251792906965321,13742,0.029552319313575312,0.035483538825731104
1986,middle vocational,Laendlicher Raum,Ledig,0.023283230179781903,13742,0.02076185753163815,0.025804602827925658
1986,general elemantary,Staedtischer Raum,Verwitwet,0.020728951763434523,13742,0.01834679012187301,0.023111113404996036
1986,middle vocational,Staedtischer Raum,Verwitwet,0.020041261420571766,13742,0.017698125290069373,0.02238439755107416
1986,middle vocational,Staedtischer Raum,Geschieden,0.015423911975636114,13742,0.013363505005906343,0.017484318945365885
1986,general elemantary,Laendlicher Raum,Ledig,0.015129187542980647,13742,0.0130882555388994,0.017170119547061893
1986,vocational + Abi,Staedtischer Raum,Verheiratet,0.013360840947047843,13742,0.011441168328090345,0.015280513566005342
1986,higher education,Staedtischer Raum,Ledig,0.012083701738874153,13742,0.010256901023737976,0.013910502454010331
1986,higher vocational,Laendlicher Raum,Verheiratet,0.009824147755182238,13742,0.008175094399982931,0.011473201110381545
1986,middle vocational,Staedtischer Raum,"Verheiratet, getrennt lebend",0.009627664800078593,13742,0.007995023305709923,0.011260306294447263
1986,higher education,Laendlicher Raum,Verheiratet,0.009627664800078593,13742,0.007995023305709923,0.011260306294447263
1986,general elemantary,Laendlicher Raum,Verwitwet,0.008350525591904903,13742,0.006829042613869239,0.009872008569940567
1986,in school,Staedtischer Raum,Ledig,0.007957559681697613,13742,0.006472013431269355,0.00944310593212587
1986,higher vocational,Staedtischer Raum,Ledig,0.0071716278612830335,13742,0.00576079014290388,0.008582465579662187
1986,inadequately,Laendlicher Raum,Verheiratet,0.006778661951075744,13742,0.005406750414812581,0.008150573487338907
1986,vocational + Abi,Staedtischer Raum,Ledig,0.006778661951075744,13742,0.005406750414812581,0.008150573487338907
1986,inadequately,Staedtischer Raum,Ledig,0.0062874545633166325,13742,0.0049658579549701825,0.0076090511716630825
1986,general elemantary,Staedtischer Raum,Geschieden,0.005796247175557521,13742,0.0045270115693992665,0.007065482781715775
1986,middle vocational,Laendlicher Raum,Verwitwet,0.005206798310246586,13742,0.004003473472006238,0.006410123148486933
1986,-1,Staedtischer Raum,Verheiratet,0.0050103153551429415,13742,0.0038297965236715886,0.006190834186614294
1986,general elemantary,Staedtischer Raum,"Verheiratet, getrennt lebend",0.004224383534728362,13742,0.0031399735352329234,0.0053087935342238015
1986,middle vocational,Laendlicher Raum,Geschieden,0.0037331761469692505,13742,0.002713509592317808,0.004752842701620693
1986,inadequately,Staedtischer Raum,"Verheiratet, getrennt lebend",0.0030454858041064937,13742,0.002124194310940407,0.003966777297272581
1986,-1,Staedtischer Raum,Ledig,0.0030454858041064937,13742,0.002124194310940407,0.003966777297272581
1986,vocational + Abi,Laendlicher Raum,Verheiratet,0.002554278416347382,13742,0.0017103417578379376,0.0033982150748568265
1986,higher education,Staedtischer Raum,Geschieden,0.002357795461243737,13742,0.0015468874899038484,0.0031687034325836253
1986,inadequately,Laendlicher Raum,Ledig,0.002259553983691915,13742,0.0014656805863551682,0.003053427381028662
1986,higher vocational,Staedtischer Raum,Verwitwet,0.0021613125061400924,13742,0.001384850782749396,0.0029377742295307887
1986,higher education,Staedtischer Raum,"Verheiratet, getrennt lebend",0.0021613125061400924,13742,0.001384850782749396,0.0029377742295307887
1986,vocational + Abi,Laendlicher Raum,Ledig,0.0019648295510364478,13742,0.001224429461016926,0.0027052296410559696
1986,middle vocational,Laendlicher Raum,"Verheiratet, getrennt lebend",0.0019648295510364478,13742,0.001224429461016926,0.0027052296410559696
1986,inadequately,Staedtischer Raum,Verwitwet,0.0017683465959328027,13742,0.0010658722588835611,0.0024708209329820444
1986,higher education,Laendlicher Raum,Ledig,0.0017683465959328027,13742,0.0010658722588835611,0.0024708209329820444
1986,higher vocational,Staedtischer Raum,Geschieden,0.0016701051183809804,13742,0.00098738918149224,0.002352821055269721
1986,inadequately,Staedtischer Raum,Geschieden,0.0015718636408291581,13742,0.0009094993070773951,0.0022342279745809213
1986,general elemantary,Laendlicher Raum,Geschieden,0.0014736221632773356,13742,0.0008322591033444997,0.0021149852232101715
1986,in school,Laendlicher Raum,Ledig,0.001277139208173691,13742,0.0006800039518768116,0.0018742744644705705
1986,higher vocational,Laendlicher Raum,Ledig,0.0011788977306218685,13742,0.0006051605172923899,0.001752634943951347
1986,higher education,Staedtischer Raum,Verwitwet,0.0010806562530700462,13742,0.0005313176785271158,0.0016299948276129765
1986,-1,Laendlicher Raum,Ledig,0.0010806562530700462,13742,0.0005313176785271158,0.0016299948276129765
1986,higher vocational,Laendlicher Raum,Verwitwet,0.0008841732979664014,13742,0.0003872289951006103,0.0013811176008321924
1986,vocational + Abi,Staedtischer Raum,Geschieden,0.0008841732979664014,13742,0.0003872289951006103,0.0013811176008321924
1986,higher vocational,Staedtischer Raum,"Verheiratet, getrennt lebend",0.0007859318204145791,13742,0.00031738520448517944,0.0012544784363439786
1986,-1,Laendlicher Raum,Verheiratet,0.0006876903428627567,13742,0.0002493835709295991,0.0011259971147959142
1986,general elemantary,Laendlicher Raum,"Verheiratet, getrennt lebend",0.0006876903428627567,13742,0.0002493835709295991,0.0011259971147959142
1986,-1,Staedtischer Raum,"Verheiratet, getrennt lebend",0.0005894488653109342,13742,0.00018363569989920817,0.0009952620307226603
1986,higher education,Laendlicher Raum,Verwitwet,0.0005894488653109342,13742,0.00018363569989920817,0.0009952620307226603
1986,higher vocational,Laendlicher Raum,Geschieden,0.0004912073877591119,13742,0.00012073413906772207,0.0008616806364505018
1986,vocational + Abi,Staedtischer Raum,"Verheiratet, getrennt lebend",0.0004912073877591119,13742,0.00012073413906772207,0.0008616806364505018
1986,vocational + Abi,Staedtischer Raum,Verwitwet,0.00039296591020728953,13742,6.158827872642579e-05,0.0007243435416881532
1986,inadequately,Laendlicher Raum,"Verheiratet, getrennt lebend",0.0002947244326554671,13742,7.728883611184416e-06,0.0005817199816997498
1986,inadequately,Laendlicher Raum,Verwitwet,0.0002947244326554671,13742,7.728883611184416e-06,0.0005817199816997498
1986,-1,Staedtischer Raum,Geschieden,0.0002947244326554671,13742,7.728883611184416e-06,0.0005817199816997498
1986,inadequately,Laendlicher Raum,Geschieden,0.00019648295510364477,13742,-3.785944304922646e-05,0.00043082535325651597
1986,higher education,Laendlicher Raum,Geschieden,0.00019648295510364477,13742,-3.785944304922646e-05,0.00043082535325651597
1986,higher education,Laendlicher Raum,"Verheiratet, getrennt lebend",9.824147755182238e-05,13742,-6.747176225808455e-05,0.0002639547173617293
1986,-1,Staedtischer Raum,Verwitwet,9.824147755182238e-05,13742,-6.747176225808455e-05,0.0002639547173617293
1986,vocational + Abi,Laendlicher Raum,Verwitwet,9.824147755182238e-05,13742,-6.747176225808455e-05,0.0002639547173617293
1986,higher vocational,Laendlicher Raum,"Verheiratet, getrennt lebend",9.824147755182238e-05,13742,-6.747176225808455e-05,0.0002639547173617293
1987,middle vocational,Staedtischer Raum,Verheiratet,0.24851954204500593,13496,0.24122844876379873,0.2558106353262131
1987,general elemantary,Staedtischer Raum,Verheiratet,0.11843663639952626,13496,0.1129850445235657,0.12388822827548682
1987,middle vocational,Staedtischer Raum,Ledig,0.08438610343466245,13496,0.07969640203826801,0.08907580483105688
1987,middle vocational,Laendlicher Raum,Verheiratet,0.07343071456770628,13496,0.06902991728602245,0.0778315118493901
1987,general elemantary,Staedtischer Raum,Ledig,0.049249901302803004,13496,0.04559908981523577,0.05290071279037024
1987,inadequately,Staedtischer Raum,Verheiratet,0.048953809711804186,13496,0.04531342242224269,0.05259419700136568
1987,higher education,Staedtischer Raum,Verheiratet,0.04204500592183182,13496,0.038659034420331626,0.04543097742333202
1987,general elemantary,Laendlicher Raum,Verheiratet,0.03868930122384524,13496,0.03543557605026331,0.041943026397427176
1987,higher vocational,Staedtischer Raum,Verheiratet,0.0322739834188709,13496,0.02929233775659626,0.035255629081145545
1987,middle vocational,Laendlicher Raum,Ledig,0.0245756020529017,13496,0.02196342610266528,0.027187778003138117
1987,general elemantary,Staedtischer Raum,Verwitwet,0.021515988945913937,13496,0.019067990940972366,0.02396398695085551
1987,middle vocational,Staedtischer Raum,Verwitwet,0.02102250296091591,13496,0.018602131060503322,0.0234428748613285
1987,middle vocational,Staedtischer Raum,Geschieden,0.01667982629293328,13496,0.014519114845072335,0.018840537740794226
1987,vocational + Abi,Staedtischer Raum,Verheiratet,0.01401500197394394,13496,0.012031716313971152,0.015998287633916728
1987,general elemantary,Laendlicher Raum,Ledig,0.013718910382945124,13496,0.011756392154548347,0.0156814286113419
1987,higher education,Staedtischer Raum,Ledig,0.012633241215949467,13496,0.010748940635957408,0.014517541795941525
1987,higher education,Laendlicher Raum,Verheiratet,0.00967232530596131,13496,0.008021091993420913,0.011323558618501709
1987,in school,Staedtischer Raum,Ledig,0.0094749309119621,13496,0.007840470905587402,0.0111093909183368
1987,higher vocational,Laendlicher Raum,Verheiratet,0.009080142123963679,13496,0.0074797768264425295,0.010680507421484828
1987,general elemantary,Laendlicher Raum,Verwitwet,0.008191867350967233,13496,0.0066711138506617565,0.00971262085127271
1987,higher vocational,Staedtischer Raum,Ledig,0.00700750098697197,13496,0.005600131586180286,0.008414870387763654
1987,vocational + Abi,Staedtischer Raum,Ledig,0.00700750098697197,13496,0.005600131586180286,0.008414870387763654
1987,middle vocational,Staedtischer Raum,"Verheiratet, getrennt lebend",0.006908803789972365,13496,0.005511311141511157,0.008306296438433574
1987,inadequately,Laendlicher Raum,Verheiratet,0.006908803789972365,13496,0.005511311141511157,0.008306296438433574
1987,general elemantary,Staedtischer Raum,Geschieden,0.006415317804974338,13496,0.0050683256446607105,0.007762309965287966
1987,inadequately,Staedtischer Raum,Ledig,0.005724437425977102,13496,0.004451598860348778,0.006997275991605427
1987,middle vocational,Laendlicher Raum,Verwitwet,0.005625740228977497,13496,0.004363859492190669,0.006887620965764326
1987,-1,Staedtischer Raum,Verheiratet,0.005329648637978681,13496,0.004101241270863475,0.006558056005093888
1987,general elemantary,Staedtischer Raum,"Verheiratet, getrennt lebend",0.005329648637978681,13496,0.004101241270863475,0.006558056005093888
1987,middle vocational,Laendlicher Raum,Geschieden,0.0040465850769838135,13496,0.0029755162318455515,0.0051176539221220755
1987,-1,Staedtischer Raum,Ledig,0.0040465850769838135,13496,0.0029755162318455515,0.0051176539221220755
1987,inadequately,Staedtischer Raum,"Verheiratet, getrennt lebend",0.003355704697986577,13496,0.0023800065129080334,0.004331402883065121
1987,higher education,Staedtischer Raum,Geschieden,0.0030596131069877616,13496,0.0021278159352324934,0.0039914102787430294
1987,higher vocational,Staedtischer Raum,Verwitwet,0.0025661271219897357,13496,0.00171256590022401,0.0034196883437554613
1987,vocational + Abi,Laendlicher Raum,Verheiratet,0.00246742992499013,13496,0.0016304028760994217,0.0033044569738808387
1987,higher education,Staedtischer Raum,"Verheiratet, getrennt lebend",0.001875246742992499,13496,0.0011453269178736355,0.0026051665681113625
1987,inadequately,Laendlicher Raum,Ledig,0.001875246742992499,13496,0.0011453269178736355,0.0026051665681113625
1987,inadequately,Staedtischer Raum,Geschieden,0.0017765495459928938,13496,0.001066062633138043,0.0024870364588477443
1987,inadequately,Staedtischer Raum,Verwitwet,0.0017765495459928938,13496,0.001066062633138043,0.0024870364588477443
1987,middle vocational,Laendlicher Raum,"Verheiratet, getrennt lebend",0.0017765495459928938,13496,0.001066062633138043,0.0024870364588477443
1987,higher education,Laendlicher Raum,Ledig,0.0016778523489932886,13496,0.0009873490470475956,0.0023683556509389815
1987,higher vocational,Staedtischer Raum,Geschieden,0.001480457954994078,13496,0.0008317789229697985,0.002129136987018358
1987,higher vocational,Laendlicher Raum,Ledig,0.0013817607579944729,13496,0.0007550463042612601,0.0020084752117276857
1987,vocational + Abi,Laendlicher Raum,Ledig,0.0012830635609948678,13496,0.0006791165592871791,0.0018870105627025566
1987,in school,Laendlicher Raum,Ledig,0.0012830635609948678,13496,0.0006791165592871791,0.0018870105627025566
1987,general elemantary,Laendlicher Raum,Geschieden,0.0012830635609948678,13496,0.0006791165592871791,0.0018870105627025566
1987,higher education,Staedtischer Raum,Verwitwet,0.0011843663639952626,13496,0.0006040841829413209,0.0017646485450492043
1987,-1,Laendlicher Raum,Ledig,0.0008882747729964469,13496,0.00038566118133750125,0.0013908883646553925
1987,general elemantary,Laendlicher Raum,"Verheiratet, getrennt lebend",0.0008882747729964469,13496,0.00038566118133750125,0.0013908883646553925
1987,-1,Laendlicher Raum,Verheiratet,0.0008882747729964469,13496,0.00038566118133750125,0.0013908883646553925
1987,vocational + Abi,Staedtischer Raum,Geschieden,0.0008882747729964469,13496,0.00038566118133750125,0.0013908883646553925
1987,higher vocational,Laendlicher Raum,Verwitwet,0.0007895775759968417,13496,0.000315685532393009,0.0012634696196006743
1987,higher education,Laendlicher Raum,Verwitwet,0.0005921831819976313,13496,0.00018174009799850466,0.001002626265996758
1987,higher vocational,Staedtischer Raum,"Verheiratet, getrennt lebend",0.0004934859849980261,13496,0.00011878592502511938,0.0008681860449709328
1987,-1,Staedtischer Raum,Geschieden,0.0004934859849980261,13496,0.00011878592502511938,0.0008681860449709328
1987,higher vocational,Laendlicher Raum,Geschieden,0.0004934859849980261,13496,0.00011878592502511938,0.0008681860449709328
1987,vocational + Abi,Staedtischer Raum,Verwitwet,0.00039478878799842083,13496,5.963031934797723e-05,0.0007299472566488644
1987,-1,Staedtischer Raum,"Verheiratet, getrennt lebend",0.00039478878799842083,13496,5.963031934797723e-05,0.0007299472566488644
1987,inadequately,Laendlicher Raum,"Verheiratet, getrennt lebend",0.00029609159099881565,13496,5.821513836277872e-06,0.0005863616681613534
1987,vocational + Abi,Staedtischer Raum,"Verheiratet, getrennt lebend",0.00029609159099881565,13496,5.821513836277872e-06,0.0005863616681613534
1987,higher vocational,Laendlicher Raum,"Verheiratet, getrennt lebend",0.00019739439399921041,13496,-3.962183056612536e-05,0.0004344106185645462
1987,higher education,Laendlicher Raum,Geschieden,0.00019739439399921041,13496,-3.962183056612536e-05,0.0004344106185645462
1987,inadequately,Laendlicher Raum,Geschieden,0.00019739439399921041,13496,-3.962183056612536e-05,0.0004344106185645462
1987,inadequately,Laendlicher Raum,Verwitwet,0.00019739439399921041,13496,-3.962183056612536e-05,0.0004344106185645462
1987,-1,Staedtischer Raum,Verwitwet,9.869719699960521e-05,13496,-6.890685468737058e-05,0.000266301248686581
1987,vocational + Abi,Laendlicher Raum,Verwitwet,9.869719699960521e-05,13496,-6.890685468737058e-05,0.000266301248686581
1987,higher education,Laendlicher Raum,"Verheiratet, getrennt lebend",9.869719699960521e-05,13496,-6.890685468737058e-05,0.000266301248686581
1987,vocational + Abi,Laendlicher Raum,"Verheiratet, getrennt lebend",9.869719699960521e-05,13496,-6.890685468737058e-05,0.000266301248686581
1988,middle vocational,Staedtischer Raum,Verheiratet,0.24755129394782968,12817,0.24007934442364642,0.25502324347201294
1988,general elemantary,Staedtischer Raum,Verheiratet,0.12052788947314157,12817,0.11489128331180636,0.12616449563447676
1988,middle vocational,Staedtischer Raum,Ledig,0.08248273017836891,12817,0.07772004892714453,0.08724541142959329
1988,middle vocational,Laendlicher Raum,Verheiratet,0.07382204350964017,12817,0.0692951202660526,0.07834896675322774
