year,pgisced97,quintil_oecd,pgfamstd,proportion,n,lower_confidence,upper_confidence
1984,inadequately,3. Quintil,Ledig,9.626492106276473e-05,16099,-5.528989647202081e-05,0.00024781973859755023
1984,general elemantary,4. Quintil,Geschieden,9.626492106276473e-05,16099,-5.528989647202081e-05,0.00024781973859755023
1984,higher vocational,5. Quintil,Verwitwet,9.626492106276473e-05,16099,-5.528989647202081e-05,0.00024781973859755023
1984,higher vocational,5. Quintil,Geschieden,9.626492106276473e-05,16099,-5.528989647202081e-05,0.00024781973859755023
1984,in school,5. Quintil,Ledig,9.626492106276473e-05,16099,-5.528989647202081e-05,0.00024781973859755023
1985,middle vocational,1. Quintil,Verheiratet,0.17385594504495402,14443,0.1676750690614875,0.18003682102842056
1985,general elemantary,1. Quintil,Verheiratet,0.11193049803010405,14443,0.10678858103422217,0.11707241502598592
1985,middle vocational,2. Quintil,Verheiratet,0.08728154359026165,14443,0.08267837383385736,0.09188471334666594
1985,middle vocational,1. Quintil,Ledig,0.052025457116880496,14443,0.048403580466367356,0.055647333767393635
1985,inadequately,1. Quintil,Verheiratet,0.044853015456106676,14443,0.04147735859967168,0.04822867231254167
1985,middle vocational,3. Quintil,Verheiratet,0.04151934538842307,14443,0.03826589423718506,0.04477279653966108
1985,general elemantary,1. Quintil,Ledig,0.04131730477826043,14443,0.038071437171833575,0.04456317238468728
1985,general elemantary,2. Quintil,Verheiratet,0.03606424891403172,14443,0.0330234349172302,0.03910506291083324
1985,middle vocational,2. Quintil,Ledig,0.03424588342256794,14443,0.031279926516006286,0.03721184032912959
1985,general elemantary,1. Quintil,Verwitwet,0.024345893524598445,14443,0.02183233985183788,0.02685944719735901
1985,middle vocational,3. Quintil,Ledig,0.01565814728760481,14443,0.013633401387635032,0.017682893187574586
1985,general elemantary,2. Quintil,Ledig,0.015254066067279522,14443,0.013255206536040131,0.017252925598518914
1985,middle vocational,1. Quintil,Verwitwet,0.015153045762198203,14443,0.01316071378177245,0.017145377742623955
1985,higher education,2. Quintil,Verheiratet,0.01495100515203556,14443,0.012971796971197918,0.0169302133328732
1985,higher vocational,1. Quintil,Verheiratet,0.01495100515203556,14443,0.012971796971197918,0.0169302133328732
1985,higher vocational,2. Quintil,Verheiratet,0.014748964541872916,14443,0.012782973287861276,0.016714955795884556
1985,middle vocational,4. Quintil,Verheiratet,0.014344883321547632,14443,0.01240561293270907,0.016284153710386193
1985,general elemantary,3. Quintil,Verheiratet,0.012324477219921205,14443,0.010525114309000726,0.014123840130841683
1985,higher education,3. Quintil,Verheiratet,0.011516314779270634,14443,0.009776236114458759,0.013256393444082509
1985,inadequately,2. Quintil,Verheiratet,0.01131427416910799,14443,0.009589350637299043,0.013039197700916938
1985,higher education,1. Quintil,Verheiratet,0.011112233558945347,14443,0.009402605849082403,0.012821861268808292
1985,middle vocational,1. Quintil,Geschieden,0.010102030508132135,14443,0.008471132056857863,0.011732928959406407
1985,higher education,4. Quintil,Verheiratet,0.009293868067481564,14443,0.007728926800856443,0.010858809334106686
1985,vocational + Abi,1. Quintil,Verheiratet,0.008687746236993636,14443,0.007174233198884862,0.01020125927510241
1985,higher vocational,3. Quintil,Verheiratet,0.007071421355692494,14443,0.0057048266653364045,0.008438016046048585
1985,middle vocational,2. Quintil,Verwitwet,0.006566319830285887,14443,0.00524910132986086,0.007883538330710914
1985,inadequately,1. Quintil,Ledig,0.005960197999797959,14443,0.004704863118432637,0.007215532881163281
1985,general elemantary,1. Quintil,Geschieden,0.005859177694716638,14443,0.004614463465906906,0.007103891923526369
1985,general elemantary,2. Quintil,Verwitwet,0.00525305586422871,14443,0.004074121349831119,0.006431990378626301
1985,middle vocational,5. Quintil,Verheiratet,0.005152035559147388,14443,0.003984432700799942,0.0063196384174948345
1985,middle vocational,2. Quintil,Geschieden,0.0050510152540660675,14443,0.003894857457039029,0.006207173051093106
1985,general elemantary,3. Quintil,Ledig,0.004949994948984746,14443,0.003805399020434522,0.0060945908775349705
1985,in school,1. Quintil,Ledig,0.004646934033740782,14443,0.003537761264931507,0.005756106802550057
1985,higher education,2. Quintil,Ledig,0.004646934033740782,14443,0.003537761264931507,0.005756106802550057
1985,higher education,5. Quintil,Verheiratet,0.003939791898171533,14443,0.002918130928407271,0.004961452867935794
1985,higher education,1. Quintil,Ledig,0.003838771593090211,14443,0.0028302427592884712,0.004847300426891951
1985,middle vocational,1. Quintil,"Verheiratet, getrennt lebend",0.003838771593090211,14443,0.0028302427592884712,0.004847300426891951
1985,higher vocational,4. Quintil,Verheiratet,0.00373775128800889,14443,0.002742530583189407,0.004732971992828372
1985,higher education,3. Quintil,Ledig,0.00373775128800889,14443,0.002742530583189407,0.004732971992828372
1985,higher vocational,1. Quintil,Ledig,0.00373775128800889,14443,0.002742530583189407,0.004732971992828372
1985,inadequately,3. Quintil,Verheiratet,0.00373775128800889,14443,0.002742530583189407,0.004732971992828372
1985,vocational + Abi,1. Quintil,Ledig,0.00373775128800889,14443,0.002742530583189407,0.004732971992828372
1985,vocational + Abi,2. Quintil,Verheiratet,0.0036367309829275682,14443,0.0026550015572631815,0.004618460408591955
1985,middle vocational,4. Quintil,Ledig,0.003535710677846247,14443,0.002567663338946278,0.0045037580167462165
1985,middle vocational,2. Quintil,"Verheiratet, getrennt lebend",0.003434690372764926,14443,0.002480524136352558,0.004388856609177294
1985,-1,1. Quintil,Verheiratet,0.0031316294575209616,14443,0.0022203922199611078,0.004042866695080816
1985,higher vocational,2. Quintil,Ledig,0.0030306091524396404,14443,0.002134144348689973,0.003927073956189308
1985,middle vocational,3. Quintil,Verwitwet,0.002929588847358319,14443,0.0020481470983866735,0.003811030596329964
1985,-1,1. Quintil,Ledig,0.002929588847358319,14443,0.0020481470983866735,0.003811030596329964
1985,general elemantary,1. Quintil,"Verheiratet, getrennt lebend",0.0028285685422769977,14443,0.001962413509664185,0.0036947235748898103
1985,vocational + Abi,2. Quintil,Ledig,0.0028285685422769977,14443,0.001962413509664185,0.0036947235748898103
1985,in school,2. Quintil,Ledig,0.0027275482371956765,14443,0.0018769577978931537,0.0035781386764981993
1985,general elemantary,4. Quintil,Verheiratet,0.0025255076270330338,14443,0.001706943690053332,0.0033440715640127355
1985,vocational + Abi,3. Quintil,Verheiratet,0.0022224467117890694,14443,0.0014544490305911815,0.0029904443929869573
1985,middle vocational,3. Quintil,Geschieden,0.0021214264067077482,14443,0.0013710482216770486,0.0028718045917384477
1985,general elemantary,3. Quintil,Verwitwet,0.0019193857965451055,14443,0.001205561519341413,0.0026332100737487983
1985,inadequately,1. Quintil,"Verheiratet, getrennt lebend",0.0018183654914637841,14443,0.0011235447990285722,0.002513186183898996
1985,higher education,4. Quintil,Ledig,0.001717345186382463,14443,0.001042066679565485,0.002392623693199441
1985,inadequately,2. Quintil,Ledig,0.0016163248813011416,14443,0.0009611753562888485,0.0022714744063134346
1985,inadequately,1. Quintil,Verwitwet,0.0015153045762198202,14443,0.0008809266843440505,0.00214968246809559
1985,inadequately,1. Quintil,Geschieden,0.0014142842711384988,14443,0.0008013860002160688,0.002027182542060929
1985,higher vocational,1. Quintil,Verwitwet,0.0014142842711384988,14443,0.0008013860002160688,0.002027182542060929
1985,general elemantary,2. Quintil,Geschieden,0.0013132639660571775,14443,0.0007226305412320074,0.0019038973908823476
1985,-1,2. Quintil,Verheiratet,0.001212243660975856,14443,0.0006447527220492848,0.0017797345999024275
1985,general elemantary,4. Quintil,Ledig,0.001212243660975856,14443,0.0006447527220492848,0.0017797345999024275
1985,middle vocational,4. Quintil,Verwitwet,0.001212243660975856,14443,0.0006447527220492848,0.0017797345999024275
1985,higher vocational,3. Quintil,Ledig,0.001212243660975856,14443,0.0006447527220492848,0.0017797345999024275
1985,vocational + Abi,3. Quintil,Ledig,0.0011112233558945347,14443,0.000567864671203787,0.0016545820405852825
1985,general elemantary,5. Quintil,Verheiratet,0.0011112233558945347,14443,0.000567864671203787,0.0016545820405852825
1985,higher vocational,4. Quintil,Ledig,0.0010102030508132135,14443,0.0004921046760657107,0.0015283014255607164
1985,higher education,3. Quintil,"Verheiratet, getrennt lebend",0.0010102030508132135,14443,0.0004921046760657107,0.0015283014255607164
1985,higher vocational,5. Quintil,Verheiratet,0.0010102030508132135,14443,0.0004921046760657107,0.0015283014255607164
1985,vocational + Abi,4. Quintil,Verheiratet,0.0010102030508132135,14443,0.0004921046760657107,0.0015283014255607164
1985,higher education,1. Quintil,Geschieden,0.0009091827457318921,14443,0.0004176466200756035,0.0014007188713881806
1985,higher vocational,2. Quintil,Verwitwet,0.0009091827457318921,14443,0.0004176466200756035,0.0014007188713881806
1985,middle vocational,3. Quintil,"Verheiratet, getrennt lebend",0.0009091827457318921,14443,0.0004176466200756035,0.0014007188713881806
1985,in school,3. Quintil,Ledig,0.0009091827457318921,14443,0.0004176466200756035,0.0014007188713881806
1985,general elemantary,2. Quintil,"Verheiratet, getrennt lebend",0.0008081624406505708,14443,0.00034471430875614617,0.0012716105725449954
1985,higher vocational,1. Quintil,Geschieden,0.0008081624406505708,14443,0.00034471430875614617,0.0012716105725449954
1985,middle vocational,5. Quintil,Ledig,0.0008081624406505708,14443,0.00034471430875614617,0.0012716105725449954
1985,middle vocational,4. Quintil,Geschieden,0.0008081624406505708,14443,0.00034471430875614617,0.0012716105725449954
1985,-1,2. Quintil,Ledig,0.0008081624406505708,14443,0.00034471430875614617,0.0012716105725449954
1985,higher vocational,2. Quintil,Geschieden,0.0007071421355692494,14443,0.00027360418992929093,0.001140680081209208
1985,higher education,3. Quintil,Geschieden,0.0007071421355692494,14443,0.00027360418992929093,0.001140680081209208
1985,higher education,2. Quintil,"Verheiratet, getrennt lebend",0.000606121830487928,14443,0.00020472339889527025,0.0010075202620805858
1985,middle vocational,4. Quintil,"Verheiratet, getrennt lebend",0.000606121830487928,14443,0.00020472339889527025,0.0010075202620805858
1985,inadequately,2. Quintil,Verwitwet,0.000606121830487928,14443,0.00020472339889527025,0.0010075202620805858
1985,higher vocational,3. Quintil,Verwitwet,0.000606121830487928,14443,0.00020472339889527025,0.0010075202620805858
1985,vocational + Abi,4. Quintil,Ledig,0.000606121830487928,14443,0.00020472339889527025,0.0010075202620805858
1985,inadequately,3. Quintil,Ledig,0.0005051015254066068,14443,0.00013865804725148658,0.0008715450035617269
1985,inadequately,4. Quintil,Verheiratet,0.0005051015254066068,14443,0.00013865804725148658,0.0008715450035617269
1985,higher education,1. Quintil,Verwitwet,0.0004040812203252854,14443,7.630764649443976e-05,0.000731854794156131
1985,higher education,4. Quintil,Verwitwet,0.0004040812203252854,14443,7.630764649443976e-05,0.000731854794156131
1985,vocational + Abi,5. Quintil,Verheiratet,0.0004040812203252854,14443,7.630764649443976e-05,0.000731854794156131
1985,general elemantary,3. Quintil,Geschieden,0.0004040812203252854,14443,7.630764649443976e-05,0.000731854794156131
1985,higher education,1. Quintil,"Verheiratet, getrennt lebend",0.0004040812203252854,14443,7.630764649443976e-05,0.000731854794156131
1985,higher education,5. Quintil,Geschieden,0.0004040812203252854,14443,7.630764649443976e-05,0.000731854794156131
1985,higher education,3. Quintil,Verwitwet,0.0004040812203252854,14443,7.630764649443976e-05,0.000731854794156131
1985,inadequately,3. Quintil,"Verheiratet, getrennt lebend",0.0004040812203252854,14443,7.630764649443976e-05,0.000731854794156131
1985,middle vocational,5. Quintil,Verwitwet,0.0004040812203252854,14443,7.630764649443976e-05,0.000731854794156131
1985,higher vocational,3. Quintil,Geschieden,0.0004040812203252854,14443,7.630764649443976e-05,0.000731854794156131
1985,general elemantary,4. Quintil,Verwitwet,0.0004040812203252854,14443,7.630764649443976e-05,0.000731854794156131
