year,regtyp,pgfamstd,proportion,n,lower_confidence,upper_confidence
2012,Laendlicher Raum,Verheiratet,0.22470319137348874,40229,0.22062446030314936,0.2287819224438281
2012,Staedtischer Raum,Ledig,0.14664343027266455,40229,0.14318656044119712,0.15010030010413197
2012,Laendlicher Raum,Ledig,0.07885851214464655,40229,0.07622476599453559,0.08149225829475751
2012,Staedtischer Raum,Geschieden,0.059143884108484916,40229,0.05683871399648566,0.061449054220484176
2012,Laendlicher Raum,Geschieden,0.03452782921250409,40229,0.03274363974954074,0.03631201867546743
2012,Staedtischer Raum,Verwitwet,0.03340231637802708,40229,0.03164642510468913,0.035158207651365035
2012,Laendlicher Raum,Verwitwet,0.02113059579566496,40229,0.019725180417856737,0.022536011173473182
2012,Staedtischer Raum,"Verheiratet, getrennt lebend",0.01779036415786225,40229,0.016498606731665755,0.019082121584058746
2012,Laendlicher Raum,"Verheiratet, getrennt lebend",0.007987510438223868,40229,0.0071176476709427635,0.008857373205504972
2013,Staedtischer Raum,Verheiratet,0.3878990714309151,44486,0.38337097901744516,0.3924271638443851
2013,Laendlicher Raum,Verheiratet,0.20881320339928472,44486,0.20503606510540137,0.21259034169316807
2013,Staedtischer Raum,Ledig,0.16185976310004266,44486,0.15843703667315773,0.1652824895269276
2013,Laendlicher Raum,Ledig,0.07533549890081044,44486,0.07288284471155078,0.0777881530900701
2013,Staedtischer Raum,Geschieden,0.058667191652721724,44486,0.056483387738724494,0.060850995566718954
2013,Laendlicher Raum,Geschieden,0.03159759818879811,44486,0.0299720518375623,0.033223144540033916
2013,Staedtischer Raum,Verwitwet,0.030547626078682284,44486,0.028948449705275135,0.03214680245208943
2013,Staedtischer Raum,"Verheiratet, getrennt lebend",0.018571381697673656,44486,0.01731680892059389,0.019825954474753424
2013,Laendlicher Raum,Verwitwet,0.018440135183909176,44486,0.017189919799039086,0.019690350568779266
2013,Laendlicher Raum,"Verheiratet, getrennt lebend",0.008268530367162122,44486,0.007427027494817678,0.009110033239506564
2014,Staedtischer Raum,Verheiratet,0.38185185185185183,38694,0.3770109308611934,0.38669277284251025
2014,Laendlicher Raum,Verheiratet,0.21192592592592593,38694,0.20785390667462966,0.2159979451772222
2014,Staedtischer Raum,Ledig,0.16011111111111112,38694,0.1564572173880665,0.16376500483415574
2014,Laendlicher Raum,Ledig,0.07711111111111112,38694,0.07445303478861619,0.07976918743360605
2014,Staedtischer Raum,Geschieden,0.058666666666666666,38694,0.056325126117063175,0.061008207216270156
2014,Staedtischer Raum,Verwitwet,0.03233333333333333,38694,0.03057086067652011,0.034095805990146555
2014,Laendlicher Raum,Geschieden,0.03181481481481482,38694,0.030066063016906137,0.0335635666127235
2014,Laendlicher Raum,Verwitwet,0.02033333333333333,38694,0.018927034185751763,0.0217396324809149
2014,Staedtischer Raum,"Verheiratet, getrennt lebend",0.017666666666666667,38694,0.01635404065652785,0.018979292676805485
2014,Laendlicher Raum,"Verheiratet, getrennt lebend",0.008185185185185186,38694,0.007287417832966193,0.009082952537404178
2015,Staedtischer Raum,Verheiratet,0.3798574643660915,38036,0.37497976819597945,0.3847351605362036
2015,Laendlicher Raum,Verheiratet,0.20888972243060766,38036,0.20480431192165846,0.21297513293955686
2015,Staedtischer Raum,Ledig,0.16781695423855963,38036,0.1640612965523474,0.17157261192477186
2015,Laendlicher Raum,Ledig,0.07921980495123782,38036,0.07650553198532871,0.08193407791714692
2015,Staedtischer Raum,Geschieden,0.05622655663915979,38036,0.053911491196653706,0.05854162208166588
2015,Laendlicher Raum,Geschieden,0.031095273818454613,38036,0.029350872597810204,0.03283967503909902
2015,Staedtischer Raum,Verwitwet,0.03083270817704426,38036,0.029095452007644903,0.032569964346443624
2015,Laendlicher Raum,Verwitwet,0.020367591897974494,38036,0.01894801126334818,0.021787172532600808
2015,Staedtischer Raum,"Verheiratet, getrennt lebend",0.0172543135783946,38036,0.01594564984105433,0.01856297731573487
2015,Laendlicher Raum,"Verheiratet, getrennt lebend",0.00843960990247562,38036,0.007520262986906732,0.009358956818044505
2016,Staedtischer Raum,Verheiratet,0.38561512332004133,41132,0.3809111652139362,0.39031908142614646
2016,Laendlicher Raum,Verheiratet,0.21030866932506276,41132,0.20637023660642131,0.2142471020437042
2016,Staedtischer Raum,Ledig,0.16441441441441443,41132,0.16083236500089515,0.1679964638279337
2016,Laendlicher Raum,Ledig,0.07557967803869443,41132,0.07302519267504015,0.07813416340234872
2016,Staedtischer Raum,Geschieden,0.052909466843893076,41132,0.05074610782643227,0.05507282586135388
2016,Staedtischer Raum,Verwitwet,0.030534632993649388,41132,0.028871876473424297,0.03219738951387448
2016,Laendlicher Raum,Geschieden,0.02964850095997637,41132,0.02800930049561094,0.031287701424341806
2016,Staedtischer Raum,"Verheiratet, getrennt lebend",0.020824102791315906,41132,0.019444100954294146,0.022204104628337665
2016,Laendlicher Raum,Verwitwet,0.019273371732388127,41132,0.01794469603840605,0.020602047426370205
2016,Laendlicher Raum,"Verheiratet, getrennt lebend",0.01089203958056417,41132,0.009888943319163464,0.011895135841964877
2017,Staedtischer Raum,Verheiratet,0.37898476823370725,45410,0.3745226371499865,0.383446899317428
2017,Laendlicher Raum,Verheiratet,0.20929697009573314,45410,0.20555527415706018,0.2130386660344061
2017,Staedtischer Raum,Ledig,0.16975359410468138,45410,0.1663006200780057,0.17320656813135707
2017,Laendlicher Raum,Ledig,0.08138961081685693,45410,0.07887465428757906,0.0839045673461348
2017,Staedtischer Raum,Geschieden,0.053163141099450605,45410,0.051099552048653636,0.05522673015024757
2017,Laendlicher Raum,Geschieden,0.02960818501825838,45410,0.028049135979810035,0.031167234056706725
2017,Staedtischer Raum,Verwitwet,0.02858834753429615,45410,0.027055579265046748,0.03012111580354555
2017,Staedtischer Raum,"Verheiratet, getrennt lebend",0.021449485146560514,45410,0.02011694475709942,0.02278202553602161
2017,Laendlicher Raum,Verwitwet,0.017797808994308648,45410,0.016581723689442936,0.01901389429917436
2017,Laendlicher Raum,"Verheiratet, getrennt lebend",0.009968088956146988,45410,0.009054373714356216,0.01088180419793776
2018,Staedtischer Raum,Verheiratet,0.3734757668395562,43121,0.3689100201796519,0.37804151349946047
2018,Laendlicher Raum,Verheiratet,0.20313949094906056,43121,0.19934197163272754,0.20693701026539357
2018,Staedtischer Raum,Ledig,0.17593514924604128,43121,0.17234122712811037,0.1795290713639722
2018,Laendlicher Raum,Ledig,0.08082300003434892,43121,0.07825036181540539,0.08339563825329245
2018,Staedtischer Raum,Geschieden,0.05746573695599904,43121,0.055269067440717225,0.059662406471280856
2018,Laendlicher Raum,Geschieden,0.03057053549960499,43121,0.02894565551040401,0.032195415488805966
2018,Staedtischer Raum,Verwitwet,0.02967746367602102,43121,0.028075756543169038,0.031279170808873005
2018,Staedtischer Raum,"Verheiratet, getrennt lebend",0.02129632810084842,43121,0.01993366143277124,0.0226589947689256
2018,Laendlicher Raum,Verwitwet,0.01789578538797101,43121,0.01664447275739836,0.01914709801854366
2018,Laendlicher Raum,"Verheiratet, getrennt lebend",0.009720743310548553,43121,0.008794680938925745,0.01064680568217136
2019,Staedtischer Raum,Verheiratet,0.38683590591048134,42417,0.38220103285705376,0.3914707789639089
2019,Laendlicher Raum,Verheiratet,0.20667346436482542,42417,0.2028199724955002,0.21052695623415063
2019,Staedtischer Raum,Ledig,0.16623888048943428,42417,0.1626958636293759,0.16978189734949264
2019,Laendlicher Raum,Ledig,0.07598185717801766,42417,0.07346022755175978,0.07850348680427553
2019,Staedtischer Raum,Geschieden,0.058612566365458314,42417,0.05637711274510143,0.0608480199858152
2019,Laendlicher Raum,Geschieden,0.03259379065433705,42417,0.03090390247555464,0.03428367883311945
2019,Staedtischer Raum,Verwitwet,0.028655813789951128,42417,0.027068075046104513,0.030243552533797742
2019,Staedtischer Raum,"Verheiratet, getrennt lebend",0.018177982490067156,42417,0.01690660265007662,0.01944936233005769
2019,Laendlicher Raum,Verwitwet,0.017580253858865722,42417,0.016329570966741966,0.01883093675098948
2019,Laendlicher Raum,"Verheiratet, getrennt lebend",0.008649484898561936,42417,0.007768243608799151,0.00953072618832472
2020,Staedtischer Raum,Verheiratet,0.37853725222146273,42741,0.3739389702943658,0.38313553414855966
2020,Staedtischer Raum,Ledig,0.19521531100478468,42741,0.19145753816601127,0.19897308384355808
2020,Laendlicher Raum,Verheiratet,0.1929254955570745,42741,0.18918451580032358,0.19666647531382542
2020,Laendlicher Raum,Ledig,0.07689678742310321,42741,0.07437090598628444,0.07942266885992198
2020,Staedtischer Raum,Geschieden,0.058407382091592616,42741,0.05618407668139943,0.0606306875017858
2020,Laendlicher Raum,Geschieden,0.028810663021189335,42741,0.02722481227452428,0.03039651376785439
2020,Staedtischer Raum,Verwitwet,0.02696514012303486,42741,0.02542946527121389,0.028500814974855827
2020,Staedtischer Raum,"Verheiratet, getrennt lebend",0.017874231032125768,42741,0.016618111500806353,0.019130350563445184
2020,Laendlicher Raum,Verwitwet,0.016438824333561176,42741,0.01523331716338908,0.017644331503733273
2020,Laendlicher Raum,"Verheiratet, getrennt lebend",0.007928913192071087,42741,0.007088075910038573,0.008769750474103602
2021,Staedtischer Raum,Verheiratet,0.38486436498150434,27598,0.37912377458579305,0.3906049553772156
2021,Staedtischer Raum,Ledig,0.19086518701191943,27598,0.18622867839956386,0.195501695624275
2021,Laendlicher Raum,Verheiratet,0.18973489519112208,27598,0.1851089078503098,0.19436088253193434
2021,Laendlicher Raum,Ledig,0.07352034525277436,27598,0.07044113759248528,0.07659955291306343
2021,Staedtischer Raum,Geschieden,0.0603678586107686,27598,0.057557905431578606,0.0631778117899586
2021,Laendlicher Raum,Geschieden,0.031442663378545004,27598,0.029383742787830198,0.03350158396925981
2021,Staedtischer Raum,Verwitwet,0.028000411015207564,27598,0.02605400915932769,0.029946812871087438
2021,Laendlicher Raum,Verwitwet,0.018238799835593917,27598,0.016660031792302358,0.019817567878885476
2021,Staedtischer Raum,"Verheiratet, getrennt lebend",0.015515824085491164,27598,0.014057651061200724,0.0169739971097816
2021,Laendlicher Raum,"Verheiratet, getrennt lebend",0.007449650637073571,27598,0.006435128582285298,0.008464172691861845
