"pgfamstd","year","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2000","(noch) kein Abschluss","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2000","AkademikerIn","275","0.0873091734098303","0.0783433247842246","0.096275022035436"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2000","Hauptschule","656","0.070911914586364","0.0660322503642734","0.0757915788084546"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2000","Realschule","419","0.0752162722467181","0.0686849936534142","0.081747550840022"
"Ledig","2000","(Fach-)Abitur","1081","0.460962355882835","0.440804289981912","0.481120421783759"
"Ledig","2000","(noch) kein Abschluss","527","0.556049847704064","0.52389196913761","0.588207726270518"
"Ledig","2000","AkademikerIn","694","0.213422739544534","0.200409343119489","0.226436135969579"
"Ledig","2000","Hauptschule","1364","0.131018042963137","0.124603395090735","0.137432690835539"
"Ledig","2000","Realschule","1859","0.301310689554585","0.289948251316119","0.312673127793051"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2000","(Fach-)Abitur","38","0.0171576785125051","0.0119062462227487","0.0224091108022616"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2000","(noch) kein Abschluss","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2000","AkademikerIn","85","0.0248581928893801","0.0199131702284382","0.0298032155503219"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2000","Hauptschule","232","0.0221350415628701","0.0193381121879354","0.0249319709378048"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2000","Realschule","129","0.0211743328560579","0.017609166832982","0.0247394988791339"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2000","(Fach-)Abitur","1082","0.429598796947456","0.4095804446831","0.449617149211812"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2000","(noch) kein Abschluss","322","0.349443554295878","0.318583660129974","0.380303448461781"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2000","AkademikerIn","2649","0.638163852851816","0.622901492723702","0.65342621297993"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2000","Hauptschule","7226","0.630292178172501","0.621115147869215","0.639469208475787"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2000","Realschule","3657","0.549501495490194","0.537180286256096","0.561822704724292"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2000","(Fach-)Abitur","60","0.0422045061606584","0.0340739100329867","0.0503351022883302"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2000","(noch) kein Abschluss","38","0.0557780452056904","0.0409244318361047","0.0706316585752761"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2000","AkademikerIn","105","0.0362460413044393","0.0303097801430565","0.042182302465822"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2000","Hauptschule","1151","0.145642822715128","0.138936782286672","0.152348863143583"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2000","Realschule","200","0.0527972098524445","0.0472592578558233","0.0583351618490658"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2001","(Fach-)Abitur","79","0.0490597889427015","0.0400769573943593","0.0580426204910437"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2001","(noch) kein Abschluss","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2001","AkademikerIn","247","0.0865950617678511","0.0773291950166745","0.0958609285190278"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2001","Hauptschule","594","0.0744532933530928","0.0691298512955743","0.0797767354106114"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2001","Realschule","434","0.0871831419841218","0.0798966189014702","0.0944696650667735"
"Ledig","2001","(Fach-)Abitur","1009","0.457647624971594","0.436928081057071","0.478367168886117"
"Ledig","2001","(noch) kein Abschluss","584","0.647534093750969","0.615788873707718","0.67927931379422"
"Ledig","2001","AkademikerIn","646","0.220095530236005","0.206445483893904","0.233745576578106"
"Ledig","2001","Hauptschule","1170","0.132804445504875","0.125922420712006","0.139686470297744"
"Ledig","2001","Realschule","1648","0.295753172947144","0.283965192236115","0.307541153658173"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2001","(Fach-)Abitur","30","0.0143121493443794","0.00937250201460057","0.0192517966741582"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2001","(noch) kein Abschluss","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2001","AkademikerIn","87","0.0275906173886209","0.022194106106356","0.0329871286708857"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2001","Hauptschule","205","0.0213512714485658","0.0184198605776365","0.024282682319495"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2001","Realschule","125","0.0231949746612088","0.0193070919515219","0.0270828573708958"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2001","(Fach-)Abitur","1044","0.432814343788288","0.412208649417382","0.453420038159193"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2001","(noch) kein Abschluss","230","0.268815030915962","0.239355293829729","0.298274768002196"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2001","AkademikerIn","2461","0.631023827266541","0.615126290071283","0.6469213644618"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2001","Hauptschule","6347","0.624846435257505","0.615027992963249","0.634664877551762"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2001","Realschule","3365","0.541884551176028","0.529015304828576","0.554753797523481"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2001","(Fach-)Abitur","59","0.0461660929530373","0.0374389568109672","0.0548932290951075"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2001","(noch) kein Abschluss","31","0.0489912193208426","0.034648224143475","0.0633342144982102"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2001","AkademikerIn","98","0.0346949633409818","0.0286655742299833","0.0407243524519804"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2001","Hauptschule","1025","0.146544554435961","0.139372779133997","0.153716329737925"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2001","Realschule","186","0.0519841592314971","0.0462501872036614","0.0577181312593327"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2002","(Fach-)Abitur","96","0.0513467842100959","0.0426110738855116","0.0600824945346803"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2002","(noch) kein Abschluss","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2002","AkademikerIn","300","0.09101826945495","0.0826560220683333","0.0993805168415667"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2002","Hauptschule","571","0.0766748586944219","0.0711367234212365","0.0822129939676073"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2002","Realschule","456","0.093370496844643","0.0859876097786112","0.100753383910675"
"Ledig","2002","(Fach-)Abitur","1106","0.448783695706967","0.42909724512853","0.468470146285404"
"Ledig","2002","(noch) kein Abschluss","648","0.647370798449436","0.616293671895933","0.67844792500294"
"Ledig","2002","AkademikerIn","716","0.222058115878145","0.20997474655476","0.234141485201529"
"Ledig","2002","Hauptschule","1111","0.133799314122734","0.126713399063674","0.140885229181794"
"Ledig","2002","Realschule","1641","0.292965462867166","0.281416712512299","0.304514213222033"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2002","(Fach-)Abitur","34","0.0121844737740396","0.00784208032444845","0.0165268672236307"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2002","(noch) kein Abschluss","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2002","AkademikerIn","82","0.022958028645423","0.0186038619246168","0.0273121953662292"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2002","Hauptschule","195","0.0221154498753542","0.0190545338279625","0.025176365922746"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2002","Realschule","140","0.0254925834579871","0.021493081021097","0.0294920858948771"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2002","(Fach-)Abitur","1159","0.44259236758472","0.422932695314246","0.462252039855194"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2002","(noch) kein Abschluss","211","0.270044127747863","0.24116587992921","0.298922375566516"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2002","AkademikerIn","3330","0.627222163918987","0.613164379241451","0.641279948596523"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2002","Hauptschule","6009","0.623768239516822","0.613685022994216","0.633851456039427"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2002","Realschule","3535","0.535425758014627","0.522770131197473","0.54808138483178"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2002","(Fach-)Abitur","57","0.0450926787241778","0.0368793068387229","0.0533060506096327"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2002","(noch) kein Abschluss","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2002","AkademikerIn","117","0.0367434221024952","0.0312739937210767","0.0422128504839137"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2002","Hauptschule","981","0.143642137790668","0.13634204615933","0.150942229422005"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2002","Realschule","194","0.0527456988155773","0.0470737371787878","0.0584176604523668"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2003","(Fach-)Abitur","97","0.0554349974925403","0.0462915869375711","0.0645784080475094"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2003","(noch) kein Abschluss","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2003","AkademikerIn","281","0.0900968558795644","0.0815794842109472","0.0986142275481816"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2003","Hauptschule","553","0.078316622560241","0.0725714847430089","0.0840617603774731"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2003","Realschule","465","0.099296937838196","0.0915710847435242","0.107022790932868"
"Ledig","2003","(Fach-)Abitur","1100","0.437697225518806","0.417874092757966","0.457520358279647"
"Ledig","2003","(noch) kein Abschluss","655","0.645501673199349","0.614197109843426","0.676806236555272"
"Ledig","2003","AkademikerIn","692","0.230464888736721","0.217937233207489","0.242992544265954"
"Ledig","2003","Hauptschule","1064","0.134500313996593","0.127204433612878","0.141796194380308"
"Ledig","2003","Realschule","1598","0.298799030524291","0.28697410145489","0.310623959593692"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2003","(Fach-)Abitur","36","0.0167333130601199","0.0116079231405357","0.0218587029797042"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2003","(noch) kein Abschluss","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2003","AkademikerIn","94","0.026032035200439","0.0212952946674301","0.030768775733448"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2003","Hauptschule","200","0.0221351409116044","0.0189891087077107","0.0252811731154982"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2003","Realschule","138","0.026247495672991","0.0221174397848397","0.0303775515611423"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2003","(Fach-)Abitur","1118","0.44560054310746","0.425740301235133","0.465460784979786"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2003","(noch) kein Abschluss","191","0.267478201934181","0.238511013569792","0.296445390298571"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2003","AkademikerIn","3153","0.615869632335744","0.601400685724216","0.630338578947272"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2003","Hauptschule","5618","0.618009759399976","0.6076199782659","0.628399540534053"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2003","Realschule","3368","0.525442306949757","0.512542157954165","0.538342455945349"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2003","(Fach-)Abitur","55","0.0445339208210741","0.0362915265959625","0.0527763150461857"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2003","(noch) kein Abschluss","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2003","AkademikerIn","121","0.0375365878475314","0.0318823677692847","0.043190807925778"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2003","Hauptschule","966","0.147038163131586","0.139465259448669","0.154611066814502"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2003","Realschule","187","0.0502142290147647","0.0445724778482961","0.0558559801812334"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2004","(Fach-)Abitur","102","0.0599311840044939","0.0504251013909497","0.0694372666180382"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2004","(noch) kein Abschluss","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2004","AkademikerIn","282","0.0946760867409463","0.0859051020708872","0.103447071411005"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2004","Hauptschule","555","0.0808686185267929","0.0749033301933882","0.0868339068601976"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2004","Realschule","468","0.101242820000414","0.0933401519348017","0.109145488066026"
"Ledig","2004","(Fach-)Abitur","1111","0.442316262936817","0.422425301475114","0.462207224398521"
"Ledig","2004","(noch) kein Abschluss","674","0.662223997402554","0.631410524123294","0.693037470681814"
"Ledig","2004","AkademikerIn","697","0.231383181340798","0.218749001859865","0.244017360821732"
"Ledig","2004","Hauptschule","1011","0.140438254771764","0.13283614944513","0.148040360098397"
"Ledig","2004","Realschule","1551","0.298129393509766","0.286145405567414","0.310113381452119"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2004","(Fach-)Abitur","37","0.0210893961489763","0.0153350110721484","0.0268437812258042"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2004","(noch) kein Abschluss","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2004","AkademikerIn","104","0.0293222343079846","0.0242679196297495","0.0343765489862197"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2004","Hauptschule","184","0.023891025502436","0.0205496969655964","0.0272323540392757"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2004","Realschule","127","0.0258130663799222","0.021658636943583","0.0299674958162614"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2004","(Fach-)Abitur","1089","0.4312276286899","0.411393283501251","0.451061973878549"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2004","(noch) kein Abschluss","180","0.253632982818505","0.225286258138301","0.281979707498709"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2004","AkademikerIn","3073","0.606080989180102","0.591442542075553","0.620719436284651"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2004","Hauptschule","5357","0.61056772111531","0.599898431001429","0.621237011229191"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2004","Realschule","3266","0.525350885944359","0.512268664104232","0.538433107784486"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2004","(Fach-)Abitur","56","0.0454355282198125","0.0370949577527582","0.0537760986868668"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2004","(noch) kein Abschluss","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2004","AkademikerIn","124","0.0385375084301686","0.0327707176423489","0.0443042992179884"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2004","Hauptschule","917","0.144234380083698","0.136547246208357","0.151921513959038"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2004","Realschule","185","0.0494638341655383","0.043783176095388","0.0551444922356886"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2005","(Fach-)Abitur","104","0.0613315817051267","0.051512981655874","0.0711501817543794"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2005","(noch) kein Abschluss","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2005","AkademikerIn","276","0.093477610042918","0.0846252735767095","0.102329946509126"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2005","Hauptschule","534","0.0845917312802547","0.0783060723085347","0.0908773902519747"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2005","Realschule","471","0.105878143616802","0.0976434829564241","0.114112804277179"
"Ledig","2005","(Fach-)Abitur","1039","0.438971830114652","0.418664069092792","0.459279591136512"
"Ledig","2005","(noch) kein Abschluss","682","0.677839225879269","0.647360002653375","0.708318449105164"
"Ledig","2005","AkademikerIn","702","0.237704563725222","0.224759766114014","0.250649361336431"
"Ledig","2005","Hauptschule","964","0.150189789071157","0.142120029071969","0.158259549070344"
"Ledig","2005","Realschule","1468","0.301772213609373","0.28948700937561","0.314057417843136"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2005","(Fach-)Abitur","40","0.0212138048255289","0.0153171652026902","0.0271104444483676"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2005","(noch) kein Abschluss","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2005","AkademikerIn","113","0.03259365176555","0.0271937504633597","0.0379935530677403"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2005","Hauptschule","189","0.0262297988659981","0.0226198158156734","0.0298397819163228"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2005","Realschule","108","0.0219296036240401","0.0180099775268996","0.0258492297211806"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2005","(Fach-)Abitur","1059","0.438669596212","0.418363359961121","0.458975832462878"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2005","(noch) kein Abschluss","170","0.243411452435308","0.215421342687169","0.271401562183446"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2005","AkademikerIn","2932","0.595665305785506","0.58074126244325","0.610589349127763"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2005","Hauptschule","4962","0.599885574575615","0.588819190055176","0.610951959096054"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2005","Realschule","3125","0.520489856906452","0.507119308306044","0.533860405506859"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2005","(Fach-)Abitur","52","0.0398131871426932","0.0318122156055445","0.0478141586798419"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2005","(noch) kein Abschluss","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2005","AkademikerIn","131","0.0405588686808033","0.0345600335299281","0.0465577038316785"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2005","Hauptschule","880","0.139103106206975","0.131286406521186","0.146919805892764"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2005","Realschule","191","0.049930182243334","0.0441010550901224","0.0557593093965456"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2006","(Fach-)Abitur","125","0.0671023550644998","0.0571991963862463","0.0770055137427532"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2006","(noch) kein Abschluss","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2006","AkademikerIn","325","0.0964400397389819","0.0878778013234622","0.105002278154501"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2006","Hauptschule","596","0.087245337408433","0.0810949494296956","0.0933957253871704"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2006","Realschule","516","0.108406607607774","0.100375762050219","0.116437453165328"
"Ledig","2006","(Fach-)Abitur","1094","0.447686845462186","0.428004913853439","0.467368777070932"
"Ledig","2006","(noch) kein Abschluss","668","0.657408040229064","0.626246757422611","0.688569323035517"
"Ledig","2006","AkademikerIn","786","0.239736497842369","0.227353400504177","0.252119595180561"
"Ledig","2006","Hauptschule","1015","0.151221765589611","0.143413426971751","0.15903010420747"
"Ledig","2006","Realschule","1528","0.295768275397557","0.283979096350799","0.307557454444314"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2006","(Fach-)Abitur","47","0.0235878564548152","0.0175809802428244","0.0295947326668061"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2006","(noch) kein Abschluss","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2006","AkademikerIn","118","0.0291006512688651","0.0242251576024048","0.0339761449353253"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2006","Hauptschule","199","0.0269616022598676","0.0234314599968909","0.0304917445228443"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2006","Realschule","117","0.0238950904939168","0.019950040014434","0.0278401409733997"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2006","(Fach-)Abitur","1130","0.426302852974645","0.406728459108222","0.445877246841068"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2006","(noch) kein Abschluss","172","0.255478343049014","0.226841512347703","0.284115173750324"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2006","AkademikerIn","3182","0.592378514223373","0.578125447430818","0.606631581015928"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2006","Hauptschule","5303","0.591308360624395","0.580594172787481","0.602022548461308"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2006","Realschule","3380","0.519802087369667","0.50689646004573","0.532707714693604"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2006","(Fach-)Abitur","56","0.0353200900438539","0.0280139098984374","0.0426262701892704"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2006","(noch) kein Abschluss","30","0.0535406803674673","0.0387597368356111","0.0683216238993234"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2006","AkademikerIn","155","0.0423442969264108","0.036503362908146","0.0481852309446756"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2006","Hauptschule","974","0.143262934117694","0.135627300725409","0.15089856750998"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2006","Realschule","216","0.0521279391310859","0.0463859797596124","0.0578698985025594"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2007","(Fach-)Abitur","120","0.0646777759373183","0.0547525069354325","0.0746030449392041"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2007","(noch) kein Abschluss","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2007","AkademikerIn","319","0.0937273362954342","0.0850921440267989","0.10236252856407"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2007","Hauptschule","560","0.0896261699501659","0.0830807345049387","0.0961716053953931"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2007","Realschule","497","0.109147982755405","0.100841068682046","0.117454896828764"
"Ledig","2007","(Fach-)Abitur","1058","0.450446595158441","0.430369044687476","0.470524145629407"
"Ledig","2007","(noch) kein Abschluss","657","0.696542771838276","0.665470519774398","0.727615023902154"
"Ledig","2007","AkademikerIn","756","0.248604415132071","0.235798867012403","0.261409963251738"
"Ledig","2007","Hauptschule","919","0.151618400634038","0.143400084969967","0.159836716298108"
"Ledig","2007","Realschule","1413","0.297766126401853","0.285584434520225","0.30994781828348"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2007","(Fach-)Abitur","55","0.0285255026479495","0.0218078665236936","0.0352431387722054"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2007","(noch) kein Abschluss","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2007","AkademikerIn","112","0.0253995045217321","0.0207379005978308","0.0300611084456335"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2007","Hauptschule","177","0.0275874728850317","0.0238343526752521","0.0313405930948112"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2007","Realschule","107","0.0237188695680936","0.0196650583647703","0.0277726807714168"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2007","(Fach-)Abitur","1070","0.419101982982562","0.399190943873272","0.439013022091851"
