"pgfamstd","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Getrennt lebend","2009","Realschule","5 Einkommensstärkstes Quintil","19","","",""
"Getrennt lebend","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","8","","",""
"Getrennt lebend","2009","(Fach-)Abitur","2","9","","",""
"Getrennt lebend","2009","(Fach-)Abitur","3","6","","",""
"Getrennt lebend","2009","(Fach-)Abitur","4","14","","",""
"Getrennt lebend","2009","(Fach-)Abitur","5 Einkommensstärkstes Quintil","9","","",""
"Getrennt lebend","2009","AkademikerIn","1 Einkommensschwächstes Quintil","9","","",""
"Getrennt lebend","2009","AkademikerIn","2","16","","",""
"Getrennt lebend","2009","AkademikerIn","3","12","","",""
"Getrennt lebend","2009","AkademikerIn","4","29","","",""
"Getrennt lebend","2009","AkademikerIn","5 Einkommensstärkstes Quintil","32","0.0232366427508541","0.0164961449145081","0.0299771405872001"
"Ledig","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","121","0.555365621286036","0.486838352679627","0.623892889892444"
"Ledig","2009","(noch) kein Abschluss","2","115","0.70158181187951","0.629079111707027","0.774084512051992"
"Ledig","2009","(noch) kein Abschluss","3","87","0.810559161323599","0.733369407305913","0.887748915341285"
"Ledig","2009","(noch) kein Abschluss","4","109","0.833649673123237","0.76702101153636","0.900278334710114"
"Ledig","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","95","0.884918846253597","0.822682909615347","0.947154782891848"
"Ledig","2009","Hauptschule","1 Einkommensschwächstes Quintil","251","0.213780078253175","0.192289398960524","0.235270757545826"
"Ledig","2009","Hauptschule","2","156","0.12208556119483","0.106559460241869","0.13761166214779"
"Ledig","2009","Hauptschule","3","141","0.136912525824085","0.118297594367907","0.155527457280263"
"Ledig","2009","Hauptschule","4","149","0.15651256391839","0.136057035962255","0.176968091874524"
"Ledig","2009","Hauptschule","5 Einkommensstärkstes Quintil","53","0.104354002331607","0.0794306233261961","0.129277381337018"
"Ledig","2009","Realschule","1 Einkommensschwächstes Quintil","244","0.392524541330225","0.357052990405908","0.427996092254541"
"Ledig","2009","Realschule","2","289","0.286876188626857","0.259227072421166","0.314525304832548"
"Ledig","2009","Realschule","3","246","0.284325500560857","0.256505759601172","0.312145241520541"
"Ledig","2009","Realschule","4","280","0.291872860049246","0.265400929619637","0.318344790478856"
"Ledig","2009","Realschule","5 Einkommensstärkstes Quintil","154","0.21650828223382","0.189865399543681","0.243151164923959"
"Ledig","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","192","0.624936293688835","0.570867942382412","0.679004644995258"
"Ledig","2009","(Fach-)Abitur","2","158","0.468471699172147","0.415662946765539","0.521280451578755"
"Ledig","2009","(Fach-)Abitur","3","174","0.483755987695001","0.432418088873603","0.535093886516399"
"Ledig","2009","(Fach-)Abitur","4","186","0.407013972901453","0.363995388260501","0.450032557542405"
"Ledig","2009","(Fach-)Abitur","5 Einkommensstärkstes Quintil","183","0.41129203811172","0.367589293096349","0.454994783127091"
"Ledig","2009","AkademikerIn","1 Einkommensschwächstes Quintil","61","0.243240397509949","0.186675269197121","0.299805525822777"
"Ledig","2009","AkademikerIn","2","85","0.259954942200833","0.217185308668205","0.302724575733461"
"Ledig","2009","AkademikerIn","3","84","0.189420258925996","0.15643198947216","0.222408528379831"
"Ledig","2009","AkademikerIn","4","178","0.284039751602534","0.255196161709671","0.312883341495396"
"Ledig","2009","AkademikerIn","5 Einkommensstärkstes Quintil","342","0.286809148742456","0.266573832985148","0.307044464499764"
"Geschieden","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","6","","",""
"Geschieden","2009","(noch) kein Abschluss","2","4","","",""
"Geschieden","2009","(noch) kein Abschluss","3","1","","",""
"Geschieden","2009","(noch) kein Abschluss","4","1","","",""
"Geschieden","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Geschieden","2009","Hauptschule","1 Einkommensschwächstes Quintil","197","0.151942596380986","0.133125747289567","0.170759445472404"
"Geschieden","2009","Hauptschule","2","99","0.0651760742016306","0.053469948958578","0.0768821994446833"
"Geschieden","2009","Hauptschule","3","76","0.0699147509159878","0.0561058781244514","0.0837236237075242"
"Geschieden","2009","Hauptschule","4","107","0.107220279481676","0.0898019136787739","0.124638645284577"
"Geschieden","2009","Hauptschule","5 Einkommensstärkstes Quintil","36","0.0754653356448517","0.053931592652906","0.0969990786367974"
"Geschieden","2009","Realschule","1 Einkommensschwächstes Quintil","127","0.186413967218026","0.158124591215949","0.214703343220103"
"Geschieden","2009","Realschule","2","88","0.0875644659382873","0.070285546475238","0.104843385401337"
"Geschieden","2009","Realschule","3","78","0.0833985893514654","0.0663473081285699","0.100449870574361"
"Geschieden","2009","Realschule","4","89","0.0857437539751473","0.0694407231049747","0.10204678484532"
"Geschieden","2009","Realschule","5 Einkommensstärkstes Quintil","79","0.103358365585902","0.0836654954276812","0.123051235744123"
"Geschieden","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","21","","",""
"Geschieden","2009","(Fach-)Abitur","2","12","","",""
"Geschieden","2009","(Fach-)Abitur","3","13","","",""
"Geschieden","2009","(Fach-)Abitur","4","27","","",""
"Geschieden","2009","(Fach-)Abitur","5 Einkommensstärkstes Quintil","27","","",""
"Geschieden","2009","AkademikerIn","1 Einkommensschwächstes Quintil","37","0.134038407644081","0.0891208742579422","0.178955941030219"
"Geschieden","2009","AkademikerIn","2","45","0.124229488051454","0.0920658685888441","0.156393107514064"
"Geschieden","2009","AkademikerIn","3","42","0.0946806383040081","0.0700327373237815","0.119328539284235"
"Geschieden","2009","AkademikerIn","4","53","0.0517402603002799","0.0375727591826535","0.0659077614179064"
"Geschieden","2009","AkademikerIn","5 Einkommensstärkstes Quintil","130","0.0882379765378093","0.0755474651434171","0.100928487932202"
"Verwitwet","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","5","","",""
"Verwitwet","2009","(noch) kein Abschluss","2","5","","",""
"Verwitwet","2009","(noch) kein Abschluss","3","2","","",""
"Verwitwet","2009","(noch) kein Abschluss","4","2","","",""
"Verwitwet","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Verwitwet","2009","Hauptschule","1 Einkommensschwächstes Quintil","170","0.147213416179676","0.128640145824383","0.165786686534968"
"Verwitwet","2009","Hauptschule","2","240","0.152585723795751","0.135532401617616","0.169639045973886"
"Verwitwet","2009","Hauptschule","3","210","0.180228105116274","0.159413402331231","0.201042807901318"
"Verwitwet","2009","Hauptschule","4","146","0.124474862896675","0.105889462611884","0.143060263181465"
"Verwitwet","2009","Hauptschule","5 Einkommensstärkstes Quintil","58","0.138309383957417","0.110165393361656","0.166453374553179"
"Verwitwet","2009","Realschule","1 Einkommensschwächstes Quintil","23","","",""
"Verwitwet","2009","Realschule","2","43","0.0661357144147375","0.0509438371990924","0.0813275916303827"
"Verwitwet","2009","Realschule","3","39","0.0478573439324313","0.0346925910591753","0.0610220968056874"
"Verwitwet","2009","Realschule","4","44","0.0531083690458408","0.0400507270476345","0.066166011044047"
"Verwitwet","2009","Realschule","5 Einkommensstärkstes Quintil","41","0.0532507642952335","0.0387260648395851","0.067775463750882"
"Verwitwet","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","4","","",""
"Verwitwet","2009","(Fach-)Abitur","2","7","","",""
"Verwitwet","2009","(Fach-)Abitur","3","2","","",""
"Verwitwet","2009","(Fach-)Abitur","4","18","","",""
"Verwitwet","2009","(Fach-)Abitur","5 Einkommensstärkstes Quintil","9","","",""
"Verwitwet","2009","AkademikerIn","1 Einkommensschwächstes Quintil","8","","",""
"Verwitwet","2009","AkademikerIn","2","12","","",""
"Verwitwet","2009","AkademikerIn","3","34","0.0651678295769632","0.0443884823187896","0.0859471768351367"
"Verwitwet","2009","AkademikerIn","4","47","0.0490415840076839","0.035228892811543","0.0628542752038249"
"Verwitwet","2009","AkademikerIn","5 Einkommensstärkstes Quintil","56","0.0322398933967814","0.0243369065350647","0.0401428802584982"
"Zusammenlebend","2010","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","120","0.314743517521207","0.270899087429312","0.358587947613101"
"Zusammenlebend","2010","(noch) kein Abschluss","2","66","0.26480296346521","0.210108750022581","0.31949717690784"
"Zusammenlebend","2010","(noch) kein Abschluss","3","32","0.230288123161562","0.161040673551383","0.299535572771741"
"Zusammenlebend","2010","(noch) kein Abschluss","4","8","","",""
"Zusammenlebend","2010","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","3","","",""
"Zusammenlebend","2010","Hauptschule","1 Einkommensschwächstes Quintil","1051","0.450628135334693","0.428854798785669","0.472401471883718"
"Zusammenlebend","2010","Hauptschule","2","1584","0.618301825884828","0.598152336954232","0.638451314815423"
"Zusammenlebend","2010","Hauptschule","3","973","0.587041397550495","0.561716225428061","0.612366569672929"
"Zusammenlebend","2010","Hauptschule","4","831","0.635670487464065","0.608543713955819","0.662797260972312"
"Zusammenlebend","2010","Hauptschule","5 Einkommensstärkstes Quintil","401","0.63698183570149","0.598180222020444","0.675783449382536"
"Zusammenlebend","2010","Realschule","1 Einkommensschwächstes Quintil","548","0.329083677650432","0.303580362052908","0.354586993247956"
"Zusammenlebend","2010","Realschule","2","1034","0.478639610432774","0.45498353240726","0.502295688458289"
"Zusammenlebend","2010","Realschule","3","851","0.554228773008122","0.527675007742365","0.580782538273879"
"Zusammenlebend","2010","Realschule","4","922","0.563034761643378","0.537254380019766","0.588815143266989"
"Zusammenlebend","2010","Realschule","5 Einkommensstärkstes Quintil","688","0.567819535567377","0.537492923957502","0.598146147177253"
"Zusammenlebend","2010","(Fach-)Abitur","1 Einkommensschwächstes Quintil","242","0.221791658823376","0.18753504653742","0.256048271109331"
"Zusammenlebend","2010","(Fach-)Abitur","2","377","0.382925446838296","0.346416402274938","0.419434491401653"
"Zusammenlebend","2010","(Fach-)Abitur","3","302","0.456123894834871","0.4129814738885","0.499266315781242"
"Zusammenlebend","2010","(Fach-)Abitur","4","392","0.526988425676789","0.489183611126296","0.564793240227281"
"Zusammenlebend","2010","(Fach-)Abitur","5 Einkommensstärkstes Quintil","344","0.445095801676447","0.40616470133932","0.484026902013574"
"Zusammenlebend","2010","AkademikerIn","1 Einkommensschwächstes Quintil","197","0.463425856243441","0.410882834821015","0.515968877665866"
"Zusammenlebend","2010","AkademikerIn","2","404","0.560400981679535","0.521300638680575","0.599501324678495"
"Zusammenlebend","2010","AkademikerIn","3","511","0.602114053991364","0.566776781216609","0.63745132676612"
"Zusammenlebend","2010","AkademikerIn","4","902","0.609124096902495","0.582266892570546","0.635981301234444"
"Zusammenlebend","2010","AkademikerIn","5 Einkommensstärkstes Quintil","1733","0.578158779055624","0.558376146341284","0.597941411769963"
"Getrennt lebend","2010","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","5","","",""
"Getrennt lebend","2010","(noch) kein Abschluss","2","2","","",""
"Getrennt lebend","2010","(noch) kein Abschluss","3","","","",""
"Getrennt lebend","2010","(noch) kein Abschluss","4","","","",""
"Getrennt lebend","2010","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Getrennt lebend","2010","Hauptschule","1 Einkommensschwächstes Quintil","59","0.0328358618262138","0.0250374363044738","0.0406342873479539"
"Getrennt lebend","2010","Hauptschule","2","33","0.019614720185219","0.0138630605374242","0.0253663798330138"
"Getrennt lebend","2010","Hauptschule","3","32","0.0234933582255163","0.0157026859781882","0.0312840304728444"
"Getrennt lebend","2010","Hauptschule","4","29","","",""
"Getrennt lebend","2010","Hauptschule","5 Einkommensstärkstes Quintil","18","","",""
"Getrennt lebend","2010","Realschule","1 Einkommensschwächstes Quintil","46","0.0355391197804572","0.0254905341608055","0.0455877054001088"
"Getrennt lebend","2010","Realschule","2","52","0.0234158609800559","0.0162547680719658","0.0305769538881459"
"Getrennt lebend","2010","Realschule","3","34","0.02764815714128","0.0188888374644921","0.0364074768180679"
"Getrennt lebend","2010","Realschule","4","25","","",""
"Getrennt lebend","2010","Realschule","5 Einkommensstärkstes Quintil","18","","",""
"Getrennt lebend","2010","(Fach-)Abitur","1 Einkommensschwächstes Quintil","22","","",""
"Getrennt lebend","2010","(Fach-)Abitur","2","22","","",""
"Getrennt lebend","2010","(Fach-)Abitur","3","16","","",""
"Getrennt lebend","2010","(Fach-)Abitur","4","15","","",""
"Getrennt lebend","2010","(Fach-)Abitur","5 Einkommensstärkstes Quintil","15","","",""
"Getrennt lebend","2010","AkademikerIn","1 Einkommensschwächstes Quintil","21","","",""
"Getrennt lebend","2010","AkademikerIn","2","19","","",""
"Getrennt lebend","2010","AkademikerIn","3","24","","",""
"Getrennt lebend","2010","AkademikerIn","4","29","","",""
"Getrennt lebend","2010","AkademikerIn","5 Einkommensstärkstes Quintil","52","0.0316657414907959","0.0246512935322982","0.0386801894492936"
"Ledig","2010","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","283","0.601191729797934","0.554964482555495","0.647418977040373"
"Ledig","2010","(noch) kein Abschluss","2","172","0.66398813497124","0.6054369683523","0.72253930159018"
"Ledig","2010","(noch) kein Abschluss","3","108","0.739094815701225","0.666868518399636","0.811321113002813"
"Ledig","2010","(noch) kein Abschluss","4","111","0.761528983302872","0.686823220491953","0.83623474611379"
"Ledig","2010","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","111","0.898713746297632","0.843571415767737","0.953856076827527"
"Ledig","2010","Hauptschule","1 Einkommensschwächstes Quintil","467","0.222255942426232","0.204061964302848","0.240449920549616"
"Ledig","2010","Hauptschule","2","234","0.129556672672362","0.11562818793728","0.143485157407443"
"Ledig","2010","Hauptschule","3","175","0.156284696904077","0.137607101071513","0.174962292736642"
"Ledig","2010","Hauptschule","4","111","0.105309883384171","0.0880075041592477","0.122612262609094"
"Ledig","2010","Hauptschule","5 Einkommensstärkstes Quintil","57","0.114631636548936","0.0889255283454951","0.140337744752376"
"Ledig","2010","Realschule","1 Einkommensschwächstes Quintil","431","0.383150324511856","0.356763716557161","0.409536932466551"
"Ledig","2010","Realschule","2","406","0.329464428853741","0.307206508376617","0.351722349330866"
"Ledig","2010","Realschule","3","302","0.274698881268003","0.250853010822401","0.298544751713605"
"Ledig","2010","Realschule","4","301","0.277714960115937","0.254436607617955","0.300993312613919"
"Ledig","2010","Realschule","5 Einkommensstärkstes Quintil","189","0.245963921804437","0.219599519756981","0.272328323851894"
"Ledig","2010","(Fach-)Abitur","1 Einkommensschwächstes Quintil","243","0.635929016993555","0.596253625454883","0.675604408532227"
"Ledig","2010","(Fach-)Abitur","2","230","0.503398888155573","0.465846764283996","0.54095101202715"
"Ledig","2010","(Fach-)Abitur","3","158","0.467346283884825","0.424129246875039","0.510563320894612"
"Ledig","2010","(Fach-)Abitur","4","225","0.372281099840768","0.335677079637436","0.408885120044099"
"Ledig","2010","(Fach-)Abitur","5 Einkommensstärkstes Quintil","219","0.40598111953777","0.367511847573406","0.444450391502134"
"Ledig","2010","AkademikerIn","1 Einkommensschwächstes Quintil","79","0.34167786343918","0.291704602188534","0.391651124689826"
"Ledig","2010","AkademikerIn","2","115","0.255598855469411","0.221236277759001","0.289961433179821"
"Ledig","2010","AkademikerIn","3","119","0.216692683537213","0.186948465047404","0.246436902027022"
"Ledig","2010","AkademikerIn","4","219","0.237481594450868","0.214059344683433","0.260903844218304"
"Ledig","2010","AkademikerIn","5 Einkommensstärkstes Quintil","387","0.272515643857191","0.254679803913473","0.290351483800908"
"Geschieden","2010","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","17","","",""
"Geschieden","2010","(noch) kein Abschluss","2","4","","",""
"Geschieden","2010","(noch) kein Abschluss","3","","","",""
"Geschieden","2010","(noch) kein Abschluss","4","4","","",""
"Geschieden","2010","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Geschieden","2010","Hauptschule","1 Einkommensschwächstes Quintil","288","0.154142622567515","0.138341331636721","0.16994391349831"
"Geschieden","2010","Hauptschule","2","161","0.0770489652957158","0.0659884218643889","0.0881095087270427"
"Geschieden","2010","Hauptschule","3","74","0.0664877818388666","0.0536734576127586","0.0793021060649745"
"Geschieden","2010","Hauptschule","4","95","0.0919694050366473","0.0756799381951133","0.108258871878181"
"Geschieden","2010","Hauptschule","5 Einkommensstärkstes Quintil","40","0.0688447254329868","0.0484147203280328","0.0892747305379407"
"Geschieden","2010","Realschule","1 Einkommensschwächstes Quintil","258","0.220244354478392","0.197751687579407","0.242737021377376"
"Geschieden","2010","Realschule","2","175","0.108758891822992","0.0940154323132824","0.123502351332701"
"Geschieden","2010","Realschule","3","109","0.0823712743393385","0.0676838056534304","0.0970587430252466"
"Geschieden","2010","Realschule","4","130","0.0981222982352846","0.0826606434161204","0.113583953054449"
"Geschieden","2010","Realschule","5 Einkommensstärkstes Quintil","82","0.105418337756622","0.0866184941679097","0.124218181345335"
"Geschieden","2010","(Fach-)Abitur","1 Einkommensschwächstes Quintil","54","0.0903704395896161","0.0667292488382457","0.114011630340986"
"Geschieden","2010","(Fach-)Abitur","2","41","0.0499068320894594","0.0335523184159467","0.0662613457629721"
"Geschieden","2010","(Fach-)Abitur","3","31","0.0394181202965753","0.0225631395501668","0.0562731010429839"
"Geschieden","2010","(Fach-)Abitur","4","26","","",""
"Geschieden","2010","(Fach-)Abitur","5 Einkommensstärkstes Quintil","36","0.0955937904340133","0.0725604178169908","0.118627163051036"
"Geschieden","2010","AkademikerIn","1 Einkommensschwächstes Quintil","44","0.122837433316381","0.0882502295014354","0.157424637131327"
"Geschieden","2010","AkademikerIn","2","64","0.113473240699713","0.0884873163855287","0.138459165013897"
"Geschieden","2010","AkademikerIn","3","51","0.0831214804075065","0.0631905817462438","0.103052379068769"
"Geschieden","2010","AkademikerIn","4","74","0.0727885594851098","0.0584894359781786","0.087087682992041"
"Geschieden","2010","AkademikerIn","5 Einkommensstärkstes Quintil","159","0.0850665595799031","0.0738912335309728","0.0962418856288333"
"Verwitwet","2010","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","6","","",""
"Verwitwet","2010","(noch) kein Abschluss","2","6","","",""
"Verwitwet","2010","(noch) kein Abschluss","3","2","","",""
"Verwitwet","2010","(noch) kein Abschluss","4","2","","",""
"Verwitwet","2010","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Verwitwet","2010","Hauptschule","1 Einkommensschwächstes Quintil","141","0.140137437845346","0.124946862141622","0.15532801354907"
"Verwitwet","2010","Hauptschule","2","221","0.155477815961876","0.140448352524264","0.170507279399487"
"Verwitwet","2010","Hauptschule","3","198","0.166692765481045","0.147522605605651","0.185862925356439"
"Verwitwet","2010","Hauptschule","4","143","0.142467798025517","0.122765425996454","0.162170170054581"
"Verwitwet","2010","Hauptschule","5 Einkommensstärkstes Quintil","74","0.15617689233331","0.126884409729097","0.185469374937523"
"Verwitwet","2010","Realschule","1 Einkommensschwächstes Quintil","21","","",""
"Verwitwet","2010","Realschule","2","46","0.0597212079104365","0.0484994209019059","0.0709429949189671"
"Verwitwet","2010","Realschule","3","50","0.0610529142432568","0.0482620667818522","0.0738437617046614"
"Verwitwet","2010","Realschule","4","44","0.039815713519581","0.0296531600996906","0.0499782669394714"
"Verwitwet","2010","Realschule","5 Einkommensstärkstes Quintil","48","0.0589249011005226","0.0445088029506989","0.0733409992503462"
"Verwitwet","2010","(Fach-)Abitur","1 Einkommensschwächstes Quintil","4","","",""
"Verwitwet","2010","(Fach-)Abitur","2","11","","",""
"Verwitwet","2010","(Fach-)Abitur","3","5","","",""
"Verwitwet","2010","(Fach-)Abitur","4","12","","",""
"Verwitwet","2010","(Fach-)Abitur","5 Einkommensstärkstes Quintil","12","","",""
"Verwitwet","2010","AkademikerIn","1 Einkommensschwächstes Quintil","5","","",""
"Verwitwet","2010","AkademikerIn","2","17","","",""
"Verwitwet","2010","AkademikerIn","3","32","0.0609305200830241","0.0436609847335982","0.07820005543245"
"Verwitwet","2010","AkademikerIn","4","44","0.0494398833336445","0.0375077807889531","0.0613719858783358"
"Verwitwet","2010","AkademikerIn","5 Einkommensstärkstes Quintil","63","0.0325932760164866","0.0254802470703238","0.0397063049626494"
"Zusammenlebend","2011","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","123","0.298884338971628","0.257932454996742","0.339836222946515"
"Zusammenlebend","2011","(noch) kein Abschluss","2","79","0.288695274593815","0.236540175286577","0.340850373901054"
"Zusammenlebend","2011","(noch) kein Abschluss","3","20","","",""
"Zusammenlebend","2011","(noch) kein Abschluss","4","12","","",""
"Zusammenlebend","2011","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","6","","",""
"Zusammenlebend","2011","Hauptschule","1 Einkommensschwächstes Quintil","1140","0.467408896124627","0.446536309616547","0.488281482632707"
"Zusammenlebend","2011","Hauptschule","2","1762","0.60195078158797","0.5830919477464","0.62080961542954"
"Zusammenlebend","2011","Hauptschule","3","1235","0.63199887395941","0.609682707218264","0.654315040700557"
"Zusammenlebend","2011","Hauptschule","4","1071","0.633492116641345","0.609441945465548","0.657542287817142"
"Zusammenlebend","2011","Hauptschule","5 Einkommensstärkstes Quintil","559","0.643594574600528","0.610260389873335","0.676928759327721"
"Zusammenlebend","2011","Realschule","1 Einkommensschwächstes Quintil","545","0.33361641706125","0.308501912776319","0.358730921346182"
"Zusammenlebend","2011","Realschule","2","1089","0.495643864635756","0.473006971575636","0.518280757695876"
"Zusammenlebend","2011","Realschule","3","1028","0.558204747185818","0.533710487871731","0.582699006499905"
"Zusammenlebend","2011","Realschule","4","1125","0.547785243902138","0.524473082174083","0.571097405630194"
"Zusammenlebend","2011","Realschule","5 Einkommensstärkstes Quintil","915","0.582223964928746","0.555748120715382","0.608699809142109"
"Zusammenlebend","2011","(Fach-)Abitur","1 Einkommensschwächstes Quintil","256","0.225085051500608","0.19348504463666","0.256685058364555"
"Zusammenlebend","2011","(Fach-)Abitur","2","369","0.377937480212179","0.342272177385176","0.413602783039181"
"Zusammenlebend","2011","(Fach-)Abitur","3","374","0.44332571887992","0.405653439192385","0.480997998567456"
"Zusammenlebend","2011","(Fach-)Abitur","4","474","0.492948319984821","0.458304170333359","0.527592469636284"
"Zusammenlebend","2011","(Fach-)Abitur","5 Einkommensstärkstes Quintil","429","0.447534949039439","0.411877220616711","0.483192677462167"
"Zusammenlebend","2011","AkademikerIn","1 Einkommensschwächstes Quintil","206","0.433003114571888","0.382719148826526","0.483287080317251"
"Zusammenlebend","2011","AkademikerIn","2","348","0.492587822126825","0.451617219200689","0.533558425052961"
"Zusammenlebend","2011","AkademikerIn","3","605","0.622049033531772","0.589548157017477","0.654549910046067"
"Zusammenlebend","2011","AkademikerIn","4","1061","0.57374722057253","0.54904006838281","0.59845437276225"
"Zusammenlebend","2011","AkademikerIn","5 Einkommensstärkstes Quintil","2054","0.579201456968568","0.561063741709627","0.597339172227508"
"Getrennt lebend","2011","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","10","","",""
"Getrennt lebend","2011","(noch) kein Abschluss","2","","","",""
"Getrennt lebend","2011","(noch) kein Abschluss","3","2","","",""
"Getrennt lebend","2011","(noch) kein Abschluss","4","","","",""
"Getrennt lebend","2011","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Getrennt lebend","2011","Hauptschule","1 Einkommensschwächstes Quintil","63","0.0321649117648318","0.0247837845167074","0.0395460390129562"
"Getrennt lebend","2011","Hauptschule","2","58","0.021469638603083","0.0158853806076561","0.0270538965985099"
"Getrennt lebend","2011","Hauptschule","3","37","0.0231848781713333","0.016221091349662","0.0301486649930045"
"Getrennt lebend","2011","Hauptschule","4","24","","",""
"Getrennt lebend","2011","Hauptschule","5 Einkommensstärkstes Quintil","24","","",""
"Getrennt lebend","2011","Realschule","1 Einkommensschwächstes Quintil","86","0.0350940490035695","0.0252924260902695","0.0448956719168695"
"Getrennt lebend","2011","Realschule","2","47","0.0269005441956731","0.0195752942902914","0.0342257941010549"
"Getrennt lebend","2011","Realschule","3","25","","",""
"Getrennt lebend","2011","Realschule","4","38","0.0245612310113703","0.017311363179335","0.0318110988434055"
"Getrennt lebend","2011","Realschule","5 Einkommensstärkstes Quintil","24","","",""
"Getrennt lebend","2011","(Fach-)Abitur","1 Einkommensschwächstes Quintil","24","","",""
"Getrennt lebend","2011","(Fach-)Abitur","2","27","","",""
"Getrennt lebend","2011","(Fach-)Abitur","3","21","","",""
"Getrennt lebend","2011","(Fach-)Abitur","4","20","","",""
"Getrennt lebend","2011","(Fach-)Abitur","5 Einkommensstärkstes Quintil","18","","",""
"Getrennt lebend","2011","AkademikerIn","1 Einkommensschwächstes Quintil","19","","",""
"Getrennt lebend","2011","AkademikerIn","2","24","","",""
"Getrennt lebend","2011","AkademikerIn","3","22","","",""
"Getrennt lebend","2011","AkademikerIn","4","36","0.0185277255353289","0.0117905346368763","0.0252649164337815"
"Getrennt lebend","2011","AkademikerIn","5 Einkommensstärkstes Quintil","64","0.031501473987355","0.0250842741640125","0.0379186738106975"
"Ledig","2011","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","311","0.560364945296418","0.515962272912627","0.60476761768021"
"Ledig","2011","(noch) kein Abschluss","2","196","0.629880740295048","0.574309626780827","0.68545185380927"
"Ledig","2011","(noch) kein Abschluss","3","161","0.748986549604917","0.688128743609265","0.809844355600568"
"Ledig","2011","(noch) kein Abschluss","4","162","0.833637787869179","0.779234157907781","0.888041417830577"
"Ledig","2011","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","143","0.815412700776948","0.754138539658933","0.876686861894962"
"Ledig","2011","Hauptschule","1 Einkommensschwächstes Quintil","474","0.206767850107506","0.189825545379917","0.223710154835094"
"Ledig","2011","Hauptschule","2","291","0.142493250943443","0.129025909351774","0.155960592535112"
"Ledig","2011","Hauptschule","3","187","0.113859716735092","0.0991612118511626","0.128558221619022"
"Ledig","2011","Hauptschule","4","158","0.13567603181117","0.118583919066525","0.152768144555814"
"Ledig","2011","Hauptschule","5 Einkommensstärkstes Quintil","78","0.136017648047282","0.112158135672828","0.159877160421736"
"Ledig","2011","Realschule","1 Einkommensschwächstes Quintil","420","0.396546556983881","0.370490557597186","0.422602556370576"
"Ledig","2011","Realschule","2","445","0.301296478982491","0.280523116857267","0.322069841107715"
"Ledig","2011","Realschule","3","345","0.292378362347636","0.269943149570003","0.31481357512527"
"Ledig","2011","Realschule","4","357","0.272616221960676","0.251758701847781","0.29347374207357"
"Ledig","2011","Realschule","5 Einkommensstärkstes Quintil","224","0.246080135200428","0.22295768312646","0.269202587274396"
"Ledig","2011","(Fach-)Abitur","1 Einkommensschwächstes Quintil","328","0.653092519825379","0.617077718948419","0.689107320702339"
"Ledig","2011","(Fach-)Abitur","2","237","0.462936758565996","0.426259871820146","0.499613645311845"
"Ledig","2011","(Fach-)Abitur","3","223","0.46977703744255","0.431929727379492","0.507624347505608"
"Ledig","2011","(Fach-)Abitur","4","249","0.411823379247782","0.377718817318415","0.445927941177148"
"Ledig","2011","(Fach-)Abitur","5 Einkommensstärkstes Quintil","249","0.408564900874697","0.37331386654255","0.443815935206843"
"Ledig","2011","AkademikerIn","1 Einkommensschwächstes Quintil","76","0.296363811142553","0.250021216615564","0.342706405669541"
"Ledig","2011","AkademikerIn","2","122","0.303946249013409","0.266252454403539","0.34164004362328"
"Ledig","2011","AkademikerIn","3","137","0.207683225857088","0.180492852605523","0.234873599108654"
"Ledig","2011","AkademikerIn","4","270","0.280381757087651","0.257940109409699","0.302823404765603"
"Ledig","2011","AkademikerIn","5 Einkommensstärkstes Quintil","463","0.271185254865851","0.254852018220822","0.287518491510879"
"Geschieden","2011","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","25","","",""
"Geschieden","2011","(noch) kein Abschluss","2","5","","",""
