"pli0080","year","bula_h","sampreg","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Seltener","2008","Schleswig-Holstein","Westdeutschland","107","0.196802897159373","0.163515133284858","0.230090661033887"
"Seltener","2008","Schleswig-Holstein","Ostdeutschland","","","",""
"Seltener","2008","Hamburg","Westdeutschland","44","0.173287607850627","0.128874929301995","0.217700286399259"
"Seltener","2008","Hamburg","Ostdeutschland","","","",""
"Seltener","2008","Niedersachsen","Westdeutschland","374","0.223606951721307","0.203995623234385","0.24321828020823"
"Seltener","2008","Niedersachsen","Ostdeutschland","","","",""
"Seltener","2008","Bremen","Westdeutschland","24","","",""
"Seltener","2008","Bremen","Ostdeutschland","","","",""
"Seltener","2008","Nordrhein-Westfalen","Westdeutschland","730","0.194838933320059","0.182436836138643","0.207241030501474"
"Seltener","2008","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Seltener","2008","Hessen","Westdeutschland","271","0.226884802831927","0.204222398583655","0.2495472070802"
"Seltener","2008","Hessen","Ostdeutschland","","","",""
"Seltener","2008","Rheinland-Pfalz,Saarland","Westdeutschland","270","0.28201361261063","0.255336971189117","0.308690254032144"
"Seltener","2008","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Seltener","2008","Baden-Wuerttemberg","Westdeutschland","412","0.186816502738425","0.171044531216956","0.202588474259894"
"Seltener","2008","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Seltener","2008","Bayern","Westdeutschland","622","0.230870520309099","0.21508658331032","0.246654457307877"
"Seltener","2008","Bayern","Ostdeutschland","","","",""
"Seltener","2008","Saarland","Westdeutschland","","","",""
"Seltener","2008","Saarland","Ostdeutschland","","","",""
"Seltener","2008","Berlin","Westdeutschland","58","0.171367954726338","0.13352968469684","0.209206224755836"
"Seltener","2008","Berlin","Ostdeutschland","79","0.232089854072873","0.186678721894906","0.27750098625084"
"Seltener","2008","Brandenburg","Westdeutschland","","","",""
"Seltener","2008","Brandenburg","Ostdeutschland","185","0.237265199602279","0.208166048799203","0.266364350405355"
"Seltener","2008","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Seltener","2008","Mecklenburg-Vorpommern","Ostdeutschland","109","0.250791618601835","0.212332794369739","0.289250442833931"
"Seltener","2008","Sachsen","Westdeutschland","","","",""
"Seltener","2008","Sachsen","Ostdeutschland","357","0.256084678541212","0.233414932975212","0.278754424107211"
"Seltener","2008","Sachsen-Anhalt","Westdeutschland","","","",""
"Seltener","2008","Sachsen-Anhalt","Ostdeutschland","216","0.243449484977335","0.21391284702711","0.27298612292756"
"Seltener","2008","Thueringen","Westdeutschland","","","",""
"Seltener","2008","Thueringen","Ostdeutschland","248","0.263257272555697","0.234076809315957","0.292437735795436"
"Nie","2008","Schleswig-Holstein","Westdeutschland","6","","",""
"Nie","2008","Schleswig-Holstein","Ostdeutschland","","","",""
"Nie","2008","Hamburg","Westdeutschland","4","","",""
"Nie","2008","Hamburg","Ostdeutschland","","","",""
"Nie","2008","Niedersachsen","Westdeutschland","36","0.0269037116293861","0.0192880515359716","0.0345193717228005"
"Nie","2008","Niedersachsen","Ostdeutschland","","","",""
"Nie","2008","Bremen","Westdeutschland","","","",""
"Nie","2008","Bremen","Ostdeutschland","","","",""
"Nie","2008","Nordrhein-Westfalen","Westdeutschland","104","0.0292435063154114","0.0239677375887598","0.0345192750420631"
"Nie","2008","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Nie","2008","Hessen","Westdeutschland","37","0.0280452171723499","0.0191114710256368","0.036978963319063"
"Nie","2008","Hessen","Ostdeutschland","","","",""
"Nie","2008","Rheinland-Pfalz,Saarland","Westdeutschland","50","0.047616862165052","0.034992069766403","0.060241654563701"
"Nie","2008","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Nie","2008","Baden-Wuerttemberg","Westdeutschland","42","0.0245072645822993","0.018250590586672","0.0307639385779266"
"Nie","2008","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Nie","2008","Bayern","Westdeutschland","92","0.0421887260303758","0.0346591669200174","0.0497182851407342"
"Nie","2008","Bayern","Ostdeutschland","","","",""
"Nie","2008","Saarland","Westdeutschland","","","",""
"Nie","2008","Saarland","Ostdeutschland","","","",""
"Nie","2008","Berlin","Westdeutschland","12","","",""
"Nie","2008","Berlin","Ostdeutschland","8","","",""
"Nie","2008","Brandenburg","Westdeutschland","","","",""
"Nie","2008","Brandenburg","Ostdeutschland","28","","",""
"Nie","2008","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Nie","2008","Mecklenburg-Vorpommern","Ostdeutschland","12","","",""
"Nie","2008","Sachsen","Westdeutschland","","","",""
"Nie","2008","Sachsen","Ostdeutschland","46","0.0383007456112781","0.0283325546241489","0.0482689365984074"
"Nie","2008","Sachsen-Anhalt","Westdeutschland","","","",""
"Nie","2008","Sachsen-Anhalt","Ostdeutschland","26","","",""
"Nie","2008","Thueringen","Westdeutschland","","","",""
"Nie","2008","Thueringen","Ostdeutschland","35","0.0401071818242029","0.0271064886390323","0.0531078750093736"
"Taeglich","2009","Schleswig-Holstein","Westdeutschland","","","",""
"Taeglich","2009","Schleswig-Holstein","Ostdeutschland","","","",""
"Taeglich","2009","Hamburg","Westdeutschland","","","",""
"Taeglich","2009","Hamburg","Ostdeutschland","","","",""
"Taeglich","2009","Niedersachsen","Westdeutschland","","","",""
"Taeglich","2009","Niedersachsen","Ostdeutschland","","","",""
"Taeglich","2009","Bremen","Westdeutschland","","","",""
"Taeglich","2009","Bremen","Ostdeutschland","","","",""
"Taeglich","2009","Nordrhein-Westfalen","Westdeutschland","","","",""
"Taeglich","2009","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Taeglich","2009","Hessen","Westdeutschland","","","",""
"Taeglich","2009","Hessen","Ostdeutschland","","","",""
"Taeglich","2009","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"Taeglich","2009","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Taeglich","2009","Baden-Wuerttemberg","Westdeutschland","","","",""
"Taeglich","2009","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Taeglich","2009","Bayern","Westdeutschland","","","",""
"Taeglich","2009","Bayern","Ostdeutschland","","","",""
"Taeglich","2009","Saarland","Westdeutschland","","","",""
"Taeglich","2009","Saarland","Ostdeutschland","","","",""
"Taeglich","2009","Berlin","Westdeutschland","","","",""
"Taeglich","2009","Berlin","Ostdeutschland","","","",""
"Taeglich","2009","Brandenburg","Westdeutschland","","","",""
"Taeglich","2009","Brandenburg","Ostdeutschland","","","",""
"Taeglich","2009","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Taeglich","2009","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"Taeglich","2009","Sachsen","Westdeutschland","","","",""
"Taeglich","2009","Sachsen","Ostdeutschland","","","",""
"Taeglich","2009","Sachsen-Anhalt","Westdeutschland","","","",""
"Taeglich","2009","Sachsen-Anhalt","Ostdeutschland","","","",""
"Taeglich","2009","Thueringen","Westdeutschland","","","",""
"Taeglich","2009","Thueringen","Ostdeutschland","","","",""
"Min 1x pro Woche","2009","Schleswig-Holstein","Westdeutschland","","","",""
"Min 1x pro Woche","2009","Schleswig-Holstein","Ostdeutschland","","","",""
"Min 1x pro Woche","2009","Hamburg","Westdeutschland","","","",""
"Min 1x pro Woche","2009","Hamburg","Ostdeutschland","","","",""
"Min 1x pro Woche","2009","Niedersachsen","Westdeutschland","","","",""
"Min 1x pro Woche","2009","Niedersachsen","Ostdeutschland","","","",""
"Min 1x pro Woche","2009","Bremen","Westdeutschland","","","",""
"Min 1x pro Woche","2009","Bremen","Ostdeutschland","","","",""
"Min 1x pro Woche","2009","Nordrhein-Westfalen","Westdeutschland","","","",""
"Min 1x pro Woche","2009","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Min 1x pro Woche","2009","Hessen","Westdeutschland","","","",""
"Min 1x pro Woche","2009","Hessen","Ostdeutschland","","","",""
"Min 1x pro Woche","2009","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"Min 1x pro Woche","2009","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Min 1x pro Woche","2009","Baden-Wuerttemberg","Westdeutschland","","","",""
"Min 1x pro Woche","2009","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Min 1x pro Woche","2009","Bayern","Westdeutschland","","","",""
"Min 1x pro Woche","2009","Bayern","Ostdeutschland","","","",""
"Min 1x pro Woche","2009","Saarland","Westdeutschland","","","",""
"Min 1x pro Woche","2009","Saarland","Ostdeutschland","","","",""
"Min 1x pro Woche","2009","Berlin","Westdeutschland","","","",""
"Min 1x pro Woche","2009","Berlin","Ostdeutschland","","","",""
"Min 1x pro Woche","2009","Brandenburg","Westdeutschland","","","",""
"Min 1x pro Woche","2009","Brandenburg","Ostdeutschland","","","",""
"Min 1x pro Woche","2009","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Min 1x pro Woche","2009","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"Min 1x pro Woche","2009","Sachsen","Westdeutschland","","","",""
"Min 1x pro Woche","2009","Sachsen","Ostdeutschland","","","",""
"Min 1x pro Woche","2009","Sachsen-Anhalt","Westdeutschland","","","",""
"Min 1x pro Woche","2009","Sachsen-Anhalt","Ostdeutschland","","","",""
"Min 1x pro Woche","2009","Thueringen","Westdeutschland","","","",""
"Min 1x pro Woche","2009","Thueringen","Ostdeutschland","","","",""
"Min 1x pro Monat","2009","Schleswig-Holstein","Westdeutschland","","","",""
"Min 1x pro Monat","2009","Schleswig-Holstein","Ostdeutschland","","","",""
"Min 1x pro Monat","2009","Hamburg","Westdeutschland","","","",""
"Min 1x pro Monat","2009","Hamburg","Ostdeutschland","","","",""
"Min 1x pro Monat","2009","Niedersachsen","Westdeutschland","","","",""
"Min 1x pro Monat","2009","Niedersachsen","Ostdeutschland","","","",""
"Min 1x pro Monat","2009","Bremen","Westdeutschland","","","",""
"Min 1x pro Monat","2009","Bremen","Ostdeutschland","","","",""
"Min 1x pro Monat","2009","Nordrhein-Westfalen","Westdeutschland","","","",""
"Min 1x pro Monat","2009","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Min 1x pro Monat","2009","Hessen","Westdeutschland","","","",""
"Min 1x pro Monat","2009","Hessen","Ostdeutschland","","","",""
"Min 1x pro Monat","2009","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"Min 1x pro Monat","2009","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Min 1x pro Monat","2009","Baden-Wuerttemberg","Westdeutschland","","","",""
"Min 1x pro Monat","2009","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Min 1x pro Monat","2009","Bayern","Westdeutschland","","","",""
"Min 1x pro Monat","2009","Bayern","Ostdeutschland","","","",""
"Min 1x pro Monat","2009","Saarland","Westdeutschland","","","",""
"Min 1x pro Monat","2009","Saarland","Ostdeutschland","","","",""
"Min 1x pro Monat","2009","Berlin","Westdeutschland","","","",""
"Min 1x pro Monat","2009","Berlin","Ostdeutschland","","","",""
"Min 1x pro Monat","2009","Brandenburg","Westdeutschland","","","",""
"Min 1x pro Monat","2009","Brandenburg","Ostdeutschland","","","",""
"Min 1x pro Monat","2009","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Min 1x pro Monat","2009","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"Min 1x pro Monat","2009","Sachsen","Westdeutschland","","","",""
"Min 1x pro Monat","2009","Sachsen","Ostdeutschland","","","",""
"Min 1x pro Monat","2009","Sachsen-Anhalt","Westdeutschland","","","",""
"Min 1x pro Monat","2009","Sachsen-Anhalt","Ostdeutschland","","","",""
"Min 1x pro Monat","2009","Thueringen","Westdeutschland","","","",""
"Min 1x pro Monat","2009","Thueringen","Ostdeutschland","","","",""
"Seltener","2009","Schleswig-Holstein","Westdeutschland","","","",""
"Seltener","2009","Schleswig-Holstein","Ostdeutschland","","","",""
"Seltener","2009","Hamburg","Westdeutschland","","","",""
"Seltener","2009","Hamburg","Ostdeutschland","","","",""
"Seltener","2009","Niedersachsen","Westdeutschland","","","",""
"Seltener","2009","Niedersachsen","Ostdeutschland","","","",""
"Seltener","2009","Bremen","Westdeutschland","","","",""
"Seltener","2009","Bremen","Ostdeutschland","","","",""
"Seltener","2009","Nordrhein-Westfalen","Westdeutschland","","","",""
"Seltener","2009","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Seltener","2009","Hessen","Westdeutschland","","","",""
"Seltener","2009","Hessen","Ostdeutschland","","","",""
"Seltener","2009","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"Seltener","2009","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Seltener","2009","Baden-Wuerttemberg","Westdeutschland","","","",""
"Seltener","2009","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Seltener","2009","Bayern","Westdeutschland","","","",""
"Seltener","2009","Bayern","Ostdeutschland","","","",""
"Seltener","2009","Saarland","Westdeutschland","","","",""
"Seltener","2009","Saarland","Ostdeutschland","","","",""
"Seltener","2009","Berlin","Westdeutschland","","","",""
"Seltener","2009","Berlin","Ostdeutschland","","","",""
"Seltener","2009","Brandenburg","Westdeutschland","","","",""
"Seltener","2009","Brandenburg","Ostdeutschland","","","",""
"Seltener","2009","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Seltener","2009","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"Seltener","2009","Sachsen","Westdeutschland","","","",""
"Seltener","2009","Sachsen","Ostdeutschland","","","",""
"Seltener","2009","Sachsen-Anhalt","Westdeutschland","","","",""
"Seltener","2009","Sachsen-Anhalt","Ostdeutschland","","","",""
"Seltener","2009","Thueringen","Westdeutschland","","","",""
"Seltener","2009","Thueringen","Ostdeutschland","","","",""
"Nie","2009","Schleswig-Holstein","Westdeutschland","","","",""
"Nie","2009","Schleswig-Holstein","Ostdeutschland","","","",""
"Nie","2009","Hamburg","Westdeutschland","","","",""
"Nie","2009","Hamburg","Ostdeutschland","","","",""
"Nie","2009","Niedersachsen","Westdeutschland","","","",""
"Nie","2009","Niedersachsen","Ostdeutschland","","","",""
"Nie","2009","Bremen","Westdeutschland","","","",""
"Nie","2009","Bremen","Ostdeutschland","","","",""
"Nie","2009","Nordrhein-Westfalen","Westdeutschland","","","",""
"Nie","2009","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Nie","2009","Hessen","Westdeutschland","","","",""
"Nie","2009","Hessen","Ostdeutschland","","","",""
"Nie","2009","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"Nie","2009","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Nie","2009","Baden-Wuerttemberg","Westdeutschland","","","",""
"Nie","2009","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Nie","2009","Bayern","Westdeutschland","","","",""
"Nie","2009","Bayern","Ostdeutschland","","","",""
"Nie","2009","Saarland","Westdeutschland","","","",""
"Nie","2009","Saarland","Ostdeutschland","","","",""
"Nie","2009","Berlin","Westdeutschland","","","",""
"Nie","2009","Berlin","Ostdeutschland","","","",""
"Nie","2009","Brandenburg","Westdeutschland","","","",""
"Nie","2009","Brandenburg","Ostdeutschland","","","",""
"Nie","2009","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Nie","2009","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"Nie","2009","Sachsen","Westdeutschland","","","",""
"Nie","2009","Sachsen","Ostdeutschland","","","",""
"Nie","2009","Sachsen-Anhalt","Westdeutschland","","","",""
"Nie","2009","Sachsen-Anhalt","Ostdeutschland","","","",""
"Nie","2009","Thueringen","Westdeutschland","","","",""
"Nie","2009","Thueringen","Ostdeutschland","","","",""
"Taeglich","2010","Schleswig-Holstein","Westdeutschland","","","",""
"Taeglich","2010","Schleswig-Holstein","Ostdeutschland","","","",""
"Taeglich","2010","Hamburg","Westdeutschland","","","",""
"Taeglich","2010","Hamburg","Ostdeutschland","","","",""
"Taeglich","2010","Niedersachsen","Westdeutschland","","","",""
"Taeglich","2010","Niedersachsen","Ostdeutschland","","","",""
"Taeglich","2010","Bremen","Westdeutschland","","","",""
"Taeglich","2010","Bremen","Ostdeutschland","","","",""
"Taeglich","2010","Nordrhein-Westfalen","Westdeutschland","","","",""
"Taeglich","2010","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Taeglich","2010","Hessen","Westdeutschland","","","",""
"Taeglich","2010","Hessen","Ostdeutschland","","","",""
"Taeglich","2010","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"Taeglich","2010","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Taeglich","2010","Baden-Wuerttemberg","Westdeutschland","","","",""
"Taeglich","2010","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Taeglich","2010","Bayern","Westdeutschland","","","",""
"Taeglich","2010","Bayern","Ostdeutschland","","","",""
"Taeglich","2010","Saarland","Westdeutschland","","","",""
"Taeglich","2010","Saarland","Ostdeutschland","","","",""
"Taeglich","2010","Berlin","Westdeutschland","","","",""
"Taeglich","2010","Berlin","Ostdeutschland","","","",""
"Taeglich","2010","Brandenburg","Westdeutschland","","","",""
"Taeglich","2010","Brandenburg","Ostdeutschland","","","",""
"Taeglich","2010","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Taeglich","2010","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"Taeglich","2010","Sachsen","Westdeutschland","","","",""
"Taeglich","2010","Sachsen","Ostdeutschland","","","",""
"Taeglich","2010","Sachsen-Anhalt","Westdeutschland","","","",""
"Taeglich","2010","Sachsen-Anhalt","Ostdeutschland","","","",""
"Taeglich","2010","Thueringen","Westdeutschland","","","",""
"Taeglich","2010","Thueringen","Ostdeutschland","","","",""
"Min 1x pro Woche","2010","Schleswig-Holstein","Westdeutschland","","","",""
"Min 1x pro Woche","2010","Schleswig-Holstein","Ostdeutschland","","","",""
"Min 1x pro Woche","2010","Hamburg","Westdeutschland","","","",""
