"pli0080","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Woche","2017","(Fach-)Abitur","Thüringen","","","",""
"Min 1x pro Woche","2017","AkademikerIn","Schleswig-Holstein","","","",""
"Min 1x pro Woche","2017","AkademikerIn","Hamburg","","","",""
"Min 1x pro Woche","2017","AkademikerIn","Niedersachsen","","","",""
"Min 1x pro Woche","2017","AkademikerIn","Bremen","","","",""
"Min 1x pro Woche","2017","AkademikerIn","Nordrhein-Westfalen","","","",""
"Min 1x pro Woche","2017","AkademikerIn","Hessen","","","",""
"Min 1x pro Woche","2017","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","2017","AkademikerIn","Baden-Württemberg","","","",""
"Min 1x pro Woche","2017","AkademikerIn","Bayern","","","",""
"Min 1x pro Woche","2017","AkademikerIn","Saarland","","","",""
"Min 1x pro Woche","2017","AkademikerIn","Berlin","","","",""
"Min 1x pro Woche","2017","AkademikerIn","Brandenburg","","","",""
"Min 1x pro Woche","2017","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","2017","AkademikerIn","Sachsen","","","",""
"Min 1x pro Woche","2017","AkademikerIn","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","2017","AkademikerIn","Thüringen","","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","Hamburg","","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","Niedersachsen","","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","Bremen","","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","Hessen","","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","Baden-Württemberg","","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","Bayern","","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","Saarland","","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","Berlin","","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","Brandenburg","","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","Sachsen","","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","Thüringen","","","",""
"Min 1x pro Monat","2017","Hauptschule","Schleswig-Holstein","","","",""
"Min 1x pro Monat","2017","Hauptschule","Hamburg","","","",""
"Min 1x pro Monat","2017","Hauptschule","Niedersachsen","","","",""
"Min 1x pro Monat","2017","Hauptschule","Bremen","","","",""
"Min 1x pro Monat","2017","Hauptschule","Nordrhein-Westfalen","","","",""
"Min 1x pro Monat","2017","Hauptschule","Hessen","","","",""
"Min 1x pro Monat","2017","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","2017","Hauptschule","Baden-Württemberg","","","",""
"Min 1x pro Monat","2017","Hauptschule","Bayern","","","",""
"Min 1x pro Monat","2017","Hauptschule","Saarland","","","",""
"Min 1x pro Monat","2017","Hauptschule","Berlin","","","",""
"Min 1x pro Monat","2017","Hauptschule","Brandenburg","","","",""
"Min 1x pro Monat","2017","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","2017","Hauptschule","Sachsen","","","",""
"Min 1x pro Monat","2017","Hauptschule","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","2017","Hauptschule","Thüringen","","","",""
"Min 1x pro Monat","2017","Realschule","Schleswig-Holstein","","","",""
"Min 1x pro Monat","2017","Realschule","Hamburg","","","",""
"Min 1x pro Monat","2017","Realschule","Niedersachsen","","","",""
"Min 1x pro Monat","2017","Realschule","Bremen","","","",""
"Min 1x pro Monat","2017","Realschule","Nordrhein-Westfalen","","","",""
"Min 1x pro Monat","2017","Realschule","Hessen","","","",""
"Min 1x pro Monat","2017","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","2017","Realschule","Baden-Württemberg","","","",""
"Min 1x pro Monat","2017","Realschule","Bayern","","","",""
"Min 1x pro Monat","2017","Realschule","Saarland","","","",""
"Min 1x pro Monat","2017","Realschule","Berlin","","","",""
"Min 1x pro Monat","2017","Realschule","Brandenburg","","","",""
"Min 1x pro Monat","2017","Realschule","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","2017","Realschule","Sachsen","","","",""
"Min 1x pro Monat","2017","Realschule","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","2017","Realschule","Thüringen","","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","Hamburg","","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","Niedersachsen","","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","Bremen","","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","Hessen","","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","Baden-Württemberg","","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","Bayern","","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","Saarland","","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","Berlin","","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","Brandenburg","","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","Sachsen","","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","Thüringen","","","",""
"Min 1x pro Monat","2017","AkademikerIn","Schleswig-Holstein","","","",""
"Min 1x pro Monat","2017","AkademikerIn","Hamburg","","","",""
"Min 1x pro Monat","2017","AkademikerIn","Niedersachsen","","","",""
"Min 1x pro Monat","2017","AkademikerIn","Bremen","","","",""
"Min 1x pro Monat","2017","AkademikerIn","Nordrhein-Westfalen","","","",""
"Min 1x pro Monat","2017","AkademikerIn","Hessen","","","",""
"Min 1x pro Monat","2017","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","2017","AkademikerIn","Baden-Württemberg","","","",""
"Min 1x pro Monat","2017","AkademikerIn","Bayern","","","",""
"Min 1x pro Monat","2017","AkademikerIn","Saarland","","","",""
"Min 1x pro Monat","2017","AkademikerIn","Berlin","","","",""
"Min 1x pro Monat","2017","AkademikerIn","Brandenburg","","","",""
"Min 1x pro Monat","2017","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","2017","AkademikerIn","Sachsen","","","",""
"Min 1x pro Monat","2017","AkademikerIn","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","2017","AkademikerIn","Thüringen","","","",""
"Seltener","2017","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Seltener","2017","(noch) kein Abschluss","Hamburg","","","",""
"Seltener","2017","(noch) kein Abschluss","Niedersachsen","","","",""
"Seltener","2017","(noch) kein Abschluss","Bremen","","","",""
"Seltener","2017","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Seltener","2017","(noch) kein Abschluss","Hessen","","","",""
"Seltener","2017","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Seltener","2017","(noch) kein Abschluss","Baden-Württemberg","","","",""
"Seltener","2017","(noch) kein Abschluss","Bayern","","","",""
"Seltener","2017","(noch) kein Abschluss","Saarland","","","",""
"Seltener","2017","(noch) kein Abschluss","Berlin","","","",""
"Seltener","2017","(noch) kein Abschluss","Brandenburg","","","",""
"Seltener","2017","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Seltener","2017","(noch) kein Abschluss","Sachsen","","","",""
"Seltener","2017","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Seltener","2017","(noch) kein Abschluss","Thüringen","","","",""
"Seltener","2017","Hauptschule","Schleswig-Holstein","","","",""
"Seltener","2017","Hauptschule","Hamburg","","","",""
"Seltener","2017","Hauptschule","Niedersachsen","","","",""
"Seltener","2017","Hauptschule","Bremen","","","",""
"Seltener","2017","Hauptschule","Nordrhein-Westfalen","","","",""
"Seltener","2017","Hauptschule","Hessen","","","",""
"Seltener","2017","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Seltener","2017","Hauptschule","Baden-Württemberg","","","",""
"Seltener","2017","Hauptschule","Bayern","","","",""
"Seltener","2017","Hauptschule","Saarland","","","",""
"Seltener","2017","Hauptschule","Berlin","","","",""
"Seltener","2017","Hauptschule","Brandenburg","","","",""
"Seltener","2017","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Seltener","2017","Hauptschule","Sachsen","","","",""
"Seltener","2017","Hauptschule","Sachsen-Anhalt","","","",""
"Seltener","2017","Hauptschule","Thüringen","","","",""
"Seltener","2017","Realschule","Schleswig-Holstein","","","",""
"Seltener","2017","Realschule","Hamburg","","","",""
"Seltener","2017","Realschule","Niedersachsen","","","",""
"Seltener","2017","Realschule","Bremen","","","",""
"Seltener","2017","Realschule","Nordrhein-Westfalen","","","",""
"Seltener","2017","Realschule","Hessen","","","",""
"Seltener","2017","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Seltener","2017","Realschule","Baden-Württemberg","","","",""
"Seltener","2017","Realschule","Bayern","","","",""
"Seltener","2017","Realschule","Saarland","","","",""
"Seltener","2017","Realschule","Berlin","","","",""
"Seltener","2017","Realschule","Brandenburg","","","",""
"Seltener","2017","Realschule","Mecklenburg-Vorpommern","","","",""
"Seltener","2017","Realschule","Sachsen","","","",""
"Seltener","2017","Realschule","Sachsen-Anhalt","","","",""
"Seltener","2017","Realschule","Thüringen","","","",""
"Seltener","2017","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Seltener","2017","(Fach-)Abitur","Hamburg","","","",""
"Seltener","2017","(Fach-)Abitur","Niedersachsen","","","",""
"Seltener","2017","(Fach-)Abitur","Bremen","","","",""
"Seltener","2017","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Seltener","2017","(Fach-)Abitur","Hessen","","","",""
"Seltener","2017","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Seltener","2017","(Fach-)Abitur","Baden-Württemberg","","","",""
"Seltener","2017","(Fach-)Abitur","Bayern","","","",""
"Seltener","2017","(Fach-)Abitur","Saarland","","","",""
"Seltener","2017","(Fach-)Abitur","Berlin","","","",""
"Seltener","2017","(Fach-)Abitur","Brandenburg","","","",""
"Seltener","2017","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Seltener","2017","(Fach-)Abitur","Sachsen","","","",""
"Seltener","2017","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Seltener","2017","(Fach-)Abitur","Thüringen","","","",""
"Seltener","2017","AkademikerIn","Schleswig-Holstein","","","",""
"Seltener","2017","AkademikerIn","Hamburg","","","",""
"Seltener","2017","AkademikerIn","Niedersachsen","","","",""
"Seltener","2017","AkademikerIn","Bremen","","","",""
"Seltener","2017","AkademikerIn","Nordrhein-Westfalen","","","",""
"Seltener","2017","AkademikerIn","Hessen","","","",""
"Seltener","2017","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Seltener","2017","AkademikerIn","Baden-Württemberg","","","",""
"Seltener","2017","AkademikerIn","Bayern","","","",""
"Seltener","2017","AkademikerIn","Saarland","","","",""
"Seltener","2017","AkademikerIn","Berlin","","","",""
"Seltener","2017","AkademikerIn","Brandenburg","","","",""
"Seltener","2017","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Seltener","2017","AkademikerIn","Sachsen","","","",""
"Seltener","2017","AkademikerIn","Sachsen-Anhalt","","","",""
"Seltener","2017","AkademikerIn","Thüringen","","","",""
"Nie","2017","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Nie","2017","(noch) kein Abschluss","Hamburg","","","",""
"Nie","2017","(noch) kein Abschluss","Niedersachsen","","","",""
"Nie","2017","(noch) kein Abschluss","Bremen","","","",""
"Nie","2017","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Nie","2017","(noch) kein Abschluss","Hessen","","","",""
"Nie","2017","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Nie","2017","(noch) kein Abschluss","Baden-Württemberg","","","",""
"Nie","2017","(noch) kein Abschluss","Bayern","","","",""
"Nie","2017","(noch) kein Abschluss","Saarland","","","",""
"Nie","2017","(noch) kein Abschluss","Berlin","","","",""
"Nie","2017","(noch) kein Abschluss","Brandenburg","","","",""
"Nie","2017","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nie","2017","(noch) kein Abschluss","Sachsen","","","",""
"Nie","2017","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nie","2017","(noch) kein Abschluss","Thüringen","","","",""
"Nie","2017","Hauptschule","Schleswig-Holstein","","","",""
"Nie","2017","Hauptschule","Hamburg","","","",""
"Nie","2017","Hauptschule","Niedersachsen","","","",""
"Nie","2017","Hauptschule","Bremen","","","",""
"Nie","2017","Hauptschule","Nordrhein-Westfalen","","","",""
"Nie","2017","Hauptschule","Hessen","","","",""
"Nie","2017","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Nie","2017","Hauptschule","Baden-Württemberg","","","",""
"Nie","2017","Hauptschule","Bayern","","","",""
"Nie","2017","Hauptschule","Saarland","","","",""
"Nie","2017","Hauptschule","Berlin","","","",""
"Nie","2017","Hauptschule","Brandenburg","","","",""
"Nie","2017","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Nie","2017","Hauptschule","Sachsen","","","",""
"Nie","2017","Hauptschule","Sachsen-Anhalt","","","",""
"Nie","2017","Hauptschule","Thüringen","","","",""
"Nie","2017","Realschule","Schleswig-Holstein","","","",""
"Nie","2017","Realschule","Hamburg","","","",""
"Nie","2017","Realschule","Niedersachsen","","","",""
"Nie","2017","Realschule","Bremen","","","",""
"Nie","2017","Realschule","Nordrhein-Westfalen","","","",""
"Nie","2017","Realschule","Hessen","","","",""
"Nie","2017","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Nie","2017","Realschule","Baden-Württemberg","","","",""
"Nie","2017","Realschule","Bayern","","","",""
"Nie","2017","Realschule","Saarland","","","",""
"Nie","2017","Realschule","Berlin","","","",""
"Nie","2017","Realschule","Brandenburg","","","",""
"Nie","2017","Realschule","Mecklenburg-Vorpommern","","","",""
"Nie","2017","Realschule","Sachsen","","","",""
"Nie","2017","Realschule","Sachsen-Anhalt","","","",""
"Nie","2017","Realschule","Thüringen","","","",""
"Nie","2017","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Nie","2017","(Fach-)Abitur","Hamburg","","","",""
"Nie","2017","(Fach-)Abitur","Niedersachsen","","","",""
"Nie","2017","(Fach-)Abitur","Bremen","","","",""
"Nie","2017","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Nie","2017","(Fach-)Abitur","Hessen","","","",""
"Nie","2017","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Nie","2017","(Fach-)Abitur","Baden-Württemberg","","","",""
"Nie","2017","(Fach-)Abitur","Bayern","","","",""
"Nie","2017","(Fach-)Abitur","Saarland","","","",""
"Nie","2017","(Fach-)Abitur","Berlin","","","",""
"Nie","2017","(Fach-)Abitur","Brandenburg","","","",""
"Nie","2017","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nie","2017","(Fach-)Abitur","Sachsen","","","",""
"Nie","2017","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Nie","2017","(Fach-)Abitur","Thüringen","","","",""
"Nie","2017","AkademikerIn","Schleswig-Holstein","","","",""
"Nie","2017","AkademikerIn","Hamburg","","","",""
"Nie","2017","AkademikerIn","Niedersachsen","","","",""
"Nie","2017","AkademikerIn","Bremen","","","",""
"Nie","2017","AkademikerIn","Nordrhein-Westfalen","","","",""
"Nie","2017","AkademikerIn","Hessen","","","",""
"Nie","2017","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Nie","2017","AkademikerIn","Baden-Württemberg","","","",""
"Nie","2017","AkademikerIn","Bayern","","","",""
"Nie","2017","AkademikerIn","Saarland","","","",""
"Nie","2017","AkademikerIn","Berlin","","","",""
"Nie","2017","AkademikerIn","Brandenburg","","","",""
"Nie","2017","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Nie","2017","AkademikerIn","Sachsen","","","",""
"Nie","2017","AkademikerIn","Sachsen-Anhalt","","","",""
"Nie","2017","AkademikerIn","Thüringen","","","",""
"Täglich","2018","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Täglich","2018","(noch) kein Abschluss","Hamburg","","","",""
"Täglich","2018","(noch) kein Abschluss","Niedersachsen","","","",""
"Täglich","2018","(noch) kein Abschluss","Bremen","","","",""
"Täglich","2018","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Täglich","2018","(noch) kein Abschluss","Hessen","","","",""
"Täglich","2018","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Täglich","2018","(noch) kein Abschluss","Baden-Württemberg","","","",""
"Täglich","2018","(noch) kein Abschluss","Bayern","","","",""
"Täglich","2018","(noch) kein Abschluss","Saarland","","","",""
"Täglich","2018","(noch) kein Abschluss","Berlin","","","",""
"Täglich","2018","(noch) kein Abschluss","Brandenburg","","","",""
"Täglich","2018","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Täglich","2018","(noch) kein Abschluss","Sachsen","","","",""
"Täglich","2018","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Täglich","2018","(noch) kein Abschluss","Thüringen","","","",""
"Täglich","2018","Hauptschule","Schleswig-Holstein","","","",""
"Täglich","2018","Hauptschule","Hamburg","","","",""
"Täglich","2018","Hauptschule","Niedersachsen","","","",""
"Täglich","2018","Hauptschule","Bremen","","","",""
"Täglich","2018","Hauptschule","Nordrhein-Westfalen","","","",""
"Täglich","2018","Hauptschule","Hessen","","","",""
"Täglich","2018","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Täglich","2018","Hauptschule","Baden-Württemberg","","","",""
"Täglich","2018","Hauptschule","Bayern","","","",""
"Täglich","2018","Hauptschule","Saarland","","","",""
"Täglich","2018","Hauptschule","Berlin","","","",""
"Täglich","2018","Hauptschule","Brandenburg","","","",""
"Täglich","2018","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Täglich","2018","Hauptschule","Sachsen","","","",""
"Täglich","2018","Hauptschule","Sachsen-Anhalt","","","",""
"Täglich","2018","Hauptschule","Thüringen","","","",""
"Täglich","2018","Realschule","Schleswig-Holstein","","","",""
"Täglich","2018","Realschule","Hamburg","","","",""
"Täglich","2018","Realschule","Niedersachsen","","","",""
"Täglich","2018","Realschule","Bremen","","","",""
"Täglich","2018","Realschule","Nordrhein-Westfalen","","","",""
"Täglich","2018","Realschule","Hessen","","","",""
"Täglich","2018","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Täglich","2018","Realschule","Baden-Württemberg","","","",""
"Täglich","2018","Realschule","Bayern","","","",""
"Täglich","2018","Realschule","Saarland","","","",""
"Täglich","2018","Realschule","Berlin","","","",""
"Täglich","2018","Realschule","Brandenburg","","","",""
"Täglich","2018","Realschule","Mecklenburg-Vorpommern","","","",""
"Täglich","2018","Realschule","Sachsen","","","",""
"Täglich","2018","Realschule","Sachsen-Anhalt","","","",""
"Täglich","2018","Realschule","Thüringen","","","",""
"Täglich","2018","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Täglich","2018","(Fach-)Abitur","Hamburg","","","",""
"Täglich","2018","(Fach-)Abitur","Niedersachsen","","","",""
"Täglich","2018","(Fach-)Abitur","Bremen","","","",""
"Täglich","2018","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Täglich","2018","(Fach-)Abitur","Hessen","","","",""
"Täglich","2018","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Täglich","2018","(Fach-)Abitur","Baden-Württemberg","","","",""
"Täglich","2018","(Fach-)Abitur","Bayern","","","",""
"Täglich","2018","(Fach-)Abitur","Saarland","","","",""
"Täglich","2018","(Fach-)Abitur","Berlin","","","",""
"Täglich","2018","(Fach-)Abitur","Brandenburg","","","",""
"Täglich","2018","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Täglich","2018","(Fach-)Abitur","Sachsen","","","",""
"Täglich","2018","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Täglich","2018","(Fach-)Abitur","Thüringen","","","",""
"Täglich","2018","AkademikerIn","Schleswig-Holstein","","","",""
"Täglich","2018","AkademikerIn","Hamburg","","","",""
"Täglich","2018","AkademikerIn","Niedersachsen","","","",""
"Täglich","2018","AkademikerIn","Bremen","","","",""
"Täglich","2018","AkademikerIn","Nordrhein-Westfalen","","","",""
"Täglich","2018","AkademikerIn","Hessen","","","",""
"Täglich","2018","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Täglich","2018","AkademikerIn","Baden-Württemberg","","","",""
"Täglich","2018","AkademikerIn","Bayern","","","",""
"Täglich","2018","AkademikerIn","Saarland","","","",""
"Täglich","2018","AkademikerIn","Berlin","","","",""
"Täglich","2018","AkademikerIn","Brandenburg","","","",""
"Täglich","2018","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Täglich","2018","AkademikerIn","Sachsen","","","",""
"Täglich","2018","AkademikerIn","Sachsen-Anhalt","","","",""
"Täglich","2018","AkademikerIn","Thüringen","","","",""
"Min 1x pro Woche","2018","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Min 1x pro Woche","2018","(noch) kein Abschluss","Hamburg","","","",""
"Min 1x pro Woche","2018","(noch) kein Abschluss","Niedersachsen","","","",""
"Min 1x pro Woche","2018","(noch) kein Abschluss","Bremen","","","",""
"Min 1x pro Woche","2018","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Min 1x pro Woche","2018","(noch) kein Abschluss","Hessen","","","",""
"Min 1x pro Woche","2018","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","2018","(noch) kein Abschluss","Baden-Württemberg","","","",""
"Min 1x pro Woche","2018","(noch) kein Abschluss","Bayern","","","",""
"Min 1x pro Woche","2018","(noch) kein Abschluss","Saarland","","","",""
"Min 1x pro Woche","2018","(noch) kein Abschluss","Berlin","","","",""
"Min 1x pro Woche","2018","(noch) kein Abschluss","Brandenburg","","","",""
"Min 1x pro Woche","2018","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","2018","(noch) kein Abschluss","Sachsen","","","",""
"Min 1x pro Woche","2018","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","2018","(noch) kein Abschluss","Thüringen","","","",""
"Min 1x pro Woche","2018","Hauptschule","Schleswig-Holstein","","","",""
"Min 1x pro Woche","2018","Hauptschule","Hamburg","","","",""
"Min 1x pro Woche","2018","Hauptschule","Niedersachsen","","","",""
"Min 1x pro Woche","2018","Hauptschule","Bremen","","","",""
"Min 1x pro Woche","2018","Hauptschule","Nordrhein-Westfalen","","","",""
"Min 1x pro Woche","2018","Hauptschule","Hessen","","","",""
"Min 1x pro Woche","2018","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","2018","Hauptschule","Baden-Württemberg","","","",""
"Min 1x pro Woche","2018","Hauptschule","Bayern","","","",""
"Min 1x pro Woche","2018","Hauptschule","Saarland","","","",""
"Min 1x pro Woche","2018","Hauptschule","Berlin","","","",""
"Min 1x pro Woche","2018","Hauptschule","Brandenburg","","","",""
"Min 1x pro Woche","2018","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","2018","Hauptschule","Sachsen","","","",""
"Min 1x pro Woche","2018","Hauptschule","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","2018","Hauptschule","Thüringen","","","",""
"Min 1x pro Woche","2018","Realschule","Schleswig-Holstein","","","",""
"Min 1x pro Woche","2018","Realschule","Hamburg","","","",""
"Min 1x pro Woche","2018","Realschule","Niedersachsen","","","",""
"Min 1x pro Woche","2018","Realschule","Bremen","","","",""
"Min 1x pro Woche","2018","Realschule","Nordrhein-Westfalen","","","",""
"Min 1x pro Woche","2018","Realschule","Hessen","","","",""
"Min 1x pro Woche","2018","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","2018","Realschule","Baden-Württemberg","","","",""
"Min 1x pro Woche","2018","Realschule","Bayern","","","",""
"Min 1x pro Woche","2018","Realschule","Saarland","","","",""
"Min 1x pro Woche","2018","Realschule","Berlin","","","",""
"Min 1x pro Woche","2018","Realschule","Brandenburg","","","",""
"Min 1x pro Woche","2018","Realschule","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","2018","Realschule","Sachsen","","","",""
"Min 1x pro Woche","2018","Realschule","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","2018","Realschule","Thüringen","","","",""
"Min 1x pro Woche","2018","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Min 1x pro Woche","2018","(Fach-)Abitur","Hamburg","","","",""
"Min 1x pro Woche","2018","(Fach-)Abitur","Niedersachsen","","","",""
"Min 1x pro Woche","2018","(Fach-)Abitur","Bremen","","","",""
"Min 1x pro Woche","2018","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Min 1x pro Woche","2018","(Fach-)Abitur","Hessen","","","",""
"Min 1x pro Woche","2018","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","2018","(Fach-)Abitur","Baden-Württemberg","","","",""
"Min 1x pro Woche","2018","(Fach-)Abitur","Bayern","","","",""
"Min 1x pro Woche","2018","(Fach-)Abitur","Saarland","","","",""
"Min 1x pro Woche","2018","(Fach-)Abitur","Berlin","","","",""
"Min 1x pro Woche","2018","(Fach-)Abitur","Brandenburg","","","",""
"Min 1x pro Woche","2018","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","2018","(Fach-)Abitur","Sachsen","","","",""
"Min 1x pro Woche","2018","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","2018","(Fach-)Abitur","Thüringen","","","",""
"Min 1x pro Woche","2018","AkademikerIn","Schleswig-Holstein","","","",""
"Min 1x pro Woche","2018","AkademikerIn","Hamburg","","","",""
"Min 1x pro Woche","2018","AkademikerIn","Niedersachsen","","","",""
"Min 1x pro Woche","2018","AkademikerIn","Bremen","","","",""
"Min 1x pro Woche","2018","AkademikerIn","Nordrhein-Westfalen","","","",""
"Min 1x pro Woche","2018","AkademikerIn","Hessen","","","",""
"Min 1x pro Woche","2018","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","2018","AkademikerIn","Baden-Württemberg","","","",""
"Min 1x pro Woche","2018","AkademikerIn","Bayern","","","",""
"Min 1x pro Woche","2018","AkademikerIn","Saarland","","","",""
"Min 1x pro Woche","2018","AkademikerIn","Berlin","","","",""
"Min 1x pro Woche","2018","AkademikerIn","Brandenburg","","","",""
"Min 1x pro Woche","2018","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","2018","AkademikerIn","Sachsen","","","",""
"Min 1x pro Woche","2018","AkademikerIn","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","2018","AkademikerIn","Thüringen","","","",""
