year,age_gr,migback,ple0005,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,66 and older,Direct migration background,Not at all,0.21990,99,481,0.18284,0.25695
2020,17-29 y.,No migration background,Strong,0.02391,59,2545,0.01797,0.02985
2020,17-29 y.,No migration background,A Little,0.18832,513,2545,0.17313,0.20352
2020,17-29 y.,No migration background,Not at all,0.70751,1973,2545,0.68983,0.72519
2020,17-29 y.,Direct migration background,Strong,0.07981,93,2197,0.06848,0.09115
2020,17-29 y.,Direct migration background,A Little,0.15417,432,2197,0.13907,0.16928
2020,17-29 y.,Direct migration background,Not at all,0.72838,1672,2197,0.70978,0.74699
2020,17-29 y.,Indirect migration background,A Little,0.16220,139,679,0.13446,0.18995
2020,17-29 y.,Indirect migration background,Not at all,0.71184,540,679,0.67774,0.74593
2020,30-45 y.,No migration background,Strong,0.04479,177,3694,0.03812,0.05147
2020,30-45 y.,No migration background,A Little,0.27172,1035,3694,0.25737,0.28607
2020,30-45 y.,No migration background,Not at all,0.68188,2482,3694,0.66685,0.69690
2020,30-45 y.,Direct migration background,Strong,0.09634,387,4248,0.08747,0.10522
2020,30-45 y.,Direct migration background,A Little,0.27566,1260,4248,0.26222,0.28910
2020,30-45 y.,Direct migration background,Not at all,0.62747,2601,4248,0.61293,0.64201
2020,30-45 y.,Indirect migration background,Strong,0.04314,33,533,0.02587,0.06040
2020,30-45 y.,Indirect migration background,A Little,0.25953,163,533,0.22228,0.29679
2020,30-45 y.,Indirect migration background,Not at all,0.69733,337,533,0.65829,0.73637
2020,46-65 y.,No migration background,Strong,0.13976,980,7899,0.13211,0.14740
2020,46-65 y.,No migration background,A Little,0.44710,3281,7899,0.43613,0.45806
2020,46-65 y.,No migration background,Not at all,0.41097,3638,7899,0.40012,0.42183
2020,46-65 y.,Direct migration background,Strong,0.17432,469,2338,0.15894,0.18970
2020,46-65 y.,Direct migration background,A Little,0.44859,929,2338,0.42843,0.46876
2020,46-65 y.,Direct migration background,Not at all,0.37589,940,2338,0.35625,0.39553
2020,46-65 y.,Indirect migration background,Strong,0.09922,33,264,0.06309,0.13535
2020,46-65 y.,Indirect migration background,A Little,0.38422,97,264,0.32543,0.44301
2020,46-65 y.,Indirect migration background,Not at all,0.51656,134,264,0.45617,0.57696
2020,66 and older,No migration background,Strong,0.29082,1134,4390,0.27738,0.30425
2020,66 and older,No migration background,A Little,0.49776,2233,4390,0.48297,0.51256
2020,66 and older,No migration background,Not at all,0.20691,1023,4390,0.19493,0.21890
2020,66 and older,Direct migration background,Strong,0.32192,161,480,0.28008,0.36376
2020,66 and older,Direct migration background,A Little,0.46080,224,480,0.41616,0.50544
2020,66 and older,Direct migration background,Not at all,0.21548,95,480,0.17866,0.25230
