year,age_gr,quintil_oecd,ple0005,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,17-29 y.,4th Quintile,Not at all,0.73171,503,603,0.69632,0.76711
2018,17-29 y.,5th Quintile,A Little,0.10545,50,464,0.07747,0.13343
2018,17-29 y.,5th Quintile,Not at all,0.80037,414,464,0.76396,0.83678
2018,30-45 y.,1st Quintile,Strong,0.11805,267,2512,0.10543,0.13067
2018,30-45 y.,1st Quintile,A Little,0.29939,765,2512,0.28148,0.31731
2018,30-45 y.,1st Quintile,Not at all,0.57510,1480,2512,0.55576,0.59443
2018,30-45 y.,2nd Quintile,Strong,0.06099,103,1592,0.04923,0.07275
2018,30-45 y.,2nd Quintile,A Little,0.25772,425,1592,0.23622,0.27921
2018,30-45 y.,2nd Quintile,Not at all,0.67118,1064,1592,0.64810,0.69427
2018,30-45 y.,3rd Quintile,Strong,0.04674,77,1334,0.03540,0.05807
2018,30-45 y.,3rd Quintile,A Little,0.25250,360,1334,0.22918,0.27583
2018,30-45 y.,3rd Quintile,Not at all,0.69483,897,1334,0.67011,0.71955
2018,30-45 y.,4th Quintile,Strong,0.03847,44,1205,0.02760,0.04933
2018,30-45 y.,4th Quintile,A Little,0.26017,299,1205,0.23539,0.28495
2018,30-45 y.,4th Quintile,Not at all,0.69447,862,1205,0.66845,0.72049
2018,30-45 y.,5th Quintile,A Little,0.23514,237,1044,0.20940,0.26088
2018,30-45 y.,5th Quintile,Not at all,0.73577,807,1044,0.70901,0.76253
2018,46-65 y.,1st Quintile,Strong,0.32564,495,1807,0.30403,0.34725
2018,46-65 y.,1st Quintile,A Little,0.40894,718,1807,0.38627,0.43162
2018,46-65 y.,1st Quintile,Not at all,0.26479,594,1807,0.24444,0.28514
2018,46-65 y.,2nd Quintile,Strong,0.20903,307,1670,0.18952,0.22853
2018,46-65 y.,2nd Quintile,A Little,0.42803,698,1670,0.40430,0.45177
2018,46-65 y.,2nd Quintile,Not at all,0.36294,665,1670,0.33987,0.38601
2018,46-65 y.,3rd Quintile,Strong,0.13793,234,1685,0.12146,0.15440
2018,46-65 y.,3rd Quintile,A Little,0.44620,666,1685,0.42246,0.46995
2018,46-65 y.,3rd Quintile,Not at all,0.41586,785,1685,0.39232,0.43940
2018,46-65 y.,4th Quintile,Strong,0.10077,184,1960,0.08744,0.11410
2018,46-65 y.,4th Quintile,A Little,0.44541,815,1960,0.42340,0.46742
2018,46-65 y.,4th Quintile,Not at all,0.45272,961,1960,0.43068,0.47476
2018,46-65 y.,5th Quintile,Strong,0.08113,197,2571,0.07057,0.09169
2018,46-65 y.,5th Quintile,A Little,0.36879,921,2571,0.35013,0.38744
2018,46-65 y.,5th Quintile,Not at all,0.54982,1453,2571,0.53059,0.56906
2018,66 and older,1st Quintile,Strong,0.34454,245,707,0.30949,0.37960
2018,66 and older,1st Quintile,A Little,0.47735,324,707,0.44050,0.51419
2018,66 and older,1st Quintile,Not at all,0.17696,138,707,0.14881,0.20511
2018,66 and older,2nd Quintile,Strong,0.35521,394,1189,0.32800,0.38243
2018,66 and older,2nd Quintile,A Little,0.47613,583,1189,0.44773,0.50453
2018,66 and older,2nd Quintile,Not at all,0.16539,212,1189,0.14427,0.18652
2018,66 and older,3rd Quintile,Strong,0.32477,312,1029,0.29614,0.35340
2018,66 and older,3rd Quintile,A Little,0.45702,485,1029,0.42657,0.48748
2018,66 and older,3rd Quintile,Not at all,0.21821,232,1029,0.19296,0.24345
2018,66 and older,4th Quintile,Strong,0.26184,197,849,0.23225,0.29143
2018,66 and older,4th Quintile,A Little,0.48530,409,849,0.45166,0.51894
2018,66 and older,4th Quintile,Not at all,0.25040,243,849,0.22124,0.27956
2018,66 and older,5th Quintile,Strong,0.19741,193,969,0.17233,0.22248
2018,66 and older,5th Quintile,A Little,0.49536,485,969,0.46387,0.52686
2018,66 and older,5th Quintile,Not at all,0.30356,291,969,0.27460,0.33253
2020,17-29 y.,1st Quintile,Strong,0.04585,66,1697,0.03589,0.05580
2020,17-29 y.,1st Quintile,A Little,0.18515,360,1697,0.16667,0.20364
2020,17-29 y.,1st Quintile,Not at all,0.71504,1271,1697,0.69356,0.73652
2020,17-29 y.,2nd Quintile,A Little,0.21592,181,774,0.18691,0.24493
2020,17-29 y.,2nd Quintile,Not at all,0.64473,593,774,0.61099,0.67847
2020,17-29 y.,3rd Quintile,A Little,0.18713,140,669,0.15755,0.21671
2020,17-29 y.,3rd Quintile,Not at all,0.70683,529,669,0.67231,0.74135
2020,17-29 y.,4th Quintile,A Little,0.14696,103,600,0.11860,0.17531
2020,17-29 y.,4th Quintile,Not at all,0.77754,497,600,0.74423,0.81084
2020,17-29 y.,5th Quintile,A Little,0.15342,78,470,0.12080,0.18604
2020,17-29 y.,5th Quintile,Not at all,0.71009,392,470,0.66903,0.75116
2020,30-45 y.,1st Quintile,Strong,0.11007,278,2355,0.09743,0.12271
2020,30-45 y.,1st Quintile,A Little,0.27820,761,2355,0.26010,0.29630
2020,30-45 y.,1st Quintile,Not at all,0.61098,1316,2355,0.59129,0.63068
2020,30-45 y.,2nd Quintile,Strong,0.05658,82,1242,0.04373,0.06944
2020,30-45 y.,2nd Quintile,A Little,0.30551,419,1242,0.27988,0.33114
2020,30-45 y.,2nd Quintile,Not at all,0.63762,741,1242,0.61087,0.66436
2020,30-45 y.,3rd Quintile,Strong,0.06734,59,1122,0.05267,0.08201
2020,30-45 y.,3rd Quintile,A Little,0.31266,330,1122,0.28552,0.33980
2020,30-45 y.,3rd Quintile,Not at all,0.61995,733,1122,0.59153,0.64836
2020,30-45 y.,4th Quintile,Strong,0.03348,39,1062,0.02266,0.04431
2020,30-45 y.,4th Quintile,A Little,0.27917,282,1062,0.25218,0.30617
2020,30-45 y.,4th Quintile,Not at all,0.68475,741,1062,0.65679,0.71271
2020,30-45 y.,5th Quintile,A Little,0.18616,239,1117,0.16332,0.20899
2020,30-45 y.,5th Quintile,Not at all,0.79354,878,1117,0.76979,0.81729
2020,46-65 y.,1st Quintile,Strong,0.33330,538,1776,0.31137,0.35523
2020,46-65 y.,1st Quintile,A Little,0.39900,708,1776,0.37622,0.42178
2020,46-65 y.,1st Quintile,Not at all,0.26373,530,1776,0.24323,0.28423
2020,46-65 y.,2nd Quintile,Strong,0.17100,258,1495,0.15191,0.19009
2020,46-65 y.,2nd Quintile,A Little,0.48704,691,1495,0.46169,0.51239
2020,46-65 y.,2nd Quintile,Not at all,0.33767,546,1495,0.31369,0.36165
2020,46-65 y.,3rd Quintile,Strong,0.14672,219,1597,0.12936,0.16408
2020,46-65 y.,3rd Quintile,A Little,0.47302,692,1597,0.44852,0.49751
2020,46-65 y.,3rd Quintile,Not at all,0.37969,686,1597,0.35588,0.40350
2020,46-65 y.,4th Quintile,Strong,0.11119,204,1966,0.09729,0.12509
2020,46-65 y.,4th Quintile,A Little,0.44641,839,1966,0.42443,0.46839
2020,46-65 y.,4th Quintile,Not at all,0.44187,923,1966,0.41991,0.46383
2020,46-65 y.,5th Quintile,Strong,0.06300,184,3210,0.05459,0.07140
2020,46-65 y.,5th Quintile,A Little,0.42717,1218,3210,0.41006,0.44429
2020,46-65 y.,5th Quintile,Not at all,0.50808,1808,3210,0.49078,0.52537
2020,66 and older,1st Quintile,Strong,0.36519,292,792,0.33163,0.39874
2020,66 and older,1st Quintile,A Little,0.45824,364,792,0.42352,0.49296
2020,66 and older,1st Quintile,Not at all,0.16988,136,792,0.14371,0.19605
2020,66 and older,2nd Quintile,Strong,0.33939,363,1158,0.31211,0.36668
2020,66 and older,2nd Quintile,A Little,0.46987,559,1158,0.44111,0.49863
2020,66 and older,2nd Quintile,Not at all,0.18626,236,1158,0.16382,0.20869
2020,66 and older,3rd Quintile,Strong,0.30296,274,986,0.27426,0.33166
2020,66 and older,3rd Quintile,A Little,0.49085,509,986,0.45963,0.52207
2020,66 and older,3rd Quintile,Not at all,0.20362,203,986,0.17847,0.22877
2020,66 and older,4th Quintile,Strong,0.20097,159,787,0.17295,0.22898
2020,66 and older,4th Quintile,A Little,0.58435,418,787,0.54989,0.61880
2020,66 and older,4th Quintile,Not at all,0.21308,210,787,0.18445,0.24171
2020,66 and older,5th Quintile,Strong,0.22042,202,1158,0.19653,0.24430
2020,66 and older,5th Quintile,A Little,0.48217,610,1158,0.45337,0.51096
2020,66 and older,5th Quintile,Not at all,0.29170,346,1158,0.26550,0.31789
