"e11103","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Vollzeit","1996","Realschule","2","482","0.467992243157639","0.435608355702038","0.500376130613241"
"Vollzeit","1996","Realschule","3","373","0.535449163260867","0.495903102313742","0.574995224207992"
"Vollzeit","1996","Realschule","4","252","0.573872888672825","0.524981851233677","0.622763926111974"
"Vollzeit","1996","Realschule","5 Einkommensstärkstes Quintil","134","0.589028940643104","0.522484407841522","0.655573473444685"
"Vollzeit","1996","(Fach-)Abitur","1 Einkommensschwächstes Quintil","104","0.306546157937827","0.257025923474093","0.356066392401562"
"Vollzeit","1996","(Fach-)Abitur","2","117","0.429241017906154","0.371776119076725","0.486705916735584"
"Vollzeit","1996","(Fach-)Abitur","3","94","0.459320745219083","0.392079654887335","0.52656183555083"
"Vollzeit","1996","(Fach-)Abitur","4","71","0.52244995889279","0.436586533912522","0.608313383873058"
"Vollzeit","1996","(Fach-)Abitur","5 Einkommensstärkstes Quintil","39","0.613652506780247","0.499588302095742","0.727716711464751"
"Vollzeit","1996","AkademikerIn","1 Einkommensschwächstes Quintil","127","0.338087674791515","0.284105299975999","0.392070049607031"
"Vollzeit","1996","AkademikerIn","2","264","0.482088297025674","0.436865978315095","0.527310615736253"
"Vollzeit","1996","AkademikerIn","3","231","0.601006707248575","0.550492103920913","0.651521310576237"
"Vollzeit","1996","AkademikerIn","4","235","0.647364326033983","0.59612394367803","0.698604708389935"
"Vollzeit","1996","AkademikerIn","5 Einkommensstärkstes Quintil","224","0.687651044170804","0.63563919985036","0.739662888491248"
"Teilzeit","1996","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","75","0.163130686754664","0.127624986728599","0.198636386780728"
"Teilzeit","1996","(noch) kein Abschluss","2","39","0.116578464158006","0.0771898086701316","0.155967119645881"
"Teilzeit","1996","(noch) kein Abschluss","3","10","","",""
"Teilzeit","1996","(noch) kein Abschluss","4","10","","",""
"Teilzeit","1996","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","4","","",""
"Teilzeit","1996","Hauptschule","1 Einkommensschwächstes Quintil","457","0.16699799920079","0.151808009838611","0.182187988562969"
"Teilzeit","1996","Hauptschule","2","362","0.17281546480856","0.155544615223481","0.190086314393639"
"Teilzeit","1996","Hauptschule","3","175","0.173544460792268","0.149941576855712","0.197147344728823"
"Teilzeit","1996","Hauptschule","4","104","0.151393418818839","0.122593165735528","0.18019367190215"
"Teilzeit","1996","Hauptschule","5 Einkommensstärkstes Quintil","39","0.15620421211871","0.106506521589306","0.205901902648113"
"Teilzeit","1996","Realschule","1 Einkommensschwächstes Quintil","270","0.268532598898583","0.240925136507833","0.296140061289333"
"Teilzeit","1996","Realschule","2","217","0.220564615608333","0.193654928290037","0.247474302926629"
"Teilzeit","1996","Realschule","3","131","0.231908142817215","0.198443047571782","0.265373238062648"
"Teilzeit","1996","Realschule","4","69","0.155937477421913","0.12006888147872","0.191806073365107"
"Teilzeit","1996","Realschule","5 Einkommensstärkstes Quintil","32","0.148805745888951","0.1006705619353","0.196940929842602"
"Teilzeit","1996","(Fach-)Abitur","1 Einkommensschwächstes Quintil","84","0.269838949283825","0.222164287135071","0.317513611432579"
"Teilzeit","1996","(Fach-)Abitur","2","76","0.238393661458471","0.188924074085202","0.28786324883174"
"Teilzeit","1996","(Fach-)Abitur","3","68","0.303968316267728","0.241904921516634","0.366031711018822"
"Teilzeit","1996","(Fach-)Abitur","4","28","","",""
"Teilzeit","1996","(Fach-)Abitur","5 Einkommensstärkstes Quintil","16","","",""
"Teilzeit","1996","AkademikerIn","1 Einkommensschwächstes Quintil","78","0.297778971815124","0.245596936876972","0.349961006753276"
"Teilzeit","1996","AkademikerIn","2","93","0.227877521236388","0.189914959504855","0.265840082967921"
"Teilzeit","1996","AkademikerIn","3","64","0.174333914156239","0.135196903206126","0.213470925106351"
"Teilzeit","1996","AkademikerIn","4","52","0.158388863619603","0.119233350841203","0.197544376398004"
"Teilzeit","1996","AkademikerIn","5 Einkommensstärkstes Quintil","45","0.15854538625405","0.117554215394762","0.199536557113339"
"nicht erwerbstätig","1996","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","276","0.693100226076187","0.648780432371466","0.737420019780908"
"nicht erwerbstätig","1996","(noch) kein Abschluss","2","153","0.646497122085747","0.587821490146118","0.705172754025375"
"nicht erwerbstätig","1996","(noch) kein Abschluss","3","56","0.755200397669648","0.665871999427319","0.844528795911977"
"nicht erwerbstätig","1996","(noch) kein Abschluss","4","31","0.736463112776112","0.617857194084643","0.855069031467581"
"nicht erwerbstätig","1996","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","22","","",""
"nicht erwerbstätig","1996","Hauptschule","1 Einkommensschwächstes Quintil","1200","0.607512708503978","0.587625707451772","0.627399709556183"
"nicht erwerbstätig","1996","Hauptschule","2","819","0.531528948632654","0.508734660292189","0.554323236973118"
"nicht erwerbstätig","1996","Hauptschule","3","329","0.399870474650175","0.369340101581103","0.430400847719247"
"nicht erwerbstätig","1996","Hauptschule","4","172","0.328593535566489","0.290852668370619","0.366334402762358"
"nicht erwerbstätig","1996","Hauptschule","5 Einkommensstärkstes Quintil","65","0.406231006511705","0.339000489282544","0.473461523740867"
"nicht erwerbstätig","1996","Realschule","1 Einkommensschwächstes Quintil","267","0.328415137340268","0.299160647681551","0.357669626998985"
"nicht erwerbstätig","1996","Realschule","2","213","0.311443141234027","0.281388609782855","0.3414976726852"
"nicht erwerbstätig","1996","Realschule","3","107","0.232642693921918","0.199140672560263","0.266144715283572"
"nicht erwerbstätig","1996","Realschule","4","72","0.270189633905261","0.226286939858845","0.314092327951677"
"nicht erwerbstätig","1996","Realschule","5 Einkommensstärkstes Quintil","44","0.262165313467946","0.202680570001144","0.321650056934748"
"nicht erwerbstätig","1996","(Fach-)Abitur","1 Einkommensschwächstes Quintil","145","0.423614892778348","0.370542586598238","0.476687198958458"
"nicht erwerbstätig","1996","(Fach-)Abitur","2","92","0.332365320635374","0.277675946154894","0.387054695115855"
"nicht erwerbstätig","1996","(Fach-)Abitur","3","49","0.236710938513189","0.179357356572381","0.294064520453997"
"nicht erwerbstätig","1996","(Fach-)Abitur","4","31","0.266203889716817","0.190228783480864","0.342178995952771"
"nicht erwerbstätig","1996","(Fach-)Abitur","5 Einkommensstärkstes Quintil","15","","",""
"nicht erwerbstätig","1996","AkademikerIn","1 Einkommensschwächstes Quintil","90","0.364133353393361","0.309223493441518","0.419043213345203"
"nicht erwerbstätig","1996","AkademikerIn","2","112","0.290034181737938","0.24896604666428","0.331102316811597"
"nicht erwerbstätig","1996","AkademikerIn","3","66","0.224659378595186","0.181606416607773","0.2677123405826"
"nicht erwerbstätig","1996","AkademikerIn","4","47","0.194246810346414","0.151818784730995","0.236674835961833"
"nicht erwerbstätig","1996","AkademikerIn","5 Einkommensstärkstes Quintil","36","0.153803569575145","0.113316441329717","0.194290697820573"
"Vollzeit","1997","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","54","0.128540486451354","0.0964169285159147","0.160664044386794"
"Vollzeit","1997","(noch) kein Abschluss","2","45","0.182352637682499","0.131672859618655","0.233032415746343"
"Vollzeit","1997","(noch) kein Abschluss","3","28","","",""
"Vollzeit","1997","(noch) kein Abschluss","4","20","","",""
"Vollzeit","1997","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","2","","",""
"Vollzeit","1997","Hauptschule","1 Einkommensschwächstes Quintil","577","0.215809083777353","0.198359104503996","0.233259063050709"
"Vollzeit","1997","Hauptschule","2","656","0.291053449054704","0.270247044385591","0.311859853723818"
"Vollzeit","1997","Hauptschule","3","465","0.397694580727398","0.367819988901005","0.427569172553791"
"Vollzeit","1997","Hauptschule","4","302","0.483303455126544","0.44224338502502","0.524363525228068"
"Vollzeit","1997","Hauptschule","5 Einkommensstärkstes Quintil","105","0.476397722317867","0.408195255557725","0.544600189078009"
"Vollzeit","1997","Realschule","1 Einkommensschwächstes Quintil","421","0.389630844957548","0.358521916779557","0.420739773135539"
"Vollzeit","1997","Realschule","2","495","0.452461821156042","0.42084430202595","0.484079340286134"
"Vollzeit","1997","Realschule","3","357","0.562605498193886","0.521809969201224","0.603401027186547"
"Vollzeit","1997","Realschule","4","256","0.554422394024414","0.506602776028912","0.602242012019916"
"Vollzeit","1997","Realschule","5 Einkommensstärkstes Quintil","126","0.612232569758792","0.544873831826378","0.679591307691205"
"Vollzeit","1997","(Fach-)Abitur","1 Einkommensschwächstes Quintil","90","0.275633956778441","0.226289517810464","0.324978395746419"
"Vollzeit","1997","(Fach-)Abitur","2","116","0.444220288512038","0.385171066721922","0.503269510302155"
"Vollzeit","1997","(Fach-)Abitur","3","107","0.476188226592434","0.409429842539277","0.542946610645591"
"Vollzeit","1997","(Fach-)Abitur","4","78","0.553246028538454","0.472603334735192","0.633888722341717"
"Vollzeit","1997","(Fach-)Abitur","5 Einkommensstärkstes Quintil","37","0.549212505530104","0.433474750201223","0.664950260858985"
"Vollzeit","1997","AkademikerIn","1 Einkommensschwächstes Quintil","148","0.374789895729249","0.320729444813272","0.428850346645226"
"Vollzeit","1997","AkademikerIn","2","231","0.460093657483236","0.412930618344763","0.50725669662171"
"Vollzeit","1997","AkademikerIn","3","237","0.610560238012686","0.56046668874544","0.660653787279933"
"Vollzeit","1997","AkademikerIn","4","252","0.663412683810886","0.614667103112795","0.712158264508977"
"Vollzeit","1997","AkademikerIn","5 Einkommensstärkstes Quintil","230","0.73148393301923","0.681746232196432","0.781221633842029"
"Teilzeit","1997","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","56","0.125217317718419","0.0934513309808478","0.15698330445599"
"Teilzeit","1997","(noch) kein Abschluss","2","36","0.170374308301803","0.121029801938457","0.219718814665149"
"Teilzeit","1997","(noch) kein Abschluss","3","22","","",""
"Teilzeit","1997","(noch) kein Abschluss","4","5","","",""
"Teilzeit","1997","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","3","","",""
"Teilzeit","1997","Hauptschule","1 Einkommensschwächstes Quintil","420","0.178523737877126","0.16227967558664","0.194767800167611"
"Teilzeit","1997","Hauptschule","2","319","0.136719430556728","0.120983406085037","0.152455455028419"
"Teilzeit","1997","Hauptschule","3","207","0.185763554782844","0.16202390631557","0.209503203250119"
"Teilzeit","1997","Hauptschule","4","103","0.167547126933652","0.136861127081735","0.198233126785569"
"Teilzeit","1997","Hauptschule","5 Einkommensstärkstes Quintil","38","0.179373405166773","0.126981245502767","0.23176556483078"
"Teilzeit","1997","Realschule","1 Einkommensschwächstes Quintil","245","0.259150786293365","0.231199405202223","0.287102167384507"
"Teilzeit","1997","Realschule","2","215","0.217782889520868","0.191564551973303","0.244001227068432"
"Teilzeit","1997","Realschule","3","118","0.203303900915507","0.170206558397074","0.236401243433939"
"Teilzeit","1997","Realschule","4","76","0.180402796081386","0.143407550981624","0.217398041181147"
"Teilzeit","1997","Realschule","5 Einkommensstärkstes Quintil","27","","",""
"Teilzeit","1997","(Fach-)Abitur","1 Einkommensschwächstes Quintil","83","0.298488877344567","0.247955983320061","0.349021771369073"
"Teilzeit","1997","(Fach-)Abitur","2","63","0.263580283592554","0.211222313197352","0.315938253987755"
"Teilzeit","1997","(Fach-)Abitur","3","48","0.198961626705163","0.145598633325454","0.252324620084872"
"Teilzeit","1997","(Fach-)Abitur","4","40","0.253727372788944","0.183143728012519","0.324311017565369"
"Teilzeit","1997","(Fach-)Abitur","5 Einkommensstärkstes Quintil","20","","",""
"Teilzeit","1997","AkademikerIn","1 Einkommensschwächstes Quintil","75","0.31856857699289","0.266534808691908","0.370602345293873"
"Teilzeit","1997","AkademikerIn","2","77","0.213329904297087","0.174564739474868","0.252095069119307"
"Teilzeit","1997","AkademikerIn","3","62","0.190544437301173","0.150199221528739","0.230889653073607"
"Teilzeit","1997","AkademikerIn","4","52","0.116026172022598","0.0829898131203645","0.149062530924831"
"Teilzeit","1997","AkademikerIn","5 Einkommensstärkstes Quintil","43","0.130718061453295","0.0928871940793897","0.1685489288272"
"nicht erwerbstätig","1997","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","307","0.746242195830227","0.704475543375786","0.788008848284667"
"nicht erwerbstätig","1997","(noch) kein Abschluss","2","142","0.647273054015698","0.584559885669678","0.709986222361718"
"nicht erwerbstätig","1997","(noch) kein Abschluss","3","64","0.650777248064103","0.563266154476759","0.738288341651446"
"nicht erwerbstätig","1997","(noch) kein Abschluss","4","29","","",""
"nicht erwerbstätig","1997","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","19","","",""
"nicht erwerbstätig","1997","Hauptschule","1 Einkommensschwächstes Quintil","1138","0.605667178345521","0.584937257954822","0.62639709873622"
"nicht erwerbstätig","1997","Hauptschule","2","856","0.572227120388568","0.549565301673702","0.594888939103434"
"nicht erwerbstätig","1997","Hauptschule","3","359","0.416541864489758","0.386449733984125","0.44663399499539"
"nicht erwerbstätig","1997","Hauptschule","4","164","0.349149417939804","0.309980798195216","0.388318037684393"
"nicht erwerbstätig","1997","Hauptschule","5 Einkommensstärkstes Quintil","63","0.34422887251536","0.279348359716966","0.409109385313754"
"nicht erwerbstätig","1997","Realschule","1 Einkommensschwächstes Quintil","278","0.351218368749087","0.320767479673018","0.381669257825156"
"nicht erwerbstätig","1997","Realschule","2","242","0.329755289323091","0.299891686585535","0.359618892060646"
"nicht erwerbstätig","1997","Realschule","3","93","0.234090600890608","0.199268528746264","0.268912673034951"
"nicht erwerbstätig","1997","Realschule","4","83","0.2651748098942","0.222704816485212","0.307644803303188"
"nicht erwerbstätig","1997","Realschule","5 Einkommensstärkstes Quintil","48","0.293483317462787","0.230532266847504","0.35643436807807"
"nicht erwerbstätig","1997","(Fach-)Abitur","1 Einkommensschwächstes Quintil","142","0.425877165876991","0.371271538424064","0.480482793329919"
"nicht erwerbstätig","1997","(Fach-)Abitur","2","93","0.292199427895408","0.238154023063451","0.346244832727365"
"nicht erwerbstätig","1997","(Fach-)Abitur","3","60","0.324850146702403","0.262250701605643","0.387449591799163"
"nicht erwerbstätig","1997","(Fach-)Abitur","4","28","","",""
"nicht erwerbstätig","1997","(Fach-)Abitur","5 Einkommensstärkstes Quintil","14","","",""
"nicht erwerbstätig","1997","AkademikerIn","1 Einkommensschwächstes Quintil","85","0.306641527277861","0.255146282022055","0.358136772533667"
"nicht erwerbstätig","1997","AkademikerIn","2","121","0.326576438219677","0.282199634076012","0.370953242363341"
"nicht erwerbstätig","1997","AkademikerIn","3","65","0.198895324686141","0.157888672025898","0.239901977346384"
"nicht erwerbstätig","1997","AkademikerIn","4","57","0.220561144166517","0.177790083621955","0.263332204711078"
"nicht erwerbstätig","1997","AkademikerIn","5 Einkommensstärkstes Quintil","32","0.137798005527475","0.0991146491521815","0.176481361902768"
"Vollzeit","1998","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","56","0.147505580972663","0.112754517966833","0.182256643978492"
"Vollzeit","1998","(noch) kein Abschluss","2","41","0.170010375242615","0.120372772918332","0.219647977566899"
"Vollzeit","1998","(noch) kein Abschluss","3","28","","",""
"Vollzeit","1998","(noch) kein Abschluss","4","14","","",""
"Vollzeit","1998","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","4","","",""
"Vollzeit","1998","Hauptschule","1 Einkommensschwächstes Quintil","599","0.22669252516822","0.209353735193916","0.244031315142524"
"Vollzeit","1998","Hauptschule","2","631","0.269813763648339","0.250173493337905","0.289454033958772"
"Vollzeit","1998","Hauptschule","3","462","0.375736859453223","0.3467989134239","0.404674805482546"
"Vollzeit","1998","Hauptschule","4","339","0.449747478128853","0.412466660429773","0.487028295827933"
"Vollzeit","1998","Hauptschule","5 Einkommensstärkstes Quintil","120","0.505770066604612","0.441710905616656","0.569829227592568"
"Vollzeit","1998","Realschule","1 Einkommensschwächstes Quintil","438","0.388227568767775","0.358378124502404","0.418077013033145"
"Vollzeit","1998","Realschule","2","541","0.47807473257374","0.447464802974173","0.508684662173307"
"Vollzeit","1998","Realschule","3","363","0.490773857924753","0.451921660297087","0.529626055552418"
"Vollzeit","1998","Realschule","4","291","0.580011055451208","0.535532099379866","0.62449001152255"
"Vollzeit","1998","Realschule","5 Einkommensstärkstes Quintil","156","0.613769772543668","0.552042794112111","0.675496750975224"
"Vollzeit","1998","(Fach-)Abitur","1 Einkommensschwächstes Quintil","98","0.264741371716085","0.2183871342504","0.311095609181771"
"Vollzeit","1998","(Fach-)Abitur","2","115","0.378439011416924","0.321012473637581","0.435865549196268"
"Vollzeit","1998","(Fach-)Abitur","3","110","0.45976168118163","0.395353171295351","0.524170191067909"
"Vollzeit","1998","(Fach-)Abitur","4","95","0.484296117061378","0.412668091164218","0.555924142958538"
"Vollzeit","1998","(Fach-)Abitur","5 Einkommensstärkstes Quintil","55","0.51655283660548","0.422305714668525","0.610799958542434"
"Vollzeit","1998","AkademikerIn","1 Einkommensschwächstes Quintil","147","0.355956789282792","0.304297638251393","0.407615940314192"
"Vollzeit","1998","AkademikerIn","2","214","0.440304723295584","0.393867277518674","0.486742169072494"
"Vollzeit","1998","AkademikerIn","3","225","0.558534485056225","0.509315449356068","0.607753520756381"
"Vollzeit","1998","AkademikerIn","4","296","0.632468913900059","0.587723627421505","0.677214200378613"
"Vollzeit","1998","AkademikerIn","5 Einkommensstärkstes Quintil","259","0.657050166536732","0.608217623497835","0.70588270957563"
"Teilzeit","1998","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","50","0.12164658271845","0.0896132075861384","0.153679957850762"
"Teilzeit","1998","(noch) kein Abschluss","2","32","0.110074048874043","0.0687163699713172","0.151431727776768"
"Teilzeit","1998","(noch) kein Abschluss","3","25","","",""
"Teilzeit","1998","(noch) kein Abschluss","4","8","","",""
"Teilzeit","1998","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","4","","",""
"Teilzeit","1998","Hauptschule","1 Einkommensschwächstes Quintil","435","0.170288975932131","0.154722841421862","0.1858551104424"
"Teilzeit","1998","Hauptschule","2","337","0.14423952414692","0.128693589340131","0.159785458953708"
"Teilzeit","1998","Hauptschule","3","205","0.173882127321999","0.151236182918041","0.196528071725958"
"Teilzeit","1998","Hauptschule","4","109","0.159454975459829","0.132019052886739","0.18689089803292"
"Teilzeit","1998","Hauptschule","5 Einkommensstärkstes Quintil","41","0.139443223593778","0.0950589993356535","0.183827447851903"
"Teilzeit","1998","Realschule","1 Einkommensschwächstes Quintil","275","0.258424955290259","0.231612110704169","0.28523779987635"
"Teilzeit","1998","Realschule","2","246","0.235130722554606","0.209143577423164","0.261117867686047"
"Teilzeit","1998","Realschule","3","143","0.222021433028341","0.189721561110756","0.254321304945927"
"Teilzeit","1998","Realschule","4","88","0.166041208212786","0.132506250824196","0.199576165601376"
