"e11103","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Teilzeit","1994","(noch) kein Abschluss","weiblich","73","0.119164921432134","0.0903313301452182","0.14799851271905"
"Teilzeit","1994","AkademikerIn","maennlich","97","0.120072592099724","0.0989883464255031","0.141156837773944"
"Teilzeit","1994","AkademikerIn","weiblich","188","","",""
"Teilzeit","1994","Hauptschule","maennlich","316","0.100566336268174","0.0897115422123763","0.111421130323972"
"Teilzeit","1994","Hauptschule","weiblich","737","0.207826911682303","0.1936664249713","0.221987398393305"
"Teilzeit","1994","Realschule","maennlich","155","","",""
"Teilzeit","1994","Realschule","weiblich","467","0.261157246388251","0.240195976044229","0.282118516732273"
"Vollzeit","1994","(Fach-)Abitur","maennlich","234","","",""
"Vollzeit","1994","(Fach-)Abitur","weiblich","142","","",""
"Vollzeit","1994","(noch) kein Abschluss","maennlich","163","","",""
"Vollzeit","1994","(noch) kein Abschluss","weiblich","79","0.143863204265298","0.112629487497479","0.175096921033116"
"Vollzeit","1994","AkademikerIn","maennlich","636","0.663257349508866","0.632602245022747","0.693912453994985"
"Vollzeit","1994","AkademikerIn","weiblich","389","0.4376812665277","0.401937321256603","0.473425211798797"
"Vollzeit","1994","Hauptschule","maennlich","1822","","",""
"Vollzeit","1994","Hauptschule","weiblich","650","0.17121215726182","0.158065775729203","0.184358538794437"
"Vollzeit","1994","Realschule","maennlich","1023","","",""
"Vollzeit","1994","Realschule","weiblich","694","0.359277958699841","0.336382957578063","0.382172959821619"
"nicht erwerbstätig","1995","(Fach-)Abitur","maennlich","173","","",""
"nicht erwerbstätig","1995","(Fach-)Abitur","weiblich","202","","",""
"nicht erwerbstätig","1995","(noch) kein Abschluss","maennlich","214","","",""
"nicht erwerbstätig","1995","(noch) kein Abschluss","weiblich","342","0.755592407710021","0.717464820853411","0.793719994566631"
"nicht erwerbstätig","1995","AkademikerIn","maennlich","177","","",""
"nicht erwerbstätig","1995","AkademikerIn","weiblich","186","","",""
"nicht erwerbstätig","1995","Hauptschule","maennlich","849","0.356237137489096","0.339057718208344","0.373416556769848"
"nicht erwerbstätig","1995","Hauptschule","weiblich","1795","","",""
"nicht erwerbstätig","1995","Realschule","maennlich","182","","",""
"nicht erwerbstätig","1995","Realschule","weiblich","553","0.388633849276473","0.365763574512397","0.41150412404055"
"Teilzeit","1995","(Fach-)Abitur","maennlich","120","","",""
"Teilzeit","1995","(Fach-)Abitur","weiblich","142","","",""
"Teilzeit","1995","(noch) kein Abschluss","maennlich","44","0.107975691713983","0.0772923145877492","0.138659068840217"
"Teilzeit","1995","(noch) kein Abschluss","weiblich","71","0.12280596468854","0.0936856713480015","0.151926258029078"
"Teilzeit","1995","AkademikerIn","maennlich","104","","",""
"Teilzeit","1995","AkademikerIn","weiblich","220","","",""
"Teilzeit","1995","Hauptschule","maennlich","382","0.120542687750399","0.108862394654331","0.132222980846467"
"Teilzeit","1995","Hauptschule","weiblich","737","0.205637398616378","0.191500839544386","0.21977395768837"
"Teilzeit","1995","Realschule","maennlich","171","","",""
"Teilzeit","1995","Realschule","weiblich","522","0.27265574336915","0.251761449072536","0.293550037665764"
"Vollzeit","1995","(Fach-)Abitur","maennlich","263","","",""
"Vollzeit","1995","(Fach-)Abitur","weiblich","161","","",""
"Vollzeit","1995","(noch) kein Abschluss","maennlich","135","","",""
"Vollzeit","1995","(noch) kein Abschluss","weiblich","75","0.121601627601439","0.092604589770971","0.150598665431908"
"Vollzeit","1995","AkademikerIn","maennlich","674","0.663892100568152","0.633932603701674","0.693851597434629"
"Vollzeit","1995","AkademikerIn","weiblich","392","0.408467027041251","0.374362296189832","0.442571757892671"
"Vollzeit","1995","Hauptschule","maennlich","1754","","",""
"Vollzeit","1995","Hauptschule","weiblich","608","0.156302157516022","0.143600534385171","0.169003780646873"
"Vollzeit","1995","Realschule","maennlich","1018","","",""
"Vollzeit","1995","Realschule","weiblich","670","0.338710407354377","0.316504910766261","0.360915903942493"
"nicht erwerbstätig","1996","(Fach-)Abitur","maennlich","150","","",""
"nicht erwerbstätig","1996","(Fach-)Abitur","weiblich","182","","",""
"nicht erwerbstätig","1996","(noch) kein Abschluss","maennlich","207","","",""
"nicht erwerbstätig","1996","(noch) kein Abschluss","weiblich","331","0.761432825582167","0.722900936346954","0.799964714817381"
"nicht erwerbstätig","1996","AkademikerIn","maennlich","175","","",""
"nicht erwerbstätig","1996","AkademikerIn","weiblich","176","","",""
"nicht erwerbstätig","1996","Hauptschule","maennlich","831","0.361786444823444","0.34427657038943","0.379296319257457"
"nicht erwerbstätig","1996","Hauptschule","weiblich","1754","","",""
"nicht erwerbstätig","1996","Realschule","maennlich","182","","",""
"nicht erwerbstätig","1996","Realschule","weiblich","521","0.3745355368736","0.351761176594726","0.397309897152473"
"Teilzeit","1996","(Fach-)Abitur","maennlich","109","","",""
"Teilzeit","1996","(Fach-)Abitur","weiblich","163","","",""
"Teilzeit","1996","(noch) kein Abschluss","maennlich","54","0.105235597591365","0.074011002103176","0.136460193079554"
"Teilzeit","1996","(noch) kein Abschluss","weiblich","84","0.151681803488932","0.119251926949598","0.184111680028265"
"Teilzeit","1996","AkademikerIn","maennlich","109","","",""
"Teilzeit","1996","AkademikerIn","weiblich","223","","",""
"Teilzeit","1996","Hauptschule","maennlich","415","0.129999784490389","0.117745022793959","0.142254546186819"
"Teilzeit","1996","Hauptschule","weiblich","722","0.200806867332341","0.186596678761837","0.215017055902844"
"Teilzeit","1996","Realschule","maennlich","157","","",""
"Teilzeit","1996","Realschule","weiblich","562","0.297657055725217","0.276142565795176","0.319171545655259"
"Vollzeit","1996","(Fach-)Abitur","maennlich","266","","",""
"Vollzeit","1996","(Fach-)Abitur","weiblich","159","","",""
"Vollzeit","1996","(noch) kein Abschluss","maennlich","110","","",""
"Vollzeit","1996","(noch) kein Abschluss","weiblich","55","0.0868853709289011","0.0614208715725308","0.112349870285271"
"Vollzeit","1996","AkademikerIn","maennlich","682","0.673491587897789","0.64392012544412","0.703063050351458"
"Vollzeit","1996","AkademikerIn","weiblich","399","0.40617063410292","0.372095957631443","0.440245310574397"
"Vollzeit","1996","Hauptschule","maennlich","1647","","",""
"Vollzeit","1996","Hauptschule","weiblich","577","0.160237176052741","0.14722515814033","0.173249193965152"
"Vollzeit","1996","Realschule","maennlich","1042","","",""
"Vollzeit","1996","Realschule","weiblich","652","0.327807407401183","0.305719498922553","0.349895315879813"
"nicht erwerbstätig","1997","(Fach-)Abitur","maennlich","155","","",""
"nicht erwerbstätig","1997","(Fach-)Abitur","weiblich","182","","",""
"nicht erwerbstätig","1997","(noch) kein Abschluss","maennlich","225","","",""
"nicht erwerbstätig","1997","(noch) kein Abschluss","weiblich","336","0.77075518684376","0.732174171150822","0.809336202536698"
"nicht erwerbstätig","1997","AkademikerIn","maennlich","170","","",""
"nicht erwerbstätig","1997","AkademikerIn","weiblich","190","","",""
"nicht erwerbstätig","1997","Hauptschule","maennlich","862","0.38333376959414","0.365376289695928","0.401291249492351"
"nicht erwerbstätig","1997","Hauptschule","weiblich","1718","","",""
"nicht erwerbstätig","1997","Realschule","maennlich","194","","",""
"nicht erwerbstätig","1997","Realschule","weiblich","550","0.3975149586141","0.374339983213757","0.420689934014444"
"Teilzeit","1997","(Fach-)Abitur","maennlich","106","","",""
"Teilzeit","1997","(Fach-)Abitur","weiblich","148","","",""
"Teilzeit","1997","(noch) kein Abschluss","maennlich","54","0.14017238902336","0.105081764324818","0.175263013721901"
"Teilzeit","1997","(noch) kein Abschluss","weiblich","68","0.131182947250944","0.100196732257287","0.162169162244602"
"Teilzeit","1997","AkademikerIn","maennlich","113","","",""
"Teilzeit","1997","AkademikerIn","weiblich","196","","",""
"Teilzeit","1997","Hauptschule","maennlich","388","0.129153786035578","0.116767073162634","0.141540498908523"
"Teilzeit","1997","Hauptschule","weiblich","699","0.198059984967273","0.183693014824801","0.212426955109745"
"Teilzeit","1997","Realschule","maennlich","175","","",""
"Teilzeit","1997","Realschule","weiblich","506","0.269433315623809","0.248423367067328","0.290443264180291"
"Vollzeit","1997","(Fach-)Abitur","maennlich","259","","",""
"Vollzeit","1997","(Fach-)Abitur","weiblich","169","","",""
"Vollzeit","1997","(noch) kein Abschluss","maennlich","97","0.220227833534321","0.178341327379751","0.262114339688891"
"Vollzeit","1997","(noch) kein Abschluss","weiblich","52","0.0980618659052955","0.0707655446565181","0.125358187154073"
"Vollzeit","1997","AkademikerIn","maennlich","685","0.686462830420519","0.657237229984872","0.715688430856166"
"Vollzeit","1997","AkademikerIn","weiblich","413","0.427587617643343","0.393283854001534","0.461891381285151"
"Vollzeit","1997","Hauptschule","maennlich","1566","","",""
"Vollzeit","1997","Hauptschule","weiblich","539","0.157794334955921","0.144652661882356","0.170936008029486"
"Vollzeit","1997","Realschule","maennlich","998","0.687482507143234","0.662910998306022","0.712054015980446"
"Vollzeit","1997","Realschule","weiblich","657","0.33305172576209","0.310732900590078","0.355370550934102"
"nicht erwerbstätig","1998","(Fach-)Abitur","maennlich","165","","",""
"nicht erwerbstätig","1998","(Fach-)Abitur","weiblich","222","","",""
"nicht erwerbstätig","1998","(noch) kein Abschluss","maennlich","228","","",""
"nicht erwerbstätig","1998","(noch) kein Abschluss","weiblich","334","0.74166169051445","0.701397636999455","0.781925744029445"
"nicht erwerbstätig","1998","AkademikerIn","maennlich","209","","",""
"nicht erwerbstätig","1998","AkademikerIn","weiblich","217","","",""
"nicht erwerbstätig","1998","Hauptschule","maennlich","1015","","",""
"nicht erwerbstätig","1998","Hauptschule","weiblich","1903","","",""
"nicht erwerbstätig","1998","Realschule","maennlich","214","","",""
"nicht erwerbstätig","1998","Realschule","weiblich","608","0.39304525243055","0.370943276184919","0.415147228676181"
"Teilzeit","1998","(Fach-)Abitur","maennlich","111","","",""
"Teilzeit","1998","(Fach-)Abitur","weiblich","176","","",""
"Teilzeit","1998","(noch) kein Abschluss","maennlich","53","0.119950009303572","0.0868444413228011","0.153055577284343"
"Teilzeit","1998","(noch) kein Abschluss","weiblich","66","0.132056833389538","0.100914851468015","0.163198815311061"
"Teilzeit","1998","AkademikerIn","maennlich","147","","",""
"Teilzeit","1998","AkademikerIn","weiblich","255","","",""
"Teilzeit","1998","Hauptschule","maennlich","416","0.117638218283289","0.106153335131409","0.129123101435169"
"Teilzeit","1998","Hauptschule","weiblich","711","0.197692190691072","0.18383490018421","0.211549481197933"
"Teilzeit","1998","Realschule","maennlich","219","","",""
"Teilzeit","1998","Realschule","weiblich","565","0.280060417158247","0.259741265785831","0.300379568530663"
"Vollzeit","1998","(Fach-)Abitur","maennlich","285","","",""
"Vollzeit","1998","(Fach-)Abitur","weiblich","188","","",""
"Vollzeit","1998","(noch) kein Abschluss","maennlich","89","0.242117026070085","0.198469365662473","0.285764686477696"
"Vollzeit","1998","(noch) kein Abschluss","weiblich","54","0.126281476096012","0.0957269352976807","0.156836016894344"
"Vollzeit","1998","AkademikerIn","maennlich","723","0.645734865732377","0.617196526698478","0.674273204766276"
"Vollzeit","1998","AkademikerIn","weiblich","418","0.402718264020609","0.370496941042944","0.434939586998273"
"Vollzeit","1998","Hauptschule","maennlich","1592","","",""
"Vollzeit","1998","Hauptschule","weiblich","559","0.147368435075551","0.135034660855274","0.159702209295828"
"Vollzeit","1998","Realschule","maennlich","1086","","",""
"Vollzeit","1998","Realschule","weiblich","703","0.326894330411203","0.305667898716694","0.348120762105713"
"nicht erwerbstätig","1999","(Fach-)Abitur","maennlich","142","","",""
"nicht erwerbstätig","1999","(Fach-)Abitur","weiblich","187","","",""
"nicht erwerbstätig","1999","(noch) kein Abschluss","maennlich","212","","",""
"nicht erwerbstätig","1999","(noch) kein Abschluss","weiblich","302","0.681959655803515","0.638094003522376","0.725825308084654"
"nicht erwerbstätig","1999","AkademikerIn","maennlich","205","","",""
"nicht erwerbstätig","1999","AkademikerIn","weiblich","215","","",""
"nicht erwerbstätig","1999","Hauptschule","maennlich","967","0.385005540327908","0.367467077767054","0.402544002888762"
"nicht erwerbstätig","1999","Hauptschule","weiblich","1806","","",""
"nicht erwerbstätig","1999","Realschule","maennlich","178","","",""
"nicht erwerbstätig","1999","Realschule","weiblich","572","0.366149213226989","0.34435513405623","0.387943292397749"
"Teilzeit","1999","(Fach-)Abitur","maennlich","117","","",""
"Teilzeit","1999","(Fach-)Abitur","weiblich","216","","",""
"Teilzeit","1999","(noch) kein Abschluss","maennlich","59","0.163014108239471","0.124751176520541","0.201277039958401"
"Teilzeit","1999","(noch) kein Abschluss","weiblich","77","0.178452527878381","0.142387869154769","0.214517186601993"
"Teilzeit","1999","AkademikerIn","maennlich","137","","",""
"Teilzeit","1999","AkademikerIn","weiblich","235","","",""
"Teilzeit","1999","Hauptschule","maennlich","399","0.12692571080122","0.114927324777265","0.138924096825174"
"Teilzeit","1999","Hauptschule","weiblich","730","0.210680441386008","0.196250686453021","0.225110196318995"
"Teilzeit","1999","Realschule","maennlich","231","","",""
"Teilzeit","1999","Realschule","weiblich","621","0.319236279423757","0.29814658551116","0.340325973336354"
"Vollzeit","1999","(Fach-)Abitur","maennlich","282","","",""
"Vollzeit","1999","(Fach-)Abitur","weiblich","192","","",""
"Vollzeit","1999","(noch) kein Abschluss","maennlich","87","0.258729399008875","0.21336471859865","0.304094079419099"
"Vollzeit","1999","(noch) kein Abschluss","weiblich","54","0.139587816318104","0.106945484496473","0.172230148139734"
"Vollzeit","1999","AkademikerIn","maennlich","736","0.669325961673534","0.641242050190791","0.697409873156277"
"Vollzeit","1999","AkademikerIn","weiblich","431","0.425786926804628","0.393136201269246","0.458437652340009"
"Vollzeit","1999","Hauptschule","maennlich","1591","","",""
"Vollzeit","1999","Hauptschule","weiblich","532","0.148682435770434","0.136093296330904","0.161271575209963"
"Vollzeit","1999","Realschule","maennlich","1095","","",""
"Vollzeit","1999","Realschule","weiblich","684","0.314614507349254","0.293607084324688","0.33562193037382"
"nicht erwerbstätig","2000","(Fach-)Abitur","maennlich","287","","",""
"nicht erwerbstätig","2000","(Fach-)Abitur","weiblich","443","0.369150679375516","0.34223661616373","0.396064742587302"
"nicht erwerbstätig","2000","(noch) kein Abschluss","maennlich","283","","",""
"nicht erwerbstätig","2000","(noch) kein Abschluss","weiblich","377","0.753229785095835","0.715364299401118","0.791095270790551"
"nicht erwerbstätig","2000","AkademikerIn","maennlich","433","0.216025479387096","0.19866645821911","0.233384500555083"
"nicht erwerbstätig","2000","AkademikerIn","weiblich","422","0.294714129289871","0.27276234091265","0.316665917667092"
"nicht erwerbstätig","2000","Hauptschule","maennlich","1856","","",""
"nicht erwerbstätig","2000","Hauptschule","weiblich","3370","0.639029100088073","0.626369464344493","0.651688735831652"
"nicht erwerbstätig","2000","Realschule","maennlich","400","0.169203565733641","0.155100444426302","0.183306687040979"
"nicht erwerbstätig","2000","Realschule","weiblich","1088","","",""
"Teilzeit","2000","(Fach-)Abitur","maennlich","240","","",""
"Teilzeit","2000","(Fach-)Abitur","weiblich","418","0.325025915907042","0.298903270412598","0.351148561401487"
"Teilzeit","2000","(noch) kein Abschluss","maennlich","68","0.154179577525842","0.119643265849452","0.188715889202233"
"Teilzeit","2000","(noch) kein Abschluss","weiblich","86","0.166106884954541","0.133419330429289","0.198794439479793"
"Teilzeit","2000","AkademikerIn","maennlich","240","","",""
"Teilzeit","2000","AkademikerIn","weiblich","489","0.297070024188661","0.275067511277636","0.319072537099685"
"Teilzeit","2000","Hauptschule","maennlich","642","0.122178663930773","0.113234387179629","0.131122940681917"
"Teilzeit","2000","Hauptschule","weiblich","1322","","",""
"Teilzeit","2000","Realschule","maennlich","358","0.127522134096994","0.114975328496138","0.14006893969785"
"Teilzeit","2000","Realschule","weiblich","1176","","",""
"Vollzeit","2000","(Fach-)Abitur","maennlich","590","0.533468229384785","0.504212131746081","0.56272432702349"
"Vollzeit","2000","(Fach-)Abitur","weiblich","374","0.305823404717441","0.280126254977131","0.331520554457752"
"Vollzeit","2000","(noch) kein Abschluss","maennlich","69","0.201820177900186","0.163435658220245","0.240204697580128"
"Vollzeit","2000","(noch) kein Abschluss","weiblich","35","0.0806633299496241","0.0567462153404378","0.104580444558811"
"Vollzeit","2000","AkademikerIn","maennlich","1486","","",""
"Vollzeit","2000","AkademikerIn","weiblich","746","0.408215846521469","0.384550469245949","0.431881223796988"
"Vollzeit","2000","Hauptschule","maennlich","2652","","",""
"Vollzeit","2000","Hauptschule","weiblich","837","0.144719977694338","0.135446487791375","0.1539934675973"
"Vollzeit","2000","Realschule","maennlich","1957","","",""
"Vollzeit","2000","Realschule","weiblich","1310","","",""
"nicht erwerbstätig","2001","(Fach-)Abitur","maennlich","259","","",""
"nicht erwerbstätig","2001","(Fach-)Abitur","weiblich","411","0.349822999675838","0.3226693070965","0.376976692255177"
"nicht erwerbstätig","2001","(noch) kein Abschluss","maennlich","271","","",""
"nicht erwerbstätig","2001","(noch) kein Abschluss","weiblich","341","0.721451063083144","0.680749665300991","0.762152460865296"
"nicht erwerbstätig","2001","AkademikerIn","maennlich","421","0.221340081278956","0.203118357596737","0.239561804961175"
"nicht erwerbstätig","2001","AkademikerIn","weiblich","387","0.283882477564039","0.261479551873487","0.306285403254591"
"nicht erwerbstätig","2001","Hauptschule","maennlich","1688","","",""
"nicht erwerbstätig","2001","Hauptschule","weiblich","2871","","",""
"nicht erwerbstätig","2001","Realschule","maennlich","374","0.165553030427126","0.150974734621576","0.180131326232675"
"nicht erwerbstätig","2001","Realschule","weiblich","993","0.344259242476851","0.327999260398637","0.360519224555064"
"Teilzeit","2001","(Fach-)Abitur","maennlich","232","","",""
"Teilzeit","2001","(Fach-)Abitur","weiblich","442","0.37185139423681","0.34433415732024","0.399368631153379"
"Teilzeit","2001","(noch) kein Abschluss","maennlich","77","0.201163136581936","0.162121876387305","0.240204396776568"
"Teilzeit","2001","(noch) kein Abschluss","weiblich","100","","",""
"Teilzeit","2001","AkademikerIn","maennlich","232","","",""
"Teilzeit","2001","AkademikerIn","weiblich","467","0.307124682733633","0.284203965662134","0.330045399805131"
"Teilzeit","2001","Hauptschule","maennlich","558","0.122755803558644","0.113213395345049","0.132298211772238"
"Teilzeit","2001","Hauptschule","weiblich","1237","","",""
"Teilzeit","2001","Realschule","maennlich","302","0.117294912169031","0.104674131425471","0.129915692912592"
"Teilzeit","2001","Realschule","weiblich","1111","","",""
"Vollzeit","2001","(Fach-)Abitur","maennlich","546","0.520807610932195","0.490402098313069","0.551213123551321"
"Vollzeit","2001","(Fach-)Abitur","weiblich","332","0.278325606087352","0.252808222294218","0.303842989880487"
"Vollzeit","2001","(noch) kein Abschluss","maennlich","57","0.155087085922512","0.11983260120905","0.190341570635973"
"Vollzeit","2001","(noch) kein Abschluss","weiblich","25","","",""
"Vollzeit","2001","AkademikerIn","maennlich","1341","","",""
"Vollzeit","2001","AkademikerIn","weiblich","702","0.408992839702328","0.384564299322577","0.43342138008208"
"Vollzeit","2001","Hauptschule","maennlich","2297","","",""
"Vollzeit","2001","Hauptschule","weiblich","742","0.148168041558669","0.138169619699818","0.15816646341752"
"Vollzeit","2001","Realschule","maennlich","1821","","",""
"Vollzeit","2001","Realschule","weiblich","1176","","",""
"nicht erwerbstätig","2002","(Fach-)Abitur","maennlich","294","","",""
"nicht erwerbstätig","2002","(Fach-)Abitur","weiblich","438","0.354601937990621","0.328725761247075","0.380478114734166"
"nicht erwerbstätig","2002","(noch) kein Abschluss","maennlich","299","","",""
"nicht erwerbstätig","2002","(noch) kein Abschluss","weiblich","361","0.756817741840908","0.718558520988649","0.795076962693168"
"nicht erwerbstätig","2002","AkademikerIn","maennlich","493","0.234034447073801","0.217766267527652","0.250302626619951"
"nicht erwerbstätig","2002","AkademikerIn","weiblich","451","0.298328036650312","0.278057428655769","0.318598644644855"
"nicht erwerbstätig","2002","Hauptschule","maennlich","1656","","",""
"nicht erwerbstätig","2002","Hauptschule","weiblich","2751","","",""
"nicht erwerbstätig","2002","Realschule","maennlich","392","0.17450204668979","0.159799709754468","0.189204383625112"
"nicht erwerbstätig","2002","Realschule","weiblich","1030","","",""
"Teilzeit","2002","(Fach-)Abitur","maennlich","255","","",""
"Teilzeit","2002","(Fach-)Abitur","weiblich","505","0.364582639161451","0.338548497816905","0.390616780505996"
"Teilzeit","2002","(noch) kein Abschluss","maennlich","82","0.181517167428133","0.144914989177591","0.218119345678675"
"Teilzeit","2002","(noch) kein Abschluss","weiblich","95","0.170470168060831","0.136933900586654","0.204006435535008"
"Teilzeit","2002","AkademikerIn","maennlich","289","","",""
"Teilzeit","2002","AkademikerIn","weiblich","614","0.286256631941228","0.266230295883055","0.306282967999401"
"Teilzeit","2002","Hauptschule","maennlich","511","0.120535394363838","0.110799352466264","0.130271436261411"
"Teilzeit","2002","Hauptschule","weiblich","1195","","",""
"Teilzeit","2002","Realschule","maennlich","358","0.135635813415296","0.122372144314614","0.148899482515979"
"Teilzeit","2002","Realschule","weiblich","1248","","",""
"Vollzeit","2002","(Fach-)Abitur","maennlich","594","0.525801260949911","0.496853432859399","0.554749089040424"
"Vollzeit","2002","(Fach-)Abitur","weiblich","370","0.280815422847929","0.256507581741239","0.305123263954618"
"Vollzeit","2002","(noch) kein Abschluss","maennlich","45","0.134402522560589","0.10201296672386","0.166792078397319"
"Vollzeit","2002","(noch) kein Abschluss","weiblich","27","","",""
"Vollzeit","2002","AkademikerIn","maennlich","1820","","",""
"Vollzeit","2002","AkademikerIn","weiblich","892","0.41541533140846","0.393582118534301","0.437248544282619"
"Vollzeit","2002","Hauptschule","maennlich","2129","","",""
"Vollzeit","2002","Hauptschule","weiblich","677","0.136248666982832","0.126359797599005","0.14613753636666"
"Vollzeit","2002","Realschule","maennlich","1810","","",""
"Vollzeit","2002","Realschule","weiblich","1152","","",""
"nicht erwerbstätig","2003","(Fach-)Abitur","maennlich","289","","",""
"nicht erwerbstätig","2003","(Fach-)Abitur","weiblich","436","0.363531674998956","0.337403918184457","0.389659431813456"
"nicht erwerbstätig","2003","(noch) kein Abschluss","maennlich","301","0.702561609822786","0.658946940515976","0.746176279129596"
"nicht erwerbstätig","2003","(noch) kein Abschluss","weiblich","367","0.775137144865995","0.737631835728927","0.812642454003062"
"nicht erwerbstätig","2003","AkademikerIn","maennlich","509","0.245630065613189","0.228612787388114","0.262647343838264"
"nicht erwerbstätig","2003","AkademikerIn","weiblich","457","0.303173342945376","0.282484471125782","0.323862214764971"
"nicht erwerbstätig","2003","Hauptschule","maennlich","1639","","",""
"nicht erwerbstätig","2003","Hauptschule","weiblich","2650","","",""
"nicht erwerbstätig","2003","Realschule","maennlich","392","0.175924541575534","0.160920959867607","0.190928123283461"
"nicht erwerbstätig","2003","Realschule","weiblich","997","0.344287388263154","0.328100945360858","0.36047383116545"
"Teilzeit","2003","(Fach-)Abitur","maennlich","249","","",""
"Teilzeit","2003","(Fach-)Abitur","weiblich","510","0.362941352113561","0.336822713699188","0.389059990527933"
"Teilzeit","2003","(noch) kein Abschluss","maennlich","75","0.150880648082053","0.116730467433685","0.185030828730421"
"Teilzeit","2003","(noch) kein Abschluss","weiblich","86","0.164311145374426","0.131022169744049","0.197600121004803"
"Teilzeit","2003","AkademikerIn","maennlich","279","","",""
"Teilzeit","2003","AkademikerIn","weiblich","604","0.299624354085511","0.279004622960099","0.320244085210923"
"Teilzeit","2003","Hauptschule","maennlich","524","0.129028188526216","0.118746852011277","0.139309525041155"
"Teilzeit","2003","Hauptschule","weiblich","1110","","",""
"Teilzeit","2003","Realschule","maennlich","369","0.151765574303501","0.137627416478638","0.165903732128364"
"Teilzeit","2003","Realschule","weiblich","1230","","",""
"Vollzeit","2003","(Fach-)Abitur","maennlich","570","0.507319066126391","0.477881514849375","0.536756617403407"
"Vollzeit","2003","(Fach-)Abitur","weiblich","356","0.273526972887483","0.249313759712847","0.297740186062119"
"Vollzeit","2003","(noch) kein Abschluss","maennlich","46","0.146557742095161","0.11281477100814","0.180300713182182"
"Vollzeit","2003","(noch) kein Abschluss","weiblich","23","","",""
"Vollzeit","2003","AkademikerIn","maennlich","1670","","",""
"Vollzeit","2003","AkademikerIn","weiblich","835","0.397202302969112","0.375177065696106","0.419227540242119"
"Vollzeit","2003","Hauptschule","maennlich","1921","","",""
"Vollzeit","2003","Hauptschule","weiblich","614","0.138179275228333","0.127952502051248","0.148406048405417"
"Vollzeit","2003","Realschule","maennlich","1713","","",""
"Vollzeit","2003","Realschule","weiblich","1083","","",""
"nicht erwerbstätig","2004","(Fach-)Abitur","maennlich","300","0.296594202304517","0.269466160150038","0.323722244458996"
"nicht erwerbstätig","2004","(Fach-)Abitur","weiblich","437","0.350707660510532","0.324857036360033","0.376558284661031"
"nicht erwerbstätig","2004","(noch) kein Abschluss","maennlich","314","0.697570301713319","0.653799538753278","0.741341064673361"
"nicht erwerbstätig","2004","(noch) kein Abschluss","weiblich","390","0.804998423033884","0.769773785493797","0.840223060573972"
"nicht erwerbstätig","2004","AkademikerIn","maennlich","532","0.254562023885694","0.237199114156517","0.27192493361487"
"nicht erwerbstätig","2004","AkademikerIn","weiblich","458","0.30486932367422","0.284043314968067","0.325695332380374"
"nicht erwerbstätig","2004","Hauptschule","maennlich","1627","","",""
"nicht erwerbstätig","2004","Hauptschule","weiblich","2533","","",""
"nicht erwerbstätig","2004","Realschule","maennlich","407","0.188829304099484","0.173141970728906","0.204516637470062"
"nicht erwerbstätig","2004","Realschule","weiblich","1023","","",""
"Teilzeit","2004","(Fach-)Abitur","maennlich","240","","",""
"Teilzeit","2004","(Fach-)Abitur","weiblich","511","0.376075511057038","0.349834424674147","0.402316597439929"
"Teilzeit","2004","(noch) kein Abschluss","maennlich","70","0.173099509621364","0.137045592933238","0.209153426309491"
"Teilzeit","2004","(noch) kein Abschluss","weiblich","78","0.147217729859052","0.115716384944286","0.178719074773817"
"Teilzeit","2004","AkademikerIn","maennlich","318","0.153662907679444","0.139288956888691","0.168036858470197"
"Teilzeit","2004","AkademikerIn","weiblich","606","0.296940967724633","0.276270661505529","0.317611273943737"
"Teilzeit","2004","Hauptschule","maennlich","504","0.130001650917682","0.119442802963693","0.140560498871671"
"Teilzeit","2004","Hauptschule","weiblich","1077","","",""
"Teilzeit","2004","Realschule","maennlich","323","0.12866050950912","0.115239825990432","0.142081193027807"
"Teilzeit","2004","Realschule","weiblich","1195","","",""
"Vollzeit","2004","(Fach-)Abitur","maennlich","549","0.504029363618049","0.474333903914212","0.533724823321886"
"Vollzeit","2004","(Fach-)Abitur","weiblich","361","0.27321682843243","0.24907698650279","0.29735667036207"
"Vollzeit","2004","(noch) kein Abschluss","maennlich","39","0.129330188665316","0.097351945093779","0.161308432236854"
"Vollzeit","2004","(noch) kein Abschluss","weiblich","18","","",""
"Vollzeit","2004","AkademikerIn","maennlich","1568","","",""
"Vollzeit","2004","AkademikerIn","weiblich","813","0.398189708601146","0.376043939094242","0.420335478108051"
"Vollzeit","2004","Hauptschule","maennlich","1766","","",""
"Vollzeit","2004","Hauptschule","weiblich","566","0.135435541718555","0.125057083062192","0.145814000374919"
"Vollzeit","2004","Realschule","maennlich","1661","","",""
"Vollzeit","2004","Realschule","weiblich","1014","","",""
"nicht erwerbstätig","2005","(Fach-)Abitur","maennlich","275","","",""
"nicht erwerbstätig","2005","(Fach-)Abitur","weiblich","411","0.339834834923535","0.313764373759884","0.365905296087186"
"nicht erwerbstätig","2005","(noch) kein Abschluss","maennlich","320","0.708229793814522","0.664755652441251","0.751703935187793"
"nicht erwerbstätig","2005","(noch) kein Abschluss","weiblich","389","0.787933133598881","0.751553500644439","0.824312766553324"
"nicht erwerbstätig","2005","AkademikerIn","maennlich","542","0.261523868015669","0.243598832631366","0.279448903399972"
"nicht erwerbstätig","2005","AkademikerIn","weiblich","457","0.296410652391423","0.275640070164061","0.317181234618786"
