year,bula_h,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,North Rhine-Westphalia,Full Time,0.35972,1706,4543,0.34576,0.37368
2004,North Rhine-Westphalia,Part Time,0.22532,1086,4543,0.21317,0.23747
2004,North Rhine-Westphalia,Not Working,0.41497,1751,4543,0.40064,0.42930
2004,Hesse,Full Time,0.39688,614,1442,0.37162,0.42215
2004,Hesse,Part Time,0.22888,362,1442,0.20719,0.25057
2004,Hesse,Not Working,0.37424,466,1442,0.34925,0.39922
2004,"Rhineland-Palatinate, Saarland",Full Time,0.34461,465,1305,0.31882,0.37040
2004,"Rhineland-Palatinate, Saarland",Part Time,0.21915,307,1305,0.19670,0.24160
2004,"Rhineland-Palatinate, Saarland",Not Working,0.43624,533,1305,0.40932,0.46316
2004,Baden-Wuerttemberg,Full Time,0.38903,1049,2606,0.37030,0.40775
2004,Baden-Wuerttemberg,Part Time,0.22540,634,2606,0.20935,0.24144
2004,Baden-Wuerttemberg,Not Working,0.38558,923,2606,0.36688,0.40427
2004,Bavaria,Full Time,0.39452,1256,3045,0.37716,0.41188
2004,Bavaria,Part Time,0.21818,743,3045,0.20350,0.23285
2004,Bavaria,Not Working,0.38731,1046,3045,0.37000,0.40461
2004,Berlin,Full Time,0.35731,321,805,0.32418,0.39043
2004,Berlin,Part Time,0.24351,188,805,0.21384,0.27317
2004,Berlin,Not Working,0.39918,296,805,0.36533,0.43304
2004,Brandenburg,Full Time,0.33631,331,903,0.30548,0.36715
2004,Brandenburg,Part Time,0.18467,184,903,0.15934,0.20999
2004,Brandenburg,Not Working,0.47902,388,903,0.44642,0.51162
2004,Mecklenburg-Western Pomerania,Full Time,0.35303,204,511,0.31155,0.39451
2004,Mecklenburg-Western Pomerania,Part Time,0.21160,111,511,0.17615,0.24705
2004,Mecklenburg-Western Pomerania,Not Working,0.43537,196,511,0.39234,0.47840
2004,Saxony,Full Time,0.36383,642,1571,0.34003,0.38763
2004,Saxony,Part Time,0.16842,295,1571,0.14991,0.18693
2004,Saxony,Not Working,0.46775,634,1571,0.44307,0.49243
2004,Saxony-Anhalt,Full Time,0.30538,349,923,0.27566,0.33511
2004,Saxony-Anhalt,Part Time,0.18110,168,923,0.15624,0.20596
2004,Saxony-Anhalt,Not Working,0.51352,406,923,0.48125,0.54578
2004,Thuringa,Full Time,0.36264,386,945,0.33197,0.39331
2004,Thuringa,Part Time,0.17057,172,945,0.14658,0.19456
2004,Thuringa,Not Working,0.46679,387,945,0.43496,0.49862
2005,Schleswig-Holstein,Full Time,0.38134,247,646,0.34385,0.41882
2005,Schleswig-Holstein,Part Time,0.25082,158,646,0.21737,0.28428
2005,Schleswig-Holstein,Not Working,0.36784,241,646,0.33062,0.40505
2005,Hamburg,Full Time,0.37849,106,287,0.32228,0.43470
2005,Hamburg,Part Time,0.21713,74,287,0.16935,0.26492
2005,Hamburg,Not Working,0.40437,107,287,0.34750,0.46125
2005,Lower Saxony,Full Time,0.34414,633,1783,0.32209,0.36620
2005,Lower Saxony,Part Time,0.23661,466,1783,0.21687,0.25634
2005,Lower Saxony,Not Working,0.41925,684,1783,0.39634,0.44216
2005,Bremen,Full Time,0.29111,50,146,0.21717,0.36505
2005,Bremen,Part Time,0.17551,34,146,0.11359,0.23743
2005,Bremen,Not Working,0.53338,62,146,0.45218,0.61458
2005,North Rhine-Westphalia,Full Time,0.36713,1644,4361,0.35282,0.38144
2005,North Rhine-Westphalia,Part Time,0.22298,1017,4361,0.21062,0.23533
2005,North Rhine-Westphalia,Not Working,0.40989,1700,4361,0.39529,0.42449
2005,Hesse,Full Time,0.39215,570,1368,0.36627,0.41803
2005,Hesse,Part Time,0.25432,345,1368,0.23123,0.27741
2005,Hesse,Not Working,0.35353,453,1368,0.32819,0.37887
2005,"Rhineland-Palatinate, Saarland",Full Time,0.36318,449,1240,0.33640,0.38996
2005,"Rhineland-Palatinate, Saarland",Part Time,0.22431,300,1240,0.20109,0.24754
2005,"Rhineland-Palatinate, Saarland",Not Working,0.41250,491,1240,0.38509,0.43992
2005,Baden-Wuerttemberg,Full Time,0.39568,1037,2519,0.37658,0.41478
2005,Baden-Wuerttemberg,Part Time,0.22325,573,2519,0.20698,0.23952
2005,Baden-Wuerttemberg,Not Working,0.38107,909,2519,0.36210,0.40004
2005,Bavaria,Full Time,0.40798,1203,2899,0.39009,0.42588
2005,Bavaria,Part Time,0.22682,731,2899,0.21157,0.24206
2005,Bavaria,Not Working,0.36520,965,2899,0.34767,0.38273
2005,Berlin,Full Time,0.37546,297,755,0.34089,0.41002
2005,Berlin,Part Time,0.24604,174,755,0.21530,0.27678
2005,Berlin,Not Working,0.37850,284,755,0.34388,0.41312
2005,Brandenburg,Full Time,0.33836,315,882,0.30712,0.36960
2005,Brandenburg,Part Time,0.20471,186,882,0.17807,0.23136
2005,Brandenburg,Not Working,0.45693,381,882,0.42403,0.48982
2005,Mecklenburg-Western Pomerania,Full Time,0.35537,191,502,0.31346,0.39728
2005,Mecklenburg-Western Pomerania,Part Time,0.19537,105,502,0.16065,0.23009
2005,Mecklenburg-Western Pomerania,Not Working,0.44926,206,502,0.40570,0.49282
2005,Saxony,Full Time,0.36976,632,1524,0.34551,0.39400
2005,Saxony,Part Time,0.16858,280,1524,0.14978,0.18738
2005,Saxony,Not Working,0.46167,612,1524,0.43663,0.48670
2005,Saxony-Anhalt,Full Time,0.29691,325,896,0.26697,0.32684
2005,Saxony-Anhalt,Part Time,0.20632,184,896,0.17981,0.23283
2005,Saxony-Anhalt,Not Working,0.49677,387,896,0.46401,0.52953
2005,Thuringa,Full Time,0.32671,334,891,0.29589,0.35752
2005,Thuringa,Part Time,0.21891,184,891,0.19174,0.24607
2005,Thuringa,Not Working,0.45439,373,891,0.42167,0.48710
2006,Schleswig-Holstein,Full Time,0.36066,241,679,0.32451,0.39680
2006,Schleswig-Holstein,Part Time,0.23083,162,679,0.19911,0.26255
2006,Schleswig-Holstein,Not Working,0.40851,276,679,0.37151,0.44551
2006,Hamburg,Full Time,0.37402,112,307,0.31981,0.42824
2006,Hamburg,Part Time,0.18048,62,307,0.13739,0.22358
2006,Hamburg,Not Working,0.44549,133,307,0.38980,0.50118
2006,Lower Saxony,Full Time,0.34019,708,1988,0.31936,0.36102
2006,Lower Saxony,Part Time,0.22798,488,1988,0.20953,0.24642
2006,Lower Saxony,Not Working,0.43184,792,1988,0.41006,0.45362
2006,Bremen,Full Time,0.29448,51,145,0.22004,0.36893
2006,Bremen,Part Time,0.19455,35,145,0.12990,0.25921
2006,Bremen,Not Working,0.51096,59,145,0.42931,0.59261
2006,North Rhine-Westphalia,Full Time,0.36616,1694,4610,0.35225,0.38007
2006,North Rhine-Westphalia,Part Time,0.20740,1041,4610,0.19570,0.21911
2006,North Rhine-Westphalia,Not Working,0.42644,1875,4610,0.41216,0.44072
2006,Hesse,Full Time,0.39281,610,1503,0.36812,0.41751
2006,Hesse,Part Time,0.24523,362,1503,0.22347,0.26698
2006,Hesse,Not Working,0.36196,531,1503,0.33766,0.38626
2006,"Rhineland-Palatinate, Saarland",Full Time,0.37072,483,1312,0.34457,0.39687
2006,"Rhineland-Palatinate, Saarland",Part Time,0.24372,316,1312,0.22048,0.26696
2006,"Rhineland-Palatinate, Saarland",Not Working,0.38556,513,1312,0.35921,0.41191
2006,Baden-Wuerttemberg,Full Time,0.40075,1095,2750,0.38243,0.41907
2006,Baden-Wuerttemberg,Part Time,0.21038,603,2750,0.19515,0.22562
2006,Baden-Wuerttemberg,Not Working,0.38887,1052,2750,0.37064,0.40709
2006,Bavaria,Full Time,0.39385,1252,3174,0.37685,0.41085
2006,Bavaria,Part Time,0.23102,792,3174,0.21635,0.24568
2006,Bavaria,Not Working,0.37514,1130,3174,0.35829,0.39198
2006,Berlin,Full Time,0.36040,306,791,0.32692,0.39388
2006,Berlin,Part Time,0.23395,178,791,0.20443,0.26348
2006,Berlin,Not Working,0.40565,307,791,0.37141,0.43989
2006,Brandenburg,Full Time,0.34875,343,950,0.31843,0.37907
2006,Brandenburg,Part Time,0.20055,192,950,0.17507,0.22602
2006,Brandenburg,Not Working,0.45070,415,950,0.41904,0.48236
2006,Mecklenburg-Western Pomerania,Full Time,0.33995,211,562,0.30075,0.37915
2006,Mecklenburg-Western Pomerania,Part Time,0.20417,114,562,0.17081,0.23753
2006,Mecklenburg-Western Pomerania,Not Working,0.45588,237,562,0.41467,0.49709
2006,Saxony,Full Time,0.35606,631,1608,0.33265,0.37947
2006,Saxony,Part Time,0.17348,297,1608,0.15496,0.19199
2006,Saxony,Not Working,0.47046,680,1608,0.44606,0.49487
2006,Saxony-Anhalt,Full Time,0.31341,345,927,0.28353,0.34328
2006,Saxony-Anhalt,Part Time,0.20831,180,927,0.18215,0.23446
2006,Saxony-Anhalt,Not Working,0.47829,402,927,0.44611,0.51046
2006,Thuringa,Full Time,0.33074,349,965,0.30104,0.36044
2006,Thuringa,Part Time,0.20060,197,965,0.17532,0.22588
2006,Thuringa,Not Working,0.46866,419,965,0.43716,0.50016
2007,Schleswig-Holstein,Full Time,0.35699,211,628,0.31948,0.39449
2007,Schleswig-Holstein,Part Time,0.20248,148,628,0.17103,0.23394
2007,Schleswig-Holstein,Not Working,0.44053,269,628,0.40167,0.47939
2007,Hamburg,Full Time,0.37580,105,296,0.32053,0.43107
2007,Hamburg,Part Time,0.18291,64,296,0.13880,0.22703
2007,Hamburg,Not Working,0.44128,127,296,0.38462,0.49795
2007,Lower Saxony,Full Time,0.35334,665,1856,0.33158,0.37509
2007,Lower Saxony,Part Time,0.22651,458,1856,0.20746,0.24556
2007,Lower Saxony,Not Working,0.42016,733,1856,0.39769,0.44262
2007,Bremen,Full Time,0.30949,52,148,0.23476,0.38423
2007,Bremen,Part Time,0.16990,31,148,0.10919,0.23061
2007,Bremen,Not Working,0.52061,65,148,0.43985,0.60137
2007,North Rhine-Westphalia,Full Time,0.36792,1572,4275,0.35347,0.38238
2007,North Rhine-Westphalia,Part Time,0.21993,989,4275,0.20752,0.23235
2007,North Rhine-Westphalia,Not Working,0.41214,1714,4275,0.39739,0.42690
2007,Hesse,Full Time,0.38001,558,1412,0.35468,0.40533
2007,Hesse,Part Time,0.26595,361,1412,0.24289,0.28900
2007,Hesse,Not Working,0.35405,493,1412,0.32909,0.37900
2007,"Rhineland-Palatinate, Saarland",Full Time,0.36845,429,1193,0.34107,0.39584
2007,"Rhineland-Palatinate, Saarland",Part Time,0.22952,279,1193,0.20565,0.25339
2007,"Rhineland-Palatinate, Saarland",Not Working,0.40203,485,1193,0.37419,0.42986
2007,Baden-Wuerttemberg,Full Time,0.38480,990,2533,0.36585,0.40375
2007,Baden-Wuerttemberg,Part Time,0.21338,565,2533,0.19742,0.22934
2007,Baden-Wuerttemberg,Not Working,0.40182,978,2533,0.38272,0.42092
2007,Bavaria,Full Time,0.39096,1191,3006,0.37352,0.40841
2007,Bavaria,Part Time,0.22971,719,3006,0.21467,0.24475
2007,Bavaria,Not Working,0.37933,1096,3006,0.36198,0.39667
2007,Berlin,Full Time,0.36601,297,762,0.33178,0.40023
2007,Berlin,Part Time,0.24913,183,762,0.21840,0.27986
2007,Berlin,Not Working,0.38486,282,762,0.35029,0.41943
2007,Brandenburg,Full Time,0.34927,315,875,0.31767,0.38088
2007,Brandenburg,Part Time,0.18054,167,875,0.15504,0.20604
2007,Brandenburg,Not Working,0.47019,393,875,0.43710,0.50328
2007,Mecklenburg-Western Pomerania,Full Time,0.35879,202,517,0.31740,0.40018
2007,Mecklenburg-Western Pomerania,Part Time,0.19833,106,517,0.16393,0.23274
2007,Mecklenburg-Western Pomerania,Not Working,0.44288,209,517,0.40002,0.48574
2007,Saxony,Full Time,0.38023,608,1536,0.35594,0.40451
2007,Saxony,Part Time,0.16739,299,1536,0.14872,0.18607
2007,Saxony,Not Working,0.45238,629,1536,0.42748,0.47728
2007,Saxony-Anhalt,Full Time,0.32557,329,887,0.29471,0.35643
2007,Saxony-Anhalt,Part Time,0.18914,170,887,0.16336,0.21493
2007,Saxony-Anhalt,Not Working,0.48529,388,887,0.45238,0.51820
2007,Thuringa,Full Time,0.35789,343,926,0.32700,0.38878
2007,Thuringa,Part Time,0.17978,172,926,0.15503,0.20452
2007,Thuringa,Not Working,0.46233,411,926,0.43020,0.49446
2008,Schleswig-Holstein,Full Time,0.33430,175,564,0.29533,0.37327
2008,Schleswig-Holstein,Part Time,0.23432,140,564,0.19933,0.26931
2008,Schleswig-Holstein,Not Working,0.43138,249,564,0.39047,0.47229
2008,Hamburg,Full Time,0.37249,107,284,0.31616,0.42882
2008,Hamburg,Part Time,0.19510,59,284,0.14893,0.24127
2008,Hamburg,Not Working,0.43240,118,284,0.37468,0.49012
2008,Lower Saxony,Full Time,0.36193,637,1768,0.33952,0.38434
2008,Lower Saxony,Part Time,0.22777,429,1768,0.20822,0.24733
2008,Lower Saxony,Not Working,0.41030,702,1768,0.38736,0.43323
2008,Bremen,Full Time,0.31787,46,139,0.24018,0.39556
2008,Bremen,Part Time,0.17681,34,139,0.11315,0.24046
2008,Bremen,Not Working,0.50532,59,139,0.42191,0.58874
2008,North Rhine-Westphalia,Full Time,0.37406,1471,3980,0.35902,0.38909
2008,North Rhine-Westphalia,Part Time,0.21627,931,3980,0.20348,0.22907
2008,North Rhine-Westphalia,Not Working,0.40967,1578,3980,0.39439,0.42495
2008,Hesse,Full Time,0.38378,534,1335,0.35769,0.40988
2008,Hesse,Part Time,0.25391,333,1335,0.23055,0.27726
2008,Hesse,Not Working,0.36231,468,1335,0.33651,0.38810
2008,"Rhineland-Palatinate, Saarland",Full Time,0.35755,408,1117,0.32943,0.38567
2008,"Rhineland-Palatinate, Saarland",Part Time,0.22214,252,1117,0.19775,0.24652
2008,"Rhineland-Palatinate, Saarland",Not Working,0.42032,457,1117,0.39136,0.44928
2008,Baden-Wuerttemberg,Full Time,0.40757,957,2390,0.38786,0.42727
2008,Baden-Wuerttemberg,Part Time,0.21218,529,2390,0.19579,0.22858
2008,Baden-Wuerttemberg,Not Working,0.38025,904,2390,0.36078,0.39972
2008,Bavaria,Full Time,0.41183,1127,2795,0.39358,0.43008
2008,Bavaria,Part Time,0.23156,664,2795,0.21592,0.24720
2008,Bavaria,Not Working,0.35660,1004,2795,0.33884,0.37436
2008,Berlin,Full Time,0.38129,289,727,0.34596,0.41662
2008,Berlin,Part Time,0.24479,175,727,0.21352,0.27607
2008,Berlin,Not Working,0.37392,263,727,0.33873,0.40912
2008,Brandenburg,Full Time,0.34996,290,830,0.31749,0.38243
2008,Brandenburg,Part Time,0.18548,157,830,0.15902,0.21194
2008,Brandenburg,Not Working,0.46456,383,830,0.43061,0.49851
2008,Mecklenburg-Western Pomerania,Full Time,0.33787,188,494,0.29612,0.37962
2008,Mecklenburg-Western Pomerania,Part Time,0.22267,101,494,0.18594,0.25939
2008,Mecklenburg-Western Pomerania,Not Working,0.43947,205,494,0.39565,0.48328
2008,Saxony,Full Time,0.40414,600,1446,0.37884,0.42944
2008,Saxony,Part Time,0.17906,277,1446,0.15930,0.19883
2008,Saxony,Not Working,0.41679,569,1446,0.39137,0.44221
2008,Saxony-Anhalt,Full Time,0.35863,328,822,0.32582,0.39143
2008,Saxony-Anhalt,Part Time,0.16805,159,822,0.14247,0.19362
2008,Saxony-Anhalt,Not Working,0.47333,335,822,0.43917,0.50748
2008,Thuringa,Full Time,0.39231,331,880,0.36003,0.42459
2008,Thuringa,Part Time,0.16287,166,880,0.13846,0.18728
2008,Thuringa,Not Working,0.44483,383,880,0.41197,0.47768
2009,Schleswig-Holstein,Full Time,0.34499,168,519,0.30405,0.38593
2009,Schleswig-Holstein,Part Time,0.24161,129,519,0.20474,0.27847
2009,Schleswig-Holstein,Not Working,0.41340,222,519,0.37099,0.45581
2009,Hamburg,Full Time,0.45393,110,269,0.39432,0.51354
2009,Hamburg,Part Time,0.16747,54,269,0.12277,0.21218
2009,Hamburg,Not Working,0.37859,105,269,0.32052,0.43667
2009,Lower Saxony,Full Time,0.36205,585,1650,0.33886,0.38525
2009,Lower Saxony,Part Time,0.23824,417,1650,0.21768,0.25881
2009,Lower Saxony,Not Working,0.39970,648,1650,0.37606,0.42335
2009,Bremen,Full Time,0.26052,33,120,0.18166,0.33938
2009,Bremen,Part Time,0.19581,34,120,0.12451,0.26711
2009,Bremen,Not Working,0.54367,53,120,0.45417,0.63316
2009,North Rhine-Westphalia,Full Time,0.36949,1362,3688,0.35391,0.38507
2009,North Rhine-Westphalia,Part Time,0.23233,878,3688,0.21870,0.24596
2009,North Rhine-Westphalia,Not Working,0.39818,1448,3688,0.38238,0.41398
2009,Hesse,Full Time,0.39854,494,1232,0.37119,0.42589
2009,Hesse,Part Time,0.25510,312,1232,0.23075,0.27945
2009,Hesse,Not Working,0.34636,426,1232,0.31978,0.37294
2009,"Rhineland-Palatinate, Saarland",Full Time,0.35472,382,1048,0.32574,0.38370
2009,"Rhineland-Palatinate, Saarland",Part Time,0.24418,244,1048,0.21816,0.27021
2009,"Rhineland-Palatinate, Saarland",Not Working,0.40110,422,1048,0.37141,0.43079
2009,Baden-Wuerttemberg,Full Time,0.40689,874,2139,0.38606,0.42771
2009,Baden-Wuerttemberg,Part Time,0.23318,502,2139,0.21525,0.25110
2009,Baden-Wuerttemberg,Not Working,0.35994,763,2139,0.33959,0.38028
2009,Bavaria,Full Time,0.40393,1038,2650,0.38525,0.42262
2009,Bavaria,Part Time,0.24247,667,2650,0.22615,0.25880
2009,Bavaria,Not Working,0.35359,945,2650,0.33539,0.37180
2009,Berlin,Full Time,0.36973,270,694,0.33379,0.40567
2009,Berlin,Part Time,0.26864,168,694,0.23563,0.30164
2009,Berlin,Not Working,0.36164,256,694,0.32586,0.39741
2009,Brandenburg,Full Time,0.37325,290,796,0.33962,0.40687
2009,Brandenburg,Part Time,0.17862,151,796,0.15200,0.20525
2009,Brandenburg,Not Working,0.44813,355,796,0.41356,0.48270
2009,Mecklenburg-Western Pomerania,Full Time,0.39543,192,473,0.35132,0.43954
2009,Mecklenburg-Western Pomerania,Part Time,0.19703,88,473,0.16115,0.23292
2009,Mecklenburg-Western Pomerania,Not Working,0.40754,193,473,0.36321,0.45187
2009,Saxony,Full Time,0.41178,579,1375,0.38576,0.43781
2009,Saxony,Part Time,0.18344,265,1375,0.16298,0.20391
2009,Saxony,Not Working,0.40478,531,1375,0.37882,0.43073
2009,Saxony-Anhalt,Full Time,0.34749,324,773,0.31390,0.38108
2009,Saxony-Anhalt,Part Time,0.19219,145,773,0.16439,0.21998
2009,Saxony-Anhalt,Not Working,0.46032,304,773,0.42516,0.49548
2009,Thuringa,Full Time,0.36664,302,828,0.33380,0.39949
2009,Thuringa,Part Time,0.21077,161,828,0.18297,0.23857
2009,Thuringa,Not Working,0.42259,365,828,0.38892,0.45626
2010,Schleswig-Holstein,Full Time,0.34455,250,746,0.31042,0.37867
2010,Schleswig-Holstein,Part Time,0.21922,202,746,0.18951,0.24893
2010,Schleswig-Holstein,Not Working,0.43623,294,746,0.40062,0.47184
2010,Hamburg,Full Time,0.41202,151,392,0.36323,0.46080
2010,Hamburg,Part Time,0.19896,102,392,0.15939,0.23853
2010,Hamburg,Not Working,0.38903,139,392,0.34070,0.43735
2010,Lower Saxony,Full Time,0.34681,775,2227,0.32704,0.36658
2010,Lower Saxony,Part Time,0.25027,633,2227,0.23228,0.26827
2010,Lower Saxony,Not Working,0.40292,819,2227,0.38254,0.42329
2010,Bremen,Full Time,0.29746,49,174,0.22934,0.36558
2010,Bremen,Part Time,0.20758,56,174,0.14714,0.26802
2010,Bremen,Not Working,0.49496,69,174,0.42046,0.56947
2010,North Rhine-Westphalia,Full Time,0.36707,1860,5067,0.35380,0.38034
2010,North Rhine-Westphalia,Part Time,0.22999,1299,5067,0.21840,0.24157
2010,North Rhine-Westphalia,Not Working,0.40294,1908,5067,0.38944,0.41645
2010,Hesse,Full Time,0.38465,659,1702,0.36153,0.40777
2010,Hesse,Part Time,0.26427,486,1702,0.24331,0.28522
2010,Hesse,Not Working,0.35108,557,1702,0.32840,0.37376
2010,"Rhineland-Palatinate, Saarland",Full Time,0.39068,521,1360,0.36474,0.41662
2010,"Rhineland-Palatinate, Saarland",Part Time,0.23240,356,1360,0.20994,0.25485
2010,"Rhineland-Palatinate, Saarland",Not Working,0.37692,483,1360,0.35116,0.40269
2010,Baden-Wuerttemberg,Full Time,0.40277,1172,2950,0.38507,0.42047
2010,Baden-Wuerttemberg,Part Time,0.23716,802,2950,0.22181,0.25251
2010,Baden-Wuerttemberg,Not Working,0.36007,976,2950,0.34274,0.37739
2010,Bavaria,Full Time,0.41682,1427,3643,0.40081,0.43283
2010,Bavaria,Part Time,0.22452,1016,3643,0.21097,0.23807
2010,Bavaria,Not Working,0.35866,1200,3643,0.34309,0.37424
2010,Berlin,Full Time,0.38856,351,932,0.35725,0.41987
2010,Berlin,Part Time,0.23795,237,932,0.21059,0.26530
2010,Berlin,Not Working,0.37349,344,932,0.34242,0.40456
2010,Brandenburg,Full Time,0.37109,345,970,0.34067,0.40151
2010,Brandenburg,Part Time,0.18082,210,970,0.15659,0.20506
2010,Brandenburg,Not Working,0.44809,415,970,0.41677,0.47940
2010,Mecklenburg-Western Pomerania,Full Time,0.37833,237,600,0.33949,0.41717
2010,Mecklenburg-Western Pomerania,Part Time,0.22658,141,600,0.19306,0.26011
2010,Mecklenburg-Western Pomerania,Not Working,0.39509,222,600,0.35594,0.43424
2010,Saxony,Full Time,0.43207,709,1692,0.40846,0.45568
2010,Saxony,Part Time,0.18443,382,1692,0.16594,0.20291
2010,Saxony,Not Working,0.38350,601,1692,0.36033,0.40668
2010,Saxony-Anhalt,Full Time,0.37607,358,913,0.34463,0.40751
2010,Saxony-Anhalt,Part Time,0.19916,202,913,0.17324,0.22508
2010,Saxony-Anhalt,Not Working,0.42477,353,913,0.39269,0.45685
2010,Thuringa,Full Time,0.40716,381,960,0.37606,0.43825
2010,Thuringa,Part Time,0.18616,213,960,0.16153,0.21080
2010,Thuringa,Not Working,0.40668,366,960,0.37559,0.43777
2011,Schleswig-Holstein,Full Time,0.36194,338,1009,0.33227,0.39161
2011,Schleswig-Holstein,Part Time,0.22881,290,1009,0.20288,0.25474
2011,Schleswig-Holstein,Not Working,0.40925,381,1009,0.37889,0.43960
2011,Hamburg,Full Time,0.35851,148,436,0.31345,0.40358
2011,Hamburg,Part Time,0.23730,124,436,0.19732,0.27728
2011,Hamburg,Not Working,0.40418,164,436,0.35806,0.45030
2011,Lower Saxony,Full Time,0.37487,921,2689,0.35657,0.39317
2011,Lower Saxony,Part Time,0.22774,764,2689,0.21189,0.24360
2011,Lower Saxony,Not Working,0.39739,1004,2689,0.37889,0.41589
2011,Bremen,Full Time,0.28100,57,194,0.21758,0.34441
2011,Bremen,Part Time,0.23300,60,194,0.17336,0.29264
2011,Bremen,Not Working,0.48600,77,194,0.41548,0.55651
2011,North Rhine-Westphalia,Full Time,0.36817,2051,5839,0.35580,0.38055
2011,North Rhine-Westphalia,Part Time,0.23797,1556,5839,0.22704,0.24889
2011,North Rhine-Westphalia,Not Working,0.39386,2232,5839,0.38132,0.40639
2011,Hesse,Full Time,0.39606,750,2013,0.37469,0.41743
2011,Hesse,Part Time,0.26453,579,2013,0.24526,0.28380
2011,Hesse,Not Working,0.33941,684,2013,0.31872,0.36010
2011,"Rhineland-Palatinate, Saarland",Full Time,0.39256,606,1634,0.36887,0.41624
2011,"Rhineland-Palatinate, Saarland",Part Time,0.22733,430,1634,0.20700,0.24766
2011,"Rhineland-Palatinate, Saarland",Not Working,0.38012,598,1634,0.35657,0.40366
2011,Baden-Wuerttemberg,Full Time,0.41897,1406,3615,0.40288,0.43505
2011,Baden-Wuerttemberg,Part Time,0.22916,980,3615,0.21546,0.24286
2011,Baden-Wuerttemberg,Not Working,0.35187,1229,3615,0.33630,0.36744
2011,Bavaria,Full Time,0.40998,1699,4523,0.39565,0.42432
2011,Bavaria,Part Time,0.22370,1271,4523,0.21155,0.23585
2011,Bavaria,Not Working,0.36632,1553,4523,0.35227,0.38036
2011,Berlin,Full Time,0.37340,376,1030,0.34384,0.40295
2011,Berlin,Part Time,0.22991,263,1030,0.20420,0.25562
2011,Berlin,Not Working,0.39669,391,1030,0.36680,0.42658
2011,Brandenburg,Full Time,0.40758,428,1156,0.37924,0.43592
2011,Brandenburg,Part Time,0.16022,253,1156,0.13907,0.18138
2011,Brandenburg,Not Working,0.43219,475,1156,0.40362,0.46076
2011,Mecklenburg-Western Pomerania,Full Time,0.35909,251,668,0.32268,0.39550
2011,Mecklenburg-Western Pomerania,Part Time,0.21233,147,668,0.18129,0.24336
2011,Mecklenburg-Western Pomerania,Not Working,0.42858,270,668,0.39103,0.46614
2011,Saxony,Full Time,0.42791,741,1861,0.40543,0.45040
2011,Saxony,Part Time,0.19372,438,1861,0.17576,0.21168
2011,Saxony,Not Working,0.37837,682,1861,0.35633,0.40041
2011,Saxony-Anhalt,Full Time,0.38672,417,1118,0.35816,0.41528
2011,Saxony-Anhalt,Part Time,0.20316,249,1118,0.17956,0.22675
2011,Saxony-Anhalt,Not Working,0.41012,452,1118,0.38128,0.43897
2011,Thuringa,Full Time,0.39735,441,1115,0.36861,0.42609
2011,Thuringa,Part Time,0.20378,256,1115,0.18013,0.22744
2011,Thuringa,Not Working,0.39887,418,1115,0.37011,0.42762
2012,Schleswig-Holstein,Full Time,0.33960,331,1005,0.31031,0.36889
2012,Schleswig-Holstein,Part Time,0.23792,309,1005,0.21158,0.26426
2012,Schleswig-Holstein,Not Working,0.42248,365,1005,0.39193,0.45304
2012,Hamburg,Full Time,0.40660,159,443,0.36081,0.45239
2012,Hamburg,Part Time,0.19805,117,443,0.16090,0.23521
2012,Hamburg,Not Working,0.39535,167,443,0.34977,0.44093
2012,Lower Saxony,Full Time,0.37742,904,2625,0.35887,0.39597
2012,Lower Saxony,Part Time,0.22189,721,2625,0.20599,0.23779
2012,Lower Saxony,Not Working,0.40069,1000,2625,0.38194,0.41944
2012,Bremen,Full Time,0.27720,58,199,0.21485,0.33955
2012,Bremen,Part Time,0.25427,64,199,0.19361,0.31492
2012,Bremen,Not Working,0.46853,77,199,0.39902,0.53804
2012,North Rhine-Westphalia,Full Time,0.37899,2011,5661,0.36635,0.39162
2012,North Rhine-Westphalia,Part Time,0.24200,1539,5661,0.23084,0.25316
2012,North Rhine-Westphalia,Not Working,0.37902,2111,5661,0.36638,0.39166
2012,Hesse,Full Time,0.38142,720,1942,0.35981,0.40303
2012,Hesse,Part Time,0.25371,552,1942,0.23435,0.27307
2012,Hesse,Not Working,0.36487,670,1942,0.34345,0.38629
2012,"Rhineland-Palatinate, Saarland",Full Time,0.38190,591,1603,0.35811,0.40570
2012,"Rhineland-Palatinate, Saarland",Part Time,0.24336,426,1603,0.22234,0.26437
2012,"Rhineland-Palatinate, Saarland",Not Working,0.37474,586,1603,0.35104,0.39844
2012,Baden-Wuerttemberg,Full Time,0.41847,1329,3409,0.40191,0.43504
2012,Baden-Wuerttemberg,Part Time,0.23789,942,3409,0.22359,0.25218
2012,Baden-Wuerttemberg,Not Working,0.34364,1138,3409,0.32769,0.35958
2012,Bavaria,Full Time,0.41237,1724,4454,0.39791,0.42683
2012,Bavaria,Part Time,0.22466,1233,4454,0.21241,0.23692
2012,Bavaria,Not Working,0.36297,1497,4454,0.34884,0.37709
2012,Berlin,Full Time,0.35308,370,1057,0.32425,0.38191
2012,Berlin,Part Time,0.26240,292,1057,0.23587,0.28893
2012,Berlin,Not Working,0.38452,395,1057,0.35518,0.41386
2012,Brandenburg,Full Time,0.40125,409,1108,0.37238,0.43013
2012,Brandenburg,Part Time,0.17546,239,1108,0.15305,0.19787
