"e11103","year","bildungsniveau","regtyp","n","percent","lower_confidence","upper_confidence"
"Teilzeit","2009","AkademikerIn","Staedtischer Raum","636","0.225506573718346","0.210068348843414","0.240944798593277"
"Teilzeit","2009","Hauptschule","Laendlicher Raum","420","0.18734650170015","0.171368920070791","0.203324083329509"
"Teilzeit","2009","Hauptschule","Staedtischer Raum","766","0.1934490078088","0.181121400090523","0.205776615527077"
"Teilzeit","2009","Realschule","Laendlicher Raum","534","0.263886733879271","0.2447845713416","0.282988896416941"
"Teilzeit","2009","Realschule","Staedtischer Raum","752","0.25950885695654","0.243231137413782","0.275786576499299"
"Vollzeit","2009","(Fach-)Abitur","Laendlicher Raum","207","0.395070976446009","0.353093241293798","0.43704871159822"
"Vollzeit","2009","(Fach-)Abitur","Staedtischer Raum","577","0.398405770408555","0.373497373268339","0.423314167548771"
"Vollzeit","2009","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Vollzeit","2009","(noch) kein Abschluss","Staedtischer Raum","30","0.0857050852588678","0.06076649740336","0.110643673114376"
"Vollzeit","2009","AkademikerIn","Laendlicher Raum","609","0.482245813027325","0.454206703419061","0.510284922635588"
"Vollzeit","2009","AkademikerIn","Staedtischer Raum","1441","0.525176982034449","0.506729902720544","0.543624061348355"
"Vollzeit","2009","Hauptschule","Laendlicher Raum","582","0.274903813515867","0.256621812059905","0.29318581497183"
"Vollzeit","2009","Hauptschule","Staedtischer Raum","1088","0.288904612497933","0.274759030957023","0.303050194038842"
"Vollzeit","2009","Realschule","Laendlicher Raum","1043","0.507978159521853","0.486310293300544","0.529646025743161"
"Vollzeit","2009","Realschule","Staedtischer Raum","1255","0.451089775946832","0.432612425879596","0.469567126014069"
"nicht erwerbstätig","2010","(Fach-)Abitur","Laendlicher Raum","228","0.276409711900239","0.245477332231988","0.30734209156849"
"nicht erwerbstätig","2010","(Fach-)Abitur","Staedtischer Raum","672","0.286316187451757","0.267675331519995","0.304957043383519"
"nicht erwerbstätig","2010","(noch) kein Abschluss","Laendlicher Raum","268","0.80511885671668","0.762890454500226","0.847347258933133"
"nicht erwerbstätig","2010","(noch) kein Abschluss","Staedtischer Raum","583","0.773141843471271","0.742740616243468","0.803543070699075"
"nicht erwerbstätig","2010","AkademikerIn","Laendlicher Raum","406","0.31804340309169","0.294340634374715","0.341746171808665"
"nicht erwerbstätig","2010","AkademikerIn","Staedtischer Raum","911","0.252051441297507","0.238412321418274","0.26569056117674"
"nicht erwerbstätig","2010","Hauptschule","Laendlicher Raum","1407","0.537582355372791","0.519031826371378","0.556132884374205"
"nicht erwerbstätig","2010","Hauptschule","Staedtischer Raum","2344","0.528259141940037","0.514071754623126","0.542446529256949"
"nicht erwerbstätig","2010","Realschule","Laendlicher Raum","686","0.214462042837209","0.199650650373707","0.229273435300711"
"nicht erwerbstätig","2010","Realschule","Staedtischer Raum","1084","0.293351257766853","0.279017766726649","0.307684748807057"
"Teilzeit","2010","(Fach-)Abitur","Laendlicher Raum","264","0.289008214701738","0.257655315698069","0.320361113705407"
"Teilzeit","2010","(Fach-)Abitur","Staedtischer Raum","760","0.310597122956607","0.291515063900623","0.329679182012591"
"Teilzeit","2010","(noch) kein Abschluss","Laendlicher Raum","44","0.102327476298522","0.0700168899993367","0.134638062597708"
"Teilzeit","2010","(noch) kein Abschluss","Staedtischer Raum","100","0.154270830788337","0.128050275132233","0.180491386444441"
"Teilzeit","2010","AkademikerIn","Laendlicher Raum","323","0.207630286866288","0.186986621951656","0.22827395178092"
"Teilzeit","2010","AkademikerIn","Staedtischer Raum","1021","0.225354607331653","0.212229871193606","0.238479343469699"
"Teilzeit","2010","Hauptschule","Laendlicher Raum","589","0.204284577829724","0.189283817381766","0.219285338277681"
"Teilzeit","2010","Hauptschule","Staedtischer Raum","992","0.189024765559671","0.177897452211802","0.20015207890754"
"Teilzeit","2010","Realschule","Laendlicher Raum","948","0.263624622630602","0.247725260624879","0.279523984636325"
"Teilzeit","2010","Realschule","Staedtischer Raum","1160","0.241875938531304","0.228394920770126","0.255356956292482"
"Vollzeit","2010","(Fach-)Abitur","Laendlicher Raum","311","0.434582073398023","0.400296532213079","0.468867614582967"
"Vollzeit","2010","(Fach-)Abitur","Staedtischer Raum","827","0.403086689591636","0.382859067281383","0.42331431190189"
"Vollzeit","2010","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Vollzeit","2010","(noch) kein Abschluss","Staedtischer Raum","46","0.0725873257403914","0.0537529496422542","0.0914217018385287"
"Vollzeit","2010","AkademikerIn","Laendlicher Raum","754","0.474326310042022","0.448912238773861","0.499740381310184"
"Vollzeit","2010","AkademikerIn","Staedtischer Raum","1961","0.522593951370841","0.506903622840356","0.538284279901326"
"Vollzeit","2010","Hauptschule","Laendlicher Raum","779","0.258133066797485","0.24185130394541","0.274414829649559"
"Vollzeit","2010","Hauptschule","Staedtischer Raum","1420","0.282716092500292","0.269917919496592","0.295514265503992"
"Vollzeit","2010","Realschule","Laendlicher Raum","1316","0.521913334532189","0.50388774012217","0.539938928942208"
"Vollzeit","2010","Realschule","Staedtischer Raum","1632","0.464772803701843","0.449071140884222","0.480474466519464"
"nicht erwerbstätig","2011","(Fach-)Abitur","Laendlicher Raum","268","0.259814619136697","0.232593714408323","0.287035523865071"
"nicht erwerbstätig","2011","(Fach-)Abitur","Staedtischer Raum","788","0.282088129762689","0.264915426393533","0.299260833131845"
"nicht erwerbstätig","2011","(noch) kein Abschluss","Laendlicher Raum","342","0.782172165145071","0.743067004682531","0.821277325607612"
"nicht erwerbstätig","2011","(noch) kein Abschluss","Staedtischer Raum","708","0.758110675382078","0.730008475341362","0.786212875422793"
"nicht erwerbstätig","2011","AkademikerIn","Laendlicher Raum","482","0.30634536523497","0.284827497277435","0.327863233192504"
"nicht erwerbstätig","2011","AkademikerIn","Staedtischer Raum","1089","0.252139381259932","0.239379472711081","0.264899289808783"
"nicht erwerbstätig","2011","Hauptschule","Laendlicher Raum","1790","0.550552816205352","0.533934711766438","0.567170920644267"
"nicht erwerbstätig","2011","Hauptschule","Staedtischer Raum","2808","0.531438893198305","0.518308139631308","0.544569646765302"
"nicht erwerbstätig","2011","Realschule","Laendlicher Raum","846","0.215346998164194","0.201775169366948","0.228918826961439"
"nicht erwerbstätig","2011","Realschule","Staedtischer Raum","1227","0.284133525090042","0.2708677124942","0.297399337685884"
"Teilzeit","2011","(Fach-)Abitur","Laendlicher Raum","366","0.324281851480173","0.295225262806447","0.3533384401539"
"Teilzeit","2011","(Fach-)Abitur","Staedtischer Raum","938","0.317501936784038","0.299738189073338","0.335265684494738"
"Teilzeit","2011","(noch) kein Abschluss","Laendlicher Raum","54","0.118292886703057","0.0876966724260652","0.148889100980048"
"Teilzeit","2011","(noch) kein Abschluss","Staedtischer Raum","123","0.156203596764926","0.1323787556185","0.180028437911352"
"Teilzeit","2011","AkademikerIn","Laendlicher Raum","401","0.207690905801295","0.188755352688928","0.226626458913661"
"Teilzeit","2011","AkademikerIn","Staedtischer Raum","1145","0.222147901318542","0.209933097128086","0.234362705508999"
"Teilzeit","2011","Hauptschule","Laendlicher Raum","716","0.177857346505707","0.165082604072802","0.190632088938611"
"Teilzeit","2011","Hauptschule","Staedtischer Raum","1156","0.184289108080249","0.17408681419527","0.194491401965229"
"Teilzeit","2011","Realschule","Laendlicher Raum","1140","0.266301659916871","0.25170760936813","0.280895710465613"
"Teilzeit","2011","Realschule","Staedtischer Raum","1420","0.254780695136848","0.241963827081927","0.267597563191768"
"Vollzeit","2011","(Fach-)Abitur","Laendlicher Raum","363","0.41590352938313","0.385309329075003","0.446497729691257"
"Vollzeit","2011","(Fach-)Abitur","Staedtischer Raum","912","0.400409933453273","0.381712141139115","0.419107725767432"
"Vollzeit","2011","(noch) kein Abschluss","Laendlicher Raum","32","0.0995349481518721","0.0711722570697983","0.127897639233946"
"Vollzeit","2011","(noch) kein Abschluss","Staedtischer Raum","61","0.0856857278529964","0.0673174830666656","0.104053972639327"
"Vollzeit","2011","AkademikerIn","Laendlicher Raum","880","0.485963728963736","0.462633406310512","0.50929405161696"
"Vollzeit","2011","AkademikerIn","Staedtischer Raum","2215","0.525712717421526","0.511039955541475","0.540385479301576"
"Vollzeit","2011","Hauptschule","Laendlicher Raum","936","0.271589837288941","0.256730911500056","0.286448763077826"
"Vollzeit","2011","Hauptschule","Staedtischer Raum","1584","0.284271998721446","0.272402813408155","0.296141184034737"
"Vollzeit","2011","Realschule","Laendlicher Raum","1538","0.518351341918935","0.50185424856264","0.53484843527523"
"Vollzeit","2011","Realschule","Staedtischer Raum","1793","0.46108577977311","0.446423304528248","0.475748255017972"
"nicht erwerbstätig","2012","(Fach-)Abitur","Laendlicher Raum","258","0.260701510605601","0.233532156898143","0.28787086431306"
"nicht erwerbstätig","2012","(Fach-)Abitur","Staedtischer Raum","722","0.274847466089546","0.257533434813162","0.29216149736593"
"nicht erwerbstätig","2012","(noch) kein Abschluss","Laendlicher Raum","345","0.747660350849931","0.707029047516889","0.788291654182972"
"nicht erwerbstätig","2012","(noch) kein Abschluss","Staedtischer Raum","696","0.749774116438746","0.721333397102583","0.778214835774909"
"nicht erwerbstätig","2012","AkademikerIn","Laendlicher Raum","493","0.313606001275734","0.29201612246236","0.335195880089109"
"nicht erwerbstätig","2012","AkademikerIn","Staedtischer Raum","1071","0.255599696022008","0.24266990660367","0.268529485440347"
"nicht erwerbstätig","2012","Hauptschule","Laendlicher Raum","1784","0.548915967062166","0.532236575667055","0.565595358457277"
"nicht erwerbstätig","2012","Hauptschule","Staedtischer Raum","2628","0.525024641719938","0.511563905340261","0.538485378099616"
"nicht erwerbstätig","2012","Realschule","Laendlicher Raum","852","0.234985719707918","0.220882647188162","0.249088792227674"
"nicht erwerbstätig","2012","Realschule","Staedtischer Raum","1214","0.288901842767631","0.275406196729856","0.302397488805405"
"Teilzeit","2012","(Fach-)Abitur","Laendlicher Raum","332","0.290424326996813","0.262330333392292","0.318518320601334"
"Teilzeit","2012","(Fach-)Abitur","Staedtischer Raum","908","0.317282397338836","0.299232232016679","0.335332562660994"
"Teilzeit","2012","(noch) kein Abschluss","Laendlicher Raum","62","0.143322988975476","0.110544999184671","0.17610097876628"
"Teilzeit","2012","(noch) kein Abschluss","Staedtischer Raum","134","0.16787931457205","0.143337820897571","0.192420808246528"
"Teilzeit","2012","AkademikerIn","Laendlicher Raum","387","0.194733962783198","0.176306657725484","0.213161267840911"
"Teilzeit","2012","AkademikerIn","Staedtischer Raum","1183","0.240403472256751","0.227736586085943","0.253070358427558"
"Teilzeit","2012","Hauptschule","Laendlicher Raum","718","0.181492472904671","0.168573166796299","0.194411779013043"
"Teilzeit","2012","Hauptschule","Staedtischer Raum","1129","0.190388542426699","0.179805704059574","0.200971380793825"
"Teilzeit","2012","Realschule","Laendlicher Raum","1076","0.25180430954505","0.237366629495571","0.266241989594528"
"Teilzeit","2012","Realschule","Staedtischer Raum","1343","0.248031870548868","0.235172870204568","0.260890870893167"
"Vollzeit","2012","(Fach-)Abitur","Laendlicher Raum","413","0.448874162397586","0.41809297886972","0.479655345925452"
"Vollzeit","2012","(Fach-)Abitur","Staedtischer Raum","924","0.407870136571617","0.388810830644304","0.426929442498931"
"Vollzeit","2012","(noch) kein Abschluss","Laendlicher Raum","32","0.109016660174593","0.0798627333729803","0.138170586976207"
"Vollzeit","2012","(noch) kein Abschluss","Staedtischer Raum","61","0.082346568989204","0.064296812808306","0.100396325170102"
"Vollzeit","2012","AkademikerIn","Laendlicher Raum","894","0.491660035941068","0.468396224748156","0.51492384713398"
"Vollzeit","2012","AkademikerIn","Staedtischer Raum","2118","0.503996831721241","0.489176287796563","0.518817375645919"
"Vollzeit","2012","Hauptschule","Laendlicher Raum","917","0.269591560033163","0.254717327112009","0.284465792954317"
"Vollzeit","2012","Hauptschule","Staedtischer Raum","1530","0.284586815853362","0.272424135485005","0.29674949622172"
"Vollzeit","2012","Realschule","Laendlicher Raum","1544","0.513209970747032","0.496584398117101","0.529835543376963"
"Vollzeit","2012","Realschule","Staedtischer Raum","1776","0.463066286683502","0.448219390728803","0.477913182638201"
"nicht erwerbstätig","2013","(Fach-)Abitur","Laendlicher Raum","458","0.335149943999957","0.30795032366678","0.362349564333135"
"nicht erwerbstätig","2013","(Fach-)Abitur","Staedtischer Raum","1549","0.379460598244087","0.362924487755001","0.395996708733172"
"nicht erwerbstätig","2013","(noch) kein Abschluss","Laendlicher Raum","461","0.776760562708859","0.742363374951673","0.811157750466044"
"nicht erwerbstätig","2013","(noch) kein Abschluss","Staedtischer Raum","1023","0.820007367443714","0.798243440596883","0.841771294290546"
"nicht erwerbstätig","2013","AkademikerIn","Laendlicher Raum","658","0.34665705164078","0.32506405611225","0.368250047169311"
"nicht erwerbstätig","2013","AkademikerIn","Staedtischer Raum","1817","0.328347462549868","0.315325512105223","0.341369412994513"
"nicht erwerbstätig","2013","Hauptschule","Laendlicher Raum","1991","0.577880489191801","0.56155057354367","0.594210404839932"
"nicht erwerbstätig","2013","Hauptschule","Staedtischer Raum","3565","0.590111425421902","0.577616992558657","0.602605858285146"
"nicht erwerbstätig","2013","Realschule","Laendlicher Raum","893","0.2501141925005","0.23550325989476","0.26472512510624"
"nicht erwerbstätig","2013","Realschule","Staedtischer Raum","1553","0.340582781283977","0.326700973413118","0.354464589154836"
"Teilzeit","2013","(Fach-)Abitur","Laendlicher Raum","329","0.28768327428168","0.261599208363247","0.313767340200112"
"Teilzeit","2013","(Fach-)Abitur","Staedtischer Raum","869","0.260304925109686","0.245351767987455","0.275258082231917"
"Teilzeit","2013","(noch) kein Abschluss","Laendlicher Raum","71","0.151283536173573","0.121684944957336","0.180882127389811"
"Teilzeit","2013","(noch) kein Abschluss","Staedtischer Raum","120","0.121870326193112","0.103338025885163","0.140402626501062"
"Teilzeit","2013","AkademikerIn","Laendlicher Raum","393","0.210750935989507","0.192246150070647","0.229255721908366"
"Teilzeit","2013","AkademikerIn","Staedtischer Raum","1128","0.193356193681401","0.182405116949043","0.204307270413758"
"Teilzeit","2013","Hauptschule","Laendlicher Raum","674","0.174370033873625","0.161824883770954","0.186915183976296"
"Teilzeit","2013","Hauptschule","Staedtischer Raum","1044","0.172781371691688","0.163176861064592","0.182385882318783"
"Teilzeit","2013","Realschule","Laendlicher Raum","1052","0.26529952290895","0.250404725592255","0.280194320225646"
"Teilzeit","2013","Realschule","Staedtischer Raum","1277","0.229659877275383","0.217339092612129","0.241980661938637"
"Vollzeit","2013","(Fach-)Abitur","Laendlicher Raum","370","0.377166781718363","0.349239156148496","0.40509440728823"
"Vollzeit","2013","(Fach-)Abitur","Staedtischer Raum","890","0.360234476646228","0.343875038110997","0.376593915181458"
"Vollzeit","2013","(noch) kein Abschluss","Laendlicher Raum","31","0.0719559011175679","0.0506101516172589","0.0933016506178769"
"Vollzeit","2013","(noch) kein Abschluss","Staedtischer Raum","54","0.0581223063631731","0.0448676128114139","0.0713769999149323"
"Vollzeit","2013","AkademikerIn","Laendlicher Raum","815","0.442592012369713","0.420055814292991","0.465128210446436"
"Vollzeit","2013","AkademikerIn","Staedtischer Raum","2051","0.478296343768731","0.464444826529576","0.492147861007886"
"Vollzeit","2013","Hauptschule","Laendlicher Raum","849","0.247749476934574","0.233475833789945","0.262023120079202"
"Vollzeit","2013","Hauptschule","Staedtischer Raum","1343","0.237107202886411","0.226302302667095","0.247912103105727"
"Vollzeit","2013","Realschule","Laendlicher Raum","1430","0.48458628459055","0.467725617749804","0.501446951431295"
"Vollzeit","2013","Realschule","Staedtischer Raum","1647","0.42975734144064","0.415256405052907","0.444258277828372"
"nicht erwerbstätig","2014","(Fach-)Abitur","Laendlicher Raum","262","0.246121931815558","0.220030346811926","0.27221351681919"
"nicht erwerbstätig","2014","(Fach-)Abitur","Staedtischer Raum","779","0.270715897533463","0.25456372933456","0.286868065732366"
"nicht erwerbstätig","2014","(noch) kein Abschluss","Laendlicher Raum","353","0.737057491724799","0.696783671101035","0.777331312348564"
"nicht erwerbstätig","2014","(noch) kein Abschluss","Staedtischer Raum","741","0.760828054341819","0.734106905727012","0.787549202956626"
"nicht erwerbstätig","2014","AkademikerIn","Laendlicher Raum","480","0.299315818143641","0.277679485642049","0.320952150645233"
"nicht erwerbstätig","2014","AkademikerIn","Staedtischer Raum","1092","0.253019350636899","0.240325773062193","0.265712928211605"
"nicht erwerbstätig","2014","Hauptschule","Laendlicher Raum","1564","0.551791586999147","0.534399901944446","0.569183272053849"
"nicht erwerbstätig","2014","Hauptschule","Staedtischer Raum","2435","0.527863703772882","0.514189321857206","0.541538085688558"
"nicht erwerbstätig","2014","Realschule","Laendlicher Raum","751","0.252712779587154","0.237193270226278","0.26823228894803"
"nicht erwerbstätig","2014","Realschule","Staedtischer Raum","1125","0.313321030345362","0.298832076464105","0.32780998422662"
"Teilzeit","2014","(Fach-)Abitur","Laendlicher Raum","369","0.304998033952502","0.277110103502474","0.332885964402529"
"Teilzeit","2014","(Fach-)Abitur","Staedtischer Raum","1039","0.327718024871917","0.310655178790011","0.344780870953823"
"Teilzeit","2014","(noch) kein Abschluss","Laendlicher Raum","71","0.168707706326661","0.134447806720773","0.202967605932549"
"Teilzeit","2014","(noch) kein Abschluss","Staedtischer Raum","162","0.151420192990822","0.128966127277738","0.173874258703906"
"Teilzeit","2014","AkademikerIn","Laendlicher Raum","439","0.237096608795357","0.217003131536523","0.257190086054192"
"Teilzeit","2014","AkademikerIn","Staedtischer Raum","1248","0.246168849549605","0.233591008988942","0.258746690110267"
"Teilzeit","2014","Hauptschule","Laendlicher Raum","679","0.188070315286791","0.174404565679515","0.201736064894067"
"Teilzeit","2014","Hauptschule","Staedtischer Raum","1180","0.198876784989493","0.187943395633777","0.209810174345209"
"Teilzeit","2014","Realschule","Laendlicher Raum","923","0.260735449275302","0.245056368821442","0.276414529729162"
"Teilzeit","2014","Realschule","Staedtischer Raum","1194","0.24405569892314","0.230638719339262","0.257472678507019"
"Vollzeit","2014","(Fach-)Abitur","Laendlicher Raum","416","0.44888003423194","0.418752543121908","0.479007525341972"
"Vollzeit","2014","(Fach-)Abitur","Staedtischer Raum","1089","0.40156607759462","0.383745893501773","0.419386261687468"
"Vollzeit","2014","(noch) kein Abschluss","Laendlicher Raum","35","0.0942348019485397","0.0675074935873393","0.12096211030974"
"Vollzeit","2014","(noch) kein Abschluss","Staedtischer Raum","76","0.0877517526673589","0.0700285924452024","0.105474912889515"
"Vollzeit","2014","AkademikerIn","Laendlicher Raum","802","0.463587573061002","0.440027699034341","0.487147447087663"
"Vollzeit","2014","AkademikerIn","Staedtischer Raum","2166","0.500811799813496","0.486212839456916","0.515410760170076"
"Vollzeit","2014","Hauptschule","Laendlicher Raum","898","0.260138097714062","0.24479576363548","0.275480431792643"
"Vollzeit","2014","Hauptschule","Staedtischer Raum","1505","0.273259511237625","0.261053031558834","0.285465990916415"
"Vollzeit","2014","Realschule","Laendlicher Raum","1338","0.486551771137544","0.468701966541148","0.50440157573394"
"Vollzeit","2014","Realschule","Staedtischer Raum","1618","0.442623270731498","0.427108087048516","0.458138454414479"
"nicht erwerbstätig","2015","(Fach-)Abitur","Laendlicher Raum","375","0.28831245335783","0.261688528341031","0.314936378374629"
"nicht erwerbstätig","2015","(Fach-)Abitur","Staedtischer Raum","1045","0.286801491903803","0.270774416927286","0.302828566880319"
"nicht erwerbstätig","2015","(noch) kein Abschluss","Laendlicher Raum","332","0.699199038710196","0.655546934440938","0.742851142979453"
"nicht erwerbstätig","2015","(noch) kein Abschluss","Staedtischer Raum","746","0.750575724853104","0.722930514689489","0.778220935016719"
"nicht erwerbstätig","2015","AkademikerIn","Laendlicher Raum","572","0.314326394594371","0.292704788456648","0.335948000732094"
"nicht erwerbstätig","2015","AkademikerIn","Staedtischer Raum","1445","0.28057088109594","0.267658978974574","0.293482783217306"
"nicht erwerbstätig","2015","Hauptschule","Laendlicher Raum","1565","0.542241165922641","0.524460540529365","0.560021791315917"
"nicht erwerbstätig","2015","Hauptschule","Staedtischer Raum","2503","0.547970468695992","0.533969432245628","0.561971505146356"
"nicht erwerbstätig","2015","Realschule","Laendlicher Raum","720","0.249283979975251","0.233536574502227","0.265031385448275"
"nicht erwerbstätig","2015","Realschule","Staedtischer Raum","1079","0.312972622043783","0.298129318562518","0.327815925525049"
"Teilzeit","2015","(Fach-)Abitur","Laendlicher Raum","354","0.29061011803438","0.263923498886298","0.317296737182461"
"Teilzeit","2015","(Fach-)Abitur","Staedtischer Raum","984","0.315473178155134","0.299005407578727","0.33194094873154"
"Teilzeit","2015","(noch) kein Abschluss","Laendlicher Raum","55","0.19515924555896","0.157435508616065","0.232882982501855"
"Teilzeit","2015","(noch) kein Abschluss","Staedtischer Raum","129","0.155418515499743","0.132269877915025","0.178567153084461"
"Teilzeit","2015","AkademikerIn","Laendlicher Raum","418","0.225934902398881","0.206458030126898","0.245411774670863"
"Teilzeit","2015","AkademikerIn","Staedtischer Raum","1199","0.238207700228403","0.225965172153545","0.250450228303262"
"Teilzeit","2015","Hauptschule","Laendlicher Raum","646","0.202968285621039","0.188613909705697","0.217322661536381"
"Teilzeit","2015","Hauptschule","Staedtischer Raum","1013","0.190366522570815","0.179322234597095","0.201410810544535"
"Teilzeit","2015","Realschule","Laendlicher Raum","926","0.263941511880809","0.24789672340504","0.279986300356577"
"Teilzeit","2015","Realschule","Staedtischer Raum","1125","0.243014215149699","0.229284862129385","0.256743568170012"
"Vollzeit","2015","(Fach-)Abitur","Laendlicher Raum","383","0.42107742860779","0.392058129445019","0.450096727770561"
"Vollzeit","2015","(Fach-)Abitur","Staedtischer Raum","1030","0.397725329941064","0.380381409323647","0.41506925055848"
"Vollzeit","2015","(noch) kein Abschluss","Laendlicher Raum","37","0.105641715730845","0.0763841187830494","0.13489931267864"
"Vollzeit","2015","(noch) kein Abschluss","Staedtischer Raum","66","0.0940057596471529","0.0753594355174237","0.112652083776882"
"Vollzeit","2015","AkademikerIn","Laendlicher Raum","781","0.459738703006749","0.436527573646649","0.482949832366849"
"Vollzeit","2015","AkademikerIn","Staedtischer Raum","2007","0.481221418675657","0.466861948551007","0.495580888800306"
"Vollzeit","2015","Hauptschule","Laendlicher Raum","805","0.25479054845632","0.239239371741613","0.270341725171028"
"Vollzeit","2015","Hauptschule","Staedtischer Raum","1338","0.261663008733194","0.249297935747279","0.274028081719108"
"Vollzeit","2015","Realschule","Laendlicher Raum","1253","0.48677450814394","0.468579929334569","0.504969086953311"
"Vollzeit","2015","Realschule","Staedtischer Raum","1545","0.444013162806518","0.428108643477373","0.459917682135663"
"nicht erwerbstätig","2016","(Fach-)Abitur","Laendlicher Raum","383","0.255427619150682","0.230011796143393","0.280843442157972"
"nicht erwerbstätig","2016","(Fach-)Abitur","Staedtischer Raum","1047","0.259123573748466","0.243677256908501","0.274569890588431"
"nicht erwerbstätig","2016","(noch) kein Abschluss","Laendlicher Raum","627","0.786004542814928","0.755730645217324","0.816278440412532"
"nicht erwerbstätig","2016","(noch) kein Abschluss","Staedtischer Raum","1335","0.747195194884787","0.725655506600263","0.768734883169311"
"nicht erwerbstätig","2016","AkademikerIn","Laendlicher Raum","635","0.292228070890512","0.27140836974567","0.313047772035353"
"nicht erwerbstätig","2016","AkademikerIn","Staedtischer Raum","1457","0.266821527583803","0.254115683145206","0.279527372022399"
"nicht erwerbstätig","2016","Hauptschule","Laendlicher Raum","1494","0.513839073042285","0.49570442898704","0.531973717097529"
"nicht erwerbstätig","2016","Hauptschule","Staedtischer Raum","2518","0.512238649475748","0.498025332550011","0.526451966401484"
"nicht erwerbstätig","2016","Realschule","Laendlicher Raum","682","0.25343275862549","0.237013483224812","0.269852034026168"
"nicht erwerbstätig","2016","Realschule","Staedtischer Raum","1004","0.317673094221888","0.302094645933271","0.333251542510505"
"Teilzeit","2016","(Fach-)Abitur","Laendlicher Raum","335","0.279659757483055","0.253501993567151","0.30581752139896"
"Teilzeit","2016","(Fach-)Abitur","Staedtischer Raum","988","0.322366681042385","0.305889950536439","0.33884341154833"
"Teilzeit","2016","(noch) kein Abschluss","Laendlicher Raum","51","0.109976271510376","0.0868820237291071","0.133070519291644"
"Teilzeit","2016","(noch) kein Abschluss","Staedtischer Raum","151","0.158213889113762","0.140127457206212","0.176300321021312"
"Teilzeit","2016","AkademikerIn","Laendlicher Raum","444","0.248156762459967","0.228382806402173","0.26793071851776"
"Teilzeit","2016","AkademikerIn","Staedtischer Raum","1239","0.256059324910941","0.243521341274905","0.268597308546976"
"Teilzeit","2016","Hauptschule","Laendlicher Raum","652","0.215944990165872","0.201015317673646","0.230874662658098"
"Teilzeit","2016","Hauptschule","Staedtischer Raum","980","0.207106265839541","0.195583421690951","0.21862910998813"
"Teilzeit","2016","Realschule","Laendlicher Raum","833","0.270521487987801","0.253752946772696","0.287290029202905"
"Teilzeit","2016","Realschule","Staedtischer Raum","1015","0.230533393428064","0.216440520304742","0.244626266551387"
"Vollzeit","2016","(Fach-)Abitur","Laendlicher Raum","413","0.464912623366263","0.435844646190218","0.493980600542307"
"Vollzeit","2016","(Fach-)Abitur","Staedtischer Raum","1056","0.418509745209149","0.401118823640024","0.435900666778275"
"Vollzeit","2016","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Vollzeit","2016","(noch) kein Abschluss","Staedtischer Raum","78","0.0945909160014507","0.0800872811941974","0.109094550808704"
"Vollzeit","2016","AkademikerIn","Laendlicher Raum","754","0.459615166649522","0.436800422127317","0.482429911171727"
"Vollzeit","2016","AkademikerIn","Staedtischer Raum","1959","0.477119147505257","0.462770761868422","0.491467533142091"
"Vollzeit","2016","Hauptschule","Laendlicher Raum","772","0.270215936791843","0.254103615463367","0.28632825812032"
"Vollzeit","2016","Hauptschule","Staedtischer Raum","1253","0.280655084684712","0.267878622252638","0.293431547116785"
"Vollzeit","2016","Realschule","Laendlicher Raum","1181","0.476045753386709","0.457193677596045","0.494897829177373"
"Vollzeit","2016","Realschule","Staedtischer Raum","1412","0.451793512350048","0.435140998155159","0.468446026544936"
"nicht erwerbstätig","2017","(Fach-)Abitur","Laendlicher Raum","463","0.256250999107539","0.233014846099842","0.279487152115235"
"nicht erwerbstätig","2017","(Fach-)Abitur","Staedtischer Raum","1178","0.2500995531211","0.23572133843679","0.264477767805409"
"nicht erwerbstätig","2017","(noch) kein Abschluss","Laendlicher Raum","764","0.6974164007434","0.666978630471644","0.727854171015156"
"nicht erwerbstätig","2017","(noch) kein Abschluss","Staedtischer Raum","1695","0.750515267187621","0.73139263535089","0.769637899024352"
"nicht erwerbstätig","2017","AkademikerIn","Laendlicher Raum","678","0.292432581698611","0.272644811208796","0.312220352188425"
"nicht erwerbstätig","2017","AkademikerIn","Staedtischer Raum","1572","0.253122893047227","0.241328881976705","0.264916904117749"
"nicht erwerbstätig","2017","Hauptschule","Laendlicher Raum","1579","0.509100215504723","0.49155862957792","0.526641801431525"
"nicht erwerbstätig","2017","Hauptschule","Staedtischer Raum","2624","0.52088900625367","0.507029588997519","0.534748423509821"
"nicht erwerbstätig","2017","Realschule","Laendlicher Raum","781","0.255374727560116","0.240058682652065","0.270690772468166"
"nicht erwerbstätig","2017","Realschule","Staedtischer Raum","1070","0.301835939300793","0.2874416374843","0.316230241117287"
"Teilzeit","2017","(Fach-)Abitur","Laendlicher Raum","433","0.312885425131217","0.288206542459628","0.337564307802805"
"Teilzeit","2017","(Fach-)Abitur","Staedtischer Raum","1120","0.326998068644428","0.311423090393803","0.342573046895054"
"Teilzeit","2017","(noch) kein Abschluss","Laendlicher Raum","69","0.186174236765842","0.160383154148818","0.211965319382865"
"Teilzeit","2017","(noch) kein Abschluss","Staedtischer Raum","188","0.152163529909906","0.136290594634875","0.168036465184936"
