"e11103","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"nicht erwerbstätig","1986","(noch) kein Abschluss","Schleswig-Holstein","9","0.661877046572963","0.414072049266541","0.909682043879384"
"nicht erwerbstätig","1986","(noch) kein Abschluss","Hamburg","9","0.583779379876915","0.362134623176579","0.80542413657725"
"nicht erwerbstätig","1986","(noch) kein Abschluss","Niedersachsen","49","0.826974656055391","0.740789357219912","0.91315995489087"
"nicht erwerbstätig","1986","(noch) kein Abschluss","Bremen","4","0.923926130364717","0.691545744868843","1.15630651586059"
"nicht erwerbstätig","1986","(noch) kein Abschluss","Nordrhein-Westfalen","191","","",""
"nicht erwerbstätig","1986","(noch) kein Abschluss","Hessen","46","0.688494803550881","0.601951248802074","0.775038358299688"
"nicht erwerbstätig","1986","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","22","","",""
"nicht erwerbstätig","1986","(noch) kein Abschluss","Baden-Wuerttemberg","123","","",""
"nicht erwerbstätig","1986","(noch) kein Abschluss","Bayern","45","0.593776812853361","0.498466043131","0.689087582575722"
"nicht erwerbstätig","1986","(noch) kein Abschluss","Saarland","","","",""
"nicht erwerbstätig","1986","(noch) kein Abschluss","Berlin","23","","",""
"nicht erwerbstätig","1986","(noch) kein Abschluss","Brandenburg","","","",""
"nicht erwerbstätig","1986","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"nicht erwerbstätig","1986","(noch) kein Abschluss","Sachsen","","","",""
"nicht erwerbstätig","1986","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"nicht erwerbstätig","1986","(noch) kein Abschluss","Thueringen","","","",""
"nicht erwerbstätig","1986","Hauptschule","Schleswig-Holstein","74","0.417140079357989","0.348284674839455","0.485995483876523"
"nicht erwerbstätig","1986","Hauptschule","Hamburg","65","0.55828371353336","0.473568714364062","0.642998712702658"
"nicht erwerbstätig","1986","Hauptschule","Niedersachsen","277","","",""
"nicht erwerbstätig","1986","Hauptschule","Bremen","44","0.742294866578986","0.641269227549654","0.843320505608319"
"nicht erwerbstätig","1986","Hauptschule","Nordrhein-Westfalen","650","0.500938813189987","0.476047289572159","0.525830336807815"
"nicht erwerbstätig","1986","Hauptschule","Hessen","217","","",""
"nicht erwerbstätig","1986","Hauptschule","Rheinland-Pfalz,Saarland","231","","",""
"nicht erwerbstätig","1986","Hauptschule","Baden-Wuerttemberg","343","0.37786998233677","0.350158726680151","0.405581237993389"
"nicht erwerbstätig","1986","Hauptschule","Bayern","356","0.409099568644568","0.379626123547032","0.438573013742105"
"nicht erwerbstätig","1986","Hauptschule","Saarland","","","",""
"nicht erwerbstätig","1986","Hauptschule","Berlin","51","0.425476478113743","0.35158819888645","0.499364757341036"
"nicht erwerbstätig","1986","Hauptschule","Brandenburg","","","",""
"nicht erwerbstätig","1986","Hauptschule","Mecklenburg-Vorpommern","","","",""
"nicht erwerbstätig","1986","Hauptschule","Sachsen","","","",""
"nicht erwerbstätig","1986","Hauptschule","Sachsen-Anhalt","","","",""
"nicht erwerbstätig","1986","Hauptschule","Thueringen","","","",""
"nicht erwerbstätig","1986","Realschule","Schleswig-Holstein","19","","",""
"nicht erwerbstätig","1986","Realschule","Hamburg","15","","",""
"nicht erwerbstätig","1986","Realschule","Niedersachsen","82","0.381368639503977","0.318595676624795","0.444141602383159"
"nicht erwerbstätig","1986","Realschule","Bremen","8","0.420568768563026","0.223071119823835","0.618066417302218"
"nicht erwerbstätig","1986","Realschule","Nordrhein-Westfalen","160","","",""
"nicht erwerbstätig","1986","Realschule","Hessen","54","0.37051684242073","0.297050218720318","0.443983466121142"
"nicht erwerbstätig","1986","Realschule","Rheinland-Pfalz,Saarland","36","0.369804628167699","0.279590298972563","0.460018957362835"
"nicht erwerbstätig","1986","Realschule","Baden-Wuerttemberg","102","","",""
"nicht erwerbstätig","1986","Realschule","Bayern","92","0.329352471879119","0.27785917132361","0.380845772434629"
"nicht erwerbstätig","1986","Realschule","Saarland","","","",""
"nicht erwerbstätig","1986","Realschule","Berlin","20","","",""
"nicht erwerbstätig","1986","Realschule","Brandenburg","","","",""
"nicht erwerbstätig","1986","Realschule","Mecklenburg-Vorpommern","","","",""
"nicht erwerbstätig","1986","Realschule","Sachsen","","","",""
"nicht erwerbstätig","1986","Realschule","Sachsen-Anhalt","","","",""
"nicht erwerbstätig","1986","Realschule","Thueringen","","","",""
"nicht erwerbstätig","1986","(Fach-)Abitur","Schleswig-Holstein","4","0.194961433943999","0.0294151452763191","0.360507722611678"
"nicht erwerbstätig","1986","(Fach-)Abitur","Hamburg","12","","",""
"nicht erwerbstätig","1986","(Fach-)Abitur","Niedersachsen","32","0.405964798871683","0.296278342059248","0.515651255684118"
"nicht erwerbstätig","1986","(Fach-)Abitur","Bremen","3","","",""
"nicht erwerbstätig","1986","(Fach-)Abitur","Nordrhein-Westfalen","103","","",""
"nicht erwerbstätig","1986","(Fach-)Abitur","Hessen","33","0.41195075016787","0.314003618357568","0.509897881978172"
"nicht erwerbstätig","1986","(Fach-)Abitur","Rheinland-Pfalz,Saarland","16","","",""
"nicht erwerbstätig","1986","(Fach-)Abitur","Baden-Wuerttemberg","44","0.389851588295416","0.302950982823785","0.476752193767047"
"nicht erwerbstätig","1986","(Fach-)Abitur","Bayern","62","0.519716511736179","0.432824807336877","0.606608216135481"
"nicht erwerbstätig","1986","(Fach-)Abitur","Saarland","","","",""
"nicht erwerbstätig","1986","(Fach-)Abitur","Berlin","8","0.363061363919663","0.190982996182489","0.535139731656836"
"nicht erwerbstätig","1986","(Fach-)Abitur","Brandenburg","","","",""
"nicht erwerbstätig","1986","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"nicht erwerbstätig","1986","(Fach-)Abitur","Sachsen","","","",""
"nicht erwerbstätig","1986","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"nicht erwerbstätig","1986","(Fach-)Abitur","Thueringen","","","",""
"nicht erwerbstätig","1986","AkademikerIn","Schleswig-Holstein","2","","",""
"nicht erwerbstätig","1986","AkademikerIn","Hamburg","3","","",""
"nicht erwerbstätig","1986","AkademikerIn","Niedersachsen","15","","",""
"nicht erwerbstätig","1986","AkademikerIn","Bremen","","","",""
"nicht erwerbstätig","1986","AkademikerIn","Nordrhein-Westfalen","35","0.182777221733421","0.131590501763238","0.233963941703605"
"nicht erwerbstätig","1986","AkademikerIn","Hessen","27","","",""
"nicht erwerbstätig","1986","AkademikerIn","Rheinland-Pfalz,Saarland","8","0.26029605450017","0.116958628650993","0.403633480349347"
"nicht erwerbstätig","1986","AkademikerIn","Baden-Wuerttemberg","17","","",""
"nicht erwerbstätig","1986","AkademikerIn","Bayern","30","0.241972951931979","0.171778007453504","0.312167896410454"
"nicht erwerbstätig","1986","AkademikerIn","Saarland","","","",""
"nicht erwerbstätig","1986","AkademikerIn","Berlin","7","0.230715612196249","0.0891067009701488","0.372324523422349"
"nicht erwerbstätig","1986","AkademikerIn","Brandenburg","","","",""
"nicht erwerbstätig","1986","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"nicht erwerbstätig","1986","AkademikerIn","Sachsen","","","",""
"nicht erwerbstätig","1986","AkademikerIn","Sachsen-Anhalt","","","",""
"nicht erwerbstätig","1986","AkademikerIn","Thueringen","","","",""
"Vollzeit","1987","(noch) kein Abschluss","Schleswig-Holstein","3","","",""
"Vollzeit","1987","(noch) kein Abschluss","Hamburg","7","0.375508854188471","0.138228745189632","0.612788963187309"
"Vollzeit","1987","(noch) kein Abschluss","Niedersachsen","18","","",""
"Vollzeit","1987","(noch) kein Abschluss","Bremen","","","",""
"Vollzeit","1987","(noch) kein Abschluss","Nordrhein-Westfalen","114","","",""
"Vollzeit","1987","(noch) kein Abschluss","Hessen","53","0.266291064978014","0.184792667254731","0.347789462701298"
"Vollzeit","1987","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","26","","",""
"Vollzeit","1987","(noch) kein Abschluss","Baden-Wuerttemberg","115","","",""
"Vollzeit","1987","(noch) kein Abschluss","Bayern","43","0.345074686312651","0.24947890486307","0.440670467762232"
"Vollzeit","1987","(noch) kein Abschluss","Saarland","","","",""
"Vollzeit","1987","(noch) kein Abschluss","Berlin","14","","",""
"Vollzeit","1987","(noch) kein Abschluss","Brandenburg","","","",""
"Vollzeit","1987","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Vollzeit","1987","(noch) kein Abschluss","Sachsen","","","",""
"Vollzeit","1987","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Vollzeit","1987","(noch) kein Abschluss","Thueringen","","","",""
"Vollzeit","1987","Hauptschule","Schleswig-Holstein","84","0.414549250804801","0.345403732610272","0.48369476899933"
"Vollzeit","1987","Hauptschule","Hamburg","48","0.387451913608408","0.299922582598138","0.474981244618679"
"Vollzeit","1987","Hauptschule","Niedersachsen","247","","",""
"Vollzeit","1987","Hauptschule","Bremen","18","","",""
"Vollzeit","1987","Hauptschule","Nordrhein-Westfalen","663","0.373574214458116","0.34933460408592","0.397813824830312"
"Vollzeit","1987","Hauptschule","Hessen","263","","",""
"Vollzeit","1987","Hauptschule","Rheinland-Pfalz,Saarland","226","","",""
"Vollzeit","1987","Hauptschule","Baden-Wuerttemberg","639","0.465554040851285","0.436923090426783","0.494184991275787"
"Vollzeit","1987","Hauptschule","Bayern","493","0.406682125879351","0.376856779913064","0.436507471845637"
"Vollzeit","1987","Hauptschule","Saarland","","","",""
"Vollzeit","1987","Hauptschule","Berlin","93","0.462915273945819","0.388613839936906","0.537216707954733"
"Vollzeit","1987","Hauptschule","Brandenburg","","","",""
"Vollzeit","1987","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Vollzeit","1987","Hauptschule","Sachsen","","","",""
"Vollzeit","1987","Hauptschule","Sachsen-Anhalt","","","",""
"Vollzeit","1987","Hauptschule","Thueringen","","","",""
"Vollzeit","1987","Realschule","Schleswig-Holstein","35","0.46395835471718","0.351094150210611","0.576822559223749"
"Vollzeit","1987","Realschule","Hamburg","24","","",""
"Vollzeit","1987","Realschule","Niedersachsen","117","","",""
"Vollzeit","1987","Realschule","Bremen","9","0.388028091617653","0.184401694065577","0.59165448916973"
"Vollzeit","1987","Realschule","Nordrhein-Westfalen","220","","",""
"Vollzeit","1987","Realschule","Hessen","82","0.5177983729515","0.441088905931944","0.594507839971055"
"Vollzeit","1987","Realschule","Rheinland-Pfalz,Saarland","53","0.468052869090165","0.372611835754073","0.563493902426258"
"Vollzeit","1987","Realschule","Baden-Wuerttemberg","124","","",""
"Vollzeit","1987","Realschule","Bayern","162","","",""
"Vollzeit","1987","Realschule","Saarland","","","",""
"Vollzeit","1987","Realschule","Berlin","36","0.43238766164983","0.317956474684684","0.546818848614977"
"Vollzeit","1987","Realschule","Brandenburg","","","",""
"Vollzeit","1987","Realschule","Mecklenburg-Vorpommern","","","",""
"Vollzeit","1987","Realschule","Sachsen","","","",""
"Vollzeit","1987","Realschule","Sachsen-Anhalt","","","",""
"Vollzeit","1987","Realschule","Thueringen","","","",""
"Vollzeit","1987","(Fach-)Abitur","Schleswig-Holstein","11","","",""
"Vollzeit","1987","(Fach-)Abitur","Hamburg","16","","",""
"Vollzeit","1987","(Fach-)Abitur","Niedersachsen","33","0.369384298636133","0.264921232162561","0.473847365109705"
"Vollzeit","1987","(Fach-)Abitur","Bremen","2","","",""
"Vollzeit","1987","(Fach-)Abitur","Nordrhein-Westfalen","93","0.357521794351428","0.297992754461274","0.417050834241582"
"Vollzeit","1987","(Fach-)Abitur","Hessen","39","0.398165092210243","0.298675673165796","0.49765451125469"
"Vollzeit","1987","(Fach-)Abitur","Rheinland-Pfalz,Saarland","11","","",""
"Vollzeit","1987","(Fach-)Abitur","Baden-Wuerttemberg","58","0.408297223594918","0.321078808087678","0.495515639102158"
"Vollzeit","1987","(Fach-)Abitur","Bayern","41","0.321210066278993","0.235494847993755","0.40692528456423"
"Vollzeit","1987","(Fach-)Abitur","Saarland","","","",""
"Vollzeit","1987","(Fach-)Abitur","Berlin","14","","",""
"Vollzeit","1987","(Fach-)Abitur","Brandenburg","","","",""
"Vollzeit","1987","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Vollzeit","1987","(Fach-)Abitur","Sachsen","","","",""
"Vollzeit","1987","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Vollzeit","1987","(Fach-)Abitur","Thueringen","","","",""
"Vollzeit","1987","AkademikerIn","Schleswig-Holstein","12","","",""
"Vollzeit","1987","AkademikerIn","Hamburg","8","0.623797856003129","0.360462612476734","0.887133099529524"
"Vollzeit","1987","AkademikerIn","Niedersachsen","50","0.588563938691385","0.478650516490019","0.698477360892751"
"Vollzeit","1987","AkademikerIn","Bremen","1","","",""
"Vollzeit","1987","AkademikerIn","Nordrhein-Westfalen","138","","",""
"Vollzeit","1987","AkademikerIn","Hessen","53","0.566005560996526","0.464729544982871","0.66728157701018"
"Vollzeit","1987","AkademikerIn","Rheinland-Pfalz,Saarland","20","","",""
"Vollzeit","1987","AkademikerIn","Baden-Wuerttemberg","72","0.663462875565949","0.574345781535086","0.752579969596813"
"Vollzeit","1987","AkademikerIn","Bayern","78","0.512534024593885","0.430030587950066","0.595037461237704"
"Vollzeit","1987","AkademikerIn","Saarland","","","",""
"Vollzeit","1987","AkademikerIn","Berlin","20","","",""
"Vollzeit","1987","AkademikerIn","Brandenburg","","","",""
"Vollzeit","1987","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Vollzeit","1987","AkademikerIn","Sachsen","","","",""
"Vollzeit","1987","AkademikerIn","Sachsen-Anhalt","","","",""
"Vollzeit","1987","AkademikerIn","Thueringen","","","",""
"Teilzeit","1987","(noch) kein Abschluss","Schleswig-Holstein","2","","",""
"Teilzeit","1987","(noch) kein Abschluss","Hamburg","2","","",""
"Teilzeit","1987","(noch) kein Abschluss","Niedersachsen","8","0.0861453429020657","0.021336195290609","0.150954490513522"
"Teilzeit","1987","(noch) kein Abschluss","Bremen","2","","",""
"Teilzeit","1987","(noch) kein Abschluss","Nordrhein-Westfalen","32","0.0795084903796299","0.0504083089614823","0.108608671797778"
"Teilzeit","1987","(noch) kein Abschluss","Hessen","17","","",""
"Teilzeit","1987","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","8","0.165586452519458","0.069089469011658","0.262083436027258"
"Teilzeit","1987","(noch) kein Abschluss","Baden-Wuerttemberg","32","0.151564391029076","0.10746432233394","0.195664459724211"
"Teilzeit","1987","(noch) kein Abschluss","Bayern","14","","",""
"Teilzeit","1987","(noch) kein Abschluss","Saarland","","","",""
"Teilzeit","1987","(noch) kein Abschluss","Berlin","8","0.18403539979918","0.0682109604711817","0.299859839127179"
"Teilzeit","1987","(noch) kein Abschluss","Brandenburg","","","",""
"Teilzeit","1987","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Teilzeit","1987","(noch) kein Abschluss","Sachsen","","","",""
"Teilzeit","1987","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Teilzeit","1987","(noch) kein Abschluss","Thueringen","","","",""
"Teilzeit","1987","Hauptschule","Schleswig-Holstein","33","0.142977603117185","0.0938460065259914","0.192109199708378"
"Teilzeit","1987","Hauptschule","Hamburg","18","","",""
"Teilzeit","1987","Hauptschule","Niedersachsen","122","","",""
"Teilzeit","1987","Hauptschule","Bremen","12","","",""
"Teilzeit","1987","Hauptschule","Nordrhein-Westfalen","216","","",""
"Teilzeit","1987","Hauptschule","Hessen","91","0.142443173538502","0.113876054575542","0.171010292501462"
"Teilzeit","1987","Hauptschule","Rheinland-Pfalz,Saarland","69","0.131703324834106","0.10269348854576","0.160713161122452"
"Teilzeit","1987","Hauptschule","Baden-Wuerttemberg","191","","",""
"Teilzeit","1987","Hauptschule","Bayern","206","","",""
"Teilzeit","1987","Hauptschule","Saarland","","","",""
"Teilzeit","1987","Hauptschule","Berlin","26","","",""
"Teilzeit","1987","Hauptschule","Brandenburg","","","",""
"Teilzeit","1987","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Teilzeit","1987","Hauptschule","Sachsen","","","",""
"Teilzeit","1987","Hauptschule","Sachsen-Anhalt","","","",""
"Teilzeit","1987","Hauptschule","Thueringen","","","",""
"Teilzeit","1987","Realschule","Schleswig-Holstein","20","","",""
"Teilzeit","1987","Realschule","Hamburg","6","0.132604616799903","0.0335146438900611","0.231694589709745"
"Teilzeit","1987","Realschule","Niedersachsen","48","0.188548998529203","0.138538932819413","0.238559064238993"
"Teilzeit","1987","Realschule","Bremen","6","0.182082664132714","0.020822997827985","0.343342330437443"
"Teilzeit","1987","Realschule","Nordrhein-Westfalen","77","0.159086517514978","0.125217591189505","0.192955443840451"
"Teilzeit","1987","Realschule","Hessen","30","0.145761007438195","0.0915902803079145","0.199931734568476"
"Teilzeit","1987","Realschule","Rheinland-Pfalz,Saarland","14","","",""
"Teilzeit","1987","Realschule","Baden-Wuerttemberg","60","0.180437981576649","0.135475546584544","0.225400416568753"
"Teilzeit","1987","Realschule","Bayern","68","0.198151821502743","0.153992638462563","0.242311004542924"
"Teilzeit","1987","Realschule","Saarland","","","",""
"Teilzeit","1987","Realschule","Berlin","14","","",""
"Teilzeit","1987","Realschule","Brandenburg","","","",""
"Teilzeit","1987","Realschule","Mecklenburg-Vorpommern","","","",""
"Teilzeit","1987","Realschule","Sachsen","","","",""
"Teilzeit","1987","Realschule","Sachsen-Anhalt","","","",""
"Teilzeit","1987","Realschule","Thueringen","","","",""
"Teilzeit","1987","(Fach-)Abitur","Schleswig-Holstein","7","0.39722893461258","0.187945391196049","0.606512478029111"
"Teilzeit","1987","(Fach-)Abitur","Hamburg","5","0.220278001701046","0.0667722923245937","0.373783711077498"
"Teilzeit","1987","(Fach-)Abitur","Niedersachsen","14","","",""
"Teilzeit","1987","(Fach-)Abitur","Bremen","","","",""
"Teilzeit","1987","(Fach-)Abitur","Nordrhein-Westfalen","62","0.25579917037464","0.201606187224103","0.309992153525177"
"Teilzeit","1987","(Fach-)Abitur","Hessen","26","","",""
"Teilzeit","1987","(Fach-)Abitur","Rheinland-Pfalz,Saarland","9","0.25257000231264","0.106525646096327","0.398614358528953"
"Teilzeit","1987","(Fach-)Abitur","Baden-Wuerttemberg","20","","",""
"Teilzeit","1987","(Fach-)Abitur","Bayern","25","","",""
"Teilzeit","1987","(Fach-)Abitur","Saarland","","","",""
"Teilzeit","1987","(Fach-)Abitur","Berlin","9","0.257536653203145","0.10603054760248","0.409042758803811"
"Teilzeit","1987","(Fach-)Abitur","Brandenburg","","","",""
"Teilzeit","1987","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Teilzeit","1987","(Fach-)Abitur","Sachsen","","","",""
"Teilzeit","1987","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Teilzeit","1987","(Fach-)Abitur","Thueringen","","","",""
"Teilzeit","1987","AkademikerIn","Schleswig-Holstein","1","","",""
"Teilzeit","1987","AkademikerIn","Hamburg","1","","",""
"Teilzeit","1987","AkademikerIn","Niedersachsen","14","","",""
"Teilzeit","1987","AkademikerIn","Bremen","","","",""
"Teilzeit","1987","AkademikerIn","Nordrhein-Westfalen","46","0.186497555535193","0.135027723186283","0.237967387884103"
"Teilzeit","1987","AkademikerIn","Hessen","18","","",""
"Teilzeit","1987","AkademikerIn","Rheinland-Pfalz,Saarland","10","","",""
"Teilzeit","1987","AkademikerIn","Baden-Wuerttemberg","20","","",""
"Teilzeit","1987","AkademikerIn","Bayern","30","0.196932391988526","0.131291697529919","0.262573086447132"
"Teilzeit","1987","AkademikerIn","Saarland","","","",""
"Teilzeit","1987","AkademikerIn","Berlin","7","0.182250615355277","0.0543541083680379","0.310147122342516"
"Teilzeit","1987","AkademikerIn","Brandenburg","","","",""
"Teilzeit","1987","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Teilzeit","1987","AkademikerIn","Sachsen","","","",""
"Teilzeit","1987","AkademikerIn","Sachsen-Anhalt","","","",""
"Teilzeit","1987","AkademikerIn","Thueringen","","","",""
"nicht erwerbstätig","1987","(noch) kein Abschluss","Schleswig-Holstein","11","","",""
"nicht erwerbstätig","1987","(noch) kein Abschluss","Hamburg","7","0.542861389040064","0.298767712570164","0.786955065509963"
"nicht erwerbstätig","1987","(noch) kein Abschluss","Niedersachsen","46","0.808122335053706","0.717166071758234","0.899078598349179"
"nicht erwerbstätig","1987","(noch) kein Abschluss","Bremen","3","","",""
"nicht erwerbstätig","1987","(noch) kein Abschluss","Nordrhein-Westfalen","186","","",""
"nicht erwerbstätig","1987","(noch) kein Abschluss","Hessen","43","0.609274713364116","0.519314349053315","0.699235077674917"
"nicht erwerbstätig","1987","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","23","","",""
"nicht erwerbstätig","1987","(noch) kein Abschluss","Baden-Wuerttemberg","107","","",""
"nicht erwerbstätig","1987","(noch) kein Abschluss","Bayern","38","0.445580179498592","0.345633448418272","0.545526910578912"
"nicht erwerbstätig","1987","(noch) kein Abschluss","Saarland","","","",""
"nicht erwerbstätig","1987","(noch) kein Abschluss","Berlin","21","","",""
"nicht erwerbstätig","1987","(noch) kein Abschluss","Brandenburg","","","",""
"nicht erwerbstätig","1987","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"nicht erwerbstätig","1987","(noch) kein Abschluss","Sachsen","","","",""
"nicht erwerbstätig","1987","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"nicht erwerbstätig","1987","(noch) kein Abschluss","Thueringen","","","",""
"nicht erwerbstätig","1987","Hauptschule","Schleswig-Holstein","78","0.442473146078014","0.372761210743351","0.512185081412677"
"nicht erwerbstätig","1987","Hauptschule","Hamburg","53","0.481331634563319","0.39155947072855","0.571103798398089"
"nicht erwerbstätig","1987","Hauptschule","Niedersachsen","257","","",""
"nicht erwerbstätig","1987","Hauptschule","Bremen","38","0.677590309567972","0.566498696929819","0.788681922206126"
"nicht erwerbstätig","1987","Hauptschule","Nordrhein-Westfalen","651","0.498060357431741","0.47300681668833","0.523113898175153"
"nicht erwerbstätig","1987","Hauptschule","Hessen","221","","",""
"nicht erwerbstätig","1987","Hauptschule","Rheinland-Pfalz,Saarland","227","","",""
"nicht erwerbstätig","1987","Hauptschule","Baden-Wuerttemberg","336","0.371261793886605","0.343530261335622","0.398993326437589"
"nicht erwerbstätig","1987","Hauptschule","Bayern","343","0.408216375715629","0.378373483218408","0.438059268212849"
"nicht erwerbstätig","1987","Hauptschule","Saarland","","","",""
"nicht erwerbstätig","1987","Hauptschule","Berlin","54","0.41496522633655","0.341543983419865","0.488386469253235"
"nicht erwerbstätig","1987","Hauptschule","Brandenburg","","","",""
"nicht erwerbstätig","1987","Hauptschule","Mecklenburg-Vorpommern","","","",""
"nicht erwerbstätig","1987","Hauptschule","Sachsen","","","",""
"nicht erwerbstätig","1987","Hauptschule","Sachsen-Anhalt","","","",""
"nicht erwerbstätig","1987","Hauptschule","Thueringen","","","",""
"nicht erwerbstätig","1987","Realschule","Schleswig-Holstein","20","","",""
"nicht erwerbstätig","1987","Realschule","Hamburg","15","","",""
"nicht erwerbstätig","1987","Realschule","Niedersachsen","70","0.322184972822844","0.262437107062869","0.381932838582819"
"nicht erwerbstätig","1987","Realschule","Bremen","7","0.429889244249632","0.223020605108972","0.636757883390293"
"nicht erwerbstätig","1987","Realschule","Nordrhein-Westfalen","151","","",""
"nicht erwerbstätig","1987","Realschule","Hessen","51","0.336440619610305","0.2639054890071","0.40897575021351"
"nicht erwerbstätig","1987","Realschule","Rheinland-Pfalz,Saarland","38","0.410768978436606","0.316667800012526","0.504870156860686"
"nicht erwerbstätig","1987","Realschule","Baden-Wuerttemberg","97","0.36503506721715","0.308744309426748","0.421325825007552"
"nicht erwerbstätig","1987","Realschule","Bayern","83","0.303619391961067","0.252678797375651","0.354559986546483"
"nicht erwerbstätig","1987","Realschule","Saarland","","","",""
"nicht erwerbstätig","1987","Realschule","Berlin","22","","",""
"nicht erwerbstätig","1987","Realschule","Brandenburg","","","",""
"nicht erwerbstätig","1987","Realschule","Mecklenburg-Vorpommern","","","",""
"nicht erwerbstätig","1987","Realschule","Sachsen","","","",""
"nicht erwerbstätig","1987","Realschule","Sachsen-Anhalt","","","",""
"nicht erwerbstätig","1987","Realschule","Thueringen","","","",""
"nicht erwerbstätig","1987","(Fach-)Abitur","Schleswig-Holstein","3","","",""
"nicht erwerbstätig","1987","(Fach-)Abitur","Hamburg","7","0.220467825810668","0.0669146838120285","0.374020967809307"
"nicht erwerbstätig","1987","(Fach-)Abitur","Niedersachsen","35","0.444389700609011","0.336840224017834","0.551939177200189"
"nicht erwerbstätig","1987","(Fach-)Abitur","Bremen","3","","",""
"nicht erwerbstätig","1987","(Fach-)Abitur","Nordrhein-Westfalen","94","0.386679035273932","0.326191256631679","0.447166813916185"
"nicht erwerbstätig","1987","(Fach-)Abitur","Hessen","28","","",""
"nicht erwerbstätig","1987","(Fach-)Abitur","Rheinland-Pfalz,Saarland","14","","",""
"nicht erwerbstätig","1987","(Fach-)Abitur","Baden-Wuerttemberg","44","0.396243989440781","0.309451878144209","0.483036100737353"
"nicht erwerbstätig","1987","(Fach-)Abitur","Bayern","48","0.422460045888112","0.331786728893985","0.513133362882239"
"nicht erwerbstätig","1987","(Fach-)Abitur","Saarland","","","",""
"nicht erwerbstätig","1987","(Fach-)Abitur","Berlin","9","0.416930603693261","0.24610022143585","0.587760985950672"
"nicht erwerbstätig","1987","(Fach-)Abitur","Brandenburg","","","",""
"nicht erwerbstätig","1987","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"nicht erwerbstätig","1987","(Fach-)Abitur","Sachsen","","","",""
"nicht erwerbstätig","1987","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"nicht erwerbstätig","1987","(Fach-)Abitur","Thueringen","","","",""
"nicht erwerbstätig","1987","AkademikerIn","Schleswig-Holstein","3","","",""
"nicht erwerbstätig","1987","AkademikerIn","Hamburg","4","0.374559985073033","0.111454479394639","0.637665490751428"
"nicht erwerbstätig","1987","AkademikerIn","Niedersachsen","13","","",""
"nicht erwerbstätig","1987","AkademikerIn","Bremen","","","",""
"nicht erwerbstätig","1987","AkademikerIn","Nordrhein-Westfalen","36","0.194356306845569","0.14206763924619","0.246644974444948"
"nicht erwerbstätig","1987","AkademikerIn","Hessen","21","","",""
"nicht erwerbstätig","1987","AkademikerIn","Rheinland-Pfalz,Saarland","9","0.244713442535319","0.109785909983664","0.379640975086974"
"nicht erwerbstätig","1987","AkademikerIn","Baden-Wuerttemberg","16","","",""
"nicht erwerbstätig","1987","AkademikerIn","Bayern","33","0.290533583417589","0.215595492291","0.365471674544178"
"nicht erwerbstätig","1987","AkademikerIn","Saarland","","","",""
"nicht erwerbstätig","1987","AkademikerIn","Berlin","8","0.254647368906278","0.110314727409873","0.398980010402683"
"nicht erwerbstätig","1987","AkademikerIn","Brandenburg","","","",""
"nicht erwerbstätig","1987","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"nicht erwerbstätig","1987","AkademikerIn","Sachsen","","","",""
"nicht erwerbstätig","1987","AkademikerIn","Sachsen-Anhalt","","","",""
"nicht erwerbstätig","1987","AkademikerIn","Thueringen","","","",""
"Vollzeit","1988","(noch) kein Abschluss","Schleswig-Holstein","3","","",""
"Vollzeit","1988","(noch) kein Abschluss","Hamburg","6","0.431386154581328","0.151166054231174","0.711606254931482"
"Vollzeit","1988","(noch) kein Abschluss","Niedersachsen","15","","",""
"Vollzeit","1988","(noch) kein Abschluss","Bremen","","","",""
"Vollzeit","1988","(noch) kein Abschluss","Nordrhein-Westfalen","98","0.227112515461245","0.178725312502426","0.275499718420063"
"Vollzeit","1988","(noch) kein Abschluss","Hessen","46","0.318391217183771","0.230123004918328","0.406659429449214"
