"plb0218","year","bula_h","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja, alle 2 Wochen","2016","Sachsen-Anhalt","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2016","Thueringen","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2016","Thueringen","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2016","Schleswig-Holstein","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2016","Schleswig-Holstein","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2016","Hamburg","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2016","Hamburg","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2016","Niedersachsen","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2016","Niedersachsen","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2016","Bremen","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2016","Bremen","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2016","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2016","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2016","Hessen","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2016","Hessen","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2016","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2016","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2016","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2016","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2016","Bayern","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2016","Bayern","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2016","Saarland","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2016","Saarland","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2016","Berlin","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2016","Berlin","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2016","Brandenburg","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2016","Brandenburg","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2016","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2016","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2016","Sachsen","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2016","Sachsen","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2016","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2016","Sachsen-Anhalt","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2016","Thueringen","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2016","Thueringen","Laendlicher Raum","","","",""
"Seltener","2016","Schleswig-Holstein","Staedtischer Raum","","","",""
"Seltener","2016","Schleswig-Holstein","Laendlicher Raum","","","",""
"Seltener","2016","Hamburg","Staedtischer Raum","","","",""
"Seltener","2016","Hamburg","Laendlicher Raum","","","",""
"Seltener","2016","Niedersachsen","Staedtischer Raum","","","",""
"Seltener","2016","Niedersachsen","Laendlicher Raum","","","",""
"Seltener","2016","Bremen","Staedtischer Raum","","","",""
"Seltener","2016","Bremen","Laendlicher Raum","","","",""
"Seltener","2016","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"Seltener","2016","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Seltener","2016","Hessen","Staedtischer Raum","","","",""
"Seltener","2016","Hessen","Laendlicher Raum","","","",""
"Seltener","2016","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"Seltener","2016","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"Seltener","2016","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"Seltener","2016","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"Seltener","2016","Bayern","Staedtischer Raum","","","",""
"Seltener","2016","Bayern","Laendlicher Raum","","","",""
"Seltener","2016","Saarland","Staedtischer Raum","","","",""
"Seltener","2016","Saarland","Laendlicher Raum","","","",""
"Seltener","2016","Berlin","Staedtischer Raum","","","",""
"Seltener","2016","Berlin","Laendlicher Raum","","","",""
"Seltener","2016","Brandenburg","Staedtischer Raum","","","",""
"Seltener","2016","Brandenburg","Laendlicher Raum","","","",""
"Seltener","2016","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Seltener","2016","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"Seltener","2016","Sachsen","Staedtischer Raum","","","",""
"Seltener","2016","Sachsen","Laendlicher Raum","","","",""
"Seltener","2016","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Seltener","2016","Sachsen-Anhalt","Laendlicher Raum","","","",""
"Seltener","2016","Thueringen","Staedtischer Raum","","","",""
"Seltener","2016","Thueringen","Laendlicher Raum","","","",""
"Nein, nie","2017","Schleswig-Holstein","Staedtischer Raum","88","0.536317902642377","0.464458510689023","0.60817729459573"
"Nein, nie","2017","Schleswig-Holstein","Laendlicher Raum","175","","",""
"Nein, nie","2017","Hamburg","Staedtischer Raum","141","","",""
"Nein, nie","2017","Hamburg","Laendlicher Raum","","","",""
"Nein, nie","2017","Niedersachsen","Staedtischer Raum","274","","",""
"Nein, nie","2017","Niedersachsen","Laendlicher Raum","419","0.399444011601899","0.369193128036615","0.429694895167183"
"Nein, nie","2017","Bremen","Staedtischer Raum","56","0.375646160202186","0.29174886171996","0.459543458684412"
"Nein, nie","2017","Bremen","Laendlicher Raum","","","",""
"Nein, nie","2017","Nordrhein-Westfalen","Staedtischer Raum","1473","","",""
"Nein, nie","2017","Nordrhein-Westfalen","Laendlicher Raum","20","","",""
"Nein, nie","2017","Hessen","Staedtischer Raum","394","0.411770859614433","0.380054867820736","0.44348685140813"
"Nein, nie","2017","Hessen","Laendlicher Raum","87","0.356033826542306","0.296076507221498","0.415991145863114"
"Nein, nie","2017","Rheinland-Pfalz,Saarland","Staedtischer Raum","262","","",""
"Nein, nie","2017","Rheinland-Pfalz,Saarland","Laendlicher Raum","100","","",""
"Nein, nie","2017","Baden-Wuerttemberg","Staedtischer Raum","832","0.452734878654801","0.429739916427918","0.475729840881685"
"Nein, nie","2017","Baden-Wuerttemberg","Laendlicher Raum","99","0.425396579524128","0.362185201214721","0.488607957833535"
"Nein, nie","2017","Bayern","Staedtischer Raum","548","0.428988774140492","0.401407868135051","0.456569680145933"
"Nein, nie","2017","Bayern","Laendlicher Raum","674","0.427443248606033","0.403057805191283","0.451828692020784"
"Nein, nie","2017","Saarland","Staedtischer Raum","","","",""
"Nein, nie","2017","Saarland","Laendlicher Raum","","","",""
"Nein, nie","2017","Berlin","Staedtischer Raum","258","","",""
"Nein, nie","2017","Berlin","Laendlicher Raum","","","",""
"Nein, nie","2017","Brandenburg","Staedtischer Raum","24","","",""
"Nein, nie","2017","Brandenburg","Laendlicher Raum","207","","",""
"Nein, nie","2017","Mecklenburg-Vorpommern","Staedtischer Raum","24","","",""
"Nein, nie","2017","Mecklenburg-Vorpommern","Laendlicher Raum","107","","",""
"Nein, nie","2017","Sachsen","Staedtischer Raum","202","","",""
"Nein, nie","2017","Sachsen","Laendlicher Raum","182","","",""
"Nein, nie","2017","Sachsen-Anhalt","Staedtischer Raum","44","0.507050133598114","0.402594087609745","0.611506179586483"
"Nein, nie","2017","Sachsen-Anhalt","Laendlicher Raum","200","","",""
"Nein, nie","2017","Thueringen","Staedtischer Raum","76","0.423921222650242","0.351118943515606","0.496723501784878"
"Nein, nie","2017","Thueringen","Laendlicher Raum","172","","",""
"Ja, jede Woche","2017","Schleswig-Holstein","Staedtischer Raum","26","","",""
"Ja, jede Woche","2017","Schleswig-Holstein","Laendlicher Raum","69","0.131177400917907","0.0986186203696929","0.163736181466121"
"Ja, jede Woche","2017","Hamburg","Staedtischer Raum","35","0.123473601214262","0.0858046231227289","0.161142579305796"
"Ja, jede Woche","2017","Hamburg","Laendlicher Raum","","","",""
"Ja, jede Woche","2017","Niedersachsen","Staedtischer Raum","82","0.109408937594104","0.0862683133795721","0.132549561808636"
"Ja, jede Woche","2017","Niedersachsen","Laendlicher Raum","136","","",""
"Ja, jede Woche","2017","Bremen","Staedtischer Raum","24","","",""
"Ja, jede Woche","2017","Bremen","Laendlicher Raum","","","",""
"Ja, jede Woche","2017","Nordrhein-Westfalen","Staedtischer Raum","488","0.148212265351145","0.136178590271188","0.160245940431102"
"Ja, jede Woche","2017","Nordrhein-Westfalen","Laendlicher Raum","3","","",""
"Ja, jede Woche","2017","Hessen","Staedtischer Raum","123","","",""
"Ja, jede Woche","2017","Hessen","Laendlicher Raum","44","0.203072088393466","0.152698871615172","0.253445305171759"
"Ja, jede Woche","2017","Rheinland-Pfalz,Saarland","Staedtischer Raum","109","","",""
"Ja, jede Woche","2017","Rheinland-Pfalz,Saarland","Laendlicher Raum","34","0.164655541309528","0.118310688093339","0.211000394525717"
"Ja, jede Woche","2017","Baden-Wuerttemberg","Staedtischer Raum","223","","",""
"Ja, jede Woche","2017","Baden-Wuerttemberg","Laendlicher Raum","28","","",""
"Ja, jede Woche","2017","Bayern","Staedtischer Raum","157","","",""
"Ja, jede Woche","2017","Bayern","Laendlicher Raum","228","","",""
"Ja, jede Woche","2017","Saarland","Staedtischer Raum","","","",""
"Ja, jede Woche","2017","Saarland","Laendlicher Raum","","","",""
"Ja, jede Woche","2017","Berlin","Staedtischer Raum","77","0.120799399860561","0.0949375521627726","0.146661247558349"
"Ja, jede Woche","2017","Berlin","Laendlicher Raum","","","",""
"Ja, jede Woche","2017","Brandenburg","Staedtischer Raum","7","0.0724185991501427","0.0039221872574801","0.140915011042805"
"Ja, jede Woche","2017","Brandenburg","Laendlicher Raum","54","0.130793529871504","0.101785447653996","0.159801612089012"
"Ja, jede Woche","2017","Mecklenburg-Vorpommern","Staedtischer Raum","4","0.0769158458437818","0.00230901212730597","0.151522679560258"
"Ja, jede Woche","2017","Mecklenburg-Vorpommern","Laendlicher Raum","33","0.13165594954287","0.0913255643174911","0.17198633476825"
"Ja, jede Woche","2017","Sachsen","Staedtischer Raum","69","0.152587215160323","0.121710164613896","0.183464265706751"
"Ja, jede Woche","2017","Sachsen","Laendlicher Raum","64","0.121257565119472","0.0922959084220725","0.150219221816871"
"Ja, jede Woche","2017","Sachsen-Anhalt","Staedtischer Raum","7","0.0799789902254182","0.0233037217862897","0.136654258664547"
"Ja, jede Woche","2017","Sachsen-Anhalt","Laendlicher Raum","59","0.132696476830164","0.101212041181359","0.16418091247897"
"Ja, jede Woche","2017","Thueringen","Staedtischer Raum","25","","",""
"Ja, jede Woche","2017","Thueringen","Laendlicher Raum","45","0.12172036349532","0.0905250113424353","0.152915715648204"
"Ja, alle 2 Wochen","2017","Schleswig-Holstein","Staedtischer Raum","21","","",""
"Ja, alle 2 Wochen","2017","Schleswig-Holstein","Laendlicher Raum","69","0.1526002529779","0.117918993807756","0.187281512148045"
"Ja, alle 2 Wochen","2017","Hamburg","Staedtischer Raum","36","0.107493642708772","0.0720277145381625","0.142959570879382"
"Ja, alle 2 Wochen","2017","Hamburg","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2017","Niedersachsen","Staedtischer Raum","97","0.150466014042519","0.123961546121589","0.176970481963448"
"Ja, alle 2 Wochen","2017","Niedersachsen","Laendlicher Raum","154","","",""
"Ja, alle 2 Wochen","2017","Bremen","Staedtischer Raum","18","","",""
"Ja, alle 2 Wochen","2017","Bremen","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2017","Nordrhein-Westfalen","Staedtischer Raum","508","0.148854154212773","0.136798993934749","0.160909314490797"
"Ja, alle 2 Wochen","2017","Nordrhein-Westfalen","Laendlicher Raum","16","","",""
"Ja, alle 2 Wochen","2017","Hessen","Staedtischer Raum","126","","",""
"Ja, alle 2 Wochen","2017","Hessen","Laendlicher Raum","45","0.194639834415508","0.145063320567747","0.244216348263269"
"Ja, alle 2 Wochen","2017","Rheinland-Pfalz,Saarland","Staedtischer Raum","120","","",""
"Ja, alle 2 Wochen","2017","Rheinland-Pfalz,Saarland","Laendlicher Raum","50","0.2290580427645","0.176545366628572","0.281570718900429"
"Ja, alle 2 Wochen","2017","Baden-Wuerttemberg","Staedtischer Raum","209","","",""
"Ja, alle 2 Wochen","2017","Baden-Wuerttemberg","Laendlicher Raum","31","0.123655374385193","0.0815673905468672","0.165743358223518"
"Ja, alle 2 Wochen","2017","Bayern","Staedtischer Raum","152","","",""
"Ja, alle 2 Wochen","2017","Bayern","Laendlicher Raum","244","","",""
"Ja, alle 2 Wochen","2017","Saarland","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2017","Saarland","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2017","Berlin","Staedtischer Raum","79","0.114798724849889","0.0895015093160298","0.140095940383747"
"Ja, alle 2 Wochen","2017","Berlin","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2017","Brandenburg","Staedtischer Raum","9","0.18809202638469","0.0848146154150057","0.291369437354374"
"Ja, alle 2 Wochen","2017","Brandenburg","Laendlicher Raum","96","0.176025549900728","0.143260627812705","0.20879047198875"
"Ja, alle 2 Wochen","2017","Mecklenburg-Vorpommern","Staedtischer Raum","9","0.142021903883949","0.0442833708304895","0.239760436937408"
"Ja, alle 2 Wochen","2017","Mecklenburg-Vorpommern","Laendlicher Raum","56","0.182647590748807","0.136560652563336","0.228734528934278"
"Ja, alle 2 Wochen","2017","Sachsen","Staedtischer Raum","86","0.156561394555409","0.125358253981988","0.18776453512883"
"Ja, alle 2 Wochen","2017","Sachsen","Laendlicher Raum","94","0.226730359850694","0.189580387200662","0.263880332500726"
"Ja, alle 2 Wochen","2017","Sachsen-Anhalt","Staedtischer Raum","13","","",""
"Ja, alle 2 Wochen","2017","Sachsen-Anhalt","Laendlicher Raum","65","0.127032543400425","0.096126942975394","0.157938143825456"
"Ja, alle 2 Wochen","2017","Thueringen","Staedtischer Raum","27","","",""
"Ja, alle 2 Wochen","2017","Thueringen","Laendlicher Raum","69","0.150689122801729","0.116556775106655","0.184821470496803"
"Ja, alle 3-4 Wochen","2017","Schleswig-Holstein","Staedtischer Raum","11","","",""
"Ja, alle 3-4 Wochen","2017","Schleswig-Holstein","Laendlicher Raum","31","0.0882658548446514","0.0609066456021505","0.115625064087152"
"Ja, alle 3-4 Wochen","2017","Hamburg","Staedtischer Raum","28","","",""
"Ja, alle 3-4 Wochen","2017","Hamburg","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2017","Niedersachsen","Staedtischer Raum","80","0.118453484195803","0.0944979400850874","0.142409028306519"
"Ja, alle 3-4 Wochen","2017","Niedersachsen","Laendlicher Raum","97","0.0933131537817979","0.0753478962453473","0.111278411318249"
"Ja, alle 3-4 Wochen","2017","Bremen","Staedtischer Raum","9","0.0702285261392689","0.0259607207492642","0.114496331529274"
"Ja, alle 3-4 Wochen","2017","Bremen","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2017","Nordrhein-Westfalen","Staedtischer Raum","264","","",""
"Ja, alle 3-4 Wochen","2017","Nordrhein-Westfalen","Laendlicher Raum","6","0.183404725471165","0.0914228360077236","0.275386614934607"
"Ja, alle 3-4 Wochen","2017","Hessen","Staedtischer Raum","89","0.0984775540352042","0.079276099721348","0.11767900834906"
"Ja, alle 3-4 Wochen","2017","Hessen","Laendlicher Raum","22","","",""
"Ja, alle 3-4 Wochen","2017","Rheinland-Pfalz,Saarland","Staedtischer Raum","71","0.0764031663376952","0.0567244861707309","0.0960818465046594"
"Ja, alle 3-4 Wochen","2017","Rheinland-Pfalz,Saarland","Laendlicher Raum","24","","",""
"Ja, alle 3-4 Wochen","2017","Baden-Wuerttemberg","Staedtischer Raum","188","","",""
"Ja, alle 3-4 Wochen","2017","Baden-Wuerttemberg","Laendlicher Raum","39","0.153457607812588","0.107375458436165","0.199539757189012"
"Ja, alle 3-4 Wochen","2017","Bayern","Staedtischer Raum","112","","",""
"Ja, alle 3-4 Wochen","2017","Bayern","Laendlicher Raum","155","","",""
"Ja, alle 3-4 Wochen","2017","Saarland","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2017","Saarland","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2017","Berlin","Staedtischer Raum","55","0.0892364955863009","0.0666131288016036","0.111859862370998"
"Ja, alle 3-4 Wochen","2017","Berlin","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2017","Brandenburg","Staedtischer Raum","5","0.0738374758141631","0.00472622247074198","0.142948729157584"
"Ja, alle 3-4 Wochen","2017","Brandenburg","Laendlicher Raum","59","0.104231699521687","0.0779434198506754","0.130519979192698"
"Ja, alle 3-4 Wochen","2017","Mecklenburg-Vorpommern","Staedtischer Raum","3","","",""
"Ja, alle 3-4 Wochen","2017","Mecklenburg-Vorpommern","Laendlicher Raum","26","","",""
"Ja, alle 3-4 Wochen","2017","Sachsen","Staedtischer Raum","60","0.097512664769682","0.0720396527933135","0.122985676746051"
"Ja, alle 3-4 Wochen","2017","Sachsen","Laendlicher Raum","52","0.098571543934894","0.0721243505197057","0.125018737350082"
"Ja, alle 3-4 Wochen","2017","Sachsen-Anhalt","Staedtischer Raum","11","","",""
"Ja, alle 3-4 Wochen","2017","Sachsen-Anhalt","Laendlicher Raum","41","0.0873150346479645","0.0611159797303895","0.113514089565539"
"Ja, alle 3-4 Wochen","2017","Thueringen","Staedtischer Raum","19","","",""
"Ja, alle 3-4 Wochen","2017","Thueringen","Laendlicher Raum","54","0.120916107003072","0.089809753364505","0.152022460641638"
"Seltener","2017","Schleswig-Holstein","Staedtischer Raum","39","0.186102711794065","0.130020726614739","0.242184696973392"
"Seltener","2017","Schleswig-Holstein","Laendlicher Raum","69","0.217382733146593","0.177603143355262","0.257162322937923"
"Seltener","2017","Hamburg","Staedtischer Raum","53","0.203116442765987","0.157050044842624","0.24918284068935"
"Seltener","2017","Hamburg","Laendlicher Raum","","","",""
"Seltener","2017","Niedersachsen","Staedtischer Raum","166","","",""
"Seltener","2017","Niedersachsen","Laendlicher Raum","201","","",""
"Seltener","2017","Bremen","Staedtischer Raum","21","","",""
"Seltener","2017","Bremen","Laendlicher Raum","","","",""
"Seltener","2017","Nordrhein-Westfalen","Staedtischer Raum","616","0.192279625729294","0.178932502498457","0.205626748960131"
"Seltener","2017","Nordrhein-Westfalen","Laendlicher Raum","23","","",""
"Seltener","2017","Hessen","Staedtischer Raum","193","","",""
"Seltener","2017","Hessen","Laendlicher Raum","47","0.200250214414391","0.150139728981458","0.250360699847323"
"Seltener","2017","Rheinland-Pfalz,Saarland","Staedtischer Raum","138","","",""
"Seltener","2017","Rheinland-Pfalz,Saarland","Laendlicher Raum","38","0.137872621319178","0.0947896872345998","0.180955555403756"
"Seltener","2017","Baden-Wuerttemberg","Staedtischer Raum","348","0.196803475110144","0.178436436866431","0.215170513353858"
"Seltener","2017","Baden-Wuerttemberg","Laendlicher Raum","38","0.163049483676903","0.115818850843756","0.21028011651005"
"Seltener","2017","Bayern","Staedtischer Raum","268","","",""
"Seltener","2017","Bayern","Laendlicher Raum","280","","",""
"Seltener","2017","Saarland","Staedtischer Raum","","","",""
"Seltener","2017","Saarland","Laendlicher Raum","","","",""
"Seltener","2017","Berlin","Staedtischer Raum","141","","",""
"Seltener","2017","Berlin","Laendlicher Raum","","","",""
"Seltener","2017","Brandenburg","Staedtischer Raum","10","","",""
"Seltener","2017","Brandenburg","Laendlicher Raum","103","","",""
"Seltener","2017","Mecklenburg-Vorpommern","Staedtischer Raum","9","0.13318339926606","0.0380487527864671","0.228318045745653"
"Seltener","2017","Mecklenburg-Vorpommern","Laendlicher Raum","48","0.1990006494923","0.151378440366454","0.246622858618145"
"Seltener","2017","Sachsen","Staedtischer Raum","104","","",""
"Seltener","2017","Sachsen","Laendlicher Raum","96","0.210712691455284","0.174529981818975","0.246895401091594"
"Seltener","2017","Sachsen-Anhalt","Staedtischer Raum","13","","",""
"Seltener","2017","Sachsen-Anhalt","Laendlicher Raum","81","0.201046002392647","0.163850599289307","0.238241405495986"
"Seltener","2017","Thueringen","Staedtischer Raum","30","0.213117214534864","0.152788267452055","0.273446161617674"
"Seltener","2017","Thueringen","Laendlicher Raum","82","0.198388282738647","0.160340276603014","0.23643628887428"
"Nein, nie","2018","Schleswig-Holstein","Staedtischer Raum","","","",""
"Nein, nie","2018","Schleswig-Holstein","Laendlicher Raum","","","",""
"Nein, nie","2018","Hamburg","Staedtischer Raum","","","",""
"Nein, nie","2018","Hamburg","Laendlicher Raum","","","",""
"Nein, nie","2018","Niedersachsen","Staedtischer Raum","","","",""
"Nein, nie","2018","Niedersachsen","Laendlicher Raum","","","",""
"Nein, nie","2018","Bremen","Staedtischer Raum","","","",""
"Nein, nie","2018","Bremen","Laendlicher Raum","","","",""
"Nein, nie","2018","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"Nein, nie","2018","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Nein, nie","2018","Hessen","Staedtischer Raum","","","",""
"Nein, nie","2018","Hessen","Laendlicher Raum","","","",""
"Nein, nie","2018","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"Nein, nie","2018","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"Nein, nie","2018","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"Nein, nie","2018","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"Nein, nie","2018","Bayern","Staedtischer Raum","","","",""
"Nein, nie","2018","Bayern","Laendlicher Raum","","","",""
"Nein, nie","2018","Saarland","Staedtischer Raum","","","",""
"Nein, nie","2018","Saarland","Laendlicher Raum","","","",""
"Nein, nie","2018","Berlin","Staedtischer Raum","","","",""
"Nein, nie","2018","Berlin","Laendlicher Raum","","","",""
"Nein, nie","2018","Brandenburg","Staedtischer Raum","","","",""
"Nein, nie","2018","Brandenburg","Laendlicher Raum","","","",""
"Nein, nie","2018","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Nein, nie","2018","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"Nein, nie","2018","Sachsen","Staedtischer Raum","","","",""
"Nein, nie","2018","Sachsen","Laendlicher Raum","","","",""
"Nein, nie","2018","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Nein, nie","2018","Sachsen-Anhalt","Laendlicher Raum","","","",""
"Nein, nie","2018","Thueringen","Staedtischer Raum","","","",""
"Nein, nie","2018","Thueringen","Laendlicher Raum","","","",""
"Ja, jede Woche","2018","Schleswig-Holstein","Staedtischer Raum","","","",""
"Ja, jede Woche","2018","Schleswig-Holstein","Laendlicher Raum","","","",""
"Ja, jede Woche","2018","Hamburg","Staedtischer Raum","","","",""
"Ja, jede Woche","2018","Hamburg","Laendlicher Raum","","","",""
"Ja, jede Woche","2018","Niedersachsen","Staedtischer Raum","","","",""
"Ja, jede Woche","2018","Niedersachsen","Laendlicher Raum","","","",""
"Ja, jede Woche","2018","Bremen","Staedtischer Raum","","","",""
"Ja, jede Woche","2018","Bremen","Laendlicher Raum","","","",""
"Ja, jede Woche","2018","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"Ja, jede Woche","2018","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Ja, jede Woche","2018","Hessen","Staedtischer Raum","","","",""
"Ja, jede Woche","2018","Hessen","Laendlicher Raum","","","",""
"Ja, jede Woche","2018","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"Ja, jede Woche","2018","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"Ja, jede Woche","2018","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"Ja, jede Woche","2018","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"Ja, jede Woche","2018","Bayern","Staedtischer Raum","","","",""
"Ja, jede Woche","2018","Bayern","Laendlicher Raum","","","",""
"Ja, jede Woche","2018","Saarland","Staedtischer Raum","","","",""
"Ja, jede Woche","2018","Saarland","Laendlicher Raum","","","",""
"Ja, jede Woche","2018","Berlin","Staedtischer Raum","","","",""
"Ja, jede Woche","2018","Berlin","Laendlicher Raum","","","",""
"Ja, jede Woche","2018","Brandenburg","Staedtischer Raum","","","",""
"Ja, jede Woche","2018","Brandenburg","Laendlicher Raum","","","",""
"Ja, jede Woche","2018","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Ja, jede Woche","2018","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"Ja, jede Woche","2018","Sachsen","Staedtischer Raum","","","",""
"Ja, jede Woche","2018","Sachsen","Laendlicher Raum","","","",""
"Ja, jede Woche","2018","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Ja, jede Woche","2018","Sachsen-Anhalt","Laendlicher Raum","","","",""
"Ja, jede Woche","2018","Thueringen","Staedtischer Raum","","","",""
"Ja, jede Woche","2018","Thueringen","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2018","Schleswig-Holstein","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2018","Schleswig-Holstein","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2018","Hamburg","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2018","Hamburg","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2018","Niedersachsen","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2018","Niedersachsen","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2018","Bremen","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2018","Bremen","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2018","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2018","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2018","Hessen","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2018","Hessen","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2018","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2018","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2018","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2018","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2018","Bayern","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2018","Bayern","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2018","Saarland","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2018","Saarland","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2018","Berlin","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2018","Berlin","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2018","Brandenburg","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2018","Brandenburg","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2018","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2018","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2018","Sachsen","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2018","Sachsen","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2018","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2018","Sachsen-Anhalt","Laendlicher Raum","","","",""
