"pli0096_h","year","alter_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"Seltener","2009","66 und älter","Ost","99","0.0857077678219347","0.0692249743091488","0.102190561334721"
"Nie","2009","16-34 J.","West","1970","0.697240799021799","0.680576128314515","0.713905469729083"
"Nie","2009","16-34 J.","Ost","751","0.688809998728867","0.660549404011966","0.717070593445768"
"Nie","2009","35-65 J.","West","4810","0.67248796635892","0.66182044566186","0.683155487055981"
"Nie","2009","35-65 J.","Ost","1687","0.726639246081523","0.708707328711262","0.744571163451785"
"Nie","2009","66 und älter","West","2230","0.751913791009737","0.736494592361371","0.767332989658102"
"Nie","2009","66 und älter","Ost","863","0.795574767853232","0.771829014033833","0.819320521672631"
"Taeglich","2010","16-34 J.","West","","","",""
"Taeglich","2010","16-34 J.","Ost","","","",""
"Taeglich","2010","35-65 J.","West","","","",""
"Taeglich","2010","35-65 J.","Ost","","","",""
"Taeglich","2010","66 und älter","West","","","",""
"Taeglich","2010","66 und älter","Ost","","","",""
"Min 1x pro Woche","2010","16-34 J.","West","","","",""
"Min 1x pro Woche","2010","16-34 J.","Ost","","","",""
"Min 1x pro Woche","2010","35-65 J.","West","","","",""
"Min 1x pro Woche","2010","35-65 J.","Ost","","","",""
"Min 1x pro Woche","2010","66 und älter","West","","","",""
"Min 1x pro Woche","2010","66 und älter","Ost","","","",""
"Min 1x pro Monat","2010","16-34 J.","West","","","",""
"Min 1x pro Monat","2010","16-34 J.","Ost","","","",""
"Min 1x pro Monat","2010","35-65 J.","West","","","",""
"Min 1x pro Monat","2010","35-65 J.","Ost","","","",""
"Min 1x pro Monat","2010","66 und älter","West","","","",""
"Min 1x pro Monat","2010","66 und älter","Ost","","","",""
"Seltener","2010","16-34 J.","West","","","",""
"Seltener","2010","16-34 J.","Ost","","","",""
"Seltener","2010","35-65 J.","West","","","",""
"Seltener","2010","35-65 J.","Ost","","","",""
"Seltener","2010","66 und älter","West","","","",""
"Seltener","2010","66 und älter","Ost","","","",""
"Nie","2010","16-34 J.","West","","","",""
"Nie","2010","16-34 J.","Ost","","","",""
"Nie","2010","35-65 J.","West","","","",""
"Nie","2010","35-65 J.","Ost","","","",""
"Nie","2010","66 und älter","West","","","",""
"Nie","2010","66 und älter","Ost","","","",""
"Taeglich","2011","16-34 J.","West","","","",""
"Taeglich","2011","16-34 J.","Ost","","","",""
"Taeglich","2011","35-65 J.","West","","","",""
"Taeglich","2011","35-65 J.","Ost","","","",""
"Taeglich","2011","66 und älter","West","","","",""
"Taeglich","2011","66 und älter","Ost","","","",""
"Min 1x pro Woche","2011","16-34 J.","West","485","0.103274088604063","0.0950091782313915","0.111538998976735"
"Min 1x pro Woche","2011","16-34 J.","Ost","103","0.0769351755415759","0.0637406989175288","0.090129652165623"
"Min 1x pro Woche","2011","35-65 J.","West","1730","0.114214488796626","0.108735228279604","0.119693749313649"
"Min 1x pro Woche","2011","35-65 J.","Ost","297","0.0781197201899193","0.0691688057902616","0.087070634589577"
"Min 1x pro Woche","2011","66 und älter","West","432","0.103067518529889","0.0934446136525902","0.112690423407187"
"Min 1x pro Woche","2011","66 und älter","Ost","86","0.0633470427156879","0.0499185557811521","0.0767755296502237"
"Min 1x pro Monat","2011","16-34 J.","West","418","0.0756548700824226","0.0684728250009573","0.0828369151638879"
"Min 1x pro Monat","2011","16-34 J.","Ost","93","0.0665298747175332","0.0541910965232404","0.078868652911826"
"Min 1x pro Monat","2011","35-65 J.","West","1358","0.0909928457334755","0.0860385224964824","0.0959471689704686"
"Min 1x pro Monat","2011","35-65 J.","Ost","339","0.0868506372842113","0.0774575746823734","0.0962436998860493"
"Min 1x pro Monat","2011","66 und älter","West","325","0.0816203780799236","0.0729552332243975","0.0902855229354497"
"Min 1x pro Monat","2011","66 und älter","Ost","102","0.0705583846890289","0.0564408154655939","0.0846759539124638"
"Seltener","2011","16-34 J.","West","719","0.160465043653696","0.15049671806792","0.170433369239472"
"Seltener","2011","16-34 J.","Ost","194","0.134940230226073","0.118023852504618","0.151856607947527"
"Seltener","2011","35-65 J.","West","1800","0.144435329980664","0.138379687822375","0.150490972138952"
"Seltener","2011","35-65 J.","Ost","424","0.129145262246563","0.117959594875311","0.140330929617814"
"Seltener","2011","66 und älter","West","382","0.0971343166783489","0.0877616467124236","0.106506986644274"
"Seltener","2011","66 und älter","Ost","109","0.0860040942552663","0.0705477692065811","0.101460419303952"
"Nie","2011","16-34 J.","West","3586","0.660605997659818","0.647746146529667","0.673465848789969"
"Nie","2011","16-34 J.","Ost","1177","0.721594719514818","0.699402588884628","0.743786850145008"
"Nie","2011","35-65 J.","West","8057","0.650357335489235","0.642142756769657","0.658571914208812"
"Nie","2011","35-65 J.","Ost","2393","0.705884380279307","0.690686758484799","0.721082002073815"
"Nie","2011","66 und älter","West","2696","0.718177786711839","0.70393913058474","0.732416442838938"
"Nie","2011","66 und älter","Ost","967","0.780090478340017","0.75725715853341","0.802923798146624"
"Taeglich","2012","16-34 J.","West","","","",""
"Taeglich","2012","16-34 J.","Ost","","","",""
"Taeglich","2012","35-65 J.","West","","","",""
"Taeglich","2012","35-65 J.","Ost","","","",""
"Taeglich","2012","66 und älter","West","","","",""
"Taeglich","2012","66 und älter","Ost","","","",""
"Min 1x pro Woche","2012","16-34 J.","West","","","",""
"Min 1x pro Woche","2012","16-34 J.","Ost","","","",""
"Min 1x pro Woche","2012","35-65 J.","West","","","",""
"Min 1x pro Woche","2012","35-65 J.","Ost","","","",""
"Min 1x pro Woche","2012","66 und älter","West","","","",""
"Min 1x pro Woche","2012","66 und älter","Ost","","","",""
"Min 1x pro Monat","2012","16-34 J.","West","","","",""
"Min 1x pro Monat","2012","16-34 J.","Ost","","","",""
"Min 1x pro Monat","2012","35-65 J.","West","","","",""
"Min 1x pro Monat","2012","35-65 J.","Ost","","","",""
"Min 1x pro Monat","2012","66 und älter","West","","","",""
"Min 1x pro Monat","2012","66 und älter","Ost","","","",""
"Seltener","2012","16-34 J.","West","","","",""
"Seltener","2012","16-34 J.","Ost","","","",""
"Seltener","2012","35-65 J.","West","","","",""
"Seltener","2012","35-65 J.","Ost","","","",""
"Seltener","2012","66 und älter","West","","","",""
"Seltener","2012","66 und älter","Ost","","","",""
"Nie","2012","16-34 J.","West","","","",""
"Nie","2012","16-34 J.","Ost","","","",""
"Nie","2012","35-65 J.","West","","","",""
"Nie","2012","35-65 J.","Ost","","","",""
"Nie","2012","66 und älter","West","","","",""
"Nie","2012","66 und älter","Ost","","","",""
"Taeglich","2013","16-34 J.","West","46","0.0127248145284842","0.00941449987055976","0.0160351291864087"
"Taeglich","2013","16-34 J.","Ost","","","",""
"Taeglich","2013","35-65 J.","West","221","0.0175272763071874","0.0151390580924994","0.0199154945218753"
"Taeglich","2013","35-65 J.","Ost","49","0.0144544284917325","0.0103704467323157","0.0185384102511494"
"Taeglich","2013","66 und älter","West","73","0.0172799802939945","0.0130737015885363","0.0214862589994528"
"Taeglich","2013","66 und älter","Ost","","","",""
"Min 1x pro Woche","2013","16-34 J.","West","410","0.108126659625095","0.0989551163356907","0.117298202914499"
"Min 1x pro Woche","2013","16-34 J.","Ost","80","0.0778763044349416","0.0626890328463264","0.0930635760235568"
"Min 1x pro Woche","2013","35-65 J.","West","1335","0.107136384514323","0.101507561482457","0.112765207546189"
"Min 1x pro Woche","2013","35-65 J.","Ost","257","0.0750094616631193","0.06599641446511","0.0840225088611286"
"Min 1x pro Woche","2013","66 und älter","West","407","0.10137759763473","0.0916350813465749","0.111120113922885"
"Min 1x pro Woche","2013","66 und älter","Ost","76","0.0442364337013235","0.0326507759464668","0.0558220914561802"
"Min 1x pro Monat","2013","16-34 J.","West","318","0.0636769100277412","0.0564653654418268","0.0708884546136556"
"Min 1x pro Monat","2013","16-34 J.","Ost","73","0.0591545183818051","0.0457843888625554","0.0725246479010549"
"Min 1x pro Monat","2013","35-65 J.","West","1245","0.0966183654342233","0.0912415886103741","0.101995142258073"
"Min 1x pro Monat","2013","35-65 J.","Ost","284","0.0764191795221042","0.0673287665399937","0.0855095925042146"
"Min 1x pro Monat","2013","66 und älter","West","311","0.0772884872357611","0.0686685938291229","0.0859083806423994"
"Min 1x pro Monat","2013","66 und älter","Ost","89","0.0620165492326275","0.0484269455177675","0.0756061529474874"
"Seltener","2013","16-34 J.","West","526","0.139377481353924","0.129148624647624","0.149606338060225"
"Seltener","2013","16-34 J.","Ost","131","0.119634048431513","0.101241516451653","0.138026580411373"
"Seltener","2013","35-65 J.","West","1300","0.106277839448525","0.100668920547063","0.111886758349987"
"Seltener","2013","35-65 J.","Ost","303","0.090493393243168","0.0806769006874982","0.100309885798838"
"Seltener","2013","66 und älter","West","313","0.0852085168028529","0.0761966641671926","0.0942203694385132"
"Seltener","2013","66 und älter","Ost","113","0.0902116971310555","0.0740697096239404","0.106353684638171"
"Nie","2013","16-34 J.","West","3104","0.676094134464756","0.66227319940801","0.689915069521501"
"Nie","2013","16-34 J.","Ost","900","0.720115334262562","0.694672055088214","0.745558613436909"
"Nie","2013","35-65 J.","West","7497","0.672440134295741","0.663898741504884","0.680981527086599"
"Nie","2013","35-65 J.","Ost","2388","0.743623537079876","0.728683192454317","0.758563881705435"
"Nie","2013","66 und älter","West","2583","0.718845418032661","0.704334267095062","0.73335656897026"
"Nie","2013","66 und älter","Ost","924","0.79592032180666","0.773211736318311","0.81862890729501"
"Taeglich","2014","16-34 J.","West","","","",""
"Taeglich","2014","16-34 J.","Ost","","","",""
"Taeglich","2014","35-65 J.","West","","","",""
"Taeglich","2014","35-65 J.","Ost","","","",""
"Taeglich","2014","66 und älter","West","","","",""
"Taeglich","2014","66 und älter","Ost","","","",""
"Min 1x pro Woche","2014","16-34 J.","West","","","",""
"Min 1x pro Woche","2014","16-34 J.","Ost","","","",""
"Min 1x pro Woche","2014","35-65 J.","West","","","",""
"Min 1x pro Woche","2014","35-65 J.","Ost","","","",""
"Min 1x pro Woche","2014","66 und älter","West","","","",""
"Min 1x pro Woche","2014","66 und älter","Ost","","","",""
"Min 1x pro Monat","2014","16-34 J.","West","","","",""
"Min 1x pro Monat","2014","16-34 J.","Ost","","","",""
"Min 1x pro Monat","2014","35-65 J.","West","","","",""
"Min 1x pro Monat","2014","35-65 J.","Ost","","","",""
"Min 1x pro Monat","2014","66 und älter","West","","","",""
"Min 1x pro Monat","2014","66 und älter","Ost","","","",""
"Seltener","2014","16-34 J.","West","","","",""
"Seltener","2014","16-34 J.","Ost","","","",""
"Seltener","2014","35-65 J.","West","","","",""
"Seltener","2014","35-65 J.","Ost","","","",""
"Seltener","2014","66 und älter","West","","","",""
"Seltener","2014","66 und älter","Ost","","","",""
"Nie","2014","16-34 J.","West","","","",""
"Nie","2014","16-34 J.","Ost","","","",""
"Nie","2014","35-65 J.","West","","","",""
"Nie","2014","35-65 J.","Ost","","","",""
"Nie","2014","66 und älter","West","","","",""
"Nie","2014","66 und älter","Ost","","","",""
"Taeglich","2015","16-34 J.","West","","","",""
"Taeglich","2015","16-34 J.","Ost","","","",""
"Taeglich","2015","35-65 J.","West","","","",""
"Taeglich","2015","35-65 J.","Ost","","","",""
"Taeglich","2015","66 und älter","West","","","",""
"Taeglich","2015","66 und älter","Ost","","","",""
"Min 1x pro Woche","2015","16-34 J.","West","487","0.104825115652668","0.0967433823705659","0.112906848934771"
"Min 1x pro Woche","2015","16-34 J.","Ost","76","0.067142195837882","0.0524852131639606","0.0817991785118034"
"Min 1x pro Woche","2015","35-65 J.","West","1444","0.115728167795421","0.110034843382704","0.121421492208137"
"Min 1x pro Woche","2015","35-65 J.","Ost","248","0.0694297042243982","0.060416281617034","0.0784431268317624"
"Min 1x pro Woche","2015","66 und älter","West","479","0.116296292096826","0.105899030301442","0.126693553892209"
"Min 1x pro Woche","2015","66 und älter","Ost","91","0.0601709026765129","0.0467939726779686","0.0735478326750571"
"Min 1x pro Monat","2015","16-34 J.","West","384","0.0673430360552768","0.0607311523137047","0.073954919796849"
"Min 1x pro Monat","2015","16-34 J.","Ost","80","0.0581879020472317","0.0444778986741784","0.071897905420285"
"Min 1x pro Monat","2015","35-65 J.","West","1197","0.0976601543976034","0.0923769517666354","0.102943357028571"
"Min 1x pro Monat","2015","35-65 J.","Ost","321","0.0917108572135142","0.0814763974819939","0.101945316945034"
"Min 1x pro Monat","2015","66 und älter","West","321","0.0825386966265041","0.0736137549293202","0.091463638323688"
"Min 1x pro Monat","2015","66 und älter","Ost","114","0.0816883973848328","0.066281543233033","0.0970952515366326"
"Seltener","2015","16-34 J.","West","706","0.148705219182687","0.13931834525323","0.158092093112144"
"Seltener","2015","16-34 J.","Ost","135","0.128734189020349","0.109120405998025","0.148347972042672"
"Seltener","2015","35-65 J.","West","1687","0.140773485125249","0.134583811305649","0.146963158944849"
"Seltener","2015","35-65 J.","Ost","387","0.135631260558038","0.123489772731997","0.14777274838408"
"Seltener","2015","66 und älter","West","339","0.0937520796968328","0.084298491652588","0.103205667741077"
"Seltener","2015","66 und älter","Ost","102","0.0761271128242502","0.0612089776404954","0.0910452480080049"
"Nie","2015","16-34 J.","West","3942","0.679126629109368","0.666810900440712","0.691442357778024"
"Nie","2015","16-34 J.","Ost","829","0.745935713094538","0.720440327142748","0.771431099046328"
"Nie","2015","35-65 J.","West","7800","0.645838192681727","0.637326494380799","0.654349890982655"
"Nie","2015","35-65 J.","Ost","2099","0.703228178004049","0.687028665424808","0.71942769058329"
"Nie","2015","66 und älter","West","2513","0.707412931579837","0.692657674940923","0.722168188218752"
"Nie","2015","66 und älter","Ost","907","0.782013587114404","0.758788325779271","0.805238848449537"
"Taeglich","2016","16-34 J.","West","","","",""
"Taeglich","2016","16-34 J.","Ost","","","",""
"Taeglich","2016","35-65 J.","West","","","",""
"Taeglich","2016","35-65 J.","Ost","","","",""
"Taeglich","2016","66 und älter","West","","","",""
"Taeglich","2016","66 und älter","Ost","","","",""
"Min 1x pro Woche","2016","16-34 J.","West","","","",""
"Min 1x pro Woche","2016","16-34 J.","Ost","","","",""
"Min 1x pro Woche","2016","35-65 J.","West","","","",""
"Min 1x pro Woche","2016","35-65 J.","Ost","","","",""
"Min 1x pro Woche","2016","66 und älter","West","","","",""
"Min 1x pro Woche","2016","66 und älter","Ost","","","",""
"Min 1x pro Monat","2016","16-34 J.","West","","","",""
"Min 1x pro Monat","2016","16-34 J.","Ost","","","",""
"Min 1x pro Monat","2016","35-65 J.","West","","","",""
"Min 1x pro Monat","2016","35-65 J.","Ost","","","",""
"Min 1x pro Monat","2016","66 und älter","West","","","",""
"Min 1x pro Monat","2016","66 und älter","Ost","","","",""
"Seltener","2016","16-34 J.","West","","","",""
"Seltener","2016","16-34 J.","Ost","","","",""
"Seltener","2016","35-65 J.","West","","","",""
"Seltener","2016","35-65 J.","Ost","","","",""
"Seltener","2016","66 und älter","West","","","",""
"Seltener","2016","66 und älter","Ost","","","",""
"Nie","2016","16-34 J.","West","","","",""
"Nie","2016","16-34 J.","Ost","","","",""
"Nie","2016","35-65 J.","West","","","",""
"Nie","2016","35-65 J.","Ost","","","",""
"Nie","2016","66 und älter","West","","","",""
"Nie","2016","66 und älter","Ost","","","",""
"Taeglich","2017","16-34 J.","West","","","",""
"Taeglich","2017","16-34 J.","Ost","","","",""
"Taeglich","2017","35-65 J.","West","","","",""
"Taeglich","2017","35-65 J.","Ost","","","",""
"Taeglich","2017","66 und älter","West","","","",""
"Taeglich","2017","66 und älter","Ost","","","",""
"Min 1x pro Woche","2017","16-34 J.","West","502","0.108166519097393","0.0996129635639406","0.116720074630844"
"Min 1x pro Woche","2017","16-34 J.","Ost","104","0.100118536380475","0.08239676242244","0.11784031033851"
"Min 1x pro Woche","2017","35-65 J.","West","1512","0.120097947170086","0.114305550300487","0.125890344039685"
"Min 1x pro Woche","2017","35-65 J.","Ost","305","0.0822404021095632","0.0728139854069166","0.0916668188122098"
"Min 1x pro Woche","2017","66 und älter","West","532","0.130899713217371","0.120059463270049","0.141739963164692"
"Min 1x pro Woche","2017","66 und älter","Ost","84","0.063773264935166","0.0499997499511679","0.0775467799191642"
"Min 1x pro Monat","2017","16-34 J.","West","409","0.0817396644895917","0.0741946912426983","0.089284637736485"
"Min 1x pro Monat","2017","16-34 J.","Ost","85","0.0781871471059676","0.0623365233680739","0.0940377708438613"
"Min 1x pro Monat","2017","35-65 J.","West","1287","0.0963576272341036","0.0910996985064277","0.101615555961779"
"Min 1x pro Monat","2017","35-65 J.","Ost","347","0.0929490084746105","0.0829862916574535","0.102911725291768"
"Min 1x pro Monat","2017","66 und älter","West","357","0.0853512111610634","0.076371403640617","0.0943310186815097"
"Min 1x pro Monat","2017","66 und älter","Ost","132","0.0869642579165403","0.071080647450938","0.102847868382143"
"Seltener","2017","16-34 J.","West","683","0.123833510789627","0.114762184711715","0.132904836867539"
"Seltener","2017","16-34 J.","Ost","121","0.105278119434531","0.0871576108746449","0.123398627994416"
"Seltener","2017","35-65 J.","West","1587","0.126620099910549","0.120694582547635","0.132545617273463"
"Seltener","2017","35-65 J.","Ost","380","0.125824603347342","0.114445143997612","0.137204062697072"
"Seltener","2017","66 und älter","West","342","0.0965290229038653","0.0870378243271434","0.106020221480587"
"Seltener","2017","66 und älter","Ost","104","0.0871979299928793","0.0712950296881907","0.103100830297568"
"Nie","2017","16-34 J.","West","3471","0.686260305623389","0.67348158014497","0.699039031101808"
"Nie","2017","16-34 J.","Ost","792","0.716416197079027","0.689804001723033","0.74302839243502"
"Nie","2017","35-65 J.","West","7713","0.656924325685262","0.648465190072049","0.665383461298474"
"Nie","2017","35-65 J.","Ost","2231","0.698985986068484","0.68324734808483","0.714724624052139"
"Nie","2017","66 und älter","West","2488","0.687220052717701","0.672319500469666","0.702120604965736"
"Nie","2017","66 und älter","Ost","889","0.762064547155414","0.738061830509204","0.786067263801625"
"Taeglich","2018","16-34 J.","West","","","",""
"Taeglich","2018","16-34 J.","Ost","","","",""
"Taeglich","2018","35-65 J.","West","","","",""
"Taeglich","2018","35-65 J.","Ost","","","",""
"Taeglich","2018","66 und älter","West","","","",""
"Taeglich","2018","66 und älter","Ost","","","",""
"Min 1x pro Woche","2018","16-34 J.","West","","","",""
"Min 1x pro Woche","2018","16-34 J.","Ost","","","",""
"Min 1x pro Woche","2018","35-65 J.","West","","","",""
"Min 1x pro Woche","2018","35-65 J.","Ost","","","",""
"Min 1x pro Woche","2018","66 und älter","West","","","",""
"Min 1x pro Woche","2018","66 und älter","Ost","","","",""
"Min 1x pro Monat","2018","16-34 J.","West","","","",""
"Min 1x pro Monat","2018","16-34 J.","Ost","","","",""
"Min 1x pro Monat","2018","35-65 J.","West","","","",""
"Min 1x pro Monat","2018","35-65 J.","Ost","","","",""
"Min 1x pro Monat","2018","66 und älter","West","","","",""
"Min 1x pro Monat","2018","66 und älter","Ost","","","",""
"Seltener","2018","16-34 J.","West","","","",""
"Seltener","2018","16-34 J.","Ost","","","",""
"Seltener","2018","35-65 J.","West","","","",""
"Seltener","2018","35-65 J.","Ost","","","",""
"Seltener","2018","66 und älter","West","","","",""
"Seltener","2018","66 und älter","Ost","","","",""
"Nie","2018","16-34 J.","West","","","",""
"Nie","2018","16-34 J.","Ost","","","",""
"Nie","2018","35-65 J.","West","","","",""
"Nie","2018","35-65 J.","Ost","","","",""
"Nie","2018","66 und älter","West","","","",""
"Nie","2018","66 und älter","Ost","","","",""
"Taeglich","2019","16-34 J.","West","53","0.0144673404046782","0.0109451518814687","0.0179895289278877"
"Taeglich","2019","16-34 J.","Ost","","","",""
"Taeglich","2019","35-65 J.","West","271","0.0189953988318618","0.0165302952301519","0.0214605024335718"
"Taeglich","2019","35-65 J.","Ost","56","0.0127164720323104","0.00888599815600994","0.0165469459086108"
"Taeglich","2019","66 und älter","West","98","0.0191367288701476","0.0148296888331829","0.0234437689071123"
"Taeglich","2019","66 und älter","Ost","","","",""
"Min 1x pro Woche","2019","16-34 J.","West","450","0.100724315429442","0.091846700065696","0.109601930793188"
"Min 1x pro Woche","2019","16-34 J.","Ost","73","0.0910685829761658","0.0727734262020665","0.109363739750265"
"Min 1x pro Woche","2019","35-65 J.","West","1385","0.105446067557744","0.0998998882725398","0.110992246842948"
"Min 1x pro Woche","2019","35-65 J.","Ost","317","0.0860351205480274","0.0764488235811179","0.095621417514937"
"Min 1x pro Woche","2019","66 und älter","West","461","0.10763037841336","0.0978876489541597","0.11737310787256"
"Min 1x pro Woche","2019","66 und älter","Ost","93","0.0591407383311372","0.046322889482085","0.0719585871801895"
"Min 1x pro Monat","2019","16-34 J.","West","318","0.0693381463967816","0.0618449898242103","0.0768313029693529"
"Min 1x pro Monat","2019","16-34 J.","Ost","67","0.0696352360264465","0.0534496867881993","0.0858207852646938"
"Min 1x pro Monat","2019","35-65 J.","West","1205","0.0872706460149203","0.0821740460115365","0.0923672460183041"
"Min 1x pro Monat","2019","35-65 J.","Ost","331","0.0805840621386988","0.0712787953146514","0.0898893289627462"
"Min 1x pro Monat","2019","66 und älter","West","351","0.0793098181751874","0.0708148637400878","0.087804772610287"
"Min 1x pro Monat","2019","66 und älter","Ost","106","0.0614684487216425","0.0484169613402751","0.0745199361030098"
"Seltener","2019","16-34 J.","West","541","0.135041653862684","0.124960407966491","0.145122899758877"
"Seltener","2019","16-34 J.","Ost","91","0.108205585207601","0.088452110461339","0.127959059953862"
"Seltener","2019","35-65 J.","West","1323","0.101524617781762","0.0960706292746531","0.10697860628887"
"Seltener","2019","35-65 J.","Ost","327","0.0967135280196763","0.0866092658720058","0.106817790167347"
"Seltener","2019","66 und älter","West","325","0.0870174192377229","0.0781565737025546","0.0958782647728911"
"Seltener","2019","66 und älter","Ost","108","0.0846804974023807","0.0695522889212139","0.0998087058835474"
"Nie","2019","16-34 J.","West","3053","0.680428543906414","0.666673626410439","0.69418346140239"
"Nie","2019","16-34 J.","Ost","702","0.713929975628068","0.685192390329332","0.742667560926803"
"Nie","2019","35-65 J.","West","7596","0.686763269813712","0.678387681610073","0.695138858017352"
"Nie","2019","35-65 J.","Ost","2256","0.723950817261287","0.708668261002777","0.739233373519797"
"Nie","2019","66 und älter","West","2652","0.706905655303582","0.692596128643945","0.72121518196322"
"Nie","2019","66 und älter","Ost","979","0.786900744215077","0.764649188129082","0.809152300301071"
