year,bula_h,pgisced97,pli0096_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,Lower Saxony,Upper Secondary Level,At least once per month,0.08892,91,960,0.07091,0.10694
2007,Lower Saxony,Upper Secondary Level,Seldom,0.12921,117,960,0.10798,0.15044
2007,Lower Saxony,Upper Secondary Level,Never,0.66615,648,960,0.63630,0.69600
2007,Lower Saxony,Post-secondary Non-tertiary Level,Never,0.68324,83,83,0.58254,0.78393
2007,Lower Saxony,First Stage of Tertiary Education,Never,0.53429,58,58,0.40479,0.66379
2007,Lower Saxony,Second Stage of Tertiary Education,At least once per week,0.20360,69,312,0.15885,0.24835
2007,Lower Saxony,Second Stage of Tertiary Education,At least once per month,0.07984,32,312,0.04972,0.10996
2007,Lower Saxony,Second Stage of Tertiary Education,Seldom,0.13883,46,312,0.10040,0.17726
2007,Lower Saxony,Second Stage of Tertiary Education,Never,0.57773,165,312,0.52284,0.63263
2007,Bremen,Upper Secondary Level,Never,0.81502,55,55,0.71146,0.91859
2007,North Rhine-Westphalia,No answer / don't know,Never,0.91056,59,59,0.83712,0.98401
2007,North Rhine-Westphalia,Pre-primary Level,Never,0.77107,51,51,0.65461,0.88753
2007,North Rhine-Westphalia,Primary Level,Never,0.90269,64,64,0.82951,0.97588
2007,North Rhine-Westphalia,Lower Secondary Level,Never,0.89207,435,435,0.86287,0.92126
2007,North Rhine-Westphalia,Upper Secondary Level,At least once per week,0.08101,176,2005,0.06907,0.09296
2007,North Rhine-Westphalia,Upper Secondary Level,At least once per month,0.06143,147,2005,0.05092,0.07194
2007,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.11127,210,2005,0.09750,0.12504
2007,North Rhine-Westphalia,Upper Secondary Level,Never,0.74628,1472,2005,0.72723,0.76534
2007,North Rhine-Westphalia,Post-secondary Non-tertiary Level,At least once per week,0.09405,35,299,0.06091,0.12720
2007,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Seldom,0.10179,35,299,0.06746,0.13612
2007,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Never,0.71943,229,299,0.66842,0.77044
2007,North Rhine-Westphalia,First Stage of Tertiary Education,At least once per week,0.11047,36,267,0.07280,0.14814
2007,North Rhine-Westphalia,First Stage of Tertiary Education,Seldom,0.13086,42,267,0.09033,0.17139
2007,North Rhine-Westphalia,First Stage of Tertiary Education,Never,0.67015,189,267,0.61365,0.72665
2007,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per week,0.10704,98,837,0.08609,0.12800
2007,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per month,0.10732,97,837,0.08634,0.12831
2007,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.15332,134,837,0.12890,0.17774
2007,North Rhine-Westphalia,Second Stage of Tertiary Education,Never,0.63231,508,837,0.59963,0.66500
2007,Hesse,Lower Secondary Level,Never,0.81171,119,119,0.74117,0.88225
2007,Hesse,Upper Secondary Level,At least once per week,0.10012,65,654,0.07709,0.12314
2007,Hesse,Upper Secondary Level,At least once per month,0.07780,57,654,0.05725,0.09834
2007,Hesse,Upper Secondary Level,Seldom,0.14046,89,654,0.11381,0.16711
2007,Hesse,Upper Secondary Level,Never,0.68163,443,654,0.64590,0.71736
2007,Hesse,Post-secondary Non-tertiary Level,Never,0.67550,71,71,0.56581,0.78518
2007,Hesse,First Stage of Tertiary Education,Never,0.60503,48,48,0.46528,0.74479
2007,Hesse,Second Stage of Tertiary Education,At least once per week,0.13792,52,302,0.09896,0.17687
2007,Hesse,Second Stage of Tertiary Education,Seldom,0.18358,55,302,0.13984,0.22732
2007,Hesse,Second Stage of Tertiary Education,Never,0.63321,195,302,0.57877,0.68766
2007,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Never,0.78601,141,141,0.71807,0.85395
2007,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per week,0.10469,73,604,0.08025,0.12912
2007,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per month,0.07124,52,604,0.05071,0.09177
2007,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.11386,64,604,0.08851,0.13921
2007,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Never,0.71022,415,604,0.67401,0.74643
2007,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Never,0.75145,40,40,0.61581,0.88709
2007,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Never,0.68358,63,63,0.56781,0.79935
2007,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Seldom,0.15940,32,135,0.09742,0.22138
2007,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Never,0.60649,103,135,0.52377,0.68921
2007,Baden-Wuerttemberg,No answer / don't know,Never,0.76677,39,39,0.63231,0.90122
2007,Baden-Wuerttemberg,Pre-primary Level,Never,0.52092,32,32,0.34506,0.69678
2007,Baden-Wuerttemberg,Primary Level,Never,0.90059,35,35,0.80001,1.00116
2007,Baden-Wuerttemberg,Lower Secondary Level,At least once per week,0.08845,31,318,0.05719,0.11971
2007,Baden-Wuerttemberg,Lower Secondary Level,Seldom,0.11282,32,318,0.07800,0.14765
2007,Baden-Wuerttemberg,Lower Secondary Level,Never,0.72374,255,318,0.67451,0.77296
2007,Baden-Wuerttemberg,Upper Secondary Level,At least once per week,0.11223,148,1169,0.09412,0.13033
2007,Baden-Wuerttemberg,Upper Secondary Level,At least once per month,0.09644,116,1169,0.07951,0.11337
2007,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.13749,144,1169,0.11774,0.15724
2007,Baden-Wuerttemberg,Upper Secondary Level,Never,0.65385,761,1169,0.62656,0.68113
2007,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Never,0.69019,99,99,0.59863,0.78174
2007,Baden-Wuerttemberg,First Stage of Tertiary Education,At least once per week,0.14350,33,162,0.08934,0.19765
2007,Baden-Wuerttemberg,First Stage of Tertiary Education,Seldom,0.20389,34,162,0.14165,0.26612
2007,Baden-Wuerttemberg,First Stage of Tertiary Education,Never,0.54754,95,162,0.47066,0.62443
2007,Baden-Wuerttemberg,Second Stage of Tertiary Education,At least once per week,0.12522,83,485,0.09574,0.15471
2007,Baden-Wuerttemberg,Second Stage of Tertiary Education,At least once per month,0.11010,57,485,0.08222,0.13799
2007,Baden-Wuerttemberg,Second Stage of Tertiary Education,Seldom,0.17352,75,485,0.13978,0.20725
2007,Baden-Wuerttemberg,Second Stage of Tertiary Education,Never,0.59116,270,485,0.54736,0.63496
2007,Bavaria,No answer / don't know,Never,0.89658,33,33,0.79108,1.00209
2007,Bavaria,Lower Secondary Level,Never,0.78357,247,247,0.73211,0.83504
2007,Bavaria,Upper Secondary Level,At least once per week,0.10021,165,1556,0.08529,0.11514
2007,Bavaria,Upper Secondary Level,At least once per month,0.10429,173,1556,0.08910,0.11948
2007,Bavaria,Upper Secondary Level,Seldom,0.14638,241,1556,0.12881,0.16395
2007,Bavaria,Upper Secondary Level,Never,0.64912,977,1556,0.62540,0.67284
2007,Bavaria,Post-secondary Non-tertiary Level,Never,0.72683,100,100,0.63906,0.81461
2007,Bavaria,First Stage of Tertiary Education,At least once per week,0.12270,33,227,0.07993,0.16548
2007,Bavaria,First Stage of Tertiary Education,At least once per month,0.14566,31,227,0.09967,0.19166
2007,Bavaria,First Stage of Tertiary Education,Seldom,0.17754,41,227,0.12772,0.22736
2007,Bavaria,First Stage of Tertiary Education,Never,0.55409,122,227,0.48929,0.61890
2007,Bavaria,Second Stage of Tertiary Education,At least once per week,0.11555,81,569,0.08926,0.14184
2007,Bavaria,Second Stage of Tertiary Education,At least once per month,0.09084,64,569,0.06720,0.11447
2007,Bavaria,Second Stage of Tertiary Education,Seldom,0.15617,95,569,0.12632,0.18603
2007,Bavaria,Second Stage of Tertiary Education,Never,0.63744,329,569,0.59791,0.67698
2007,Berlin,Lower Secondary Level,Never,0.97014,57,57,0.92557,1.01472
2007,Berlin,Upper Secondary Level,Never,0.81119,240,240,0.76157,0.86081
2007,Berlin,First Stage of Tertiary Education,Never,0.68865,37,37,0.53739,0.83992
2007,Berlin,Second Stage of Tertiary Education,Seldom,0.16122,44,219,0.11240,0.21003
2007,Berlin,Second Stage of Tertiary Education,Never,0.68376,175,219,0.62203,0.74549
2007,Brandenburg,Lower Secondary Level,Never,0.89308,56,56,0.81141,0.97475
2007,Brandenburg,Upper Secondary Level,Seldom,0.11395,44,363,0.08121,0.14668
2007,Brandenburg,Upper Secondary Level,Never,0.76408,319,363,0.72034,0.80782
2007,Brandenburg,First Stage of Tertiary Education,Never,0.61786,39,39,0.46336,0.77235
2007,Brandenburg,Second Stage of Tertiary Education,At least once per month,0.11338,31,219,0.07129,0.15546
2007,Brandenburg,Second Stage of Tertiary Education,Seldom,0.20922,47,219,0.15523,0.26322
2007,Brandenburg,Second Stage of Tertiary Education,Never,0.58480,141,219,0.51939,0.65022
2007,Mecklenburg-Western Pomerania,Upper Secondary Level,Never,0.82940,204,204,0.77765,0.88114
2007,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Never,0.53080,66,66,0.40947,0.65212
2007,Saxony,Lower Secondary Level,Never,0.73397,75,75,0.63329,0.83465
2007,Saxony,Upper Secondary Level,At least once per week,0.04455,43,812,0.03035,0.05875
2007,Saxony,Upper Secondary Level,At least once per month,0.05453,39,812,0.03890,0.07016
2007,Saxony,Upper Secondary Level,Seldom,0.10357,82,812,0.08260,0.12454
2007,Saxony,Upper Secondary Level,Never,0.79735,648,812,0.76968,0.82502
2007,Saxony,Post-secondary Non-tertiary Level,Never,0.75046,38,38,0.61102,0.88990
2007,Saxony,First Stage of Tertiary Education,Never,0.57985,76,76,0.46814,0.69156
2007,Saxony,Second Stage of Tertiary Education,At least once per week,0.10735,41,378,0.07611,0.13860
2007,Saxony,Second Stage of Tertiary Education,At least once per month,0.14020,46,378,0.10515,0.17525
2007,Saxony,Second Stage of Tertiary Education,Seldom,0.13556,58,378,0.10100,0.17011
2007,Saxony,Second Stage of Tertiary Education,Never,0.61689,233,378,0.56781,0.66596
2007,Saxony-Anhalt,Lower Secondary Level,Never,0.95795,50,50,0.90174,1.01415
2007,Saxony-Anhalt,Upper Secondary Level,Seldom,0.07581,36,387,0.04940,0.10221
2007,Saxony-Anhalt,Upper Secondary Level,Never,0.79933,351,387,0.75938,0.83929
2007,Saxony-Anhalt,First Stage of Tertiary Education,Never,0.77023,61,61,0.66378,0.87668
2007,Saxony-Anhalt,Second Stage of Tertiary Education,Seldom,0.21026,47,179,0.15039,0.27012
2007,Saxony-Anhalt,Second Stage of Tertiary Education,Never,0.60976,132,179,0.53810,0.68142
2007,Thuringa,Lower Secondary Level,Never,0.87171,48,48,0.77610,0.96732
2007,Thuringa,Upper Secondary Level,At least once per month,0.08835,39,525,0.06405,0.11265
2007,Thuringa,Upper Secondary Level,Seldom,0.10846,58,525,0.08184,0.13509
2007,Thuringa,Upper Secondary Level,Never,0.74822,428,525,0.71106,0.78538
2007,Thuringa,First Stage of Tertiary Education,Never,0.71176,42,42,0.57312,0.85041
2007,Thuringa,Second Stage of Tertiary Education,Seldom,0.17590,33,128,0.10968,0.24212
2007,Thuringa,Second Stage of Tertiary Education,Never,0.57389,95,128,0.48789,0.65990
2008,Schleswig-Holstein,Lower Secondary Level,Never,0.94129,53,53,0.87739,1.00519
2008,Schleswig-Holstein,Upper Secondary Level,Never,0.79176,226,226,0.73870,0.84482
2008,Schleswig-Holstein,Second Stage of Tertiary Education,Never,0.67155,62,62,0.55369,0.78941
2008,Hamburg,Upper Secondary Level,Never,0.80002,93,93,0.71828,0.88175
2008,Hamburg,Second Stage of Tertiary Education,Never,0.59457,55,55,0.46362,0.72552
2008,Lower Saxony,Lower Secondary Level,Never,0.80924,161,161,0.74835,0.87012
2008,Lower Saxony,Upper Secondary Level,At least once per week,0.11659,103,924,0.09588,0.13729
2008,Lower Saxony,Upper Secondary Level,At least once per month,0.07069,73,924,0.05415,0.08722
2008,Lower Saxony,Upper Secondary Level,Seldom,0.11282,105,924,0.09241,0.13324
2008,Lower Saxony,Upper Secondary Level,Never,0.69990,643,924,0.67034,0.72947
2008,Lower Saxony,Post-secondary Non-tertiary Level,Never,0.65558,77,77,0.54875,0.76241
2008,Lower Saxony,First Stage of Tertiary Education,Never,0.53222,55,55,0.39914,0.66531
2008,Lower Saxony,Second Stage of Tertiary Education,At least once per week,0.16921,64,309,0.12733,0.21108
2008,Lower Saxony,Second Stage of Tertiary Education,At least once per month,0.08667,36,309,0.05525,0.11809
2008,Lower Saxony,Second Stage of Tertiary Education,Seldom,0.12688,39,309,0.08971,0.16405
2008,Lower Saxony,Second Stage of Tertiary Education,Never,0.61724,170,309,0.56296,0.67153
2008,Bremen,Upper Secondary Level,Never,0.73051,53,53,0.60992,0.85111
2008,North Rhine-Westphalia,No answer / don't know,Never,0.81019,60,60,0.71012,0.91025
2008,North Rhine-Westphalia,Pre-primary Level,Never,0.80013,54,54,0.69247,0.90780
2008,North Rhine-Westphalia,Primary Level,Never,0.77327,50,50,0.65603,0.89051
2008,North Rhine-Westphalia,Lower Secondary Level,Never,0.87593,404,404,0.84374,0.90811
2008,North Rhine-Westphalia,Upper Secondary Level,At least once per week,0.08921,184,1897,0.07638,0.10204
2008,North Rhine-Westphalia,Upper Secondary Level,At least once per month,0.05756,127,1897,0.04708,0.06804
2008,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.09785,186,1897,0.08448,0.11123
2008,North Rhine-Westphalia,Upper Secondary Level,Never,0.75538,1400,1897,0.73603,0.77473
2008,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Seldom,0.11433,39,248,0.07465,0.15402
2008,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Never,0.75477,209,248,0.70112,0.80843
2008,North Rhine-Westphalia,First Stage of Tertiary Education,Never,0.71841,189,189,0.65412,0.78270
2008,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per week,0.10574,95,781,0.08416,0.12732
2008,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per month,0.08292,76,781,0.06357,0.10228
2008,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.12806,106,781,0.10461,0.15152
2008,North Rhine-Westphalia,Second Stage of Tertiary Education,Never,0.68327,504,781,0.65063,0.71592
2008,Hesse,Lower Secondary Level,Never,0.82170,113,113,0.75081,0.89259
2008,Hesse,Upper Secondary Level,At least once per week,0.09249,58,621,0.06969,0.11530
2008,Hesse,Upper Secondary Level,At least once per month,0.08249,46,621,0.06083,0.10414
2008,Hesse,Upper Secondary Level,Seldom,0.10812,74,621,0.08367,0.13256
2008,Hesse,Upper Secondary Level,Never,0.71691,443,621,0.68144,0.75237
2008,Hesse,Post-secondary Non-tertiary Level,Never,0.66922,66,66,0.55484,0.78360
2008,Hesse,First Stage of Tertiary Education,Never,0.58325,47,47,0.44077,0.72572
2008,Hesse,Second Stage of Tertiary Education,At least once per week,0.10488,44,327,0.07162,0.13814
2008,Hesse,Second Stage of Tertiary Education,At least once per month,0.10378,35,327,0.07068,0.13689
2008,Hesse,Second Stage of Tertiary Education,Seldom,0.14150,48,327,0.10367,0.17934
2008,Hesse,Second Stage of Tertiary Education,Never,0.64984,200,327,0.59805,0.70162
2008,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Never,0.86753,143,143,0.81178,0.92329
2008,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per week,0.10514,62,562,0.07975,0.13052
2008,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per month,0.06752,41,562,0.04676,0.08829
2008,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.09544,66,562,0.07112,0.11975
2008,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Never,0.73190,393,562,0.69525,0.76856
2008,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Never,0.64254,37,37,0.48598,0.79909
2008,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Never,0.64129,57,57,0.51567,0.76691
2008,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Never,0.66191,109,109,0.57269,0.75113
2008,Baden-Wuerttemberg,No answer / don't know,Never,0.69451,41,41,0.55176,0.83725
2008,Baden-Wuerttemberg,Pre-primary Level,Never,0.57810,35,35,0.41209,0.74411
2008,Baden-Wuerttemberg,Primary Level,Never,0.93031,35,35,0.84472,1.01590
2008,Baden-Wuerttemberg,Lower Secondary Level,Never,0.75156,233,233,0.69596,0.80716
2008,Baden-Wuerttemberg,Upper Secondary Level,At least once per week,0.12986,153,1133,0.11028,0.14944
2008,Baden-Wuerttemberg,Upper Secondary Level,At least once per month,0.06217,92,1133,0.04810,0.07624
2008,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.12815,150,1133,0.10868,0.14763
2008,Baden-Wuerttemberg,Upper Secondary Level,Never,0.67981,738,1133,0.65264,0.70699
2008,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Never,0.66134,88,88,0.56190,0.76079
2008,Baden-Wuerttemberg,First Stage of Tertiary Education,At least once per month,0.16703,34,123,0.10084,0.23322
2008,Baden-Wuerttemberg,First Stage of Tertiary Education,Never,0.56210,89,123,0.47406,0.65013
2008,Baden-Wuerttemberg,Second Stage of Tertiary Education,At least once per week,0.12330,84,456,0.09309,0.15351
2008,Baden-Wuerttemberg,Second Stage of Tertiary Education,At least once per month,0.09654,46,456,0.06941,0.12368
2008,Baden-Wuerttemberg,Second Stage of Tertiary Education,Seldom,0.20921,79,456,0.17184,0.24659
2008,Baden-Wuerttemberg,Second Stage of Tertiary Education,Never,0.57095,247,456,0.52547,0.61642
2008,Bavaria,No answer / don't know,Never,0.91696,36,36,0.82554,1.00838
2008,Bavaria,Lower Secondary Level,Never,0.83004,246,246,0.78300,0.87707
2008,Bavaria,Upper Secondary Level,At least once per week,0.10595,160,1444,0.09007,0.12183
2008,Bavaria,Upper Secondary Level,At least once per month,0.09601,139,1444,0.08080,0.11121
2008,Bavaria,Upper Secondary Level,Seldom,0.09336,176,1444,0.07835,0.10838
2008,Bavaria,Upper Secondary Level,Never,0.70468,969,1444,0.68114,0.72822
2008,Bavaria,Post-secondary Non-tertiary Level,Never,0.67408,86,86,0.57443,0.77372
2008,Bavaria,First Stage of Tertiary Education,At least once per week,0.10381,32,165,0.05712,0.15049
2008,Bavaria,First Stage of Tertiary Education,Never,0.70990,133,165,0.64044,0.77935
2008,Bavaria,Second Stage of Tertiary Education,At least once per week,0.11560,80,554,0.08895,0.14225
2008,Bavaria,Second Stage of Tertiary Education,At least once per month,0.11929,66,554,0.09228,0.14631
2008,Bavaria,Second Stage of Tertiary Education,Seldom,0.14718,94,554,0.11765,0.17671
2008,Bavaria,Second Stage of Tertiary Education,Never,0.61793,314,554,0.57743,0.65843
2008,Berlin,Lower Secondary Level,Never,0.94857,48,48,0.88542,1.01172
2008,Berlin,Upper Secondary Level,Never,0.84529,237,237,0.79916,0.89143
2008,Berlin,Post-secondary Non-tertiary Level,Never,0.82216,32,32,0.68755,0.95677
2008,Berlin,First Stage of Tertiary Education,Never,0.71530,38,38,0.56989,0.86071
2008,Berlin,Second Stage of Tertiary Education,Seldom,0.12803,38,219,0.08368,0.17239
2008,Berlin,Second Stage of Tertiary Education,Never,0.71223,181,219,0.65213,0.77233
2008,Brandenburg,Lower Secondary Level,Never,0.93306,57,57,0.86760,0.99852
2008,Brandenburg,Upper Secondary Level,Seldom,0.08348,31,357,0.05475,0.11221
2008,Brandenburg,Upper Secondary Level,Never,0.81082,326,357,0.77014,0.85151
2008,Brandenburg,First Stage of Tertiary Education,Never,0.81177,46,46,0.69756,0.92598
2008,Brandenburg,Second Stage of Tertiary Education,Seldom,0.14028,40,187,0.09037,0.19019
2008,Brandenburg,Second Stage of Tertiary Education,Never,0.67727,147,187,0.61008,0.74446
2008,Mecklenburg-Western Pomerania,Upper Secondary Level,Never,0.83621,197,197,0.78440,0.88802
2008,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Never,0.63638,84,84,0.53289,0.73987
2008,Saxony,Lower Secondary Level,Never,0.75089,66,66,0.64575,0.85603
2008,Saxony,Upper Secondary Level,At least once per week,0.05111,42,770,0.03554,0.06667
2008,Saxony,Upper Secondary Level,At least once per month,0.04161,39,770,0.02750,0.05573
2008,Saxony,Upper Secondary Level,Seldom,0.07375,55,770,0.05528,0.09223
2008,Saxony,Upper Secondary Level,Never,0.83353,634,770,0.80720,0.85985
2008,Saxony,Post-secondary Non-tertiary Level,Never,0.74336,43,43,0.61126,0.87545
2008,Saxony,First Stage of Tertiary Education,Never,0.74207,91,91,0.65168,0.83246
2008,Saxony,Second Stage of Tertiary Education,At least once per week,0.12182,39,357,0.08784,0.15580
2008,Saxony,Second Stage of Tertiary Education,At least once per month,0.11917,41,357,0.08551,0.15283
2008,Saxony,Second Stage of Tertiary Education,Seldom,0.12606,52,357,0.09158,0.16054
2008,Saxony,Second Stage of Tertiary Education,Never,0.63295,225,357,0.58288,0.68302
2008,Saxony-Anhalt,Lower Secondary Level,Never,0.90609,48,48,0.82270,0.98949
2008,Saxony-Anhalt,Upper Secondary Level,At least once per month,0.08683,31,377,0.05837,0.11529
2008,Saxony-Anhalt,Upper Secondary Level,Never,0.80836,346,377,0.76858,0.84815
2008,Saxony-Anhalt,First Stage of Tertiary Education,Never,0.68293,56,56,0.55995,0.80592
2008,Saxony-Anhalt,Second Stage of Tertiary Education,Seldom,0.20831,37,165,0.14616,0.27046
2008,Saxony-Anhalt,Second Stage of Tertiary Education,Never,0.62622,128,165,0.55218,0.70027
2008,Thuringa,Lower Secondary Level,Never,0.91056,53,53,0.83300,0.98813
2008,Thuringa,Upper Secondary Level,At least once per week,0.05632,33,519,0.03646,0.07617
2008,Thuringa,Upper Secondary Level,At least once per month,0.08521,35,519,0.06117,0.10925
2008,Thuringa,Upper Secondary Level,Seldom,0.08233,41,519,0.05866,0.10600
2008,Thuringa,Upper Secondary Level,Never,0.77615,410,519,0.74025,0.81204
2008,Thuringa,First Stage of Tertiary Education,Never,0.66317,39,39,0.51290,0.81345
2008,Thuringa,Second Stage of Tertiary Education,Seldom,0.16882,32,139,0.10632,0.23132
2008,Thuringa,Second Stage of Tertiary Education,Never,0.62573,107,139,0.54499,0.70647
2009,Schleswig-Holstein,Lower Secondary Level,Never,0.89627,45,45,0.80618,0.98637
2009,Schleswig-Holstein,Upper Secondary Level,Never,0.73561,209,209,0.67567,0.79554
2009,Schleswig-Holstein,Second Stage of Tertiary Education,Never,0.55140,51,51,0.41354,0.68925
2009,Hamburg,Upper Secondary Level,Never,0.78823,90,90,0.70334,0.87311
2009,Hamburg,Second Stage of Tertiary Education,Never,0.62120,52,52,0.48806,0.75433
2009,Lower Saxony,Lower Secondary Level,Never,0.76880,149,149,0.70088,0.83673
2009,Lower Saxony,Upper Secondary Level,At least once per week,0.11956,95,859,0.09785,0.14127
2009,Lower Saxony,Upper Secondary Level,At least once per month,0.07502,75,859,0.05739,0.09264
2009,Lower Saxony,Upper Secondary Level,Seldom,0.10560,92,859,0.08504,0.12617
2009,Lower Saxony,Upper Secondary Level,Never,0.69982,597,859,0.66915,0.73049
2009,Lower Saxony,Post-secondary Non-tertiary Level,Never,0.72656,70,70,0.62139,0.83173
2009,Lower Saxony,First Stage of Tertiary Education,Never,0.51774,57,57,0.38686,0.64861
2009,Lower Saxony,Second Stage of Tertiary Education,At least once per week,0.17005,59,303,0.12768,0.21242
2009,Lower Saxony,Second Stage of Tertiary Education,At least once per month,0.11562,39,303,0.07956,0.15169
2009,Lower Saxony,Second Stage of Tertiary Education,Seldom,0.18379,49,303,0.14010,0.22747
2009,Lower Saxony,Second Stage of Tertiary Education,Never,0.53054,156,303,0.47425,0.58683
2009,Bremen,Upper Secondary Level,Never,0.78723,43,43,0.66346,0.91101
2009,North Rhine-Westphalia,No answer / don't know,Never,0.72863,51,51,0.60537,0.85188
2009,North Rhine-Westphalia,Pre-primary Level,Never,0.69979,52,52,0.57400,0.82559
2009,North Rhine-Westphalia,Primary Level,Never,0.95547,51,51,0.89829,1.01264
2009,North Rhine-Westphalia,Lower Secondary Level,Never,0.89709,355,355,0.86543,0.92874
2009,North Rhine-Westphalia,Upper Secondary Level,At least once per week,0.07896,149,1744,0.06630,0.09162
2009,North Rhine-Westphalia,Upper Secondary Level,At least once per month,0.06262,120,1744,0.05124,0.07399
2009,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.10109,175,1744,0.08694,0.11524
2009,North Rhine-Westphalia,Upper Secondary Level,Never,0.75733,1300,1744,0.73721,0.77746
2009,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Never,0.77112,204,204,0.71333,0.82891
2009,North Rhine-Westphalia,First Stage of Tertiary Education,At least once per week,0.14860,37,196,0.09867,0.19852
2009,North Rhine-Westphalia,First Stage of Tertiary Education,Never,0.64113,159,196,0.57381,0.70846
2009,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per week,0.13457,99,739,0.10995,0.15919
2009,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per month,0.07039,68,739,0.05194,0.08885
2009,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.13795,100,739,0.11307,0.16283
2009,North Rhine-Westphalia,Second Stage of Tertiary Education,Never,0.65710,472,739,0.62285,0.69134
2009,Hesse,Lower Secondary Level,Never,0.77120,96,96,0.68673,0.85567
2009,Hesse,Upper Secondary Level,At least once per week,0.09584,58,568,0.07161,0.12007
2009,Hesse,Upper Secondary Level,At least once per month,0.09967,55,568,0.07501,0.12433
2009,Hesse,Upper Secondary Level,Seldom,0.13256,75,568,0.10464,0.16047
2009,Hesse,Upper Secondary Level,Never,0.67194,380,568,0.63329,0.71059
2009,Hesse,Post-secondary Non-tertiary Level,Never,0.61157,56,56,0.48276,0.74038
2009,Hesse,First Stage of Tertiary Education,Never,0.57480,40,40,0.41964,0.72996
2009,Hesse,Second Stage of Tertiary Education,At least once per week,0.09682,42,317,0.06421,0.12942
2009,Hesse,Second Stage of Tertiary Education,At least once per month,0.11199,37,317,0.07722,0.14676
2009,Hesse,Second Stage of Tertiary Education,Seldom,0.20915,58,317,0.16431,0.25399
2009,Hesse,Second Stage of Tertiary Education,Never,0.58205,180,317,0.52766,0.63643
2009,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Never,0.84190,134,134,0.77990,0.90391
2009,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per week,0.09991,58,517,0.07404,0.12579
2009,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per month,0.06440,42,517,0.04322,0.08558
2009,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.13865,65,517,0.10883,0.16847
2009,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Never,0.69704,352,517,0.65739,0.73669
2009,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Never,0.63181,35,35,0.46969,0.79394
2009,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Never,0.60927,46,46,0.46671,0.75183
2009,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Never,0.61298,95,95,0.51451,0.71144
2009,Baden-Wuerttemberg,Lower Secondary Level,Seldom,0.10764,31,237,0.06809,0.14718
2009,Baden-Wuerttemberg,Lower Secondary Level,Never,0.76306,206,237,0.70881,0.81731
2009,Baden-Wuerttemberg,Upper Secondary Level,At least once per week,0.11100,118,992,0.09145,0.13056
2009,Baden-Wuerttemberg,Upper Secondary Level,At least once per month,0.08278,103,992,0.06563,0.09994
2009,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.13997,136,992,0.11837,0.16157
2009,Baden-Wuerttemberg,Upper Secondary Level,Never,0.66624,635,992,0.63688,0.69560
