year,pgisced97,sampreg,pli0096_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,Lower Secondary Level,West,Never,0.81014,2145,2593,0.79504,0.82524
2001,Lower Secondary Level,East,Seldom,0.06395,36,427,0.04072,0.08718
2001,Lower Secondary Level,East,Never,0.88629,391,427,0.85615,0.91644
2001,Upper Secondary Level,West,At least once per week,0.08734,768,8468,0.08132,0.09335
2001,Upper Secondary Level,West,At least once per month,0.07647,672,8468,0.07081,0.08213
2001,Upper Secondary Level,West,Seldom,0.11699,1033,8468,0.11015,0.12384
2001,Upper Secondary Level,West,Never,0.70279,5995,8468,0.69305,0.71252
2001,Upper Secondary Level,East,At least once per week,0.04504,138,2976,0.03759,0.05249
2001,Upper Secondary Level,East,At least once per month,0.05047,165,2976,0.04260,0.05833
2001,Upper Secondary Level,East,Seldom,0.09301,311,2976,0.08257,0.10345
2001,Upper Secondary Level,East,Never,0.80288,2362,2976,0.78859,0.81718
2001,Post-secondary Non-tertiary Level,West,At least once per week,0.08165,75,937,0.06411,0.09919
2001,Post-secondary Non-tertiary Level,West,At least once per month,0.07307,71,937,0.05640,0.08975
2001,Post-secondary Non-tertiary Level,West,Seldom,0.13608,121,937,0.11412,0.15805
2001,Post-secondary Non-tertiary Level,West,Never,0.69846,670,937,0.66906,0.72786
2001,Post-secondary Non-tertiary Level,East,Never,0.82127,93,93,0.74298,0.89956
2001,First Stage of Tertiary Education,West,At least once per week,0.11278,152,1221,0.09503,0.13053
2001,First Stage of Tertiary Education,West,At least once per month,0.10937,136,1221,0.09186,0.12688
2001,First Stage of Tertiary Education,West,Seldom,0.13960,181,1221,0.12015,0.15905
2001,First Stage of Tertiary Education,West,Never,0.62709,752,1221,0.59995,0.65422
2001,First Stage of Tertiary Education,East,At least once per week,0.06321,31,434,0.04029,0.08613
2001,First Stage of Tertiary Education,East,At least once per month,0.10105,42,434,0.07266,0.12944
2001,First Stage of Tertiary Education,East,Seldom,0.14278,60,434,0.10982,0.17573
2001,First Stage of Tertiary Education,East,Never,0.66192,301,434,0.61736,0.70648
2001,Second Stage of Tertiary Education,West,At least once per week,0.11831,280,2302,0.10511,0.13150
2001,Second Stage of Tertiary Education,West,At least once per month,0.08937,214,2302,0.07772,0.10103
2001,Second Stage of Tertiary Education,West,Seldom,0.16973,382,2302,0.15439,0.18507
2001,Second Stage of Tertiary Education,West,Never,0.60781,1426,2302,0.58786,0.62776
2001,Second Stage of Tertiary Education,East,At least once per week,0.08843,106,1216,0.07246,0.10439
2001,Second Stage of Tertiary Education,East,At least once per month,0.13005,163,1216,0.11113,0.14896
2001,Second Stage of Tertiary Education,East,Seldom,0.15416,192,1216,0.13386,0.17447
2001,Second Stage of Tertiary Education,East,Never,0.62301,755,1216,0.59576,0.65026
2003,Pre-primary Level,West,At least once per week,0.17614,77,424,0.13983,0.21244
2003,Pre-primary Level,West,Seldom,0.11725,48,424,0.08659,0.14791
2003,Pre-primary Level,West,Never,0.64058,299,424,0.59486,0.68631
2003,Pre-primary Level,East,Never,0.75385,123,123,0.67741,0.83029
2003,Primary Level,West,Never,0.89641,234,234,0.85729,0.93554
2003,Lower Secondary Level,West,At least once per week,0.05203,126,2304,0.04296,0.06110
2003,Lower Secondary Level,West,At least once per month,0.03780,86,2304,0.03001,0.04559
2003,Lower Secondary Level,West,Seldom,0.06136,141,2304,0.05155,0.07116
2003,Lower Secondary Level,West,Never,0.83815,1951,2304,0.82311,0.85319
2003,Lower Secondary Level,East,Never,0.89469,356,356,0.86276,0.92662
2003,Upper Secondary Level,West,At least once per week,0.08707,782,8257,0.08099,0.09316
2003,Upper Secondary Level,West,At least once per month,0.07373,651,8257,0.06810,0.07937
2003,Upper Secondary Level,West,Seldom,0.10740,893,8257,0.10072,0.11408
2003,Upper Secondary Level,West,Never,0.72638,5931,8257,0.71676,0.73600
2003,Upper Secondary Level,East,At least once per week,0.05387,150,2803,0.04551,0.06223
2003,Upper Secondary Level,East,At least once per month,0.03965,125,2803,0.03242,0.04687
2003,Upper Secondary Level,East,Seldom,0.07028,217,2803,0.06081,0.07974
2003,Upper Secondary Level,East,Never,0.83434,2311,2803,0.82058,0.84811
2003,Post-secondary Non-tertiary Level,West,At least once per week,0.08031,92,1004,0.06349,0.09713
2003,Post-secondary Non-tertiary Level,West,At least once per month,0.07005,72,1004,0.05426,0.08585
2003,Post-secondary Non-tertiary Level,West,Seldom,0.09557,107,1004,0.07737,0.11376
2003,Post-secondary Non-tertiary Level,West,Never,0.74779,733,1004,0.72092,0.77467
2003,Post-secondary Non-tertiary Level,East,Never,0.84960,112,112,0.78310,0.91610
2003,First Stage of Tertiary Education,West,At least once per week,0.13941,176,1222,0.11998,0.15884
2003,First Stage of Tertiary Education,West,At least once per month,0.09469,122,1222,0.07826,0.11111
2003,First Stage of Tertiary Education,West,Seldom,0.13398,175,1222,0.11488,0.15309
2003,First Stage of Tertiary Education,West,Never,0.61514,749,1222,0.58784,0.64243
2003,First Stage of Tertiary Education,East,At least once per month,0.09108,39,422,0.06359,0.11856
2003,First Stage of Tertiary Education,East,Seldom,0.07999,40,422,0.05408,0.10590
2003,First Stage of Tertiary Education,East,Never,0.77200,343,422,0.73192,0.81208
2003,Second Stage of Tertiary Education,West,At least once per week,0.11567,396,3045,0.10431,0.12703
2003,Second Stage of Tertiary Education,West,At least once per month,0.09456,307,3045,0.08417,0.10496
2003,Second Stage of Tertiary Education,West,Seldom,0.14562,486,3045,0.13309,0.15815
2003,Second Stage of Tertiary Education,West,Never,0.63660,1856,3045,0.61951,0.65368
2003,Second Stage of Tertiary Education,East,At least once per week,0.09895,128,1289,0.08264,0.11525
2003,Second Stage of Tertiary Education,East,At least once per month,0.12523,156,1289,0.10715,0.14330
2003,Second Stage of Tertiary Education,East,Seldom,0.13262,167,1289,0.11410,0.15115
2003,Second Stage of Tertiary Education,East,Never,0.64007,838,1289,0.61385,0.66628
2005,Pre-primary Level,West,At least once per week,0.12644,68,498,0.09722,0.15566
2005,Pre-primary Level,West,At least once per month,0.08953,40,498,0.06442,0.11463
2005,Pre-primary Level,West,Seldom,0.16694,88,498,0.13415,0.19973
2005,Pre-primary Level,West,Never,0.60723,302,498,0.56430,0.65017
2005,Pre-primary Level,East,Never,0.72848,100,100,0.64088,0.81609
2005,Primary Level,West,Never,0.90374,206,206,0.86337,0.94412
2005,Lower Secondary Level,West,At least once per week,0.05347,113,2039,0.04371,0.06324
2005,Lower Secondary Level,West,At least once per month,0.04701,98,2039,0.03782,0.05620
2005,Lower Secondary Level,West,Seldom,0.09011,187,2039,0.07768,0.10254
2005,Lower Secondary Level,West,Never,0.80332,1641,2039,0.78606,0.82058
2005,Lower Secondary Level,East,Seldom,0.08223,31,308,0.05150,0.11295
2005,Lower Secondary Level,East,Never,0.81101,277,308,0.76722,0.85481
2005,Upper Secondary Level,West,At least once per week,0.09708,773,7575,0.09041,0.10374
2005,Upper Secondary Level,West,At least once per month,0.08900,699,7575,0.08258,0.09541
2005,Upper Secondary Level,West,Seldom,0.13754,1081,7575,0.12979,0.14530
2005,Upper Secondary Level,West,Never,0.66795,5022,7575,0.65734,0.67855
2005,Upper Secondary Level,East,At least once per week,0.04120,110,2610,0.03357,0.04882
2005,Upper Secondary Level,East,At least once per month,0.06578,178,2610,0.05627,0.07529
2005,Upper Secondary Level,East,Seldom,0.10867,305,2610,0.09672,0.12061
2005,Upper Secondary Level,East,Never,0.77684,2017,2610,0.76087,0.79282
2005,Post-secondary Non-tertiary Level,West,At least once per week,0.08648,84,957,0.06866,0.10430
2005,Post-secondary Non-tertiary Level,West,At least once per month,0.08286,83,957,0.06539,0.10034
2005,Post-secondary Non-tertiary Level,West,Seldom,0.14669,137,957,0.12427,0.16912
2005,Post-secondary Non-tertiary Level,West,Never,0.67179,653,957,0.64203,0.70156
2005,Post-secondary Non-tertiary Level,East,Never,0.72449,116,116,0.64283,0.80614
2005,First Stage of Tertiary Education,West,At least once per week,0.11816,158,1127,0.09931,0.13702
2005,First Stage of Tertiary Education,West,At least once per month,0.11391,131,1127,0.09535,0.13246
2005,First Stage of Tertiary Education,West,Seldom,0.17176,197,1127,0.14973,0.19379
2005,First Stage of Tertiary Education,West,Never,0.57562,641,1127,0.54676,0.60449
2005,First Stage of Tertiary Education,East,At least once per month,0.11152,54,398,0.08055,0.14248
2005,First Stage of Tertiary Education,East,Seldom,0.14929,64,398,0.11423,0.18435
2005,First Stage of Tertiary Education,East,Never,0.69449,280,398,0.64918,0.73980
2005,Second Stage of Tertiary Education,West,At least once per week,0.12594,384,2899,0.11386,0.13802
2005,Second Stage of Tertiary Education,West,At least once per month,0.09789,352,2899,0.08707,0.10871
2005,Second Stage of Tertiary Education,West,Seldom,0.17373,524,2899,0.15993,0.18752
2005,Second Stage of Tertiary Education,West,Never,0.59352,1639,2899,0.57564,0.61140
2005,Second Stage of Tertiary Education,East,At least once per week,0.10448,134,1247,0.08749,0.12146
2005,Second Stage of Tertiary Education,East,At least once per month,0.11955,161,1247,0.10154,0.13756
2005,Second Stage of Tertiary Education,East,Seldom,0.19152,235,1247,0.16967,0.21337
2005,Second Stage of Tertiary Education,East,Never,0.57817,717,1247,0.55075,0.60560
2007,Pre-primary Level,West,At least once per week,0.08915,41,235,0.05264,0.12567
2007,Pre-primary Level,West,Seldom,0.09006,48,235,0.05338,0.12674
2007,Pre-primary Level,West,Never,0.30734,146,235,0.24822,0.36646
2007,Pre-primary Level,East,Never,0.37253,57,57,0.24590,0.49916
2007,Primary Level,West,Never,0.92842,180,180,0.89065,0.96618
2007,Lower Secondary Level,West,At least once per week,0.05576,120,1846,0.04529,0.06623
2007,Lower Secondary Level,West,At least once per month,0.04420,88,1846,0.03482,0.05358
2007,Lower Secondary Level,West,Seldom,0.08190,151,1846,0.06939,0.09442
2007,Lower Secondary Level,West,Never,0.77787,1487,1846,0.75890,0.79683
2007,Lower Secondary Level,East,Never,0.84408,278,278,0.80135,0.88680
2007,Upper Secondary Level,West,At least once per week,0.09656,783,7636,0.08994,0.10319
2007,Upper Secondary Level,West,At least once per month,0.07908,681,7636,0.07303,0.08514
2007,Upper Secondary Level,West,Seldom,0.12433,932,7636,0.11693,0.13173
2007,Upper Secondary Level,West,Never,0.68727,5240,7636,0.67687,0.69766
2007,Upper Secondary Level,East,At least once per week,0.04796,129,2611,0.03977,0.05616
2007,Upper Secondary Level,East,At least once per month,0.06117,156,2611,0.05198,0.07037
2007,Upper Secondary Level,East,Seldom,0.09740,259,2611,0.08603,0.10878
2007,Upper Secondary Level,East,Never,0.78451,2067,2611,0.76873,0.80028
2007,Post-secondary Non-tertiary Level,West,At least once per week,0.11115,116,996,0.09162,0.13068
2007,Post-secondary Non-tertiary Level,West,At least once per month,0.07142,78,996,0.05542,0.08742
2007,Post-secondary Non-tertiary Level,West,Seldom,0.11167,114,996,0.09210,0.13124
2007,Post-secondary Non-tertiary Level,West,Never,0.69657,688,996,0.66800,0.72514
2007,Post-secondary Non-tertiary Level,East,Never,0.74623,121,121,0.66837,0.82409
2007,First Stage of Tertiary Education,West,At least once per week,0.12343,153,1111,0.10408,0.14278
2007,First Stage of Tertiary Education,West,At least once per month,0.10837,132,1111,0.09008,0.12665
2007,First Stage of Tertiary Education,West,Seldom,0.15174,180,1111,0.13063,0.17284
2007,First Stage of Tertiary Education,West,Never,0.59052,646,1111,0.56160,0.61945
2007,First Stage of Tertiary Education,East,At least once per month,0.13771,55,377,0.10287,0.17254
2007,First Stage of Tertiary Education,East,Seldom,0.16501,61,377,0.12749,0.20253
2007,First Stage of Tertiary Education,East,Never,0.62986,261,377,0.58106,0.67867
2007,Second Stage of Tertiary Education,West,At least once per week,0.12403,451,3072,0.11238,0.13569
2007,Second Stage of Tertiary Education,West,At least once per month,0.09193,341,3072,0.08171,0.10215
2007,Second Stage of Tertiary Education,West,Seldom,0.16079,496,3072,0.14780,0.17378
2007,Second Stage of Tertiary Education,West,Never,0.61694,1784,3072,0.59975,0.63414
2007,Second Stage of Tertiary Education,East,At least once per week,0.10325,145,1290,0.08664,0.11987
2007,Second Stage of Tertiary Education,East,At least once per month,0.11195,161,1290,0.09473,0.12916
2007,Second Stage of Tertiary Education,East,Seldom,0.16796,225,1290,0.14755,0.18837
2007,Second Stage of Tertiary Education,East,Never,0.60773,759,1290,0.58108,0.63439
2008,Pre-primary Level,West,At least once per week,0.12436,56,256,0.08385,0.16486
2008,Pre-primary Level,West,Seldom,0.06201,36,256,0.03241,0.09161
2008,Pre-primary Level,West,Never,0.33845,164,256,0.28037,0.39652
2008,Pre-primary Level,East,Never,0.48247,55,55,0.34919,0.61574
2008,Primary Level,West,Never,0.89588,150,150,0.84684,0.94492
2008,Lower Secondary Level,West,At least once per week,0.05971,112,1701,0.04845,0.07098
2008,Lower Secondary Level,West,At least once per month,0.04034,68,1701,0.03099,0.04969
2008,Lower Secondary Level,West,Seldom,0.05667,106,1701,0.04568,0.06766
2008,Lower Secondary Level,West,Never,0.81193,1415,1701,0.79336,0.83051
2008,Lower Secondary Level,East,Never,0.85022,263,263,0.80700,0.89343
2008,Upper Secondary Level,West,At least once per week,0.10332,774,7198,0.09629,0.11035
2008,Upper Secondary Level,West,At least once per month,0.06897,554,7198,0.06312,0.07483
2008,Upper Secondary Level,West,Seldom,0.10179,801,7198,0.09480,0.10878
2008,Upper Secondary Level,West,Never,0.72076,5069,7198,0.71039,0.73112
2008,Upper Secondary Level,East,At least once per week,0.04775,128,2493,0.03938,0.05613
2008,Upper Secondary Level,East,At least once per month,0.05748,150,2493,0.04834,0.06662
2008,Upper Secondary Level,East,Seldom,0.07034,176,2493,0.06030,0.08038
2008,Upper Secondary Level,East,Never,0.82085,2039,2493,0.80580,0.83591
2008,Post-secondary Non-tertiary Level,West,At least once per week,0.10214,98,921,0.08257,0.12171
2008,Post-secondary Non-tertiary Level,West,At least once per month,0.07691,74,921,0.05969,0.09412
2008,Post-secondary Non-tertiary Level,West,Seldom,0.12530,114,921,0.10391,0.14669
2008,Post-secondary Non-tertiary Level,West,Never,0.68982,635,921,0.65993,0.71971
2008,Post-secondary Non-tertiary Level,East,Never,0.75332,127,127,0.67805,0.82860
2008,First Stage of Tertiary Education,West,At least once per week,0.11477,140,1039,0.09538,0.13416
2008,First Stage of Tertiary Education,West,At least once per month,0.12357,129,1039,0.10355,0.14359
2008,First Stage of Tertiary Education,West,Seldom,0.12285,137,1039,0.10288,0.14282
2008,First Stage of Tertiary Education,West,Never,0.63881,633,1039,0.60959,0.66803
2008,First Stage of Tertiary Education,East,At least once per month,0.08326,35,347,0.05415,0.11238
2008,First Stage of Tertiary Education,East,Seldom,0.11890,33,347,0.08479,0.15300
2008,First Stage of Tertiary Education,East,Never,0.72349,279,347,0.67636,0.77062
2008,Second Stage of Tertiary Education,West,At least once per week,0.11802,425,2943,0.10637,0.12968
2008,Second Stage of Tertiary Education,West,At least once per month,0.09834,321,2943,0.08758,0.10910
2008,Second Stage of Tertiary Education,West,Seldom,0.14621,426,2943,0.13344,0.15898
2008,Second Stage of Tertiary Education,West,Never,0.63462,1771,2943,0.61722,0.65202
2008,Second Stage of Tertiary Education,East,At least once per week,0.10676,135,1237,0.08954,0.12398
2008,Second Stage of Tertiary Education,East,At least once per month,0.09093,126,1237,0.07490,0.10696
2008,Second Stage of Tertiary Education,East,Seldom,0.13388,190,1237,0.11490,0.15287
2008,Second Stage of Tertiary Education,East,Never,0.65998,786,1237,0.63357,0.68639
2009,Pre-primary Level,West,At least once per week,0.07441,42,228,0.04027,0.10855
2009,Pre-primary Level,West,Seldom,0.07089,42,228,0.03751,0.10428
2009,Pre-primary Level,West,Never,0.39202,144,228,0.32851,0.45553
2009,Pre-primary Level,East,Never,0.42986,35,35,0.26345,0.59627
2009,Primary Level,West,Never,0.94928,141,141,0.91294,0.98563
2009,Lower Secondary Level,West,At least once per week,0.04660,87,1511,0.03596,0.05723
2009,Lower Secondary Level,West,At least once per month,0.03917,64,1511,0.02938,0.04895
2009,Lower Secondary Level,West,Seldom,0.07938,125,1511,0.06575,0.09302
2009,Lower Secondary Level,West,Never,0.79509,1235,1511,0.77473,0.81545
2009,Lower Secondary Level,East,Never,0.86179,222,222,0.81629,0.90729
2009,Upper Secondary Level,West,At least once per week,0.09595,698,6614,0.08885,0.10305
2009,Upper Secondary Level,West,At least once per month,0.07373,552,6614,0.06744,0.08003
2009,Upper Secondary Level,West,Seldom,0.12356,809,6614,0.11563,0.13150
2009,Upper Secondary Level,West,Never,0.69596,4555,6614,0.68488,0.70705
2009,Upper Secondary Level,East,At least once per week,0.04834,118,2376,0.03971,0.05696
2009,Upper Secondary Level,East,At least once per month,0.07288,156,2376,0.06243,0.08333
2009,Upper Secondary Level,East,Seldom,0.09921,231,2376,0.08718,0.11123
2009,Upper Secondary Level,East,Never,0.76300,1871,2376,0.74590,0.78010
2009,Post-secondary Non-tertiary Level,West,At least once per week,0.10355,91,841,0.08294,0.12415
2009,Post-secondary Non-tertiary Level,West,At least once per month,0.10562,88,841,0.08484,0.12641
2009,Post-secondary Non-tertiary Level,West,Seldom,0.12947,97,841,0.10676,0.15217
2009,Post-secondary Non-tertiary Level,West,Never,0.65447,565,841,0.62231,0.68663
2009,Post-secondary Non-tertiary Level,East,Never,0.68893,113,113,0.60319,0.77466
2009,First Stage of Tertiary Education,West,At least once per week,0.11820,132,949,0.09765,0.13875
2009,First Stage of Tertiary Education,West,At least once per month,0.13059,133,949,0.10914,0.15204
2009,First Stage of Tertiary Education,West,Seldom,0.13911,135,949,0.11708,0.16114
2009,First Stage of Tertiary Education,West,Never,0.59600,549,949,0.56477,0.62724
2009,First Stage of Tertiary Education,East,At least once per month,0.05930,38,342,0.03423,0.08437
2009,First Stage of Tertiary Education,East,Seldom,0.17669,50,342,0.13621,0.21718
2009,First Stage of Tertiary Education,East,Never,0.66457,254,342,0.61445,0.71468
2009,Second Stage of Tertiary Education,West,At least once per week,0.12899,416,2807,0.11659,0.14139
2009,Second Stage of Tertiary Education,West,At least once per month,0.09048,306,2807,0.07987,0.10110
2009,Second Stage of Tertiary Education,West,Seldom,0.16466,443,2807,0.15094,0.17838
2009,Second Stage of Tertiary Education,West,Never,0.60594,1642,2807,0.58786,0.62402
2009,Second Stage of Tertiary Education,East,At least once per week,0.11478,127,1202,0.09675,0.13281
2009,Second Stage of Tertiary Education,East,At least once per month,0.10220,147,1202,0.08507,0.11933
2009,Second Stage of Tertiary Education,East,Seldom,0.15169,197,1202,0.13140,0.17198
2009,Second Stage of Tertiary Education,East,Never,0.62689,731,1202,0.59954,0.65424
2011,Pre-primary Level,West,At least once per week,0.06977,61,424,0.04549,0.09405
2011,Pre-primary Level,West,At least once per month,0.06528,46,424,0.04174,0.08882
2011,Pre-primary Level,West,Seldom,0.11081,77,424,0.08089,0.14072
2011,Pre-primary Level,West,Never,0.33450,240,424,0.28954,0.37947
2011,Pre-primary Level,East,Never,0.34054,34,34,0.17885,0.50223
2011,Primary Level,West,Never,0.85140,320,320,0.81236,0.89043
2011,Primary Level,East,Never,0.96048,45,45,0.90291,1.01805
2011,Lower Secondary Level,West,At least once per week,0.06496,179,2535,0.05537,0.07456
2011,Lower Secondary Level,West,At least once per month,0.04171,115,2535,0.03392,0.04949
2011,Lower Secondary Level,West,Seldom,0.08159,220,2535,0.07093,0.09225
2011,Lower Secondary Level,West,Never,0.77917,2021,2535,0.76302,0.79532
2011,Lower Secondary Level,East,Never,0.86725,347,347,0.83149,0.90300
2011,Upper Secondary Level,West,At least once per week,0.10154,1170,10485,0.09576,0.10732
2011,Upper Secondary Level,West,At least once per month,0.08444,975,10485,0.07912,0.08977
2011,Upper Secondary Level,West,Seldom,0.13291,1304,10485,0.12641,0.13941
2011,Upper Secondary Level,West,Never,0.67616,7036,10485,0.66720,0.68511
2011,Upper Secondary Level,East,At least once per week,0.06629,214,3367,0.05789,0.07470
2011,Upper Secondary Level,East,At least once per month,0.06661,228,3367,0.05819,0.07503
2011,Upper Secondary Level,East,Seldom,0.10910,342,3367,0.09857,0.11964
2011,Upper Secondary Level,East,Never,0.74950,2583,3367,0.73486,0.76414
2011,Post-secondary Non-tertiary Level,West,At least once per week,0.11365,185,1706,0.09858,0.12871
2011,Post-secondary Non-tertiary Level,West,At least once per month,0.09550,204,1706,0.08155,0.10945
2011,Post-secondary Non-tertiary Level,West,Seldom,0.13974,219,1706,0.12328,0.15620
2011,Post-secondary Non-tertiary Level,West,Never,0.64322,1098,1706,0.62048,0.66596
2011,Post-secondary Non-tertiary Level,East,Seldom,0.14229,41,245,0.09846,0.18613
2011,Post-secondary Non-tertiary Level,East,Never,0.67383,204,245,0.61501,0.73266
2011,First Stage of Tertiary Education,West,At least once per week,0.15163,237,1376,0.13267,0.17059
2011,First Stage of Tertiary Education,West,At least once per month,0.11803,193,1376,0.10097,0.13508
2011,First Stage of Tertiary Education,West,Seldom,0.15992,212,1376,0.14054,0.17929
2011,First Stage of Tertiary Education,West,Never,0.55725,734,1376,0.53100,0.58351
2011,First Stage of Tertiary Education,East,At least once per week,0.06675,43,466,0.04406,0.08943
2011,First Stage of Tertiary Education,East,At least once per month,0.10244,54,466,0.07488,0.13000
2011,First Stage of Tertiary Education,East,Seldom,0.14422,53,466,0.11229,0.17616
2011,First Stage of Tertiary Education,East,Never,0.68554,316,466,0.64334,0.72774
2011,Second Stage of Tertiary Education,West,At least once per week,0.14412,755,4637,0.13401,0.15423
2011,Second Stage of Tertiary Education,West,At least once per month,0.10112,529,4637,0.09244,0.10980
2011,Second Stage of Tertiary Education,West,Seldom,0.17163,795,4637,0.16078,0.18249
2011,Second Stage of Tertiary Education,West,Never,0.57570,2558,4637,0.56148,0.58993
2011,Second Stage of Tertiary Education,East,At least once per week,0.10535,178,1557,0.09009,0.12060
2011,Second Stage of Tertiary Education,East,At least once per month,0.11311,209,1557,0.09738,0.12885
2011,Second Stage of Tertiary Education,East,Seldom,0.15986,253,1557,0.14165,0.17807
2011,Second Stage of Tertiary Education,East,Never,0.61772,917,1557,0.59357,0.64186
2013,Pre-primary Level,West,At least once per week,0.07937,60,362,0.05149,0.10726
2013,Pre-primary Level,West,Seldom,0.08258,56,362,0.05419,0.11098
2013,Pre-primary Level,West,Never,0.25952,246,362,0.21430,0.30474
2013,Primary Level,West,Never,0.56736,251,251,0.50594,0.62877
2013,Primary Level,East,Never,0.82283,45,45,0.71001,0.93565
2013,Lower Secondary Level,West,At least once per week,0.06127,176,2242,0.05134,0.07120
2013,Lower Secondary Level,West,At least once per month,0.04823,122,2242,0.03936,0.05711
2013,Lower Secondary Level,West,Seldom,0.06703,172,2242,0.05668,0.07739
2013,Lower Secondary Level,West,Never,0.62450,1772,2242,0.60445,0.64455
2013,Lower Secondary Level,East,Never,0.75653,288,288,0.70688,0.80619
2013,Upper Secondary Level,West,At least once per week,0.10691,1097,9303,0.10063,0.11319
2013,Upper Secondary Level,West,At least once per month,0.07416,827,9303,0.06883,0.07948
2013,Upper Secondary Level,West,Seldom,0.09316,949,9303,0.08726,0.09907
2013,Upper Secondary Level,West,Never,0.64015,6430,9303,0.63039,0.64990
2013,Upper Secondary Level,East,At least once per week,0.05516,175,3030,0.04703,0.06329
2013,Upper Secondary Level,East,At least once per month,0.05890,192,3030,0.05052,0.06729
2013,Upper Secondary Level,East,Seldom,0.08477,248,3030,0.07485,0.09469
2013,Upper Secondary Level,East,Never,0.76860,2415,3030,0.75358,0.78362
2013,Post-secondary Non-tertiary Level,West,At least once per week,0.11203,187,1495,0.09603,0.12802
2013,Post-secondary Non-tertiary Level,West,At least once per month,0.07070,143,1495,0.05770,0.08370
2013,Post-secondary Non-tertiary Level,West,Seldom,0.09789,170,1495,0.08282,0.11296
2013,Post-secondary Non-tertiary Level,West,Never,0.55281,995,1495,0.52759,0.57802
2013,Post-secondary Non-tertiary Level,East,Seldom,0.11616,35,235,0.07510,0.15721
2013,Post-secondary Non-tertiary Level,East,Never,0.70089,200,235,0.64222,0.75955
2013,First Stage of Tertiary Education,West,At least once per week,0.17013,218,1236,0.14917,0.19108
2013,First Stage of Tertiary Education,West,At least once per month,0.11336,168,1236,0.09568,0.13104
2013,First Stage of Tertiary Education,West,Seldom,0.12749,160,1236,0.10889,0.14610
2013,First Stage of Tertiary Education,West,Never,0.56583,690,1236,0.53819,0.59348
2013,First Stage of Tertiary Education,East,At least once per week,0.11128,50,430,0.08152,0.14104
2013,First Stage of Tertiary Education,East,At least once per month,0.08219,31,430,0.05620,0.10818
2013,First Stage of Tertiary Education,East,Seldom,0.10003,40,430,0.07163,0.12842
2013,First Stage of Tertiary Education,East,Never,0.70544,309,430,0.66231,0.74858
2013,Second Stage of Tertiary Education,West,At least once per week,0.13524,705,4355,0.12508,0.14540
2013,Second Stage of Tertiary Education,West,At least once per month,0.09911,561,4355,0.09024,0.10799
2013,Second Stage of Tertiary Education,West,Seldom,0.11228,575,4355,0.10290,0.12166
2013,Second Stage of Tertiary Education,West,Never,0.55229,2514,4355,0.53752,0.56707
2013,Second Stage of Tertiary Education,East,At least once per week,0.13758,201,1449,0.11984,0.15532
2013,Second Stage of Tertiary Education,East,At least once per month,0.09992,192,1449,0.08447,0.11536
2013,Second Stage of Tertiary Education,East,Seldom,0.10924,183,1449,0.09318,0.12531
2013,Second Stage of Tertiary Education,East,Never,0.61787,873,1449,0.59285,0.64290
2015,Pre-primary Level,West,At least once per week,0.07811,44,315,0.04843,0.10779
2015,Pre-primary Level,West,At least once per month,0.03639,31,315,0.01568,0.05710
2015,Pre-primary Level,West,Seldom,0.11567,55,315,0.08029,0.15104
2015,Pre-primary Level,West,Never,0.30250,185,315,0.25169,0.35330
2015,Pre-primary Level,East,Never,0.34306,37,37,0.18798,0.49814
2015,Primary Level,West,Never,0.86872,429,429,0.83673,0.90072
2015,Primary Level,East,Never,0.90252,49,49,0.81860,0.98643
2015,Lower Secondary Level,West,At least once per week,0.06282,165,2594,0.05348,0.07216
2015,Lower Secondary Level,West,At least once per month,0.05098,130,2594,0.04251,0.05945
2015,Lower Secondary Level,West,Seldom,0.09554,219,2594,0.08423,0.10685
2015,Lower Secondary Level,West,Never,0.76536,2080,2594,0.74905,0.78167
2015,Lower Secondary Level,East,Never,0.79611,305,305,0.75082,0.84140
2015,Upper Secondary Level,West,At least once per week,0.10426,1009,9377,0.09807,0.11045
2015,Upper Secondary Level,West,At least once per month,0.08709,821,9377,0.08139,0.09280
2015,Upper Secondary Level,West,Seldom,0.12075,1167,9377,0.11416,0.12735
2015,Upper Secondary Level,West,Never,0.68008,6380,9377,0.67064,0.68952
2015,Upper Secondary Level,East,At least once per week,0.04181,139,2734,0.03430,0.04931
2015,Upper Secondary Level,East,At least once per month,0.07150,216,2734,0.06184,0.08116
2015,Upper Secondary Level,East,Seldom,0.11667,280,2734,0.10464,0.12871
2015,Upper Secondary Level,East,Never,0.76692,2099,2734,0.75107,0.78277
2015,Post-secondary Non-tertiary Level,West,At least once per week,0.12559,198,1862,0.11053,0.14064
2015,Post-secondary Non-tertiary Level,West,At least once per month,0.07849,151,1862,0.06627,0.09071
2015,Post-secondary Non-tertiary Level,West,Seldom,0.14413,243,1862,0.12817,0.16008
2015,Post-secondary Non-tertiary Level,West,Never,0.64655,1270,1862,0.62483,0.66827
2015,Post-secondary Non-tertiary Level,East,Seldom,0.10042,35,250,0.06308,0.13775
2015,Post-secondary Non-tertiary Level,East,Never,0.79483,215,250,0.74467,0.84499
2015,First Stage of Tertiary Education,West,At least once per week,0.14326,185,1127,0.12280,0.16373
2015,First Stage of Tertiary Education,West,At least once per month,0.12210,161,1127,0.10298,0.14123
2015,First Stage of Tertiary Education,West,Seldom,0.16635,190,1127,0.14460,0.18810
2015,First Stage of Tertiary Education,West,Never,0.56627,591,1127,0.53733,0.59522
