"pli0096_h","year","alter_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"Min 1x pro Monat","1988","66 und älter","Hamburg","","","",""
"Min 1x pro Monat","1988","66 und älter","Niedersachsen","","","",""
"Min 1x pro Monat","1988","66 und älter","Bremen","","","",""
"Min 1x pro Monat","1988","66 und älter","Nordrhein-Westfalen","","","",""
"Min 1x pro Monat","1988","66 und älter","Hessen","","","",""
"Min 1x pro Monat","1988","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","1988","66 und älter","Baden-Wuerttemberg","","","",""
"Min 1x pro Monat","1988","66 und älter","Bayern","","","",""
"Min 1x pro Monat","1988","66 und älter","Saarland","","","",""
"Min 1x pro Monat","1988","66 und älter","Berlin","","","",""
"Min 1x pro Monat","1988","66 und älter","Brandenburg","","","",""
"Min 1x pro Monat","1988","66 und älter","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","1988","66 und älter","Sachsen","","","",""
"Min 1x pro Monat","1988","66 und älter","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","1988","66 und älter","Thueringen","","","",""
"Seltener","1988","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Seltener","1988","16-34 Jahre alt","Hamburg","","","",""
"Seltener","1988","16-34 Jahre alt","Niedersachsen","34","0.0886063850561363","0.0604029966956986","0.116809773416574"
"Seltener","1988","16-34 Jahre alt","Bremen","","","",""
"Seltener","1988","16-34 Jahre alt","Nordrhein-Westfalen","86","0.0963898879992067","0.0786651605379241","0.114114615460489"
"Seltener","1988","16-34 Jahre alt","Hessen","","","",""
"Seltener","1988","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Seltener","1988","16-34 Jahre alt","Baden-Wuerttemberg","98","0.156130836327538","0.130575644724795","0.18168602793028"
"Seltener","1988","16-34 Jahre alt","Bayern","62","0.111313382628632","0.0865162272219401","0.136110538035324"
"Seltener","1988","16-34 Jahre alt","Saarland","","","",""
"Seltener","1988","16-34 Jahre alt","Berlin","","","",""
"Seltener","1988","16-34 Jahre alt","Brandenburg","","","",""
"Seltener","1988","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Seltener","1988","16-34 Jahre alt","Sachsen","","","",""
"Seltener","1988","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Seltener","1988","16-34 Jahre alt","Thueringen","","","",""
"Seltener","1988","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Seltener","1988","35-65 Jahre alt","Hamburg","","","",""
"Seltener","1988","35-65 Jahre alt","Niedersachsen","46","0.0918839602414616","0.0671982433013787","0.116569677181544"
"Seltener","1988","35-65 Jahre alt","Bremen","","","",""
"Seltener","1988","35-65 Jahre alt","Nordrhein-Westfalen","100","0.0809324551904393","0.0665638332261016","0.0953010771547771"
"Seltener","1988","35-65 Jahre alt","Hessen","42","0.10288536168094","0.0764922882689229","0.129278435092957"
"Seltener","1988","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Seltener","1988","35-65 Jahre alt","Baden-Wuerttemberg","128","0.19621140343005","0.170931409537945","0.221491397322156"
"Seltener","1988","35-65 Jahre alt","Bayern","71","0.0935484231375211","0.0737018341243179","0.113395012150724"
"Seltener","1988","35-65 Jahre alt","Saarland","","","",""
"Seltener","1988","35-65 Jahre alt","Berlin","","","",""
"Seltener","1988","35-65 Jahre alt","Brandenburg","","","",""
"Seltener","1988","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Seltener","1988","35-65 Jahre alt","Sachsen","","","",""
"Seltener","1988","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Seltener","1988","35-65 Jahre alt","Thueringen","","","",""
"Seltener","1988","66 und älter","Schleswig-Holstein","","","",""
"Seltener","1988","66 und älter","Hamburg","","","",""
"Seltener","1988","66 und älter","Niedersachsen","","","",""
"Seltener","1988","66 und älter","Bremen","","","",""
"Seltener","1988","66 und älter","Nordrhein-Westfalen","","","",""
"Seltener","1988","66 und älter","Hessen","","","",""
"Seltener","1988","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Seltener","1988","66 und älter","Baden-Wuerttemberg","","","",""
"Seltener","1988","66 und älter","Bayern","","","",""
"Seltener","1988","66 und älter","Saarland","","","",""
"Seltener","1988","66 und älter","Berlin","","","",""
"Seltener","1988","66 und älter","Brandenburg","","","",""
"Seltener","1988","66 und älter","Mecklenburg-Vorpommern","","","",""
"Seltener","1988","66 und älter","Sachsen","","","",""
"Seltener","1988","66 und älter","Sachsen-Anhalt","","","",""
"Seltener","1988","66 und älter","Thueringen","","","",""
"Nie","1988","16-34 Jahre alt","Schleswig-Holstein","91","0.836816014790147","0.766468474408992","0.907163555171302"
"Nie","1988","16-34 Jahre alt","Hamburg","43","0.752123722412883","0.638012364755971","0.866235080069794"
"Nie","1988","16-34 Jahre alt","Niedersachsen","303","0.770888317637631","0.729178802933262","0.812597832342"
"Nie","1988","16-34 Jahre alt","Bremen","","","",""
"Nie","1988","16-34 Jahre alt","Nordrhein-Westfalen","868","0.794168480948528","0.76988641970768","0.818450542189375"
"Nie","1988","16-34 Jahre alt","Hessen","303","0.737149491760749","0.693065501293823","0.781233482227675"
"Nie","1988","16-34 Jahre alt","Rheinland-Pfalz,Saarland","222","0.7520986030402","0.70179121708878","0.80240598899162"
"Nie","1988","16-34 Jahre alt","Baden-Wuerttemberg","560","0.658248847459281","0.624856474114949","0.691641220803614"
"Nie","1988","16-34 Jahre alt","Bayern","458","0.731133310846653","0.696177398743441","0.766089222949864"
"Nie","1988","16-34 Jahre alt","Saarland","","","",""
"Nie","1988","16-34 Jahre alt","Berlin","99","0.780131959478336","0.70633805430808","0.853925864648592"
"Nie","1988","16-34 Jahre alt","Brandenburg","","","",""
"Nie","1988","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Nie","1988","16-34 Jahre alt","Sachsen","","","",""
"Nie","1988","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Nie","1988","16-34 Jahre alt","Thueringen","","","",""
"Nie","1988","35-65 Jahre alt","Schleswig-Holstein","131","0.727840748976306","0.66227286147368","0.793408636478933"
"Nie","1988","35-65 Jahre alt","Hamburg","89","0.791621065284938","0.714665190359455","0.868576940210421"
"Nie","1988","35-65 Jahre alt","Niedersachsen","390","0.731802194306823","0.69394227510618","0.769662113507467"
"Nie","1988","35-65 Jahre alt","Bremen","33","0.870293180459704","0.763468774080019","0.977117586839389"
"Nie","1988","35-65 Jahre alt","Nordrhein-Westfalen","1077","0.745038211608451","0.722076362003825","0.768000061213077"
"Nie","1988","35-65 Jahre alt","Hessen","402","0.720826455639125","0.68185544317655","0.759797468101701"
"Nie","1988","35-65 Jahre alt","Rheinland-Pfalz,Saarland","264","0.702752544832119","0.655141605919339","0.7503634837449"
"Nie","1988","35-65 Jahre alt","Baden-Wuerttemberg","680","0.604955851287972","0.573836640097783","0.636075062478161"
"Nie","1988","35-65 Jahre alt","Bayern","585","0.685437449588233","0.653790434117772","0.717084465058694"
"Nie","1988","35-65 Jahre alt","Saarland","","","",""
"Nie","1988","35-65 Jahre alt","Berlin","146","0.798723706588103","0.739821347322569","0.857626065853636"
"Nie","1988","35-65 Jahre alt","Brandenburg","","","",""
"Nie","1988","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Nie","1988","35-65 Jahre alt","Sachsen","","","",""
"Nie","1988","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Nie","1988","35-65 Jahre alt","Thueringen","","","",""
"Nie","1988","66 und älter","Schleswig-Holstein","","","",""
"Nie","1988","66 und älter","Hamburg","33","0.912074026654999","0.81956790420043","1.00458014910957"
"Nie","1988","66 und älter","Niedersachsen","110","0.923227986179985","0.875594385138662","0.970861587221308"
"Nie","1988","66 und älter","Bremen","30","0.938482358015273","0.855232021345058","1.02173269468549"
"Nie","1988","66 und älter","Nordrhein-Westfalen","203","0.885162437614517","0.844136589364654","0.92618828586438"
"Nie","1988","66 und älter","Hessen","86","0.857233461610979","0.789007419743506","0.925459503478451"
"Nie","1988","66 und älter","Rheinland-Pfalz,Saarland","84","0.889594450996617","0.826903629916234","0.952285272077001"
"Nie","1988","66 und älter","Baden-Wuerttemberg","132","0.809776272134709","0.750071517935581","0.869481026333838"
"Nie","1988","66 und älter","Bayern","149","0.828432397123948","0.773810255366981","0.883054538880915"
"Nie","1988","66 und älter","Saarland","","","",""
"Nie","1988","66 und älter","Berlin","30","0.865041157263106","0.750192032268423","0.97989028225779"
"Nie","1988","66 und älter","Brandenburg","","","",""
"Nie","1988","66 und älter","Mecklenburg-Vorpommern","","","",""
"Nie","1988","66 und älter","Sachsen","","","",""
"Nie","1988","66 und älter","Sachsen-Anhalt","","","",""
"Nie","1988","66 und älter","Thueringen","","","",""
"Nie, sehr selten (1984)","1988","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Nie, sehr selten (1984)","1988","16-34 Jahre alt","Hamburg","","","",""
"Nie, sehr selten (1984)","1988","16-34 Jahre alt","Niedersachsen","","","",""
"Nie, sehr selten (1984)","1988","16-34 Jahre alt","Bremen","","","",""
"Nie, sehr selten (1984)","1988","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"Nie, sehr selten (1984)","1988","16-34 Jahre alt","Hessen","","","",""
"Nie, sehr selten (1984)","1988","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Nie, sehr selten (1984)","1988","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"Nie, sehr selten (1984)","1988","16-34 Jahre alt","Bayern","","","",""
"Nie, sehr selten (1984)","1988","16-34 Jahre alt","Saarland","","","",""
"Nie, sehr selten (1984)","1988","16-34 Jahre alt","Berlin","","","",""
"Nie, sehr selten (1984)","1988","16-34 Jahre alt","Brandenburg","","","",""
"Nie, sehr selten (1984)","1988","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Nie, sehr selten (1984)","1988","16-34 Jahre alt","Sachsen","","","",""
"Nie, sehr selten (1984)","1988","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Nie, sehr selten (1984)","1988","16-34 Jahre alt","Thueringen","","","",""
"Nie, sehr selten (1984)","1988","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Nie, sehr selten (1984)","1988","35-65 Jahre alt","Hamburg","","","",""
"Nie, sehr selten (1984)","1988","35-65 Jahre alt","Niedersachsen","","","",""
"Nie, sehr selten (1984)","1988","35-65 Jahre alt","Bremen","","","",""
"Nie, sehr selten (1984)","1988","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"Nie, sehr selten (1984)","1988","35-65 Jahre alt","Hessen","","","",""
"Nie, sehr selten (1984)","1988","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Nie, sehr selten (1984)","1988","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"Nie, sehr selten (1984)","1988","35-65 Jahre alt","Bayern","","","",""
"Nie, sehr selten (1984)","1988","35-65 Jahre alt","Saarland","","","",""
"Nie, sehr selten (1984)","1988","35-65 Jahre alt","Berlin","","","",""
"Nie, sehr selten (1984)","1988","35-65 Jahre alt","Brandenburg","","","",""
"Nie, sehr selten (1984)","1988","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Nie, sehr selten (1984)","1988","35-65 Jahre alt","Sachsen","","","",""
"Nie, sehr selten (1984)","1988","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Nie, sehr selten (1984)","1988","35-65 Jahre alt","Thueringen","","","",""
"Nie, sehr selten (1984)","1988","66 und älter","Schleswig-Holstein","","","",""
"Nie, sehr selten (1984)","1988","66 und älter","Hamburg","","","",""
"Nie, sehr selten (1984)","1988","66 und älter","Niedersachsen","","","",""
"Nie, sehr selten (1984)","1988","66 und älter","Bremen","","","",""
"Nie, sehr selten (1984)","1988","66 und älter","Nordrhein-Westfalen","","","",""
"Nie, sehr selten (1984)","1988","66 und älter","Hessen","","","",""
"Nie, sehr selten (1984)","1988","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Nie, sehr selten (1984)","1988","66 und älter","Baden-Wuerttemberg","","","",""
"Nie, sehr selten (1984)","1988","66 und älter","Bayern","","","",""
"Nie, sehr selten (1984)","1988","66 und älter","Saarland","","","",""
"Nie, sehr selten (1984)","1988","66 und älter","Berlin","","","",""
"Nie, sehr selten (1984)","1988","66 und älter","Brandenburg","","","",""
"Nie, sehr selten (1984)","1988","66 und älter","Mecklenburg-Vorpommern","","","",""
"Nie, sehr selten (1984)","1988","66 und älter","Sachsen","","","",""
"Nie, sehr selten (1984)","1988","66 und älter","Sachsen-Anhalt","","","",""
"Nie, sehr selten (1984)","1988","66 und älter","Thueringen","","","",""
"Gelegentlich (1984)","1988","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Gelegentlich (1984)","1988","16-34 Jahre alt","Hamburg","","","",""
"Gelegentlich (1984)","1988","16-34 Jahre alt","Niedersachsen","","","",""
"Gelegentlich (1984)","1988","16-34 Jahre alt","Bremen","","","",""
"Gelegentlich (1984)","1988","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"Gelegentlich (1984)","1988","16-34 Jahre alt","Hessen","","","",""
"Gelegentlich (1984)","1988","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Gelegentlich (1984)","1988","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"Gelegentlich (1984)","1988","16-34 Jahre alt","Bayern","","","",""
"Gelegentlich (1984)","1988","16-34 Jahre alt","Saarland","","","",""
"Gelegentlich (1984)","1988","16-34 Jahre alt","Berlin","","","",""
"Gelegentlich (1984)","1988","16-34 Jahre alt","Brandenburg","","","",""
"Gelegentlich (1984)","1988","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Gelegentlich (1984)","1988","16-34 Jahre alt","Sachsen","","","",""
"Gelegentlich (1984)","1988","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Gelegentlich (1984)","1988","16-34 Jahre alt","Thueringen","","","",""
"Gelegentlich (1984)","1988","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Gelegentlich (1984)","1988","35-65 Jahre alt","Hamburg","","","",""
"Gelegentlich (1984)","1988","35-65 Jahre alt","Niedersachsen","","","",""
"Gelegentlich (1984)","1988","35-65 Jahre alt","Bremen","","","",""
"Gelegentlich (1984)","1988","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"Gelegentlich (1984)","1988","35-65 Jahre alt","Hessen","","","",""
"Gelegentlich (1984)","1988","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Gelegentlich (1984)","1988","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"Gelegentlich (1984)","1988","35-65 Jahre alt","Bayern","","","",""
"Gelegentlich (1984)","1988","35-65 Jahre alt","Saarland","","","",""
"Gelegentlich (1984)","1988","35-65 Jahre alt","Berlin","","","",""
"Gelegentlich (1984)","1988","35-65 Jahre alt","Brandenburg","","","",""
"Gelegentlich (1984)","1988","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Gelegentlich (1984)","1988","35-65 Jahre alt","Sachsen","","","",""
"Gelegentlich (1984)","1988","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Gelegentlich (1984)","1988","35-65 Jahre alt","Thueringen","","","",""
"Gelegentlich (1984)","1988","66 und älter","Schleswig-Holstein","","","",""
"Gelegentlich (1984)","1988","66 und älter","Hamburg","","","",""
"Gelegentlich (1984)","1988","66 und älter","Niedersachsen","","","",""
"Gelegentlich (1984)","1988","66 und älter","Bremen","","","",""
"Gelegentlich (1984)","1988","66 und älter","Nordrhein-Westfalen","","","",""
"Gelegentlich (1984)","1988","66 und älter","Hessen","","","",""
"Gelegentlich (1984)","1988","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Gelegentlich (1984)","1988","66 und älter","Baden-Wuerttemberg","","","",""
"Gelegentlich (1984)","1988","66 und älter","Bayern","","","",""
"Gelegentlich (1984)","1988","66 und älter","Saarland","","","",""
"Gelegentlich (1984)","1988","66 und älter","Berlin","","","",""
"Gelegentlich (1984)","1988","66 und älter","Brandenburg","","","",""
"Gelegentlich (1984)","1988","66 und älter","Mecklenburg-Vorpommern","","","",""
"Gelegentlich (1984)","1988","66 und älter","Sachsen","","","",""
"Gelegentlich (1984)","1988","66 und älter","Sachsen-Anhalt","","","",""
"Gelegentlich (1984)","1988","66 und älter","Thueringen","","","",""
"Haeufig,regelmaessig (1984)","1988","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Haeufig,regelmaessig (1984)","1988","16-34 Jahre alt","Hamburg","","","",""
"Haeufig,regelmaessig (1984)","1988","16-34 Jahre alt","Niedersachsen","","","",""
"Haeufig,regelmaessig (1984)","1988","16-34 Jahre alt","Bremen","","","",""
"Haeufig,regelmaessig (1984)","1988","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"Haeufig,regelmaessig (1984)","1988","16-34 Jahre alt","Hessen","","","",""
"Haeufig,regelmaessig (1984)","1988","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Haeufig,regelmaessig (1984)","1988","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"Haeufig,regelmaessig (1984)","1988","16-34 Jahre alt","Bayern","","","",""
"Haeufig,regelmaessig (1984)","1988","16-34 Jahre alt","Saarland","","","",""
"Haeufig,regelmaessig (1984)","1988","16-34 Jahre alt","Berlin","","","",""
"Haeufig,regelmaessig (1984)","1988","16-34 Jahre alt","Brandenburg","","","",""
"Haeufig,regelmaessig (1984)","1988","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Haeufig,regelmaessig (1984)","1988","16-34 Jahre alt","Sachsen","","","",""
"Haeufig,regelmaessig (1984)","1988","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Haeufig,regelmaessig (1984)","1988","16-34 Jahre alt","Thueringen","","","",""
"Haeufig,regelmaessig (1984)","1988","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Haeufig,regelmaessig (1984)","1988","35-65 Jahre alt","Hamburg","","","",""
"Haeufig,regelmaessig (1984)","1988","35-65 Jahre alt","Niedersachsen","","","",""
"Haeufig,regelmaessig (1984)","1988","35-65 Jahre alt","Bremen","","","",""
"Haeufig,regelmaessig (1984)","1988","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"Haeufig,regelmaessig (1984)","1988","35-65 Jahre alt","Hessen","","","",""
"Haeufig,regelmaessig (1984)","1988","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Haeufig,regelmaessig (1984)","1988","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"Haeufig,regelmaessig (1984)","1988","35-65 Jahre alt","Bayern","","","",""
"Haeufig,regelmaessig (1984)","1988","35-65 Jahre alt","Saarland","","","",""
"Haeufig,regelmaessig (1984)","1988","35-65 Jahre alt","Berlin","","","",""
"Haeufig,regelmaessig (1984)","1988","35-65 Jahre alt","Brandenburg","","","",""
"Haeufig,regelmaessig (1984)","1988","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Haeufig,regelmaessig (1984)","1988","35-65 Jahre alt","Sachsen","","","",""
"Haeufig,regelmaessig (1984)","1988","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Haeufig,regelmaessig (1984)","1988","35-65 Jahre alt","Thueringen","","","",""
"Haeufig,regelmaessig (1984)","1988","66 und älter","Schleswig-Holstein","","","",""
"Haeufig,regelmaessig (1984)","1988","66 und älter","Hamburg","","","",""
"Haeufig,regelmaessig (1984)","1988","66 und älter","Niedersachsen","","","",""
"Haeufig,regelmaessig (1984)","1988","66 und älter","Bremen","","","",""
"Haeufig,regelmaessig (1984)","1988","66 und älter","Nordrhein-Westfalen","","","",""
"Haeufig,regelmaessig (1984)","1988","66 und älter","Hessen","","","",""
"Haeufig,regelmaessig (1984)","1988","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Haeufig,regelmaessig (1984)","1988","66 und älter","Baden-Wuerttemberg","","","",""
"Haeufig,regelmaessig (1984)","1988","66 und älter","Bayern","","","",""
"Haeufig,regelmaessig (1984)","1988","66 und älter","Saarland","","","",""
"Haeufig,regelmaessig (1984)","1988","66 und älter","Berlin","","","",""
"Haeufig,regelmaessig (1984)","1988","66 und älter","Brandenburg","","","",""
"Haeufig,regelmaessig (1984)","1988","66 und älter","Mecklenburg-Vorpommern","","","",""
"Haeufig,regelmaessig (1984)","1988","66 und älter","Sachsen","","","",""
"Haeufig,regelmaessig (1984)","1988","66 und älter","Sachsen-Anhalt","","","",""
"Haeufig,regelmaessig (1984)","1988","66 und älter","Thueringen","","","",""
"Taeglich","1989","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Taeglich","1989","16-34 Jahre alt","Hamburg","","","",""
"Taeglich","1989","16-34 Jahre alt","Niedersachsen","","","",""
"Taeglich","1989","16-34 Jahre alt","Bremen","","","",""
"Taeglich","1989","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"Taeglich","1989","16-34 Jahre alt","Hessen","","","",""
"Taeglich","1989","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Taeglich","1989","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"Taeglich","1989","16-34 Jahre alt","Bayern","","","",""
"Taeglich","1989","16-34 Jahre alt","Saarland","","","",""
"Taeglich","1989","16-34 Jahre alt","Berlin","","","",""
"Taeglich","1989","16-34 Jahre alt","Brandenburg","","","",""
"Taeglich","1989","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Taeglich","1989","16-34 Jahre alt","Sachsen","","","",""
"Taeglich","1989","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Taeglich","1989","16-34 Jahre alt","Thueringen","","","",""
"Taeglich","1989","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Taeglich","1989","35-65 Jahre alt","Hamburg","","","",""
"Taeglich","1989","35-65 Jahre alt","Niedersachsen","","","",""
"Taeglich","1989","35-65 Jahre alt","Bremen","","","",""
"Taeglich","1989","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"Taeglich","1989","35-65 Jahre alt","Hessen","","","",""
"Taeglich","1989","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Taeglich","1989","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"Taeglich","1989","35-65 Jahre alt","Bayern","","","",""
"Taeglich","1989","35-65 Jahre alt","Saarland","","","",""
"Taeglich","1989","35-65 Jahre alt","Berlin","","","",""
"Taeglich","1989","35-65 Jahre alt","Brandenburg","","","",""
"Taeglich","1989","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Taeglich","1989","35-65 Jahre alt","Sachsen","","","",""
"Taeglich","1989","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Taeglich","1989","35-65 Jahre alt","Thueringen","","","",""
"Taeglich","1989","66 und älter","Schleswig-Holstein","","","",""
"Taeglich","1989","66 und älter","Hamburg","","","",""
"Taeglich","1989","66 und älter","Niedersachsen","","","",""
"Taeglich","1989","66 und älter","Bremen","","","",""
"Taeglich","1989","66 und älter","Nordrhein-Westfalen","","","",""
"Taeglich","1989","66 und älter","Hessen","","","",""
"Taeglich","1989","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Taeglich","1989","66 und älter","Baden-Wuerttemberg","","","",""
"Taeglich","1989","66 und älter","Bayern","","","",""
"Taeglich","1989","66 und älter","Saarland","","","",""
"Taeglich","1989","66 und älter","Berlin","","","",""
"Taeglich","1989","66 und älter","Brandenburg","","","",""
"Taeglich","1989","66 und älter","Mecklenburg-Vorpommern","","","",""
"Taeglich","1989","66 und älter","Sachsen","","","",""
"Taeglich","1989","66 und älter","Sachsen-Anhalt","","","",""
"Taeglich","1989","66 und älter","Thueringen","","","",""
"Min 1x pro Woche","1989","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Min 1x pro Woche","1989","16-34 Jahre alt","Hamburg","","","",""
"Min 1x pro Woche","1989","16-34 Jahre alt","Niedersachsen","","","",""
"Min 1x pro Woche","1989","16-34 Jahre alt","Bremen","","","",""
"Min 1x pro Woche","1989","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"Min 1x pro Woche","1989","16-34 Jahre alt","Hessen","","","",""
"Min 1x pro Woche","1989","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","1989","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"Min 1x pro Woche","1989","16-34 Jahre alt","Bayern","","","",""
"Min 1x pro Woche","1989","16-34 Jahre alt","Saarland","","","",""
"Min 1x pro Woche","1989","16-34 Jahre alt","Berlin","","","",""
"Min 1x pro Woche","1989","16-34 Jahre alt","Brandenburg","","","",""
"Min 1x pro Woche","1989","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","1989","16-34 Jahre alt","Sachsen","","","",""
"Min 1x pro Woche","1989","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","1989","16-34 Jahre alt","Thueringen","","","",""
"Min 1x pro Woche","1989","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Min 1x pro Woche","1989","35-65 Jahre alt","Hamburg","","","",""
"Min 1x pro Woche","1989","35-65 Jahre alt","Niedersachsen","","","",""
"Min 1x pro Woche","1989","35-65 Jahre alt","Bremen","","","",""
"Min 1x pro Woche","1989","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"Min 1x pro Woche","1989","35-65 Jahre alt","Hessen","","","",""
"Min 1x pro Woche","1989","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","1989","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"Min 1x pro Woche","1989","35-65 Jahre alt","Bayern","","","",""
"Min 1x pro Woche","1989","35-65 Jahre alt","Saarland","","","",""
"Min 1x pro Woche","1989","35-65 Jahre alt","Berlin","","","",""
"Min 1x pro Woche","1989","35-65 Jahre alt","Brandenburg","","","",""
"Min 1x pro Woche","1989","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","1989","35-65 Jahre alt","Sachsen","","","",""
"Min 1x pro Woche","1989","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","1989","35-65 Jahre alt","Thueringen","","","",""
"Min 1x pro Woche","1989","66 und älter","Schleswig-Holstein","","","",""
"Min 1x pro Woche","1989","66 und älter","Hamburg","","","",""
"Min 1x pro Woche","1989","66 und älter","Niedersachsen","","","",""
"Min 1x pro Woche","1989","66 und älter","Bremen","","","",""
"Min 1x pro Woche","1989","66 und älter","Nordrhein-Westfalen","","","",""
"Min 1x pro Woche","1989","66 und älter","Hessen","","","",""
"Min 1x pro Woche","1989","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","1989","66 und älter","Baden-Wuerttemberg","","","",""
"Min 1x pro Woche","1989","66 und älter","Bayern","","","",""
"Min 1x pro Woche","1989","66 und älter","Saarland","","","",""
"Min 1x pro Woche","1989","66 und älter","Berlin","","","",""
"Min 1x pro Woche","1989","66 und älter","Brandenburg","","","",""
"Min 1x pro Woche","1989","66 und älter","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","1989","66 und älter","Sachsen","","","",""
"Min 1x pro Woche","1989","66 und älter","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","1989","66 und älter","Thueringen","","","",""
"Min 1x pro Monat","1989","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Min 1x pro Monat","1989","16-34 Jahre alt","Hamburg","","","",""
"Min 1x pro Monat","1989","16-34 Jahre alt","Niedersachsen","","","",""
"Min 1x pro Monat","1989","16-34 Jahre alt","Bremen","","","",""
"Min 1x pro Monat","1989","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
