year,bula_h,regtyp,pli0096_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,North Rhine-Westphalia,Urban regions,Never,0.78892,2018,2494,0.77290,0.80494
1995,North Rhine-Westphalia,Rural regions,Never,0.69109,50,50,0.56172,0.82047
1995,Hesse,Urban regions,At least once per week,0.09289,56,795,0.07270,0.11308
1995,Hesse,Urban regions,At least once per month,0.05783,39,795,0.04159,0.07406
1995,Hesse,Urban regions,Seldom,0.08629,62,795,0.06676,0.10582
1995,Hesse,Urban regions,Never,0.76299,638,795,0.73341,0.79257
1995,Hesse,Rural regions,Never,0.75883,107,107,0.67739,0.84027
1995,"Rhineland-Palatinate, Saarland",Urban regions,At least once per week,0.10645,51,542,0.08046,0.13244
1995,"Rhineland-Palatinate, Saarland",Urban regions,At least once per month,0.06873,33,542,0.04742,0.09005
1995,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.76438,458,542,0.72862,0.80015
1995,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.59824,82,82,0.49148,0.70501
1995,Baden-Wuerttemberg,Urban regions,At least once per week,0.10235,153,1557,0.08729,0.11741
1995,Baden-Wuerttemberg,Urban regions,At least once per month,0.07586,95,1557,0.06271,0.08902
1995,Baden-Wuerttemberg,Urban regions,Seldom,0.10991,160,1557,0.09437,0.12546
1995,Baden-Wuerttemberg,Urban regions,Never,0.71187,1149,1557,0.68937,0.73437
1995,Baden-Wuerttemberg,Rural regions,Never,0.67680,160,160,0.60410,0.74950
1995,Bavaria,Urban regions,At least once per week,0.07705,62,845,0.05906,0.09505
1995,Bavaria,Urban regions,At least once per month,0.05611,43,845,0.04059,0.07164
1995,Bavaria,Urban regions,Seldom,0.07606,63,845,0.05818,0.09395
1995,Bavaria,Urban regions,Never,0.79077,677,845,0.76333,0.81821
1995,Bavaria,Rural regions,At least once per week,0.08507,67,830,0.06608,0.10406
1995,Bavaria,Rural regions,At least once per month,0.06449,49,830,0.04777,0.08121
1995,Bavaria,Rural regions,Seldom,0.12305,98,830,0.10069,0.14541
1995,Bavaria,Rural regions,Never,0.72739,616,830,0.69707,0.75770
1995,Berlin,Urban regions,Seldom,0.05649,36,522,0.03667,0.07632
1995,Berlin,Urban regions,Never,0.87486,486,522,0.84645,0.90327
1995,Brandenburg,Rural regions,Seldom,0.08560,43,514,0.06139,0.10981
1995,Brandenburg,Rural regions,Never,0.83033,471,514,0.79785,0.86281
1995,Mecklenburg-Western Pomerania,Urban regions,Never,0.81027,46,46,0.69571,0.92483
1995,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.09247,34,330,0.06117,0.12377
1995,Mecklenburg-Western Pomerania,Rural regions,Never,0.81798,296,330,0.77628,0.85967
1995,Saxony,Urban regions,At least once per week,0.05478,36,571,0.03610,0.07346
1995,Saxony,Urban regions,At least once per month,0.06361,39,571,0.04357,0.08364
1995,Saxony,Urban regions,Seldom,0.05169,36,571,0.03351,0.06986
1995,Saxony,Urban regions,Never,0.82993,460,571,0.79909,0.86077
1995,Saxony,Rural regions,At least once per month,0.07407,39,499,0.05107,0.09707
1995,Saxony,Rural regions,Seldom,0.05786,33,499,0.03735,0.07837
1995,Saxony,Rural regions,Never,0.83649,427,499,0.80401,0.86897
1995,Saxony-Anhalt,Urban regions,Never,0.91941,117,117,0.86987,0.96895
1995,Saxony-Anhalt,Rural regions,At least once per week,0.05899,34,555,0.03937,0.07861
1995,Saxony-Anhalt,Rural regions,At least once per month,0.06087,38,555,0.04096,0.08079
1995,Saxony-Anhalt,Rural regions,Seldom,0.04815,37,555,0.03032,0.06598
1995,Saxony-Anhalt,Rural regions,Never,0.83198,446,555,0.80085,0.86312
1995,Thuringa,Urban regions,Never,0.87033,160,160,0.81812,0.92255
1995,Thuringa,Rural regions,At least once per month,0.06334,32,430,0.04029,0.08639
1995,Thuringa,Rural regions,Seldom,0.06454,37,430,0.04129,0.08779
1995,Thuringa,Rural regions,Never,0.81294,361,430,0.77604,0.84984
1996,Schleswig-Holstein,Urban regions,Never,0.77423,106,106,0.69426,0.85420
1996,Schleswig-Holstein,Rural regions,Never,0.58718,95,95,0.48765,0.68671
1996,Hamburg,Urban regions,Never,0.81065,102,102,0.73424,0.88705
1996,Lower Saxony,Urban regions,At least once per week,0.08468,38,483,0.05983,0.10954
1996,Lower Saxony,Urban regions,Seldom,0.13537,65,483,0.10483,0.16591
1996,Lower Saxony,Urban regions,Never,0.73084,380,483,0.69125,0.77044
1996,Lower Saxony,Rural regions,At least once per week,0.07682,49,527,0.05406,0.09958
1996,Lower Saxony,Rural regions,At least once per month,0.07157,40,527,0.04954,0.09360
1996,Lower Saxony,Rural regions,Seldom,0.18092,82,527,0.14803,0.21382
1996,Lower Saxony,Rural regions,Never,0.67069,356,527,0.63053,0.71086
1996,Bremen,Urban regions,Never,0.80125,74,74,0.70970,0.89279
1996,North Rhine-Westphalia,Urban regions,At least once per week,0.07315,158,2478,0.06289,0.08340
1996,North Rhine-Westphalia,Urban regions,At least once per month,0.06887,146,2478,0.05890,0.07884
1996,North Rhine-Westphalia,Urban regions,Seldom,0.13605,307,2478,0.12255,0.14955
1996,North Rhine-Westphalia,Urban regions,Never,0.72193,1867,2478,0.70428,0.73957
1996,North Rhine-Westphalia,Rural regions,Never,0.59040,40,40,0.43606,0.74474
1996,Hesse,Urban regions,At least once per week,0.10051,51,766,0.07920,0.12181
1996,Hesse,Urban regions,At least once per month,0.06364,43,766,0.04634,0.08094
1996,Hesse,Urban regions,Seldom,0.13823,107,766,0.11377,0.16269
1996,Hesse,Urban regions,Never,0.69762,565,766,0.66507,0.73017
1996,Hesse,Rural regions,Never,0.69835,98,98,0.60701,0.78969
1996,"Rhineland-Palatinate, Saarland",Urban regions,At least once per week,0.11239,54,557,0.08614,0.13865
1996,"Rhineland-Palatinate, Saarland",Urban regions,At least once per month,0.07462,39,557,0.05278,0.09647
1996,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.10543,64,557,0.07990,0.13096
1996,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.70755,400,557,0.66974,0.74537
1996,"Rhineland-Palatinate, Saarland",Rural regions,Seldom,0.20830,31,110,0.13206,0.28454
1996,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.61780,79,110,0.52657,0.70902
1996,Baden-Wuerttemberg,Urban regions,At least once per week,0.08676,125,1481,0.07242,0.10110
1996,Baden-Wuerttemberg,Urban regions,At least once per month,0.08845,105,1481,0.07399,0.10292
1996,Baden-Wuerttemberg,Urban regions,Seldom,0.18200,263,1481,0.16234,0.20166
1996,Baden-Wuerttemberg,Urban regions,Never,0.64279,988,1481,0.61837,0.66720
1996,Baden-Wuerttemberg,Rural regions,Seldom,0.21429,44,174,0.15315,0.27544
1996,Baden-Wuerttemberg,Rural regions,Never,0.55590,130,174,0.48186,0.62994
1996,Bavaria,Urban regions,At least once per week,0.06973,58,824,0.05233,0.08713
1996,Bavaria,Urban regions,At least once per month,0.08322,50,824,0.06435,0.10209
1996,Bavaria,Urban regions,Seldom,0.13261,114,824,0.10944,0.15578
1996,Bavaria,Urban regions,Never,0.71444,602,824,0.68358,0.74530
1996,Bavaria,Rural regions,At least once per week,0.08800,73,825,0.06866,0.10734
1996,Bavaria,Rural regions,At least once per month,0.09480,67,825,0.07480,0.11481
1996,Bavaria,Rural regions,Seldom,0.17817,131,825,0.15204,0.20430
1996,Bavaria,Rural regions,Never,0.63903,554,825,0.60624,0.67182
1996,Berlin,Urban regions,Seldom,0.06886,41,487,0.04635,0.09137
1996,Berlin,Urban regions,Never,0.81829,446,487,0.78401,0.85257
1996,Brandenburg,Rural regions,At least once per month,0.06283,37,550,0.04253,0.08313
1996,Brandenburg,Rural regions,Seldom,0.12225,66,550,0.09485,0.14965
1996,Brandenburg,Rural regions,Never,0.78889,447,550,0.75475,0.82302
1996,Mecklenburg-Western Pomerania,Urban regions,Never,0.81881,45,45,0.70500,0.93262
1996,Mecklenburg-Western Pomerania,Rural regions,At least once per month,0.10025,31,335,0.06804,0.13246
1996,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.13236,52,335,0.09601,0.16870
1996,Mecklenburg-Western Pomerania,Rural regions,Never,0.74861,252,335,0.70208,0.79513
1996,Saxony,Urban regions,At least once per week,0.05961,36,565,0.04007,0.07915
1996,Saxony,Urban regions,At least once per month,0.06284,38,565,0.04281,0.08287
1996,Saxony,Urban regions,Seldom,0.08731,54,565,0.06401,0.11061
1996,Saxony,Urban regions,Never,0.79024,437,565,0.75664,0.82384
1996,Saxony,Rural regions,At least once per month,0.07452,45,508,0.05166,0.09738
1996,Saxony,Rural regions,Seldom,0.10598,61,508,0.07919,0.13277
1996,Saxony,Rural regions,Never,0.76518,402,508,0.72828,0.80208
1996,Saxony-Anhalt,Urban regions,Never,0.91003,124,124,0.85946,0.96060
1996,Saxony-Anhalt,Rural regions,At least once per week,0.05845,33,523,0.03832,0.07857
1996,Saxony-Anhalt,Rural regions,At least once per month,0.06593,34,523,0.04464,0.08722
1996,Saxony-Anhalt,Rural regions,Seldom,0.13443,78,523,0.10517,0.16370
1996,Saxony-Anhalt,Rural regions,Never,0.74119,378,523,0.70362,0.77876
1996,Thuringa,Urban regions,Never,0.80123,152,152,0.73757,0.86488
1996,Thuringa,Rural regions,At least once per week,0.06264,31,469,0.04068,0.08459
1996,Thuringa,Rural regions,At least once per month,0.07662,38,469,0.05252,0.10072
1996,Thuringa,Rural regions,Seldom,0.16613,84,469,0.13241,0.19985
1996,Thuringa,Rural regions,Never,0.69461,316,469,0.65289,0.73634
1997,Schleswig-Holstein,Urban regions,Never,0.70202,91,91,0.60752,0.79651
1997,Schleswig-Holstein,Rural regions,Never,0.68774,98,98,0.59551,0.77996
1997,Hamburg,Urban regions,Never,0.78005,101,101,0.69887,0.86124
1997,Lower Saxony,Urban regions,At least once per week,0.06714,34,481,0.04475,0.08953
1997,Lower Saxony,Urban regions,Seldom,0.12955,63,481,0.09951,0.15959
1997,Lower Saxony,Urban regions,Never,0.74905,384,481,0.71026,0.78783
1997,Lower Saxony,Rural regions,At least once per week,0.07577,39,515,0.05289,0.09865
1997,Lower Saxony,Rural regions,At least once per month,0.06367,39,515,0.04256,0.08477
1997,Lower Saxony,Rural regions,Seldom,0.17924,86,515,0.14608,0.21240
1997,Lower Saxony,Rural regions,Never,0.68132,351,515,0.64104,0.72161
1997,Bremen,Urban regions,Never,0.80264,72,72,0.71005,0.89522
1997,North Rhine-Westphalia,Urban regions,At least once per week,0.07747,165,2423,0.06682,0.08812
1997,North Rhine-Westphalia,Urban regions,At least once per month,0.07367,141,2423,0.06326,0.08407
1997,North Rhine-Westphalia,Urban regions,Seldom,0.11053,264,2423,0.09804,0.12302
1997,North Rhine-Westphalia,Urban regions,Never,0.73833,1853,2423,0.72083,0.75584
1997,North Rhine-Westphalia,Rural regions,Never,0.70318,49,49,0.57393,0.83242
1997,Hesse,Urban regions,At least once per week,0.11255,63,712,0.08931,0.13578
1997,Hesse,Urban regions,At least once per month,0.05142,36,712,0.03519,0.06766
1997,Hesse,Urban regions,Seldom,0.16093,91,712,0.13392,0.18794
1997,Hesse,Urban regions,Never,0.67510,522,712,0.64068,0.70953
1997,Hesse,Rural regions,Never,0.71536,96,96,0.62462,0.80610
1997,"Rhineland-Palatinate, Saarland",Urban regions,At least once per week,0.11435,50,569,0.08818,0.14052
1997,"Rhineland-Palatinate, Saarland",Urban regions,At least once per month,0.07973,41,569,0.05745,0.10201
1997,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.08955,58,569,0.06607,0.11303
1997,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.71637,420,569,0.67930,0.75344
1997,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.65534,88,88,0.55547,0.75521
1997,Baden-Wuerttemberg,Urban regions,At least once per week,0.07903,127,1491,0.06533,0.09273
1997,Baden-Wuerttemberg,Urban regions,At least once per month,0.09564,106,1491,0.08071,0.11057
1997,Baden-Wuerttemberg,Urban regions,Seldom,0.16493,243,1491,0.14609,0.18377
1997,Baden-Wuerttemberg,Urban regions,Never,0.66040,1015,1491,0.63635,0.68445
1997,Baden-Wuerttemberg,Rural regions,Seldom,0.16296,38,160,0.10555,0.22036
1997,Baden-Wuerttemberg,Rural regions,Never,0.58650,122,160,0.50995,0.66305
1997,Bavaria,Urban regions,At least once per week,0.07770,65,811,0.05927,0.09614
1997,Bavaria,Urban regions,At least once per month,0.09061,65,811,0.07084,0.11038
1997,Bavaria,Urban regions,Seldom,0.08771,85,811,0.06823,0.10719
1997,Bavaria,Urban regions,Never,0.74398,596,811,0.71392,0.77403
1997,Bavaria,Rural regions,At least once per week,0.07611,70,803,0.05776,0.09446
1997,Bavaria,Rural regions,At least once per month,0.09911,64,803,0.07843,0.11979
1997,Bavaria,Rural regions,Seldom,0.15887,128,803,0.13357,0.18418
1997,Bavaria,Rural regions,Never,0.66591,541,803,0.63326,0.69855
1997,Berlin,Urban regions,Seldom,0.09884,54,451,0.07127,0.12642
1997,Berlin,Urban regions,Never,0.79172,397,451,0.75420,0.82924
1997,Brandenburg,Rural regions,At least once per month,0.06630,40,549,0.04547,0.08713
1997,Brandenburg,Rural regions,Seldom,0.10467,58,549,0.07904,0.13030
1997,Brandenburg,Rural regions,Never,0.79850,451,549,0.76492,0.83209
1997,Mecklenburg-Western Pomerania,Urban regions,Never,0.87063,49,49,0.77568,0.96557
1997,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.10703,39,288,0.07126,0.14279
1997,Mecklenburg-Western Pomerania,Rural regions,Never,0.76675,249,288,0.71782,0.81568
1997,Saxony,Urban regions,At least once per week,0.06501,36,549,0.04437,0.08566
1997,Saxony,Urban regions,At least once per month,0.05622,34,549,0.03694,0.07551
1997,Saxony,Urban regions,Seldom,0.09043,54,549,0.06641,0.11444
1997,Saxony,Urban regions,Never,0.78834,425,549,0.75413,0.82254
1997,Saxony,Rural regions,At least once per month,0.06465,35,497,0.04301,0.08630
1997,Saxony,Rural regions,Seldom,0.10561,60,497,0.07856,0.13266
1997,Saxony,Rural regions,Never,0.77594,402,497,0.73924,0.81263
1997,Saxony-Anhalt,Urban regions,Never,0.91500,121,121,0.86510,0.96490
1997,Saxony-Anhalt,Rural regions,At least once per week,0.06176,31,523,0.04111,0.08241
1997,Saxony-Anhalt,Rural regions,At least once per month,0.07788,38,523,0.05489,0.10087
1997,Saxony-Anhalt,Rural regions,Seldom,0.06578,52,523,0.04451,0.08704
1997,Saxony-Anhalt,Rural regions,Never,0.79458,402,523,0.75993,0.82924
1997,Thuringa,Urban regions,Never,0.81788,157,157,0.75731,0.87844
1997,Thuringa,Rural regions,At least once per month,0.09105,43,437,0.06405,0.11805
1997,Thuringa,Rural regions,Seldom,0.10669,56,437,0.07771,0.13566
1997,Thuringa,Rural regions,Never,0.73702,338,437,0.69570,0.77835
1998,Schleswig-Holstein,Urban regions,Seldom,0.13393,32,159,0.08083,0.18704
1998,Schleswig-Holstein,Urban regions,Never,0.71089,127,159,0.64020,0.78158
1998,Schleswig-Holstein,Rural regions,Never,0.71925,113,113,0.63602,0.80247
1998,Hamburg,Urban regions,Never,0.83225,131,131,0.76802,0.89648
1998,Lower Saxony,Urban regions,At least once per week,0.06452,42,548,0.04393,0.08511
1998,Lower Saxony,Urban regions,Seldom,0.09532,47,548,0.07071,0.11993
1998,Lower Saxony,Urban regions,Never,0.78395,459,548,0.74946,0.81844
1998,Lower Saxony,Rural regions,At least once per week,0.11660,68,611,0.09113,0.14207
1998,Lower Saxony,Rural regions,At least once per month,0.06666,44,611,0.04687,0.08646
1998,Lower Saxony,Rural regions,Seldom,0.11659,71,611,0.09112,0.14205
1998,Lower Saxony,Rural regions,Never,0.70015,428,611,0.66379,0.73651
1998,Bremen,Urban regions,Never,0.78871,75,75,0.69570,0.88172
1998,North Rhine-Westphalia,Urban regions,At least once per week,0.06960,181,2745,0.06008,0.07913
1998,North Rhine-Westphalia,Urban regions,At least once per month,0.06463,166,2745,0.05543,0.07383
1998,North Rhine-Westphalia,Urban regions,Seldom,0.10206,257,2745,0.09073,0.11339
1998,North Rhine-Westphalia,Urban regions,Never,0.76371,2141,2745,0.74781,0.77960
1998,North Rhine-Westphalia,Rural regions,Never,0.78968,51,51,0.67671,0.90264
1998,Hesse,Urban regions,At least once per week,0.07895,57,793,0.06017,0.09773
1998,Hesse,Urban regions,At least once per month,0.08269,61,793,0.06351,0.10187
1998,Hesse,Urban regions,Seldom,0.10709,84,793,0.08556,0.12863
1998,Hesse,Urban regions,Never,0.73126,591,793,0.70039,0.76214
1998,Hesse,Rural regions,Never,0.65811,105,105,0.56694,0.74927
1998,"Rhineland-Palatinate, Saarland",Urban regions,At least once per week,0.09913,57,616,0.07551,0.12275
1998,"Rhineland-Palatinate, Saarland",Urban regions,At least once per month,0.06350,32,616,0.04423,0.08278
1998,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.06853,41,616,0.04857,0.08850
1998,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.76883,486,616,0.73551,0.80215
1998,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.64404,118,118,0.55728,0.73080
1998,Baden-Wuerttemberg,Urban regions,At least once per week,0.10182,154,1595,0.08697,0.11666
1998,Baden-Wuerttemberg,Urban regions,At least once per month,0.07800,109,1595,0.06483,0.09116
1998,Baden-Wuerttemberg,Urban regions,Seldom,0.12927,184,1595,0.11280,0.14574
1998,Baden-Wuerttemberg,Urban regions,Never,0.69092,1148,1595,0.66823,0.71360
1998,Baden-Wuerttemberg,Rural regions,Seldom,0.22053,33,171,0.15820,0.28285
1998,Baden-Wuerttemberg,Rural regions,Never,0.58947,138,171,0.51552,0.66342
1998,Bavaria,Urban regions,At least once per week,0.07132,65,906,0.05455,0.08809
1998,Bavaria,Urban regions,At least once per month,0.06744,61,906,0.05110,0.08378
1998,Bavaria,Urban regions,Seldom,0.11332,92,906,0.09267,0.13397
1998,Bavaria,Urban regions,Never,0.74792,688,906,0.71963,0.77621
1998,Bavaria,Rural regions,At least once per week,0.08871,89,950,0.07062,0.10680
1998,Bavaria,Rural regions,At least once per month,0.10120,91,950,0.08201,0.12038
1998,Bavaria,Rural regions,Seldom,0.12002,112,950,0.09935,0.14070
1998,Bavaria,Rural regions,Never,0.69007,658,950,0.66065,0.71950
1998,Berlin,Urban regions,At least once per month,0.05733,37,507,0.03708,0.07759
1998,Berlin,Urban regions,Seldom,0.08129,43,507,0.05748,0.10511
1998,Berlin,Urban regions,Never,0.81565,427,507,0.78186,0.84944
1998,Brandenburg,Rural regions,At least once per month,0.07533,42,567,0.05359,0.09707
1998,Brandenburg,Rural regions,Seldom,0.08992,50,567,0.06636,0.11349
1998,Brandenburg,Rural regions,Never,0.80396,475,567,0.77125,0.83667
1998,Mecklenburg-Western Pomerania,Urban regions,Never,0.73958,43,43,0.60685,0.87231
1998,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.08710,32,309,0.05561,0.11859
1998,Mecklenburg-Western Pomerania,Rural regions,Never,0.79963,277,309,0.75492,0.84433
1998,Saxony,Urban regions,At least once per week,0.06319,36,546,0.04276,0.08362
1998,Saxony,Urban regions,Seldom,0.09481,54,546,0.07021,0.11940
1998,Saxony,Urban regions,Never,0.79757,456,546,0.76383,0.83130
1998,Saxony,Rural regions,At least once per week,0.05220,35,592,0.03427,0.07014
1998,Saxony,Rural regions,At least once per month,0.05637,32,592,0.03778,0.07496
1998,Saxony,Rural regions,Seldom,0.07231,41,592,0.05143,0.09319
1998,Saxony,Rural regions,Never,0.81912,484,592,0.78809,0.85015
1998,Saxony-Anhalt,Urban regions,Never,0.84377,114,114,0.77683,0.91072
1998,Saxony-Anhalt,Rural regions,At least once per month,0.06934,34,527,0.04763,0.09105
1998,Saxony-Anhalt,Rural regions,Seldom,0.05488,38,527,0.03542,0.07435
1998,Saxony-Anhalt,Rural regions,Never,0.82719,455,527,0.79488,0.85950
1998,Thuringa,Urban regions,Never,0.84756,179,179,0.79475,0.90037
1998,Thuringa,Rural regions,At least once per week,0.07115,38,509,0.04879,0.09350
1998,Thuringa,Rural regions,At least once per month,0.07906,38,509,0.05559,0.10252
1998,Thuringa,Rural regions,Seldom,0.07421,51,509,0.05141,0.09700
1998,Thuringa,Rural regions,Never,0.77559,382,509,0.73931,0.81187
1999,Schleswig-Holstein,Urban regions,Seldom,0.25652,41,130,0.18115,0.33188
1999,Schleswig-Holstein,Urban regions,Never,0.56367,89,130,0.47808,0.64925
1999,Schleswig-Holstein,Rural regions,Never,0.64666,100,100,0.55250,0.74082
1999,Hamburg,Urban regions,Never,0.81343,114,114,0.74160,0.88525
1999,Lower Saxony,Urban regions,At least once per week,0.08320,42,570,0.06050,0.10589
1999,Lower Saxony,Urban regions,At least once per month,0.06310,32,570,0.04312,0.08308
1999,Lower Saxony,Urban regions,Seldom,0.13828,70,570,0.10992,0.16665
1999,Lower Saxony,Urban regions,Never,0.71542,426,570,0.67834,0.75249
1999,Lower Saxony,Rural regions,At least once per week,0.12971,71,585,0.10246,0.15696
1999,Lower Saxony,Rural regions,At least once per month,0.08234,49,585,0.06004,0.10463
1999,Lower Saxony,Rural regions,Seldom,0.15478,88,585,0.12545,0.18412
1999,Lower Saxony,Rural regions,Never,0.63317,377,585,0.59408,0.67226
1999,Bremen,Urban regions,Never,0.83336,71,71,0.74606,0.92066
1999,North Rhine-Westphalia,Urban regions,At least once per week,0.06929,185,2614,0.05956,0.07903
1999,North Rhine-Westphalia,Urban regions,At least once per month,0.06624,161,2614,0.05670,0.07577
1999,North Rhine-Westphalia,Urban regions,Seldom,0.12368,314,2614,0.11106,0.13630
1999,North Rhine-Westphalia,Urban regions,Never,0.74079,1954,2614,0.72398,0.75759
1999,North Rhine-Westphalia,Rural regions,Never,0.70157,46,46,0.56788,0.83526
1999,Hesse,Urban regions,At least once per week,0.09684,60,747,0.07562,0.11807
1999,Hesse,Urban regions,At least once per month,0.07861,62,747,0.05930,0.09792
1999,Hesse,Urban regions,Seldom,0.13918,101,747,0.11434,0.16402
1999,Hesse,Urban regions,Never,0.68537,524,747,0.65204,0.71869
1999,Hesse,Rural regions,Never,0.62458,95,95,0.52668,0.72247
1999,"Rhineland-Palatinate, Saarland",Urban regions,At least once per week,0.10740,57,560,0.08174,0.13307
1999,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.11747,71,560,0.09078,0.14416
1999,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.71941,432,560,0.68217,0.75666
1999,"Rhineland-Palatinate, Saarland",Rural regions,Seldom,0.25045,48,141,0.17868,0.32223
1999,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.53508,93,141,0.45245,0.61770
1999,Baden-Wuerttemberg,Urban regions,At least once per week,0.09045,133,1523,0.07604,0.10485
1999,Baden-Wuerttemberg,Urban regions,At least once per month,0.07828,106,1523,0.06478,0.09177
1999,Baden-Wuerttemberg,Urban regions,Seldom,0.15077,229,1523,0.13279,0.16874
1999,Baden-Wuerttemberg,Urban regions,Never,0.68051,1055,1523,0.65709,0.70394
1999,Baden-Wuerttemberg,Rural regions,Seldom,0.15560,38,156,0.09853,0.21266
1999,Baden-Wuerttemberg,Rural regions,Never,0.60921,118,156,0.53239,0.68602
1999,Bavaria,Urban regions,At least once per week,0.06530,55,885,0.04901,0.08158
1999,Bavaria,Urban regions,At least once per month,0.04753,40,885,0.03351,0.06156
1999,Bavaria,Urban regions,Seldom,0.14860,127,885,0.12515,0.17204
1999,Bavaria,Urban regions,Never,0.73857,663,885,0.70961,0.76754
1999,Bavaria,Rural regions,At least once per week,0.09058,84,894,0.07175,0.10940
1999,Bavaria,Rural regions,At least once per month,0.10240,87,894,0.08251,0.12228
1999,Bavaria,Rural regions,Seldom,0.17467,149,894,0.14976,0.19957
1999,Bavaria,Rural regions,Never,0.63236,574,894,0.60073,0.66398
1999,Berlin,Urban regions,At least once per month,0.06576,35,488,0.04375,0.08777
1999,Berlin,Urban regions,Seldom,0.11805,60,488,0.08939,0.14670
1999,Berlin,Urban regions,Never,0.77164,393,488,0.73436,0.80892
1999,Brandenburg,Rural regions,At least once per month,0.09793,50,537,0.07277,0.12309
1999,Brandenburg,Rural regions,Seldom,0.13033,66,537,0.10182,0.15883
1999,Brandenburg,Rural regions,Never,0.73813,421,537,0.70091,0.77535
1999,Mecklenburg-Western Pomerania,Urban regions,Never,0.79576,42,42,0.67235,0.91916
1999,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.14782,52,311,0.10831,0.18733
1999,Mecklenburg-Western Pomerania,Rural regions,Never,0.75125,259,311,0.70312,0.79937
1999,Saxony,Urban regions,At least once per week,0.06311,34,553,0.04282,0.08339
1999,Saxony,Urban regions,At least once per month,0.05566,38,553,0.03654,0.07479
1999,Saxony,Urban regions,Seldom,0.10783,62,553,0.08196,0.13371
1999,Saxony,Urban regions,Never,0.77340,419,553,0.73847,0.80832
1999,Saxony,Rural regions,At least once per week,0.05630,35,586,0.03762,0.07498
1999,Saxony,Rural regions,At least once per month,0.06896,45,586,0.04843,0.08949
1999,Saxony,Rural regions,Seldom,0.11002,75,586,0.08467,0.13538
1999,Saxony,Rural regions,Never,0.76472,431,586,0.73034,0.79909
1999,Saxony-Anhalt,Urban regions,Never,0.84402,111,111,0.77622,0.91183
1999,Saxony-Anhalt,Rural regions,At least once per week,0.07524,44,553,0.05323,0.09724
1999,Saxony-Anhalt,Rural regions,At least once per month,0.05550,33,553,0.03640,0.07460
1999,Saxony-Anhalt,Rural regions,Seldom,0.08828,56,553,0.06462,0.11195
1999,Saxony-Anhalt,Rural regions,Never,0.78098,420,553,0.74648,0.81548
1999,Thuringa,Urban regions,Seldom,0.13951,31,199,0.09125,0.18777
1999,Thuringa,Urban regions,Never,0.75057,168,199,0.69030,0.81084
1999,Thuringa,Rural regions,At least once per week,0.05318,32,491,0.03331,0.07305
1999,Thuringa,Rural regions,At least once per month,0.08042,41,491,0.05634,0.10450
1999,Thuringa,Rural regions,Seldom,0.12821,66,491,0.09860,0.15781
1999,Thuringa,Rural regions,Never,0.73819,352,491,0.69926,0.77711
2001,Schleswig-Holstein,Urban regions,At least once per month,0.11644,36,250,0.07660,0.15628
2001,Schleswig-Holstein,Urban regions,Seldom,0.22908,70,250,0.17688,0.28128
2001,Schleswig-Holstein,Urban regions,Never,0.54832,144,250,0.48651,0.61014
2001,Schleswig-Holstein,Rural regions,At least once per month,0.10599,42,340,0.07322,0.13875
2001,Schleswig-Holstein,Rural regions,Seldom,0.18919,64,340,0.14750,0.23089
2001,Schleswig-Holstein,Rural regions,Never,0.63302,234,340,0.58172,0.68433
2001,Hamburg,Urban regions,Never,0.75144,201,201,0.69154,0.81133
2001,Lower Saxony,Urban regions,At least once per week,0.09718,83,876,0.07755,0.11680
2001,Lower Saxony,Urban regions,At least once per month,0.07239,63,876,0.05522,0.08956
2001,Lower Saxony,Urban regions,Seldom,0.11915,91,876,0.09768,0.14061
2001,Lower Saxony,Urban regions,Never,0.71129,639,876,0.68126,0.74132
2001,Lower Saxony,Rural regions,At least once per week,0.10664,93,950,0.08700,0.12628
2001,Lower Saxony,Rural regions,At least once per month,0.07707,88,950,0.06010,0.09404
2001,Lower Saxony,Rural regions,Seldom,0.12239,117,950,0.10154,0.14324
2001,Lower Saxony,Rural regions,Never,0.69391,652,950,0.66458,0.72323
2001,Bremen,Urban regions,Never,0.80875,117,117,0.73718,0.88032
2001,North Rhine-Westphalia,Urban regions,At least once per week,0.07433,346,4460,0.06664,0.08203
2001,North Rhine-Westphalia,Urban regions,At least once per month,0.05633,258,4460,0.04956,0.06309
2001,North Rhine-Westphalia,Urban regions,Seldom,0.10178,462,4460,0.09291,0.11066
