year,regtyp,sex,pli0096_h,proportion,n,lower_confidence,upper_confidence
2008,Laendlicher Raum,maennlich,Min 1x pro Woche,0.021878085537598086,23673,0.02001458048373672,0.02374159059145945
2008,Laendlicher Raum,weiblich,Seltener,0.019591539780699475,23673,0.017826041769795343,0.021357037791603608
2008,Laendlicher Raum,maennlich,Seltener,0.01834433300420932,23673,0.016634868946023444,0.0200537970623952
2008,Laendlicher Raum,maennlich,Min 1x pro Monat,0.016317621992412826,23673,0.014703689734091462,0.017931554250734193
2008,Laendlicher Raum,weiblich,Min 1x pro Monat,0.01449877877669802,23673,0.012976045924903397,0.016021511628492646
2008,Laendlicher Raum,weiblich,Min 1x pro Woche,0.013511406745309982,23673,0.01204070116489247,0.014982112325727494
2009,Staedtischer Raum,weiblich,Nie,0.2452323695542755,21983,0.23954504356802256,0.2509196955405284
2009,Staedtischer Raum,maennlich,Nie,0.2089368603545663,21983,0.20356251342577544,0.21431120728335715
2009,Laendlicher Raum,weiblich,Nie,0.1275655723952799,21983,0.12315549988647126,0.13197564490408856
2009,Laendlicher Raum,maennlich,Nie,0.10676136681393658,21983,0.10267908104337674,0.11084365258449642
2009,Staedtischer Raum,weiblich,Seltener,0.04071360662155361,21983,0.03810110528269501,0.043326107960412204
2009,Staedtischer Raum,maennlich,Min 1x pro Woche,0.03635143448353,21983,0.03387724641770818,0.038825622549351825
2009,Staedtischer Raum,maennlich,Seltener,0.03584810692914266,21983,0.033390465985020296,0.03830574787326503
2009,Staedtischer Raum,weiblich,Min 1x pro Woche,0.02852189474861585,21983,0.026321410387270754,0.030722379109960944
2009,Staedtischer Raum,maennlich,Min 1x pro Monat,0.026284883395783235,21983,0.024170023630425353,0.028399743161141116
2009,Staedtischer Raum,weiblich,Min 1x pro Monat,0.026173032828141603,21983,0.024062556356861872,0.028283509299421333
2009,Laendlicher Raum,weiblich,Seltener,0.02522230300318774,21983,0.023149501319634207,0.027295104686741272
2009,Laendlicher Raum,maennlich,Seltener,0.02270566523125105,21983,0.02073645357764995,0.024674876884852148
2009,Laendlicher Raum,maennlich,Min 1x pro Woche,0.02242603881214697,21983,0.02046871045222838,0.02438336717206556
2009,Laendlicher Raum,maennlich,Min 1x pro Monat,0.01834349309322745,21983,0.01656957572244521,0.020117410464009687
2009,Laendlicher Raum,weiblich,Min 1x pro Monat,0.015826855321290755,21983,0.014177000756636898,0.017476709885944613
2009,Laendlicher Raum,weiblich,Min 1x pro Woche,0.013086516414070801,21983,0.011584190495891915,0.014588842332249687
2011,Staedtischer Raum,weiblich,Nie,0.24457021577644145,41903,0.24045462345667074,0.24868580809621216
2011,Staedtischer Raum,maennlich,Nie,0.1893172974885037,41903,0.1855662365956327,0.1930683583813747
2011,Laendlicher Raum,weiblich,Nie,0.13137601697912982,41903,0.12814151466300444,0.1346105192952552
2011,Laendlicher Raum,maennlich,Nie,0.10240537672444287,41903,0.09950245708280125,0.10530829636608449
2011,Staedtischer Raum,weiblich,Seltener,0.044534842589317294,41903,0.04255973434899885,0.046509950829635736
2011,Staedtischer Raum,maennlich,Seltener,0.03781393703572692,41903,0.03598756607931637,0.03964030799213747
2011,Staedtischer Raum,maennlich,Min 1x pro Woche,0.035514679872656524,41903,0.033742591908115634,0.037286767837197414
2011,Staedtischer Raum,weiblich,Min 1x pro Woche,0.03445348425893173,41903,0.03270711254854179,0.03619985596932167
2011,Staedtischer Raum,weiblich,Min 1x pro Monat,0.029147506190307745,41903,0.027536820353781757,0.030758192026833733
2011,Laendlicher Raum,weiblich,Seltener,0.02536257516802264,41903,0.023857175803588072,0.026867974532457206
2011,Staedtischer Raum,maennlich,Min 1x pro Monat,0.02497347010965688,41903,0.023479364915482484,0.026467575303831273
2011,Laendlicher Raum,maennlich,Min 1x pro Woche,0.023134064379200566,41903,0.021694679402256136,0.024573449356144996
2011,Laendlicher Raum,maennlich,Seltener,0.020587194906261055,41903,0.019227582903626417,0.021946806908895694
2011,Laendlicher Raum,weiblich,Min 1x pro Monat,0.020198089847895295,41903,0.01885112021841467,0.02154505947737592
2011,Laendlicher Raum,maennlich,Min 1x pro Monat,0.01888928192430138,41903,0.017585814303996986,0.020192749544605773
2011,Laendlicher Raum,weiblich,Min 1x pro Woche,0.017721966749204104,41903,0.01645866619232355,0.018985267306084658
2013,Staedtischer Raum,weiblich,Nie,0.2475665024630542,44486,0.24355576352837485,0.2515772413977335
2013,Staedtischer Raum,maennlich,Nie,0.19223645320197044,44486,0.1885745708252194,0.1958983355787215
2013,Laendlicher Raum,weiblich,Nie,0.1395862068965517,44486,0.13636573638034616,0.14280667741275727
2013,Laendlicher Raum,maennlich,Nie,0.10612807881773399,44486,0.10326589717833767,0.10899026045713031
2013,Staedtischer Raum,weiblich,Min 1x pro Woche,0.03735960591133005,44486,0.035597315100994856,0.039121896721665245
2013,Staedtischer Raum,maennlich,Min 1x pro Woche,0.03688669950738916,44486,0.03513516788820938,0.03863823112656894
2013,Staedtischer Raum,weiblich,Seltener,0.0362167487684729,44486,0.03448059250989879,0.03795290502704702
2013,Staedtischer Raum,maennlich,Seltener,0.029990147783251233,44486,0.028405175149004657,0.03157512041749781
2013,Staedtischer Raum,weiblich,Min 1x pro Monat,0.028374384236453203,44486,0.026831415617858217,0.02991735285504819
2013,Staedtischer Raum,maennlich,Min 1x pro Monat,0.02612807881773399,44486,0.024645734634488336,0.027610423000979645
2013,Laendlicher Raum,maennlich,Min 1x pro Woche,0.024118226600985223,44486,0.022692567530370404,0.025543885671600042
2013,Laendlicher Raum,weiblich,Seltener,0.021201970443349753,44486,0.019863283436577343,0.022540657450122164
2013,Laendlicher Raum,weiblich,Min 1x pro Woche,0.01883743842364532,44486,0.0175740822713037,0.020100794575986944
2013,Laendlicher Raum,maennlich,Min 1x pro Monat,0.01852216748768473,44486,0.01726922671043845,0.019775108264931007
2013,Laendlicher Raum,maennlich,Seltener,0.01844334975369458,44486,0.017193027449287666,0.019693672058101495
2013,Laendlicher Raum,weiblich,Min 1x pro Monat,0.018403940886699506,44486,0.017154930038324485,0.019652951735074527
2015,Staedtischer Raum,weiblich,Nie,0.24616825932171632,38036,0.24183901706081137,0.25049750158262124
2015,Staedtischer Raum,maennlich,Nie,0.20464680532134158,38036,0.20059226940760042,0.20870134123508274
2015,Laendlicher Raum,weiblich,Nie,0.1256885890949972,38036,0.12235709037436125,0.12902008781563315
2015,Laendlicher Raum,maennlich,Nie,0.10129286115795391,38036,0.09826066588039124,0.10432505643551658
2015,Staedtischer Raum,weiblich,Seltener,0.04388233089750796,38036,0.04182379157206912,0.0459408702229468
2015,Staedtischer Raum,maennlich,Seltener,0.034925988382986696,38036,0.033080916396956865,0.03677106036901653
2015,Staedtischer Raum,maennlich,Min 1x pro Woche,0.03462619449128724,38036,0.03278877301055418,0.036463615972020295
2015,Staedtischer Raum,weiblich,Min 1x pro Woche,0.034401349072512646,38036,0.03256968969317815,0.03623300845184714
2015,Staedtischer Raum,weiblich,Min 1x pro Monat,0.029454749859471614,38036,0.027755550969511395,0.031153948749431833
2015,Laendlicher Raum,weiblich,Seltener,0.025932171632003,38036,0.02433492237244319,0.02752942089156281
2015,Staedtischer Raum,maennlich,Min 1x pro Monat,0.02454562488289301,38036,0.022990557619434977,0.026100692146351044
2015,Laendlicher Raum,maennlich,Min 1x pro Woche,0.021023046655424395,38036,0.019581287516306414,0.022464805794542377
2015,Laendlicher Raum,maennlich,Seltener,0.021023046655424395,38036,0.019581287516306414,0.022464805794542377
2015,Laendlicher Raum,weiblich,Min 1x pro Monat,0.018812066704140904,38036,0.017446688372777384,0.020177445035504425
2015,Laendlicher Raum,maennlich,Min 1x pro Monat,0.017762788083192805,38036,0.016435325126133975,0.019090251040251634
2015,Laendlicher Raum,weiblich,Min 1x pro Woche,0.01581412778714634,38036,0.014560352119344552,0.017067903454948127
2017,Staedtischer Raum,weiblich,Nie,0.23763087273689382,45410,0.23371602926390084,0.2415457162098868
2017,Staedtischer Raum,maennlich,Nie,0.19892656007861814,45410,0.19525489657112424,0.20259822358611204
2017,Laendlicher Raum,weiblich,Nie,0.12541104433609251,45410,0.12236490189928767,0.12845718677289736
2017,Laendlicher Raum,maennlich,Nie,0.10265714177722342,45410,0.09986553586198832,0.10544874769245852
2017,Staedtischer Raum,weiblich,Seltener,0.04418490380617606,45410,0.042294719207978525,0.0460750884043736
2017,Staedtischer Raum,maennlich,Min 1x pro Woche,0.037041236723740406,45410,0.03530412838737012,0.03877834506011069
2017,Staedtischer Raum,weiblich,Min 1x pro Woche,0.036323090297463806,45410,0.03460226238382291,0.0380439182111047
2017,Staedtischer Raum,maennlich,Seltener,0.03265676380542012,45410,0.03102199179768967,0.034291535813150566
2017,Staedtischer Raum,weiblich,Min 1x pro Monat,0.03140945685451865,45410,0.02980517509416713,0.033013738614870176
2017,Staedtischer Raum,maennlich,Min 1x pro Monat,0.027856521903466002,45410,0.026342929466032592,0.029370114340899412
2017,Laendlicher Raum,weiblich,Seltener,0.024492572854065087,45410,0.023070856972473304,0.02591428873565687
2017,Laendlicher Raum,maennlich,Min 1x pro Woche,0.023094077181842233,45410,0.021712557749016363,0.024475596614668103
2017,Laendlicher Raum,maennlich,Seltener,0.020259288657066183,45410,0.01896345876506652,0.021555118549065846
2017,Laendlicher Raum,weiblich,Min 1x pro Monat,0.020221491476735836,45410,0.018926845973422538,0.021516136980049134
2017,Laendlicher Raum,maennlich,Min 1x pro Monat,0.019427750689798542,45410,0.01815825456236347,0.020697246817233613
2017,Laendlicher Raum,weiblich,Min 1x pro Woche,0.018407226820879162,45410,0.01717088039266329,0.019643573249095034
2019,Staedtischer Raum,weiblich,Nie,0.23673387901776802,42417,0.23268854583561907,0.24077921219991696
2019,Staedtischer Raum,maennlich,Nie,0.20487123178279099,42417,0.20103022282985472,0.20871224073572725
2019,Laendlicher Raum,weiblich,Nie,0.1268516669994011,42417,0.12368444722133044,0.13001888677747173
2019,Laendlicher Raum,maennlich,Nie,0.10568975843481733,42417,0.10276394485343904,0.10861557201619562
2019,Staedtischer Raum,maennlich,Min 1x pro Woche,0.043122379716510284,42417,0.0411892292653957,0.04505553016762487
2019,Staedtischer Raum,weiblich,Min 1x pro Woche,0.03833100419245358,42417,0.03650385503251478,0.04015815335239239
2019,Staedtischer Raum,weiblich,Seltener,0.038131363545617886,42417,0.03630878964639749,0.03995393744483828
2019,Staedtischer Raum,maennlich,Seltener,0.03302056298662408,42417,0.03132002259075528,0.034721103382492874
2019,Staedtischer Raum,weiblich,Min 1x pro Monat,0.02858854062687163,42417,0.027002611771211212,0.030174469482532048
2019,Staedtischer Raum,maennlich,Min 1x pro Monat,0.027590337392693152,42417,0.026031541562886347,0.029149133222499957
2019,Laendlicher Raum,maennlich,Min 1x pro Woche,0.026033140347374726,42417,0.024517760642704556,0.027548520052044896
2019,Laendlicher Raum,weiblich,Min 1x pro Woche,0.019844280295468156,42417,0.018517034640049293,0.02117152595088702
2019,Laendlicher Raum,maennlich,Min 1x pro Monat,0.018846077061289677,42417,0.017551985067419007,0.020140169055160348
2019,Laendlicher Raum,weiblich,Min 1x pro Monat,0.017568376921541225,42417,0.016318109013966974,0.018818644829115477
2019,Laendlicher Raum,weiblich,Seltener,0.017528448792174085,42417,0.016279577074114027,0.018777320510234143
2019,Laendlicher Raum,maennlich,Seltener,0.01724895188660411,42417,0.0160099008082858,0.018488002964922423
2021,Staedtischer Raum,weiblich,Nie,0.228776056830092,27598,0.22382026787585818,0.23373184578432582
2021,Staedtischer Raum,maennlich,Nie,0.1873762664492838,27598,0.18277243613851826,0.19198009676004932
2021,Laendlicher Raum,weiblich,Nie,0.11424245953185047,27598,0.11048937395207808,0.11799554511162286
2021,Laendlicher Raum,maennlich,Nie,0.09322231279841621,27598,0.08979204824636179,0.09665257735047063
2021,Staedtischer Raum,weiblich,Seltener,0.04693140794223827,27598,0.0444361747624102,0.04942664112206634
2021,Staedtischer Raum,maennlich,Min 1x pro Woche,0.046756725282403634,27598,0.044265911933620755,0.04924753863118651
2021,Staedtischer Raum,maennlich,Seltener,0.043903575171771285,27598,0.041486344718876106,0.046320805624666464
2021,Staedtischer Raum,weiblich,Min 1x pro Woche,0.041982065913590313,27598,0.03961595015038496,0.04434818167679567
2021,Staedtischer Raum,weiblich,Min 1x pro Monat,0.03406311866775358,27598,0.03192301976544378,0.036203217570063374
2021,Staedtischer Raum,maennlich,Min 1x pro Monat,0.03254920228252009,27598,0.030455562874160465,0.034642841690879715
2021,Laendlicher Raum,maennlich,Min 1x pro Woche,0.027192267380924652,27598,0.025273362337845114,0.02911117242400419
2021,Laendlicher Raum,weiblich,Seltener,0.022941655991615233,27598,0.021175252572046447,0.02470805941118402
2021,Laendlicher Raum,weiblich,Min 1x pro Woche,0.021951787585885642,27598,0.020223036985884717,0.023680538185886568
2021,Laendlicher Raum,maennlich,Min 1x pro Monat,0.02061255386048678,27598,0.01893622032072133,0.02228888740025223
2021,Laendlicher Raum,maennlich,Seltener,0.018923954815418656,27598,0.017316367564717154,0.020531542066120158
2021,Laendlicher Raum,weiblich,Min 1x pro Monat,0.01857458949574939,27598,0.01698162708590836,0.020167551905590417
