"plh0035","year","age_gr","bildungsniveau","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Keine Sorgen","2004","66 +","Realschule","65","0.145375129623248","0.112365256371198","0.178385002875298"
"Einige Sorgen","2005","17-34","(Fach-)Abitur","449","0.408720517027836","0.380183715836349","0.437257318219322"
"Einige Sorgen","2005","17-34","(noch) kein Abschluss","215","0.339648516494657","0.304337395314771","0.374959637674543"
"Einige Sorgen","2005","17-34","AkademikerIn","219","0.437872406951018","0.395230397663929","0.480514416238107"
"Einige Sorgen","2005","17-34","Hauptschule","426","0.406884661003179","0.376766539573337","0.43700278243302"
"Einige Sorgen","2005","17-34","Realschule","698","0.460250405749328","0.435720846104272","0.484779965394384"
"Einige Sorgen","2005","35-65","(Fach-)Abitur","536","0.553580493552534","0.522488088421343","0.584672898683726"
"Einige Sorgen","2005","35-65","(noch) kein Abschluss","66","0.499628927772606","0.417963784239812","0.581294071305401"
"Einige Sorgen","2005","35-65","AkademikerIn","1639","0.535522380908422","0.51758574157775","0.553459020239095"
"Einige Sorgen","2005","35-65","Hauptschule","2197","0.531175432005767","0.515889274055175","0.546461589956358"
"Einige Sorgen","2005","35-65","Realschule","1981","0.595300530881181","0.578671969146892","0.611929092615469"
"Einige Sorgen","2005","66 +","(Fach-)Abitur","96","0.586756382108164","0.511162564683994","0.662350199532333"
"Einige Sorgen","2005","66 +","(noch) kein Abschluss","30","0.549423499282403","0.427525665410023","0.671321333154783"
"Einige Sorgen","2005","66 +","AkademikerIn","411","0.623632336661178","0.586699061149811","0.660565612172546"
"Einige Sorgen","2005","66 +","Hauptschule","1187","0.486878457895501","0.466914793825429","0.506842121965573"
"Einige Sorgen","2005","66 +","Realschule","248","0.541679903369944","0.494964168541515","0.588395638198373"
"Grosse Sorgen","2005","17-34","(Fach-)Abitur","92","0.0833205897775458","0.0672777749260211","0.0993634046290705"
"Grosse Sorgen","2005","17-34","(noch) kein Abschluss","62","0.115734667906262","0.0918822669279053","0.139587068884618"
"Grosse Sorgen","2005","17-34","AkademikerIn","27","","",""
"Grosse Sorgen","2005","17-34","Hauptschule","144","0.146139781749863","0.124482683819701","0.167796879680025"
"Grosse Sorgen","2005","17-34","Realschule","142","0.091746358634986","0.0775396167010103","0.105953100568962"
"Grosse Sorgen","2005","35-65","(Fach-)Abitur","132","0.156216115698085","0.133508534397655","0.178923696998514"
"Grosse Sorgen","2005","35-65","(noch) kein Abschluss","62","0.441068053294018","0.359972113144776","0.522163993443259"
"Grosse Sorgen","2005","35-65","AkademikerIn","291","0.121020197543243","0.109290461397133","0.132749933689353"
"Grosse Sorgen","2005","35-65","Hauptschule","917","0.224490987643188","0.211709922400461","0.237272052885916"
"Grosse Sorgen","2005","35-65","Realschule","459","0.150456088209944","0.138344027643057","0.16256814877683"
"Grosse Sorgen","2005","66 +","(Fach-)Abitur","43","0.271233618869124","0.20298085965989","0.339486378078358"
"Grosse Sorgen","2005","66 +","(noch) kein Abschluss","28","","",""
"Grosse Sorgen","2005","66 +","AkademikerIn","137","0.228290872037079","0.196293194794013","0.260288549280146"
"Grosse Sorgen","2005","66 +","Hauptschule","940","0.393220937175995","0.373711108301093","0.412730766050898"
"Grosse Sorgen","2005","66 +","Realschule","125","0.321869219343349","0.278066222468574","0.365672216218124"
"Keine Sorgen","2005","17-34","(Fach-)Abitur","599","0.507958893194619","0.478938008822863","0.536979777566374"
"Keine Sorgen","2005","17-34","(noch) kein Abschluss","414","0.544616815599081","0.507485265012036","0.581748366186127"
"Keine Sorgen","2005","17-34","AkademikerIn","274","0.490328362482031","0.447361349801527","0.533295375162536"
"Keine Sorgen","2005","17-34","Hauptschule","452","0.446975557246958","0.416494032059035","0.477457082434882"
"Keine Sorgen","2005","17-34","Realschule","746","0.448003235615686","0.423529213910436","0.472477257320937"
"Keine Sorgen","2005","35-65","(Fach-)Abitur","314","0.290203390749381","0.261816975696413","0.318589805802349"
"Keine Sorgen","2005","35-65","(noch) kein Abschluss","16","","",""
"Keine Sorgen","2005","35-65","AkademikerIn","1040","0.343457421548335","0.326379391742616","0.360535451354054"
"Keine Sorgen","2005","35-65","Hauptschule","980","0.244333580351045","0.231171309812926","0.257495850889164"
"Keine Sorgen","2005","35-65","Realschule","907","0.254243380908876","0.239491628292354","0.268995133525398"
"Keine Sorgen","2005","66 +","(Fach-)Abitur","24","","",""
"Keine Sorgen","2005","66 +","(noch) kein Abschluss","6","","",""
"Keine Sorgen","2005","66 +","AkademikerIn","113","0.148076791301742","0.121000381178267","0.175153201425217"
"Keine Sorgen","2005","66 +","Hauptschule","281","0.119900604928504","0.106925932617851","0.132875277239156"
"Keine Sorgen","2005","66 +","Realschule","64","0.136450877286707","0.104266948225523","0.168634806347892"
"Einige Sorgen","2006","17-34","(Fach-)Abitur","501","0.424912099441049","0.396671330095207","0.453152868786891"
"Einige Sorgen","2006","17-34","(noch) kein Abschluss","129","0.338262037662376","0.293543919572982","0.38298015575177"
"Einige Sorgen","2006","17-34","AkademikerIn","234","0.382411421647682","0.342620331703458","0.422202511591905"
"Einige Sorgen","2006","17-34","Hauptschule","403","0.384960107782392","0.354634504335242","0.415285711229542"
"Einige Sorgen","2006","17-34","Realschule","690","0.42022481509189","0.395715282830913","0.444734347352867"
"Einige Sorgen","2006","35-65","(Fach-)Abitur","601","0.55911195437181","0.529404750221808","0.588819158521812"
"Einige Sorgen","2006","35-65","(noch) kein Abschluss","58","0.443897195898498","0.360395099283056","0.52739929251394"
"Einige Sorgen","2006","35-65","AkademikerIn","1756","0.517587159618765","0.50026325108757","0.53491106814996"
"Einige Sorgen","2006","35-65","Hauptschule","2227","0.518953064951003","0.503943986330899","0.533962143571106"
"Einige Sorgen","2006","35-65","Realschule","2059","0.558495751464095","0.542366465865194","0.574625037062996"
"Einige Sorgen","2006","66 +","(Fach-)Abitur","104","0.564734594099628","0.493674372143181","0.635794816056076"
"Einige Sorgen","2006","66 +","(noch) kein Abschluss","37","0.425625081446832","0.317949575443338","0.533300587450327"
"Einige Sorgen","2006","66 +","AkademikerIn","476","0.601989449731457","0.568006532128639","0.635972367334276"
"Einige Sorgen","2006","66 +","Hauptschule","1340","0.471475565969577","0.452959338209231","0.489991793729923"
"Einige Sorgen","2006","66 +","Realschule","281","0.510048160494271","0.467327544322412","0.55276877666613"
"Grosse Sorgen","2006","17-34","(Fach-)Abitur","82","0.0861196998511953","0.070092569423858","0.102146830278533"
"Grosse Sorgen","2006","17-34","(noch) kein Abschluss","34","0.0937493295151522","0.06619929680236","0.121299362227944"
"Grosse Sorgen","2006","17-34","AkademikerIn","37","0.0723964459201589","0.0511781449573708","0.093614746882947"
"Grosse Sorgen","2006","17-34","Hauptschule","133","0.14395507906829","0.122076872482732","0.165833285653848"
"Grosse Sorgen","2006","17-34","Realschule","156","0.113294884444337","0.0975565372517532","0.129033231636921"
"Grosse Sorgen","2006","35-65","(Fach-)Abitur","139","0.152855865093924","0.131324679827072","0.174387050360776"
"Grosse Sorgen","2006","35-65","(noch) kein Abschluss","58","0.443341405925157","0.359849909865246","0.526832901985068"
"Grosse Sorgen","2006","35-65","AkademikerIn","307","0.118490436362699","0.10728574574607","0.129695126979327"
"Grosse Sorgen","2006","35-65","Hauptschule","991","0.236844102643873","0.224072829719934","0.249615375567813"
"Grosse Sorgen","2006","35-65","Realschule","506","0.151810154422736","0.140154552753269","0.163465756092203"
"Grosse Sorgen","2006","66 +","(Fach-)Abitur","48","0.250234494398111","0.18815279396182","0.312316194834402"
"Grosse Sorgen","2006","66 +","(noch) kein Abschluss","33","0.377740580325515","0.272159003687059","0.48332215696397"
"Grosse Sorgen","2006","66 +","AkademikerIn","161","0.216906360104691","0.188293457144773","0.245519263064609"
"Grosse Sorgen","2006","66 +","Hauptschule","1108","0.403810494162093","0.38561049582715","0.422010492497035"
"Grosse Sorgen","2006","66 +","Realschule","153","0.315622025114066","0.275904069865881","0.35533998036225"
"Keine Sorgen","2006","17-34","(Fach-)Abitur","594","0.488968200707756","0.460410441303087","0.517525960112424"
"Keine Sorgen","2006","17-34","(noch) kein Abschluss","267","0.567988632822472","0.521168647581116","0.614808618063827"
"Keine Sorgen","2006","17-34","AkademikerIn","302","0.545192132432159","0.504420363483392","0.585963901380927"
"Keine Sorgen","2006","17-34","Hauptschule","453","0.471084813149318","0.439975350070423","0.502194276228212"
"Keine Sorgen","2006","17-34","Realschule","712","0.466480300463773","0.441708575564356","0.491252025363189"
"Keine Sorgen","2006","35-65","(Fach-)Abitur","333","0.288032180534266","0.26093657143342","0.315127789635112"
"Keine Sorgen","2006","35-65","(noch) kein Abschluss","20","","",""
"Keine Sorgen","2006","35-65","AkademikerIn","1133","0.363922404018536","0.347242092714899","0.380602715322174"
"Keine Sorgen","2006","35-65","Hauptschule","1039","0.244202832405124","0.231297349960891","0.257108314849356"
"Keine Sorgen","2006","35-65","Realschule","1076","0.289694094113169","0.274959767751904","0.304428420474433"
"Keine Sorgen","2006","66 +","(Fach-)Abitur","35","0.185030911502261","0.129373885023609","0.240687937980912"
"Keine Sorgen","2006","66 +","(noch) kein Abschluss","11","","",""
"Keine Sorgen","2006","66 +","AkademikerIn","160","0.181104190163852","0.154368124198841","0.207840256128863"
"Keine Sorgen","2006","66 +","Hauptschule","344","0.12471393986833","0.112458669702018","0.136969210034643"
"Keine Sorgen","2006","66 +","Realschule","92","0.174329814391663","0.141907474504987","0.206752154278339"
"Einige Sorgen","2007","17-34","(Fach-)Abitur","496","0.443297904193928","0.414320439374809","0.472275369013047"
"Einige Sorgen","2007","17-34","(noch) kein Abschluss","137","0.355926454329766","0.30727178940732","0.404581119252212"
"Einige Sorgen","2007","17-34","AkademikerIn","238","0.452928851469268","0.411365631050447","0.49449207188809"
"Einige Sorgen","2007","17-34","Hauptschule","342","0.424955344810489","0.391485899469055","0.458424790151923"
"Einige Sorgen","2007","17-34","Realschule","620","0.448878778386761","0.422598680522422","0.475158876251099"
"Einige Sorgen","2007","35-65","(Fach-)Abitur","550","0.525364462300535","0.494839017154639","0.555889907446431"
"Einige Sorgen","2007","35-65","(noch) kein Abschluss","52","0.367066306339732","0.278585915168701","0.455546697510763"
"Einige Sorgen","2007","35-65","AkademikerIn","1649","0.54776461808529","0.529984112733792","0.565545123436788"
"Einige Sorgen","2007","35-65","Hauptschule","1967","0.522517505762132","0.506545603536049","0.538489407988216"
"Einige Sorgen","2007","35-65","Realschule","1968","0.572739976691102","0.556254645039823","0.589225308342381"
"Einige Sorgen","2007","66 +","(Fach-)Abitur","113","0.624850533707053","0.556895595114283","0.692805472299822"
"Einige Sorgen","2007","66 +","(noch) kein Abschluss","24","","",""
"Einige Sorgen","2007","66 +","AkademikerIn","463","0.565819385757283","0.531707023917503","0.599931747597062"
"Einige Sorgen","2007","66 +","Hauptschule","1361","0.504022637045428","0.485089713421875","0.522955560668982"
"Einige Sorgen","2007","66 +","Realschule","313","0.568009358186255","0.526497770628098","0.609520945744411"
"Grosse Sorgen","2007","17-34","(Fach-)Abitur","90","0.0912868431576589","0.0744864818221973","0.108087204493121"
"Grosse Sorgen","2007","17-34","(noch) kein Abschluss","27","","",""
"Grosse Sorgen","2007","17-34","AkademikerIn","24","","",""
"Grosse Sorgen","2007","17-34","Hauptschule","110","0.122888861813977","0.100660387479611","0.145117336148343"
"Grosse Sorgen","2007","17-34","Realschule","144","0.107597227775311","0.0912245441302854","0.123969911420337"
"Grosse Sorgen","2007","35-65","(Fach-)Abitur","140","0.153839782409636","0.131784523332389","0.175895041486883"
"Grosse Sorgen","2007","35-65","(noch) kein Abschluss","43","0.437346858010059","0.346286564677694","0.528407151342423"
"Grosse Sorgen","2007","35-65","AkademikerIn","320","0.113933059516764","0.102582350516137","0.125283768517392"
"Grosse Sorgen","2007","35-65","Hauptschule","854","0.223549743010842","0.210227682560707","0.236871803460977"
"Grosse Sorgen","2007","35-65","Realschule","498","0.150401377182228","0.138488803047176","0.16231395131728"
"Grosse Sorgen","2007","66 +","(Fach-)Abitur","42","0.223896597040043","0.165388721939097","0.282404472140989"
"Grosse Sorgen","2007","66 +","(noch) kein Abschluss","33","0.489412883340901","0.36788832884655","0.610937437835253"
"Grosse Sorgen","2007","66 +","AkademikerIn","174","0.219608089873935","0.191116399868063","0.248099779879806"
"Grosse Sorgen","2007","66 +","Hauptschule","992","0.376092894964278","0.357749941495169","0.394435848433388"
"Grosse Sorgen","2007","66 +","Realschule","143","0.263120934844506","0.226220605806015","0.300021263882997"
"Keine Sorgen","2007","17-34","(Fach-)Abitur","543","0.465415252648413","0.436319492514333","0.494511012782494"
"Keine Sorgen","2007","17-34","(noch) kein Abschluss","208","0.5619008970961","0.511482078431352","0.612319715760849"
"Keine Sorgen","2007","17-34","AkademikerIn","289","0.489367916493542","0.447628719709188","0.531107113277897"
"Keine Sorgen","2007","17-34","Hauptschule","386","0.452155793375534","0.418458216847787","0.48585336990328"
"Keine Sorgen","2007","17-34","Realschule","612","0.443523993837928","0.417274516802674","0.469773470873182"
"Keine Sorgen","2007","35-65","(Fach-)Abitur","338","0.320795755289829","0.292261533278851","0.349329977300807"
"Keine Sorgen","2007","35-65","(noch) kein Abschluss","19","","",""
"Keine Sorgen","2007","35-65","AkademikerIn","1041","0.338302322397946","0.321399970548498","0.355204674247395"
"Keine Sorgen","2007","35-65","Hauptschule","936","0.253932751227026","0.240014783014152","0.2678507194399"
"Keine Sorgen","2007","35-65","Realschule","993","0.27685864612667","0.26194741663032","0.291769875623021"
"Keine Sorgen","2007","66 +","(Fach-)Abitur","40","0.151252869252904","0.100964013285878","0.20154172521993"
"Keine Sorgen","2007","66 +","(noch) kein Abschluss","8","","",""
"Keine Sorgen","2007","66 +","AkademikerIn","174","0.214572524368783","0.18631866598791","0.242826382749655"
"Keine Sorgen","2007","66 +","Hauptschule","326","0.119884467990293","0.107584243520114","0.132184692460472"
"Keine Sorgen","2007","66 +","Realschule","91","0.168869706969239","0.137474390973247","0.200265022965232"
"Einige Sorgen","2008","17-34","(Fach-)Abitur","414","0.392057137764728","0.361783025900813","0.422331249628642"
"Einige Sorgen","2008","17-34","(noch) kein Abschluss","145","0.428326870266907","0.379152949161724","0.47750079137209"
"Einige Sorgen","2008","17-34","AkademikerIn","223","0.44346252128915","0.401047620799778","0.485877421778522"
"Einige Sorgen","2008","17-34","Hauptschule","277","0.357870769597309","0.322879895449017","0.392861643745601"
"Einige Sorgen","2008","17-34","Realschule","565","0.442440643185763","0.415038061863145","0.469843224508382"
"Einige Sorgen","2008","35-65","(Fach-)Abitur","518","0.522153073227248","0.490990534406569","0.553315612047926"
"Einige Sorgen","2008","35-65","(noch) kein Abschluss","40","0.396220495496583","0.300356452139709","0.492084538853457"
"Einige Sorgen","2008","35-65","AkademikerIn","1515","0.529710851308448","0.511180590985814","0.548241111631081"
"Einige Sorgen","2008","35-65","Hauptschule","1807","0.522594867647858","0.505920339191249","0.539269396104466"
"Einige Sorgen","2008","35-65","Realschule","1798","0.54179271645307","0.524764712998335","0.558820719907805"
"Einige Sorgen","2008","66 +","(Fach-)Abitur","101","0.533028513671887","0.460941077174368","0.605115950169405"
"Einige Sorgen","2008","66 +","(noch) kein Abschluss","26","","",""
"Einige Sorgen","2008","66 +","AkademikerIn","513","0.598606690992025","0.565940696452796","0.631272685531253"
"Einige Sorgen","2008","66 +","Hauptschule","1338","0.51135536729306","0.492189152013263","0.530521582572858"
"Einige Sorgen","2008","66 +","Realschule","291","0.514302786134804","0.472457161366153","0.556148410903455"
"Grosse Sorgen","2008","17-34","(Fach-)Abitur","69","0.0908219071565187","0.0730028329313514","0.108640981381686"
"Grosse Sorgen","2008","17-34","(noch) kein Abschluss","20","","",""
"Grosse Sorgen","2008","17-34","AkademikerIn","22","","",""
"Grosse Sorgen","2008","17-34","Hauptschule","118","0.156886686744568","0.130339623902223","0.183433749586912"
"Grosse Sorgen","2008","17-34","Realschule","94","0.0980281881140452","0.0816226536323021","0.114433722595788"
"Grosse Sorgen","2008","35-65","(Fach-)Abitur","137","0.159780715767926","0.136922200491678","0.182639231044174"
"Grosse Sorgen","2008","35-65","(noch) kein Abschluss","42","0.452262895800349","0.354712361753792","0.549813429846906"
"Grosse Sorgen","2008","35-65","AkademikerIn","263","0.106471093039725","0.0950199255598333","0.117922260519616"
"Grosse Sorgen","2008","35-65","Hauptschule","776","0.229560108181959","0.215520821562462","0.243599394801455"
"Grosse Sorgen","2008","35-65","Realschule","488","0.153661246846396","0.141336714631306","0.165985779061486"
"Grosse Sorgen","2008","66 +","(Fach-)Abitur","47","0.282182691587644","0.217153054793541","0.347212328381747"
"Grosse Sorgen","2008","66 +","(noch) kein Abschluss","21","","",""
"Grosse Sorgen","2008","66 +","AkademikerIn","161","0.197641256264391","0.171103565137777","0.224178947391004"
"Grosse Sorgen","2008","66 +","Hauptschule","962","0.369062191551748","0.350560073791058","0.387564309312438"
"Grosse Sorgen","2008","66 +","Realschule","147","0.278192570793066","0.240674435119305","0.315710706466828"
"Keine Sorgen","2008","17-34","(Fach-)Abitur","516","0.517120955078754","0.486133879251125","0.548108030906383"
"Keine Sorgen","2008","17-34","(noch) kein Abschluss","224","0.517671769158812","0.468015753166537","0.567327785151087"
"Keine Sorgen","2008","17-34","AkademikerIn","282","0.516816330058928","0.474151794594251","0.559480865523606"
"Keine Sorgen","2008","17-34","Hauptschule","326","0.485242543658123","0.448762007122753","0.521723080193493"
"Keine Sorgen","2008","17-34","Realschule","603","0.459531168700191","0.432035693679784","0.487026643720599"
"Keine Sorgen","2008","35-65","(Fach-)Abitur","332","0.318066211004827","0.289011310858695","0.347121111150958"
"Keine Sorgen","2008","35-65","(noch) kein Abschluss","18","","",""
"Keine Sorgen","2008","35-65","AkademikerIn","1009","0.363818055651828","0.345956782980508","0.381679328323147"
"Keine Sorgen","2008","35-65","Hauptschule","864","0.247845024170184","0.233431465577427","0.26225858276294"
"Keine Sorgen","2008","35-65","Realschule","1003","0.304546036700533","0.288817916355801","0.320274157045266"
"Keine Sorgen","2008","66 +","(Fach-)Abitur","36","0.18478879474047","0.128708270314595","0.240869319166344"
"Keine Sorgen","2008","66 +","(noch) kein Abschluss","7","","",""
"Keine Sorgen","2008","66 +","AkademikerIn","191","0.203752052743585","0.176910032685232","0.230594072801938"
"Keine Sorgen","2008","66 +","Hauptschule","313","0.119582441155192","0.107141408176745","0.132023474133639"
"Keine Sorgen","2008","66 +","Realschule","110","0.20750464307213","0.173552273901428","0.241457012242831"
"Einige Sorgen","2009","17-34","(Fach-)Abitur","384","0.428547727245511","0.396535467602705","0.460559986888318"
"Einige Sorgen","2009","17-34","(noch) kein Abschluss","112","0.371988594538085","0.320153554858971","0.4238236342172"
"Einige Sorgen","2009","17-34","AkademikerIn","236","0.497991897311231","0.45562392283876","0.540359871783702"
"Einige Sorgen","2009","17-34","Hauptschule","269","0.425596852394019","0.386802955660406","0.464390749127632"
"Einige Sorgen","2009","17-34","Realschule","504","0.45481535517634","0.425587292879146","0.484043417473534"
"Einige Sorgen","2009","35-65","(Fach-)Abitur","508","0.560338209399757","0.528195325817676","0.592481092981838"
"Einige Sorgen","2009","35-65","(noch) kein Abschluss","35","0.341377066780757","0.243953732184999","0.438800401376515"
"Einige Sorgen","2009","35-65","AkademikerIn","1485","0.56902802691726","0.550022249431073","0.588033804403447"
"Einige Sorgen","2009","35-65","Hauptschule","1664","0.544307783672358","0.526724910176527","0.561890657168189"
"Einige Sorgen","2009","35-65","Realschule","1801","0.582152117233736","0.564859910309871","0.599444324157602"
"Einige Sorgen","2009","66 +","(Fach-)Abitur","94","0.577204918448912","0.502281112525502","0.652128724372322"
"Einige Sorgen","2009","66 +","(noch) kein Abschluss","22","","",""
"Einige Sorgen","2009","66 +","AkademikerIn","544","0.618374953286688","0.586205741607596","0.650544164965781"
"Einige Sorgen","2009","66 +","Hauptschule","1268","0.516999358706139","0.497359920780185","0.536638796632094"
"Einige Sorgen","2009","66 +","Realschule","331","0.583973461106454","0.543040084920214","0.624906837292693"
"Grosse Sorgen","2009","17-34","(Fach-)Abitur","72","0.0986706495703103","0.0793793048858985","0.117961994254722"
"Grosse Sorgen","2009","17-34","(noch) kein Abschluss","39","0.128342637846548","0.0924724839875051","0.16421279170559"
"Grosse Sorgen","2009","17-34","AkademikerIn","32","0.0442132022852143","0.0267940225920834","0.0616323819783453"
"Grosse Sorgen","2009","17-34","Hauptschule","96","0.155106251221456","0.126702775002608","0.183509727440304"
"Grosse Sorgen","2009","17-34","Realschule","110","0.0984381859745571","0.0809521964997658","0.115924175449349"
"Grosse Sorgen","2009","35-65","(Fach-)Abitur","117","0.134560738703702","0.112461473577237","0.156660003830167"
"Grosse Sorgen","2009","35-65","(noch) kein Abschluss","40","0.474534315740911","0.371937617049321","0.577131014432501"
"Grosse Sorgen","2009","35-65","AkademikerIn","255","0.102856208649851","0.0911977649061723","0.114514652393529"
"Grosse Sorgen","2009","35-65","Hauptschule","691","0.224314269717944","0.20958764818144","0.239040891254447"
"Grosse Sorgen","2009","35-65","Realschule","462","0.154768417422578","0.142087458105982","0.167449376739174"
"Grosse Sorgen","2009","66 +","(Fach-)Abitur","41","0.272453295741638","0.204928026086011","0.339978565397264"
"Grosse Sorgen","2009","66 +","(noch) kein Abschluss","26","","",""
"Grosse Sorgen","2009","66 +","AkademikerIn","159","0.196210984571142","0.169912620713473","0.222509348428811"
"Grosse Sorgen","2009","66 +","Hauptschule","932","0.366266431347693","0.347331570712252","0.385201291983134"
"Grosse Sorgen","2009","66 +","Realschule","131","0.246714562168828","0.210913354935775","0.28251576940188"
"Keine Sorgen","2009","17-34","(Fach-)Abitur","462","0.472781623184178","0.440485357141403","0.505077889226954"
"Keine Sorgen","2009","17-34","(noch) kein Abschluss","183","0.499668767615367","0.446046550514698","0.553290984716036"
"Keine Sorgen","2009","17-34","AkademikerIn","267","0.457794900403555","0.41557779291398","0.50001200789313"
"Keine Sorgen","2009","17-34","Hauptschule","259","0.419296896384525","0.38058061000196","0.458013182767089"
"Keine Sorgen","2009","17-34","Realschule","501","0.446746458849103","0.417565247377206","0.475927670321001"
"Keine Sorgen","2009","35-65","(Fach-)Abitur","291","0.30510105189654","0.275282741325546","0.334919362467535"
"Keine Sorgen","2009","35-65","(noch) kein Abschluss","16","","",""
"Keine Sorgen","2009","35-65","AkademikerIn","868","0.328115764432889","0.310095752612555","0.346135776253223"
"Keine Sorgen","2009","35-65","Hauptschule","727","0.231377946609699","0.216489507274734","0.246266385944664"
"Keine Sorgen","2009","35-65","Realschule","862","0.263079465343686","0.247641968396267","0.278516962291104"
"Keine Sorgen","2009","66 +","(Fach-)Abitur","32","0.15034178580945","0.0961352269907334","0.204548344628166"
"Keine Sorgen","2009","66 +","(noch) kein Abschluss","6","","",""
"Keine Sorgen","2009","66 +","AkademikerIn","173","0.18541406214217","0.159678371549585","0.211149752734754"
"Keine Sorgen","2009","66 +","Hauptschule","287","0.116734209946168","0.104114337144806","0.129354082747529"
"Keine Sorgen","2009","66 +","Realschule","95","0.169311976724719","0.13816733724622","0.200456616203217"
"Einige Sorgen","2010","17-34","(Fach-)Abitur","573","0.450911089642208","0.424249451559887","0.477572727724528"
"Einige Sorgen","2010","17-34","(noch) kein Abschluss","188","0.313231949716515","0.274399402404252","0.352064497028778"
"Einige Sorgen","2010","17-34","AkademikerIn","390","0.502310498802498","0.469913639379864","0.534707358225131"
"Einige Sorgen","2010","17-34","Hauptschule","543","0.40932410659995","0.383075187181389","0.435573026018512"
"Einige Sorgen","2010","17-34","Realschule","813","0.404193110723246","0.382561345032612","0.42582487641388"
"Einige Sorgen","2010","35-65","(Fach-)Abitur","792","0.55209194802998","0.527295813117032","0.576888082942928"
"Einige Sorgen","2010","35-65","(noch) kein Abschluss","74","0.423254165734496","0.34854286390986","0.497965467559133"
"Einige Sorgen","2010","35-65","AkademikerIn","1898","0.55109352845615","0.53473888517385","0.567448171738451"
"Einige Sorgen","2010","35-65","Hauptschule","1953","0.520087412239078","0.50423825211878","0.535936572359375"
"Einige Sorgen","2010","35-65","Realschule","2253","0.544637817880349","0.529614260095286","0.559661375665413"
"Einige Sorgen","2010","66 +","(Fach-)Abitur","93","0.531292126098507","0.45605667085581","0.606527581341204"
"Einige Sorgen","2010","66 +","(noch) kein Abschluss","13","","",""
"Einige Sorgen","2010","66 +","AkademikerIn","529","0.599248414754493","0.567071062091206","0.63142576741778"
"Einige Sorgen","2010","66 +","Hauptschule","1157","0.492986612867904","0.472554586078772","0.513418639657037"
"Einige Sorgen","2010","66 +","Realschule","347","0.576679215983253","0.536469033891517","0.616889398074989"
"Grosse Sorgen","2010","17-34","(Fach-)Abitur","139","0.0859978064180767","0.0709754749610864","0.101020137875067"
"Grosse Sorgen","2010","17-34","(noch) kein Abschluss","92","0.129207013846281","0.101123055665111","0.157290972027451"
"Grosse Sorgen","2010","17-34","AkademikerIn","65","0.0535942018553946","0.0390015190009694","0.0681868847098197"
"Grosse Sorgen","2010","17-34","Hauptschule","259","0.190530760961349","0.169566195227985","0.211495326694713"
"Grosse Sorgen","2010","17-34","Realschule","302","0.173980272299302","0.157269752116092","0.190690792482512"
"Grosse Sorgen","2010","35-65","(Fach-)Abitur","219","0.143479631927996","0.125999374521736","0.160959889334256"
"Grosse Sorgen","2010","35-65","(noch) kein Abschluss","59","0.376475810817504","0.303212145549188","0.449739476085819"
"Grosse Sorgen","2010","35-65","AkademikerIn","354","0.127358635814521","0.116396817891095","0.138320453737947"
"Grosse Sorgen","2010","35-65","Hauptschule","985","0.273143655137282","0.259008295504274","0.287279014770289"
"Grosse Sorgen","2010","35-65","Realschule","763","0.194090774043917","0.182159524621007","0.206022023466826"
"Grosse Sorgen","2010","66 +","(Fach-)Abitur","45","0.290821381539822","0.222352107694859","0.359290655384784"
"Grosse Sorgen","2010","66 +","(noch) kein Abschluss","28","","",""
"Grosse Sorgen","2010","66 +","AkademikerIn","178","0.218272808631296","0.191149874661366","0.245395742601225"
"Grosse Sorgen","2010","66 +","Hauptschule","878","0.385663277322796","0.365770677088901","0.405555877556692"
"Grosse Sorgen","2010","66 +","Realschule","136","0.242600397495437","0.207715103710239","0.277485691280636"
"Keine Sorgen","2010","17-34","(Fach-)Abitur","626","0.463091103939716","0.436373128066732","0.489809079812699"
"Keine Sorgen","2010","17-34","(noch) kein Abschluss","268","0.557561036437204","0.515976611193836","0.599145461680572"
"Keine Sorgen","2010","17-34","AkademikerIn","460","0.444095299342108","0.411901235175247","0.476289363508969"
"Keine Sorgen","2010","17-34","Hauptschule","546","0.400145132438701","0.373991319828912","0.426298945048489"
"Keine Sorgen","2010","17-34","Realschule","862","0.421826616977452","0.400057500977175","0.44359573297773"
"Keine Sorgen","2010","35-65","(Fach-)Abitur","534","0.304428420042024","0.281482928770715","0.327373911313332"
"Keine Sorgen","2010","35-65","(noch) kein Abschluss","35","0.200270023448","0.139753619650896","0.260786427245104"
"Keine Sorgen","2010","35-65","AkademikerIn","1301","0.321547835729328","0.30618989812673","0.336905773331927"
"Keine Sorgen","2010","35-65","Hauptschule","879","0.20676893262364","0.193921110607038","0.219616754640242"
"Keine Sorgen","2010","35-65","Realschule","1205","0.261271408075734","0.248017962102626","0.274524854048843"
"Keine Sorgen","2010","66 +","(Fach-)Abitur","31","0.177886492361672","0.120230809996091","0.235542174727253"
"Keine Sorgen","2010","66 +","(noch) kein Abschluss","9","","",""
"Keine Sorgen","2010","66 +","AkademikerIn","184","0.182478776614211","0.157117860511198","0.207839692717224"
"Keine Sorgen","2010","66 +","Hauptschule","265","0.121350109809299","0.108005306120925","0.134694913497673"
"Keine Sorgen","2010","66 +","Realschule","97","0.18072038652131","0.149405290930389","0.212035482112231"
"Einige Sorgen","2011","17-34","(Fach-)Abitur","462","0.40666621934689","0.377384010710206","0.435948427983574"
