year,plg0292_h,pgisced97,quintil_oecd,proportion,n,lower_confidence,upper_confidence
1992,Further vocational education,vocational + Abi,2nd Quintile,0.004672897196261682,17350,0.0036580927528213434,0.00568770163970202
1992,Further vocational education,vocational + Abi,3rd Quintile,0.004672897196261682,17350,0.0036580927528213434,0.00568770163970202
1992,Vocational rehabilitation,general elementary,1st Quintile,0.4,17350,0.3927102614460848,0.40728973855391526
1992,Vocational rehabilitation,middle vocational,4th Quintile,0.4,17350,0.3927102614460848,0.40728973855391526
1992,Vocational rehabilitation,middle vocational,2nd Quintile,0.2,17350,0.19404795339487121,0.2059520466051288
1992,Further general/political education,middle vocational,3rd Quintile,0.22727272727272727,17350,0.2210369138309245,0.23350854071453003
1992,Further general/political education,middle vocational,2nd Quintile,0.18181818181818182,17350,0.176079001113966,0.18755736252239766
1992,Further general/political education,higher education,1st Quintile,0.13636363636363635,17350,0.13125716290684797,0.14147010982042474
1992,Further general/political education,higher education,3rd Quintile,0.09090909090909091,17350,0.08663135817916368,0.09518682363901815
1992,Further general/political education,middle vocational,1st Quintile,0.09090909090909091,17350,0.08663135817916368,0.09518682363901815
1992,Further general/political education,higher education,5th Quintile,0.045454545454545456,17350,0.0423550336241014,0.04855405728498951
1992,Further general/political education,higher education,2nd Quintile,0.045454545454545456,17350,0.0423550336241014,0.04855405728498951
1992,Further general/political education,higher vocational,4th Quintile,0.045454545454545456,17350,0.0423550336241014,0.04855405728498951
1992,Further general/political education,middle vocational,5th Quintile,0.045454545454545456,17350,0.0423550336241014,0.04855405728498951
1992,Further general/political education,general elementary,1st Quintile,0.045454545454545456,17350,0.0423550336241014,0.04855405728498951
1992,Further general/political education,middle vocational,4th Quintile,0.045454545454545456,17350,0.0423550336241014,0.04855405728498951
1992,Others,middle vocational,4th Quintile,0.16666666666666666,17350,0.16112117466070214,0.17221215867263118
1992,Others,middle vocational,2nd Quintile,0.11904761904761904,17350,0.11422877462105485,0.12386646347418323
1992,Others,middle vocational,1st Quintile,0.09523809523809523,17350,0.09087013340012143,0.09960605707606904
1992,Others,general elementary,1st Quintile,0.07142857142857142,17350,0.06759635549486727,0.07526078736227558
1992,Others,middle vocational,3rd Quintile,0.07142857142857142,17350,0.06759635549486727,0.07526078736227558
1992,Others,higher education,1st Quintile,0.07142857142857142,17350,0.06759635549486727,0.07526078736227558
1992,Others,higher education,5th Quintile,0.07142857142857142,17350,0.06759635549486727,0.07526078736227558
1992,Others,general elementary,2nd Quintile,0.047619047619047616,17350,0.044450195044210744,0.05078790019388449
1992,Others,middle vocational,5th Quintile,0.047619047619047616,17350,0.044450195044210744,0.05078790019388449
1992,Others,higher education,2nd Quintile,0.047619047619047616,17350,0.044450195044210744,0.05078790019388449
1992,Others,vocational + Abi,3rd Quintile,0.023809523809523808,17350,0.021540970602402964,0.026078077016644653
1992,Others,vocational + Abi,1st Quintile,0.023809523809523808,17350,0.021540970602402964,0.026078077016644653
1992,Others,vocational + Abi,2nd Quintile,0.023809523809523808,17350,0.021540970602402964,0.026078077016644653
1992,Others,inadequately,1st Quintile,0.023809523809523808,17350,0.021540970602402964,0.026078077016644653
1992,Others,general elementary,3rd Quintile,0.023809523809523808,17350,0.021540970602402964,0.026078077016644653
1992,Others,inadequately,3rd Quintile,0.023809523809523808,17350,0.021540970602402964,0.026078077016644653
1992,Others,inadequately,2nd Quintile,0.023809523809523808,17350,0.021540970602402964,0.026078077016644653
1992,Others,general elementary,4th Quintile,0.023809523809523808,17350,0.021540970602402964,0.026078077016644653
1992,Multiple answers,higher education,1st Quintile,0.3076923076923077,17350,0.3008245616094668,0.3145600537751486
1992,Multiple answers,middle vocational,1st Quintile,0.15384615384615385,17350,0.14847738976925007,0.15921491792305764
1992,Multiple answers,middle vocational,3rd Quintile,0.15384615384615385,17350,0.14847738976925007,0.15921491792305764
1992,Multiple answers,middle vocational,2nd Quintile,0.15384615384615385,17350,0.14847738976925007,0.15921491792305764
1992,Multiple answers,higher education,2nd Quintile,0.07692307692307693,17350,0.07295798187342271,0.08088817197273114
1992,Multiple answers,higher vocational,3rd Quintile,0.07692307692307693,17350,0.07295798187342271,0.08088817197273114
1992,Multiple answers,general elementary,1st Quintile,0.07692307692307693,17350,0.07295798187342271,0.08088817197273114
1993,Vocational Retraining,middle vocational,1st Quintile,0.4090909090909091,16993,0.40169840978023325,0.416483408401585
1993,Vocational Retraining,middle vocational,2nd Quintile,0.16363636363636364,16993,0.15807401093138623,0.16919871634134104
1993,Vocational Retraining,middle vocational,3rd Quintile,0.09090909090909091,16993,0.08658665704032428,0.09523152477785754
1993,Vocational Retraining,higher education,1st Quintile,0.06363636363636363,16993,0.059966110741745925,0.06730661653098134
1993,Vocational Retraining,middle vocational,4th Quintile,0.03636363636363636,16993,0.03354907134411008,0.03917820138316264
1993,Vocational Retraining,vocational + Abi,1st Quintile,0.02727272727272727,16993,0.02482377188511701,0.029721682660337534
1993,Vocational Retraining,general elementary,1st Quintile,0.02727272727272727,16993,0.02482377188511701,0.029721682660337534
1993,Vocational Retraining,higher education,2nd Quintile,0.02727272727272727,16993,0.02482377188511701,0.029721682660337534
1993,Vocational Retraining,general elementary,2nd Quintile,0.02727272727272727,16993,0.02482377188511701,0.029721682660337534
1993,Vocational Retraining,general elementary,4th Quintile,0.01818181818181818,16993,0.016172932455160258,0.020190703908476104
1993,Vocational Retraining,higher vocational,1st Quintile,0.01818181818181818,16993,0.016172932455160258,0.020190703908476104
1993,Vocational Retraining,higher vocational,3rd Quintile,0.01818181818181818,16993,0.016172932455160258,0.020190703908476104
1993,Vocational Retraining,higher education,3rd Quintile,0.01818181818181818,16993,0.016172932455160258,0.020190703908476104
1993,Vocational Retraining,higher education,4th Quintile,0.01818181818181818,16993,0.016172932455160258,0.020190703908476104
1993,Vocational Retraining,higher education,5th Quintile,0.00909090909090909,16993,0.00766385115027219,0.010517967031545991
1993,Vocational Retraining,inadequately,2nd Quintile,0.00909090909090909,16993,0.00766385115027219,0.010517967031545991
1993,Vocational Retraining,general elementary,3rd Quintile,0.00909090909090909,16993,0.00766385115027219,0.010517967031545991
1993,Vocational Retraining,vocational + Abi,2nd Quintile,0.00909090909090909,16993,0.00766385115027219,0.010517967031545991
1993,Further vocational education,middle vocational,1st Quintile,0.1722488038277512,16993,0.16657140951358862,0.1779261981419138
1993,Further vocational education,middle vocational,2nd Quintile,0.16267942583732056,16993,0.15713018927053524,0.1682286624041059
1993,Further vocational education,higher education,2nd Quintile,0.15789473684210525,16993,0.15241211792300507,0.16337735576120543
1993,Further vocational education,middle vocational,3rd Quintile,0.11961722488038277,16993,0.11473796812163066,0.12449648163913489
1993,Further vocational education,middle vocational,4th Quintile,0.07655502392344497,16993,0.07255729444701078,0.08055275339987916
1993,Further vocational education,higher education,1st Quintile,0.04784688995215311,16993,0.04463765661656066,0.05105612328774556
1993,Further vocational education,higher education,3rd Quintile,0.0430622009569378,16993,0.04001001486468214,0.04611438704919346
1993,Further vocational education,higher vocational,2nd Quintile,0.03349282296650718,16993,0.03078762245251288,0.036198023480501475
1993,Further vocational education,higher education,4th Quintile,0.03349282296650718,16993,0.03078762245251288,0.036198023480501475
1993,Further vocational education,vocational + Abi,3rd Quintile,0.023923444976076555,16993,0.0216258427548475,0.02622104719730561
1993,Further vocational education,higher vocational,3rd Quintile,0.014354066985645933,16993,0.012565649142969374,0.016142484828322493
1993,Further vocational education,higher education,5th Quintile,0.014354066985645933,16993,0.012565649142969374,0.016142484828322493
1993,Further vocational education,higher vocational,4th Quintile,0.014354066985645933,16993,0.012565649142969374,0.016142484828322493
1993,Further vocational education,higher vocational,1st Quintile,0.014354066985645933,16993,0.012565649142969374,0.016142484828322493
1993,Further vocational education,vocational + Abi,5th Quintile,0.014354066985645933,16993,0.012565649142969374,0.016142484828322493
1993,Further vocational education,general elementary,1st Quintile,0.014354066985645933,16993,0.012565649142969374,0.016142484828322493
1993,Further vocational education,general elementary,2nd Quintile,0.009569377990430622,16993,0.008105600962804986,0.011033155018056257
1993,Further vocational education,vocational + Abi,4th Quintile,0.009569377990430622,16993,0.008105600962804986,0.011033155018056257
1993,Further vocational education,general elementary,3rd Quintile,0.009569377990430622,16993,0.008105600962804986,0.011033155018056257
1993,Further vocational education,vocational + Abi,1st Quintile,0.004784688995215311,16993,0.003747145232313437,0.005822232758117185
1993,Further vocational education,higher vocational,5th Quintile,0.004784688995215311,16993,0.003747145232313437,0.005822232758117185
1993,Further vocational education,general elementary,4th Quintile,0.004784688995215311,16993,0.003747145232313437,0.005822232758117185
1993,Vocational rehabilitation,middle vocational,1st Quintile,0.4,16993,0.39263408566892094,0.4073659143310791
1993,Vocational rehabilitation,middle vocational,4th Quintile,0.2,16993,0.19398575613326743,0.2060142438667326
1993,Vocational rehabilitation,higher vocational,2nd Quintile,0.2,16993,0.19398575613326743,0.2060142438667326
1993,Vocational rehabilitation,middle vocational,2nd Quintile,0.2,16993,0.19398575613326743,0.2060142438667326
1993,Further general/political education,middle vocational,3rd Quintile,0.2608695652173913,16993,0.254267295039937,0.2674718353948456
1993,Further general/political education,middle vocational,2nd Quintile,0.13043478260869565,16993,0.12537107253567709,0.1354984926817142
1993,Further general/political education,general elementary,1st Quintile,0.08695652173913043,16993,0.08271991793507785,0.09119312554318301
1993,Further general/political education,middle vocational,4th Quintile,0.08695652173913043,16993,0.08271991793507785,0.09119312554318301
1993,Further general/political education,middle vocational,5th Quintile,0.08695652173913043,16993,0.08271991793507785,0.09119312554318301
1993,Further general/political education,higher education,4th Quintile,0.08695652173913043,16993,0.08271991793507785,0.09119312554318301
1993,Further general/political education,higher education,3rd Quintile,0.08695652173913043,16993,0.08271991793507785,0.09119312554318301
1993,Further general/political education,higher vocational,5th Quintile,0.043478260869565216,16993,0.040412032150440876,0.04654448958868956
1993,Further general/political education,higher vocational,4th Quintile,0.043478260869565216,16993,0.040412032150440876,0.04654448958868956
1993,Further general/political education,vocational + Abi,5th Quintile,0.043478260869565216,16993,0.040412032150440876,0.04654448958868956
1993,Further general/political education,general elementary,3rd Quintile,0.043478260869565216,16993,0.040412032150440876,0.04654448958868956
1993,Others,vocational + Abi,1st Quintile,0.15789473684210525,16993,0.15241211792300507,0.16337735576120543
1993,Others,general elementary,1st Quintile,0.15789473684210525,16993,0.15241211792300507,0.16337735576120543
1993,Others,middle vocational,3rd Quintile,0.15789473684210525,16993,0.15241211792300507,0.16337735576120543
1993,Others,inadequately,1st Quintile,0.10526315789473684,16993,0.10064884649068603,0.10987746929878764
1993,Others,middle vocational,1st Quintile,0.10526315789473684,16993,0.10064884649068603,0.10987746929878764
1993,Others,higher education,1st Quintile,0.10526315789473684,16993,0.10064884649068603,0.10987746929878764
1993,Others,higher education,5th Quintile,0.05263157894736842,16993,0.049274174245887196,0.05598898364884964
1993,Others,middle vocational,4th Quintile,0.05263157894736842,16993,0.049274174245887196,0.05598898364884964
1993,Others,middle vocational,2nd Quintile,0.05263157894736842,16993,0.049274174245887196,0.05598898364884964
1993,Others,higher education,3rd Quintile,0.05263157894736842,16993,0.049274174245887196,0.05598898364884964
1993,Multiple answers,middle vocational,3rd Quintile,0.4,16993,0.39263408566892094,0.4073659143310791
1993,Multiple answers,middle vocational,2nd Quintile,0.2,16993,0.19398575613326743,0.2060142438667326
1993,Multiple answers,higher education,1st Quintile,0.2,16993,0.19398575613326743,0.2060142438667326
1993,Multiple answers,higher education,3rd Quintile,0.2,16993,0.19398575613326743,0.2060142438667326
1994,Vocational Retraining,middle vocational,2nd Quintile,0.2625,16642,0.2558150374487226,0.26918496255127744
1994,Vocational Retraining,middle vocational,1st Quintile,0.25,16642,0.2434210899500739,0.2565789100499261
1994,Vocational Retraining,middle vocational,3rd Quintile,0.125,16642,0.11997527445098466,0.13002472554901534
1994,Vocational Retraining,higher education,2nd Quintile,0.1,16642,0.09544199741404101,0.104558002585959
1994,Vocational Retraining,higher vocational,2nd Quintile,0.05,16642,0.046688687890567945,0.05331131210943206
1994,Vocational Retraining,general elementary,1st Quintile,0.0375,16642,0.034613514930202115,0.04038648506979788
1994,Vocational Retraining,general elementary,3rd Quintile,0.025,16642,0.02262794024783261,0.02737205975216739
1994,Vocational Retraining,higher education,3rd Quintile,0.025,16642,0.02262794024783261,0.02737205975216739
1994,Vocational Retraining,middle vocational,4th Quintile,0.025,16642,0.02262794024783261,0.02737205975216739
1994,Vocational Retraining,higher education,5th Quintile,0.0125,16642,0.010811982785890384,0.014188017214109618
1994,Vocational Retraining,higher education,4th Quintile,0.0125,16642,0.010811982785890384,0.014188017214109618
1994,Vocational Retraining,higher vocational,1st Quintile,0.0125,16642,0.010811982785890384,0.014188017214109618
1994,Vocational Retraining,vocational + Abi,3rd Quintile,0.0125,16642,0.010811982785890384,0.014188017214109618
1994,Vocational Retraining,higher vocational,3rd Quintile,0.0125,16642,0.010811982785890384,0.014188017214109618
1994,Vocational Retraining,vocational + Abi,1st Quintile,0.0125,16642,0.010811982785890384,0.014188017214109618
1994,Vocational Retraining,general elementary,2nd Quintile,0.0125,16642,0.010811982785890384,0.014188017214109618
1994,Vocational Retraining,higher vocational,4th Quintile,0.0125,16642,0.010811982785890384,0.014188017214109618
1994,Further vocational education,higher education,2nd Quintile,0.13068181818181818,16642,0.12556087121648052,0.13580276514715584
1994,Further vocational education,middle vocational,3rd Quintile,0.125,16642,0.11997527445098466,0.13002472554901534
1994,Further vocational education,middle vocational,2nd Quintile,0.11363636363636363,16642,0.1088144664976931,0.11845826077503417
1994,Further vocational education,middle vocational,4th Quintile,0.10795454545454546,16642,0.10323970206713753,0.11266938884195338
1994,Further vocational education,higher education,3rd Quintile,0.06818181818181818,16642,0.06435222014576615,0.0720114162178702
1994,Further vocational education,middle vocational,1st Quintile,0.06818181818181818,16642,0.06435222014576615,0.0720114162178702
1994,Further vocational education,higher education,4th Quintile,0.0625,16642,0.05882227747762718,0.06617772252237282
1994,Further vocational education,higher education,5th Quintile,0.056818181818181816,16642,0.05330100105858909,0.06033536257777454
1994,Further vocational education,middle vocational,5th Quintile,0.028409090909090908,16642,0.02588489125974717,0.030933290558434648
1994,Further vocational education,vocational + Abi,3rd Quintile,0.028409090909090908,16642,0.02588489125974717,0.030933290558434648
1994,Further vocational education,higher vocational,4th Quintile,0.028409090909090908,16642,0.02588489125974717,0.030933290558434648
1994,Further vocational education,higher vocational,3rd Quintile,0.022727272727272728,16642,0.020462968049163963,0.024991577405381493
1994,Further vocational education,higher education,1st Quintile,0.022727272727272728,16642,0.020462968049163963,0.024991577405381493
1994,Further vocational education,higher vocational,2nd Quintile,0.022727272727272728,16642,0.020462968049163963,0.024991577405381493
1994,Further vocational education,vocational + Abi,1st Quintile,0.022727272727272728,16642,0.020462968049163963,0.024991577405381493
1994,Further vocational education,higher vocational,1st Quintile,0.017045454545454544,16642,0.015078817011207418,0.01901209207970167
1994,Further vocational education,general elementary,3rd Quintile,0.017045454545454544,16642,0.015078817011207418,0.01901209207970167
1994,Further vocational education,vocational + Abi,5th Quintile,0.011363636363636364,16642,0.009753249324083385,0.012974023403189342
1994,Further vocational education,vocational + Abi,4th Quintile,0.011363636363636364,16642,0.009753249324083385,0.012974023403189342
1994,Further vocational education,general elementary,1st Quintile,0.011363636363636364,16642,0.009753249324083385,0.012974023403189342
1994,Further vocational education,higher vocational,5th Quintile,0.011363636363636364,16642,0.009753249324083385,0.012974023403189342
1994,Further vocational education,vocational + Abi,2nd Quintile,0.005681818181818182,16642,0.004539835102496514,0.00682380126113985
1994,Further vocational education,general elementary,4th Quintile,0.005681818181818182,16642,0.004539835102496514,0.00682380126113985
1994,Vocational rehabilitation,middle vocational,1st Quintile,0.4444444444444444,16642,0.4368948121305006,0.45199407675838826
1994,Vocational rehabilitation,middle vocational,4th Quintile,0.3333333333333333,16642,0.3261711232506724,0.34049554341599425
1994,Vocational rehabilitation,middle vocational,3rd Quintile,0.2222222222222222,16642,0.21590574665011547,0.22853869779432895
1994,Further general/political education,middle vocational,3rd Quintile,0.19230769230769232,16642,0.18631979127058482,0.19829559334479982
1994,Further general/political education,middle vocational,2nd Quintile,0.15384615384615385,16642,0.14836437765064153,0.15932793004166618
1994,Further general/political education,middle vocational,1st Quintile,0.15384615384615385,16642,0.14836437765064153,0.15932793004166618
1994,Further general/political education,middle vocational,4th Quintile,0.11538461538461539,16642,0.11053056242977317,0.12023866833945761
1994,Further general/political education,higher education,2nd Quintile,0.11538461538461539,16642,0.11053056242977317,0.12023866833945761
1994,Further general/political education,higher education,5th Quintile,0.038461538461538464,16642,0.03553974193207757,0.04138333499099936
1994,Further general/political education,higher vocational,1st Quintile,0.038461538461538464,16642,0.03553974193207757,0.04138333499099936
1994,Further general/political education,higher education,4th Quintile,0.038461538461538464,16642,0.03553974193207757,0.04138333499099936
1994,Further general/political education,general elementary,2nd Quintile,0.038461538461538464,16642,0.03553974193207757,0.04138333499099936
1994,Further general/political education,middle vocational,5th Quintile,0.038461538461538464,16642,0.03553974193207757,0.04138333499099936
1994,Further general/political education,higher education,3rd Quintile,0.038461538461538464,16642,0.03553974193207757,0.04138333499099936
1994,Further general/political education,general elementary,3rd Quintile,0.038461538461538464,16642,0.03553974193207757,0.04138333499099936
1994,Others,middle vocational,2nd Quintile,0.16666666666666666,16642,0.1610044424312088,0.17232889090212453
1994,Others,middle vocational,1st Quintile,0.16666666666666666,16642,0.1610044424312088,0.17232889090212453
1994,Others,inadequately,1st Quintile,0.1111111111111111,16642,0.10633630438933714,0.11588591783288507
1994,Others,higher education,5th Quintile,0.05555555555555555,16642,0.052075347017824555,0.05903576409328655
1994,Others,higher education,1st Quintile,0.05555555555555555,16642,0.052075347017824555,0.05903576409328655
1994,Others,general elementary,1st Quintile,0.05555555555555555,16642,0.052075347017824555,0.05903576409328655
1994,Others,middle vocational,3rd Quintile,0.05555555555555555,16642,0.052075347017824555,0.05903576409328655
1994,Others,middle vocational,4th Quintile,0.05555555555555555,16642,0.052075347017824555,0.05903576409328655
1994,Others,vocational + Abi,3rd Quintile,0.05555555555555555,16642,0.052075347017824555,0.05903576409328655
1994,Others,vocational + Abi,4th Quintile,0.05555555555555555,16642,0.052075347017824555,0.05903576409328655
1994,Others,higher education,3rd Quintile,0.05555555555555555,16642,0.052075347017824555,0.05903576409328655
1994,Others,higher education,4th Quintile,0.05555555555555555,16642,0.052075347017824555,0.05903576409328655
1994,Others,inadequately,2nd Quintile,0.05555555555555555,16642,0.052075347017824555,0.05903576409328655
1994,Multiple answers,middle vocational,2nd Quintile,0.3333333333333333,16642,0.3261711232506724,0.34049554341599425
1994,Multiple answers,middle vocational,5th Quintile,0.3333333333333333,16642,0.3261711232506724,0.34049554341599425
1994,Multiple answers,higher education,2nd Quintile,0.3333333333333333,16642,0.3261711232506724,0.34049554341599425
1995,Vocational Retraining,middle vocational,2nd Quintile,0.27848101265822783,17246,0.2717908980544842,0.28517112726197147
1995,Vocational Retraining,middle vocational,1st Quintile,0.25316455696202533,17246,0.2466748394524981,0.25965427447155254
1995,Vocational Retraining,middle vocational,3rd Quintile,0.11392405063291139,17246,0.10918212144916885,0.11866597981665393
1995,Vocational Retraining,higher education,3rd Quintile,0.05063291139240506,17246,0.047360669377863936,0.05390515340694619
1995,Vocational Retraining,higher education,2nd Quintile,0.05063291139240506,17246,0.047360669377863936,0.05390515340694619
1995,Vocational Retraining,general elementary,3rd Quintile,0.0379746835443038,17246,0.035122009092265254,0.040827357996342344
1995,Vocational Retraining,vocational + Abi,1st Quintile,0.0379746835443038,17246,0.035122009092265254,0.040827357996342344
1995,Vocational Retraining,general elementary,2nd Quintile,0.0379746835443038,17246,0.035122009092265254,0.040827357996342344
1995,Vocational Retraining,middle vocational,4th Quintile,0.02531645569620253,17246,0.022971983160310117,0.027660928232094945
1995,Vocational Retraining,higher vocational,4th Quintile,0.02531645569620253,17246,0.022971983160310117,0.027660928232094945
1995,Vocational Retraining,general elementary,4th Quintile,0.012658227848101266,17246,0.010989705259566928,0.014326750436635604
1995,Vocational Retraining,general elementary,1st Quintile,0.012658227848101266,17246,0.010989705259566928,0.014326750436635604
1995,Vocational Retraining,higher vocational,2nd Quintile,0.012658227848101266,17246,0.010989705259566928,0.014326750436635604
1995,Vocational Retraining,higher vocational,1st Quintile,0.012658227848101266,17246,0.010989705259566928,0.014326750436635604
1995,Vocational Retraining,vocational + Abi,4th Quintile,0.012658227848101266,17246,0.010989705259566928,0.014326750436635604
1995,Vocational Retraining,higher education,1st Quintile,0.012658227848101266,17246,0.010989705259566928,0.014326750436635604
1995,Vocational Retraining,middle vocational,5th Quintile,0.012658227848101266,17246,0.010989705259566928,0.014326750436635604
1995,Further vocational education,middle vocational,2nd Quintile,0.12,17246,0.1151499765372726,0.12485002346272739
1995,Further vocational education,middle vocational,4th Quintile,0.10857142857142857,17246,0.10392827624735167,0.11321458089550547
1995,Further vocational education,middle vocational,3rd Quintile,0.10285714285714286,17246,0.09832336840859351,0.1073909173056922
1995,Further vocational education,middle vocational,1st Quintile,0.10285714285714286,17246,0.09832336840859351,0.1073909173056922
1995,Further vocational education,higher education,4th Quintile,0.08571428571428572,17246,0.08153617972719819,0.08989239170137324
1995,Further vocational education,higher education,3rd Quintile,0.06857142857142857,17246,0.06479954518828172,0.07234331195457543
1995,Further vocational education,higher education,2nd Quintile,0.06285714285714286,17246,0.059234778779329214,0.06647950693495651
1995,Further vocational education,higher education,1st Quintile,0.06285714285714286,17246,0.059234778779329214,0.06647950693495651
1995,Further vocational education,higher vocational,4th Quintile,0.05142857142857143,17246,0.04813210140739922,0.05472504144974363
1995,Further vocational education,middle vocational,5th Quintile,0.03428571428571429,17246,0.031569945394107395,0.03700148317732118
1995,Further vocational education,higher vocational,3rd Quintile,0.03428571428571429,17246,0.031569945394107395,0.03700148317732118
1995,Further vocational education,higher education,5th Quintile,0.03428571428571429,17246,0.031569945394107395,0.03700148317732118
1995,Further vocational education,general elementary,1st Quintile,0.02857142857142857,17246,0.026084958165290908,0.031057898977566233
1995,Further vocational education,vocational + Abi,4th Quintile,0.022857142857142857,17246,0.020626644628672152,0.025087641085613562
1995,Further vocational education,vocational + Abi,3rd Quintile,0.017142857142857144,17246,0.01520554909495733,0.019080165190756955
1995,Further vocational education,vocational + Abi,2nd Quintile,0.017142857142857144,17246,0.01520554909495733,0.019080165190756955
1995,Further vocational education,higher vocational,1st Quintile,0.011428571428571429,17246,0.009842174423929243,0.013014968433213614
1995,Further vocational education,vocational + Abi,5th Quintile,0.011428571428571429,17246,0.009842174423929243,0.013014968433213614
1995,Further vocational education,general elementary,4th Quintile,0.011428571428571429,17246,0.009842174423929243,0.013014968433213614
1995,Further vocational education,higher vocational,2nd Quintile,0.005714285714285714,17246,0.0045892962481786275,0.006839275180392801
1995,Further vocational education,general elementary,2nd Quintile,0.005714285714285714,17246,0.0045892962481786275,0.006839275180392801
1995,Vocational rehabilitation,middle vocational,1st Quintile,0.2857142857142857,17246,0.2789718961698359,0.2924566752587355
1995,Vocational rehabilitation,general elementary,1st Quintile,0.2857142857142857,17246,0.2789718961698359,0.2924566752587355
1995,Vocational rehabilitation,middle vocational,2nd Quintile,0.14285714285714285,17246,0.13763451037328345,0.14807977534100225
1995,Vocational rehabilitation,general elementary,3rd Quintile,0.14285714285714285,17246,0.13763451037328345,0.14807977534100225
1995,Vocational rehabilitation,higher vocational,2nd Quintile,0.14285714285714285,17246,0.13763451037328345,0.14807977534100225
1995,Further general/political education,higher education,1st Quintile,0.2,17246,0.1940300338068814,0.2059699661931186
1995,Further general/political education,higher education,2nd Quintile,0.16666666666666666,17246,0.16110447907033798,0.17222885426299533
1995,Further general/political education,higher vocational,4th Quintile,0.1,17246,0.09552252535516105,0.10447747464483896
1995,Further general/political education,middle vocational,1st Quintile,0.1,17246,0.09552252535516105,0.10447747464483896
1995,Further general/political education,vocational + Abi,2nd Quintile,0.06666666666666667,17246,0.06294373864912117,0.07038959468421216
1995,Further general/political education,middle vocational,3rd Quintile,0.06666666666666667,17246,0.06294373864912117,0.07038959468421216
1995,Further general/political education,middle vocational,2nd Quintile,0.06666666666666667,17246,0.06294373864912117,0.07038959468421216
1995,Further general/political education,higher education,4th Quintile,0.03333333333333333,17246,0.030654229013086245,0.03601243765358042
1995,Further general/political education,higher vocational,2nd Quintile,0.03333333333333333,17246,0.030654229013086245,0.03601243765358042
1995,Further general/political education,vocational + Abi,1st Quintile,0.03333333333333333,17246,0.030654229013086245,0.03601243765358042
1995,Further general/political education,middle vocational,4th Quintile,0.03333333333333333,17246,0.030654229013086245,0.03601243765358042
1995,Further general/political education,general elementary,2nd Quintile,0.03333333333333333,17246,0.030654229013086245,0.03601243765358042
1995,Further general/political education,higher education,5th Quintile,0.03333333333333333,17246,0.030654229013086245,0.03601243765358042
1995,Further general/political education,general elementary,1st Quintile,0.03333333333333333,17246,0.030654229013086245,0.03601243765358042
1995,Others,middle vocational,1st Quintile,0.16666666666666666,17246,0.16110447907033798,0.17222885426299533
1995,Others,higher education,3rd Quintile,0.125,17246,0.12006404816173287,0.12993595183826714
1995,Others,middle vocational,3rd Quintile,0.125,17246,0.12006404816173287,0.12993595183826714
1995,Others,general elementary,1st Quintile,0.08333333333333333,17246,0.07920830460964982,0.08745836205701683
1995,Others,middle vocational,4th Quintile,0.08333333333333333,17246,0.07920830460964982,0.08745836205701683
1995,Others,higher education,1st Quintile,0.08333333333333333,17246,0.07920830460964982,0.08745836205701683
1995,Others,higher education,5th Quintile,0.08333333333333333,17246,0.07920830460964982,0.08745836205701683
1995,Others,higher education,2nd Quintile,0.041666666666666664,17246,0.038684275826867766,0.04464905750646556
1995,Others,middle vocational,2nd Quintile,0.041666666666666664,17246,0.038684275826867766,0.04464905750646556
1995,Others,middle vocational,5th Quintile,0.041666666666666664,17246,0.038684275826867766,0.04464905750646556
1995,Others,vocational + Abi,4th Quintile,0.041666666666666664,17246,0.038684275826867766,0.04464905750646556
1995,Others,higher vocational,1st Quintile,0.041666666666666664,17246,0.038684275826867766,0.04464905750646556
1995,Others,higher vocational,2nd Quintile,0.041666666666666664,17246,0.038684275826867766,0.04464905750646556
1995,Multiple answers,middle vocational,4th Quintile,0.3333333333333333,17246,0.32629766070231897,0.34036900596434766
1995,Multiple answers,middle vocational,5th Quintile,0.16666666666666666,17246,0.16110447907033798,0.17222885426299533
1995,Multiple answers,higher education,4th Quintile,0.16666666666666666,17246,0.16110447907033798,0.17222885426299533
1995,Multiple answers,higher vocational,4th Quintile,0.16666666666666666,17246,0.16110447907033798,0.17222885426299533
1995,Multiple answers,vocational + Abi,3rd Quintile,0.16666666666666666,17246,0.16110447907033798,0.17222885426299533
1996,Vocational Retraining,middle vocational,1st Quintile,0.1839080459770115,16862,0.17806052966542832,0.18975556228859466
1996,Vocational Retraining,middle vocational,2nd Quintile,0.16091954022988506,16862,0.1553731844563454,0.1664658960034247
1996,Vocational Retraining,middle vocational,3rd Quintile,0.13793103448275862,16862,0.1327262406543264,0.14313582831119084
1996,Vocational Retraining,general elementary,1st Quintile,0.10344827586206896,16862,0.09885152641694372,0.1080450253071942
1996,Vocational Retraining,general elementary,2nd Quintile,0.08045977011494253,16862,0.07635417337579725,0.0845653668540878
1996,Vocational Retraining,higher education,3rd Quintile,0.06896551724137931,16862,0.06514079051256554,0.07279024397019308
1996,Vocational Retraining,middle vocational,4th Quintile,0.06896551724137931,16862,0.06514079051256554,0.07279024397019308
1996,Vocational Retraining,higher education,2nd Quintile,0.05747126436781609,16862,0.053958296280134974,0.06098423245549721
1996,Vocational Retraining,higher vocational,2nd Quintile,0.034482758620689655,16862,0.03172864060161057,0.03723687663976874
1996,Vocational Retraining,vocational + Abi,2nd Quintile,0.022988505747126436,16862,0.020726432117466487,0.025250579376786386
