year,bula_h,pgisced97,plg0292_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2012,Schleswig-Holstein,inadequately,Vocational Retraining,0.5,40229,0.49511396631068155,0.5048860336893184
2012,Schleswig-Holstein,general elementary,Further vocational education,1.0,40229,1.0,1.0
2012,Schleswig-Holstein,middle vocational,Further vocational education,0.6,40229,0.5952126842380485,0.6047873157619514
2012,Schleswig-Holstein,middle vocational,Vocational Retraining,0.2,40229,0.19609117304854526,0.20390882695145476
2012,Schleswig-Holstein,middle vocational,Others,0.1,40229,0.09706837978640895,0.10293162021359106
2012,Schleswig-Holstein,middle vocational,Vocational rehabilitation,0.1,40229,0.09706837978640895,0.10293162021359106
2012,Schleswig-Holstein,vocational + Abi,Further vocational education,1.0,40229,1.0,1.0
2012,Schleswig-Holstein,higher education,Further vocational education,0.3333333333333333,40229,0.3287267365935693,0.3379399300730973
2012,Schleswig-Holstein,higher education,Vocational Retraining,0.3333333333333333,40229,0.3287267365935693,0.3379399300730973
2012,Schleswig-Holstein,higher education,Others,0.3333333333333333,40229,0.3287267365935693,0.3379399300730973
2012,Hamburg,general elementary,Others,1.0,40229,1.0,1.0
2012,Hamburg,middle vocational,Others,1.0,40229,1.0,1.0
2012,Hamburg,higher vocational,Further vocational education,1.0,40229,1.0,1.0
2012,Hamburg,higher education,Vocational Retraining,1.0,40229,1.0,1.0
2012,Lower Saxony,general elementary,Others,1.0,40229,1.0,1.0
2012,Lower Saxony,middle vocational,Vocational Retraining,0.5555555555555556,40229,0.5506997762357022,0.560411334875409
2012,Lower Saxony,middle vocational,Others,0.2222222222222222,40229,0.21815958576763006,0.22628485867681436
2012,Lower Saxony,middle vocational,Further vocational education,0.1111111111111111,40229,0.10804004661793512,0.11418217560428709
2012,Lower Saxony,middle vocational,Vocational rehabilitation,0.1111111111111111,40229,0.10804004661793512,0.11418217560428709
2012,Lower Saxony,vocational + Abi,Vocational Retraining,1.0,40229,1.0,1.0
2012,Lower Saxony,higher vocational,Others,1.0,40229,1.0,1.0
2012,Lower Saxony,higher education,Further vocational education,0.5,40229,0.49511396631068155,0.5048860336893184
2012,Lower Saxony,higher education,Others,0.5,40229,0.49511396631068155,0.5048860336893184
2012,Bremen,vocational + Abi,Further vocational education,1.0,40229,1.0,1.0
2012,North Rhine-Westphalia,inadequately,Vocational Retraining,1.0,40229,1.0,1.0
2012,North Rhine-Westphalia,general elementary,Vocational Retraining,0.38461538461538464,40229,0.37986123225151947,0.3893695369792498
2012,North Rhine-Westphalia,general elementary,Others,0.3076923076923077,40229,0.30318212274832146,0.31220249263629396
2012,North Rhine-Westphalia,general elementary,Further vocational education,0.3076923076923077,40229,0.30318212274832146,0.31220249263629396
2012,North Rhine-Westphalia,middle vocational,Vocational Retraining,0.3888888888888889,40229,0.3841250253756259,0.3936527524021519
2012,North Rhine-Westphalia,middle vocational,Further vocational education,0.3333333333333333,40229,0.3287267365935693,0.3379399300730973
2012,North Rhine-Westphalia,middle vocational,Others,0.16666666666666666,40229,0.16302483217677663,0.17030850115655669
2012,North Rhine-Westphalia,middle vocational,Vocational rehabilitation,0.05555555555555555,40229,0.05331715188984597,0.05779395922126514
2012,North Rhine-Westphalia,middle vocational,Further general/political education,0.05555555555555555,40229,0.05331715188984597,0.05779395922126514
2012,North Rhine-Westphalia,vocational + Abi,Further vocational education,0.5,40229,0.49511396631068155,0.5048860336893184
2012,North Rhine-Westphalia,vocational + Abi,Others,0.16666666666666666,40229,0.16302483217677663,0.17030850115655669
2012,North Rhine-Westphalia,vocational + Abi,Further general/political education,0.16666666666666666,40229,0.16302483217677663,0.17030850115655669
2012,North Rhine-Westphalia,vocational + Abi,Vocational Retraining,0.16666666666666666,40229,0.16302483217677663,0.17030850115655669
2012,North Rhine-Westphalia,higher vocational,Others,0.5,40229,0.49511396631068155,0.5048860336893184
2012,North Rhine-Westphalia,higher vocational,Further vocational education,0.5,40229,0.49511396631068155,0.5048860336893184
2012,North Rhine-Westphalia,higher education,Further vocational education,0.8571428571428571,40229,0.8537233458843204,0.8605623684013938
2012,North Rhine-Westphalia,higher education,Others,0.07142857142857142,40229,0.0689118792856454,0.07394526357149744
2012,North Rhine-Westphalia,higher education,Further general/political education,0.07142857142857142,40229,0.0689118792856454,0.07394526357149744
2012,Hesse,general elementary,Others,0.3333333333333333,40229,0.3287267365935693,0.3379399300730973
2012,Hesse,general elementary,Further vocational education,0.3333333333333333,40229,0.3287267365935693,0.3379399300730973
2012,Hesse,general elementary,Vocational Retraining,0.3333333333333333,40229,0.3287267365935693,0.3379399300730973
2012,Hesse,middle vocational,Further vocational education,0.5,40229,0.49511396631068155,0.5048860336893184
2012,Hesse,middle vocational,Vocational Retraining,0.4,40229,0.3952126842380486,0.4047873157619514
2012,Hesse,middle vocational,Others,0.1,40229,0.09706837978640895,0.10293162021359106
2012,Hesse,vocational + Abi,Others,0.5,40229,0.49511396631068155,0.5048860336893184
2012,Hesse,vocational + Abi,Further vocational education,0.5,40229,0.49511396631068155,0.5048860336893184
2012,Hesse,higher education,Further vocational education,0.7272727272727273,40229,0.7229206220345896,0.731624832510865
2012,Hesse,higher education,Others,0.2727272727272727,40229,0.26837516748913504,0.2770793779654104
2012,"Rhineland-Palatinate, Saarland",general elementary,Vocational Retraining,0.5,40229,0.49511396631068155,0.5048860336893184
2012,"Rhineland-Palatinate, Saarland",general elementary,Others,0.5,40229,0.49511396631068155,0.5048860336893184
2012,"Rhineland-Palatinate, Saarland",middle vocational,Further vocational education,0.7142857142857143,40229,0.7098711442335538,0.7187002843378748
2012,"Rhineland-Palatinate, Saarland",middle vocational,Others,0.2857142857142857,40229,0.2812997156621252,0.2901288557664462
2012,"Rhineland-Palatinate, Saarland",vocational + Abi,Further vocational education,0.5,40229,0.49511396631068155,0.5048860336893184
2012,"Rhineland-Palatinate, Saarland",vocational + Abi,Others,0.5,40229,0.49511396631068155,0.5048860336893184
2012,"Rhineland-Palatinate, Saarland",higher vocational,Further vocational education,1.0,40229,1.0,1.0
2012,"Rhineland-Palatinate, Saarland",higher education,Vocational Retraining,0.4,40229,0.3952126842380486,0.4047873157619514
2012,"Rhineland-Palatinate, Saarland",higher education,Others,0.2,40229,0.19609117304854526,0.20390882695145476
2012,"Rhineland-Palatinate, Saarland",higher education,Further vocational education,0.2,40229,0.19609117304854526,0.20390882695145476
2012,"Rhineland-Palatinate, Saarland",higher education,Further general/political education,0.2,40229,0.19609117304854526,0.20390882695145476
2012,Baden-Wuerttemberg,general elementary,Vocational Retraining,0.5,40229,0.49511396631068155,0.5048860336893184
2012,Baden-Wuerttemberg,general elementary,Others,0.5,40229,0.49511396631068155,0.5048860336893184
2012,Baden-Wuerttemberg,middle vocational,Further vocational education,0.7647058823529411,40229,0.7605607423528277,0.7688510223530546
2012,Baden-Wuerttemberg,middle vocational,Others,0.11764705882352941,40229,0.11449859897838836,0.12079551866867046
2012,Baden-Wuerttemberg,middle vocational,Vocational Retraining,0.058823529411764705,40229,0.05652421944032074,0.06112283938320867
2012,Baden-Wuerttemberg,middle vocational,Further general/political education,0.058823529411764705,40229,0.05652421944032074,0.06112283938320867
2012,Baden-Wuerttemberg,vocational + Abi,Further vocational education,0.8,40229,0.7960911730485453,0.8039088269514548
2012,Baden-Wuerttemberg,vocational + Abi,Others,0.2,40229,0.19609117304854526,0.20390882695145476
2012,Baden-Wuerttemberg,higher vocational,Further vocational education,1.0,40229,1.0,1.0
2012,Baden-Wuerttemberg,higher education,Further vocational education,0.6,40229,0.5952126842380485,0.6047873157619514
2012,Baden-Wuerttemberg,higher education,Others,0.4,40229,0.3952126842380486,0.4047873157619514
2012,Bavaria,middle vocational,Further vocational education,0.44,40229,0.4351492733193793,0.4448507266806207
2012,Bavaria,middle vocational,Others,0.44,40229,0.4351492733193793,0.4448507266806207
2012,Bavaria,middle vocational,Vocational Retraining,0.12,40229,0.11682445397293055,0.12317554602706944
2012,Bavaria,vocational + Abi,Others,0.5,40229,0.49511396631068155,0.5048860336893184
2012,Bavaria,vocational + Abi,Further vocational education,0.5,40229,0.49511396631068155,0.5048860336893184
2012,Bavaria,higher vocational,Further vocational education,0.75,40229,0.7457685707013036,0.7542314292986964
2012,Bavaria,higher vocational,Others,0.25,40229,0.24576857070130365,0.25423142929869635
2012,Bavaria,higher education,Further vocational education,0.8181818181818182,40229,0.8144127844856477,0.8219508518779888
2012,Bavaria,higher education,Further general/political education,0.09090909090909091,40229,0.08809981905771605,0.09371836276046577
2012,Bavaria,higher education,Others,0.09090909090909091,40229,0.08809981905771605,0.09371836276046577
2012,Berlin,in school,Others,1.0,40229,1.0,1.0
2012,Berlin,inadequately,Vocational rehabilitation,1.0,40229,1.0,1.0
2012,Berlin,middle vocational,Vocational Retraining,0.6363636363636364,40229,0.6316628254402109,0.6410644472870618
2012,Berlin,middle vocational,Further vocational education,0.18181818181818182,40229,0.17804914812201128,0.18558721551435237
2012,Berlin,middle vocational,Others,0.18181818181818182,40229,0.17804914812201128,0.18558721551435237
2012,Berlin,vocational + Abi,Further vocational education,0.5,40229,0.49511396631068155,0.5048860336893184
2012,Berlin,vocational + Abi,Vocational rehabilitation,0.25,40229,0.24576857070130365,0.25423142929869635
2012,Berlin,vocational + Abi,Vocational Retraining,0.25,40229,0.24576857070130365,0.25423142929869635
2012,Berlin,higher education,Further vocational education,0.8,40229,0.7960911730485453,0.8039088269514548
2012,Berlin,higher education,Others,0.2,40229,0.19609117304854526,0.20390882695145476
2012,Brandenburg,middle vocational,Vocational Retraining,0.6666666666666666,40229,0.6620600699269027,0.6712732634064306
2012,Brandenburg,middle vocational,Further vocational education,0.16666666666666666,40229,0.16302483217677663,0.17030850115655669
2012,Brandenburg,middle vocational,Others,0.16666666666666666,40229,0.16302483217677663,0.17030850115655669
2012,Brandenburg,vocational + Abi,Further vocational education,1.0,40229,1.0,1.0
2012,Brandenburg,higher vocational,Further vocational education,1.0,40229,1.0,1.0
2012,Brandenburg,higher education,Further vocational education,1.0,40229,1.0,1.0
2012,Mecklenburg-Western Pomerania,middle vocational,Vocational Retraining,0.8,40229,0.7960911730485453,0.8039088269514548
2012,Mecklenburg-Western Pomerania,middle vocational,Further vocational education,0.2,40229,0.19609117304854526,0.20390882695145476
2012,Saxony,general elementary,Others,0.5,40229,0.49511396631068155,0.5048860336893184
2012,Saxony,general elementary,Further vocational education,0.5,40229,0.49511396631068155,0.5048860336893184
2012,Saxony,middle vocational,Further vocational education,0.4444444444444444,40229,0.43958866512459105,0.4493002237642978
2012,Saxony,middle vocational,Vocational Retraining,0.3333333333333333,40229,0.3287267365935693,0.3379399300730973
2012,Saxony,middle vocational,Vocational rehabilitation,0.16666666666666666,40229,0.16302483217677663,0.17030850115655669
2012,Saxony,middle vocational,Others,0.05555555555555555,40229,0.05331715188984597,0.05779395922126514
2012,Saxony,vocational + Abi,Further vocational education,1.0,40229,1.0,1.0
2012,Saxony,higher vocational,Further vocational education,1.0,40229,1.0,1.0
2012,Saxony,higher education,Others,0.5,40229,0.49511396631068155,0.5048860336893184
2012,Saxony,higher education,Further vocational education,0.5,40229,0.49511396631068155,0.5048860336893184
2012,Saxony-Anhalt,inadequately,Vocational rehabilitation,0.5,40229,0.49511396631068155,0.5048860336893184
2012,Saxony-Anhalt,inadequately,Further vocational education,0.5,40229,0.49511396631068155,0.5048860336893184
2012,Saxony-Anhalt,general elementary,Vocational Retraining,1.0,40229,1.0,1.0
2012,Saxony-Anhalt,middle vocational,Further vocational education,0.6666666666666666,40229,0.6620600699269027,0.6712732634064306
2012,Saxony-Anhalt,middle vocational,Vocational Retraining,0.3333333333333333,40229,0.3287267365935693,0.3379399300730973
2012,Saxony-Anhalt,vocational + Abi,Further vocational education,1.0,40229,1.0,1.0
2012,Saxony-Anhalt,higher vocational,Further vocational education,1.0,40229,1.0,1.0
2012,Saxony-Anhalt,higher education,Further vocational education,1.0,40229,1.0,1.0
2012,Thuringa,inadequately,Others,1.0,40229,1.0,1.0
2012,Thuringa,middle vocational,Further vocational education,0.3333333333333333,40229,0.3287267365935693,0.3379399300730973
2012,Thuringa,middle vocational,Others,0.3333333333333333,40229,0.3287267365935693,0.3379399300730973
2012,Thuringa,middle vocational,Vocational Retraining,0.3333333333333333,40229,0.3287267365935693,0.3379399300730973
2012,Thuringa,vocational + Abi,Vocational rehabilitation,0.5,40229,0.49511396631068155,0.5048860336893184
2012,Thuringa,vocational + Abi,Further vocational education,0.5,40229,0.49511396631068155,0.5048860336893184
2012,Thuringa,higher vocational,Others,1.0,40229,1.0,1.0
2012,Thuringa,higher education,Further vocational education,1.0,40229,1.0,1.0
2013,Schleswig-Holstein,general elementary,Vocational Retraining,0.3333333333333333,44486,0.3289526875708426,0.337713979095824
2013,Schleswig-Holstein,general elementary,Others,0.3333333333333333,44486,0.3289526875708426,0.337713979095824
2013,Schleswig-Holstein,general elementary,Further vocational education,0.3333333333333333,44486,0.3289526875708426,0.337713979095824
2013,Schleswig-Holstein,middle vocational,Further vocational education,0.5833333333333334,44486,0.578751944333481,0.5879147223331858
2013,Schleswig-Holstein,middle vocational,Vocational Retraining,0.16666666666666666,44486,0.16320346210870773,0.17012987122462558
2013,Schleswig-Holstein,middle vocational,Others,0.16666666666666666,44486,0.16320346210870773,0.17012987122462558
2013,Schleswig-Holstein,middle vocational,Vocational rehabilitation,0.08333333333333333,44486,0.08076495209300956,0.0859017145736571
2013,Schleswig-Holstein,vocational + Abi,Further vocational education,0.5,44486,0.49535362351305007,0.50464637648695
2013,Schleswig-Holstein,vocational + Abi,Others,0.25,44486,0.24597611992675464,0.25402388007324533
2013,Schleswig-Holstein,vocational + Abi,Vocational Retraining,0.25,44486,0.24597611992675464,0.25402388007324533
2013,Schleswig-Holstein,higher education,Further vocational education,1.0,44486,1.0,1.0
2013,Hamburg,middle vocational,Further vocational education,1.0,44486,1.0,1.0
2013,Hamburg,vocational + Abi,Others,1.0,44486,1.0,1.0
2013,Lower Saxony,in school,Others,1.0,44486,1.0,1.0
2013,Lower Saxony,inadequately,Others,1.0,44486,1.0,1.0
2013,Lower Saxony,general elementary,Others,0.6,44486,0.5954474993816429,0.6045525006183571
2013,Lower Saxony,general elementary,Vocational Retraining,0.2,44486,0.19628289881044006,0.20371710118955996
2013,Lower Saxony,general elementary,Further vocational education,0.2,44486,0.19628289881044006,0.20371710118955996
2013,Lower Saxony,middle vocational,Vocational Retraining,0.6153846153846154,44486,0.6108636515183343,0.6199055792508965
2013,Lower Saxony,middle vocational,Further vocational education,0.3076923076923077,44486,0.303403344781277,0.3119812706033384
2013,Lower Saxony,middle vocational,Further general/political education,0.07692307692307693,44486,0.07444684303184902,0.07939931081430483
2013,Lower Saxony,vocational + Abi,Vocational Retraining,0.75,44486,0.7459761199267546,0.7540238800732454
2013,Lower Saxony,vocational + Abi,Further vocational education,0.25,44486,0.24597611992675464,0.25402388007324533
2013,Lower Saxony,higher vocational,Further vocational education,0.6666666666666666,44486,0.6622860209041759,0.6710473124291574
2013,Lower Saxony,higher vocational,Others,0.3333333333333333,44486,0.3289526875708426,0.337713979095824
2013,Lower Saxony,higher education,Further vocational education,0.8333333333333334,44486,0.8298701287753745,0.8367965378912923
2013,Lower Saxony,higher education,Vocational Retraining,0.16666666666666666,44486,0.16320346210870773,0.17012987122462558
2013,Bremen,general elementary,Others,1.0,44486,1.0,1.0
2013,Bremen,middle vocational,Others,0.5,44486,0.49535362351305007,0.50464637648695
2013,Bremen,middle vocational,Further vocational education,0.5,44486,0.49535362351305007,0.50464637648695
2013,North Rhine-Westphalia,inadequately,Further vocational education,0.5,44486,0.49535362351305007,0.50464637648695
2013,North Rhine-Westphalia,inadequately,Vocational Retraining,0.5,44486,0.49535362351305007,0.50464637648695
2013,North Rhine-Westphalia,general elementary,Others,0.3125,44486,0.3081926937158756,0.3168073062841244
2013,North Rhine-Westphalia,general elementary,Vocational Retraining,0.3125,44486,0.3081926937158756,0.3168073062841244
2013,North Rhine-Westphalia,general elementary,Further vocational education,0.1875,44486,0.18387292351739903,0.19112707648260097
2013,North Rhine-Westphalia,general elementary,Further general/political education,0.125,44486,0.12192671082948812,0.1280732891705119
2013,North Rhine-Westphalia,general elementary,Vocational rehabilitation,0.0625,44486,0.06025058265572914,0.06474941734427085
2013,North Rhine-Westphalia,middle vocational,Vocational Retraining,0.37142857142857144,44486,0.3669384367784835,0.3759187060786594
2013,North Rhine-Westphalia,middle vocational,Further vocational education,0.34285714285714286,44486,0.3384462055082743,0.3472680802060114
2013,North Rhine-Westphalia,middle vocational,Others,0.17142857142857143,44486,0.16792629055508074,0.17493085230206212
2013,North Rhine-Westphalia,middle vocational,Vocational rehabilitation,0.05714285714285714,44486,0.05498586622729263,0.05929984805842165
2013,North Rhine-Westphalia,middle vocational,Further general/political education,0.05714285714285714,44486,0.05498586622729263,0.05929984805842165
2013,North Rhine-Westphalia,vocational + Abi,Others,0.3333333333333333,44486,0.3289526875708426,0.337713979095824
2013,North Rhine-Westphalia,vocational + Abi,Vocational Retraining,0.2222222222222222,44486,0.21835885579908243,0.226085588645362
2013,North Rhine-Westphalia,vocational + Abi,Further vocational education,0.2222222222222222,44486,0.21835885579908243,0.226085588645362
2013,North Rhine-Westphalia,vocational + Abi,Vocational rehabilitation,0.1111111111111111,44486,0.10819068060278396,0.11403154161943825
2013,North Rhine-Westphalia,vocational + Abi,Further general/political education,0.1111111111111111,44486,0.10819068060278396,0.11403154161943825
2013,North Rhine-Westphalia,higher vocational,Others,0.6666666666666666,44486,0.6622860209041759,0.6710473124291574
2013,North Rhine-Westphalia,higher vocational,Further vocational education,0.3333333333333333,44486,0.3289526875708426,0.337713979095824
2013,North Rhine-Westphalia,higher education,Further vocational education,0.6153846153846154,44486,0.6108636515183343,0.6199055792508965
2013,North Rhine-Westphalia,higher education,Others,0.3076923076923077,44486,0.303403344781277,0.3119812706033384
2013,North Rhine-Westphalia,higher education,Further general/political education,0.07692307692307693,44486,0.07444684303184902,0.07939931081430483
2013,Hesse,inadequately,Others,1.0,44486,1.0,1.0
2013,Hesse,middle vocational,Further vocational education,0.5384615384615384,44486,0.533828929046292,0.5430941478767849
2013,Hesse,middle vocational,Others,0.23076923076923078,44486,0.22685396121143986,0.2346845003270217
2013,Hesse,middle vocational,Vocational Retraining,0.23076923076923078,44486,0.22685396121143986,0.2346845003270217
2013,Hesse,vocational + Abi,Further vocational education,0.6,44486,0.5954474993816429,0.6045525006183571
2013,Hesse,vocational + Abi,Vocational Retraining,0.2,44486,0.19628289881044006,0.20371710118955996
2013,Hesse,vocational + Abi,Further general/political education,0.2,44486,0.19628289881044006,0.20371710118955996
2013,Hesse,higher education,Others,0.25,44486,0.24597611992675464,0.25402388007324533
2013,Hesse,higher education,Vocational Retraining,0.25,44486,0.24597611992675464,0.25402388007324533
2013,Hesse,higher education,Further vocational education,0.25,44486,0.24597611992675464,0.25402388007324533
2013,Hesse,higher education,Vocational rehabilitation,0.125,44486,0.12192671082948812,0.1280732891705119
2013,Hesse,higher education,Further general/political education,0.125,44486,0.12192671082948812,0.1280732891705119
2013,"Rhineland-Palatinate, Saarland",general elementary,Vocational rehabilitation,1.0,44486,1.0,1.0
2013,"Rhineland-Palatinate, Saarland",middle vocational,Further vocational education,0.8888888888888888,44486,0.8859684583805617,0.891809319397216
2013,"Rhineland-Palatinate, Saarland",middle vocational,Others,0.1111111111111111,44486,0.10819068060278396,0.11403154161943825
2013,"Rhineland-Palatinate, Saarland",vocational + Abi,Further vocational education,0.6666666666666666,44486,0.6622860209041759,0.6710473124291574
2013,"Rhineland-Palatinate, Saarland",vocational + Abi,Vocational Retraining,0.2222222222222222,44486,0.21835885579908243,0.226085588645362
2013,"Rhineland-Palatinate, Saarland",vocational + Abi,Others,0.1111111111111111,44486,0.10819068060278396,0.11403154161943825
2013,"Rhineland-Palatinate, Saarland",higher vocational,Others,1.0,44486,1.0,1.0
2013,"Rhineland-Palatinate, Saarland",higher education,Further vocational education,0.6666666666666666,44486,0.6622860209041759,0.6710473124291574
2013,"Rhineland-Palatinate, Saarland",higher education,Others,0.16666666666666666,44486,0.16320346210870773,0.17012987122462558
2013,"Rhineland-Palatinate, Saarland",higher education,Further general/political education,0.16666666666666666,44486,0.16320346210870773,0.17012987122462558
2013,Baden-Wuerttemberg,general elementary,Further vocational education,0.4,44486,0.39544749938164286,0.4045525006183572
2013,Baden-Wuerttemberg,general elementary,Vocational Retraining,0.2,44486,0.19628289881044006,0.20371710118955996
2013,Baden-Wuerttemberg,general elementary,Further general/political education,0.2,44486,0.19628289881044006,0.20371710118955996
2013,Baden-Wuerttemberg,general elementary,Vocational rehabilitation,0.2,44486,0.19628289881044006,0.20371710118955996
2013,Baden-Wuerttemberg,middle vocational,Further vocational education,0.5652173913043478,44486,0.5606107093163663,0.5698240732923293
2013,Baden-Wuerttemberg,middle vocational,Vocational Retraining,0.2608695652173913,44486,0.2567890345847443,0.2649500958500383
2013,Baden-Wuerttemberg,middle vocational,Others,0.17391304347826086,44486,0.17039076772865072,0.177435319227871
2013,Baden-Wuerttemberg,vocational + Abi,Further vocational education,0.5,44486,0.49535362351305007,0.50464637648695
2013,Baden-Wuerttemberg,vocational + Abi,Vocational Retraining,0.5,44486,0.49535362351305007,0.50464637648695
2013,Baden-Wuerttemberg,higher vocational,Further vocational education,0.75,44486,0.7459761199267546,0.7540238800732454
2013,Baden-Wuerttemberg,higher vocational,Others,0.25,44486,0.24597611992675464,0.25402388007324533
2013,Baden-Wuerttemberg,higher education,Further vocational education,0.5384615384615384,44486,0.533828929046292,0.5430941478767849
2013,Baden-Wuerttemberg,higher education,Others,0.46153846153846156,44486,0.4569058521232151,0.466171070953708
2013,Bavaria,in school,Others,1.0,44486,1.0,1.0
2013,Bavaria,inadequately,Others,1.0,44486,1.0,1.0
2013,Bavaria,general elementary,Others,0.5,44486,0.49535362351305007,0.50464637648695
2013,Bavaria,general elementary,Vocational Retraining,0.25,44486,0.24597611992675464,0.25402388007324533
2013,Bavaria,general elementary,Further vocational education,0.25,44486,0.24597611992675464,0.25402388007324533
2013,Bavaria,middle vocational,Further vocational education,0.6086956521739131,44486,0.6041603959380534,0.6132309084097728
2013,Bavaria,middle vocational,Vocational Retraining,0.21739130434782608,44486,0.21355831324380517,0.221224295451847
2013,Bavaria,middle vocational,Others,0.17391304347826086,44486,0.17039076772865072,0.177435319227871
2013,Bavaria,vocational + Abi,Further vocational education,0.75,44486,0.7459761199267546,0.7540238800732454
2013,Bavaria,vocational + Abi,Further general/political education,0.125,44486,0.12192671082948812,0.1280732891705119
2013,Bavaria,vocational + Abi,Others,0.125,44486,0.12192671082948812,0.1280732891705119
2013,Bavaria,higher vocational,Further vocational education,0.8333333333333334,44486,0.8298701287753745,0.8367965378912923
2013,Bavaria,higher vocational,Others,0.16666666666666666,44486,0.16320346210870773,0.17012987122462558
2013,Bavaria,higher education,Further vocational education,0.5384615384615384,44486,0.533828929046292,0.5430941478767849
2013,Bavaria,higher education,Others,0.46153846153846156,44486,0.4569058521232151,0.466171070953708
2013,Berlin,inadequately,Others,1.0,44486,1.0,1.0
2013,Berlin,middle vocational,Vocational Retraining,0.5714285714285714,44486,0.5668298513448624,0.5760272915122804
2013,Berlin,middle vocational,Further vocational education,0.2857142857142857,44486,0.2815162478384533,0.2899123235901181
2013,Berlin,middle vocational,Vocational rehabilitation,0.14285714285714285,44486,0.13960535670117347,0.14610892901311223
2013,Berlin,vocational + Abi,Further vocational education,0.5,44486,0.49535362351305007,0.50464637648695
2013,Berlin,vocational + Abi,Vocational Retraining,0.5,44486,0.49535362351305007,0.50464637648695
2013,Berlin,higher vocational,Further vocational education,1.0,44486,1.0,1.0
2013,Berlin,higher education,Further vocational education,0.6666666666666666,44486,0.6622860209041759,0.6710473124291574
2013,Berlin,higher education,Others,0.16666666666666666,44486,0.16320346210870773,0.17012987122462558
2013,Berlin,higher education,Further general/political education,0.16666666666666666,44486,0.16320346210870773,0.17012987122462558
2013,Brandenburg,general elementary,Others,1.0,44486,1.0,1.0
2013,Brandenburg,middle vocational,Further vocational education,0.3333333333333333,44486,0.3289526875708426,0.337713979095824
2013,Brandenburg,middle vocational,Vocational Retraining,0.3333333333333333,44486,0.3289526875708426,0.337713979095824
2013,Brandenburg,middle vocational,Others,0.3333333333333333,44486,0.3289526875708426,0.337713979095824
2013,Brandenburg,vocational + Abi,Further vocational education,1.0,44486,1.0,1.0
2013,Brandenburg,higher education,Further vocational education,0.6,44486,0.5954474993816429,0.6045525006183571
2013,Brandenburg,higher education,Others,0.2,44486,0.19628289881044006,0.20371710118955996
2013,Brandenburg,higher education,Vocational Retraining,0.2,44486,0.19628289881044006,0.20371710118955996
2013,Mecklenburg-Western Pomerania,middle vocational,Vocational rehabilitation,0.5,44486,0.49535362351305007,0.50464637648695
2013,Mecklenburg-Western Pomerania,middle vocational,Vocational Retraining,0.5,44486,0.49535362351305007,0.50464637648695
2013,Mecklenburg-Western Pomerania,higher vocational,Further vocational education,1.0,44486,1.0,1.0
2013,Mecklenburg-Western Pomerania,higher education,Further vocational education,1.0,44486,1.0,1.0
2013,Saxony,middle vocational,Further vocational education,0.5,44486,0.49535362351305007,0.50464637648695
2013,Saxony,middle vocational,Vocational Retraining,0.375,44486,0.37050116531145827,0.37949883468854173
2013,Saxony,middle vocational,Others,0.125,44486,0.12192671082948812,0.1280732891705119
2013,Saxony,vocational + Abi,Further vocational education,0.6666666666666666,44486,0.6622860209041759,0.6710473124291574
2013,Saxony,vocational + Abi,Vocational Retraining,0.3333333333333333,44486,0.3289526875708426,0.337713979095824
2013,Saxony,higher vocational,Others,1.0,44486,1.0,1.0
2013,Saxony,higher education,Further vocational education,0.7777777777777778,44486,0.773914411354638,0.7816411442009176
2013,Saxony,higher education,Others,0.1111111111111111,44486,0.10819068060278396,0.11403154161943825
2013,Saxony,higher education,Vocational Retraining,0.1111111111111111,44486,0.10819068060278396,0.11403154161943825
2013,Saxony-Anhalt,general elementary,Vocational Retraining,1.0,44486,1.0,1.0
2013,Saxony-Anhalt,middle vocational,Further vocational education,1.0,44486,1.0,1.0
2013,Saxony-Anhalt,vocational + Abi,Further vocational education,1.0,44486,1.0,1.0
2013,Saxony-Anhalt,higher vocational,Further vocational education,1.0,44486,1.0,1.0
2013,Saxony-Anhalt,higher education,Further vocational education,0.7142857142857143,44486,0.7100876764098819,0.7184837521615467
2013,Saxony-Anhalt,higher education,Further general/political education,0.2857142857142857,44486,0.2815162478384533,0.2899123235901181
2013,Thuringa,general elementary,Vocational rehabilitation,0.5,44486,0.49535362351305007,0.50464637648695
2013,Thuringa,general elementary,Vocational Retraining,0.5,44486,0.49535362351305007,0.50464637648695
2013,Thuringa,middle vocational,Further vocational education,0.7142857142857143,44486,0.7100876764098819,0.7184837521615467
2013,Thuringa,middle vocational,Vocational Retraining,0.2857142857142857,44486,0.2815162478384533,0.2899123235901181
2013,Thuringa,vocational + Abi,Vocational rehabilitation,0.5,44486,0.49535362351305007,0.50464637648695
2013,Thuringa,vocational + Abi,Further vocational education,0.5,44486,0.49535362351305007,0.50464637648695
2013,Thuringa,higher education,Further vocational education,0.75,44486,0.7459761199267546,0.7540238800732454
2013,Thuringa,higher education,Further general/political education,0.25,44486,0.24597611992675464,0.25402388007324533
2014,Schleswig-Holstein,inadequately,Others,1.0,38694,1.0,1.0
2014,Schleswig-Holstein,general elementary,Vocational Retraining,0.3333333333333333,38694,0.3286362528604819,0.3380304138061847
2014,Schleswig-Holstein,general elementary,Further vocational education,0.3333333333333333,38694,0.3286362528604819,0.3380304138061847
2014,Schleswig-Holstein,general elementary,Further general/political education,0.3333333333333333,38694,0.3286362528604819,0.3380304138061847
2014,Schleswig-Holstein,middle vocational,Further vocational education,0.625,38694,0.6201761932573793,0.6298238067426207
