year,bula_h,sex,plg0292_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1985,North Rhine-Westphalia,female,Others,0.3333333333333333,14443,0.32564519641946016,0.34102147024720647
1985,North Rhine-Westphalia,female,Vocational Retraining,0.13333333333333333,14443,0.1277893389621819,0.13887732770448477
1985,North Rhine-Westphalia,female,Multiple answers,0.06666666666666667,14443,0.06259848700276187,0.07073484633057146
1985,North Rhine-Westphalia,female,Further general/political education,0.06666666666666667,14443,0.06259848700276187,0.07073484633057146
1985,Hesse,male,Further vocational education,0.8,14443,0.7934763995042117,0.8065236004957884
1985,Hesse,male,Vocational Retraining,0.1,14443,0.09510729962815871,0.1048927003718413
1985,Hesse,male,Others,0.1,14443,0.09510729962815871,0.1048927003718413
1985,Hesse,female,Further vocational education,0.5,14443,0.4918454993802645,0.5081545006197354
1985,Hesse,female,Vocational Retraining,0.16666666666666666,14443,0.1605886607639024,0.1727446725694309
1985,Hesse,female,Further general/political education,0.16666666666666666,14443,0.1605886607639024,0.1727446725694309
1985,Hesse,female,Others,0.16666666666666666,14443,0.1605886607639024,0.1727446725694309
1985,"Rhineland-Palatinate, Saarland",male,Further vocational education,0.8333333333333334,14443,0.8272553274305692,0.8394113392360976
1985,"Rhineland-Palatinate, Saarland",male,Others,0.16666666666666666,14443,0.1605886607639024,0.1727446725694309
1985,"Rhineland-Palatinate, Saarland",female,Further vocational education,1.0,14443,1.0,1.0
1985,Baden-Wuerttemberg,male,Further vocational education,0.4,14443,0.39201025374977555,0.4079897462502245
1985,Baden-Wuerttemberg,male,Vocational Retraining,0.3333333333333333,14443,0.32564519641946016,0.34102147024720647
1985,Baden-Wuerttemberg,male,Others,0.2,14443,0.1934763995042116,0.2065236004957884
1985,Baden-Wuerttemberg,male,Multiple answers,0.06666666666666667,14443,0.06259848700276187,0.07073484633057146
1985,Baden-Wuerttemberg,female,Further vocational education,0.5,14443,0.4918454993802645,0.5081545006197354
1985,Baden-Wuerttemberg,female,Others,0.3333333333333333,14443,0.32564519641946016,0.34102147024720647
1985,Baden-Wuerttemberg,female,Further general/political education,0.16666666666666666,14443,0.1605886607639024,0.1727446725694309
1985,Bavaria,male,Further vocational education,0.8235294117647058,14443,0.817312093642175,0.8297467298872366
1985,Bavaria,male,Vocational Retraining,0.11764705882352941,14443,0.11239246595927178,0.12290165168778704
1985,Bavaria,male,Multiple answers,0.058823529411764705,14443,0.05498611735541859,0.06266094146811081
1985,Bavaria,female,Further vocational education,0.5714285714285714,14443,0.5633577089235807,0.5794994339335621
1985,Bavaria,female,Others,0.2857142857142857,14443,0.2783466299601089,0.2930819414684625
1985,Bavaria,female,Vocational Retraining,0.07142857142857142,14443,0.06722836141282011,0.07562878144432274
1985,Bavaria,female,Further general/political education,0.07142857142857142,14443,0.06722836141282011,0.07562878144432274
1985,Berlin,male,Further vocational education,0.75,14443,0.7429379953081331,0.7570620046918669
1985,Berlin,male,Vocational Retraining,0.25,14443,0.24293799530813312,0.2570620046918669
1985,Berlin,female,Further vocational education,1.0,14443,1.0,1.0
1986,Schleswig-Holstein,male,Further vocational education,0.5,13742,0.4916400995939887,0.5083599004060113
1986,Schleswig-Holstein,male,Others,0.25,13742,0.24276011387528634,0.25723988612471366
1986,Schleswig-Holstein,male,Further general/political education,0.25,13742,0.24276011387528634,0.25723988612471366
1986,Schleswig-Holstein,female,Further vocational education,1.0,13742,1.0,1.0
1986,Hamburg,male,Further general/political education,0.3333333333333333,13742,0.3254515436438203,0.34121512302284634
1986,Hamburg,male,Further vocational education,0.3333333333333333,13742,0.3254515436438203,0.34121512302284634
1986,Hamburg,male,Others,0.3333333333333333,13742,0.3254515436438203,0.34121512302284634
1986,Hamburg,female,Further vocational education,0.6666666666666666,13742,0.6587848769771536,0.6745484563561797
1986,Hamburg,female,Vocational Retraining,0.3333333333333333,13742,0.3254515436438203,0.34121512302284634
1986,Lower Saxony,male,Further vocational education,0.6666666666666666,13742,0.6587848769771536,0.6745484563561797
1986,Lower Saxony,male,Vocational Retraining,0.16666666666666666,13742,0.16043556480234353,0.1728977685309898
1986,Lower Saxony,male,Others,0.16666666666666666,13742,0.16043556480234353,0.1728977685309898
1986,Lower Saxony,female,Further vocational education,0.5,13742,0.4916400995939887,0.5083599004060113
1986,Lower Saxony,female,Others,0.3,13742,0.2923380247174322,0.3076619752825678
1986,Lower Saxony,female,Vocational rehabilitation,0.1,13742,0.09498405975639322,0.10501594024360679
1986,Lower Saxony,female,Vocational Retraining,0.1,13742,0.09498405975639322,0.10501594024360679
1986,North Rhine-Westphalia,male,Further vocational education,0.6333333333333333,13742,0.6252761547886037,0.641390511878063
1986,North Rhine-Westphalia,male,Others,0.16666666666666666,13742,0.16043556480234353,0.1728977685309898
1986,North Rhine-Westphalia,male,Vocational Retraining,0.1,13742,0.09498405975639322,0.10501594024360679
1986,North Rhine-Westphalia,male,Further general/political education,0.1,13742,0.09498405975639322,0.10501594024360679
1986,North Rhine-Westphalia,female,Further vocational education,0.4,13742,0.3918090038819146,0.40819099611808546
1986,North Rhine-Westphalia,female,Vocational Retraining,0.3333333333333333,13742,0.3254515436438203,0.34121512302284634
1986,North Rhine-Westphalia,female,Others,0.2,13742,0.19331207967519096,0.20668792032480907
1986,North Rhine-Westphalia,female,Further general/political education,0.06666666666666667,13742,0.06249601558575377,0.07083731774757956
1986,Hesse,male,Further vocational education,0.8181818181818182,13742,0.8117330811631257,0.8246305552005108
1986,Hesse,male,Vocational Retraining,0.09090909090909091,13742,0.08610248612815234,0.09571569569002948
1986,Hesse,male,Others,0.09090909090909091,13742,0.08610248612815234,0.09571569569002948
1986,Hesse,female,Vocational Retraining,1.0,13742,1.0,1.0
1986,"Rhineland-Palatinate, Saarland",male,Further vocational education,0.5,13742,0.4916400995939887,0.5083599004060113
1986,"Rhineland-Palatinate, Saarland",male,Further general/political education,0.25,13742,0.24276011387528634,0.25723988612471366
1986,"Rhineland-Palatinate, Saarland",male,Others,0.25,13742,0.24276011387528634,0.25723988612471366
1986,"Rhineland-Palatinate, Saarland",female,Further vocational education,1.0,13742,1.0,1.0
1986,Baden-Wuerttemberg,male,Further vocational education,0.5882352941176471,13742,0.5800065947111581,0.596463993524136
1986,Baden-Wuerttemberg,male,Others,0.29411764705882354,13742,0.28649935175330954,0.30173594236433754
1986,Baden-Wuerttemberg,male,Vocational Retraining,0.11764705882352941,13742,0.11226011055191883,0.12303400709514
1986,Baden-Wuerttemberg,female,Further vocational education,0.5,13742,0.4916400995939887,0.5083599004060113
1986,Baden-Wuerttemberg,female,Vocational Retraining,0.2,13742,0.19331207967519096,0.20668792032480907
1986,Baden-Wuerttemberg,female,Others,0.2,13742,0.19331207967519096,0.20668792032480907
1986,Baden-Wuerttemberg,female,Further general/political education,0.1,13742,0.09498405975639322,0.10501594024360679
1986,Bavaria,male,Further vocational education,0.5833333333333334,13742,0.5750903603698784,0.5915763062967884
1986,Bavaria,male,Vocational Retraining,0.16666666666666666,13742,0.16043556480234353,0.1728977685309898
1986,Bavaria,male,Others,0.16666666666666666,13742,0.16043556480234353,0.1728977685309898
1986,Bavaria,male,Further general/political education,0.08333333333333333,13742,0.07871222451142011,0.08795444215524655
1986,Bavaria,female,Further vocational education,0.6818181818181818,13742,0.6740305920119342,0.6896057716244294
1986,Bavaria,female,Vocational Retraining,0.18181818181818182,13742,0.17536944479948935,0.1882669188368743
1986,Bavaria,female,Further general/political education,0.045454545454545456,13742,0.04197182941701465,0.048937261492076264
1986,Bavaria,female,Others,0.045454545454545456,13742,0.04197182941701465,0.048937261492076264
1986,Bavaria,female,Vocational rehabilitation,0.045454545454545456,13742,0.04197182941701465,0.048937261492076264
1986,Berlin,male,Further vocational education,0.8333333333333334,13742,0.8271022314690102,0.8395644351976566
1986,Berlin,male,Others,0.16666666666666666,13742,0.16043556480234353,0.1728977685309898
1986,Berlin,female,Further general/political education,0.3333333333333333,13742,0.3254515436438203,0.34121512302284634
1986,Berlin,female,Further vocational education,0.3333333333333333,13742,0.3254515436438203,0.34121512302284634
1986,Berlin,female,Vocational Retraining,0.3333333333333333,13742,0.3254515436438203,0.34121512302284634
1987,Schleswig-Holstein,male,Further vocational education,1.0,13496,1.0,1.0
1987,Schleswig-Holstein,female,Further vocational education,0.6666666666666666,13496,0.6587133682187889,0.6746199651145444
1987,Schleswig-Holstein,female,Further general/political education,0.3333333333333333,13496,0.3253800348854556,0.34128663178121105
1987,Hamburg,male,Multiple answers,0.5,13496,0.4915642531020578,0.5084357468979421
1987,Hamburg,male,Further vocational education,0.5,13496,0.4915642531020578,0.5084357468979421
1987,Hamburg,female,Further vocational education,1.0,13496,1.0,1.0
1987,Lower Saxony,male,Further vocational education,0.6666666666666666,13496,0.6587133682187889,0.6746199651145444
1987,Lower Saxony,male,Others,0.2222222222222222,13496,0.21520807229030206,0.22923637215414236
1987,Lower Saxony,male,Vocational Retraining,0.1111111111111111,13496,0.10580891214585929,0.11641331007636292
1987,Lower Saxony,female,Further general/political education,0.3333333333333333,13496,0.3253800348854556,0.34128663178121105
1987,Lower Saxony,female,Further vocational education,0.3333333333333333,13496,0.3253800348854556,0.34128663178121105
1987,Lower Saxony,female,Vocational Retraining,0.16666666666666666,13496,0.16037903216507277,0.17295430116826055
1987,Lower Saxony,female,Others,0.16666666666666666,13496,0.16037903216507277,0.17295430116826055
1987,Bremen,male,Others,0.3333333333333333,13496,0.3253800348854556,0.34128663178121105
1987,Bremen,male,Further vocational education,0.3333333333333333,13496,0.3253800348854556,0.34128663178121105
1987,Bremen,male,Vocational Retraining,0.3333333333333333,13496,0.3253800348854556,0.34128663178121105
1987,Bremen,female,Further general/political education,1.0,13496,1.0,1.0
1987,North Rhine-Westphalia,male,Further vocational education,0.525,13496,0.5165748043843584,0.5334251956156416
1987,North Rhine-Westphalia,male,Vocational Retraining,0.175,13496,0.16858938736493564,0.18141061263506433
1987,North Rhine-Westphalia,male,Others,0.15,13496,0.14397567172870435,0.15602432827129564
1987,North Rhine-Westphalia,male,Multiple answers,0.05,13496,0.04632294317585833,0.05367705682414167
1987,North Rhine-Westphalia,male,Further general/political education,0.05,13496,0.04632294317585833,0.05367705682414167
1987,North Rhine-Westphalia,male,Vocational rehabilitation,0.05,13496,0.04632294317585833,0.05367705682414167
1987,North Rhine-Westphalia,female,Further vocational education,0.5555555555555556,13496,0.5471720428867637,0.5639390682243475
1987,North Rhine-Westphalia,female,Others,0.2777777777777778,13496,0.27022098157882,0.28533457397673556
1987,North Rhine-Westphalia,female,Vocational Retraining,0.1111111111111111,13496,0.10580891214585929,0.11641331007636292
1987,North Rhine-Westphalia,female,Multiple answers,0.05555555555555555,13496,0.051690947167645315,0.05942016394346579
1987,Hesse,male,Further vocational education,0.8333333333333334,13496,0.8270456988317395,0.8396209678349272
1987,Hesse,male,Multiple answers,0.16666666666666666,13496,0.16037903216507277,0.17295430116826055
1987,Hesse,female,Vocational Retraining,0.625,13496,0.6168321231878623,0.6331678768121377
1987,Hesse,female,Further vocational education,0.25,13496,0.2426944288864863,0.2573055711135137
1987,Hesse,female,Multiple answers,0.125,13496,0.1194202778962401,0.1305797221037599
1987,"Rhineland-Palatinate, Saarland",male,Further vocational education,0.4444444444444444,13496,0.4360609317756526,0.45282795711323626
1987,"Rhineland-Palatinate, Saarland",male,Vocational Retraining,0.2222222222222222,13496,0.21520807229030206,0.22923637215414236
1987,"Rhineland-Palatinate, Saarland",male,Others,0.2222222222222222,13496,0.21520807229030206,0.22923637215414236
1987,"Rhineland-Palatinate, Saarland",male,Further general/political education,0.1111111111111111,13496,0.10580891214585929,0.11641331007636292
1987,"Rhineland-Palatinate, Saarland",female,Further vocational education,0.5,13496,0.4915642531020578,0.5084357468979421
1987,"Rhineland-Palatinate, Saarland",female,Multiple answers,0.5,13496,0.4915642531020578,0.5084357468979421
1987,Baden-Wuerttemberg,male,Further vocational education,0.6956521739130435,13496,0.687889082290421,0.7034152655356659
1987,Baden-Wuerttemberg,male,Further general/political education,0.13043478260869565,13496,0.1247527813480781,0.1361167838693132
1987,Baden-Wuerttemberg,male,Vocational Retraining,0.08695652173913043,13496,0.0822026184136555,0.09171042506460536
1987,Baden-Wuerttemberg,male,Vocational rehabilitation,0.08695652173913043,13496,0.0822026184136555,0.09171042506460536
1987,Baden-Wuerttemberg,female,Further vocational education,0.5454545454545454,13496,0.5370537293356233,0.5538553615734675
1987,Baden-Wuerttemberg,female,Further general/political education,0.18181818181818182,13496,0.1753109376335546,0.18832542600280905
1987,Baden-Wuerttemberg,female,Others,0.09090909090909091,13496,0.08605887746141869,0.09575930435676314
1987,Baden-Wuerttemberg,female,Vocational rehabilitation,0.09090909090909091,13496,0.08605887746141869,0.09575930435676314
1987,Baden-Wuerttemberg,female,Vocational Retraining,0.09090909090909091,13496,0.08605887746141869,0.09575930435676314
1987,Bavaria,male,Further vocational education,0.75,13496,0.7426944288864863,0.7573055711135137
1987,Bavaria,male,Vocational Retraining,0.1875,13496,0.18091484718841944,0.19408515281158056
1987,Bavaria,male,Multiple answers,0.0625,13496,0.05841606159393113,0.06658393840606887
1987,Bavaria,female,Further vocational education,0.375,13496,0.3668321231878623,0.3831678768121377
1987,Bavaria,female,Others,0.25,13496,0.2426944288864863,0.2573055711135137
1987,Bavaria,female,Multiple answers,0.125,13496,0.1194202778962401,0.1305797221037599
1987,Bavaria,female,Further general/political education,0.125,13496,0.1194202778962401,0.1305797221037599
1987,Bavaria,female,Vocational Retraining,0.125,13496,0.1194202778962401,0.1305797221037599
1987,Berlin,male,Further vocational education,0.7142857142857143,13496,0.7066639502965151,0.7219074782749135
1987,Berlin,male,Vocational Retraining,0.14285714285714285,13496,0.13695334985736446,0.14876093585692124
1987,Berlin,male,Further general/political education,0.14285714285714285,13496,0.13695334985736446,0.14876093585692124
1987,Berlin,female,Multiple answers,0.3333333333333333,13496,0.3253800348854556,0.34128663178121105
1987,Berlin,female,Others,0.3333333333333333,13496,0.3253800348854556,0.34128663178121105
1987,Berlin,female,Further vocational education,0.3333333333333333,13496,0.3253800348854556,0.34128663178121105
1988,Schleswig-Holstein,male,Further vocational education,0.6666666666666666,12817,0.6585054177810623,0.674827915552271
1988,Schleswig-Holstein,male,Others,0.3333333333333333,12817,0.325172084447729,0.34149458221893764
1988,Schleswig-Holstein,female,Further vocational education,1.0,12817,1.0,1.0
1988,Hamburg,male,Others,0.6666666666666666,12817,0.6585054177810623,0.674827915552271
1988,Hamburg,male,Vocational Retraining,0.3333333333333333,12817,0.325172084447729,0.34149458221893764
1988,Hamburg,female,Others,1.0,12817,1.0,1.0
1988,Lower Saxony,male,Further vocational education,0.8,12817,0.7930749506840457,0.8069250493159544
1988,Lower Saxony,male,Vocational Retraining,0.2,12817,0.19307495068404568,0.20692504931595435
1988,Lower Saxony,female,Further vocational education,0.45454545454545453,12817,0.4459249869950365,0.46316592209587254
1988,Lower Saxony,female,Others,0.36363636363636365,12817,0.3553082007696031,0.37196452650312417
1988,Lower Saxony,female,Further general/political education,0.09090909090909091,12817,0.08593206164831665,0.09588612016986517
1988,Lower Saxony,female,Multiple answers,0.09090909090909091,12817,0.08593206164831665,0.09588612016986517
1988,Bremen,male,Further vocational education,0.6666666666666666,12817,0.6585054177810623,0.674827915552271
1988,Bremen,male,Vocational Retraining,0.3333333333333333,12817,0.325172084447729,0.34149458221893764
1988,Bremen,female,Vocational Retraining,1.0,12817,1.0,1.0
1988,North Rhine-Westphalia,male,Further vocational education,0.5652173913043478,12817,0.5566350314699448,0.5737997511387508
1988,North Rhine-Westphalia,male,Vocational Retraining,0.2608695652173913,12817,0.25326743806903457,0.268471692365748
1988,North Rhine-Westphalia,male,Others,0.13043478260869565,12817,0.12460421724513994,0.13626534797225134
1988,North Rhine-Westphalia,male,Further general/political education,0.043478260869565216,12817,0.03994767821205361,0.04700884352707682
1988,North Rhine-Westphalia,female,Others,0.3333333333333333,12817,0.325172084447729,0.34149458221893764
1988,North Rhine-Westphalia,female,Further vocational education,0.3333333333333333,12817,0.325172084447729,0.34149458221893764
1988,North Rhine-Westphalia,female,Vocational Retraining,0.26666666666666666,12817,0.2590107365880907,0.2743225967452426
1988,North Rhine-Westphalia,female,Further general/political education,0.06666666666666667,12817,0.06234813967886426,0.07098519365446906
1988,Hesse,male,Further vocational education,0.8,12817,0.7930749506840457,0.8069250493159544
1988,Hesse,male,Vocational Retraining,0.2,12817,0.19307495068404568,0.20692504931595435
1988,Hesse,female,Further vocational education,0.75,12817,0.7425034142124044,0.7574965857875956
1988,Hesse,female,Vocational Retraining,0.125,12817,0.11927438802910213,0.13072561197089785
1988,Hesse,female,Others,0.125,12817,0.11927438802910213,0.13072561197089785
1988,"Rhineland-Palatinate, Saarland",male,Further vocational education,0.5,12817,0.49134368835505704,0.508656311644943
1988,"Rhineland-Palatinate, Saarland",male,Vocational Retraining,0.16666666666666666,12817,0.16021463290916152,0.1731187004241718
1988,"Rhineland-Palatinate, Saarland",male,Others,0.16666666666666666,12817,0.16021463290916152,0.1731187004241718
1988,"Rhineland-Palatinate, Saarland",male,Further general/political education,0.16666666666666666,12817,0.16021463290916152,0.1731187004241718
1988,"Rhineland-Palatinate, Saarland",female,Further vocational education,0.6666666666666666,12817,0.6585054177810623,0.674827915552271
1988,"Rhineland-Palatinate, Saarland",female,Vocational Retraining,0.16666666666666666,12817,0.16021463290916152,0.1731187004241718
1988,"Rhineland-Palatinate, Saarland",female,Others,0.16666666666666666,12817,0.16021463290916152,0.1731187004241718
1988,Baden-Wuerttemberg,male,Further vocational education,0.5833333333333334,12817,0.5747980949468573,0.5918685717198094
1988,Baden-Wuerttemberg,male,Others,0.16666666666666666,12817,0.16021463290916152,0.1731187004241718
1988,Baden-Wuerttemberg,male,Vocational rehabilitation,0.16666666666666666,12817,0.16021463290916152,0.1731187004241718
1988,Baden-Wuerttemberg,male,Vocational Retraining,0.08333333333333333,12817,0.07854837703422335,0.08811828963244331
1988,Baden-Wuerttemberg,female,Further vocational education,0.6666666666666666,12817,0.6585054177810623,0.674827915552271
1988,Baden-Wuerttemberg,female,Others,0.3333333333333333,12817,0.325172084447729,0.34149458221893764
1988,Bavaria,male,Further vocational education,0.75,12817,0.7425034142124044,0.7574965857875956
1988,Bavaria,male,Others,0.10714285714285714,12817,0.10178815300886025,0.11249756127685402
1988,Bavaria,male,Further general/political education,0.07142857142857142,12817,0.0669698892153946,0.07588725364174825
1988,Bavaria,male,Vocational rehabilitation,0.07142857142857142,12817,0.0669698892153946,0.07588725364174825
1988,Bavaria,female,Further vocational education,0.5333333333333333,12817,0.5246962793577286,0.5419703873089381
1988,Bavaria,female,Others,0.13333333333333333,12817,0.1274481730675594,0.13921849359910726
1988,Bavaria,female,Vocational Retraining,0.13333333333333333,12817,0.1274481730675594,0.13921849359910726
1988,Bavaria,female,Vocational rehabilitation,0.06666666666666667,12817,0.06234813967886426,0.07098519365446906
1988,Bavaria,female,Multiple answers,0.06666666666666667,12817,0.06234813967886426,0.07098519365446906
1988,Bavaria,female,Further general/political education,0.06666666666666667,12817,0.06234813967886426,0.07098519365446906
1988,Berlin,male,Further vocational education,0.6666666666666666,12817,0.6585054177810623,0.674827915552271
1988,Berlin,male,Others,0.3333333333333333,12817,0.325172084447729,0.34149458221893764
1989,Schleswig-Holstein,male,Further vocational education,0.3333333333333333,12393,0.3250336487190292,0.34163301794763745
1989,Schleswig-Holstein,male,Vocational Retraining,0.16666666666666666,12393,0.16010518985610236,0.17322814347723095
1989,Schleswig-Holstein,male,Multiple answers,0.16666666666666666,12393,0.16010518985610236,0.17322814347723095
1989,Schleswig-Holstein,male,Others,0.16666666666666666,12393,0.16010518985610236,0.17322814347723095
1989,Schleswig-Holstein,male,Further general/political education,0.16666666666666666,12393,0.16010518985610236,0.17322814347723095
1989,Schleswig-Holstein,female,Further vocational education,1.0,12393,1.0,1.0
1989,Hamburg,male,Further vocational education,0.6666666666666666,12393,0.6583669820523625,0.6749663512809707
