year,bula_h,quintil_oecd,plg0292_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1984,Baden-Wuerttemberg,3rd Quintile,Others,0.16666666666666666,16099,0.16090974429987118,0.17242358903346214
1984,Baden-Wuerttemberg,4th Quintile,Further vocational education,0.8333333333333334,16099,0.8275764109665379,0.8390902557001289
1984,Baden-Wuerttemberg,4th Quintile,Others,0.16666666666666666,16099,0.16090974429987118,0.17242358903346214
1984,Baden-Wuerttemberg,5th Quintile,Further vocational education,0.6666666666666666,16099,0.6593846718699302,0.673948661463403
1984,Baden-Wuerttemberg,5th Quintile,Others,0.2222222222222222,16099,0.21580010646201192,0.2286443379824325
1984,Baden-Wuerttemberg,5th Quintile,Further general/political education,0.1111111111111111,16099,0.10625644791328683,0.11596577430893538
1984,Bavaria,1st Quintile,Further vocational education,0.5,16099,0.4922762781479938,0.5077237218520062
1984,Bavaria,1st Quintile,Vocational Retraining,0.5,16099,0.4922762781479938,0.5077237218520062
1984,Bavaria,2nd Quintile,Further vocational education,0.5,16099,0.4922762781479938,0.5077237218520062
1984,Bavaria,2nd Quintile,Vocational Retraining,0.16666666666666666,16099,0.16090974429987118,0.17242358903346214
1984,Bavaria,2nd Quintile,Multiple answers,0.16666666666666666,16099,0.16090974429987118,0.17242358903346214
1984,Bavaria,2nd Quintile,Others,0.16666666666666666,16099,0.16090974429987118,0.17242358903346214
1984,Bavaria,3rd Quintile,Further vocational education,0.6666666666666666,16099,0.6593846718699302,0.673948661463403
1984,Bavaria,3rd Quintile,Others,0.3333333333333333,16099,0.3260513385365969,0.3406153281300697
1984,Bavaria,4th Quintile,Further vocational education,0.5714285714285714,16099,0.5637840693307401,0.5790730735264027
1984,Bavaria,4th Quintile,Others,0.14285714285714285,16099,0.13745166358497157,0.14826262212931413
1984,Bavaria,4th Quintile,Further general/political education,0.14285714285714285,16099,0.13745166358497157,0.14826262212931413
1984,Bavaria,4th Quintile,Vocational Retraining,0.14285714285714285,16099,0.13745166358497157,0.14826262212931413
1984,Bavaria,5th Quintile,Further vocational education,0.8571428571428571,16099,0.8517373778706858,0.8625483364150284
1984,Bavaria,5th Quintile,Further general/political education,0.14285714285714285,16099,0.13745166358497157,0.14826262212931413
1984,Berlin,2nd Quintile,Further vocational education,1.0,16099,1.0,1.0
1984,Berlin,3rd Quintile,Others,0.6666666666666666,16099,0.6593846718699302,0.673948661463403
1984,Berlin,3rd Quintile,Further vocational education,0.3333333333333333,16099,0.3260513385365969,0.3406153281300697
1984,Berlin,4th Quintile,Further vocational education,0.6666666666666666,16099,0.6593846718699302,0.673948661463403
1984,Berlin,4th Quintile,Others,0.3333333333333333,16099,0.3260513385365969,0.3406153281300697
1984,Berlin,5th Quintile,Further vocational education,0.8333333333333334,16099,0.8275764109665379,0.8390902557001289
1984,Berlin,5th Quintile,Others,0.16666666666666666,16099,0.16090974429987118,0.17242358903346214
1985,Schleswig-Holstein,1st Quintile,Others,1.0,14443,1.0,1.0
1985,Schleswig-Holstein,4th Quintile,Others,0.5,14443,0.4918454993802645,0.5081545006197354
1985,Schleswig-Holstein,4th Quintile,Further general/political education,0.5,14443,0.4918454993802645,0.5081545006197354
1985,Schleswig-Holstein,5th Quintile,Further vocational education,1.0,14443,1.0,1.0
1985,Hamburg,1st Quintile,Vocational Retraining,1.0,14443,1.0,1.0
1985,Hamburg,4th Quintile,Further vocational education,1.0,14443,1.0,1.0
1985,Lower Saxony,1st Quintile,Others,0.42857142857142855,14443,0.4205005660664378,0.4366422910764193
1985,Lower Saxony,1st Quintile,Further vocational education,0.2857142857142857,14443,0.2783466299601089,0.2930819414684625
1985,Lower Saxony,1st Quintile,Vocational Retraining,0.14285714285714285,14443,0.13715018124983966,0.14856410446444604
1985,Lower Saxony,1st Quintile,Further general/political education,0.14285714285714285,14443,0.13715018124983966,0.14856410446444604
1985,Lower Saxony,2nd Quintile,Further vocational education,0.5,14443,0.4918454993802645,0.5081545006197354
1985,Lower Saxony,2nd Quintile,Further general/political education,0.5,14443,0.4918454993802645,0.5081545006197354
1985,Lower Saxony,3rd Quintile,Further vocational education,1.0,14443,1.0,1.0
1985,Lower Saxony,4th Quintile,Multiple answers,0.3333333333333333,14443,0.32564519641946016,0.34102147024720647
1985,Lower Saxony,4th Quintile,Further vocational education,0.3333333333333333,14443,0.32564519641946016,0.34102147024720647
1985,Lower Saxony,4th Quintile,Others,0.3333333333333333,14443,0.32564519641946016,0.34102147024720647
1985,Lower Saxony,5th Quintile,Further vocational education,0.8,14443,0.7934763995042117,0.8065236004957884
1985,Lower Saxony,5th Quintile,Vocational Retraining,0.1,14443,0.09510729962815871,0.1048927003718413
1985,Lower Saxony,5th Quintile,Others,0.1,14443,0.09510729962815871,0.1048927003718413
1985,Bremen,1st Quintile,Multiple answers,1.0,14443,1.0,1.0
1985,North Rhine-Westphalia,1st Quintile,Further vocational education,0.2857142857142857,14443,0.2783466299601089,0.2930819414684625
1985,North Rhine-Westphalia,1st Quintile,Vocational Retraining,0.2857142857142857,14443,0.2783466299601089,0.2930819414684625
1985,North Rhine-Westphalia,1st Quintile,Others,0.14285714285714285,14443,0.13715018124983966,0.14856410446444604
1985,North Rhine-Westphalia,1st Quintile,Further general/political education,0.14285714285714285,14443,0.13715018124983966,0.14856410446444604
1985,North Rhine-Westphalia,1st Quintile,Vocational rehabilitation,0.14285714285714285,14443,0.13715018124983966,0.14856410446444604
1985,North Rhine-Westphalia,2nd Quintile,Further vocational education,0.6,14443,0.5920102537497756,0.6079897462502244
1985,North Rhine-Westphalia,2nd Quintile,Others,0.2,14443,0.1934763995042116,0.2065236004957884
1985,North Rhine-Westphalia,2nd Quintile,Vocational Retraining,0.2,14443,0.1934763995042116,0.2065236004957884
1985,North Rhine-Westphalia,3rd Quintile,Others,0.4444444444444444,14443,0.4363404365740921,0.45254845231479673
1985,North Rhine-Westphalia,3rd Quintile,Further vocational education,0.3333333333333333,14443,0.32564519641946016,0.34102147024720647
1985,North Rhine-Westphalia,3rd Quintile,Vocational Retraining,0.2222222222222222,14443,0.2154419227823809,0.22900252166206353
1985,North Rhine-Westphalia,4th Quintile,Further vocational education,0.7272727272727273,14443,0.7200093215907051,0.7345361329547495
1985,North Rhine-Westphalia,4th Quintile,Others,0.18181818181818182,14443,0.17552788797955832,0.18810847565680533
1985,North Rhine-Westphalia,4th Quintile,Further general/political education,0.09090909090909091,14443,0.0862205827018875,0.09559759911629433
1985,North Rhine-Westphalia,5th Quintile,Further vocational education,0.6,14443,0.5920102537497756,0.6079897462502244
1985,North Rhine-Westphalia,5th Quintile,Multiple answers,0.2,14443,0.1934763995042116,0.2065236004957884
1985,North Rhine-Westphalia,5th Quintile,Others,0.1,14443,0.09510729962815871,0.1048927003718413
1985,North Rhine-Westphalia,5th Quintile,Vocational Retraining,0.1,14443,0.09510729962815871,0.1048927003718413
1985,Hesse,1st Quintile,Vocational Retraining,0.5,14443,0.4918454993802645,0.5081545006197354
1985,Hesse,1st Quintile,Others,0.5,14443,0.4918454993802645,0.5081545006197354
1985,Hesse,2nd Quintile,Vocational Retraining,0.5,14443,0.4918454993802645,0.5081545006197354
1985,Hesse,2nd Quintile,Further vocational education,0.5,14443,0.4918454993802645,0.5081545006197354
1985,Hesse,3rd Quintile,Further vocational education,0.5,14443,0.4918454993802645,0.5081545006197354
1985,Hesse,3rd Quintile,Others,0.5,14443,0.4918454993802645,0.5081545006197354
1985,Hesse,4th Quintile,Further vocational education,0.8571428571428571,14443,0.8514358955355539,0.8628498187501603
1985,Hesse,4th Quintile,Further general/political education,0.14285714285714285,14443,0.13715018124983966,0.14856410446444604
1985,Hesse,5th Quintile,Further vocational education,1.0,14443,1.0,1.0
1985,"Rhineland-Palatinate, Saarland",1st Quintile,Further vocational education,1.0,14443,1.0,1.0
1985,"Rhineland-Palatinate, Saarland",2nd Quintile,Further vocational education,1.0,14443,1.0,1.0
1985,"Rhineland-Palatinate, Saarland",3rd Quintile,Others,0.6666666666666666,14443,0.6589785297527935,0.6743548035805398
1985,"Rhineland-Palatinate, Saarland",3rd Quintile,Further vocational education,0.3333333333333333,14443,0.32564519641946016,0.34102147024720647
1985,"Rhineland-Palatinate, Saarland",5th Quintile,Further vocational education,1.0,14443,1.0,1.0
1985,Baden-Wuerttemberg,1st Quintile,Vocational Retraining,0.75,14443,0.7429379953081331,0.7570620046918669
1985,Baden-Wuerttemberg,1st Quintile,Others,0.25,14443,0.24293799530813312,0.2570620046918669
1985,Baden-Wuerttemberg,2nd Quintile,Others,0.6666666666666666,14443,0.6589785297527935,0.6743548035805398
1985,Baden-Wuerttemberg,2nd Quintile,Further vocational education,0.3333333333333333,14443,0.32564519641946016,0.34102147024720647
1985,Baden-Wuerttemberg,3rd Quintile,Further vocational education,1.0,14443,1.0,1.0
1985,Baden-Wuerttemberg,4th Quintile,Further vocational education,0.3333333333333333,14443,0.32564519641946016,0.34102147024720647
1985,Baden-Wuerttemberg,4th Quintile,Others,0.3333333333333333,14443,0.32564519641946016,0.34102147024720647
1985,Baden-Wuerttemberg,4th Quintile,Further general/political education,0.16666666666666666,14443,0.1605886607639024,0.1727446725694309
1985,Baden-Wuerttemberg,4th Quintile,Vocational Retraining,0.16666666666666666,14443,0.1605886607639024,0.1727446725694309
1985,Baden-Wuerttemberg,5th Quintile,Further vocational education,0.625,14443,0.6171044387257816,0.6328955612742184
1985,Baden-Wuerttemberg,5th Quintile,Multiple answers,0.125,14443,0.11960630482356445,0.13039369517643554
1985,Baden-Wuerttemberg,5th Quintile,Vocational Retraining,0.125,14443,0.11960630482356445,0.13039369517643554
1985,Baden-Wuerttemberg,5th Quintile,Others,0.125,14443,0.11960630482356445,0.13039369517643554
1985,Bavaria,1st Quintile,Further vocational education,0.5,14443,0.4918454993802645,0.5081545006197354
1985,Bavaria,1st Quintile,Others,0.25,14443,0.24293799530813312,0.2570620046918669
1985,Bavaria,1st Quintile,Vocational Retraining,0.25,14443,0.24293799530813312,0.2570620046918669
1985,Bavaria,2nd Quintile,Further vocational education,0.75,14443,0.7429379953081331,0.7570620046918669
1985,Bavaria,2nd Quintile,Vocational Retraining,0.25,14443,0.24293799530813312,0.2570620046918669
1985,Bavaria,3rd Quintile,Further vocational education,0.7777777777777778,14443,0.7709974783379364,0.7845580772176192
1985,Bavaria,3rd Quintile,Multiple answers,0.1111111111111111,14443,0.10598568650186233,0.11623653572035988
1985,Bavaria,3rd Quintile,Others,0.1111111111111111,14443,0.10598568650186233,0.11623653572035988
1985,Bavaria,4th Quintile,Further vocational education,0.6,14443,0.5920102537497756,0.6079897462502244
1985,Bavaria,4th Quintile,Others,0.2,14443,0.1934763995042116,0.2065236004957884
1985,Bavaria,4th Quintile,Vocational Retraining,0.1,14443,0.09510729962815871,0.1048927003718413
1985,Bavaria,4th Quintile,Further general/political education,0.1,14443,0.09510729962815871,0.1048927003718413
1985,Bavaria,5th Quintile,Further vocational education,1.0,14443,1.0,1.0
1985,Berlin,1st Quintile,Further vocational education,1.0,14443,1.0,1.0
1985,Berlin,3rd Quintile,Further vocational education,1.0,14443,1.0,1.0
1985,Berlin,4th Quintile,Vocational Retraining,1.0,14443,1.0,1.0
1985,Berlin,5th Quintile,Further vocational education,1.0,14443,1.0,1.0
1986,Schleswig-Holstein,1st Quintile,Others,0.5,13742,0.4916400995939887,0.5083599004060113
1986,Schleswig-Holstein,1st Quintile,Further vocational education,0.5,13742,0.4916400995939887,0.5083599004060113
1986,Schleswig-Holstein,2nd Quintile,Further vocational education,1.0,13742,1.0,1.0
1986,Schleswig-Holstein,3rd Quintile,Others,0.5,13742,0.4916400995939887,0.5083599004060113
1986,Schleswig-Holstein,3rd Quintile,Further vocational education,0.5,13742,0.4916400995939887,0.5083599004060113
1986,Schleswig-Holstein,4th Quintile,Further vocational education,0.6666666666666666,13742,0.6587848769771536,0.6745484563561797
1986,Schleswig-Holstein,4th Quintile,Further general/political education,0.3333333333333333,13742,0.3254515436438203,0.34121512302284634
1986,Hamburg,1st Quintile,Others,0.5,13742,0.4916400995939887,0.5083599004060113
1986,Hamburg,1st Quintile,Vocational Retraining,0.5,13742,0.4916400995939887,0.5083599004060113
1986,Hamburg,4th Quintile,Further vocational education,0.6666666666666666,13742,0.6587848769771536,0.6745484563561797
1986,Hamburg,4th Quintile,Further general/political education,0.3333333333333333,13742,0.3254515436438203,0.34121512302284634
1986,Hamburg,5th Quintile,Further vocational education,1.0,13742,1.0,1.0
1986,Lower Saxony,2nd Quintile,Further vocational education,0.6666666666666666,13742,0.6587848769771536,0.6745484563561797
1986,Lower Saxony,2nd Quintile,Vocational Retraining,0.3333333333333333,13742,0.3254515436438203,0.34121512302284634
1986,Lower Saxony,3rd Quintile,Others,1.0,13742,1.0,1.0
1986,Lower Saxony,4th Quintile,Further vocational education,0.6666666666666666,13742,0.6587848769771536,0.6745484563561797
1986,Lower Saxony,4th Quintile,Vocational rehabilitation,0.3333333333333333,13742,0.3254515436438203,0.34121512302284634
1986,Lower Saxony,5th Quintile,Further vocational education,0.5555555555555556,13742,0.5472474197364581,0.5638636913746531
1986,Lower Saxony,5th Quintile,Others,0.3333333333333333,13742,0.3254515436438203,0.34121512302284634
1986,Lower Saxony,5th Quintile,Vocational Retraining,0.1111111111111111,13742,0.10585658465143576,0.11636563757078645
1986,North Rhine-Westphalia,1st Quintile,Others,0.5,13742,0.4916400995939887,0.5083599004060113
1986,North Rhine-Westphalia,1st Quintile,Vocational Retraining,0.3333333333333333,13742,0.3254515436438203,0.34121512302284634
1986,North Rhine-Westphalia,1st Quintile,Further vocational education,0.16666666666666666,13742,0.16043556480234353,0.1728977685309898
1986,North Rhine-Westphalia,2nd Quintile,Further vocational education,0.4,13742,0.3918090038819146,0.40819099611808546
1986,North Rhine-Westphalia,2nd Quintile,Vocational Retraining,0.4,13742,0.3918090038819146,0.40819099611808546
1986,North Rhine-Westphalia,2nd Quintile,Others,0.2,13742,0.19331207967519096,0.20668792032480907
1986,North Rhine-Westphalia,3rd Quintile,Further vocational education,0.42857142857142855,13742,0.42029727300032727,0.43684558414252983
1986,North Rhine-Westphalia,3rd Quintile,Further general/political education,0.2857142857142857,13742,0.27816104962995364,0.29326752179861776
1986,North Rhine-Westphalia,3rd Quintile,Others,0.21428571428571427,13742,0.2074251469141213,0.22114628165730724
1986,North Rhine-Westphalia,3rd Quintile,Vocational Retraining,0.07142857142857142,13742,0.0671225643469077,0.07573457851023514
1986,North Rhine-Westphalia,4th Quintile,Further vocational education,0.9090909090909091,13742,0.9042843043099705,0.9138975138718476
1986,North Rhine-Westphalia,4th Quintile,Vocational Retraining,0.09090909090909091,13742,0.08610248612815234,0.09571569569002948
1986,North Rhine-Westphalia,5th Quintile,Further vocational education,0.6,13742,0.5918090038819145,0.6081909961180855
1986,North Rhine-Westphalia,5th Quintile,Vocational Retraining,0.2,13742,0.19331207967519096,0.20668792032480907
1986,North Rhine-Westphalia,5th Quintile,Others,0.2,13742,0.19331207967519096,0.20668792032480907
1986,Hesse,1st Quintile,Vocational Retraining,0.6666666666666666,13742,0.6587848769771536,0.6745484563561797
1986,Hesse,1st Quintile,Further vocational education,0.3333333333333333,13742,0.3254515436438203,0.34121512302284634
1986,Hesse,3rd Quintile,Others,0.5,13742,0.4916400995939887,0.5083599004060113
1986,Hesse,3rd Quintile,Further vocational education,0.5,13742,0.4916400995939887,0.5083599004060113
1986,Hesse,4th Quintile,Further vocational education,1.0,13742,1.0,1.0
1986,Hesse,5th Quintile,Vocational Retraining,0.6666666666666666,13742,0.6587848769771536,0.6745484563561797
1986,Hesse,5th Quintile,Further vocational education,0.3333333333333333,13742,0.3254515436438203,0.34121512302284634
1986,"Rhineland-Palatinate, Saarland",1st Quintile,Further vocational education,1.0,13742,1.0,1.0
1986,"Rhineland-Palatinate, Saarland",2nd Quintile,Further vocational education,1.0,13742,1.0,1.0
1986,"Rhineland-Palatinate, Saarland",3rd Quintile,Further vocational education,0.3333333333333333,13742,0.3254515436438203,0.34121512302284634
1986,"Rhineland-Palatinate, Saarland",3rd Quintile,Others,0.3333333333333333,13742,0.3254515436438203,0.34121512302284634
1986,"Rhineland-Palatinate, Saarland",3rd Quintile,Further general/political education,0.3333333333333333,13742,0.3254515436438203,0.34121512302284634
1986,Baden-Wuerttemberg,1st Quintile,Others,0.5,13742,0.4916400995939887,0.5083599004060113
1986,Baden-Wuerttemberg,1st Quintile,Vocational Retraining,0.5,13742,0.4916400995939887,0.5083599004060113
1986,Baden-Wuerttemberg,2nd Quintile,Further vocational education,0.5,13742,0.4916400995939887,0.5083599004060113
1986,Baden-Wuerttemberg,2nd Quintile,Vocational Retraining,0.25,13742,0.24276011387528634,0.25723988612471366
1986,Baden-Wuerttemberg,2nd Quintile,Others,0.125,13742,0.11947044563510655,0.13052955436489347
1986,Baden-Wuerttemberg,2nd Quintile,Further general/political education,0.125,13742,0.11947044563510655,0.13052955436489347
1986,Baden-Wuerttemberg,3rd Quintile,Further vocational education,0.5,13742,0.4916400995939887,0.5083599004060113
1986,Baden-Wuerttemberg,3rd Quintile,Others,0.25,13742,0.24276011387528634,0.25723988612471366
1986,Baden-Wuerttemberg,3rd Quintile,Vocational Retraining,0.25,13742,0.24276011387528634,0.25723988612471366
1986,Baden-Wuerttemberg,4th Quintile,Further vocational education,1.0,13742,1.0,1.0
1986,Baden-Wuerttemberg,5th Quintile,Further vocational education,0.6,13742,0.5918090038819145,0.6081909961180855
1986,Baden-Wuerttemberg,5th Quintile,Others,0.4,13742,0.3918090038819146,0.40819099611808546
1986,Bavaria,1st Quintile,Vocational Retraining,1.0,13742,1.0,1.0
1986,Bavaria,2nd Quintile,Vocational Retraining,0.5,13742,0.4916400995939887,0.5083599004060113
1986,Bavaria,2nd Quintile,Others,0.25,13742,0.24276011387528634,0.25723988612471366
1986,Bavaria,2nd Quintile,Further vocational education,0.25,13742,0.24276011387528634,0.25723988612471366
1986,Bavaria,3rd Quintile,Further vocational education,0.5,13742,0.4916400995939887,0.5083599004060113
1986,Bavaria,3rd Quintile,Vocational Retraining,0.2,13742,0.19331207967519096,0.20668792032480907
1986,Bavaria,3rd Quintile,Others,0.2,13742,0.19331207967519096,0.20668792032480907
1986,Bavaria,3rd Quintile,Further general/political education,0.1,13742,0.09498405975639322,0.10501594024360679
1986,Bavaria,4th Quintile,Further vocational education,0.9,13742,0.8949840597563933,0.9050159402436068
1986,Bavaria,4th Quintile,Others,0.1,13742,0.09498405975639322,0.10501594024360679
1986,Bavaria,5th Quintile,Further vocational education,0.7272727272727273,13742,0.7198263671653768,0.7347190873800777
1986,Bavaria,5th Quintile,Vocational Retraining,0.09090909090909091,13742,0.08610248612815234,0.09571569569002948
1986,Bavaria,5th Quintile,Vocational rehabilitation,0.09090909090909091,13742,0.08610248612815234,0.09571569569002948
1986,Bavaria,5th Quintile,Further general/political education,0.09090909090909091,13742,0.08610248612815234,0.09571569569002948
1986,Berlin,1st Quintile,Further general/political education,1.0,13742,1.0,1.0
1986,Berlin,2nd Quintile,Others,1.0,13742,1.0,1.0
1986,Berlin,4th Quintile,Further vocational education,0.5,13742,0.4916400995939887,0.5083599004060113
1986,Berlin,4th Quintile,Vocational Retraining,0.5,13742,0.4916400995939887,0.5083599004060113
1986,Berlin,5th Quintile,Further vocational education,0.8333333333333334,13742,0.8271022314690102,0.8395644351976566
1986,Berlin,5th Quintile,Others,0.16666666666666666,13742,0.16043556480234353,0.1728977685309898
1987,Schleswig-Holstein,3rd Quintile,Further general/political education,1.0,13496,1.0,1.0
1987,Schleswig-Holstein,4th Quintile,Further vocational education,1.0,13496,1.0,1.0
1987,Schleswig-Holstein,5th Quintile,Further vocational education,1.0,13496,1.0,1.0
1987,Hamburg,3rd Quintile,Multiple answers,1.0,13496,1.0,1.0
1987,Hamburg,4th Quintile,Further vocational education,1.0,13496,1.0,1.0
1987,Lower Saxony,1st Quintile,Vocational Retraining,0.5,13496,0.4915642531020578,0.5084357468979421
1987,Lower Saxony,1st Quintile,Others,0.5,13496,0.4915642531020578,0.5084357468979421
1987,Lower Saxony,2nd Quintile,Further vocational education,1.0,13496,1.0,1.0
1987,Lower Saxony,3rd Quintile,Further vocational education,1.0,13496,1.0,1.0
1987,Lower Saxony,4th Quintile,Others,1.0,13496,1.0,1.0
1987,Lower Saxony,5th Quintile,Further vocational education,0.4,13496,0.3917346898003103,0.40826531019968976
1987,Lower Saxony,5th Quintile,Further general/political education,0.4,13496,0.3917346898003103,0.40826531019968976
1987,Lower Saxony,5th Quintile,Vocational Retraining,0.2,13496,0.19325140248164627,0.20674859751835375
1987,Bremen,1st Quintile,Further general/political education,0.5,13496,0.4915642531020578,0.5084357468979421
1987,Bremen,1st Quintile,Vocational Retraining,0.5,13496,0.4915642531020578,0.5084357468979421
