year,bula_h,sampreg,plg0292_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1994,Lower Saxony,West,Further vocational education,0.625,16642,0.6176445549552544,0.6323554450447456
1994,Lower Saxony,West,Vocational Retraining,0.25,16642,0.2434210899500739,0.2565789100499261
1994,Lower Saxony,West,Others,0.125,16642,0.11997527445098466,0.13002472554901534
1994,North Rhine-Westphalia,West,Further vocational education,0.5333333333333333,16642,0.5257535626468052,0.5409131040198615
1994,North Rhine-Westphalia,West,Vocational Retraining,0.2,16642,0.19392266321872134,0.20607733678127868
1994,North Rhine-Westphalia,West,Further general/political education,0.13333333333333333,16642,0.12816859019359747,0.1384980764730692
1994,North Rhine-Westphalia,West,Others,0.13333333333333333,16642,0.12816859019359747,0.1384980764730692
1994,Hesse,West,Further vocational education,0.5333333333333333,16642,0.5257535626468052,0.5409131040198615
1994,Hesse,West,Further general/political education,0.26666666666666666,16642,0.25994791805729084,0.2733854152760425
1994,Hesse,West,Others,0.13333333333333333,16642,0.12816859019359747,0.1384980764730692
1994,Hesse,West,Vocational Retraining,0.06666666666666667,16642,0.06287678132340262,0.07045655200993071
1994,"Rhineland-Palatinate, Saarland",West,Further vocational education,0.45454545454545453,16642,0.44698023989849506,0.462110669192414
1994,"Rhineland-Palatinate, Saarland",West,Vocational Retraining,0.2727272727272727,16642,0.2659607390412813,0.2794938064132641
1994,"Rhineland-Palatinate, Saarland",West,Others,0.18181818181818182,16642,0.17595819175055014,0.1876781718858135
1994,"Rhineland-Palatinate, Saarland",West,Vocational rehabilitation,0.09090909090909091,16642,0.08654131219619156,0.09527686962199026
1994,Baden-Wuerttemberg,West,Further vocational education,0.7692307692307693,16642,0.7628294337602651,0.7756321047012734
1994,Baden-Wuerttemberg,West,Vocational Retraining,0.07692307692307693,16642,0.07287451689235318,0.08097163695380068
1994,Baden-Wuerttemberg,West,Vocational rehabilitation,0.07692307692307693,16642,0.07287451689235318,0.08097163695380068
1994,Baden-Wuerttemberg,West,Others,0.038461538461538464,16642,0.03553974193207757,0.04138333499099936
1994,Baden-Wuerttemberg,West,Further general/political education,0.038461538461538464,16642,0.03553974193207757,0.04138333499099936
1994,Bavaria,West,Further vocational education,0.6285714285714286,16642,0.6212302078001146,0.6359126493427425
1994,Bavaria,West,Vocational Retraining,0.17142857142857143,16642,0.16570245871724287,0.1771546841399
1994,Bavaria,West,Vocational rehabilitation,0.08571428571428572,16642,0.08146103596880543,0.089967535459766
1994,Bavaria,West,Further general/political education,0.05714285714285714,16642,0.05361624875649896,0.06066946552921532
1994,Bavaria,West,Others,0.05714285714285714,16642,0.05361624875649896,0.06066946552921532
1994,Berlin,West,Further vocational education,0.7142857142857143,16642,0.7074220620225867,0.7211493665488419
1994,Berlin,West,Vocational Retraining,0.14285714285714285,16642,0.13754058067529248,0.14817370503899321
1994,Berlin,West,Further general/political education,0.14285714285714285,16642,0.13754058067529248,0.14817370503899321
1994,Berlin,East,Vocational Retraining,0.45454545454545453,16642,0.44698023989849506,0.462110669192414
1994,Berlin,East,Further vocational education,0.36363636363636365,16642,0.35632767192870496,0.37094505534402233
1994,Berlin,East,Multiple answers,0.09090909090909091,16642,0.08654131219619156,0.09527686962199026
1994,Berlin,East,Further general/political education,0.09090909090909091,16642,0.08654131219619156,0.09527686962199026
1994,Brandenburg,East,Further vocational education,0.5161290322580645,16642,0.5085363147925206,0.5237217497236084
1994,Brandenburg,East,Vocational Retraining,0.3870967741935484,16642,0.3796963086280588,0.39449723975903794
1994,Brandenburg,East,Further general/political education,0.0967741935483871,16642,0.09228228131871793,0.10126610577805625
1994,Mecklenburg-Western Pomerania,East,Further vocational education,0.5769230769230769,16642,0.5694168457293846,0.5844293081167692
1994,Mecklenburg-Western Pomerania,East,Vocational Retraining,0.38461538461538464,16642,0.3772237591012473,0.392007010129522
1994,Mecklenburg-Western Pomerania,East,Vocational rehabilitation,0.038461538461538464,16642,0.03553974193207757,0.04138333499099936
1994,Saxony,East,Further vocational education,0.5,16642,0.49240332902340167,0.5075966709765983
1994,Saxony,East,Vocational Retraining,0.3448275862068966,16642,0.3376060080624124,0.35204916435138073
1994,Saxony,East,Further general/political education,0.08620689655172414,16642,0.0819425915877365,0.0904712015157118
1994,Saxony,East,Others,0.034482758620689655,16642,0.03171049624881912,0.03725502099256019
1994,Saxony,East,Vocational rehabilitation,0.017241379310344827,16642,0.01526366868508469,0.019219089935604963
1994,Saxony,East,Multiple answers,0.017241379310344827,16642,0.01526366868508469,0.019219089935604963
1994,Saxony-Anhalt,East,Further vocational education,0.5333333333333333,16642,0.5257535626468052,0.5409131040198615
1994,Saxony-Anhalt,East,Vocational Retraining,0.2,16642,0.19392266321872134,0.20607733678127868
1994,Saxony-Anhalt,East,Further general/political education,0.13333333333333333,16642,0.12816859019359747,0.1384980764730692
1994,Saxony-Anhalt,East,Others,0.13333333333333333,16642,0.12816859019359747,0.1384980764730692
1994,Thuringa,East,Further vocational education,0.6086956521739131,16642,0.6012806591110051,0.616110645236821
1994,Thuringa,East,Vocational Retraining,0.21739130434782608,16642,0.21112449141192702,0.22365811728372514
1994,Thuringa,East,Further general/political education,0.043478260869565216,16642,0.040379865628623474,0.04657665611050696
1994,Thuringa,East,Others,0.043478260869565216,16642,0.040379865628623474,0.04657665611050696
1994,Thuringa,East,Multiple answers,0.043478260869565216,16642,0.040379865628623474,0.04657665611050696
1994,Thuringa,East,Vocational rehabilitation,0.043478260869565216,16642,0.040379865628623474,0.04657665611050696
1995,Schleswig-Holstein,West,Vocational Retraining,0.4,17246,0.39268831452259684,0.4073116854774032
1995,Schleswig-Holstein,West,Further general/political education,0.4,17246,0.39268831452259684,0.4073116854774032
1995,Schleswig-Holstein,West,Further vocational education,0.2,17246,0.1940300338068814,0.2059699661931186
1995,Hamburg,West,Further vocational education,1.0,17246,1.0,1.0
1995,Lower Saxony,West,Further vocational education,0.35294117647058826,17246,0.3458087890254009,0.3600735639157756
1995,Lower Saxony,West,Further general/political education,0.29411764705882354,17246,0.28731718245783244,0.30091811165981464
1995,Lower Saxony,West,Vocational Retraining,0.23529411764705882,17246,0.22896322964056598,0.24162500565355166
1995,Lower Saxony,West,Multiple answers,0.058823529411764705,17246,0.05531178459228318,0.062335274231246234
1995,Lower Saxony,West,Others,0.058823529411764705,17246,0.05531178459228318,0.062335274231246234
1995,Bremen,West,Further vocational education,0.3333333333333333,17246,0.32629766070231897,0.34036900596434766
1995,Bremen,West,Vocational rehabilitation,0.3333333333333333,17246,0.32629766070231897,0.34036900596434766
1995,Bremen,West,Others,0.3333333333333333,17246,0.32629766070231897,0.34036900596434766
1995,North Rhine-Westphalia,West,Further vocational education,0.574468085106383,17246,0.5670888575606268,0.5818473126521393
1995,North Rhine-Westphalia,West,Vocational Retraining,0.23404255319148937,17246,0.2277233602530806,0.24036174612989814
1995,North Rhine-Westphalia,West,Further general/political education,0.10638297872340426,17246,0.1017812218475268,0.11098473559928171
1995,North Rhine-Westphalia,West,Others,0.0851063829787234,17246,0.08094173549962377,0.08927103045782303
1995,Hesse,West,Further vocational education,0.4,17246,0.39268831452259684,0.4073116854774032
1995,Hesse,West,Further general/political education,0.26666666666666666,17246,0.26006662070877307,0.27326671262456026
1995,Hesse,West,Vocational Retraining,0.2,17246,0.1940300338068814,0.2059699661931186
1995,Hesse,West,Others,0.13333333333333333,17246,0.12825983764763316,0.1384068290190335
1995,"Rhineland-Palatinate, Saarland",West,Further vocational education,0.5,17246,0.49253754225860175,0.5074624577413982
1995,"Rhineland-Palatinate, Saarland",West,Vocational Retraining,0.375,17246,0.367774506361447,0.382225493638553
1995,"Rhineland-Palatinate, Saarland",West,Multiple answers,0.0625,17246,0.05888725318072349,0.06611274681927651
1995,"Rhineland-Palatinate, Saarland",West,Others,0.0625,17246,0.05888725318072349,0.06611274681927651
1995,Baden-Wuerttemberg,West,Further vocational education,0.6296296296296297,17246,0.6224223300064524,0.6368369292528069
1995,Baden-Wuerttemberg,West,Vocational Retraining,0.2222222222222222,17246,0.21601734219297974,0.22842710225146468
1995,Baden-Wuerttemberg,West,Vocational rehabilitation,0.037037037037037035,17246,0.03421842832275917,0.0398556457513149
1995,Baden-Wuerttemberg,West,Further general/political education,0.037037037037037035,17246,0.03421842832275917,0.0398556457513149
1995,Baden-Wuerttemberg,West,Others,0.037037037037037035,17246,0.03421842832275917,0.0398556457513149
1995,Baden-Wuerttemberg,West,Multiple answers,0.037037037037037035,17246,0.03421842832275917,0.0398556457513149
1995,Bavaria,West,Further vocational education,0.48717948717948717,17246,0.47971948298336037,0.49463949137561397
1995,Bavaria,West,Vocational Retraining,0.28205128205128205,17246,0.2753350973412115,0.2887674667613526
1995,Bavaria,West,Others,0.07692307692307693,17246,0.07294604432078848,0.08090010952536537
1995,Bavaria,West,Further general/political education,0.07692307692307693,17246,0.07294604432078848,0.08090010952536537
1995,Bavaria,West,Multiple answers,0.05128205128205128,17246,0.047990026216252916,0.054574076347849644
1995,Bavaria,West,Vocational rehabilitation,0.02564102564102564,17246,0.023281965179608222,0.028000086102443058
1995,Berlin,West,Further vocational education,0.7142857142857143,17246,0.7075433247412645,0.7210281038301641
1995,Berlin,West,Vocational Retraining,0.2857142857142857,17246,0.2789718961698359,0.2924566752587355
1995,Berlin,East,Further vocational education,0.5833333333333334,17246,0.5759752507706465,0.5906914158960203
1995,Berlin,East,Vocational Retraining,0.3333333333333333,17246,0.32629766070231897,0.34036900596434766
1995,Berlin,East,Others,0.08333333333333333,17246,0.07920830460964982,0.08745836205701683
1995,Brandenburg,East,Further vocational education,0.6363636363636364,17246,0.6291840700534296,0.6435432026738431
1995,Brandenburg,East,Vocational Retraining,0.18181818181818182,17246,0.17606172239280646,0.1875746412435572
1995,Brandenburg,East,Others,0.09090909090909091,17246,0.08661847938080468,0.09519970243737715
1995,Brandenburg,East,Further general/political education,0.09090909090909091,17246,0.08661847938080468,0.09519970243737715
1995,Mecklenburg-Western Pomerania,East,Further vocational education,0.7727272727272727,17246,0.7664726853720463,0.7789818600824991
1995,Mecklenburg-Western Pomerania,East,Vocational Retraining,0.045454545454545456,17246,0.042345702048148484,0.04856338886094243
1995,Mecklenburg-Western Pomerania,East,Others,0.045454545454545456,17246,0.042345702048148484,0.04856338886094243
1995,Mecklenburg-Western Pomerania,East,Further general/political education,0.045454545454545456,17246,0.042345702048148484,0.04856338886094243
1995,Mecklenburg-Western Pomerania,East,Multiple answers,0.045454545454545456,17246,0.042345702048148484,0.04856338886094243
1995,Mecklenburg-Western Pomerania,East,Vocational rehabilitation,0.045454545454545456,17246,0.042345702048148484,0.04856338886094243
1995,Saxony,East,Further vocational education,0.65,17246,0.6428812690215628,0.6571187309784372
1995,Saxony,East,Vocational Retraining,0.175,17246,0.16932902308895598,0.180670976911044
1995,Saxony,East,Others,0.1,17246,0.09552252535516105,0.10447747464483896
1995,Saxony,East,Vocational rehabilitation,0.05,17246,0.046747190083480224,0.05325280991651978
1995,Saxony,East,Further general/political education,0.025,17246,0.022669848317091765,0.027330151682908237
1995,Saxony-Anhalt,East,Further vocational education,0.42857142857142855,17246,0.4211855108814643,0.4359573462613928
1995,Saxony-Anhalt,East,Vocational Retraining,0.32142857142857145,17246,0.3144582644646005,0.3283988783925424
1995,Saxony-Anhalt,East,Others,0.14285714285714285,17246,0.13763451037328345,0.14807977534100225
1995,Saxony-Anhalt,East,Further general/political education,0.07142857142857142,17246,0.06758481799605791,0.07527232486108494
1995,Saxony-Anhalt,East,Vocational rehabilitation,0.03571428571428571,17246,0.03294456658054911,0.038484004848022314
1995,Thuringa,East,Vocational Retraining,0.4166666666666667,17246,0.4093085841039798,0.42402474922935357
1995,Thuringa,East,Further vocational education,0.375,17246,0.367774506361447,0.382225493638553
1995,Thuringa,East,Further general/political education,0.16666666666666666,17246,0.16110447907033798,0.17222885426299533
1995,Thuringa,East,Others,0.041666666666666664,17246,0.038684275826867766,0.04464905750646556
1996,Schleswig-Holstein,West,Vocational Retraining,0.5,16862,0.4924530489487733,0.5075469510512267
1996,Schleswig-Holstein,West,Further vocational education,0.3333333333333333,16862,0.3262179996458595,0.3404486670208071
1996,Schleswig-Holstein,West,Others,0.16666666666666666,16862,0.16104150147553117,0.17229183185780214
1996,Hamburg,West,Further vocational education,1.0,16862,1.0,1.0
1996,Lower Saxony,West,Further vocational education,0.4482758620689655,16862,0.4407694016583132,0.45578232247961786
1996,Lower Saxony,West,Vocational Retraining,0.27586206896551724,16862,0.26911588512736867,0.2826082528036658
1996,Lower Saxony,West,Others,0.20689655172413793,16862,0.20078230338610398,0.21301080006217188
1996,Lower Saxony,West,Further general/political education,0.06896551724137931,16862,0.06514079051256554,0.07279024397019308
1996,Bremen,West,Further vocational education,1.0,16862,1.0,1.0
1996,North Rhine-Westphalia,West,Further vocational education,0.4888888888888889,16862,0.48134380151247785,0.4964339762652999
1996,North Rhine-Westphalia,West,Vocational Retraining,0.2222222222222222,16862,0.21594708774479024,0.22849735669965418
1996,North Rhine-Westphalia,West,Others,0.2,16862,0.19396243915901862,0.2060375608409814
1996,North Rhine-Westphalia,West,Further general/political education,0.06666666666666667,16862,0.0629015859802075,0.07043174735312584
1996,North Rhine-Westphalia,West,Vocational rehabilitation,0.022222222222222223,16862,0.019997297337946907,0.02444714710649754
1996,Hesse,West,Further vocational education,0.8333333333333334,16862,0.8277081681421978,0.8389584985244689
1996,Hesse,West,Vocational Retraining,0.16666666666666666,16862,0.16104150147553117,0.17229183185780214
1996,"Rhineland-Palatinate, Saarland",West,Further vocational education,0.47368421052631576,16862,0.46614771956473305,0.4812207014878985
1996,"Rhineland-Palatinate, Saarland",West,Vocational Retraining,0.2631578947368421,16862,0.2565113344560308,0.2698044550176534
1996,"Rhineland-Palatinate, Saarland",West,Further general/political education,0.21052631578947367,16862,0.2043727966871487,0.21667983489179865
1996,"Rhineland-Palatinate, Saarland",West,Vocational rehabilitation,0.05263157894736842,16862,0.04926115772698608,0.056002000167750754
1996,Baden-Wuerttemberg,West,Further vocational education,0.5925925925925926,16862,0.5851761763116748,0.6000090088735103
1996,Baden-Wuerttemberg,West,Others,0.18518518518518517,16862,0.1793219933042714,0.19104837706609895
1996,Baden-Wuerttemberg,West,Vocational Retraining,0.14814814814814814,16862,0.14278608803609316,0.15351020826020312
1996,Baden-Wuerttemberg,West,Vocational rehabilitation,0.037037037037037035,16862,0.0341865147645678,0.03988755930950627
1996,Baden-Wuerttemberg,West,Further general/political education,0.037037037037037035,16862,0.0341865147645678,0.03988755930950627
1996,Bavaria,West,Further vocational education,0.48484848484848486,16862,0.4773049996762245,0.49239197002074525
1996,Bavaria,West,Vocational Retraining,0.30303030303030304,16862,0.2960936254783265,0.30996698058227956
1996,Bavaria,West,Others,0.15151515151515152,16862,0.14610322854082367,0.15692707448947937
1996,Bavaria,West,Further general/political education,0.06060606060606061,16862,0.05700456048471873,0.06420756072740248
1996,Berlin,West,Vocational Retraining,0.3333333333333333,16862,0.3262179996458595,0.3404486670208071
1996,Berlin,West,Further vocational education,0.3333333333333333,16862,0.3262179996458595,0.3404486670208071
1996,Berlin,West,Others,0.3333333333333333,16862,0.3262179996458595,0.3404486670208071
1996,Berlin,East,Further vocational education,0.6,16862,0.5926055283242934,0.6073944716757066
1996,Berlin,East,Vocational Retraining,0.3,16862,0.2930831051083254,0.30691689489167456
1996,Berlin,East,Others,0.1,16862,0.09547182936926397,0.10452817063073604
1996,Brandenburg,East,Further vocational education,0.6363636363636364,16862,0.6291027797678824,0.6436244929593903
1996,Brandenburg,East,Vocational Retraining,0.22727272727272727,16862,0.2209473226605638,0.23359813188489073
1996,Brandenburg,East,Further general/political education,0.09090909090909091,16862,0.08656989914333117,0.09524828267485065
1996,Brandenburg,East,Others,0.045454545454545456,16862,0.04231050232196609,0.04859858858712482
1996,Mecklenburg-Western Pomerania,East,Further vocational education,0.5909090909090909,16862,0.5834879311849233,0.5983302506332586
1996,Mecklenburg-Western Pomerania,East,Vocational Retraining,0.13636363636363635,16862,0.13118379718837686,0.14154347553889585
1996,Mecklenburg-Western Pomerania,East,Others,0.13636363636363635,16862,0.13118379718837686,0.14154347553889585
1996,Mecklenburg-Western Pomerania,East,Vocational rehabilitation,0.09090909090909091,16862,0.08656989914333117,0.09524828267485065
1996,Mecklenburg-Western Pomerania,East,Further general/political education,0.045454545454545456,16862,0.04231050232196609,0.04859858858712482
1996,Saxony,East,Further vocational education,0.42105263157894735,16862,0.4136003498633074,0.4285049132945873
1996,Saxony,East,Vocational Retraining,0.2894736842105263,16862,0.2826283263519798,0.29631904206907284
1996,Saxony,East,Others,0.13157894736842105,16862,0.12647671886774692,0.13668117586909517
1996,Saxony,East,Further general/political education,0.07894736842105263,16862,0.0748771981128933,0.08301753872921196
1996,Saxony,East,Vocational rehabilitation,0.07894736842105263,16862,0.0748771981128933,0.08301753872921196
1996,Saxony-Anhalt,East,Further vocational education,0.44,16862,0.4325075840345607,0.4474924159654393
1996,Saxony-Anhalt,East,Vocational Retraining,0.32,16862,0.31295905463480717,0.32704094536519285
1996,Saxony-Anhalt,East,Others,0.08,16862,0.0759051270083269,0.0840948729916731
1996,Saxony-Anhalt,East,Further general/political education,0.08,16862,0.0759051270083269,0.0840948729916731
1996,Saxony-Anhalt,East,Vocational rehabilitation,0.04,16862,0.03704221132971735,0.04295778867028265
1996,Saxony-Anhalt,East,Multiple answers,0.04,16862,0.03704221132971735,0.04295778867028265
1996,Thuringa,East,Vocational Retraining,0.6,16862,0.5926055283242934,0.6073944716757066
1996,Thuringa,East,Further vocational education,0.36,16862,0.35275492699082234,0.36724507300917764
1996,Thuringa,East,Vocational rehabilitation,0.04,16862,0.03704221132971735,0.04295778867028265
1997,Schleswig-Holstein,West,Further vocational education,0.5,16487,0.4923677030923441,0.5076322969076559
1997,Schleswig-Holstein,West,Vocational Retraining,0.3333333333333333,16487,0.3261375348007565,0.3405291318659101
1997,Schleswig-Holstein,West,Others,0.16666666666666666,16487,0.16097788843000665,0.17235544490332666
1997,Hamburg,West,Further vocational education,1.0,16487,1.0,1.0
1997,Lower Saxony,West,Further vocational education,0.46153846153846156,16487,0.45392877889357264,0.4691481441833505
1997,Lower Saxony,West,Vocational Retraining,0.38461538461538464,16487,0.37718909476712237,0.3920416744636469
1997,Lower Saxony,West,Others,0.07692307692307693,16487,0.07285553045461206,0.0809906233915418
1997,Lower Saxony,West,Vocational rehabilitation,0.038461538461538464,16487,0.035526039650901585,0.04139703727217534
1997,Lower Saxony,West,Multiple answers,0.038461538461538464,16487,0.035526039650901585,0.04139703727217534
1997,Bremen,West,Further vocational education,0.75,16487,0.7433902369887446,0.7566097630112554
1997,Bremen,West,Further general/political education,0.25,16487,0.2433902369887446,0.25660976301125543
1997,North Rhine-Westphalia,West,Further vocational education,0.4375,16487,0.4299275651688007,0.4450724348311993
1997,North Rhine-Westphalia,West,Vocational Retraining,0.25,16487,0.2433902369887446,0.25660976301125543
1997,North Rhine-Westphalia,West,Others,0.20833333333333334,16487,0.20213413097187974,0.21453253569478695
1997,North Rhine-Westphalia,West,Further general/political education,0.08333333333333333,16487,0.07911442247811927,0.08755224418854739
1997,North Rhine-Westphalia,West,Vocational rehabilitation,0.020833333333333332,16487,0.018653150358058423,0.02301351630860824
1997,Hesse,West,Further vocational education,0.6111111111111112,16487,0.603669651826813,0.6185525703954093
1997,Hesse,West,Further general/political education,0.2222222222222222,16487,0.2158761244216483,0.22856832002279612
1997,Hesse,West,Vocational Retraining,0.1111111111111111,16487,0.10631391208939324,0.11590831013282897
1997,Hesse,West,Others,0.05555555555555555,16487,0.052059025964851076,0.05905208514626003
1997,"Rhineland-Palatinate, Saarland",West,Vocational Retraining,0.45454545454545453,16487,0.44694476148745443,0.4621461476034546
1997,"Rhineland-Palatinate, Saarland",West,Further vocational education,0.2727272727272727,16487,0.2659290061857531,0.2795255392687923
1997,"Rhineland-Palatinate, Saarland",West,Others,0.18181818181818182,16487,0.17593071029152807,0.18770565334483558
1997,"Rhineland-Palatinate, Saarland",West,Further general/political education,0.09090909090909091,16487,0.08652082872602683,0.095297353092155
1997,Baden-Wuerttemberg,West,Further vocational education,0.6,16487,0.5925219068043285,0.6074780931956715
1997,Baden-Wuerttemberg,West,Vocational Retraining,0.25,16487,0.2433902369887446,0.25660976301125543
1997,Baden-Wuerttemberg,West,Others,0.05,16487,0.046673158907243,0.053326841092757
1997,Baden-Wuerttemberg,West,Further general/political education,0.05,16487,0.046673158907243,0.053326841092757
1997,Baden-Wuerttemberg,West,Multiple answers,0.05,16487,0.046673158907243,0.053326841092757
1997,Bavaria,West,Further vocational education,0.68,16487,0.6728794310214852,0.6871205689785149
1997,Bavaria,West,Vocational Retraining,0.16,16487,0.15440390747108632,0.1655960925289137
1997,Bavaria,West,Others,0.08,16487,0.0758588195074473,0.0841411804925527
1997,Bavaria,West,Vocational rehabilitation,0.04,16487,0.037008762721731384,0.04299123727826862
1997,Bavaria,West,Multiple answers,0.04,16487,0.037008762721731384,0.04299123727826862
1997,Berlin,West,Vocational Retraining,0.5,16487,0.4923677030923441,0.5076322969076559
1997,Berlin,West,Further vocational education,0.5,16487,0.4923677030923441,0.5076322969076559
1997,Berlin,East,Further vocational education,0.5,16487,0.4923677030923441,0.5076322969076559
1997,Berlin,East,Vocational Retraining,0.25,16487,0.2433902369887446,0.25660976301125543
1997,Berlin,East,Others,0.125,16487,0.1199517101125338,0.1300482898874662
1997,Berlin,East,Further general/political education,0.125,16487,0.1199517101125338,0.1300482898874662
1997,Brandenburg,East,Further vocational education,0.5,16487,0.4923677030923441,0.5076322969076559
1997,Brandenburg,East,Vocational Retraining,0.3333333333333333,16487,0.3261375348007565,0.3405291318659101
1997,Brandenburg,East,Others,0.125,16487,0.1199517101125338,0.1300482898874662
1997,Brandenburg,East,Further general/political education,0.041666666666666664,16487,0.038616399157915135,0.044716934175418194
1997,Mecklenburg-Western Pomerania,East,Further vocational education,0.7692307692307693,16487,0.7627994135663076,0.7756621248952309
1997,Mecklenburg-Western Pomerania,East,Vocational Retraining,0.23076923076923078,16487,0.22433787510476916,0.2372005864336924
1997,Saxony,East,Further vocational education,0.59375,16487,0.586253064909215,0.601246935090785
1997,Saxony,East,Vocational Retraining,0.28125,16487,0.2743868981053091,0.2881131018946909
1997,Saxony,East,Others,0.0625,16487,0.0588050301479173,0.0661949698520827
1997,Saxony,East,Further general/political education,0.0625,16487,0.0588050301479173,0.0661949698520827
1997,Saxony-Anhalt,East,Further vocational education,0.75,16487,0.7433902369887446,0.7566097630112554
1997,Saxony-Anhalt,East,Vocational Retraining,0.15,16487,0.14454944978885864,0.15545055021114135
1997,Saxony-Anhalt,East,Others,0.1,16487,0.09542062185540647,0.10457937814459355
1997,Thuringa,East,Vocational Retraining,0.4166666666666667,16487,0.4091411204276672,0.42419221290566617
1997,Thuringa,East,Further vocational education,0.4166666666666667,16487,0.4091411204276672,0.42419221290566617
1997,Thuringa,East,Further general/political education,0.125,16487,0.1199517101125338,0.1300482898874662
1997,Thuringa,East,Vocational rehabilitation,0.041666666666666664,16487,0.038616399157915135,0.044716934175418194
1998,Schleswig-Holstein,West,Further vocational education,0.6666666666666666,18147,0.6598078784217731,0.6735254549115601
1998,Schleswig-Holstein,West,Further general/political education,0.3333333333333333,18147,0.3264745450884398,0.3401921215782268
1998,Hamburg,West,Others,0.6666666666666666,18147,0.6598078784217731,0.6735254549115601
1998,Hamburg,West,Further general/political education,0.3333333333333333,18147,0.3264745450884398,0.3401921215782268
1998,Lower Saxony,West,Vocational Retraining,0.4782608695652174,18147,0.47099290533337645,0.48552883379705836
1998,Lower Saxony,West,Further vocational education,0.34782608695652173,18147,0.3408963549614863,0.35475581895155717
1998,Lower Saxony,West,Others,0.13043478260869565,18147,0.12553472212320071,0.13533484309419058
1998,Lower Saxony,West,Further general/political education,0.043478260869565216,18147,0.040511126896763644,0.04644539484236679
1998,Bremen,West,Vocational Retraining,0.5,18147,0.49272515648196985,0.5072748435180302
1998,Bremen,West,Others,0.5,18147,0.49272515648196985,0.5072748435180302
1998,North Rhine-Westphalia,West,Further vocational education,0.5,18147,0.49272515648196985,0.5072748435180302
1998,North Rhine-Westphalia,West,Vocational Retraining,0.23684210526315788,18147,0.2306563845330463,0.24302782599326947
1998,North Rhine-Westphalia,West,Others,0.15789473684210525,18147,0.15258930585669836,0.16320016782751215
1998,North Rhine-Westphalia,West,Further general/political education,0.10526315789473684,18147,0.10079797235829882,0.10972834343117485
1998,Hesse,West,Vocational Retraining,0.5714285714285714,18147,0.5642283436626621,0.5786287991944807
1998,Hesse,West,Further vocational education,0.14285714285714285,18147,0.13776581297778068,0.14794847273650502
1998,Hesse,West,Further general/political education,0.14285714285714285,18147,0.13776581297778068,0.14794847273650502
1998,Hesse,West,Others,0.14285714285714285,18147,0.13776581297778068,0.14794847273650502
1998,"Rhineland-Palatinate, Saarland",West,Further vocational education,0.5,18147,0.49272515648196985,0.5072748435180302
1998,"Rhineland-Palatinate, Saarland",West,Vocational Retraining,0.35,18147,0.343060241583977,0.35693975841602293
1998,"Rhineland-Palatinate, Saarland",West,Others,0.1,18147,0.0956350938891819,0.10436490611081811
1998,"Rhineland-Palatinate, Saarland",West,Vocational rehabilitation,0.05,18147,0.04682896922748346,0.053171030772516545
1998,Baden-Wuerttemberg,West,Further vocational education,0.5294117647058824,18147,0.5221495183289363,0.5366740110828284
1998,Baden-Wuerttemberg,West,Vocational Retraining,0.23529411764705882,18147,0.22912239498229772,0.24146584031181992
1998,Baden-Wuerttemberg,West,Others,0.17647058823529413,18147,0.1709239559456651,0.18201722052492317
1998,Baden-Wuerttemberg,West,Further general/political education,0.058823529411764705,18147,0.055400073638574035,0.062246985184955375
1998,Bavaria,West,Further vocational education,0.6176470588235294,18147,0.6105764622536439,0.624717655393415
1998,Bavaria,West,Others,0.11764705882352941,18147,0.11295929894453487,0.12233481870252395
1998,Bavaria,West,Vocational Retraining,0.11764705882352941,18147,0.11295929894453487,0.12233481870252395
1998,Bavaria,West,Further general/political education,0.08823529411764706,18147,0.08410846763360258,0.09236212060169155
1998,Bavaria,West,Vocational rehabilitation,0.058823529411764705,18147,0.055400073638574035,0.062246985184955375
1998,Berlin,West,Further vocational education,0.875,18147,0.8701881433060955,0.8798118566939045
1998,Berlin,West,Vocational Retraining,0.125,18147,0.12018814330609548,0.12981185669390452
1998,Berlin,East,Further general/political education,0.6,18147,0.592872138168893,0.607127861831107
1998,Berlin,East,Further vocational education,0.2,18147,0.19418012518557587,0.20581987481442415
1998,Berlin,East,Vocational Retraining,0.2,18147,0.19418012518557587,0.20581987481442415
1998,Brandenburg,East,Further vocational education,0.5294117647058824,18147,0.5221495183289363,0.5366740110828284
1998,Brandenburg,East,Others,0.23529411764705882,18147,0.22912239498229772,0.24146584031181992
1998,Brandenburg,East,Vocational Retraining,0.17647058823529413,18147,0.1709239559456651,0.18201722052492317
1998,Brandenburg,East,Further general/political education,0.058823529411764705,18147,0.055400073638574035,0.062246985184955375
1998,Mecklenburg-Western Pomerania,East,Further vocational education,0.4444444444444444,18147,0.437214646830227,0.45167424205866186
1998,Mecklenburg-Western Pomerania,East,Vocational Retraining,0.3333333333333333,18147,0.3264745450884398,0.3401921215782268
1998,Mecklenburg-Western Pomerania,East,Vocational rehabilitation,0.1111111111111111,18147,0.10653858561451543,0.11568363660770678
1998,Mecklenburg-Western Pomerania,East,Further general/political education,0.1111111111111111,18147,0.10653858561451543,0.11568363660770678
1998,Saxony,East,Further vocational education,0.4827586206896552,18147,0.47548810357314836,0.49002913780616203
1998,Saxony,East,Vocational Retraining,0.3103448275862069,18147,0.3036136367040045,0.3170760184684093
1998,Saxony,East,Others,0.06896551724137931,18147,0.06527869215632394,0.07265234232643468
