,Unnamed: 0,year,bula_h,sampreg,marstat,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1928,1928,2018,"Rhineland-Palatinate, Saarland",West,Divorced,0.11334,154,29520,0.09395,0.13546
1929,1929,2018,"Rhineland-Palatinate, Saarland",West,Widowed,0.08136,88,29520,0.0689,0.09457
1930,1930,2018,Baden-Wuerttemberg,West,Married,0.53523,1960,29520,0.50617,0.56392
1931,1931,2018,Baden-Wuerttemberg,West,"Married, living apart",0.0174,63,29520,0.01187,0.02317
1932,1932,2018,Baden-Wuerttemberg,West,Single,0.29034,830,29520,0.26718,0.31192
1933,1933,2018,Baden-Wuerttemberg,West,Divorced,0.09202,242,29520,0.08215,0.10447
1934,1934,2018,Baden-Wuerttemberg,West,Widowed,0.06501,131,29520,0.05464,0.07486
1935,1935,2018,Bavaria,West,Married,0.50556,2546,29520,0.48079,0.53484
1936,1936,2018,Bavaria,West,"Married, living apart",0.0246,132,29520,0.01936,0.03028
1937,1937,2018,Bavaria,West,Single,0.27008,1125,29520,0.25212,0.28934
1938,1938,2018,Bavaria,West,Divorced,0.11387,393,29520,0.10179,0.12607
1939,1939,2018,Bavaria,West,Widowed,0.08588,207,29520,0.07576,0.09742
1940,1940,2018,Berlin,West,Married,0.33053,315,29520,0.28348,0.37505
1941,1941,2018,Berlin,West,"Married, living apart",0.06891,31,29520,0.04527,0.09197
1942,1942,2018,Berlin,West,Single,0.46902,249,29520,0.42098,0.52516
1943,1943,2018,Berlin,West,Divorced,0.13154,69,29520,0.10238,0.16109
1944,1944,2018,Berlin,East,Married,0.39772,207,29520,0.33509,0.47739
1945,1945,2018,Berlin,East,Single,0.46828,153,29520,0.3847,0.54618
1946,1946,2018,Berlin,East,Divorced,0.134,50,29520,0.10369,0.17452
1947,1947,2018,Brandenburg,East,Married,0.52048,645,29520,0.47218,0.57752
1948,1948,2018,Brandenburg,East,Single,0.3065,303,29520,0.26893,0.36023
1949,1949,2018,Brandenburg,East,Divorced,0.09021,97,29520,0.06913,0.10817
1950,1950,2018,Brandenburg,East,Widowed,0.08282,78,29520,0.06608,0.10043
1951,1951,2018,Mecklenburg-Western Pomerania,East,Married,0.45911,359,29520,0.40261,0.51751
1952,1952,2018,Mecklenburg-Western Pomerania,East,Single,0.31189,177,29520,0.25912,0.36511
1953,1953,2018,Mecklenburg-Western Pomerania,East,Divorced,0.15589,76,29520,0.11804,0.19045
1954,1954,2018,Mecklenburg-Western Pomerania,East,Widowed,0.07311,37,29520,0.05789,0.09101
1955,1955,2018,Saxony,East,Married,0.4447,954,29520,0.41019,0.4808
1956,1956,2018,Saxony,East,"Married, living apart",0.02588,49,29520,0.01575,0.039
1957,1957,2018,Saxony,East,Single,0.35352,516,29520,0.31556,0.39222
1958,1958,2018,Saxony,East,Divorced,0.10444,152,29520,0.08381,0.12167
1959,1959,2018,Saxony,East,Widowed,0.07146,93,29520,0.06036,0.08315
1960,1960,2018,Saxony-Anhalt,East,Married,0.4582,537,29520,0.41614,0.50606
1961,1961,2018,Saxony-Anhalt,East,Single,0.33724,302,29520,0.29334,0.38996
1962,1962,2018,Saxony-Anhalt,East,Divorced,0.0946,95,29520,0.07577,0.11399
1963,1963,2018,Saxony-Anhalt,East,Widowed,0.10996,65,29520,0.08822,0.13352
1964,1964,2018,Thuringa,East,Married,0.48821,584,29520,0.42803,0.54363
1965,1965,2018,Thuringa,East,"Married, living apart",0.03317,39,29520,0.01977,0.05036
1966,1966,2018,Thuringa,East,Single,0.27526,275,29520,0.24067,0.31363
1967,1967,2018,Thuringa,East,Divorced,0.10806,98,29520,0.08999,0.12935
1968,1968,2018,Thuringa,East,Widowed,0.0953,66,29520,0.07533,0.11379
1969,1969,2019,Schleswig-Holstein,West,Married,0.54236,701,29147,0.49247,0.60231
1970,1970,2019,Schleswig-Holstein,West,Single,0.2963,306,29147,0.24998,0.34208
1971,1971,2019,Schleswig-Holstein,West,Divorced,0.08651,83,29147,0.06716,0.10516
1972,1972,2019,Schleswig-Holstein,West,Widowed,0.07483,53,29147,0.05801,0.10167
1973,1973,2019,Hamburg,West,Married,0.57416,315,29147,0.49247,0.66397
1974,1974,2019,Hamburg,West,Single,0.33859,173,29147,0.28287,0.40243
1975,1975,2019,Hamburg,West,Divorced,0.08725,64,29147,0.06847,0.1156
1976,1976,2019,Lower Saxony,West,Married,0.51056,1731,29147,0.4788,0.5444
1977,1977,2019,Lower Saxony,West,"Married, living apart",0.02735,87,29147,0.01869,0.03574
1978,1978,2019,Lower Saxony,West,Single,0.27892,758,29147,0.25116,0.30653
1979,1979,2019,Lower Saxony,West,Divorced,0.09463,251,29147,0.07942,0.11038
1980,1980,2019,Lower Saxony,West,Widowed,0.08853,145,29147,0.07452,0.1028
1981,1981,2019,Bremen,West,Married,0.56962,163,29147,0.44834,0.71018
1982,1982,2019,Bremen,West,Single,0.43038,88,29147,0.33044,0.54507
1983,1983,2019,North Rhine-Westphalia,West,Married,0.52479,3745,29147,0.5011,0.54416
1984,1984,2019,North Rhine-Westphalia,West,"Married, living apart",0.02123,173,29147,0.01673,0.02641
1985,1985,2019,North Rhine-Westphalia,West,Single,0.28656,1647,29147,0.26902,0.30729
1986,1986,2019,North Rhine-Westphalia,West,Divorced,0.10027,541,29147,0.08933,0.11308
1987,1987,2019,North Rhine-Westphalia,West,Widowed,0.06715,248,29147,0.0597,0.07488
1988,1988,2019,Hesse,West,Married,0.4708,1156,29147,0.43607,0.51494
1989,1989,2019,Hesse,West,"Married, living apart",0.02916,64,29147,0.02036,0.03875
1990,1990,2019,Hesse,West,Single,0.30232,525,29147,0.27004,0.33536
1991,1991,2019,Hesse,West,Divorced,0.13054,208,29147,0.11195,0.15155
1992,1992,2019,Hesse,West,Widowed,0.06718,82,29147,0.05382,0.08211
1993,1993,2019,"Rhineland-Palatinate, Saarland",West,Married,0.52571,987,29147,0.4864,0.5727
1994,1994,2019,"Rhineland-Palatinate, Saarland",West,"Married, living apart",0.0227,45,29147,0.01339,0.03506
1995,1995,2019,"Rhineland-Palatinate, Saarland",West,Single,0.25865,402,29147,0.22661,0.28867
1996,1996,2019,"Rhineland-Palatinate, Saarland",West,Divorced,0.11232,156,29147,0.09318,0.13661
1997,1997,2019,"Rhineland-Palatinate, Saarland",West,Widowed,0.08062,90,29147,0.06593,0.09786
1998,1998,2019,Baden-Wuerttemberg,West,Married,0.55281,2027,29147,0.52014,0.58659
1999,1999,2019,Baden-Wuerttemberg,West,"Married, living apart",0.01377,62,29147,0.00928,0.01834
2000,2000,2019,Baden-Wuerttemberg,West,Single,0.28691,776,29147,0.26263,0.31184
2001,2001,2019,Baden-Wuerttemberg,West,Divorced,0.0812,231,29147,0.06892,0.09377
2002,2002,2019,Baden-Wuerttemberg,West,Widowed,0.06531,125,29147,0.05402,0.07536
2003,2003,2019,Bavaria,West,Married,0.49714,2561,29147,0.46897,0.52244
2004,2004,2019,Bavaria,West,"Married, living apart",0.02014,114,29147,0.0165,0.0251
2005,2005,2019,Bavaria,West,Single,0.27944,1088,29147,0.25589,0.30456
2006,2006,2019,Bavaria,West,Divorced,0.12115,410,29147,0.10708,0.13525
2007,2007,2019,Bavaria,West,Widowed,0.08213,197,29147,0.0732,0.09186
2008,2008,2019,Berlin,West,Married,0.38551,310,29147,0.33858,0.44012
2009,2009,2019,Berlin,West,Single,0.48056,215,29147,0.40316,0.55957
2010,2010,2019,Berlin,West,Divorced,0.13393,70,29147,0.10154,0.16724
2011,2011,2019,Berlin,East,Married,0.38681,195,29147,0.32429,0.46929
2012,2012,2019,Berlin,East,Single,0.44331,145,29147,0.3597,0.52422
2013,2013,2019,Berlin,East,Divorced,0.16988,53,29147,0.12384,0.21511
2014,2014,2019,Brandenburg,East,Married,0.51133,689,29147,0.45749,0.56059
2015,2015,2019,Brandenburg,East,Single,0.31605,314,29147,0.2745,0.35841
2016,2016,2019,Brandenburg,East,Divorced,0.08572,110,29147,0.06616,0.10763
2017,2017,2019,Brandenburg,East,Widowed,0.0869,84,29147,0.06533,0.10676
2018,2018,2019,Mecklenburg-Western Pomerania,East,Married,0.47554,379,29147,0.40657,0.55519
2019,2019,2019,Mecklenburg-Western Pomerania,East,Single,0.28855,155,29147,0.24309,0.34417
2020,2020,2019,Mecklenburg-Western Pomerania,East,Divorced,0.16923,78,29147,0.13555,0.21682
2021,2021,2019,Mecklenburg-Western Pomerania,East,Widowed,0.06669,31,29147,0.05003,0.08328
2022,2022,2019,Saxony,East,Married,0.44597,988,29147,0.41253,0.48335
2023,2023,2019,Saxony,East,"Married, living apart",0.02379,40,29147,0.01484,0.03454
2024,2024,2019,Saxony,East,Single,0.3475,484,29147,0.30642,0.3866
2025,2025,2019,Saxony,East,Divorced,0.11696,159,29147,0.09622,0.13722
2026,2026,2019,Saxony,East,Widowed,0.06577,82,29147,0.05356,0.07836
2027,2027,2019,Saxony-Anhalt,East,Married,0.44463,527,29147,0.39499,0.50695
2028,2028,2019,Saxony-Anhalt,East,Single,0.35663,292,29147,0.30642,0.41889
2029,2029,2019,Saxony-Anhalt,East,Divorced,0.09209,101,29147,0.07103,0.112
2030,2030,2019,Saxony-Anhalt,East,Widowed,0.10664,59,29147,0.08602,0.13218
2031,2031,2019,Thuringa,East,Married,0.48034,560,29147,0.42776,0.5401
2032,2032,2019,Thuringa,East,"Married, living apart",0.0174,31,29147,0.00888,0.02602
2033,2033,2019,Thuringa,East,Single,0.26804,248,29147,0.22364,0.30594
2034,2034,2019,Thuringa,East,Divorced,0.11952,106,29147,0.09407,0.14645
2035,2035,2019,Thuringa,East,Widowed,0.1147,64,29147,0.09247,0.14184
2036,2036,2020,Schleswig-Holstein,West,Married,0.5529,651,29580,0.50109,0.60284
2037,2037,2020,Schleswig-Holstein,West,Single,0.29062,290,29580,0.25105,0.33866
2038,2038,2020,Schleswig-Holstein,West,Divorced,0.08873,78,29580,0.07015,0.11205
2039,2039,2020,Schleswig-Holstein,West,Widowed,0.06774,46,29580,0.05249,0.08725
2040,2040,2020,Hamburg,West,Married,0.55743,308,29580,0.46809,0.6505
2041,2041,2020,Hamburg,West,Single,0.35053,210,29580,0.27718,0.41659
2042,2042,2020,Hamburg,West,Divorced,0.09204,63,29580,0.06806,0.11433
2043,2043,2020,Lower Saxony,West,Married,0.51394,1674,29580,0.47767,0.55532
2044,2044,2020,Lower Saxony,West,"Married, living apart",0.02507,88,29580,0.01665,0.03224
2045,2045,2020,Lower Saxony,West,Single,0.2938,825,29580,0.26936,0.31699
2046,2046,2020,Lower Saxony,West,Divorced,0.08781,223,29580,0.07244,0.10317
2047,2047,2020,Lower Saxony,West,Widowed,0.07938,129,29580,0.06547,0.09039
2048,2048,2020,Bremen,West,Married,0.56561,182,29580,0.41352,0.74072
2049,2049,2020,Bremen,West,Single,0.43439,95,29580,0.31557,0.55382
2050,2050,2020,North Rhine-Westphalia,West,Married,0.51906,3762,29580,0.49626,0.5469
2051,2051,2020,North Rhine-Westphalia,West,"Married, living apart",0.01895,173,29580,0.01326,0.02553
2052,2052,2020,North Rhine-Westphalia,West,Single,0.30135,1918,29580,0.28424,0.32498
2053,2053,2020,North Rhine-Westphalia,West,Divorced,0.09843,569,29580,0.08646,0.10862
2054,2054,2020,North Rhine-Westphalia,West,Widowed,0.06221,238,29580,0.05479,0.07025
2055,2055,2020,Hesse,West,Married,0.48382,1171,29580,0.44744,0.52258
2056,2056,2020,Hesse,West,"Married, living apart",0.02152,55,29580,0.01372,0.03172
2057,2057,2020,Hesse,West,Single,0.30212,622,29580,0.26145,0.33226
2058,2058,2020,Hesse,West,Divorced,0.1245,195,29580,0.10584,0.14632
2059,2059,2020,Hesse,West,Widowed,0.06804,78,29580,0.0546,0.08037
2060,2060,2020,"Rhineland-Palatinate, Saarland",West,Married,0.51692,935,29580,0.47944,0.56067
2061,2061,2020,"Rhineland-Palatinate, Saarland",West,"Married, living apart",0.01896,31,29580,0.00937,0.03303
2062,2062,2020,"Rhineland-Palatinate, Saarland",West,Single,0.27455,409,29580,0.23737,0.30872
2063,2063,2020,"Rhineland-Palatinate, Saarland",West,Divorced,0.11339,145,29580,0.09233,0.13578
2064,2064,2020,"Rhineland-Palatinate, Saarland",West,Widowed,0.07618,82,29580,0.0608,0.0923
2065,2065,2020,Baden-Wuerttemberg,West,Married,0.54877,1956,29580,0.51923,0.58027
2066,2066,2020,Baden-Wuerttemberg,West,"Married, living apart",0.01753,77,29580,0.01247,0.02319
2067,2067,2020,Baden-Wuerttemberg,West,Single,0.29201,876,29580,0.26594,0.31676
2068,2068,2020,Baden-Wuerttemberg,West,Divorced,0.07869,231,29580,0.06784,0.0907
2069,2069,2020,Baden-Wuerttemberg,West,Widowed,0.063,127,29580,0.05416,0.07433
2070,2070,2020,Bavaria,West,Married,0.48777,2513,29580,0.46171,0.51365
2071,2071,2020,Bavaria,West,"Married, living apart",0.02411,120,29580,0.01862,0.03101
2072,2072,2020,Bavaria,West,Single,0.29493,1247,29580,0.26908,0.32308
2073,2073,2020,Bavaria,West,Divorced,0.11732,390,29580,0.10473,0.13217
2074,2074,2020,Bavaria,West,Widowed,0.07587,186,29580,0.06578,0.086
2075,2075,2020,Berlin,West,Married,0.39224,377,29580,0.34211,0.44773
2076,2076,2020,Berlin,West,Single,0.48122,362,29580,0.40881,0.56288
2077,2077,2020,Berlin,West,Divorced,0.12655,77,29580,0.09439,0.16374
2078,2078,2020,Berlin,East,Married,0.40319,237,29580,0.32401,0.48467
2079,2079,2020,Berlin,East,Single,0.45414,189,29580,0.37453,0.54808
2080,2080,2020,Berlin,East,Divorced,0.14267,52,29580,0.10013,0.19358
2081,2081,2020,Brandenburg,East,Married,0.51474,682,29580,0.45765,0.57152
2082,2082,2020,Brandenburg,East,Single,0.33507,309,29580,0.29069,0.38495
2083,2083,2020,Brandenburg,East,Divorced,0.07628,88,29580,0.05586,0.10059
2084,2084,2020,Brandenburg,East,Widowed,0.07391,81,29580,0.06075,0.08642
2085,2085,2020,Mecklenburg-Western Pomerania,East,Married,0.47912,296,29580,0.41304,0.55603
2086,2086,2020,Mecklenburg-Western Pomerania,East,Single,0.27713,142,29580,0.22037,0.33864
2087,2087,2020,Mecklenburg-Western Pomerania,East,Divorced,0.17811,69,29580,0.13827,0.22718
2088,2088,2020,Mecklenburg-Western Pomerania,East,Widowed,0.06563,31,29580,0.04912,0.08716
2089,2089,2020,Saxony,East,Married,0.43427,916,29580,0.40216,0.47184
2090,2090,2020,Saxony,East,"Married, living apart",0.01922,37,29580,0.01243,0.02725
2091,2091,2020,Saxony,East,Single,0.36995,510,29580,0.33714,0.42049
2092,2092,2020,Saxony,East,Divorced,0.11445,146,29580,0.09356,0.13763
2093,2093,2020,Saxony,East,Widowed,0.06211,77,29580,0.05007,0.07488
2094,2094,2020,Saxony-Anhalt,East,Married,0.46205,514,29580,0.40749,0.52187
2095,2095,2020,Saxony-Anhalt,East,Single,0.35002,303,29580,0.30182,0.42023
2096,2096,2020,Saxony-Anhalt,East,Divorced,0.09048,99,29580,0.06807,0.11535
2097,2097,2020,Saxony-Anhalt,East,Widowed,0.09745,58,29580,0.07849,0.11933
2098,2098,2020,Thuringa,East,Married,0.4618,547,29580,0.40287,0.52815
2099,2099,2020,Thuringa,East,Single,0.29094,249,29580,0.25138,0.32877
2100,2100,2020,Thuringa,East,Divorced,0.13312,103,29580,0.10846,0.1648
2101,2101,2020,Thuringa,East,Widowed,0.11415,61,29580,0.08904,0.1439
2102,2102,2021,Schleswig-Holstein,West,Married,0.58101,542,19205,0.50965,0.65616
2103,2103,2021,Schleswig-Holstein,West,Single,0.27943,204,19205,0.22302,0.34538
2104,2104,2021,Schleswig-Holstein,West,Divorced,0.08788,51,19205,0.06271,0.12044
2105,2105,2021,Schleswig-Holstein,West,Widowed,0.05167,32,19205,0.03696,0.07109
2106,2106,2021,Hamburg,West,Married,0.5828,242,19205,0.47241,0.72638
2107,2107,2021,Hamburg,West,Single,0.32977,129,19205,0.261,0.42407
2108,2108,2021,Hamburg,West,Divorced,0.08743,48,19205,0.06122,0.111
2109,2109,2021,Lower Saxony,West,Married,0.54791,1150,19205,0.50129,0.58799
2110,2110,2021,Lower Saxony,West,"Married, living apart",0.01409,47,19205,0.00913,0.02111
2111,2111,2021,Lower Saxony,West,Single,0.26268,446,19205,0.22897,0.2942
2112,2112,2021,Lower Saxony,West,Divorced,0.09104,177,19205,0.06962,0.11161
2113,2113,2021,Lower Saxony,West,Widowed,0.08427,97,19205,0.0716,0.09659
2114,2114,2021,Bremen,West,Married,0.63364,83,19205,0.42068,0.87242
2115,2115,2021,Bremen,West,Single,0.36636,48,19205,0.24567,0.5329
2116,2116,2021,North Rhine-Westphalia,West,Married,0.50574,2460,19205,0.47565,0.53761
2117,2117,2021,North Rhine-Westphalia,West,"Married, living apart",0.0179,95,19205,0.01393,0.02241
2118,2118,2021,North Rhine-Westphalia,West,Single,0.30888,1126,19205,0.28611,0.33293
2119,2119,2021,North Rhine-Westphalia,West,Divorced,0.10319,362,19205,0.09129,0.11668
2120,2120,2021,North Rhine-Westphalia,West,Widowed,0.06429,167,19205,0.05537,0.07507
2121,2121,2021,Hesse,West,Married,0.50205,782,19205,0.45531,0.55403
2122,2122,2021,Hesse,West,Single,0.31657,358,19205,0.27425,0.36069
2123,2123,2021,Hesse,West,Divorced,0.11277,121,19205,0.0878,0.14494
2124,2124,2021,Hesse,West,Widowed,0.06862,47,19205,0.05189,0.08794
2125,2125,2021,"Rhineland-Palatinate, Saarland",West,Married,0.54211,616,19205,0.48944,0.60449
2126,2126,2021,"Rhineland-Palatinate, Saarland",West,Single,0.25685,236,19205,0.21359,0.30205
2127,2127,2021,"Rhineland-Palatinate, Saarland",West,Divorced,0.12628,99,19205,0.09758,0.15755
2128,2128,2021,"Rhineland-Palatinate, Saarland",West,Widowed,0.07476,50,19205,0.05524,0.09913
2129,2129,2021,Baden-Wuerttemberg,West,Married,0.54097,1320,19205,0.49378,0.5807
2130,2130,2021,Baden-Wuerttemberg,West,"Married, living apart",0.01734,46,19205,0.01027,0.02634
2131,2131,2021,Baden-Wuerttemberg,West,Single,0.29919,550,19205,0.26259,0.33144
2132,2132,2021,Baden-Wuerttemberg,West,Divorced,0.08433,175,19205,0.06886,0.10192
2133,2133,2021,Baden-Wuerttemberg,West,Widowed,0.05816,88,19205,0.04867,0.07169
2134,2134,2021,Bavaria,West,Married,0.47148,1639,19205,0.43518,0.50589
2135,2135,2021,Bavaria,West,"Married, living apart",0.02412,71,19205,0.01766,0.03276
2136,2136,2021,Bavaria,West,Single,0.30133,750,19205,0.26758,0.33191
2137,2137,2021,Bavaria,West,Divorced,0.12043,278,19205,0.10452,0.14244
2138,2138,2021,Bavaria,West,Widowed,0.08264,141,19205,0.06977,0.09646
2139,2139,2021,Berlin,West,Married,0.40992,276,19205,0.34545,0.47677
2140,2140,2021,Berlin,West,Single,0.45048,218,19205,0.36323,0.53427
2141,2141,2021,Berlin,West,Divorced,0.1396,51,19205,0.09372,0.19846
2142,2142,2021,Berlin,East,Married,0.44361,172,19205,0.35778,0.55109
2143,2143,2021,Berlin,East,Single,0.41398,119,19205,0.30694,0.52883
2144,2144,2021,Berlin,East,Divorced,0.14241,40,19205,0.09457,0.19343
2145,2145,2021,Brandenburg,East,Married,0.48443,395,19205,0.43287,0.54316
2146,2146,2021,Brandenburg,East,Single,0.31705,177,19205,0.25275,0.3783
2147,2147,2021,Brandenburg,East,Divorced,0.09604,71,19205,0.06489,0.13845
2148,2148,2021,Brandenburg,East,Widowed,0.10248,54,19205,0.07682,0.13673
2149,2149,2021,Mecklenburg-Western Pomerania,East,Married,0.50298,226,19205,0.41464,0.60215
2150,2150,2021,Mecklenburg-Western Pomerania,East,Single,0.34341,100,19205,0.28016,0.41316
2151,2151,2021,Mecklenburg-Western Pomerania,East,Divorced,0.15361,50,19205,0.11096,0.20172
2152,2152,2021,Saxony,East,Married,0.41582,627,19205,0.37352,0.46356
2153,2153,2021,Saxony,East,"Married, living apart",0.02347,32,19205,0.01607,0.03168
2154,2154,2021,Saxony,East,Single,0.38448,352,19205,0.33543,0.43624
2155,2155,2021,Saxony,East,Divorced,0.12171,107,19205,0.09641,0.15126
2156,2156,2021,Saxony,East,Widowed,0.05452,54,19205,0.04187,0.07081
2157,2157,2021,Saxony-Anhalt,East,Married,0.4481,313,19205,0.37833,0.53339
2158,2158,2021,Saxony-Anhalt,East,Single,0.33655,175,19205,0.26931,0.40423
2159,2159,2021,Saxony-Anhalt,East,Divorced,0.11261,66,19205,0.08048,0.16153
2160,2160,2021,Saxony-Anhalt,East,Widowed,0.10274,40,19205,0.07377,0.13522
2161,2161,2021,Thuringa,East,Married,0.48209,341,19205,0.4047,0.57554
2162,2162,2021,Thuringa,East,Single,0.28497,158,19205,0.23551,0.33115
2163,2163,2021,Thuringa,East,Divorced,0.13642,73,19205,0.10419,0.18001
2164,2164,2021,Thuringa,East,Widowed,0.09651,45,19205,0.07361,0.1289
