year,bula_h,ple0015,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Baden-Wuerttemberg,Yes,0.06726,130,2123,0.05661,0.07792
2013,Baden-Wuerttemberg,No,0.93274,1993,2123,0.92208,0.94339
2013,Bavaria,Yes,0.05125,139,2947,0.04329,0.05922
2013,Bavaria,No,0.94875,2808,2947,0.94078,0.95671
2013,Berlin,Yes,0.09522,59,768,0.07445,0.11599
2013,Berlin,No,0.90478,709,768,0.88401,0.92555
2013,Brandenburg,Yes,0.07732,52,780,0.05857,0.09608
2013,Brandenburg,No,0.92268,728,780,0.90392,0.94143
2013,Mecklenburg-Western Pomerania,No,0.91984,425,425,0.89399,0.94569
2013,Saxony,Yes,0.04004,58,1335,0.02952,0.05056
2013,Saxony,No,0.95996,1277,1335,0.94944,0.97048
2013,Saxony-Anhalt,Yes,0.07665,47,759,0.05771,0.09559
2013,Saxony-Anhalt,No,0.92335,712,759,0.90441,0.94229
2013,Thuringa,Yes,0.04913,41,799,0.03413,0.06413
2013,Thuringa,No,0.95087,758,799,0.93587,0.96587
2015,Schleswig-Holstein,Yes,0.06626,48,874,0.04976,0.08276
2015,Schleswig-Holstein,No,0.93374,826,874,0.91724,0.95024
2015,Hamburg,No,0.89826,398,398,0.86852,0.92800
2015,Lower Saxony,Yes,0.04801,106,2421,0.03949,0.05653
2015,Lower Saxony,No,0.95199,2315,2421,0.94347,0.96051
2015,Bremen,No,0.93996,162,162,0.90326,0.97665
2015,North Rhine-Westphalia,Yes,0.05976,236,5165,0.05330,0.06623
2015,North Rhine-Westphalia,No,0.94024,4929,5165,0.93377,0.94670
2015,Hesse,Yes,0.04357,64,1705,0.03388,0.05326
2015,Hesse,No,0.95643,1641,1705,0.94674,0.96612
2015,"Rhineland-Palatinate, Saarland",Yes,0.06137,70,1496,0.04920,0.07353
2015,"Rhineland-Palatinate, Saarland",No,0.93863,1426,1496,0.92647,0.95080
2015,Baden-Wuerttemberg,Yes,0.05425,146,2985,0.04613,0.06238
2015,Baden-Wuerttemberg,No,0.94575,2839,2985,0.93762,0.95387
2015,Bavaria,Yes,0.04858,160,4027,0.04194,0.05522
2015,Bavaria,No,0.95142,3867,4027,0.94478,0.95806
2015,Berlin,Yes,0.07696,51,912,0.05966,0.09427
2015,Berlin,No,0.92304,861,912,0.90573,0.94034
2015,Brandenburg,Yes,0.07488,54,984,0.05843,0.09133
2015,Brandenburg,No,0.92512,930,984,0.90867,0.94157
2015,Mecklenburg-Western Pomerania,Yes,0.08283,32,557,0.05992,0.10574
2015,Mecklenburg-Western Pomerania,No,0.91717,525,557,0.89426,0.94008
2015,Saxony,Yes,0.03656,60,1511,0.02709,0.04603
2015,Saxony,No,0.96344,1451,1511,0.95397,0.97291
2015,Saxony-Anhalt,Yes,0.07325,51,885,0.05607,0.09042
2015,Saxony-Anhalt,No,0.92675,834,885,0.90958,0.94393
2015,Thuringa,Yes,0.04221,45,920,0.02921,0.05521
2015,Thuringa,No,0.95779,875,920,0.94479,0.97079
2017,Schleswig-Holstein,Yes,0.05347,48,951,0.03917,0.06778
2017,Schleswig-Holstein,No,0.94653,903,951,0.93222,0.96083
2017,Hamburg,No,0.91064,437,437,0.88387,0.93742
2017,Lower Saxony,Yes,0.05026,126,2697,0.04201,0.05851
2017,Lower Saxony,No,0.94974,2571,2697,0.94149,0.95799
2017,Bremen,No,0.94192,210,210,0.91021,0.97363
2017,North Rhine-Westphalia,Yes,0.05802,281,5524,0.05185,0.06418
2017,North Rhine-Westphalia,No,0.94198,5243,5524,0.93582,0.94815
2017,Hesse,Yes,0.03200,62,1789,0.02384,0.04015
2017,Hesse,No,0.96800,1727,1789,0.95985,0.97616
2017,"Rhineland-Palatinate, Saarland",Yes,0.06687,86,1524,0.05432,0.07941
2017,"Rhineland-Palatinate, Saarland",No,0.93313,1438,1524,0.92059,0.94568
2017,Baden-Wuerttemberg,Yes,0.05785,147,3018,0.04952,0.06618
2017,Baden-Wuerttemberg,No,0.94215,2871,3018,0.93382,0.95048
2017,Bavaria,Yes,0.05194,182,4211,0.04523,0.05864
2017,Bavaria,No,0.94806,4029,4211,0.94136,0.95477
2017,Berlin,Yes,0.06293,60,989,0.04779,0.07807
2017,Berlin,No,0.93707,929,989,0.92193,0.95221
2017,Brandenburg,Yes,0.08532,59,1033,0.06827,0.10236
2017,Brandenburg,No,0.91468,974,1033,0.89764,0.93173
2017,Mecklenburg-Western Pomerania,No,0.93385,545,545,0.91297,0.95474
2017,Saxony,Yes,0.04306,73,1653,0.03327,0.05285
2017,Saxony,No,0.95694,1580,1653,0.94715,0.96673
2017,Saxony-Anhalt,Yes,0.06929,44,923,0.05290,0.08569
2017,Saxony-Anhalt,No,0.93071,879,923,0.91431,0.94710
2017,Thuringa,Yes,0.04371,48,978,0.03089,0.05653
2017,Thuringa,No,0.95629,930,978,0.94347,0.96911
2019,Schleswig-Holstein,Yes,0.07554,62,956,0.05878,0.09230
2019,Schleswig-Holstein,No,0.92446,894,956,0.90770,0.94122
2019,Hamburg,No,0.93624,500,500,0.91480,0.95768
2019,Lower Saxony,Yes,0.05536,131,2494,0.04638,0.06434
2019,Lower Saxony,No,0.94464,2363,2494,0.93566,0.95362
2019,Bremen,No,0.96432,209,209,0.93912,0.98953
2019,North Rhine-Westphalia,Yes,0.06041,282,5406,0.05405,0.06676
2019,North Rhine-Westphalia,No,0.93959,5124,5406,0.93324,0.94595
2019,Hesse,Yes,0.03922,68,1711,0.03002,0.04842
2019,Hesse,No,0.96078,1643,1711,0.95158,0.96998
2019,"Rhineland-Palatinate, Saarland",Yes,0.07054,80,1466,0.05743,0.08365
2019,"Rhineland-Palatinate, Saarland",No,0.92946,1386,1466,0.91635,0.94257
2019,Baden-Wuerttemberg,Yes,0.07108,166,2799,0.06156,0.08061
2019,Baden-Wuerttemberg,No,0.92892,2633,2799,0.91939,0.93844
2019,Bavaria,Yes,0.05082,200,3951,0.04397,0.05766
2019,Bavaria,No,0.94918,3751,3951,0.94234,0.95603
2019,Berlin,Yes,0.07436,68,1027,0.05831,0.09042
2019,Berlin,No,0.92564,959,1027,0.90958,0.94169
2019,Brandenburg,Yes,0.06746,71,1111,0.05271,0.08222
2019,Brandenburg,No,0.93254,1040,1111,0.91778,0.94729
2019,Mecklenburg-Western Pomerania,Yes,0.09154,40,611,0.06865,0.11442
2019,Mecklenburg-Western Pomerania,No,0.90846,571,611,0.88558,0.93135
2019,Saxony,Yes,0.04034,83,1634,0.03080,0.04988
2019,Saxony,No,0.95966,1551,1634,0.95012,0.96920
2019,Saxony-Anhalt,Yes,0.05855,45,889,0.04311,0.07399
2019,Saxony-Anhalt,No,0.94145,844,889,0.92601,0.95689
2019,Thuringa,Yes,0.04390,47,923,0.03067,0.05712
2019,Thuringa,No,0.95610,876,923,0.94288,0.96933
2021,Schleswig-Holstein,Yes,0.07978,49,825,0.06128,0.09829
2021,Schleswig-Holstein,No,0.92022,776,825,0.90171,0.93872
2021,Hamburg,No,0.95357,434,434,0.93375,0.97339
2021,Lower Saxony,Yes,0.07490,103,1881,0.06300,0.08680
2021,Lower Saxony,No,0.92510,1778,1881,0.91320,0.93700
2021,Bremen,No,0.96210,143,143,0.93069,0.99351
2021,North Rhine-Westphalia,Yes,0.06195,218,4112,0.05458,0.06932
2021,North Rhine-Westphalia,No,0.93805,3894,4112,0.93068,0.94542
2021,Hesse,Yes,0.05619,57,1323,0.04378,0.06860
2021,Hesse,No,0.94381,1266,1323,0.93140,0.95622
2021,"Rhineland-Palatinate, Saarland",Yes,0.10310,64,996,0.08421,0.12200
2021,"Rhineland-Palatinate, Saarland",No,0.89690,932,996,0.87800,0.91579
2021,Baden-Wuerttemberg,Yes,0.07708,122,2167,0.06584,0.08831
2021,Baden-Wuerttemberg,No,0.92292,2045,2167,0.91169,0.93416
2021,Bavaria,Yes,0.06288,152,2852,0.05397,0.07179
2021,Bavaria,No,0.93712,2700,2852,0.92821,0.94603
2021,Berlin,Yes,0.10013,54,906,0.08058,0.11969
2021,Berlin,No,0.89987,852,906,0.88031,0.91942
2021,Brandenburg,Yes,0.07139,54,701,0.05231,0.09046
2021,Brandenburg,No,0.92861,647,701,0.90954,0.94769
2021,Mecklenburg-Western Pomerania,No,0.91154,383,383,0.88306,0.94001
2021,Saxony,Yes,0.05479,62,1160,0.04169,0.06789
2021,Saxony,No,0.94521,1098,1160,0.93211,0.95831
2021,Saxony-Anhalt,Yes,0.03452,31,599,0.01989,0.04916
2021,Saxony-Anhalt,No,0.96548,568,599,0.95084,0.98011
2021,Thuringa,Yes,0.03910,34,633,0.02398,0.05421
2021,Thuringa,No,0.96090,599,633,0.94579,0.97602
