year,age_gr,migback,plh0108,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,46-65 y.,No migration background,Important,0.33565,2156,5913,0.32361,0.34769
2008,46-65 y.,No migration background,Less important,0.28938,1629,5913,0.27782,0.30094
2008,46-65 y.,No migration background,Unimportant,0.18538,867,5913,0.17547,0.19528
2008,46-65 y.,Direct migration background,Very important,0.17490,139,700,0.14674,0.20306
2008,46-65 y.,Direct migration background,Important,0.26874,212,700,0.23588,0.30160
2008,46-65 y.,Direct migration background,Less important,0.34216,222,700,0.30699,0.37734
2008,46-65 y.,Direct migration background,Unimportant,0.20106,127,700,0.17134,0.23077
2008,66 and older,No migration background,Very important,0.21194,947,3842,0.19901,0.22486
2008,66 and older,No migration background,Important,0.30472,1300,3842,0.29016,0.31927
2008,66 and older,No migration background,Less important,0.18210,679,3842,0.16989,0.19430
2008,66 and older,No migration background,Unimportant,0.27166,916,3842,0.25759,0.28573
2008,66 and older,Direct migration background,Very important,0.14209,58,360,0.10597,0.17821
2008,66 and older,Direct migration background,Important,0.25267,103,360,0.20772,0.29762
2008,66 and older,Direct migration background,Less important,0.21047,74,360,0.16831,0.25264
2008,66 and older,Direct migration background,Unimportant,0.37037,125,360,0.32042,0.42033
2012,17-29 y.,No migration background,Very important,0.15846,534,3079,0.14556,0.17136
2012,17-29 y.,No migration background,Important,0.27053,928,3079,0.25483,0.28622
2012,17-29 y.,No migration background,Less important,0.38603,1297,3079,0.36883,0.40323
2012,17-29 y.,No migration background,Unimportant,0.11332,320,3079,0.10212,0.12452
2012,17-29 y.,Direct migration background,Very important,0.30042,114,361,0.25306,0.34778
2012,17-29 y.,Direct migration background,Important,0.31793,135,361,0.26983,0.36604
2012,17-29 y.,Direct migration background,Less important,0.29913,112,361,0.25183,0.34643
2012,17-29 y.,Indirect migration background,Very important,0.22427,117,498,0.18760,0.26094
2012,17-29 y.,Indirect migration background,Important,0.30921,166,498,0.26858,0.34984
2012,17-29 y.,Indirect migration background,Less important,0.27821,172,498,0.23881,0.31761
2012,17-29 y.,Indirect migration background,Unimportant,0.07446,43,498,0.05138,0.09754
2012,30-45 y.,No migration background,Very important,0.16231,1398,7091,0.15373,0.17090
2012,30-45 y.,No migration background,Important,0.32667,2470,7091,0.31575,0.33759
2012,30-45 y.,No migration background,Less important,0.36291,2374,7091,0.35172,0.37411
2012,30-45 y.,No migration background,Unimportant,0.14561,849,7091,0.13740,0.15382
2012,30-45 y.,Direct migration background,Very important,0.28549,420,1397,0.26179,0.30918
2012,30-45 y.,Direct migration background,Important,0.37183,548,1397,0.34648,0.39718
2012,30-45 y.,Direct migration background,Less important,0.24731,312,1397,0.22468,0.26994
2012,30-45 y.,Direct migration background,Unimportant,0.09519,117,1397,0.07979,0.11058
2012,30-45 y.,Indirect migration background,Very important,0.21836,141,571,0.18445,0.25228
2012,30-45 y.,Indirect migration background,Important,0.35059,191,571,0.31141,0.38976
2012,30-45 y.,Indirect migration background,Less important,0.28055,173,571,0.24367,0.31743
2012,30-45 y.,Indirect migration background,Unimportant,0.14920,66,571,0.11995,0.17844
2012,46-65 y.,No migration background,Very important,0.16963,1518,8261,0.16154,0.17773
2012,46-65 y.,No migration background,Important,0.34453,2965,8261,0.33429,0.35478
2012,46-65 y.,No migration background,Less important,0.28515,2395,8261,0.27542,0.29489
2012,46-65 y.,No migration background,Unimportant,0.19097,1383,8261,0.18250,0.19945
2012,46-65 y.,Direct migration background,Very important,0.18849,195,924,0.16326,0.21372
2012,46-65 y.,Direct migration background,Important,0.30338,319,924,0.27372,0.33303
2012,46-65 y.,Direct migration background,Less important,0.30314,256,924,0.27349,0.33279
2012,46-65 y.,Direct migration background,Unimportant,0.19978,154,924,0.17398,0.22557
2012,46-65 y.,Indirect migration background,Important,0.50093,55,102,0.40342,0.59844
2012,46-65 y.,Indirect migration background,Less important,0.23011,47,102,0.14802,0.31220
2012,66 and older,No migration background,Very important,0.19814,1028,4697,0.18674,0.20954
2012,66 and older,No migration background,Important,0.33729,1671,4697,0.32377,0.35081
2012,66 and older,No migration background,Less important,0.18777,869,4697,0.17660,0.19894
2012,66 and older,No migration background,Unimportant,0.25182,1129,4697,0.23940,0.26423
2012,66 and older,Direct migration background,Very important,0.17932,73,410,0.14214,0.21650
2012,66 and older,Direct migration background,Important,0.25455,113,410,0.21233,0.29676
2012,66 and older,Direct migration background,Less important,0.23269,93,410,0.19173,0.27364
2012,66 and older,Direct migration background,Unimportant,0.31799,131,410,0.27286,0.36312
2016,17-29 y.,No migration background,Very important,0.16242,419,2356,0.14752,0.17731
2016,17-29 y.,No migration background,Important,0.30477,791,2356,0.28618,0.32336
2016,17-29 y.,No migration background,Less important,0.35202,928,2356,0.33273,0.37131
2016,17-29 y.,No migration background,Unimportant,0.09627,218,2356,0.08436,0.10819
2016,17-29 y.,Direct migration background,Very important,0.24014,251,752,0.20959,0.27069
2016,17-29 y.,Direct migration background,Important,0.31604,288,752,0.28278,0.34929
2016,17-29 y.,Direct migration background,Less important,0.25015,172,752,0.21918,0.28113
2016,17-29 y.,Direct migration background,Unimportant,0.06565,41,752,0.04793,0.08336
2016,17-29 y.,Indirect migration background,Very important,0.18131,191,726,0.15327,0.20936
2016,17-29 y.,Indirect migration background,Important,0.30055,240,726,0.26717,0.33392
2016,17-29 y.,Indirect migration background,Less important,0.36921,251,726,0.33408,0.40434
2016,17-29 y.,Indirect migration background,Unimportant,0.06036,44,726,0.04303,0.07770
2016,30-45 y.,No migration background,Very important,0.17758,808,4245,0.16608,0.18908
2016,30-45 y.,No migration background,Important,0.32467,1497,4245,0.31058,0.33875
2016,30-45 y.,No migration background,Less important,0.36010,1377,4245,0.34566,0.37454
2016,30-45 y.,No migration background,Unimportant,0.13555,563,4245,0.12525,0.14585
2016,30-45 y.,Direct migration background,Very important,0.25438,665,2261,0.23642,0.27233
2016,30-45 y.,Direct migration background,Important,0.35833,875,2261,0.33856,0.37810
2016,30-45 y.,Direct migration background,Less important,0.26888,547,2261,0.25060,0.28716
2016,30-45 y.,Direct migration background,Unimportant,0.08055,174,2261,0.06933,0.09177
2016,30-45 y.,Indirect migration background,Very important,0.21976,135,573,0.18583,0.25370
2016,30-45 y.,Indirect migration background,Important,0.33449,194,573,0.29583,0.37316
2016,30-45 y.,Indirect migration background,Less important,0.33665,191,573,0.29792,0.37537
2016,30-45 y.,Indirect migration background,Unimportant,0.10855,53,573,0.08306,0.13404
2016,46-65 y.,No migration background,Very important,0.17826,1285,6862,0.16920,0.18731
2016,46-65 y.,No migration background,Important,0.33638,2398,6862,0.32520,0.34756
2016,46-65 y.,No migration background,Less important,0.28333,1964,6862,0.27267,0.29399
2016,46-65 y.,No migration background,Unimportant,0.19781,1215,6862,0.18839,0.20724
2016,46-65 y.,Direct migration background,Very important,0.23633,357,1520,0.21497,0.25770
2016,46-65 y.,Direct migration background,Important,0.31873,522,1520,0.29530,0.34217
2016,46-65 y.,Direct migration background,Less important,0.25401,407,1520,0.23211,0.27590
2016,46-65 y.,Direct migration background,Unimportant,0.17254,234,1520,0.15354,0.19155
2016,46-65 y.,Indirect migration background,Important,0.37424,55,159,0.29878,0.44970
2016,46-65 y.,Indirect migration background,Less important,0.29021,65,159,0.21944,0.36097
2016,46-65 y.,Indirect migration background,Unimportant,0.22749,39,159,0.16213,0.29286
2016,66 and older,No migration background,Very important,0.20222,886,4243,0.19014,0.21431
2016,66 and older,No migration background,Important,0.35088,1547,4243,0.33652,0.36524
2016,66 and older,No migration background,Less important,0.19112,816,4243,0.17929,0.20295
2016,66 and older,No migration background,Unimportant,0.23670,994,4243,0.22391,0.24950
2016,66 and older,Direct migration background,Very important,0.17978,69,406,0.14238,0.21718
2016,66 and older,Direct migration background,Important,0.27197,114,406,0.22863,0.31530
2016,66 and older,Direct migration background,Less important,0.22075,99,406,0.18036,0.26115
2016,66 and older,Direct migration background,Unimportant,0.30400,124,406,0.25920,0.34880
2021,17-29 y.,No migration background,Very important,0.15626,308,1773,0.13935,0.17317
2021,17-29 y.,No migration background,Important,0.31630,577,1773,0.29465,0.33796
2021,17-29 y.,No migration background,Less important,0.38036,732,1773,0.35775,0.40296
2021,17-29 y.,No migration background,Unimportant,0.07567,156,1773,0.06335,0.08798
2021,17-29 y.,Direct migration background,Very important,0.23632,208,500,0.19905,0.27360
2021,17-29 y.,Direct migration background,Important,0.27489,170,500,0.23572,0.31406
2021,17-29 y.,Direct migration background,Less important,0.17128,122,500,0.13822,0.20433
2021,17-29 y.,Indirect migration background,Very important,0.19744,81,400,0.15838,0.23650
2021,17-29 y.,Indirect migration background,Important,0.31257,119,400,0.26709,0.35805
2021,17-29 y.,Indirect migration background,Less important,0.33196,160,400,0.28575,0.37817
2021,17-29 y.,Indirect migration background,Unimportant,0.09896,40,400,0.06966,0.12827
2021,30-45 y.,No migration background,Very important,0.17863,508,2608,0.16393,0.19334
2021,30-45 y.,No migration background,Important,0.32464,831,2608,0.30667,0.34261
2021,30-45 y.,No migration background,Less important,0.35166,918,2608,0.33333,0.36999
2021,30-45 y.,No migration background,Unimportant,0.14348,351,2608,0.13002,0.15693
2021,30-45 y.,Direct migration background,Very important,0.22701,368,1220,0.20350,0.25053
2021,30-45 y.,Direct migration background,Important,0.29296,442,1220,0.26741,0.31851
2021,30-45 y.,Direct migration background,Less important,0.30169,329,1220,0.27592,0.32746
2021,30-45 y.,Direct migration background,Unimportant,0.08499,81,1220,0.06934,0.10065
2021,30-45 y.,Indirect migration background,Very important,0.16601,58,313,0.12472,0.20729
2021,30-45 y.,Indirect migration background,Important,0.33939,108,313,0.28685,0.39194
2021,30-45 y.,Indirect migration background,Less important,0.34685,107,313,0.29403,0.39966
2021,30-45 y.,Indirect migration background,Unimportant,0.13132,40,313,0.09384,0.16880
2021,46-65 y.,No migration background,Very important,0.20161,1102,5571,0.19107,0.21214
2021,46-65 y.,No migration background,Important,0.34121,2011,5571,0.32876,0.35367
2021,46-65 y.,No migration background,Less important,0.28486,1571,5571,0.27301,0.29672
2021,46-65 y.,No migration background,Unimportant,0.16439,887,5571,0.15465,0.17412
2021,46-65 y.,Direct migration background,Very important,0.21867,220,996,0.19298,0.24435
2021,46-65 y.,Direct migration background,Important,0.33503,377,996,0.30570,0.36436
2021,46-65 y.,Direct migration background,Less important,0.28292,274,996,0.25494,0.31091
2021,46-65 y.,Direct migration background,Unimportant,0.12653,125,996,0.10587,0.14718
2021,46-65 y.,Indirect migration background,Important,0.30513,54,172,0.23611,0.37414
2021,46-65 y.,Indirect migration background,Less important,0.32770,74,172,0.25735,0.39805
2021,46-65 y.,Indirect migration background,Unimportant,0.24258,44,172,0.17833,0.30682
2021,66 and older,No migration background,Very important,0.19937,670,3184,0.18549,0.21325
2021,66 and older,No migration background,Important,0.34903,1133,3184,0.33247,0.36559
2021,66 and older,No migration background,Less important,0.20305,666,3184,0.18908,0.21703
2021,66 and older,No migration background,Unimportant,0.22669,715,3184,0.21215,0.24124
2021,66 and older,Direct migration background,Very important,0.20354,56,289,0.15703,0.25004
2021,66 and older,Direct migration background,Important,0.30231,87,289,0.24927,0.35535
2021,66 and older,Direct migration background,Less important,0.32749,81,289,0.27329,0.38169
2021,66 and older,Direct migration background,Unimportant,0.15196,65,289,0.11050,0.19342
