year,bula_h,pli0089,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Mecklenburg-Western Pomerania,At least once per month,0.05303,48,643,0.03569,0.07036
2019,Mecklenburg-Western Pomerania,Seldom,0.28204,208,643,0.24723,0.31685
2019,Mecklenburg-Western Pomerania,Never,0.44649,347,643,0.40803,0.48494
2019,Saxony,At least once per week,0.03637,74,1729,0.02755,0.04520
2019,Saxony,At least once per month,0.07688,170,1729,0.06432,0.08944
2019,Saxony,Seldom,0.27725,557,1729,0.25614,0.29835
2019,Saxony,Never,0.46332,928,1729,0.43981,0.48684
2019,Saxony-Anhalt,At least once per week,0.03570,51,973,0.02403,0.04736
2019,Saxony-Anhalt,At least once per month,0.07737,95,973,0.06057,0.09417
2019,Saxony-Anhalt,Seldom,0.21579,265,973,0.18993,0.24165
2019,Saxony-Anhalt,Never,0.51572,562,973,0.48430,0.54713
2019,Thuringa,At least once per week,0.05335,69,986,0.03931,0.06738
2019,Thuringa,At least once per month,0.08886,99,986,0.07109,0.10663
2019,Thuringa,Seldom,0.21441,281,986,0.18878,0.24004
2019,Thuringa,Never,0.49381,537,986,0.46258,0.52503
