year,migback,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2017,Indirect migration background,Rural regions,205,6.83056,5.90720,7.75391,1.41700,4.75000,9.79283,0.0,22.35658,4.75,2.58300,6.83300
2018,No migration background,Urban regions,7459,11.32870,11.07661,11.58080,2.33300,7.08300,18.00000,0.0,41.50050,7.083,6.58300,7.58300
2018,No migration background,Rural regions,4630,12.46285,12.12038,12.80532,2.50000,8.25000,20.16700,0.0,46.66750,8.25,7.58300,8.83510
2018,Direct migration background,Urban regions,2895,7.51385,7.21258,7.81512,1.33300,4.41700,10.66700,0.0,24.66800,4.417,3.83300,4.91907
2018,Direct migration background,Rural regions,1034,7.93598,7.41235,8.45961,1.25000,5.16700,11.16700,0.0,26.04250,5.167,3.66490,6.25625
2018,Indirect migration background,Urban regions,884,5.75672,5.26453,6.24891,0.91700,2.58300,7.66700,0.0,17.79200,2.583,1.99793,3.33300
2018,Indirect migration background,Rural regions,218,6.93158,5.92809,7.93508,1.16700,3.83300,10.74965,0.0,25.12363,3.833,2.33092,6.50000
2019,No migration background,Urban regions,7988,11.42558,11.17985,11.67132,2.41700,7.16700,18.33300,0.0,42.20700,7.167,6.74792,7.66907
2019,No migration background,Rural regions,4787,12.77899,12.43389,13.12409,2.58300,8.50000,21.00000,0.0,48.62550,8.5,7.58300,9.33510
2019,Direct migration background,Urban regions,2761,7.29210,6.99699,7.58720,1.33300,4.41700,10.53084,0.0,24.32760,4.417,3.75000,4.75208
2019,Direct migration background,Rural regions,991,8.03852,7.50932,8.56772,1.50000,4.73617,11.16700,0.0,25.66750,4.75,3.50000,6.25208
2019,Indirect migration background,Urban regions,875,6.57702,6.04441,7.10962,1.08300,3.33300,8.91700,0.0,20.66800,3.333,2.66700,4.41700
2019,Indirect migration background,Rural regions,214,7.91731,6.82444,9.01019,1.83300,4.91700,11.84335,0.0,26.85889,4.917,2.91700,8.34135
2020,No migration background,Urban regions,7455,11.35529,11.10167,11.60891,2.16700,7.16700,18.16700,0.0,42.16700,7.167,6.66700,7.66700
2020,No migration background,Rural regions,4400,12.69783,12.34451,13.05114,2.83300,8.33300,20.41700,0.0,46.79300,8.333,7.66490,9.16700
2020,Direct migration background,Urban regions,4103,7.32399,7.08460,7.56339,1.50000,4.41700,10.33300,0.0,23.58250,4.417,3.83092,5.08300
2020,Direct migration background,Rural regions,1277,7.60528,7.14734,8.06322,1.41700,4.00000,10.53230,0.0,24.20525,4.0,3.16700,5.92115
2020,Indirect migration background,Urban regions,885,7.05250,6.50056,7.60444,1.34434,3.64438,9.66700,0.0,22.15099,3.667,2.83092,4.58300
2020,Indirect migration background,Rural regions,207,7.64473,6.55884,8.73062,1.49147,4.41700,12.31100,0.0,28.54029,4.417,2.83092,9.08925
2021,No migration background,Urban regions,5312,11.54862,11.24747,11.84977,2.50000,7.41700,18.58300,0.0,42.70750,7.417,6.83300,7.91700
2021,No migration background,Rural regions,3034,12.24712,11.83898,12.65527,2.83300,8.25000,20.25000,0.0,46.37550,8.25,7.33300,8.83300
2021,Direct migration background,Urban regions,2386,7.44676,7.13474,7.75878,2.00000,4.33300,11.00000,0.0,24.50000,4.333,3.75000,5.08510
2021,Direct migration background,Rural regions,692,7.47953,6.85712,8.10193,1.67248,3.50000,11.55062,0.0,26.36783,3.5,2.91700,5.08300
2021,Indirect migration background,Urban regions,529,7.31799,6.57080,8.06517,1.41700,4.25000,9.35880,0.0,21.27150,4.25,2.91700,4.91700
2021,Indirect migration background,Rural regions,137,8.82922,7.31323,10.34521,1.75000,4.87904,12.55489,0.0,28.76222,4.917,3.41700,11.00000
2022,No migration background,Urban regions,7750,11.50231,11.25202,11.75261,2.41700,7.41700,18.08300,0.0,41.58200,7.417,7.00000,8.00000
2022,No migration background,Rural regions,4675,12.47017,12.13865,12.80168,3.16700,8.66700,20.16700,0.0,45.66700,8.667,7.99792,9.25208
2022,Direct migration background,Urban regions,4789,7.78905,7.55613,8.02197,1.75000,4.83300,11.25000,0.0,25.50000,4.833,4.33300,5.16700
2022,Direct migration background,Rural regions,913,7.82394,7.27701,8.37086,1.75000,4.50326,11.64414,0.0,26.48534,4.5,3.99582,5.50000
2022,Indirect migration background,Urban regions,810,8.30887,7.63415,8.98359,1.41700,4.91700,10.16700,0.0,23.29200,4.917,3.66700,5.58510
2022,Indirect migration background,Rural regions,252,9.70079,8.44955,10.95203,2.20622,5.82341,14.02255,0.0,31.74706,5.75,3.33092,8.25000
