"hlf0001_h","year","hhtyp","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Hauptmieter","1991","1-Pers.- Haushalt","Städtischer Raum","721","0.766308646320776","0.739241748721297","0.793375543920256"
"Hauptmieter","1991","1-Pers.- Haushalt","Ländlicher Raum","228","0.657244396354907","0.607088199574769","0.707400593135044"
"Hauptmieter","1991","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","711","0.58354893772501","0.554403547573823","0.612694327876198"
"Hauptmieter","1991","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","269","0.440237508755847","0.398560623156365","0.481914394355328"
"Hauptmieter","1991","Alleinerziehende","Städtischer Raum","180","0.625175462576844","0.566671513057348","0.68367941209634"
"Hauptmieter","1991","Alleinerziehende","Ländlicher Raum","69","0.523066491159119","0.432174322809147","0.613958659509091"
"Hauptmieter","1991","Paar mit Kind(ern)","Städtischer Raum","1173","0.509923253446803","0.487259705605164","0.532586801288442"
"Hauptmieter","1991","Paar mit Kind(ern)","Ländlicher Raum","510","0.407804739478443","0.378737384189334","0.436872094767552"
"Hauptmieter","1991","Sonstige","Städtischer Raum","106","0.501892689697769","0.427600978861815","0.576184400533724"
"Hauptmieter","1991","Sonstige","Ländlicher Raum","44","0.313937019767538","0.233538812562181","0.394335226972895"
"Untermieter","1991","1-Pers.- Haushalt","Städtischer Raum","45","0.035701865100383","0.0238341691658835","0.0475695610348825"
"Untermieter","1991","1-Pers.- Haushalt","Ländlicher Raum","24","","",""
"Untermieter","1991","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","26","","",""
"Untermieter","1991","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","24","","",""
"Untermieter","1991","Alleinerziehende","Städtischer Raum","4","","",""
"Untermieter","1991","Alleinerziehende","Ländlicher Raum","8","","",""
"Untermieter","1991","Paar mit Kind(ern)","Städtischer Raum","29","","",""
"Untermieter","1991","Paar mit Kind(ern)","Ländlicher Raum","53","0.0406322554223658","0.0289540814089826","0.0523104294357489"
"Untermieter","1991","Sonstige","Städtischer Raum","7","","",""
"Untermieter","1991","Sonstige","Ländlicher Raum","4","","",""
"Eigentümer","1991","1-Pers.- Haushalt","Städtischer Raum","172","0.19749242782835","0.172029104261688","0.222955751395013"
"Eigentümer","1991","1-Pers.- Haushalt","Ländlicher Raum","91","0.283645173928798","0.236010777727545","0.33127957013005"
"Eigentümer","1991","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","362","0.385389584837935","0.356615654396615","0.414163515279254"
"Eigentümer","1991","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","251","0.520287705001743","0.478344458169228","0.562230951834258"
"Eigentümer","1991","Alleinerziehende","Städtischer Raum","79","0.360635912391156","0.302602404579244","0.418669420203068"
"Eigentümer","1991","Alleinerziehende","Ländlicher Raum","39","0.381603481870112","0.293202156035997","0.470004807704227"
"Eigentümer","1991","Paar mit Kind(ern)","Städtischer Raum","666","0.473599057201168","0.450962666346924","0.496235448055411"
"Eigentümer","1991","Paar mit Kind(ern)","Ländlicher Raum","535","0.551563005099192","0.522146220373299","0.580979789825084"
"Eigentümer","1991","Sonstige","Städtischer Raum","61","0.452219012611058","0.378266769273508","0.526171255948608"
"Eigentümer","1991","Sonstige","Ländlicher Raum","80","0.649135088692015","0.56645886759931","0.731811309784719"
"Altersheim","1991","1-Pers.- Haushalt","Städtischer Raum","","","",""
"Altersheim","1991","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"Altersheim","1991","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Altersheim","1991","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"Altersheim","1991","Alleinerziehende","Städtischer Raum","","","",""
"Altersheim","1991","Alleinerziehende","Ländlicher Raum","","","",""
"Altersheim","1991","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Altersheim","1991","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Altersheim","1991","Sonstige","Städtischer Raum","","","",""
"Altersheim","1991","Sonstige","Ländlicher Raum","","","",""
"Mieter","1991","1-Pers.- Haushalt","Städtischer Raum","1","","",""
"Mieter","1991","1-Pers.- Haushalt","Ländlicher Raum","1","","",""
"Mieter","1991","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Mieter","1991","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","1","","",""
"Mieter","1991","Alleinerziehende","Städtischer Raum","","","",""
"Mieter","1991","Alleinerziehende","Ländlicher Raum","","","",""
"Mieter","1991","Paar mit Kind(ern)","Städtischer Raum","1","","",""
"Mieter","1991","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Mieter","1991","Sonstige","Städtischer Raum","","","",""
"Mieter","1991","Sonstige","Ländlicher Raum","","","",""
"Hauptmieter","1992","1-Pers.- Haushalt","Städtischer Raum","713","0.747911299515856","0.720182927206866","0.775639671824846"
"Hauptmieter","1992","1-Pers.- Haushalt","Ländlicher Raum","240","0.661697486285449","0.612200713050886","0.711194259520013"
"Hauptmieter","1992","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","748","0.569474539877365","0.540968102190018","0.597980977564711"
"Hauptmieter","1992","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","265","0.444958367348524","0.402367183122827","0.487549551574221"
"Hauptmieter","1992","Alleinerziehende","Städtischer Raum","189","0.648235662159406","0.59106502163341","0.705406302685403"
"Hauptmieter","1992","Alleinerziehende","Ländlicher Raum","80","0.583911325957753","0.49680254578837","0.671020106127135"
"Hauptmieter","1992","Paar mit Kind(ern)","Städtischer Raum","1113","0.491829492327241","0.468855114791058","0.514803869863425"
"Hauptmieter","1992","Paar mit Kind(ern)","Ländlicher Raum","500","0.420339089567547","0.390454014805845","0.450224164329249"
"Hauptmieter","1992","Sonstige","Städtischer Raum","108","0.497024345315581","0.423982093810164","0.570066596820998"
"Hauptmieter","1992","Sonstige","Ländlicher Raum","50","0.325034310105777","0.244518370232973","0.405550249978582"
"Untermieter","1992","1-Pers.- Haushalt","Städtischer Raum","56","0.0468115349977453","0.0333222643058579","0.0603008056896327"
"Untermieter","1992","1-Pers.- Haushalt","Ländlicher Raum","19","","",""
"Untermieter","1992","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","24","","",""
"Untermieter","1992","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","18","","",""
"Untermieter","1992","Alleinerziehende","Städtischer Raum","8","","",""
"Untermieter","1992","Alleinerziehende","Ländlicher Raum","5","","",""
"Untermieter","1992","Paar mit Kind(ern)","Städtischer Raum","33","0.0191788948454083","0.0128760236553721","0.0254817660354446"
"Untermieter","1992","Paar mit Kind(ern)","Ländlicher Raum","29","","",""
"Untermieter","1992","Sonstige","Städtischer Raum","5","","",""
"Untermieter","1992","Sonstige","Ländlicher Raum","4","","",""
"Eigentümer","1992","1-Pers.- Haushalt","Städtischer Raum","172","0.204270780368719","0.178524860301022","0.230016700436416"
"Eigentümer","1992","1-Pers.- Haushalt","Ländlicher Raum","92","0.28472881662749","0.237517554734384","0.331940078520596"
"Eigentümer","1992","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","387","0.406122372767224","0.377848629327575","0.434396116206872"
"Eigentümer","1992","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","238","0.514240743058411","0.471406506513152","0.557074979603669"
"Eigentümer","1992","Alleinerziehende","Städtischer Raum","71","0.315400304530842","0.259767609516797","0.371032999544887"
"Eigentümer","1992","Alleinerziehende","Ländlicher Raum","38","0.375677300853538","0.290090345845065","0.46126425586201"
"Eigentümer","1992","Paar mit Kind(ern)","Städtischer Raum","672","0.488185081994494","0.465214052277926","0.511156111711061"
"Eigentümer","1992","Paar mit Kind(ern)","Ländlicher Raum","519","0.554618454131315","0.524527863187105","0.584709045075525"
"Eigentümer","1992","Sonstige","Städtischer Raum","67","0.471833852275603","0.398906294862842","0.544761409688363"
"Eigentümer","1992","Sonstige","Ländlicher Raum","76","0.6476428321817","0.56552532601043","0.72976033835297"
"Altersheim","1992","1-Pers.- Haushalt","Städtischer Raum","","","",""
"Altersheim","1992","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"Altersheim","1992","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Altersheim","1992","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"Altersheim","1992","Alleinerziehende","Städtischer Raum","","","",""
"Altersheim","1992","Alleinerziehende","Ländlicher Raum","","","",""
"Altersheim","1992","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Altersheim","1992","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Altersheim","1992","Sonstige","Städtischer Raum","","","",""
"Altersheim","1992","Sonstige","Ländlicher Raum","","","",""
"Mieter","1992","1-Pers.- Haushalt","Städtischer Raum","1","","",""
"Mieter","1992","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"Mieter","1992","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Mieter","1992","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","2","","",""
"Mieter","1992","Alleinerziehende","Städtischer Raum","","","",""
"Mieter","1992","Alleinerziehende","Ländlicher Raum","","","",""
"Mieter","1992","Paar mit Kind(ern)","Städtischer Raum","1","","",""
"Mieter","1992","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Mieter","1992","Sonstige","Städtischer Raum","","","",""
"Mieter","1992","Sonstige","Ländlicher Raum","","","",""
"Hauptmieter","1993","1-Pers.- Haushalt","Städtischer Raum","732","0.739234819990125","0.711576460331365","0.766893179648885"
"Hauptmieter","1993","1-Pers.- Haushalt","Ländlicher Raum","272","0.675435149527292","0.629085374682402","0.721784924372183"
"Hauptmieter","1993","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","747","0.557078584541771","0.528760692349856","0.585396476733685"
"Hauptmieter","1993","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","278","0.454905082451871","0.412982801071044","0.496827363832698"
"Hauptmieter","1993","Alleinerziehende","Städtischer Raum","186","0.692349769616166","0.635480293338287","0.749219245894044"
"Hauptmieter","1993","Alleinerziehende","Ländlicher Raum","83","0.59888012742434","0.512613208176212","0.685147046672468"
"Hauptmieter","1993","Paar mit Kind(ern)","Städtischer Raum","1108","0.48881293550985","0.465558265283526","0.512067605736175"
"Hauptmieter","1993","Paar mit Kind(ern)","Ländlicher Raum","478","0.399131684229688","0.369048627938914","0.429214740520461"
"Hauptmieter","1993","Sonstige","Städtischer Raum","101","0.4591311664635","0.387322544524213","0.530939788402788"
"Hauptmieter","1993","Sonstige","Ländlicher Raum","46","0.318683471105605","0.238273951429848","0.399092990781362"
"Untermieter","1993","1-Pers.- Haushalt","Städtischer Raum","55","0.0487402498293268","0.0351757480009539","0.0623047516576998"
"Untermieter","1993","1-Pers.- Haushalt","Ländlicher Raum","23","","",""
"Untermieter","1993","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","31","0.0234190728373483","0.014797662408734","0.0320404832659627"
"Untermieter","1993","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","22","","",""
"Untermieter","1993","Alleinerziehende","Städtischer Raum","7","","",""
"Untermieter","1993","Alleinerziehende","Ländlicher Raum","4","","",""
"Untermieter","1993","Paar mit Kind(ern)","Städtischer Raum","31","0.0212395888054326","0.0145320968263879","0.0279470807844773"
"Untermieter","1993","Paar mit Kind(ern)","Ländlicher Raum","30","0.0341951389872103","0.0230316208547836","0.0453586571196371"
"Untermieter","1993","Sonstige","Städtischer Raum","8","","",""
"Untermieter","1993","Sonstige","Ländlicher Raum","5","","",""
"Eigentümer","1993","1-Pers.- Haushalt","Städtischer Raum","181","0.212024930180548","0.186275945107048","0.237773915254049"
"Eigentümer","1993","1-Pers.- Haushalt","Ländlicher Raum","97","0.272131034596253","0.22807344884867","0.316188620343837"
"Eigentümer","1993","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","404","0.419502342620881","0.391369942628317","0.447634742613445"
"Eigentümer","1993","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","242","0.508566504501581","0.46647885216519","0.550654156837971"
"Eigentümer","1993","Alleinerziehende","Städtischer Raum","60","0.28895292530271","0.233099404427604","0.344806446177817"
"Eigentümer","1993","Alleinerziehende","Ländlicher Raum","37","0.352506203938986","0.268417349385722","0.436595058492249"
"Eigentümer","1993","Paar mit Kind(ern)","Städtischer Raum","636","0.489947475684717","0.466691684180764","0.51320326718867"
"Eigentümer","1993","Paar mit Kind(ern)","Ländlicher Raum","510","0.566673176783102","0.536232919660595","0.597113433905608"
"Eigentümer","1993","Sonstige","Städtischer Raum","76","0.488282199749894","0.41625227929294","0.560312120206847"
"Eigentümer","1993","Sonstige","Ländlicher Raum","78","0.642315770901347","0.559602075451239","0.725029466351454"
"Altersheim","1993","1-Pers.- Haushalt","Städtischer Raum","","","",""
"Altersheim","1993","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"Altersheim","1993","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Altersheim","1993","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"Altersheim","1993","Alleinerziehende","Städtischer Raum","","","",""
"Altersheim","1993","Alleinerziehende","Ländlicher Raum","","","",""
"Altersheim","1993","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Altersheim","1993","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Altersheim","1993","Sonstige","Städtischer Raum","","","",""
"Altersheim","1993","Sonstige","Ländlicher Raum","","","",""
"Mieter","1993","1-Pers.- Haushalt","Städtischer Raum","","","",""
"Mieter","1993","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"Mieter","1993","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Mieter","1993","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"Mieter","1993","Alleinerziehende","Städtischer Raum","","","",""
"Mieter","1993","Alleinerziehende","Ländlicher Raum","","","",""
"Mieter","1993","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Mieter","1993","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Mieter","1993","Sonstige","Städtischer Raum","","","",""
"Mieter","1993","Sonstige","Ländlicher Raum","","","",""
"Hauptmieter","1994","1-Pers.- Haushalt","Städtischer Raum","727","0.734510531194759","0.706634416879034","0.762386645510484"
"Hauptmieter","1994","1-Pers.- Haushalt","Ländlicher Raum","259","0.6361874746225","0.588803457266142","0.683571491978858"
"Hauptmieter","1994","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","762","0.560583335986791","0.53250212573712","0.588664546236461"
"Hauptmieter","1994","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","292","0.448098541831231","0.40723749451522","0.488959589147241"
"Hauptmieter","1994","Alleinerziehende","Städtischer Raum","178","0.656683637701369","0.597106651959175","0.716260623443562"
"Hauptmieter","1994","Alleinerziehende","Ländlicher Raum","77","0.633940839462944","0.546652714367873","0.721228964558015"
"Hauptmieter","1994","Paar mit Kind(ern)","Städtischer Raum","1060","0.483466485035979","0.459836200518632","0.507096769553326"
"Hauptmieter","1994","Paar mit Kind(ern)","Ländlicher Raum","445","0.393718339313883","0.363129352572451","0.424307326055316"
"Hauptmieter","1994","Sonstige","Städtischer Raum","106","0.526985491993503","0.454250170320827","0.599720813666178"
"Hauptmieter","1994","Sonstige","Ländlicher Raum","41","0.310889624569232","0.229422055579996","0.392357193558468"
"Untermieter","1994","1-Pers.- Haushalt","Städtischer Raum","55","0.0492946746069641","0.0356289539349615","0.0629603952789668"
"Untermieter","1994","1-Pers.- Haushalt","Ländlicher Raum","31","0.060710797409448","0.0371910240950938","0.0842305707238022"
"Untermieter","1994","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","32","0.0281751242285491","0.0188127845572905","0.0375374638998078"
"Untermieter","1994","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","27","","",""
"Untermieter","1994","Alleinerziehende","Städtischer Raum","9","","",""
"Untermieter","1994","Alleinerziehende","Ländlicher Raum","3","","",""
"Untermieter","1994","Paar mit Kind(ern)","Städtischer Raum","26","","",""
"Untermieter","1994","Paar mit Kind(ern)","Ländlicher Raum","22","","",""
"Untermieter","1994","Sonstige","Städtischer Raum","6","","",""
"Untermieter","1994","Sonstige","Ländlicher Raum","4","","",""
"Eigentümer","1994","1-Pers.- Haushalt","Städtischer Raum","182","0.216194794198277","0.19020898400045","0.242180604396103"
"Eigentümer","1994","1-Pers.- Haushalt","Ländlicher Raum","106","0.303101727968052","0.257834969286013","0.34836848665009"
"Eigentümer","1994","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","406","0.41124153978466","0.383401199662625","0.439081879906696"
"Eigentümer","1994","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","250","0.510644558977826","0.469570887706548","0.551718230249104"
"Eigentümer","1994","Alleinerziehende","Städtischer Raum","57","0.282320558118272","0.225841209050477","0.338799907186066"
"Eigentümer","1994","Alleinerziehende","Ländlicher Raum","37","0.347916510140283","0.261609855810154","0.434223164470412"
"Eigentümer","1994","Paar mit Kind(ern)","Städtischer Raum","632","0.501706599253693","0.478063522840495","0.525349675666892"
"Eigentümer","1994","Paar mit Kind(ern)","Ländlicher Raum","513","0.588951502608151","0.55814649270633","0.619756512509973"
"Eigentümer","1994","Sonstige","Städtischer Raum","69","0.432759442528432","0.360579635357197","0.504939249699667"
"Eigentümer","1994","Sonstige","Ländlicher Raum","79","0.639049453173802","0.554516053704858","0.723582852642746"
"Altersheim","1994","1-Pers.- Haushalt","Städtischer Raum","","","",""
"Altersheim","1994","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"Altersheim","1994","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Altersheim","1994","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"Altersheim","1994","Alleinerziehende","Städtischer Raum","","","",""
"Altersheim","1994","Alleinerziehende","Ländlicher Raum","","","",""
"Altersheim","1994","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Altersheim","1994","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Altersheim","1994","Sonstige","Städtischer Raum","","","",""
"Altersheim","1994","Sonstige","Ländlicher Raum","","","",""
"Mieter","1994","1-Pers.- Haushalt","Städtischer Raum","","","",""
"Mieter","1994","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"Mieter","1994","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Mieter","1994","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"Mieter","1994","Alleinerziehende","Städtischer Raum","","","",""
"Mieter","1994","Alleinerziehende","Ländlicher Raum","","","",""
"Mieter","1994","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Mieter","1994","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Mieter","1994","Sonstige","Städtischer Raum","","","",""
"Mieter","1994","Sonstige","Ländlicher Raum","","","",""
"Hauptmieter","1995","1-Pers.- Haushalt","Städtischer Raum","761","0.729218938805897","0.701691287088529","0.756746590523265"
"Hauptmieter","1995","1-Pers.- Haushalt","Ländlicher Raum","257","0.605386617053145","0.557666897696186","0.653106336410104"
"Hauptmieter","1995","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","787","0.559567352404793","0.531947068629384","0.587187636180202"
"Hauptmieter","1995","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","306","0.438648802409746","0.398472026403176","0.478825578416316"
"Hauptmieter","1995","Alleinerziehende","Städtischer Raum","185","0.657182166045101","0.598344874222646","0.716019457867556"
"Hauptmieter","1995","Alleinerziehende","Ländlicher Raum","84","0.602196785414352","0.516736137900513","0.68765743292819"
"Hauptmieter","1995","Paar mit Kind(ern)","Städtischer Raum","1083","0.466550442610959","0.443256600821957","0.489844284399961"
"Hauptmieter","1995","Paar mit Kind(ern)","Ländlicher Raum","486","0.407013742729753","0.37686460775624","0.437162877703266"
"Hauptmieter","1995","Sonstige","Städtischer Raum","111","0.519222944066666","0.44836635993804","0.590079528195292"
"Hauptmieter","1995","Sonstige","Ländlicher Raum","39","0.317976842586841","0.233594327266752","0.40235935790693"
"Untermieter","1995","1-Pers.- Haushalt","Städtischer Raum","55","0.0434373530236613","0.0308097931178756","0.0560649129294469"
"Untermieter","1995","1-Pers.- Haushalt","Ländlicher Raum","39","0.0824892431153876","0.0556296264869715","0.109348859743804"
"Untermieter","1995","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","34","0.0328911057023835","0.022968194026644","0.042814017378123"
"Untermieter","1995","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","26","","",""
"Untermieter","1995","Alleinerziehende","Städtischer Raum","6","","",""
"Untermieter","1995","Alleinerziehende","Ländlicher Raum","4","","",""
"Untermieter","1995","Paar mit Kind(ern)","Städtischer Raum","29","","",""
"Untermieter","1995","Paar mit Kind(ern)","Ländlicher Raum","28","","",""
"Untermieter","1995","Sonstige","Städtischer Raum","5","","",""
"Untermieter","1995","Sonstige","Ländlicher Raum","8","","",""
"Eigentümer","1995","1-Pers.- Haushalt","Städtischer Raum","185","0.227343708170442","0.201380061238247","0.253307355102636"
"Eigentümer","1995","1-Pers.- Haushalt","Ländlicher Raum","107","0.312124139831467","0.266885005946676","0.357363273716259"
"Eigentümer","1995","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","420","0.407541541892823","0.380202890045371","0.434880193740275"
"Eigentümer","1995","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","254","0.518589625885455","0.478134932140582","0.559044319630328"
"Eigentümer","1995","Alleinerziehende","Städtischer Raum","59","0.318954320906454","0.261180584900685","0.376728056912224"
"Eigentümer","1995","Alleinerziehende","Ländlicher Raum","38","0.358806397907255","0.275055880690422","0.442556915124088"
"Eigentümer","1995","Paar mit Kind(ern)","Städtischer Raum","650","0.515871509939319","0.492537131809693","0.539205888068944"
"Eigentümer","1995","Paar mit Kind(ern)","Ländlicher Raum","506","0.569773026380434","0.539388829210326","0.600157223550541"
"Eigentümer","1995","Sonstige","Städtischer Raum","75","0.442896092330666","0.372451050067086","0.513341134594247"
"Eigentümer","1995","Sonstige","Ländlicher Raum","70","0.605283273820575","0.516715187372838","0.693851360268312"
"Altersheim","1995","1-Pers.- Haushalt","Städtischer Raum","","","",""
"Altersheim","1995","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"Altersheim","1995","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Altersheim","1995","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"Altersheim","1995","Alleinerziehende","Städtischer Raum","","","",""
"Altersheim","1995","Alleinerziehende","Ländlicher Raum","","","",""
"Altersheim","1995","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Altersheim","1995","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Altersheim","1995","Sonstige","Städtischer Raum","","","",""
"Altersheim","1995","Sonstige","Ländlicher Raum","","","",""
"Mieter","1995","1-Pers.- Haushalt","Städtischer Raum","","","",""
"Mieter","1995","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"Mieter","1995","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Mieter","1995","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"Mieter","1995","Alleinerziehende","Städtischer Raum","","","",""
"Mieter","1995","Alleinerziehende","Ländlicher Raum","","","",""
"Mieter","1995","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Mieter","1995","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Mieter","1995","Sonstige","Städtischer Raum","","","",""
"Mieter","1995","Sonstige","Ländlicher Raum","","","",""
"Hauptmieter","1996","1-Pers.- Haushalt","Städtischer Raum","769","0.730123847826876","0.702734415599331","0.757513280054421"
"Hauptmieter","1996","1-Pers.- Haushalt","Ländlicher Raum","285","0.631368713176231","0.585448617166737","0.677288809185725"
"Hauptmieter","1996","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","779","0.550718070639797","0.522930971939603","0.57850516933999"
"Hauptmieter","1996","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","317","0.439365428200991","0.399979956452421","0.47875089994956"
"Hauptmieter","1996","Alleinerziehende","Städtischer Raum","195","0.681378411172276","0.6246330985384","0.738123723806152"
"Hauptmieter","1996","Alleinerziehende","Ländlicher Raum","77","0.576851496029794","0.491261792365908","0.662441199693679"
"Hauptmieter","1996","Paar mit Kind(ern)","Städtischer Raum","1023","0.470988400578933","0.447412449558005","0.494564351599862"
"Hauptmieter","1996","Paar mit Kind(ern)","Ländlicher Raum","430","0.373019993993517","0.342491704224638","0.403548283762396"
"Hauptmieter","1996","Sonstige","Städtischer Raum","91","0.435411229914482","0.360879781518972","0.509942678309992"
"Hauptmieter","1996","Sonstige","Ländlicher Raum","39","0.2766990303303","0.194577126773457","0.358820933887143"
"Untermieter","1996","1-Pers.- Haushalt","Städtischer Raum","56","0.0504936770530752","0.0369832232281981","0.0640041308779523"
"Untermieter","1996","1-Pers.- Haushalt","Ländlicher Raum","30","0.0672924482655544","0.0434461443898738","0.0911387521412351"
"Untermieter","1996","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","28","","",""
"Untermieter","1996","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","26","","",""
"Untermieter","1996","Alleinerziehende","Städtischer Raum","8","","",""
"Untermieter","1996","Alleinerziehende","Ländlicher Raum","5","","",""
"Untermieter","1996","Paar mit Kind(ern)","Städtischer Raum","42","0.0177028186808611","0.0114744519393892","0.023931185422333"
"Untermieter","1996","Paar mit Kind(ern)","Ländlicher Raum","18","","",""
"Untermieter","1996","Sonstige","Städtischer Raum","10","","",""
"Untermieter","1996","Sonstige","Ländlicher Raum","8","","",""
"Eigentümer","1996","1-Pers.- Haushalt","Städtischer Raum","184","0.219382475120049","0.193848253563014","0.244916696677084"
"Eigentümer","1996","1-Pers.- Haushalt","Ländlicher Raum","109","0.301338838558215","0.257664531966699","0.34501314514973"
"Eigentümer","1996","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","424","0.434238608241558","0.406550075956641","0.461927140526474"
"Eigentümer","1996","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","267","0.520089571815521","0.480443301295134","0.559735842335908"
"Eigentümer","1996","Alleinerziehende","Städtischer Raum","56","0.274613871108469","0.220258299474412","0.328969442742526"
"Eigentümer","1996","Alleinerziehende","Ländlicher Raum","46","0.406503233403143","0.321412104198076","0.49159436260821"
"Eigentümer","1996","Paar mit Kind(ern)","Städtischer Raum","657","0.511308780740206","0.487699083886363","0.534918477594049"
"Eigentümer","1996","Paar mit Kind(ern)","Ländlicher Raum","516","0.611547105020786","0.580779498518384","0.642314711523188"
"Eigentümer","1996","Sonstige","Städtischer Raum","69","0.478773103805628","0.403679678999559","0.553866528611697"
"Eigentümer","1996","Sonstige","Ländlicher Raum","67","0.659411056866495","0.572417106925983","0.746405006807008"
"Altersheim","1996","1-Pers.- Haushalt","Städtischer Raum","","","",""
"Altersheim","1996","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"Altersheim","1996","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Altersheim","1996","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"Altersheim","1996","Alleinerziehende","Städtischer Raum","","","",""
"Altersheim","1996","Alleinerziehende","Ländlicher Raum","","","",""
"Altersheim","1996","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Altersheim","1996","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Altersheim","1996","Sonstige","Städtischer Raum","","","",""
"Altersheim","1996","Sonstige","Ländlicher Raum","","","",""
"Mieter","1996","1-Pers.- Haushalt","Städtischer Raum","","","",""
