"plh0191","year","bildungsniveau","regtyp","n","percent","lower_confidence","upper_confidence"
"Stimmt eher nicht","1996","(noch) kein Abschluss","Staedtischer Raum","239","0.368736973813286","0.331358494905978","0.406115452720593"
"Stimmt eher nicht","1996","(noch) kein Abschluss","Laendlicher Raum","72","0.326251956221387","0.258508944544936","0.393994967897838"
"Stimmt eher nicht","1996","Hauptschule","Staedtischer Raum","1458","0.376687817174634","0.361503605027242","0.391872029322025"
"Stimmt eher nicht","1996","Hauptschule","Laendlicher Raum","777","0.39036401843448","0.368946722995714","0.411781313873245"
"Stimmt eher nicht","1996","Realschule","Staedtischer Raum","654","0.363780192255741","0.34118209764412","0.386378286867362"
"Stimmt eher nicht","1996","Realschule","Laendlicher Raum","646","0.478055581912436","0.451546649899168","0.504564513925705"
"Stimmt eher nicht","1996","(Fach-)Abitur","Staedtischer Raum","267","0.336218224960703","0.303233849161745","0.369202600759661"
"Stimmt eher nicht","1996","(Fach-)Abitur","Laendlicher Raum","106","0.396368902694808","0.334484947932482","0.458252857457133"
"Stimmt eher nicht","1996","AkademikerIn","Staedtischer Raum","412","0.346469517964367","0.318425775649993","0.374513260278742"
"Stimmt eher nicht","1996","AkademikerIn","Laendlicher Raum","291","0.42790656272593","0.389899390987669","0.465913734464192"
"Stimmt ganz u.gar nicht","1996","(noch) kein Abschluss","Staedtischer Raum","228","0.398418239625633","0.36048892106179","0.436347558189477"
"Stimmt ganz u.gar nicht","1996","(noch) kein Abschluss","Laendlicher Raum","76","0.455243939797832","0.383288720477391","0.527199159118273"
"Stimmt ganz u.gar nicht","1996","Hauptschule","Staedtischer Raum","1608","0.400896835801749","0.385539503244014","0.416254168359484"
"Stimmt ganz u.gar nicht","1996","Hauptschule","Laendlicher Raum","653","0.329836780491004","0.309195612071981","0.350477948910027"
"Stimmt ganz u.gar nicht","1996","Realschule","Staedtischer Raum","876","0.506127109628343","0.482642351092468","0.529611868164218"
"Stimmt ganz u.gar nicht","1996","Realschule","Laendlicher Raum","512","0.38304090488677","0.357242570436336","0.408839239337203"
"Stimmt ganz u.gar nicht","1996","(Fach-)Abitur","Staedtischer Raum","427","0.542790802755876","0.508008470332875","0.577573135178878"
"Stimmt ganz u.gar nicht","1996","(Fach-)Abitur","Laendlicher Raum","115","0.514995478891477","0.451766368444827","0.578224589338127"
"Stimmt ganz u.gar nicht","1996","AkademikerIn","Staedtischer Raum","600","0.566956165017672","0.537754259015765","0.596158071019579"
"Stimmt ganz u.gar nicht","1996","AkademikerIn","Laendlicher Raum","264","0.428084819114737","0.390075654676814","0.46609398355266"
"Stimmt ganz u.gar","1997","(noch) kein Abschluss","Staedtischer Raum","44","0.0742649415471393","0.0537251419580308","0.0948047411362477"
"Stimmt ganz u.gar","1997","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","1997","Hauptschule","Staedtischer Raum","235","0.0768511885523097","0.0683757812266822","0.0853265958779372"
"Stimmt ganz u.gar","1997","Hauptschule","Laendlicher Raum","120","0.0720673137952644","0.0605212317964159","0.0836133957941129"
"Stimmt ganz u.gar","1997","Realschule","Staedtischer Raum","75","0.0478078328145264","0.0377246951088347","0.0578909705202181"
"Stimmt ganz u.gar","1997","Realschule","Laendlicher Raum","50","0.0424577836981469","0.031682106471431","0.0532334609248627"
"Stimmt ganz u.gar","1997","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","1997","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","1997","AkademikerIn","Staedtischer Raum","33","0.0254098497269795","0.0161102596438881","0.0347094398100709"
"Stimmt ganz u.gar","1997","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt eher","1997","(noch) kein Abschluss","Staedtischer Raum","134","0.182203273290226","0.151964672200258","0.212441874380194"
"Stimmt eher","1997","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt eher","1997","Hauptschule","Staedtischer Raum","653","0.174069428841711","0.162004286481775","0.186134571201646"
"Stimmt eher","1997","Hauptschule","Laendlicher Raum","373","0.196600184051561","0.178855631292801","0.214344736810321"
"Stimmt eher","1997","Realschule","Staedtischer Raum","182","0.106368060466833","0.0917977492237376","0.120938371709927"
"Stimmt eher","1997","Realschule","Laendlicher Raum","167","0.111235502974247","0.0944319155752185","0.128039090373276"
"Stimmt eher","1997","(Fach-)Abitur","Staedtischer Raum","71","0.0802430069435473","0.0612022214235829","0.0992837924635117"
"Stimmt eher","1997","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt eher","1997","AkademikerIn","Staedtischer Raum","85","0.0751850080502653","0.0596022328893884","0.0907677832111422"
"Stimmt eher","1997","AkademikerIn","Laendlicher Raum","80","0.128620748258953","0.103176103514906","0.154065393002999"
"Stimmt eher nicht","1997","(noch) kein Abschluss","Staedtischer Raum","240","0.363610793817461","0.325928206835264","0.401293380799658"
"Stimmt eher nicht","1997","(noch) kein Abschluss","Laendlicher Raum","72","0.346368789818643","0.279585693303919","0.413151886333368"
"Stimmt eher nicht","1997","Hauptschule","Staedtischer Raum","1363","0.345436323471948","0.330305610951538","0.360567035992359"
"Stimmt eher nicht","1997","Hauptschule","Laendlicher Raum","738","0.370510638074501","0.348948006016151","0.392073270132851"
"Stimmt eher nicht","1997","Realschule","Staedtischer Raum","600","0.328233593722687","0.306042202884694","0.35042498456068"
"Stimmt eher nicht","1997","Realschule","Laendlicher Raum","610","0.456431732288341","0.429812108600907","0.483051355975776"
"Stimmt eher nicht","1997","(Fach-)Abitur","Staedtischer Raum","302","0.374818649897993","0.340890645363086","0.4087466544329"
"Stimmt eher nicht","1997","(Fach-)Abitur","Laendlicher Raum","86","0.304241233165417","0.244389939435483","0.36409252689535"
"Stimmt eher nicht","1997","AkademikerIn","Staedtischer Raum","372","0.332373500146363","0.304535904191011","0.360211096101714"
"Stimmt eher nicht","1997","AkademikerIn","Laendlicher Raum","295","0.425998663844732","0.388415110470562","0.463582217218901"
"Stimmt ganz u.gar nicht","1997","(noch) kein Abschluss","Staedtischer Raum","208","0.379920991345174","0.341899330456875","0.417942652233472"
"Stimmt ganz u.gar nicht","1997","(noch) kein Abschluss","Laendlicher Raum","85","0.433212049000681","0.363662974749893","0.50276112325147"
"Stimmt ganz u.gar nicht","1997","Hauptschule","Staedtischer Raum","1543","0.403643059134031","0.388031319080633","0.41925479918743"
"Stimmt ganz u.gar nicht","1997","Hauptschule","Laendlicher Raum","696","0.360821864078673","0.339379897634059","0.382263830523287"
"Stimmt ganz u.gar nicht","1997","Realschule","Staedtischer Raum","863","0.517590512995954","0.493975676590191","0.541205349401717"
"Stimmt ganz u.gar nicht","1997","Realschule","Laendlicher Raum","518","0.389874981039264","0.36380990181743","0.415940060261098"
"Stimmt ganz u.gar nicht","1997","(Fach-)Abitur","Staedtischer Raum","390","0.518387890404509","0.483367511752028","0.553408269056989"
"Stimmt ganz u.gar nicht","1997","(Fach-)Abitur","Laendlicher Raum","119","0.574884743835958","0.510574686077877","0.63919480159404"
"Stimmt ganz u.gar nicht","1997","AkademikerIn","Staedtischer Raum","610","0.567031642076393","0.537750805886939","0.596312478265847"
"Stimmt ganz u.gar nicht","1997","AkademikerIn","Laendlicher Raum","267","0.405364490472226","0.36804931058536","0.442679670359092"
"Stimmt ganz u.gar","1998","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","1998","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","1998","Hauptschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","1998","Hauptschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","1998","Realschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","1998","Realschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","1998","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","1998","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","1998","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","1998","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt eher","1998","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt eher","1998","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt eher","1998","Hauptschule","Staedtischer Raum","","","",""
"Stimmt eher","1998","Hauptschule","Laendlicher Raum","","","",""
"Stimmt eher","1998","Realschule","Staedtischer Raum","","","",""
"Stimmt eher","1998","Realschule","Laendlicher Raum","","","",""
"Stimmt eher","1998","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt eher","1998","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt eher","1998","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt eher","1998","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt eher nicht","1998","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt eher nicht","1998","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt eher nicht","1998","Hauptschule","Staedtischer Raum","","","",""
"Stimmt eher nicht","1998","Hauptschule","Laendlicher Raum","","","",""
"Stimmt eher nicht","1998","Realschule","Staedtischer Raum","","","",""
"Stimmt eher nicht","1998","Realschule","Laendlicher Raum","","","",""
"Stimmt eher nicht","1998","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt eher nicht","1998","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt eher nicht","1998","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt eher nicht","1998","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","1998","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","1998","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","1998","Hauptschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","1998","Hauptschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","1998","Realschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","1998","Realschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","1998","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","1998","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","1998","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","1998","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","1999","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","1999","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","1999","Hauptschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","1999","Hauptschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","1999","Realschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","1999","Realschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","1999","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","1999","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","1999","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","1999","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt eher","1999","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt eher","1999","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt eher","1999","Hauptschule","Staedtischer Raum","","","",""
"Stimmt eher","1999","Hauptschule","Laendlicher Raum","","","",""
"Stimmt eher","1999","Realschule","Staedtischer Raum","","","",""
"Stimmt eher","1999","Realschule","Laendlicher Raum","","","",""
"Stimmt eher","1999","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt eher","1999","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt eher","1999","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt eher","1999","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt eher nicht","1999","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt eher nicht","1999","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt eher nicht","1999","Hauptschule","Staedtischer Raum","","","",""
"Stimmt eher nicht","1999","Hauptschule","Laendlicher Raum","","","",""
"Stimmt eher nicht","1999","Realschule","Staedtischer Raum","","","",""
"Stimmt eher nicht","1999","Realschule","Laendlicher Raum","","","",""
"Stimmt eher nicht","1999","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt eher nicht","1999","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt eher nicht","1999","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt eher nicht","1999","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","1999","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","1999","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","1999","Hauptschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","1999","Hauptschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","1999","Realschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","1999","Realschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","1999","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","1999","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","1999","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","1999","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2000","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2000","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2000","Hauptschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2000","Hauptschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2000","Realschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2000","Realschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2000","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2000","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2000","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2000","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt eher","2000","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt eher","2000","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt eher","2000","Hauptschule","Staedtischer Raum","","","",""
"Stimmt eher","2000","Hauptschule","Laendlicher Raum","","","",""
"Stimmt eher","2000","Realschule","Staedtischer Raum","","","",""
"Stimmt eher","2000","Realschule","Laendlicher Raum","","","",""
"Stimmt eher","2000","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt eher","2000","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt eher","2000","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt eher","2000","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt eher nicht","2000","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt eher nicht","2000","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt eher nicht","2000","Hauptschule","Staedtischer Raum","","","",""
"Stimmt eher nicht","2000","Hauptschule","Laendlicher Raum","","","",""
"Stimmt eher nicht","2000","Realschule","Staedtischer Raum","","","",""
"Stimmt eher nicht","2000","Realschule","Laendlicher Raum","","","",""
"Stimmt eher nicht","2000","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt eher nicht","2000","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt eher nicht","2000","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt eher nicht","2000","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2000","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2000","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2000","Hauptschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2000","Hauptschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2000","Realschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2000","Realschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2000","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2000","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2000","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2000","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2001","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2001","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2001","Hauptschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2001","Hauptschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2001","Realschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2001","Realschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2001","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2001","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2001","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2001","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt eher","2001","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt eher","2001","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt eher","2001","Hauptschule","Staedtischer Raum","","","",""
"Stimmt eher","2001","Hauptschule","Laendlicher Raum","","","",""
"Stimmt eher","2001","Realschule","Staedtischer Raum","","","",""
"Stimmt eher","2001","Realschule","Laendlicher Raum","","","",""
"Stimmt eher","2001","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt eher","2001","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt eher","2001","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt eher","2001","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt eher nicht","2001","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt eher nicht","2001","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt eher nicht","2001","Hauptschule","Staedtischer Raum","","","",""
"Stimmt eher nicht","2001","Hauptschule","Laendlicher Raum","","","",""
"Stimmt eher nicht","2001","Realschule","Staedtischer Raum","","","",""
"Stimmt eher nicht","2001","Realschule","Laendlicher Raum","","","",""
"Stimmt eher nicht","2001","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt eher nicht","2001","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt eher nicht","2001","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt eher nicht","2001","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2001","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2001","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2001","Hauptschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2001","Hauptschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2001","Realschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2001","Realschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2001","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2001","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2001","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2001","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2002","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2002","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2002","Hauptschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2002","Hauptschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2002","Realschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2002","Realschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2002","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2002","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2002","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2002","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt eher","2002","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt eher","2002","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt eher","2002","Hauptschule","Staedtischer Raum","","","",""
"Stimmt eher","2002","Hauptschule","Laendlicher Raum","","","",""
"Stimmt eher","2002","Realschule","Staedtischer Raum","","","",""
"Stimmt eher","2002","Realschule","Laendlicher Raum","","","",""
"Stimmt eher","2002","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt eher","2002","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt eher","2002","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt eher","2002","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt eher nicht","2002","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt eher nicht","2002","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt eher nicht","2002","Hauptschule","Staedtischer Raum","","","",""
"Stimmt eher nicht","2002","Hauptschule","Laendlicher Raum","","","",""
"Stimmt eher nicht","2002","Realschule","Staedtischer Raum","","","",""
"Stimmt eher nicht","2002","Realschule","Laendlicher Raum","","","",""
"Stimmt eher nicht","2002","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt eher nicht","2002","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt eher nicht","2002","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt eher nicht","2002","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2002","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2002","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2002","Hauptschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2002","Hauptschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2002","Realschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2002","Realschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2002","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2002","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2002","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2002","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2003","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2003","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2003","Hauptschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2003","Hauptschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2003","Realschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2003","Realschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2003","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2003","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2003","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2003","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt eher","2003","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt eher","2003","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt eher","2003","Hauptschule","Staedtischer Raum","","","",""
"Stimmt eher","2003","Hauptschule","Laendlicher Raum","","","",""
"Stimmt eher","2003","Realschule","Staedtischer Raum","","","",""
"Stimmt eher","2003","Realschule","Laendlicher Raum","","","",""
"Stimmt eher","2003","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt eher","2003","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt eher","2003","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt eher","2003","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt eher nicht","2003","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt eher nicht","2003","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt eher nicht","2003","Hauptschule","Staedtischer Raum","","","",""
"Stimmt eher nicht","2003","Hauptschule","Laendlicher Raum","","","",""
"Stimmt eher nicht","2003","Realschule","Staedtischer Raum","","","",""
"Stimmt eher nicht","2003","Realschule","Laendlicher Raum","","","",""
"Stimmt eher nicht","2003","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt eher nicht","2003","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt eher nicht","2003","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt eher nicht","2003","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2003","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2003","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2003","Hauptschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2003","Hauptschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2003","Realschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2003","Realschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2003","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2003","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2003","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2003","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2004","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2004","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2004","Hauptschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2004","Hauptschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2004","Realschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2004","Realschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2004","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2004","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2004","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2004","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt eher","2004","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt eher","2004","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt eher","2004","Hauptschule","Staedtischer Raum","","","",""
"Stimmt eher","2004","Hauptschule","Laendlicher Raum","","","",""
"Stimmt eher","2004","Realschule","Staedtischer Raum","","","",""
"Stimmt eher","2004","Realschule","Laendlicher Raum","","","",""
"Stimmt eher","2004","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt eher","2004","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt eher","2004","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt eher","2004","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt eher nicht","2004","(noch) kein Abschluss","Staedtischer Raum","","","",""
