"plh0036","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Grosse Sorgen","1993","35-65 Jahre alt","direkter Migrationshintergrund","592","0.4360459352529","0.410967460968282","0.461124409537518"
"Grosse Sorgen","1993","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1993","66 und älter","kein Migrationshintergrund","560","0.42856623542562","0.401900099157101","0.455232371694138"
"Grosse Sorgen","1993","66 und älter","direkter Migrationshintergrund","66","0.462840083728307","0.384343722985116","0.541336444471497"
"Grosse Sorgen","1993","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1993","16-34 Jahre alt","kein Migrationshintergrund","1489","0.390589610203999","0.374751090283057","0.406428130124942"
"Einige Sorgen","1993","16-34 Jahre alt","direkter Migrationshintergrund","361","0.420571135739926","0.386533279071432","0.45460899240842"
"Einige Sorgen","1993","16-34 Jahre alt","indirekter Migrationshintergrund","185","0.375289245138254","0.330098308050557","0.42048018222595"
"Einige Sorgen","1993","35-65 Jahre alt","kein Migrationshintergrund","2438","0.468483605165237","0.454891942126871","0.482075268203604"
"Einige Sorgen","1993","35-65 Jahre alt","direkter Migrationshintergrund","752","0.489453969567756","0.464173420383835","0.514734518751677"
"Einige Sorgen","1993","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1993","66 und älter","kein Migrationshintergrund","676","0.495107579805374","0.468166352138335","0.522048807472412"
"Einige Sorgen","1993","66 und älter","direkter Migrationshintergrund","72","0.439098212155412","0.360970251452455","0.517226172858369"
"Einige Sorgen","1993","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1993","16-34 Jahre alt","kein Migrationshintergrund","95","0.0240057703062534","0.0190366355673382","0.0289749050451685"
"Keine Sorgen","1993","16-34 Jahre alt","direkter Migrationshintergrund","74","0.0647523527991926","0.0477842416859719","0.0817204639124133"
"Keine Sorgen","1993","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1993","35-65 Jahre alt","kein Migrationshintergrund","156","0.0342273001969083","0.0292751837053762","0.0391794166884404"
"Keine Sorgen","1993","35-65 Jahre alt","direkter Migrationshintergrund","158","0.0745000951793444","0.0612206561984272","0.0877795341602616"
"Keine Sorgen","1993","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1993","66 und älter","kein Migrationshintergrund","87","0.0763261847690068","0.0620186680460657","0.0906337014919479"
"Keine Sorgen","1993","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1993","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1994","16-34 Jahre alt","kein Migrationshintergrund","1601","0.456736113215904","0.440421227925079","0.473050998506728"
"Grosse Sorgen","1994","16-34 Jahre alt","direkter Migrationshintergrund","265","0.423946187430645","0.38853143691137","0.459360937949921"
"Grosse Sorgen","1994","16-34 Jahre alt","indirekter Migrationshintergrund","200","0.462722360707422","0.417207076916943","0.5082376444979"
"Grosse Sorgen","1994","35-65 Jahre alt","kein Migrationshintergrund","1938","0.389236599730358","0.37587860439778","0.402594595062937"
"Grosse Sorgen","1994","35-65 Jahre alt","direkter Migrationshintergrund","447","0.369173645683582","0.344152785494447","0.394194505872716"
"Grosse Sorgen","1994","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1994","66 und älter","kein Migrationshintergrund","397","0.299488010913577","0.274741290407256","0.324234731419898"
"Grosse Sorgen","1994","66 und älter","direkter Migrationshintergrund","56","0.368671133481055","0.296571798614844","0.440770468347266"
"Grosse Sorgen","1994","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1994","16-34 Jahre alt","kein Migrationshintergrund","1849","0.507123959779552","0.490749316458689","0.523498603100415"
"Einige Sorgen","1994","16-34 Jahre alt","direkter Migrationshintergrund","395","0.486215291832567","0.450397221411804","0.52203336225333"
"Einige Sorgen","1994","16-34 Jahre alt","indirekter Migrationshintergrund","226","0.484245626136684","0.438625976919461","0.529865275353907"
"Einige Sorgen","1994","35-65 Jahre alt","kein Migrationshintergrund","2916","0.560081921224874","0.546482837974179","0.573681004475569"
"Einige Sorgen","1994","35-65 Jahre alt","direkter Migrationshintergrund","811","0.543640899201801","0.517815835850294","0.569465962553309"
"Einige Sorgen","1994","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1994","66 und älter","kein Migrationshintergrund","789","0.59454026518008","0.568013478274754","0.621067052085405"
"Einige Sorgen","1994","66 und älter","direkter Migrationshintergrund","93","0.502331361786001","0.427609247679217","0.577053475892785"
"Einige Sorgen","1994","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1994","16-34 Jahre alt","kein Migrationshintergrund","131","0.0361399270045443","0.0300270372804433","0.0422528167286452"
"Keine Sorgen","1994","16-34 Jahre alt","direkter Migrationshintergrund","88","0.0898385207367881","0.0693463571708101","0.110330684302766"
"Keine Sorgen","1994","16-34 Jahre alt","indirekter Migrationshintergrund","35","0.0530320131558943","0.0325753716710319","0.0734886546407567"
"Keine Sorgen","1994","35-65 Jahre alt","kein Migrationshintergrund","264","0.0506814790447678","0.0446721142630886","0.056690843826447"
"Keine Sorgen","1994","35-65 Jahre alt","direkter Migrationshintergrund","171","0.0871854551146173","0.0725587915567685","0.101812118672466"
"Keine Sorgen","1994","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1994","66 und älter","kein Migrationshintergrund","130","0.105971723906343","0.0893417804172959","0.12260166739539"
"Keine Sorgen","1994","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1994","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1995","16-34 Jahre alt","kein Migrationshintergrund","1701","0.505163606548523","0.488630446871211","0.521696766225835"
"Grosse Sorgen","1995","16-34 Jahre alt","direkter Migrationshintergrund","377","0.467694471463858","0.435695482294677","0.499693460633038"
"Grosse Sorgen","1995","16-34 Jahre alt","indirekter Migrationshintergrund","219","0.480049392064925","0.43530853065034","0.52479025347951"
"Grosse Sorgen","1995","35-65 Jahre alt","kein Migrationshintergrund","2185","0.435802554906662","0.422234814447238","0.449370295366087"
"Grosse Sorgen","1995","35-65 Jahre alt","direkter Migrationshintergrund","576","0.408655913005484","0.384805986959039","0.432505839051929"
"Grosse Sorgen","1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1995","66 und älter","kein Migrationshintergrund","516","0.38558081421173","0.359353231747694","0.411808396675766"
"Grosse Sorgen","1995","66 und älter","direkter Migrationshintergrund","63","0.32856866479203","0.265342908233379","0.39179442135068"
"Grosse Sorgen","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1995","16-34 Jahre alt","kein Migrationshintergrund","1686","0.464361816424459","0.447869827627881","0.480853805221037"
"Einige Sorgen","1995","16-34 Jahre alt","direkter Migrationshintergrund","481","0.4547113893564","0.422777208361826","0.486645570350975"
"Einige Sorgen","1995","16-34 Jahre alt","indirekter Migrationshintergrund","226","0.459789853157059","0.415158362271552","0.504421344042566"
"Einige Sorgen","1995","35-65 Jahre alt","kein Migrationshintergrund","2720","0.520641404209372","0.506972091000827","0.534310717417917"
"Einige Sorgen","1995","35-65 Jahre alt","direkter Migrationshintergrund","882","0.50271752562634","0.478459714874311","0.526975336378368"
"Einige Sorgen","1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1995","66 und älter","kein Migrationshintergrund","693","0.516999076673358","0.49007213478104","0.543926018565676"
"Einige Sorgen","1995","66 und älter","direkter Migrationshintergrund","119","0.55479710977327","0.487897090471759","0.621697129074782"
"Einige Sorgen","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1995","16-34 Jahre alt","kein Migrationshintergrund","126","0.0304745770270176","0.0247905326462391","0.036158621407796"
"Keine Sorgen","1995","16-34 Jahre alt","direkter Migrationshintergrund","76","0.0775941391797418","0.0604367919926222","0.0947514863668613"
"Keine Sorgen","1995","16-34 Jahre alt","indirekter Migrationshintergrund","34","0.0601607547780161","0.0388664355451313","0.081455074010901"
"Keine Sorgen","1995","35-65 Jahre alt","kein Migrationshintergrund","226","0.0435560408839655","0.0379713254814298","0.0491407562865012"
"Keine Sorgen","1995","35-65 Jahre alt","direkter Migrationshintergrund","174","0.0886265613681766","0.074838025692863","0.10241509704349"
"Keine Sorgen","1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1995","66 und älter","kein Migrationshintergrund","114","0.0974201091149119","0.0814416350732724","0.113398583156551"
"Keine Sorgen","1995","66 und älter","direkter Migrationshintergrund","30","0.1166342254347","0.073426296524111","0.159842154345289"
"Keine Sorgen","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1996","16-34 Jahre alt","kein Migrationshintergrund","1441","0.440418291269563","0.423758419276132","0.457078163262993"
"Grosse Sorgen","1996","16-34 Jahre alt","direkter Migrationshintergrund","269","0.347591938033709","0.315350040849252","0.379833835218165"
"Grosse Sorgen","1996","16-34 Jahre alt","indirekter Migrationshintergrund","198","0.442505154348696","0.399440869836705","0.485569438860686"
"Grosse Sorgen","1996","35-65 Jahre alt","kein Migrationshintergrund","1853","0.368612422730768","0.355469742018541","0.381755103442995"
"Grosse Sorgen","1996","35-65 Jahre alt","direkter Migrationshintergrund","438","0.321649671042456","0.298274543620218","0.345024798464693"
"Grosse Sorgen","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1996","66 und älter","kein Migrationshintergrund","439","0.338970715778464","0.313559557791353","0.364381873765575"
"Grosse Sorgen","1996","66 und älter","direkter Migrationshintergrund","56","0.287269296813216","0.228535509382153","0.346003084244279"
"Grosse Sorgen","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1996","16-34 Jahre alt","kein Migrationshintergrund","1792","0.514228638407509","0.4974560026796","0.531001274135417"
"Einige Sorgen","1996","16-34 Jahre alt","direkter Migrationshintergrund","471","0.549898429930598","0.516214513168039","0.583582346693157"
"Einige Sorgen","1996","16-34 Jahre alt","indirekter Migrationshintergrund","253","0.484421628451909","0.441090824311168","0.527752432592649"
"Einige Sorgen","1996","35-65 Jahre alt","kein Migrationshintergrund","3030","0.574365573660775","0.560895699713342","0.587835447608209"
"Einige Sorgen","1996","35-65 Jahre alt","direkter Migrationshintergrund","897","0.574897777358712","0.550159046609708","0.599636508107715"
"Einige Sorgen","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1996","66 und älter","kein Migrationshintergrund","765","0.558327770817495","0.531669763806301","0.584985777828688"
"Einige Sorgen","1996","66 und älter","direkter Migrationshintergrund","136","0.586786727949961","0.522870970529913","0.65070248537001"
"Einige Sorgen","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1996","16-34 Jahre alt","kein Migrationshintergrund","178","0.0453530703229286","0.0383702323001163","0.052335908345741"
"Keine Sorgen","1996","16-34 Jahre alt","direkter Migrationshintergrund","98","0.102509632035693","0.0819732792084398","0.123045984862946"
"Keine Sorgen","1996","16-34 Jahre alt","indirekter Migrationshintergrund","60","0.0730732171993954","0.0505080024670522","0.0956384319317386"
"Keine Sorgen","1996","35-65 Jahre alt","kein Migrationshintergrund","293","0.057022003608457","0.0507048276587209","0.0633391795581931"
"Keine Sorgen","1996","35-65 Jahre alt","direkter Migrationshintergrund","199","0.103452551598833","0.0882122818478349","0.11869282134983"
"Keine Sorgen","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1996","66 und älter","kein Migrationshintergrund","129","0.102701513404041","0.0864051798351734","0.118997846972909"
"Keine Sorgen","1996","66 und älter","direkter Migrationshintergrund","36","0.125943975236822","0.0828775324383928","0.169010418035252"
"Keine Sorgen","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1997","16-34 Jahre alt","kein Migrationshintergrund","1317","0.405055181941045","0.38833411675253","0.421776247129559"
"Grosse Sorgen","1997","16-34 Jahre alt","direkter Migrationshintergrund","249","0.353048032154184","0.319465672441816","0.386630391866553"
"Grosse Sorgen","1997","16-34 Jahre alt","indirekter Migrationshintergrund","188","0.406895198470335","0.365111408198375","0.448678988742294"
"Grosse Sorgen","1997","35-65 Jahre alt","kein Migrationshintergrund","1693","0.346244560655072","0.333248014324284","0.35924110698586"
"Grosse Sorgen","1997","35-65 Jahre alt","direkter Migrationshintergrund","407","0.31238150944319","0.288640783998526","0.336122234887855"
"Grosse Sorgen","1997","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1997","66 und älter","kein Migrationshintergrund","435","0.322920581267624","0.298032815233924","0.347808347301325"
"Grosse Sorgen","1997","66 und älter","direkter Migrationshintergrund","53","0.273292583251131","0.216314494275837","0.330270672226425"
"Grosse Sorgen","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1997","16-34 Jahre alt","kein Migrationshintergrund","1792","0.539476317889198","0.522498546664917","0.55645408911348"
"Einige Sorgen","1997","16-34 Jahre alt","direkter Migrationshintergrund","428","0.543813792007992","0.508814885396178","0.578812698619806"
"Einige Sorgen","1997","16-34 Jahre alt","indirekter Migrationshintergrund","283","0.51098404928981","0.468466716262748","0.553501382316871"
"Einige Sorgen","1997","35-65 Jahre alt","kein Migrationshintergrund","3094","0.584031244838017","0.570567148262595","0.597495341413439"
"Einige Sorgen","1997","35-65 Jahre alt","direkter Migrationshintergrund","840","0.56539078800869","0.539998526597709","0.590783049419671"
"Einige Sorgen","1997","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1997","66 und älter","kein Migrationshintergrund","754","0.554149088655834","0.527692954310636","0.580605223001031"
"Einige Sorgen","1997","66 und älter","direkter Migrationshintergrund","142","0.599919657902021","0.537282172750242","0.662557143053799"
"Einige Sorgen","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1997","16-34 Jahre alt","kein Migrationshintergrund","202","0.0554685001697569","0.0476719956464295","0.0632650046930843"
"Keine Sorgen","1997","16-34 Jahre alt","direkter Migrationshintergrund","101","0.103138175837824","0.0817668835223525","0.124509468153295"
"Keine Sorgen","1997","16-34 Jahre alt","indirekter Migrationshintergrund","60","0.0821207522398556","0.0587689682066353","0.105472536273076"
"Keine Sorgen","1997","35-65 Jahre alt","kein Migrationshintergrund","361","0.0697241945069112","0.0627671234709733","0.0766812655428491"
"Keine Sorgen","1997","35-65 Jahre alt","direkter Migrationshintergrund","217","0.12222770254812","0.105449195597607","0.139006209498633"
"Keine Sorgen","1997","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1997","66 und älter","kein Migrationshintergrund","167","0.122930330076542","0.105453413365009","0.140407246788075"
"Keine Sorgen","1997","66 und älter","direkter Migrationshintergrund","40","0.126787758846849","0.0842462655905981","0.169329252103099"
"Keine Sorgen","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1998","16-34 Jahre alt","kein Migrationshintergrund","1192","0.341923509603722","0.326432529145731","0.357414490061714"
"Grosse Sorgen","1998","16-34 Jahre alt","direkter Migrationshintergrund","181","0.262811204618089","0.230637953619282","0.294984455616897"
"Grosse Sorgen","1998","16-34 Jahre alt","indirekter Migrationshintergrund","166","0.352703714800845","0.312915927932231","0.392491501669459"
"Grosse Sorgen","1998","35-65 Jahre alt","kein Migrationshintergrund","2002","0.345065252328137","0.333076354687229","0.357054149969044"
"Grosse Sorgen","1998","35-65 Jahre alt","direkter Migrationshintergrund","414","0.319774772917933","0.295627201312173","0.343922344523693"
"Grosse Sorgen","1998","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1998","66 und älter","kein Migrationshintergrund","535","0.333093963013843","0.310064395924043","0.356123530103644"
"Grosse Sorgen","1998","66 und älter","direkter Migrationshintergrund","68","0.292428780213325","0.236377831644562","0.348479728782087"
"Grosse Sorgen","1998","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1998","16-34 Jahre alt","kein Migrationshintergrund","2175","0.592766363097562","0.576721358942215","0.608811367252909"
"Einige Sorgen","1998","16-34 Jahre alt","direkter Migrationshintergrund","452","0.633572820598255","0.598353923244237","0.668791717952272"
"Einige Sorgen","1998","16-34 Jahre alt","indirekter Migrationshintergrund","333","0.575095494004881","0.53393231957309","0.616258668436672"
"Einige Sorgen","1998","35-65 Jahre alt","kein Migrationshintergrund","3662","0.592346247110897","0.579953626203301","0.604738868018492"
"Einige Sorgen","1998","35-65 Jahre alt","direkter Migrationshintergrund","827","0.55798743094176","0.532274326520151","0.58370053536337"
"Einige Sorgen","1998","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1998","66 und älter","kein Migrationshintergrund","909","0.558336631960959","0.534072552464567","0.582600711457351"
"Einige Sorgen","1998","66 und älter","direkter Migrationshintergrund","146","0.539552330307024","0.47813445951945","0.600970201094598"
"Einige Sorgen","1998","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1998","16-34 Jahre alt","kein Migrationshintergrund","235","0.0653101272987155","0.0572414885696709","0.0733787660277601"
"Keine Sorgen","1998","16-34 Jahre alt","direkter Migrationshintergrund","86","0.103615974783656","0.0813396234670043","0.125892326100308"
"Keine Sorgen","1998","16-34 Jahre alt","indirekter Migrationshintergrund","55","0.0722007911942739","0.0506486121680039","0.0937529702205439"
"Keine Sorgen","1998","35-65 Jahre alt","kein Migrationshintergrund","376","0.0625885005609666","0.0564798956956371","0.0686971054262961"
"Keine Sorgen","1998","35-65 Jahre alt","direkter Migrationshintergrund","192","0.122237796140307","0.105278173310027","0.139197418970587"
"Keine Sorgen","1998","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1998","66 und älter","kein Migrationshintergrund","165","0.108569405025198","0.0933685657992694","0.123770244251126"
"Keine Sorgen","1998","66 und älter","direkter Migrationshintergrund","39","0.168018889479652","0.121948315988011","0.214089462971293"
"Keine Sorgen","1998","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1999","16-34 Jahre alt","kein Migrationshintergrund","770","0.231775669822009","0.217631531600613","0.245919808043405"
"Grosse Sorgen","1999","16-34 Jahre alt","direkter Migrationshintergrund","132","0.211588832065966","0.179846247329534","0.243331416802398"
"Grosse Sorgen","1999","16-34 Jahre alt","indirekter Migrationshintergrund","124","0.264057365291954","0.227114927360893","0.300999803223014"
"Grosse Sorgen","1999","35-65 Jahre alt","kein Migrationshintergrund","1321","0.234451278127466","0.223652941259272","0.24524961499566"
"Grosse Sorgen","1999","35-65 Jahre alt","direkter Migrationshintergrund","275","0.233518379113405","0.210729891428834","0.256306866797975"
"Grosse Sorgen","1999","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1999","66 und älter","kein Migrationshintergrund","379","0.239516727281397","0.218378674909579","0.260654779653215"
"Grosse Sorgen","1999","66 und älter","direkter Migrationshintergrund","46","0.2056939505415","0.15568866344994","0.25569923763306"
"Grosse Sorgen","1999","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1999","16-34 Jahre alt","kein Migrationshintergrund","2180","0.637759642994452","0.621648532574203","0.6538707534147"
"Einige Sorgen","1999","16-34 Jahre alt","direkter Migrationshintergrund","373","0.613548681287417","0.575705168418291","0.651392194156544"
"Einige Sorgen","1999","16-34 Jahre alt","indirekter Migrationshintergrund","312","0.574477995965747","0.533044446578596","0.615911545352898"
"Einige Sorgen","1999","35-65 Jahre alt","kein Migrationshintergrund","3968","0.663034521646118","0.650986799937209","0.675082243355028"
"Einige Sorgen","1999","35-65 Jahre alt","direkter Migrationshintergrund","816","0.6080554427777","0.581759544711646","0.634351340843755"
"Einige Sorgen","1999","35-65 Jahre alt","indirekter Migrationshintergrund","32","0.638324898670781","0.506455750331622","0.770194047009941"
"Einige Sorgen","1999","66 und älter","kein Migrationshintergrund","982","0.621031812096951","0.597004205460802","0.6450594187331"
"Einige Sorgen","1999","66 und älter","direkter Migrationshintergrund","166","0.647322849765087","0.588212931283918","0.706432768246255"
"Einige Sorgen","1999","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1999","16-34 Jahre alt","kein Migrationshintergrund","469","0.13046468718354","0.119174824980986","0.141754549386093"
"Keine Sorgen","1999","16-34 Jahre alt","direkter Migrationshintergrund","131","0.174862486646617","0.14534148940568","0.204383483887554"
"Keine Sorgen","1999","16-34 Jahre alt","indirekter Migrationshintergrund","111","0.161464638742299","0.130628937356508","0.19230034012809"
"Keine Sorgen","1999","35-65 Jahre alt","kein Migrationshintergrund","624","0.102514200226416","0.094782945929483","0.110245454523348"
"Keine Sorgen","1999","35-65 Jahre alt","direkter Migrationshintergrund","233","0.158426178108895","0.138758020489126","0.178094335728664"
"Keine Sorgen","1999","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1999","66 und älter","kein Migrationshintergrund","205","0.139451460621652","0.12229406238156","0.156608858861743"
"Keine Sorgen","1999","66 und älter","direkter Migrationshintergrund","39","0.146983199693413","0.103178180865856","0.19078821852097"
"Keine Sorgen","1999","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2000","16-34 Jahre alt","kein Migrationshintergrund","1573","0.297539507940967","0.285346965545038","0.309732050336897"
"Grosse Sorgen","2000","16-34 Jahre alt","direkter Migrationshintergrund","219","0.236636139652195","0.210026353349605","0.263245925954784"
"Grosse Sorgen","2000","16-34 Jahre alt","indirekter Migrationshintergrund","177","0.260129232674782","0.227814246359718","0.292444218989846"
"Grosse Sorgen","2000","35-65 Jahre alt","kein Migrationshintergrund","3033","0.278440320339852","0.270177387792343","0.286703252887361"
"Grosse Sorgen","2000","35-65 Jahre alt","direkter Migrationshintergrund","420","0.221590477809346","0.203273907473603","0.23990704814509"
"Grosse Sorgen","2000","35-65 Jahre alt","indirekter Migrationshintergrund","34","0.361581248255263","0.26596801795996","0.457194478550567"
"Grosse Sorgen","2000","66 und älter","kein Migrationshintergrund","783","0.242743206007521","0.227939159050214","0.257547252964828"
"Grosse Sorgen","2000","66 und älter","direkter Migrationshintergrund","73","0.216156641575223","0.173458112282506","0.258855170867941"
"Grosse Sorgen","2000","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2000","16-34 Jahre alt","kein Migrationshintergrund","3160","0.577250052546144","0.564075533365743","0.590424571726546"
"Einige Sorgen","2000","16-34 Jahre alt","direkter Migrationshintergrund","548","0.548365884044925","0.517208309883782","0.579523458206068"
"Einige Sorgen","2000","16-34 Jahre alt","indirekter Migrationshintergrund","365","0.523122776802526","0.486332202521107","0.559913351083944"
"Einige Sorgen","2000","35-65 Jahre alt","kein Migrationshintergrund","6922","0.601908381198226","0.59288459641077","0.610932165985681"
"Einige Sorgen","2000","35-65 Jahre alt","direkter Migrationshintergrund","1097","0.55597601790752","0.534063323404692","0.577888712410348"
"Einige Sorgen","2000","35-65 Jahre alt","indirekter Migrationshintergrund","49","0.568921509889603","0.470369252291102","0.667473767488105"
"Einige Sorgen","2000","66 und älter","kein Migrationshintergrund","1860","0.57751674343663","0.560460932863865","0.594572554009394"
"Einige Sorgen","2000","66 und älter","direkter Migrationshintergrund","211","0.59009541747538","0.539078232582002","0.641112602368759"
"Einige Sorgen","2000","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2000","16-34 Jahre alt","kein Migrationshintergrund","668","0.125210439512888","0.116384050425977","0.1340368285998"
"Keine Sorgen","2000","16-34 Jahre alt","direkter Migrationshintergrund","213","0.21499797630288","0.189276989451913","0.240718963153848"
"Keine Sorgen","2000","16-34 Jahre alt","indirekter Migrationshintergrund","166","0.216747990522692","0.186397916058298","0.247098064987085"
"Keine Sorgen","2000","35-65 Jahre alt","kein Migrationshintergrund","1349","0.119651298461923","0.113668311057038","0.125634285866807"
"Keine Sorgen","2000","35-65 Jahre alt","direkter Migrationshintergrund","458","0.222433504283134","0.204092064996029","0.240774943570238"
"Keine Sorgen","2000","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2000","66 und älter","kein Migrationshintergrund","579","0.179740050555849","0.166481882911735","0.192998218199963"
"Keine Sorgen","2000","66 und älter","direkter Migrationshintergrund","73","0.193747940949396","0.152749442684723","0.234746439214069"
"Keine Sorgen","2000","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2001","16-34 Jahre alt","kein Migrationshintergrund","1298","0.281623785428017","0.268868766469842","0.294378804386193"
"Grosse Sorgen","2001","16-34 Jahre alt","direkter Migrationshintergrund","173","0.212127257152018","0.184348506844153","0.239906007459882"
"Grosse Sorgen","2001","16-34 Jahre alt","indirekter Migrationshintergrund","166","0.263990005205168","0.230129518600651","0.297850491809685"
"Grosse Sorgen","2001","35-65 Jahre alt","kein Migrationshintergrund","2667","0.260233132734199","0.251790812097145","0.268675453371253"
"Grosse Sorgen","2001","35-65 Jahre alt","direkter Migrationshintergrund","357","0.21543494684194","0.196167430191872","0.234702463492008"
"Grosse Sorgen","2001","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2001","66 und älter","kein Migrationshintergrund","694","0.228841555567449","0.213920700996016","0.243762410138882"
"Grosse Sorgen","2001","66 und älter","direkter Migrationshintergrund","69","0.23670415914126","0.191456341821293","0.281951976461226"
"Grosse Sorgen","2001","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2001","16-34 Jahre alt","kein Migrationshintergrund","2801","0.578150405156957","0.564145837509825","0.592154972804089"
"Einige Sorgen","2001","16-34 Jahre alt","direkter Migrationshintergrund","461","0.533267289701631","0.499367810992224","0.567166768411037"
"Einige Sorgen","2001","16-34 Jahre alt","indirekter Migrationshintergrund","340","0.544783520765989","0.506529369967964","0.583037671564014"
"Einige Sorgen","2001","35-65 Jahre alt","kein Migrationshintergrund","6500","0.624240211996272","0.614921323157168","0.633559100835377"
"Einige Sorgen","2001","35-65 Jahre alt","direkter Migrationshintergrund","1016","0.58238223813915","0.559269748599806","0.605494727678495"
"Einige Sorgen","2001","35-65 Jahre alt","indirekter Migrationshintergrund","63","0.604247978989609","0.509809572015312","0.698686385963907"
"Einige Sorgen","2001","66 und älter","kein Migrationshintergrund","1789","0.586760834690072","0.569270998607823","0.60425067077232"
"Einige Sorgen","2001","66 und älter","direkter Migrationshintergrund","185","0.528222061968155","0.475081600194366","0.581362523741944"
"Einige Sorgen","2001","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2001","16-34 Jahre alt","kein Migrationshintergrund","678","0.140225809415026","0.13037942810684","0.150072190723212"
"Keine Sorgen","2001","16-34 Jahre alt","direkter Migrationshintergrund","198","0.254605453146351","0.225003975953126","0.284206930339577"
"Keine Sorgen","2001","16-34 Jahre alt","indirekter Migrationshintergrund","145","0.191226474028843","0.161016867498086","0.2214360805596"
"Keine Sorgen","2001","35-65 Jahre alt","kein Migrationshintergrund","1209","0.115526655269529","0.109376068014566","0.121677242524491"
"Keine Sorgen","2001","35-65 Jahre alt","direkter Migrationshintergrund","376","0.202182815018909","0.183360328309132","0.221005301728687"
"Keine Sorgen","2001","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2001","66 und älter","kein Migrationshintergrund","562","0.18439760974248","0.17062325285802","0.19817196662694"
"Keine Sorgen","2001","66 und älter","direkter Migrationshintergrund","85","0.235073778890586","0.189933928996698","0.280213628784474"
"Keine Sorgen","2001","66 und älter","indirekter Migrationshintergrund","","","",""
