year,bula_h,regtyp,plh0036,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,Hesse,Rural regions,Very concerned,0.44256,65,129,0.35651,0.52860
1996,Hesse,Rural regions,Somewhat concerned,0.45295,64,129,0.36671,0.53919
1996,"Rhineland-Palatinate, Saarland",Urban regions,Very concerned,0.34842,182,552,0.30864,0.38821
1996,"Rhineland-Palatinate, Saarland",Urban regions,Somewhat concerned,0.58120,327,552,0.54001,0.62240
1996,"Rhineland-Palatinate, Saarland",Urban regions,Not concerned at all,0.07037,43,552,0.04902,0.09173
1996,"Rhineland-Palatinate, Saarland",Rural regions,Very concerned,0.25069,33,126,0.17471,0.32667
1996,"Rhineland-Palatinate, Saarland",Rural regions,Somewhat concerned,0.68601,93,126,0.60465,0.76737
1996,Baden-Wuerttemberg,Urban regions,Very concerned,0.34077,481,1481,0.31663,0.36492
1996,Baden-Wuerttemberg,Urban regions,Somewhat concerned,0.57330,811,1481,0.54810,0.59850
1996,Baden-Wuerttemberg,Urban regions,Not concerned at all,0.08593,189,1481,0.07165,0.10020
1996,Baden-Wuerttemberg,Rural regions,Very concerned,0.43570,78,195,0.36592,0.50547
1996,Baden-Wuerttemberg,Rural regions,Somewhat concerned,0.52095,117,195,0.45066,0.59125
1996,Bavaria,Urban regions,Very concerned,0.37030,310,826,0.33734,0.40325
1996,Bavaria,Urban regions,Somewhat concerned,0.57585,459,826,0.54212,0.60957
1996,Bavaria,Urban regions,Not concerned at all,0.05386,57,826,0.03845,0.06926
1996,Bavaria,Rural regions,Very concerned,0.34645,289,828,0.31402,0.37888
1996,Bavaria,Rural regions,Somewhat concerned,0.57645,476,828,0.54277,0.61012
1996,Bavaria,Rural regions,Not concerned at all,0.07710,63,828,0.05892,0.09528
1996,Berlin,Urban regions,Very concerned,0.50569,267,516,0.46251,0.54887
1996,Berlin,Urban regions,Somewhat concerned,0.44760,249,516,0.40465,0.49054
1996,Brandenburg,Rural regions,Very concerned,0.35467,197,563,0.31511,0.39422
1996,Brandenburg,Rural regions,Somewhat concerned,0.58045,333,563,0.53965,0.62125
1996,Brandenburg,Rural regions,Not concerned at all,0.06488,33,563,0.04452,0.08525
1996,Mecklenburg-Western Pomerania,Rural regions,Very concerned,0.31458,108,320,0.26363,0.36554
1996,Mecklenburg-Western Pomerania,Rural regions,Somewhat concerned,0.62343,212,320,0.57026,0.67660
1996,Saxony,Urban regions,Very concerned,0.38723,227,569,0.34717,0.42729
1996,Saxony,Urban regions,Somewhat concerned,0.53335,308,569,0.49232,0.57438
1996,Saxony,Urban regions,Not concerned at all,0.07942,34,569,0.05718,0.10165
1996,Saxony,Rural regions,Very concerned,0.31620,156,537,0.27684,0.35557
1996,Saxony,Rural regions,Somewhat concerned,0.61054,337,537,0.56925,0.65182
1996,Saxony,Rural regions,Not concerned at all,0.07326,44,537,0.05120,0.09532
1996,Saxony-Anhalt,Urban regions,Very concerned,0.34576,46,141,0.26697,0.42455
1996,Saxony-Anhalt,Urban regions,Somewhat concerned,0.61145,95,141,0.53071,0.69219
1996,Saxony-Anhalt,Rural regions,Very concerned,0.34439,184,524,0.30367,0.38512
1996,Saxony-Anhalt,Rural regions,Somewhat concerned,0.59519,309,524,0.55312,0.63726
1996,Saxony-Anhalt,Rural regions,Not concerned at all,0.06041,31,524,0.03999,0.08083
1996,Thuringa,Urban regions,Very concerned,0.42124,80,182,0.34931,0.49318
1996,Thuringa,Urban regions,Somewhat concerned,0.52519,102,182,0.45244,0.59794
1996,Thuringa,Rural regions,Very concerned,0.38839,185,442,0.34290,0.43388
1996,Thuringa,Rural regions,Somewhat concerned,0.55620,257,442,0.50983,0.60257
1997,Schleswig-Holstein,Urban regions,Very concerned,0.35037,41,101,0.25686,0.44388
1997,Schleswig-Holstein,Urban regions,Somewhat concerned,0.47716,60,101,0.37926,0.57505
1997,Schleswig-Holstein,Rural regions,Very concerned,0.30690,43,118,0.22333,0.39047
1997,Schleswig-Holstein,Rural regions,Somewhat concerned,0.55971,75,118,0.46975,0.64966
1997,Hamburg,Urban regions,Very concerned,0.37429,46,107,0.28216,0.46642
1997,Hamburg,Urban regions,Somewhat concerned,0.48818,61,107,0.39302,0.58334
1997,Lower Saxony,Urban regions,Very concerned,0.39485,183,489,0.35147,0.43822
1997,Lower Saxony,Urban regions,Somewhat concerned,0.56647,306,489,0.52250,0.61044
1997,Lower Saxony,Rural regions,Very concerned,0.30200,151,520,0.26250,0.34150
1997,Lower Saxony,Rural regions,Somewhat concerned,0.61792,330,520,0.57612,0.65973
1997,Lower Saxony,Rural regions,Not concerned at all,0.08008,39,520,0.05673,0.10343
1997,Bremen,Urban regions,Very concerned,0.46701,44,81,0.35769,0.57634
1997,Bremen,Urban regions,Somewhat concerned,0.38583,37,81,0.27915,0.49250
1997,North Rhine-Westphalia,Urban regions,Very concerned,0.35728,875,2433,0.33824,0.37633
1997,North Rhine-Westphalia,Urban regions,Somewhat concerned,0.56912,1371,2433,0.54944,0.58880
1997,North Rhine-Westphalia,Urban regions,Not concerned at all,0.07360,187,2433,0.06322,0.08398
1997,North Rhine-Westphalia,Rural regions,Somewhat concerned,0.56086,41,41,0.40706,0.71466
1997,Hesse,Urban regions,Very concerned,0.34603,223,711,0.31104,0.38102
1997,Hesse,Urban regions,Somewhat concerned,0.56661,415,711,0.53016,0.60307
1997,Hesse,Urban regions,Not concerned at all,0.08736,73,711,0.06659,0.10813
1997,Hesse,Rural regions,Very concerned,0.40826,52,123,0.32104,0.49548
1997,Hesse,Rural regions,Somewhat concerned,0.54265,71,123,0.45425,0.63106
1997,"Rhineland-Palatinate, Saarland",Urban regions,Very concerned,0.35773,192,567,0.31824,0.39722
1997,"Rhineland-Palatinate, Saarland",Urban regions,Somewhat concerned,0.52853,314,567,0.48740,0.56966
1997,"Rhineland-Palatinate, Saarland",Urban regions,Not concerned at all,0.11374,61,567,0.08758,0.13989
1997,"Rhineland-Palatinate, Saarland",Rural regions,Very concerned,0.23261,31,126,0.15854,0.30668
1997,"Rhineland-Palatinate, Saarland",Rural regions,Somewhat concerned,0.66308,95,126,0.58022,0.74594
1997,Baden-Wuerttemberg,Urban regions,Very concerned,0.30428,421,1493,0.28093,0.32763
1997,Baden-Wuerttemberg,Urban regions,Somewhat concerned,0.58497,858,1493,0.55996,0.60997
1997,Baden-Wuerttemberg,Urban regions,Not concerned at all,0.11075,214,1493,0.09483,0.12668
1997,Baden-Wuerttemberg,Rural regions,Very concerned,0.34765,64,182,0.27827,0.41703
1997,Baden-Wuerttemberg,Rural regions,Somewhat concerned,0.60353,118,182,0.53227,0.67480
1997,Bavaria,Urban regions,Very concerned,0.31537,246,814,0.28343,0.34731
1997,Bavaria,Urban regions,Somewhat concerned,0.59998,480,814,0.56631,0.63366
1997,Bavaria,Urban regions,Not concerned at all,0.08465,88,814,0.06551,0.10378
1997,Bavaria,Rural regions,Very concerned,0.33663,267,805,0.30396,0.36929
1997,Bavaria,Rural regions,Somewhat concerned,0.56982,461,805,0.53559,0.60404
1997,Bavaria,Rural regions,Not concerned at all,0.09356,77,805,0.07343,0.11369
1997,Berlin,Urban regions,Very concerned,0.49398,254,494,0.44985,0.53812
1997,Berlin,Urban regions,Somewhat concerned,0.47543,240,494,0.43135,0.51951
1997,Brandenburg,Rural regions,Very concerned,0.34187,188,567,0.30279,0.38095
1997,Brandenburg,Rural regions,Somewhat concerned,0.59255,341,567,0.55207,0.63304
1997,Brandenburg,Rural regions,Not concerned at all,0.06558,38,567,0.04518,0.08597
1997,Mecklenburg-Western Pomerania,Rural regions,Very concerned,0.32732,101,313,0.27525,0.37938
1997,Mecklenburg-Western Pomerania,Rural regions,Somewhat concerned,0.61878,212,313,0.56488,0.67267
1997,Saxony,Urban regions,Very concerned,0.42231,233,556,0.38122,0.46340
1997,Saxony,Urban regions,Somewhat concerned,0.50965,291,556,0.46806,0.55124
1997,Saxony,Urban regions,Not concerned at all,0.06804,32,556,0.04709,0.08899
1997,Saxony,Rural regions,Very concerned,0.32164,155,527,0.28172,0.36155
1997,Saxony,Rural regions,Somewhat concerned,0.57908,317,527,0.53688,0.62127
1997,Saxony,Rural regions,Not concerned at all,0.09929,55,527,0.07373,0.12484
1997,Saxony-Anhalt,Urban regions,Very concerned,0.43051,51,126,0.34371,0.51731
1997,Saxony-Anhalt,Urban regions,Somewhat concerned,0.48957,75,126,0.40194,0.57721
1997,Saxony-Anhalt,Rural regions,Very concerned,0.36186,184,525,0.32072,0.40301
1997,Saxony-Anhalt,Rural regions,Somewhat concerned,0.56411,303,525,0.52166,0.60657
1997,Saxony-Anhalt,Rural regions,Not concerned at all,0.07402,38,525,0.05161,0.09644
1997,Thuringa,Urban regions,Very concerned,0.42991,77,188,0.35895,0.50086
1997,Thuringa,Urban regions,Somewhat concerned,0.55089,111,188,0.47960,0.62218
1997,Thuringa,Rural regions,Very concerned,0.29545,144,466,0.25398,0.33692
1997,Thuringa,Rural regions,Somewhat concerned,0.61968,281,466,0.57556,0.66381
1997,Thuringa,Rural regions,Not concerned at all,0.08487,41,466,0.05954,0.11020
1998,Schleswig-Holstein,Urban regions,Very concerned,0.26805,47,183,0.20369,0.33240
1998,Schleswig-Holstein,Urban regions,Somewhat concerned,0.51752,90,183,0.44493,0.59012
1998,Schleswig-Holstein,Urban regions,Not concerned at all,0.21443,46,183,0.15480,0.27406
1998,Schleswig-Holstein,Rural regions,Very concerned,0.28930,46,136,0.21281,0.36579
1998,Schleswig-Holstein,Rural regions,Somewhat concerned,0.56284,90,136,0.47916,0.64651
1998,Hamburg,Urban regions,Very concerned,0.29432,42,134,0.21686,0.37177
1998,Hamburg,Urban regions,Somewhat concerned,0.59481,92,134,0.51138,0.67825
1998,Lower Saxony,Urban regions,Very concerned,0.37637,187,578,0.33684,0.41591
1998,Lower Saxony,Urban regions,Somewhat concerned,0.57096,357,578,0.53058,0.61135
1998,Lower Saxony,Urban regions,Not concerned at all,0.05266,34,578,0.03444,0.07089
1998,Lower Saxony,Rural regions,Very concerned,0.29526,169,614,0.25914,0.33137
1998,Lower Saxony,Rural regions,Somewhat concerned,0.59979,383,614,0.56101,0.63858
1998,Lower Saxony,Rural regions,Not concerned at all,0.10495,62,614,0.08069,0.12922
1998,Bremen,Urban regions,Very concerned,0.51170,50,93,0.40955,0.61384
1998,Bremen,Urban regions,Somewhat concerned,0.41360,43,93,0.31297,0.51424
1998,North Rhine-Westphalia,Urban regions,Very concerned,0.34061,948,2765,0.32294,0.35828
1998,North Rhine-Westphalia,Urban regions,Somewhat concerned,0.58839,1616,2765,0.57005,0.60674
1998,North Rhine-Westphalia,Urban regions,Not concerned at all,0.07100,201,2765,0.06142,0.08057
1998,North Rhine-Westphalia,Rural regions,Somewhat concerned,0.64053,41,41,0.49183,0.78924
1998,Hesse,Urban regions,Very concerned,0.37863,276,792,0.34483,0.41243
1998,Hesse,Urban regions,Somewhat concerned,0.55776,458,792,0.52315,0.59237
1998,Hesse,Urban regions,Not concerned at all,0.06361,58,792,0.04660,0.08062
1998,Hesse,Rural regions,Very concerned,0.45124,65,143,0.36940,0.53309
1998,Hesse,Rural regions,Somewhat concerned,0.50474,78,143,0.42250,0.58697
1998,"Rhineland-Palatinate, Saarland",Urban regions,Very concerned,0.34187,208,618,0.30444,0.37930
1998,"Rhineland-Palatinate, Saarland",Urban regions,Somewhat concerned,0.56769,355,618,0.52860,0.60678
1998,"Rhineland-Palatinate, Saarland",Urban regions,Not concerned at all,0.09044,55,618,0.06781,0.11307
1998,"Rhineland-Palatinate, Saarland",Rural regions,Very concerned,0.30244,51,173,0.23380,0.37109
1998,"Rhineland-Palatinate, Saarland",Rural regions,Somewhat concerned,0.63119,122,173,0.55908,0.70329
1998,Baden-Wuerttemberg,Urban regions,Very concerned,0.29519,427,1602,0.27284,0.31753
1998,Baden-Wuerttemberg,Urban regions,Somewhat concerned,0.59558,984,1602,0.57154,0.61962
1998,Baden-Wuerttemberg,Urban regions,Not concerned at all,0.10924,191,1602,0.09396,0.12452
1998,Baden-Wuerttemberg,Rural regions,Very concerned,0.34320,61,187,0.27497,0.41143
1998,Baden-Wuerttemberg,Rural regions,Somewhat concerned,0.58027,126,187,0.50935,0.65120
1998,Bavaria,Urban regions,Very concerned,0.32670,289,908,0.29617,0.35722
1998,Bavaria,Urban regions,Somewhat concerned,0.59331,551,908,0.56134,0.62527
1998,Bavaria,Urban regions,Not concerned at all,0.08000,68,908,0.06234,0.09765
1998,Bavaria,Rural regions,Very concerned,0.36301,343,950,0.33242,0.39361
1998,Bavaria,Rural regions,Somewhat concerned,0.54654,519,950,0.51487,0.57821
1998,Bavaria,Rural regions,Not concerned at all,0.09045,88,950,0.07220,0.10870
1998,Berlin,Urban regions,Very concerned,0.41126,214,508,0.36843,0.45409
1998,Berlin,Urban regions,Somewhat concerned,0.54988,294,508,0.50657,0.59318
1998,Brandenburg,Rural regions,Very concerned,0.33227,186,564,0.29337,0.37118
1998,Brandenburg,Rural regions,Somewhat concerned,0.63022,378,564,0.59035,0.67010
1998,Mecklenburg-Western Pomerania,Rural regions,Very concerned,0.26689,87,328,0.21895,0.31484
1998,Mecklenburg-Western Pomerania,Rural regions,Somewhat concerned,0.65794,241,328,0.60652,0.70936
1998,Saxony,Urban regions,Very concerned,0.34642,202,579,0.30763,0.38522
1998,Saxony,Urban regions,Somewhat concerned,0.58938,343,579,0.54928,0.62949
1998,Saxony,Urban regions,Not concerned at all,0.06419,34,579,0.04421,0.08418
1998,Saxony,Rural regions,Very concerned,0.24852,145,596,0.21380,0.28325
1998,Saxony,Rural regions,Somewhat concerned,0.66922,392,596,0.63142,0.70703
1998,Saxony,Rural regions,Not concerned at all,0.08226,59,596,0.06018,0.10433
1998,Saxony-Anhalt,Urban regions,Very concerned,0.34030,41,127,0.25757,0.42303
1998,Saxony-Anhalt,Urban regions,Somewhat concerned,0.61633,86,127,0.53142,0.70124
1998,Saxony-Anhalt,Rural regions,Very concerned,0.31652,174,551,0.27765,0.35539
1998,Saxony-Anhalt,Rural regions,Somewhat concerned,0.61644,343,551,0.57581,0.65708
1998,Saxony-Anhalt,Rural regions,Not concerned at all,0.06703,34,551,0.04613,0.08793
1998,Thuringa,Urban regions,Very concerned,0.41394,85,204,0.34619,0.48170
1998,Thuringa,Urban regions,Somewhat concerned,0.52163,119,204,0.45291,0.59035
1998,Thuringa,Rural regions,Very concerned,0.31589,148,480,0.27426,0.35752
1998,Thuringa,Rural regions,Somewhat concerned,0.63217,332,480,0.58899,0.67536
1999,Schleswig-Holstein,Urban regions,Somewhat concerned,0.56896,90,143,0.48751,0.65041
1999,Schleswig-Holstein,Urban regions,Not concerned at all,0.28955,53,143,0.21495,0.36415
1999,Schleswig-Holstein,Rural regions,Somewhat concerned,0.58416,92,130,0.49911,0.66922
1999,Schleswig-Holstein,Rural regions,Not concerned at all,0.22006,38,130,0.14856,0.29155
1999,Hamburg,Urban regions,Somewhat concerned,0.67095,89,89,0.57278,0.76913
1999,Lower Saxony,Urban regions,Very concerned,0.26650,141,575,0.23033,0.30267
1999,Lower Saxony,Urban regions,Somewhat concerned,0.64881,374,575,0.60976,0.68786
1999,Lower Saxony,Urban regions,Not concerned at all,0.08469,60,575,0.06191,0.10747
1999,Lower Saxony,Rural regions,Very concerned,0.20981,122,590,0.17693,0.24270
1999,Lower Saxony,Rural regions,Somewhat concerned,0.65702,396,590,0.61868,0.69536
1999,Lower Saxony,Rural regions,Not concerned at all,0.13317,72,590,0.10573,0.16061
1999,Bremen,Urban regions,Very concerned,0.42091,32,79,0.31134,0.53047
1999,Bremen,Urban regions,Somewhat concerned,0.48845,47,79,0.37751,0.59938
1999,North Rhine-Westphalia,Urban regions,Very concerned,0.25017,654,2613,0.23356,0.26678
1999,North Rhine-Westphalia,Urban regions,Somewhat concerned,0.64528,1661,2613,0.62694,0.66363
1999,North Rhine-Westphalia,Urban regions,Not concerned at all,0.10455,298,2613,0.09282,0.11628
1999,North Rhine-Westphalia,Rural regions,Somewhat concerned,0.77335,48,48,0.65365,0.89304
1999,Hesse,Urban regions,Very concerned,0.21265,161,751,0.18337,0.24194
1999,Hesse,Urban regions,Somewhat concerned,0.65913,493,751,0.62521,0.69306
1999,Hesse,Urban regions,Not concerned at all,0.12822,97,751,0.10429,0.15214
1999,Hesse,Rural regions,Very concerned,0.34322,44,122,0.25862,0.42782
1999,Hesse,Rural regions,Somewhat concerned,0.54454,78,122,0.45580,0.63327
1999,"Rhineland-Palatinate, Saarland",Urban regions,Very concerned,0.19129,109,586,0.15942,0.22316
1999,"Rhineland-Palatinate, Saarland",Urban regions,Somewhat concerned,0.67205,401,586,0.63400,0.71009
1999,"Rhineland-Palatinate, Saarland",Urban regions,Not concerned at all,0.13666,76,586,0.10883,0.16450
1999,"Rhineland-Palatinate, Saarland",Rural regions,Very concerned,0.16316,34,154,0.10461,0.22171
1999,"Rhineland-Palatinate, Saarland",Rural regions,Somewhat concerned,0.67480,120,154,0.60057,0.74903
1999,Baden-Wuerttemberg,Urban regions,Very concerned,0.21003,285,1526,0.18958,0.23047
1999,Baden-Wuerttemberg,Urban regions,Somewhat concerned,0.65978,1000,1526,0.63600,0.68356
1999,Baden-Wuerttemberg,Urban regions,Not concerned at all,0.13019,241,1526,0.11330,0.14708
1999,Baden-Wuerttemberg,Rural regions,Very concerned,0.31533,42,197,0.25028,0.38038
1999,Baden-Wuerttemberg,Rural regions,Somewhat concerned,0.58308,120,197,0.51405,0.65211
1999,Baden-Wuerttemberg,Rural regions,Not concerned at all,0.10159,35,197,0.05930,0.14389
1999,Bavaria,Urban regions,Very concerned,0.22555,202,889,0.19806,0.25304
1999,Bavaria,Urban regions,Somewhat concerned,0.62911,542,889,0.59734,0.66088
1999,Bavaria,Urban regions,Not concerned at all,0.14534,145,889,0.12216,0.16852
1999,Bavaria,Rural regions,Very concerned,0.24701,213,898,0.21879,0.27524
1999,Bavaria,Rural regions,Somewhat concerned,0.58994,541,898,0.55775,0.62213
1999,Bavaria,Rural regions,Not concerned at all,0.16305,144,898,0.13887,0.18722
1999,Berlin,Urban regions,Very concerned,0.32460,165,514,0.28408,0.36511
1999,Berlin,Urban regions,Somewhat concerned,0.59443,305,514,0.55194,0.63692
1999,Berlin,Urban regions,Not concerned at all,0.08098,44,514,0.05737,0.10459
1999,Brandenburg,Rural regions,Very concerned,0.24254,134,559,0.20697,0.27810
1999,Brandenburg,Rural regions,Somewhat concerned,0.66651,373,559,0.62739,0.70563
1999,Brandenburg,Rural regions,Not concerned at all,0.09095,52,559,0.06709,0.11481
1999,Mecklenburg-Western Pomerania,Urban regions,Somewhat concerned,0.66453,39,39,0.51441,0.81465
1999,Mecklenburg-Western Pomerania,Rural regions,Very concerned,0.16810,55,347,0.12869,0.20750
1999,Mecklenburg-Western Pomerania,Rural regions,Somewhat concerned,0.67929,238,347,0.63011,0.72847
1999,Mecklenburg-Western Pomerania,Rural regions,Not concerned at all,0.15262,54,347,0.11472,0.19051
1999,Saxony,Urban regions,Very concerned,0.27426,144,560,0.23728,0.31125
1999,Saxony,Urban regions,Somewhat concerned,0.61905,358,560,0.57879,0.65930
1999,Saxony,Urban regions,Not concerned at all,0.10669,58,560,0.08110,0.13228
1999,Saxony,Rural regions,Very concerned,0.21668,115,589,0.18338,0.24998
1999,Saxony,Rural regions,Somewhat concerned,0.65642,390,589,0.61803,0.69480
1999,Saxony,Rural regions,Not concerned at all,0.12690,84,589,0.10000,0.15381
1999,Saxony-Anhalt,Urban regions,Very concerned,0.21452,31,123,0.14167,0.28736
1999,Saxony-Anhalt,Urban regions,Somewhat concerned,0.69826,92,123,0.61681,0.77971
1999,Saxony-Anhalt,Rural regions,Very concerned,0.16655,102,554,0.13549,0.19760
1999,Saxony-Anhalt,Rural regions,Somewhat concerned,0.72664,390,554,0.68949,0.76379
1999,Saxony-Anhalt,Rural regions,Not concerned at all,0.10681,62,554,0.08107,0.13256
1999,Thuringa,Urban regions,Very concerned,0.22874,49,225,0.17374,0.28375
1999,Thuringa,Urban regions,Somewhat concerned,0.63925,145,225,0.57636,0.70214
1999,Thuringa,Urban regions,Not concerned at all,0.13201,31,225,0.08768,0.17633
1999,Thuringa,Rural regions,Very concerned,0.20482,92,493,0.16916,0.24048
1999,Thuringa,Rural regions,Somewhat concerned,0.64932,332,493,0.60715,0.69149
1999,Thuringa,Rural regions,Not concerned at all,0.14586,69,493,0.11467,0.17705
2000,Schleswig-Holstein,Urban regions,Very concerned,0.17451,47,289,0.13067,0.21834
2000,Schleswig-Holstein,Urban regions,Somewhat concerned,0.44932,120,289,0.39187,0.50676
2000,Schleswig-Holstein,Urban regions,Not concerned at all,0.37618,122,289,0.32023,0.43213
2000,Schleswig-Holstein,Rural regions,Very concerned,0.22338,84,413,0.18316,0.26360
2000,Schleswig-Holstein,Rural regions,Somewhat concerned,0.54991,230,413,0.50187,0.59795
2000,Schleswig-Holstein,Rural regions,Not concerned at all,0.22671,99,413,0.18627,0.26714
2000,Hamburg,Urban regions,Very concerned,0.36192,105,294,0.30689,0.41694
2000,Hamburg,Urban regions,Somewhat concerned,0.52296,149,294,0.46577,0.58015
2000,Hamburg,Urban regions,Not concerned at all,0.11513,40,294,0.07858,0.15167
2000,Lower Saxony,Urban regions,Very concerned,0.27762,243,962,0.24930,0.30593
2000,Lower Saxony,Urban regions,Somewhat concerned,0.58452,573,962,0.55336,0.61568
2000,Lower Saxony,Urban regions,Not concerned at all,0.13786,146,962,0.11606,0.15966
2000,Lower Saxony,Rural regions,Very concerned,0.21626,220,1054,0.19139,0.24113
2000,Lower Saxony,Rural regions,Somewhat concerned,0.61481,667,1054,0.58542,0.64421
2000,Lower Saxony,Rural regions,Not concerned at all,0.16893,167,1054,0.14630,0.19156
2000,Bremen,Urban regions,Very concerned,0.35692,64,163,0.28314,0.43070
2000,Bremen,Urban regions,Somewhat concerned,0.51508,99,163,0.43812,0.59204
2000,North Rhine-Westphalia,Urban regions,Very concerned,0.28094,1386,4953,0.26842,0.29346
2000,North Rhine-Westphalia,Urban regions,Somewhat concerned,0.57398,2852,4953,0.56020,0.58775
2000,North Rhine-Westphalia,Urban regions,Not concerned at all,0.14508,715,4953,0.13527,0.15489
2000,North Rhine-Westphalia,Rural regions,Somewhat concerned,0.71451,104,104,0.62729,0.80174
2000,Hesse,Urban regions,Very concerned,0.24734,347,1329,0.22413,0.27054
2000,Hesse,Urban regions,Somewhat concerned,0.61070,800,1329,0.58447,0.63692
2000,Hesse,Urban regions,Not concerned at all,0.14196,182,1329,0.12319,0.16073
2000,Hesse,Rural regions,Very concerned,0.32232,106,312,0.27038,0.37427
2000,Hesse,Rural regions,Somewhat concerned,0.62666,206,312,0.57290,0.68042
2000,"Rhineland-Palatinate, Saarland",Urban regions,Very concerned,0.26514,281,1090,0.23892,0.29136
2000,"Rhineland-Palatinate, Saarland",Urban regions,Somewhat concerned,0.58402,656,1090,0.55475,0.61330
2000,"Rhineland-Palatinate, Saarland",Urban regions,Not concerned at all,0.15084,153,1090,0.12958,0.17209
2000,"Rhineland-Palatinate, Saarland",Rural regions,Very concerned,0.28940,104,357,0.24229,0.33651
2000,"Rhineland-Palatinate, Saarland",Rural regions,Somewhat concerned,0.56354,211,357,0.51202,0.61506
2000,"Rhineland-Palatinate, Saarland",Rural regions,Not concerned at all,0.14706,42,357,0.11027,0.18385
2000,Baden-Wuerttemberg,Urban regions,Very concerned,0.25075,622,2623,0.23416,0.26734
2000,Baden-Wuerttemberg,Urban regions,Somewhat concerned,0.59767,1558,2623,0.57890,0.61644
2000,Baden-Wuerttemberg,Urban regions,Not concerned at all,0.15158,443,2623,0.13785,0.16530
2000,Baden-Wuerttemberg,Rural regions,Very concerned,0.24959,73,299,0.20045,0.29873
2000,Baden-Wuerttemberg,Rural regions,Somewhat concerned,0.65760,183,299,0.60372,0.71147
2000,Baden-Wuerttemberg,Rural regions,Not concerned at all,0.09281,43,299,0.05987,0.12576
2000,Bavaria,Urban regions,Very concerned,0.24290,387,1613,0.22196,0.26383
2000,Bavaria,Urban regions,Somewhat concerned,0.55716,892,1613,0.53291,0.58141
2000,Bavaria,Urban regions,Not concerned at all,0.19994,334,1613,0.18042,0.21947
2000,Bavaria,Rural regions,Very concerned,0.25254,443,1737,0.23210,0.27298
2000,Bavaria,Rural regions,Somewhat concerned,0.59261,1033,1737,0.56949,0.61572
2000,Bavaria,Rural regions,Not concerned at all,0.15485,261,1737,0.13784,0.17187
2000,Berlin,Urban regions,Very concerned,0.39082,320,807,0.35714,0.42451
2000,Berlin,Urban regions,Somewhat concerned,0.53374,437,807,0.49930,0.56818
2000,Berlin,Urban regions,Not concerned at all,0.07543,50,807,0.05720,0.09367
2000,Brandenburg,Urban regions,Somewhat concerned,0.62910,45,45,0.48636,0.77183
2000,Brandenburg,Rural regions,Very concerned,0.29450,268,933,0.26523,0.32376
2000,Brandenburg,Rural regions,Somewhat concerned,0.61644,580,933,0.58523,0.64766
2000,Brandenburg,Rural regions,Not concerned at all,0.08906,85,933,0.07077,0.10735
2000,Mecklenburg-Western Pomerania,Urban regions,Somewhat concerned,0.53853,44,44,0.38952,0.68753
2000,Mecklenburg-Western Pomerania,Rural regions,Very concerned,0.28530,136,485,0.24507,0.32553
2000,Mecklenburg-Western Pomerania,Rural regions,Somewhat concerned,0.57493,280,485,0.53089,0.61897
2000,Mecklenburg-Western Pomerania,Rural regions,Not concerned at all,0.13977,69,485,0.10888,0.17066
2000,Saxony,Urban regions,Very concerned,0.28476,221,832,0.25407,0.31544
2000,Saxony,Urban regions,Somewhat concerned,0.60511,513,832,0.57187,0.63835
2000,Saxony,Urban regions,Not concerned at all,0.11013,98,832,0.08885,0.13142
2000,Saxony,Rural regions,Very concerned,0.24981,221,930,0.22198,0.27765
2000,Saxony,Rural regions,Somewhat concerned,0.62379,595,930,0.59263,0.65494
2000,Saxony,Rural regions,Not concerned at all,0.12640,114,930,0.10503,0.14777
2000,Saxony-Anhalt,Urban regions,Very concerned,0.27628,50,203,0.21462,0.33795
2000,Saxony-Anhalt,Urban regions,Somewhat concerned,0.53134,117,203,0.46252,0.60016
2000,Saxony-Anhalt,Urban regions,Not concerned at all,0.19237,36,203,0.13802,0.24673
2000,Saxony-Anhalt,Rural regions,Very concerned,0.24243,211,848,0.21357,0.27129
2000,Saxony-Anhalt,Rural regions,Somewhat concerned,0.64577,532,848,0.61356,0.67798
2000,Saxony-Anhalt,Rural regions,Not concerned at all,0.11180,105,848,0.09058,0.13302
2000,Thuringa,Urban regions,Very concerned,0.28615,78,284,0.23349,0.33881
2000,Thuringa,Urban regions,Somewhat concerned,0.60921,174,284,0.55237,0.66606
2000,Thuringa,Urban regions,Not concerned at all,0.10464,32,284,0.06897,0.14030
2000,Thuringa,Rural regions,Very concerned,0.25733,187,764,0.22631,0.28835
2000,Thuringa,Rural regions,Somewhat concerned,0.61728,489,764,0.58280,0.65177
2000,Thuringa,Rural regions,Not concerned at all,0.12538,88,764,0.10188,0.14888
2001,Schleswig-Holstein,Urban regions,Very concerned,0.12968,34,272,0.08968,0.16968
2001,Schleswig-Holstein,Urban regions,Somewhat concerned,0.48485,115,272,0.42534,0.54435
2001,Schleswig-Holstein,Urban regions,Not concerned at all,0.38547,123,272,0.32752,0.44342
2001,Schleswig-Holstein,Rural regions,Very concerned,0.20968,70,366,0.16791,0.25144
2001,Schleswig-Holstein,Rural regions,Somewhat concerned,0.57290,208,366,0.52216,0.62365
2001,Schleswig-Holstein,Rural regions,Not concerned at all,0.21742,88,366,0.17510,0.25974
2001,Hamburg,Urban regions,Very concerned,0.28687,78,272,0.23302,0.34072
2001,Hamburg,Urban regions,Somewhat concerned,0.57522,162,272,0.51637,0.63407
2001,Hamburg,Urban regions,Not concerned at all,0.13791,32,272,0.09686,0.17896
