year,bula_h,ple0022,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Mecklenburg-Western Pomerania,No,0.62797,373,454,0.58346,0.67248
2013,Saxony,Yes,0.15679,248,1335,0.13728,0.17630
2013,Saxony,No,0.63762,1087,1335,0.61182,0.66341
2013,Saxony-Anhalt,Yes,0.14335,135,759,0.11841,0.16830
2013,Saxony-Anhalt,No,0.63825,624,759,0.60404,0.67245
2013,Thuringa,Yes,0.14280,144,799,0.11853,0.16708
2013,Thuringa,No,0.64191,655,799,0.60864,0.67517
2015,Schleswig-Holstein,Yes,0.14765,157,874,0.12412,0.17119
2015,Schleswig-Holstein,No,0.69354,717,874,0.66296,0.72413
2015,Hamburg,Yes,0.12103,57,426,0.09002,0.15204
2015,Hamburg,No,0.70025,369,426,0.65669,0.74380
2015,Lower Saxony,Yes,0.15969,420,2421,0.14509,0.17428
2015,Lower Saxony,No,0.66922,2001,2421,0.65048,0.68797
2015,Bremen,No,0.68930,145,145,0.61371,0.76488
2015,North Rhine-Westphalia,Yes,0.15530,882,5165,0.14542,0.16518
2015,North Rhine-Westphalia,No,0.66276,4283,5165,0.64986,0.67565
2015,Hesse,Yes,0.13792,272,1705,0.12155,0.15430
2015,Hesse,No,0.66315,1433,1705,0.64071,0.68559
2015,"Rhineland-Palatinate, Saarland",Yes,0.12238,218,1496,0.10576,0.13899
2015,"Rhineland-Palatinate, Saarland",No,0.71626,1278,1496,0.69341,0.73911
2015,Baden-Wuerttemberg,Yes,0.14374,456,2985,0.13115,0.15633
2015,Baden-Wuerttemberg,No,0.68132,2529,2985,0.66460,0.69804
2015,Bavaria,Yes,0.13993,600,4027,0.12921,0.15065
2015,Bavaria,No,0.67539,3427,4027,0.66093,0.68986
2015,Berlin,Yes,0.16422,158,912,0.14017,0.18828
2015,Berlin,No,0.65578,754,912,0.62493,0.68664
2015,Brandenburg,Yes,0.12864,153,984,0.10771,0.14957
2015,Brandenburg,No,0.70914,831,984,0.68074,0.73753
2015,Mecklenburg-Western Pomerania,Yes,0.14567,91,557,0.11634,0.17499
2015,Mecklenburg-Western Pomerania,No,0.70693,466,557,0.66909,0.74476
2015,Saxony,Yes,0.14182,247,1511,0.12423,0.15942
2015,Saxony,No,0.70979,1264,1511,0.68690,0.73268
2015,Saxony-Anhalt,Yes,0.19015,182,885,0.16428,0.21602
2015,Saxony-Anhalt,No,0.67475,703,885,0.64387,0.70563
2015,Thuringa,Yes,0.19274,185,920,0.16723,0.21824
2015,Thuringa,No,0.63493,735,920,0.60381,0.66606
2017,Schleswig-Holstein,Yes,0.11775,129,951,0.09725,0.13824
2017,Schleswig-Holstein,No,0.70765,822,951,0.67873,0.73658
2017,Hamburg,Yes,0.09388,67,466,0.06737,0.12039
2017,Hamburg,No,0.72746,399,466,0.68699,0.76793
2017,Lower Saxony,Yes,0.15819,431,2697,0.14441,0.17196
2017,Lower Saxony,No,0.67759,2266,2697,0.65994,0.69523
2017,Bremen,No,0.70811,194,194,0.64397,0.77225
2017,North Rhine-Westphalia,Yes,0.14673,908,5524,0.13739,0.15606
2017,North Rhine-Westphalia,No,0.68623,4616,5524,0.67400,0.69847
2017,Hesse,Yes,0.12604,248,1789,0.11065,0.14142
2017,Hesse,No,0.70004,1541,1789,0.67880,0.72128
2017,"Rhineland-Palatinate, Saarland",Yes,0.13114,224,1524,0.11419,0.14809
2017,"Rhineland-Palatinate, Saarland",No,0.69505,1300,1524,0.67193,0.71818
2017,Baden-Wuerttemberg,Yes,0.13346,413,3018,0.12133,0.14560
2017,Baden-Wuerttemberg,No,0.69461,2605,3018,0.67818,0.71105
2017,Bavaria,Yes,0.13470,607,4211,0.12438,0.14501
2017,Bavaria,No,0.70401,3604,4211,0.69023,0.71780
2017,Berlin,Yes,0.15260,156,989,0.13018,0.17503
2017,Berlin,No,0.70548,833,989,0.67706,0.73391
2017,Brandenburg,Yes,0.13126,163,1033,0.11066,0.15186
2017,Brandenburg,No,0.69234,870,1033,0.66418,0.72050
2017,Mecklenburg-Western Pomerania,Yes,0.16667,98,573,0.13613,0.19721
2017,Mecklenburg-Western Pomerania,No,0.65925,475,573,0.62041,0.69809
2017,Saxony,Yes,0.14636,275,1653,0.12931,0.16340
2017,Saxony,No,0.70382,1378,1653,0.68180,0.72583
2017,Saxony-Anhalt,Yes,0.14904,160,923,0.12606,0.17203
2017,Saxony-Anhalt,No,0.69167,763,923,0.66186,0.72148
2017,Thuringa,Yes,0.14876,171,978,0.12644,0.17107
2017,Thuringa,No,0.70308,807,978,0.67443,0.73173
2019,Schleswig-Holstein,Yes,0.12719,135,956,0.10605,0.14832
2019,Schleswig-Holstein,No,0.67593,821,956,0.64624,0.70561
2019,Hamburg,Yes,0.12931,72,529,0.10069,0.15793
2019,Hamburg,No,0.68828,457,529,0.64877,0.72779
2019,Lower Saxony,Yes,0.15449,391,2493,0.14030,0.16868
2019,Lower Saxony,No,0.67695,2102,2493,0.65859,0.69531
2019,Bremen,No,0.72631,190,190,0.66274,0.78987
2019,North Rhine-Westphalia,Yes,0.14664,908,5406,0.13721,0.15607
2019,North Rhine-Westphalia,No,0.69258,4498,5406,0.68027,0.70488
2019,Hesse,Yes,0.11132,243,1711,0.09641,0.12622
2019,Hesse,No,0.71862,1468,1711,0.69731,0.73993
2019,"Rhineland-Palatinate, Saarland",Yes,0.14397,218,1466,0.12599,0.16195
2019,"Rhineland-Palatinate, Saarland",No,0.69121,1248,1466,0.66756,0.71487
2019,Baden-Wuerttemberg,Yes,0.14578,404,2799,0.13271,0.15886
2019,Baden-Wuerttemberg,No,0.67073,2395,2799,0.65332,0.68815
2019,Bavaria,Yes,0.12306,554,3951,0.11281,0.13330
2019,Bavaria,No,0.70534,3397,3951,0.69112,0.71956
2019,Berlin,Yes,0.15874,175,1027,0.13638,0.18110
2019,Berlin,No,0.68848,852,1027,0.66014,0.71681
2019,Brandenburg,Yes,0.12086,165,1111,0.10168,0.14003
2019,Brandenburg,No,0.69094,946,1111,0.66376,0.71813
2019,Mecklenburg-Western Pomerania,Yes,0.17002,104,611,0.14021,0.19984
2019,Mecklenburg-Western Pomerania,No,0.65894,507,611,0.62131,0.69656
2019,Saxony,Yes,0.13316,256,1634,0.11668,0.14963
2019,Saxony,No,0.71921,1378,1634,0.69741,0.74100
2019,Saxony-Anhalt,Yes,0.17952,163,889,0.15428,0.20476
2019,Saxony-Anhalt,No,0.66479,726,889,0.63374,0.69584
2019,Thuringa,Yes,0.14986,147,923,0.12682,0.17290
2019,Thuringa,No,0.70052,776,923,0.67095,0.73009
2021,Schleswig-Holstein,Yes,0.10882,127,825,0.08755,0.13008
2021,Schleswig-Holstein,No,0.65467,698,825,0.62220,0.68713
2021,Hamburg,Yes,0.17642,68,450,0.14116,0.21168
2021,Hamburg,No,0.67808,382,450,0.63486,0.72129
2021,Lower Saxony,Yes,0.15266,317,1881,0.13640,0.16891
2021,Lower Saxony,No,0.66618,1564,1881,0.64486,0.68750
2021,Bremen,No,0.79316,131,131,0.72353,0.86278
2021,North Rhine-Westphalia,Yes,0.17216,742,4112,0.16062,0.18370
2021,North Rhine-Westphalia,No,0.65017,3370,4112,0.63559,0.66475
2021,Hesse,Yes,0.13188,198,1323,0.11364,0.15012
2021,Hesse,No,0.70432,1125,1323,0.67972,0.72892
2021,"Rhineland-Palatinate, Saarland",Yes,0.19159,195,996,0.16714,0.21605
2021,"Rhineland-Palatinate, Saarland",No,0.64449,801,996,0.61474,0.67423
2021,Baden-Wuerttemberg,Yes,0.15865,342,2167,0.14326,0.17403
2021,Baden-Wuerttemberg,No,0.66213,1825,2167,0.64221,0.68205
2021,Bavaria,Yes,0.15302,485,2852,0.13980,0.16623
2021,Bavaria,No,0.66412,2367,2852,0.64678,0.68146
2021,Berlin,Yes,0.14989,143,906,0.12663,0.17315
2021,Berlin,No,0.67150,763,906,0.64090,0.70210
2021,Brandenburg,Yes,0.16535,144,701,0.13783,0.19287
2021,Brandenburg,No,0.64796,557,701,0.61258,0.68334
2021,Mecklenburg-Western Pomerania,Yes,0.20617,74,407,0.16682,0.24553
2021,Mecklenburg-Western Pomerania,No,0.64076,333,407,0.59409,0.68743
2021,Saxony,Yes,0.13285,181,1160,0.11330,0.15239
2021,Saxony,No,0.70381,979,1160,0.67753,0.73010
2021,Saxony-Anhalt,Yes,0.16587,114,599,0.13605,0.19568
2021,Saxony-Anhalt,No,0.67123,485,599,0.63358,0.70888
2021,Thuringa,Yes,0.14720,111,633,0.11958,0.17482
2021,Thuringa,No,0.66781,522,633,0.63109,0.70453
