year,age_gr,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1995,30-45 y.,Rural regions,1536,7.15576,7.04353,7.26799,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1995,46-65 y.,Urban regions,2579,7.66202,7.58456,7.73948,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1995,46-65 y.,Rural regions,1359,7.62967,7.51983,7.73952,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1995,66 and older,Urban regions,1009,8.11943,8.00345,8.23541,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,9.00000
1995,66 and older,Rural regions,507,8.08602,7.93797,8.23408,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1996,0-16 y.,Urban regions,,,,,,,,,,,,
1996,0-16 y.,Rural regions,,,,,,,,,,,,
1996,17-29 y.,Urban regions,2040,7.15157,7.05103,7.25212,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1996,17-29 y.,Rural regions,1068,7.13828,6.99935,7.27722,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1996,30-45 y.,Urban regions,2904,7.22203,7.14333,7.30073,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1996,30-45 y.,Rural regions,1521,7.26700,7.15511,7.37888,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1996,46-65 y.,Urban regions,2513,7.69486,7.61687,7.77286,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1996,46-65 y.,Rural regions,1378,7.79500,7.69018,7.89982,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1996,66 and older,Urban regions,1031,8.08121,7.96532,8.19711,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,9.00000
1996,66 and older,Rural regions,510,8.00745,7.84015,8.17474,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,8.00000
1997,0-16 y.,Urban regions,,,,,,,,,,,,
1997,0-16 y.,Rural regions,,,,,,,,,,,,
1997,17-29 y.,Urban regions,1932,7.18362,7.08522,7.28202,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1997,17-29 y.,Rural regions,1026,7.10444,6.96207,7.24681,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1997,30-45 y.,Urban regions,2872,7.22612,7.14985,7.30239,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1997,30-45 y.,Rural regions,1477,7.26358,7.15681,7.37035,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1997,46-65 y.,Urban regions,2462,7.60586,7.52702,7.68470,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1997,46-65 y.,Rural regions,1375,7.69953,7.59515,7.80392,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1997,66 and older,Urban regions,1051,8.03181,7.91692,8.14670,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,8.00000
1997,66 and older,Rural regions,522,7.90824,7.74611,8.07038,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1998,0-16 y.,Urban regions,,,,,,,,,,,,
1998,0-16 y.,Rural regions,,,,,,,,,,,,
1998,17-29 y.,Urban regions,2010,7.19087,7.09163,7.29010,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1998,17-29 y.,Rural regions,1064,7.49406,7.36522,7.62291,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1998,30-45 y.,Urban regions,3173,7.30884,7.23473,7.38294,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1998,30-45 y.,Rural regions,1642,7.49531,7.39735,7.59328,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1998,46-65 y.,Urban regions,2794,7.68014,7.60586,7.75442,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1998,46-65 y.,Rural regions,1577,7.84416,7.75107,7.93726,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1998,66 and older,Urban regions,1233,8.02581,7.92104,8.13057,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,8.00000
1998,66 and older,Rural regions,606,8.00680,7.86761,8.14599,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1999,0-16 y.,Urban regions,,,,,,,,,,,,
1999,0-16 y.,Rural regions,,,,,,,,,,,,
1999,17-29 y.,Urban regions,1893,7.21770,7.12012,7.31529,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1999,17-29 y.,Rural regions,1009,7.48566,7.35726,7.61405,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1999,30-45 y.,Urban regions,3087,7.36165,7.28820,7.43509,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1999,30-45 y.,Rural regions,1611,7.50831,7.41330,7.60332,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1999,46-65 y.,Urban regions,2667,7.72477,7.65211,7.79743,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1999,46-65 y.,Rural regions,1504,7.89390,7.79849,7.98931,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1999,66 and older,Urban regions,1178,8.07920,7.97243,8.18596,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,8.00000
1999,66 and older,Rural regions,608,8.03266,7.88335,8.18198,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2000,0-16 y.,Urban regions,,,,,,,,,,,,
2000,0-16 y.,Rural regions,,,,,,,,,,,,
2000,17-29 y.,Urban regions,2855,7.30102,7.21759,7.38445,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2000,17-29 y.,Rural regions,1619,7.52213,7.41992,7.62435,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2000,30-45 y.,Urban regions,5378,7.42095,7.36382,7.47807,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2000,30-45 y.,Rural regions,2760,7.72966,7.65666,7.80266,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2000,46-65 y.,Urban regions,5068,7.89509,7.84225,7.94793,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2000,46-65 y.,Rural regions,2674,7.92552,7.85182,7.99922,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2000,66 and older,Urban regions,2335,8.16720,8.09430,8.24011,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,8.00000
2000,66 and older,Rural regions,1248,8.18513,8.09426,8.27599,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,8.00000
2001,0-16 y.,Urban regions,,,,,,,,,,,,
2001,0-16 y.,Rural regions,,,,,,,,,,,,
2001,17-29 y.,Urban regions,2585,7.30754,7.22550,7.38958,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2001,17-29 y.,Rural regions,1436,7.50089,7.39233,7.60944,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2001,30-45 y.,Urban regions,4852,7.46508,7.40641,7.52375,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2001,30-45 y.,Rural regions,2452,7.60198,7.52128,7.68269,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2001,46-65 y.,Urban regions,4615,7.86441,7.81010,7.91872,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2001,46-65 y.,Rural regions,2447,7.95650,7.88307,8.02994,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2001,66 and older,Urban regions,2199,8.24837,8.17961,8.31713,8.00000,8.00000,10.00000,5.00000,10.00000,8.00000,8.00000,9.00000
2001,66 and older,Rural regions,1181,8.33654,8.24630,8.42678,8.00000,8.00000,10.00000,5.00000,10.00000,8.00000,8.00000,9.00000
2002,0-16 y.,Urban regions,,,,,,,,,,,,
2002,0-16 y.,Rural regions,,,,,,,,,,,,
2002,17-29 y.,Urban regions,2620,7.14998,7.06483,7.23513,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2002,17-29 y.,Rural regions,1419,7.54791,7.44343,7.65240,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2002,30-45 y.,Urban regions,5010,7.43944,7.38378,7.49511,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2002,30-45 y.,Rural regions,2413,7.51087,7.43004,7.59170,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2002,46-65 y.,Urban regions,5238,7.75525,7.70380,7.80670,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2002,46-65 y.,Rural regions,2587,7.84129,7.76765,7.91493,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2002,66 and older,Urban regions,2352,8.07806,8.00770,8.14842,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2002,66 and older,Rural regions,1224,8.16140,8.06636,8.25644,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,8.00000
2003,0-16 y.,Urban regions,,,,,,,,,,,,
2003,0-16 y.,Rural regions,,,,,,,,,,,,
2003,17-29 y.,Urban regions,2578,7.27500,7.18934,7.36066,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2003,17-29 y.,Rural regions,1347,7.43678,7.32592,7.54764,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2003,30-45 y.,Urban regions,4679,7.38200,7.32411,7.43989,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2003,30-45 y.,Rural regions,2252,7.49987,7.41629,7.58345,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2003,46-65 y.,Urban regions,5047,7.73940,7.68740,7.79140,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2003,46-65 y.,Rural regions,2509,7.87809,7.80562,7.95056,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2003,66 and older,Urban regions,2396,8.11842,8.05084,8.18600,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2003,66 and older,Rural regions,1244,8.18919,8.09841,8.27997,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,8.00000
2004,0-16 y.,Urban regions,,,,,,,,,,,,
2004,0-16 y.,Rural regions,,,,,,,,,,,,
2004,17-29 y.,Urban regions,2543,7.34386,7.25965,7.42807,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2004,17-29 y.,Rural regions,1339,7.58864,7.48114,7.69614,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2004,30-45 y.,Urban regions,4424,7.44975,7.39063,7.50887,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2004,30-45 y.,Rural regions,2072,7.66289,7.57688,7.74890,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2004,46-65 y.,Urban regions,4857,7.80404,7.75255,7.85553,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2004,46-65 y.,Rural regions,2476,7.87730,7.80533,7.94926,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2004,66 and older,Urban regions,2460,8.16478,8.09922,8.23034,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2004,66 and older,Rural regions,1282,8.22053,8.13105,8.31001,8.00000,8.00000,10.00000,5.00000,10.00000,8.00000,8.00000,8.00000
2005,0-16 y.,Urban regions,,,,,,,,,,,,
2005,0-16 y.,Rural regions,,,,,,,,,,,,
2005,17-29 y.,Urban regions,2479,7.33158,7.24790,7.41526,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2005,17-29 y.,Rural regions,1271,7.47569,7.36362,7.58776,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2005,30-45 y.,Urban regions,4126,7.43327,7.37106,7.49548,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2005,30-45 y.,Rural regions,1939,7.53561,7.44450,7.62671,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2005,46-65 y.,Urban regions,4610,7.71802,7.66364,7.77240,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2005,46-65 y.,Rural regions,2386,7.83578,7.75737,7.91419,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2005,66 and older,Urban regions,2481,8.10754,8.03750,8.17759,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,8.00000
2005,66 and older,Rural regions,1271,8.31631,8.22619,8.40642,8.00000,8.91979,10.00000,5.00000,10.00000,9.00000,8.00000,9.00000
2006,0-16 y.,Urban regions,,,,,,,,,,,,
2006,0-16 y.,Rural regions,,,,,,,,,,,,
2006,17-29 y.,Urban regions,2375,7.26664,7.17869,7.35459,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2006,17-29 y.,Rural regions,1244,7.43068,7.30657,7.55479,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2006,30-45 y.,Urban regions,4226,7.37485,7.31408,7.43562,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
