"year","quintil_oecd","sex","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2010","5 Einkommensstärkstes Quintil","weiblich","7.03","6.5","2415","6","6","8","8","9","6.99","7.07","2","12","7","7"
"2011","1 Einkommensschwächstes Quintil","männlich","6.95","6.5","2115","5","6","8","8","10","6.89","7.01","1","12","7","7"
"2011","1 Einkommensschwächstes Quintil","weiblich","6.87","6.5","3126","5","6","8","8","10","6.82","6.92","1","15","7","7"
"2011","2","männlich","6.96","6.5","2633","6","6","8","8","10","6.91","7.01","2","15","7","7"
"2011","2","weiblich","6.88","6.5","3525","5","6","8","8","10","6.84","6.92","1","12","7","7"
"2011","3","männlich","6.96","6.5","2345","6","6","8","8","10","6.91","7.01","2","13","7","7"
"2011","3","weiblich","6.96","6.5","2795","5","6","8","8","10","6.92","7","2","14","7","7"
"2011","4","männlich","6.89","6.5","2781","6","6","8","8","10","6.85","6.93","3","12","7","7"
"2011","4","weiblich","7","6.5","3073","6","6","8","8","10","6.96","7.04","1","14","7","7"
"2011","5 Einkommensstärkstes Quintil","männlich","6.88","6.5","2952","6","6","7","8","10","6.84","6.92","2","12","7","7"
"2011","5 Einkommensstärkstes Quintil","weiblich","7.06","6.5","2978","6","6","8","8","10","7.02","7.1","2","12","7","7"
"2012","1 Einkommensschwächstes Quintil","männlich","6.96","6.5","1840","5","6","8","8","10","6.89","7.03","2","15","7","7"
"2012","1 Einkommensschwächstes Quintil","weiblich","6.85","6.5","2663","5","6","8","8","10","6.79","6.91","1","13","7","7"
"2012","2","männlich","6.87","6.5","2412","5","6","8","8","10","6.82","6.92","1","14","7","7"
"2012","2","weiblich","6.93","6.5","3289","5","6","8","8","10","6.88","6.98","1","16","7","7"
"2012","3","männlich","6.94","6.5","2410","5","6","8","8","10","6.89","6.99","2","13","7","7"
"2012","3","weiblich","7.02","6.5","2828","6","6","8","8","10","6.98","7.06","2","12","7","7"
"2012","4","männlich","6.9","6.5","2820","6","6","8","8","10","6.86","6.94","1","12","7","7"
"2012","4","weiblich","7.02","6.5","3107","6","6","8","8","10","6.98","7.06","1","15","7","7"
"2012","5 Einkommensstärkstes Quintil","männlich","6.93","6.5","3043","6","6","8","8","9","6.89","6.97","1","13","7","7"
"2012","5 Einkommensstärkstes Quintil","weiblich","7.02","6.5","3142","6","6","8","8","9","6.98","7.06","3","12","7","7"
"2013","1 Einkommensschwächstes Quintil","männlich","6.87","6.5","1520","5","6","8","8","10","6.8","6.94","2","14","7","7"
"2013","1 Einkommensschwächstes Quintil","weiblich","6.74","6.5","2275","5","6","8","8","10","6.68","6.8","1","12","7","7"
"2013","2","männlich","6.92","6.5","2144","5","6","8","8","10","6.87","6.97","1","14","7","7"
"2013","2","weiblich","6.87","6.5","2889","5","6","8","8","10","6.82","6.92","1","14","7","7"
"2013","3","männlich","6.99","6.5","2158","6","6","8","8","10","6.94","7.04","1","13","7","7"
"2013","3","weiblich","6.91","6.5","2638","5","6","8","8","10","6.86","6.96","2","12","7","7"
"2013","4","männlich","6.92","6.5","2687","6","6","8","8","10","6.88","6.96","3","12","7","7"
"2013","4","weiblich","6.89","6.5","3052","5","6","8","8","10","6.85","6.93","2","12","7","7"
"2013","5 Einkommensstärkstes Quintil","männlich","6.89","6.5","3085","6","6","7","8","10","6.86","6.92","3","12","7","7"
"2013","5 Einkommensstärkstes Quintil","weiblich","6.98","6.5","3170","6","6","8","8","9","6.94","7.02","2","13","7","7"
"2014","1 Einkommensschwächstes Quintil","männlich","","","","","","","","","","","","","",""
"2014","1 Einkommensschwächstes Quintil","weiblich","","","","","","","","","","","","","",""
"2014","2","männlich","","","","","","","","","","","","","",""
"2014","2","weiblich","","","","","","","","","","","","","",""
"2014","3","männlich","","","","","","","","","","","","","",""
"2014","3","weiblich","","","","","","","","","","","","","",""
"2014","4","männlich","","","","","","","","","","","","","",""
"2014","4","weiblich","","","","","","","","","","","","","",""
"2014","5 Einkommensstärkstes Quintil","männlich","","","","","","","","","","","","","",""
"2014","5 Einkommensstärkstes Quintil","weiblich","","","","","","","","","","","","","",""
"2015","1 Einkommensschwächstes Quintil","männlich","6.91","6.5","1554","5","6","8","8","10","6.84","6.98","3","12","7","7"
"2015","1 Einkommensschwächstes Quintil","weiblich","6.7","6.5","2016","5","6","8","8","10","6.64","6.76","2","14","7","7"
"2015","2","männlich","6.94","6.5","1778","5","6","8","8","10","6.88","7","1","12","7","7"
"2015","2","weiblich","6.85","6.5","2499","5","6","8","8","10","6.8","6.9","1","12","7","7"
"2015","3","männlich","6.99","6.5","2031","6","6","8","8","10","6.94","7.04","2","16","7","7"
"2015","3","weiblich","6.86","6.5","2473","5","6","8","8","10","6.81","6.91","1","17","7","7"
"2015","4","männlich","6.91","6.5","2716","6","6","8","8","10","6.87","6.95","0","15","7","7"
"2015","4","weiblich","6.94","6.5","3131","5","6","8","8","10","6.9","6.98","0","13","7","7"
"2015","5 Einkommensstärkstes Quintil","männlich","6.86","6.5","3344","6","6","7","8","9","6.83","6.89","2","11","7","7"
"2015","5 Einkommensstärkstes Quintil","weiblich","6.96","6.5","3414","6","6","8","8","10","6.92","7","0","12","7","7"
"2016","1 Einkommensschwächstes Quintil","männlich","","","","","","","","","","","","","",""
"2016","1 Einkommensschwächstes Quintil","weiblich","","","","","","","","","","","","","",""
"2016","2","männlich","","","","","","","","","","","","","",""
"2016","2","weiblich","","","","","","","","","","","","","",""
"2016","3","männlich","","","","","","","","","","","","","",""
"2016","3","weiblich","","","","","","","","","","","","","",""
"2016","4","männlich","","","","","","","","","","","","","",""
"2016","4","weiblich","","","","","","","","","","","","","",""
"2016","5 Einkommensstärkstes Quintil","männlich","","","","","","","","","","","","","",""
"2016","5 Einkommensstärkstes Quintil","weiblich","","","","","","","","","","","","","",""
"2017","1 Einkommensschwächstes Quintil","männlich","6.91","6.5","1362","5","6","8","8","12","6.83","6.99","2","16","7","7"
"2017","1 Einkommensschwächstes Quintil","weiblich","6.64","6.5","1729","5","6","8","8","10","6.57","6.71","2","12","7","7"
"2017","2","männlich","6.79","6.5","1683","5","6","8","8","10","6.73","6.85","1","12","7","7"
"2017","2","weiblich","6.74","6.5","2265","5","6","8","8","10","6.68","6.8","2","12","7","7"
"2017","3","männlich","6.88","6.5","2003","5","6","8","8","10","6.83","6.93","1","14","7","7"
"2017","3","weiblich","6.8","6.5","2486","5","6","8","8","10","6.75","6.85","1","13","7","7"
"2017","4","männlich","6.85","6.5","3016","5","6","8","8","10","6.81","6.89","2","12","7","7"
"2017","4","weiblich","6.88","6.5","3529","5","6","8","8","10","6.84","6.92","1","12","7","7"
"2017","5 Einkommensstärkstes Quintil","männlich","6.85","6.5","4169","6","6","8","8","9","6.82","6.88","2","12","7","7"
"2017","5 Einkommensstärkstes Quintil","weiblich","6.9","6.5","4242","6","6","8","8","9","6.87","6.93","2","12","7","7"
"2018","1 Einkommensschwächstes Quintil","männlich","","","","","","","","","","","","","",""
"2018","1 Einkommensschwächstes Quintil","weiblich","","","","","","","","","","","","","",""
"2018","2","männlich","","","","","","","","","","","","","",""
"2018","2","weiblich","","","","","","","","","","","","","",""
"2018","3","männlich","","","","","","","","","","","","","",""
"2018","3","weiblich","","","","","","","","","","","","","",""
"2018","4","männlich","","","","","","","","","","","","","",""
"2018","4","weiblich","","","","","","","","","","","","","",""
"2018","5 Einkommensstärkstes Quintil","männlich","","","","","","","","","","","","","",""
"2018","5 Einkommensstärkstes Quintil","weiblich","","","","","","","","","","","","","",""
"2019","1 Einkommensschwächstes Quintil","männlich","6.78","6.5","1049","5","6","8","8","10","6.69","6.87","1","13","7","7"
"2019","1 Einkommensschwächstes Quintil","weiblich","6.51","6.5","1267","4","6","8","8","10","6.43","6.59","1","12","7","7"
"2019","2","männlich","6.76","6.5","1230","5","6","8","8","10","6.68","6.84","2","15","7","7"
"2019","2","weiblich","6.69","6.5","1734","5","6","8","8","10","6.63","6.75","1","12","7","7"
"2019","3","männlich","6.9","6.5","1627","5","6","8","8","10","6.84","6.96","1","15","7","7"
"2019","3","weiblich","6.67","6.5","1991","5","6","8","8","10","6.61","6.73","2","13","7","7"
"2019","4","männlich","6.86","6.5","2934","5","6","8","8","10","6.82","6.9","2","16","7","7"
"2019","4","weiblich","6.77","6.5","3350","5","6","8","8","10","6.73","6.81","2","12","7","7"
"2019","5 Einkommensstärkstes Quintil","männlich","6.82","6.5","5458","6","6","7","8","10","6.79","6.85","2","12","7","7"
"2019","5 Einkommensstärkstes Quintil","weiblich","6.86","6.5","5123","6","6","8","8","10","6.83","6.89","1","14","7","7"
"2020","1 Einkommensschwächstes Quintil","männlich","7.09","6.5","1923","5","6","8","9","12","7.03","7.15","1","15","7","7"
"2020","1 Einkommensschwächstes Quintil","weiblich","6.77","6.5","1908","5","6","8","8","10","6.71","6.83","1","16","7","7"
"2020","2","männlich","6.91","6.5","1776","5","6","8","8","10","6.85","6.97","1","12","7","7"
"2020","2","weiblich","6.75","6.5","1903","5","6","8","8","10","6.69","6.81","1","12","7","7"
"2020","3","männlich","6.96","6.5","1664","6","6","8","8","10","6.9","7.02","2","12","7","7"
"2020","3","weiblich","6.77","6.5","1864","5","6","8","8","10","6.71","6.83","2","11","7","7"
"2020","4","männlich","6.89","6.5","3125","6","6","8","8","10","6.85","6.93","0","13","7","7"
"2020","4","weiblich","6.88","6.5","3438","5","6","8","8","10","6.84","6.92","2","12","7","7"
"2020","5 Einkommensstärkstes Quintil","männlich","6.89","6.5","5470","6","6","8","8","10","6.86","6.92","0","12","7","7"
"2020","5 Einkommensstärkstes Quintil","weiblich","6.97","6.5","5336","6","6","8","8","10","6.94","7","2","12","7","7"
