year,migback,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2002,Direct migration background,female,685,6.66943,6.49222,6.84663,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2002,Indirect migration background,male,270,6.83856,6.54684,7.13029,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
2002,Indirect migration background,female,229,6.61544,6.30558,6.92530,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
2003,No migration background,male,5999,6.90612,6.85186,6.96039,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2003,No migration background,female,5239,6.85291,6.78993,6.91588,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2003,Direct migration background,male,809,6.53718,6.36688,6.70749,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2003,Direct migration background,female,671,6.83078,6.65568,7.00587,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
2003,Indirect migration background,male,262,7.03600,6.76295,7.30904,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2003,Indirect migration background,female,237,7.18668,6.93429,7.43907,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2004,No migration background,male,5752,6.78899,6.73058,6.84740,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2004,No migration background,female,5112,6.81536,6.75374,6.87697,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2004,Direct migration background,male,767,6.50303,6.32332,6.68275,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2004,Direct migration background,female,625,6.68497,6.50409,6.86584,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2004,Indirect migration background,male,264,6.91145,6.66034,7.16256,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2004,Indirect migration background,female,234,6.61417,6.30091,6.92744,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
2005,No migration background,male,5435,6.76343,6.70347,6.82340,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2005,No migration background,female,4869,6.76199,6.69731,6.82666,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2005,Direct migration background,male,688,6.41627,6.21976,6.61277,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2005,Direct migration background,female,606,6.44710,6.26339,6.63081,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2005,Indirect migration background,male,271,6.78004,6.50669,7.05339,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
2005,Indirect migration background,female,238,7.24546,6.95185,7.53907,6.47357,8.00000,9.00000,2.68392,10.00000,8.00000,7.00000,8.00000
2006,No migration background,male,5685,6.78335,6.72581,6.84089,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2006,No migration background,female,5148,6.82404,6.76187,6.88621,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2006,Direct migration background,male,695,6.38400,6.19798,6.57003,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2006,Direct migration background,female,612,6.56120,6.37227,6.75014,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2006,Indirect migration background,male,270,6.92256,6.67374,7.17139,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2006,Indirect migration background,female,248,7.14764,6.85928,7.43600,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2007,No migration background,male,5394,6.84274,6.78594,6.89953,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2007,No migration background,female,4968,6.76898,6.70562,6.83235,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2007,Direct migration background,male,615,6.38387,6.18592,6.58181,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2007,Direct migration background,female,554,6.46912,6.27169,6.66656,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2007,Indirect migration background,male,276,6.83656,6.55719,7.11592,5.01483,7.00000,8.00000,0.53708,10.00000,7.00000,7.00000,8.00000
2007,Indirect migration background,female,248,6.75566,6.46737,7.04395,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
2008,No migration background,male,5090,6.83181,6.77336,6.89027,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2008,No migration background,female,4756,6.86364,6.80220,6.92509,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2008,Direct migration background,male,548,6.52582,6.33501,6.71662,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2008,Direct migration background,female,523,6.69408,6.50496,6.88321,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2008,Indirect migration background,male,283,6.93119,6.68466,7.17772,5.29511,7.00000,8.00000,1.23776,10.00000,7.00000,7.00000,8.00000
2008,Indirect migration background,female,241,6.70068,6.38431,7.01705,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
2009,No migration background,male,4778,6.69790,6.63361,6.76219,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2009,No migration background,female,4537,6.81954,6.75497,6.88411,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2009,Direct migration background,male,470,6.38314,6.17802,6.58827,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.97500,7.00000
2009,Direct migration background,female,484,6.27135,6.04433,6.49838,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2009,Indirect migration background,male,257,6.72473,6.43352,7.01594,5.74055,7.00000,8.00000,2.35139,10.00000,7.00000,7.00000,8.00000
2009,Indirect migration background,female,251,6.87331,6.58004,7.16657,5.00000,8.00000,8.00000,0.50000,10.00000,8.00000,7.00000,8.00000
2010,No migration background,male,6236,6.86462,6.81097,6.91827,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2010,No migration background,female,5932,6.83478,6.77861,6.89096,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2010,Direct migration background,male,916,6.67084,6.51861,6.82308,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2010,Direct migration background,female,678,6.63996,6.45006,6.82986,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
2010,Indirect migration background,male,372,6.81451,6.56408,7.06494,5.55036,7.00000,9.00000,0.37590,10.00000,7.00000,7.00000,8.00000
2010,Indirect migration background,female,293,6.73133,6.45763,7.00503,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,6.00000,8.00000
2011,No migration background,male,6753,6.91284,6.86001,6.96568,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2011,No migration background,female,6972,6.88626,6.83264,6.93989,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2011,Direct migration background,male,924,6.79986,6.65422,6.94550,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2011,Direct migration background,female,829,6.96027,6.80982,7.11072,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2011,Indirect migration background,male,405,7.05595,6.83098,7.28092,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2011,Indirect migration background,female,384,6.94997,6.71376,7.18618,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
2012,No migration background,male,6712,7.02192,6.97250,7.07134,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2012,No migration background,female,7101,7.00439,6.95439,7.05439,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2012,Direct migration background,male,958,6.90540,6.76202,7.04879,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2012,Direct migration background,female,895,7.03047,6.88875,7.17218,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2012,Indirect migration background,male,410,7.25384,7.04141,7.46626,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2012,Indirect migration background,female,374,7.16719,6.94833,7.38604,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2013,No migration background,male,6595,6.96372,6.91219,7.01525,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2013,No migration background,female,7090,7.04604,6.99595,7.09612,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2013,Direct migration background,male,2132,7.15637,7.06555,7.24720,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2013,Direct migration background,female,2068,7.15133,7.05412,7.24854,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2013,Indirect migration background,male,713,7.39765,7.23770,7.55760,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,7.00000,8.00000
2013,Indirect migration background,female,611,7.21371,7.05109,7.37633,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2014,No migration background,male,6038,7.04308,6.99051,7.09565,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2014,No migration background,female,6471,6.97642,6.92387,7.02896,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2014,Direct migration background,male,1752,7.07901,6.97196,7.18605,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2014,Direct migration background,female,1693,7.04862,6.94380,7.15343,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2014,Indirect migration background,male,597,7.05445,6.87054,7.23836,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2014,Indirect migration background,female,567,7.36348,7.19584,7.53112,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2015,No migration background,male,5592,7.06530,7.01302,7.11758,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2015,No migration background,female,6109,7.06188,7.00881,7.11495,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2015,Direct migration background,male,1464,7.23956,7.13740,7.34171,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2015,Direct migration background,female,1435,7.09017,6.97229,7.20805,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2015,Indirect migration background,male,537,7.24517,7.05882,7.43152,6.01034,8.00000,9.00000,1.52586,10.00000,8.00000,8.00000,8.00000
2015,Indirect migration background,female,512,7.30563,7.13183,7.47943,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2016,No migration background,male,5210,7.05696,7.00259,7.11133,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2016,No migration background,female,5760,7.02410,6.97031,7.07789,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2016,Direct migration background,male,1599,7.26595,7.17178,7.36012,7.00000,8.00000,8.00000,5.50000,9.50000,8.00000,7.00000,8.00000
2016,Direct migration background,female,1610,7.32664,7.22801,7.42526,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2016,Indirect migration background,male,501,7.43946,7.25182,7.62711,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,7.97500,8.00000
2016,Indirect migration background,female,496,7.36405,7.18718,7.54092,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2017,No migration background,male,6132,7.10735,7.05770,7.15700,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2017,No migration background,female,6611,7.06438,7.01387,7.11489,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
