year,migback,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1991,Direct migration background,1707,7.12962,7.03254,7.22671,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1991,Indirect migration background,210,7.38461,7.06330,7.70592,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1992,No migration background,6191,7.27021,7.22117,7.31924,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1992,Direct migration background,1600,7.34153,7.24732,7.43574,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1992,Indirect migration background,230,7.92081,7.68507,8.15656,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1993,No migration background,5976,7.07375,7.02204,7.12547,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1993,Direct migration background,1501,6.91221,6.80866,7.01577,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.02500
1993,Indirect migration background,278,7.56991,7.32844,7.81138,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,7.97500,8.00000
1994,No migration background,5865,6.97487,6.92225,7.02749,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1994,Direct migration background,1346,6.80191,6.68201,6.92181,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1994,Indirect migration background,289,7.19731,6.96258,7.43204,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1995,No migration background,6255,6.87444,6.82103,6.92785,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1995,Direct migration background,1654,6.71316,6.59249,6.83382,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1995,Indirect migration background,326,7.18856,6.95184,7.42528,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
1996,No migration background,6207,6.85901,6.80668,6.91135,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1996,Direct migration background,1521,6.69556,6.57202,6.81909,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1996,Indirect migration background,345,7.05234,6.80340,7.30129,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
1997,No migration background,6021,6.85390,6.80062,6.90718,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1997,Direct migration background,1420,6.65189,6.53466,6.76912,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1997,Indirect migration background,358,7.00098,6.77802,7.22393,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
1998,No migration background,6772,6.88272,6.83084,6.93459,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1998,Direct migration background,1364,6.86107,6.74468,6.97747,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1998,Indirect migration background,386,7.22554,7.00909,7.44198,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1999,No migration background,6680,6.86713,6.81530,6.91897,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1999,Direct migration background,1253,6.66153,6.53520,6.78786,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1999,Indirect migration background,386,7.18129,6.96269,7.39988,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2000,No migration background,10975,7.09251,7.05123,7.13379,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2000,Direct migration background,1795,6.84333,6.73046,6.95619,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.02500
2000,Indirect migration background,474,7.30927,7.12526,7.49328,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2001,No migration background,10845,7.06346,7.02204,7.10488,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2001,Direct migration background,1695,6.94346,6.83174,7.05517,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2001,Indirect migration background,483,7.32485,7.14497,7.50472,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2002,No migration background,11835,6.92607,6.88620,6.96595,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2002,Direct migration background,1580,6.73797,6.62519,6.85076,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2002,Indirect migration background,499,6.73788,6.52568,6.95008,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
2003,No migration background,11238,6.88234,6.84116,6.92352,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2003,Direct migration background,1480,6.66996,6.54748,6.79244,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2003,Indirect migration background,499,7.10630,6.91955,7.29304,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2004,No migration background,10864,6.80084,6.75845,6.84324,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2004,Direct migration background,1392,6.58699,6.45910,6.71489,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2004,Indirect migration background,498,6.77790,6.58016,6.97564,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2005,No migration background,10304,6.76279,6.71883,6.80674,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2005,Direct migration background,1294,6.43101,6.29597,6.56606,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2005,Indirect migration background,509,6.99352,6.79292,7.19412,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
2006,No migration background,10833,6.80155,6.75934,6.84376,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2006,Direct migration background,1307,6.46388,6.33110,6.59667,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2006,Indirect migration background,518,7.02723,6.83829,7.21618,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
2007,No migration background,10362,6.80927,6.76695,6.85159,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2007,Direct migration background,1169,6.42373,6.28381,6.56365,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2007,Indirect migration background,524,6.79892,6.59865,6.99919,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
2008,No migration background,9846,6.84631,6.80398,6.88864,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2008,Direct migration background,1071,6.60540,6.47100,6.73980,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2008,Indirect migration background,524,6.82940,6.63301,7.02580,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
2009,No migration background,9315,6.75398,6.70838,6.79959,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2009,Direct migration background,954,6.32638,6.17330,6.47946,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2009,Indirect migration background,508,6.79620,6.58994,7.00246,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
2010,No migration background,12168,6.85091,6.81213,6.88969,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2010,Direct migration background,1594,6.65590,6.53642,6.77537,5.45275,7.00000,8.00000,1.63188,10.00000,7.00000,7.00000,7.00000
2010,Indirect migration background,665,6.77676,6.59230,6.96122,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
2011,No migration background,13725,6.90034,6.86273,6.93795,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2011,Direct migration background,1753,6.87890,6.77428,6.98351,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2011,Indirect migration background,789,7.00949,6.84693,7.17205,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2012,No migration background,13813,7.01372,6.97861,7.04883,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2012,Direct migration background,1853,6.96530,6.86441,7.06619,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2012,Indirect migration background,784,7.21495,7.06263,7.36726,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2013,No migration background,13685,7.00242,6.96651,7.03833,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2013,Direct migration background,4200,7.15401,7.08766,7.22036,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2013,Indirect migration background,1324,7.31954,7.20505,7.43404,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2014,No migration background,12509,7.01146,6.97433,7.04859,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2014,Direct migration background,3445,7.06499,6.98998,7.13999,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2014,Indirect migration background,1164,7.18640,7.06058,7.31221,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2015,No migration background,11701,7.06367,7.02646,7.10087,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2015,Direct migration background,2899,7.16681,7.08899,7.24463,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2015,Indirect migration background,1049,7.27140,7.14323,7.39956,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2016,No migration background,10970,7.04127,7.00308,7.07947,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2016,Direct migration background,3209,7.29577,7.22763,7.36391,6.94593,8.00000,9.00000,3.86483,10.00000,8.00000,8.00000,8.00000
2016,Indirect migration background,997,7.40558,7.27635,7.53481,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2017,No migration background,12743,7.08712,7.05175,7.12249,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2017,Direct migration background,3077,7.21984,7.14863,7.29105,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2017,Indirect migration background,1085,7.31738,7.18726,7.44750,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,7.00000,8.00000
2018,No migration background,12328,7.04611,7.01055,7.08166,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2018,Direct migration background,3001,7.15708,7.08651,7.22764,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2018,Indirect migration background,1125,7.29278,7.17479,7.41077,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2019,No migration background,12947,7.18544,7.15213,7.21875,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
2019,Direct migration background,2667,7.30734,7.23552,7.37916,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2019,Indirect migration background,1108,7.33719,7.21026,7.46412,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2020,No migration background,11709,7.11087,7.07535,7.14638,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2020,Direct migration background,3979,7.14390,7.08063,7.20717,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2020,Indirect migration background,1072,7.22802,7.10476,7.35129,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2021,No migration background,8600,7.17145,7.12975,7.21316,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
2021,Direct migration background,2252,7.19606,7.11168,7.28045,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2021,Indirect migration background,695,7.46070,7.31658,7.60481,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,7.00000,8.00000
2022,No migration background,12880,7.02010,6.98461,7.05559,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2022,Direct migration background,5262,6.99586,6.93665,7.05507,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.02500
2022,Indirect migration background,1106,7.00140,6.88099,7.12181,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
