year,age_gr,bula_h,plj0046,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,66 and older,Berlin,Somewhat concerned,0.35453,54,161,0.28041,0.42866
2010,66 and older,Berlin,Not concerned at all,0.36987,55,161,0.29507,0.44468
2010,66 and older,Brandenburg,Very concerned,0.21991,54,208,0.16348,0.27633
2010,66 and older,Brandenburg,Somewhat concerned,0.45691,103,208,0.38905,0.52478
2010,66 and older,Brandenburg,Not concerned at all,0.31616,51,208,0.25282,0.37951
2010,66 and older,Mecklenburg-Western Pomerania,Somewhat concerned,0.59948,60,60,0.47444,0.72451
2010,66 and older,Saxony,Very concerned,0.18630,56,304,0.14246,0.23014
2010,66 and older,Saxony,Somewhat concerned,0.43718,139,304,0.38132,0.49303
2010,66 and older,Saxony,Not concerned at all,0.37345,109,304,0.31898,0.42792
2010,66 and older,Saxony-Anhalt,Very concerned,0.30220,50,164,0.23170,0.37270
2010,66 and older,Saxony-Anhalt,Somewhat concerned,0.46022,79,164,0.38370,0.53674
2010,66 and older,Saxony-Anhalt,Not concerned at all,0.21053,35,164,0.14794,0.27311
2010,66 and older,Thuringa,Very concerned,0.19749,39,189,0.14058,0.25439
2010,66 and older,Thuringa,Somewhat concerned,0.49501,101,189,0.42354,0.56648
2010,66 and older,Thuringa,Not concerned at all,0.29637,49,189,0.23109,0.36164
2011,17-29 y.,Schleswig-Holstein,Somewhat concerned,0.35153,47,99,0.25700,0.44606
2011,17-29 y.,Schleswig-Holstein,Not concerned at all,0.33106,52,99,0.23789,0.42424
2011,17-29 y.,Lower Saxony,Very concerned,0.16099,47,246,0.11497,0.20701
2011,17-29 y.,Lower Saxony,Somewhat concerned,0.35643,109,246,0.29645,0.41640
2011,17-29 y.,Lower Saxony,Not concerned at all,0.26772,90,246,0.21228,0.32317
2011,17-29 y.,North Rhine-Westphalia,Very concerned,0.17552,141,604,0.14516,0.20588
2011,17-29 y.,North Rhine-Westphalia,Somewhat concerned,0.28099,207,604,0.24511,0.31686
2011,17-29 y.,North Rhine-Westphalia,Not concerned at all,0.36021,256,604,0.32189,0.39853
2011,17-29 y.,Hesse,Very concerned,0.15591,36,187,0.10378,0.20805
2011,17-29 y.,Hesse,Somewhat concerned,0.32374,73,187,0.25649,0.39098
2011,17-29 y.,Hesse,Not concerned at all,0.32534,78,187,0.25801,0.39267
2011,17-29 y.,"Rhineland-Palatinate, Saarland",Very concerned,0.23378,38,173,0.17053,0.29704
2011,17-29 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.32961,70,173,0.25936,0.39987
2011,17-29 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.29052,65,173,0.22267,0.35837
2011,17-29 y.,Baden-Wuerttemberg,Very concerned,0.16239,72,402,0.12629,0.19849
2011,17-29 y.,Baden-Wuerttemberg,Somewhat concerned,0.33844,164,402,0.29213,0.38475
2011,17-29 y.,Baden-Wuerttemberg,Not concerned at all,0.34185,166,402,0.29542,0.38827
2011,17-29 y.,Bavaria,Very concerned,0.20095,97,438,0.16338,0.23852
2011,17-29 y.,Bavaria,Somewhat concerned,0.30496,163,438,0.26179,0.34812
2011,17-29 y.,Bavaria,Not concerned at all,0.32711,178,438,0.28312,0.37110
2011,17-29 y.,Berlin,Somewhat concerned,0.31222,39,85,0.21312,0.41132
2011,17-29 y.,Berlin,Not concerned at all,0.41096,46,85,0.30574,0.51618
2011,17-29 y.,Brandenburg,Somewhat concerned,0.24716,33,72,0.14682,0.34750
2011,17-29 y.,Brandenburg,Not concerned at all,0.28900,39,72,0.18356,0.39444
2011,17-29 y.,Saxony,Very concerned,0.30410,49,194,0.23920,0.36900
2011,17-29 y.,Saxony,Somewhat concerned,0.23248,65,194,0.17288,0.29207
2011,17-29 y.,Saxony,Not concerned at all,0.29939,80,194,0.23477,0.36400
2011,17-29 y.,Saxony-Anhalt,Very concerned,0.29168,31,117,0.20897,0.37440
2011,17-29 y.,Saxony-Anhalt,Somewhat concerned,0.28848,49,117,0.20604,0.37093
2011,17-29 y.,Saxony-Anhalt,Not concerned at all,0.28735,37,117,0.20500,0.36970
2011,17-29 y.,Thuringa,Very concerned,0.21145,38,135,0.14231,0.28059
2011,17-29 y.,Thuringa,Somewhat concerned,0.35603,52,135,0.27496,0.43710
2011,17-29 y.,Thuringa,Not concerned at all,0.31308,45,135,0.23455,0.39160
2011,30-45 y.,Schleswig-Holstein,Somewhat concerned,0.43094,71,110,0.33798,0.52391
2011,30-45 y.,Schleswig-Holstein,Not concerned at all,0.17890,39,110,0.10695,0.25085
2011,30-45 y.,Hamburg,Not concerned at all,0.45506,45,45,0.30792,0.60221
2011,30-45 y.,Lower Saxony,Very concerned,0.19595,101,464,0.15979,0.23210
2011,30-45 y.,Lower Saxony,Somewhat concerned,0.34911,214,464,0.30569,0.39253
2011,30-45 y.,Lower Saxony,Not concerned at all,0.25101,149,464,0.21151,0.29050
2011,30-45 y.,North Rhine-Westphalia,Very concerned,0.16064,207,985,0.13769,0.18358
2011,30-45 y.,North Rhine-Westphalia,Somewhat concerned,0.31884,394,985,0.28972,0.34796
2011,30-45 y.,North Rhine-Westphalia,Not concerned at all,0.30910,384,985,0.28023,0.33798
2011,30-45 y.,Hesse,Very concerned,0.12947,63,351,0.09430,0.16464
2011,30-45 y.,Hesse,Somewhat concerned,0.30674,155,351,0.25843,0.35505
2011,30-45 y.,Hesse,Not concerned at all,0.31988,133,351,0.27102,0.36875
2011,30-45 y.,"Rhineland-Palatinate, Saarland",Very concerned,0.13256,48,257,0.09102,0.17410
2011,30-45 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.33006,111,257,0.27246,0.38767
2011,30-45 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.30147,98,257,0.24525,0.35768
2011,30-45 y.,Baden-Wuerttemberg,Very concerned,0.09420,98,616,0.07112,0.11729
2011,30-45 y.,Baden-Wuerttemberg,Somewhat concerned,0.27492,241,616,0.23963,0.31020
2011,30-45 y.,Baden-Wuerttemberg,Not concerned at all,0.40168,277,616,0.36293,0.44042
2011,30-45 y.,Bavaria,Very concerned,0.16743,150,738,0.14047,0.19438
2011,30-45 y.,Bavaria,Somewhat concerned,0.28529,301,738,0.25269,0.31789
2011,30-45 y.,Bavaria,Not concerned at all,0.31940,287,738,0.28574,0.35306
2011,30-45 y.,Berlin,Very concerned,0.10103,31,157,0.05373,0.14832
2011,30-45 y.,Berlin,Somewhat concerned,0.30275,62,157,0.23065,0.37484
2011,30-45 y.,Berlin,Not concerned at all,0.35624,64,157,0.28109,0.43139
2011,30-45 y.,Brandenburg,Very concerned,0.21580,40,167,0.15322,0.27838
2011,30-45 y.,Brandenburg,Somewhat concerned,0.28051,73,167,0.21217,0.34886
2011,30-45 y.,Brandenburg,Not concerned at all,0.24811,54,167,0.18240,0.31381
2011,30-45 y.,Mecklenburg-Western Pomerania,Somewhat concerned,0.32364,55,55,0.19885,0.44843
2011,30-45 y.,Saxony,Very concerned,0.23614,89,343,0.19113,0.28115
2011,30-45 y.,Saxony,Somewhat concerned,0.30925,135,343,0.26027,0.35824
2011,30-45 y.,Saxony,Not concerned at all,0.27888,119,343,0.23135,0.32641
2011,30-45 y.,Saxony-Anhalt,Very concerned,0.29161,61,196,0.22782,0.35540
2011,30-45 y.,Saxony-Anhalt,Somewhat concerned,0.30140,85,196,0.23699,0.36580
2011,30-45 y.,Saxony-Anhalt,Not concerned at all,0.18255,50,196,0.12833,0.23676
2011,30-45 y.,Thuringa,Very concerned,0.24083,59,187,0.17938,0.30229
2011,30-45 y.,Thuringa,Somewhat concerned,0.30979,80,187,0.24334,0.37625
2011,30-45 y.,Thuringa,Not concerned at all,0.15560,48,187,0.10351,0.20770
2011,46-65 y.,Schleswig-Holstein,Very concerned,0.19096,43,224,0.13937,0.24255
2011,46-65 y.,Schleswig-Holstein,Somewhat concerned,0.43977,91,224,0.37462,0.50492
2011,46-65 y.,Schleswig-Holstein,Not concerned at all,0.31715,90,224,0.25607,0.37823
2011,46-65 y.,Hamburg,Not concerned at all,0.42892,50,50,0.29034,0.56749
2011,46-65 y.,Lower Saxony,Very concerned,0.22466,150,678,0.19322,0.25610
2011,46-65 y.,Lower Saxony,Somewhat concerned,0.44901,332,678,0.41154,0.48647
2011,46-65 y.,Lower Saxony,Not concerned at all,0.26914,196,678,0.23573,0.30255
2011,46-65 y.,North Rhine-Westphalia,Very concerned,0.23782,378,1513,0.21636,0.25928
2011,46-65 y.,North Rhine-Westphalia,Somewhat concerned,0.40021,613,1513,0.37552,0.42491
2011,46-65 y.,North Rhine-Westphalia,Not concerned at all,0.31152,522,1513,0.28818,0.33487
2011,46-65 y.,Hesse,Very concerned,0.19177,118,564,0.15925,0.22429
2011,46-65 y.,Hesse,Somewhat concerned,0.44779,246,564,0.40672,0.48887
2011,46-65 y.,Hesse,Not concerned at all,0.29622,200,564,0.25851,0.33394
2011,46-65 y.,"Rhineland-Palatinate, Saarland",Very concerned,0.18893,98,470,0.15350,0.22436
2011,46-65 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.48808,223,470,0.44284,0.53332
2011,46-65 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.27084,149,470,0.23062,0.31106
2011,46-65 y.,Baden-Wuerttemberg,Very concerned,0.20249,186,891,0.17609,0.22889
2011,46-65 y.,Baden-Wuerttemberg,Somewhat concerned,0.41409,367,891,0.38173,0.44645
2011,46-65 y.,Baden-Wuerttemberg,Not concerned at all,0.33444,338,891,0.30344,0.36544
2011,46-65 y.,Bavaria,Very concerned,0.25097,274,1191,0.22633,0.27560
2011,46-65 y.,Bavaria,Somewhat concerned,0.41198,531,1191,0.38401,0.43994
2011,46-65 y.,Bavaria,Not concerned at all,0.28064,386,1191,0.25511,0.30617
2011,46-65 y.,Berlin,Very concerned,0.29737,90,300,0.24556,0.34918
2011,46-65 y.,Berlin,Somewhat concerned,0.40085,126,300,0.34530,0.45640
2011,46-65 y.,Berlin,Not concerned at all,0.26725,84,300,0.21709,0.31741
2011,46-65 y.,Brandenburg,Very concerned,0.31743,106,362,0.26942,0.36545
2011,46-65 y.,Brandenburg,Somewhat concerned,0.38797,159,362,0.33770,0.43823
2011,46-65 y.,Brandenburg,Not concerned at all,0.24875,97,362,0.20415,0.29334
2011,46-65 y.,Mecklenburg-Western Pomerania,Very concerned,0.26451,53,214,0.20528,0.32375
2011,46-65 y.,Mecklenburg-Western Pomerania,Somewhat concerned,0.42836,95,214,0.36190,0.49482
2011,46-65 y.,Mecklenburg-Western Pomerania,Not concerned at all,0.26785,66,214,0.20838,0.32732
2011,46-65 y.,Saxony,Very concerned,0.37825,157,503,0.33582,0.42067
2011,46-65 y.,Saxony,Somewhat concerned,0.35390,210,503,0.31207,0.39573
2011,46-65 y.,Saxony,Not concerned at all,0.20937,136,503,0.17378,0.24496
2011,46-65 y.,Saxony-Anhalt,Very concerned,0.29475,91,326,0.24518,0.34431
2011,46-65 y.,Saxony-Anhalt,Somewhat concerned,0.43343,155,326,0.37956,0.48731
2011,46-65 y.,Saxony-Anhalt,Not concerned at all,0.23889,80,326,0.19253,0.28525
2011,46-65 y.,Thuringa,Very concerned,0.31802,109,332,0.26785,0.36819
2011,46-65 y.,Thuringa,Somewhat concerned,0.43605,146,332,0.38262,0.48947
2011,46-65 y.,Thuringa,Not concerned at all,0.20447,77,332,0.16102,0.24792
2011,66 and older,Schleswig-Holstein,Very concerned,0.20776,36,163,0.14529,0.27024
2011,66 and older,Schleswig-Holstein,Somewhat concerned,0.43953,73,163,0.36310,0.51596
2011,66 and older,Schleswig-Holstein,Not concerned at all,0.32978,54,163,0.25738,0.40218
2011,66 and older,Hamburg,Somewhat concerned,0.47878,42,42,0.32587,0.63170
2011,66 and older,Lower Saxony,Very concerned,0.22756,116,499,0.19074,0.26438
2011,66 and older,Lower Saxony,Somewhat concerned,0.50245,242,499,0.45853,0.54636
2011,66 and older,Lower Saxony,Not concerned at all,0.24186,141,499,0.20425,0.27947
2011,66 and older,North Rhine-Westphalia,Very concerned,0.28122,279,979,0.25304,0.30940
2011,66 and older,North Rhine-Westphalia,Somewhat concerned,0.44759,438,979,0.41642,0.47875
2011,66 and older,North Rhine-Westphalia,Not concerned at all,0.24321,262,979,0.21632,0.27010
2011,66 and older,Hesse,Very concerned,0.24918,69,274,0.19787,0.30049
2011,66 and older,Hesse,Somewhat concerned,0.45980,138,274,0.40068,0.51892
2011,66 and older,Hesse,Not concerned at all,0.26194,67,274,0.20978,0.31410
2011,66 and older,"Rhineland-Palatinate, Saarland",Very concerned,0.21197,64,290,0.16485,0.25910
2011,66 and older,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.42377,124,290,0.36679,0.48074
2011,66 and older,"Rhineland-Palatinate, Saarland",Not concerned at all,0.33515,102,290,0.28072,0.38957
2011,66 and older,Baden-Wuerttemberg,Very concerned,0.26775,136,564,0.23117,0.30432
2011,66 and older,Baden-Wuerttemberg,Somewhat concerned,0.43246,262,564,0.39153,0.47338
2011,66 and older,Baden-Wuerttemberg,Not concerned at all,0.28643,166,564,0.24908,0.32377
2011,66 and older,Bavaria,Very concerned,0.24889,169,756,0.21805,0.27973
2011,66 and older,Bavaria,Somewhat concerned,0.45187,360,756,0.41637,0.48737
2011,66 and older,Bavaria,Not concerned at all,0.26182,227,756,0.23046,0.29318
2011,66 and older,Berlin,Very concerned,0.28354,68,211,0.22258,0.34450
2011,66 and older,Berlin,Somewhat concerned,0.40147,80,211,0.33517,0.46777
2011,66 and older,Berlin,Not concerned at all,0.29460,63,211,0.23294,0.35625
2011,66 and older,Brandenburg,Very concerned,0.23519,67,239,0.18131,0.28908
2011,66 and older,Brandenburg,Somewhat concerned,0.44047,104,239,0.37740,0.50354
2011,66 and older,Brandenburg,Not concerned at all,0.29367,68,239,0.23581,0.35153
2011,66 and older,Mecklenburg-Western Pomerania,Very concerned,0.26433,32,98,0.17657,0.35209
2011,66 and older,Mecklenburg-Western Pomerania,Somewhat concerned,0.55362,66,98,0.45469,0.65255
2011,66 and older,Saxony,Very concerned,0.21273,81,351,0.16986,0.25560
2011,66 and older,Saxony,Somewhat concerned,0.42767,156,351,0.37584,0.47950
2011,66 and older,Saxony,Not concerned at all,0.34424,114,351,0.29446,0.39401
2011,66 and older,Saxony-Anhalt,Very concerned,0.28283,65,221,0.22332,0.34235
2011,66 and older,Saxony-Anhalt,Somewhat concerned,0.43513,98,221,0.36961,0.50064
2011,66 and older,Saxony-Anhalt,Not concerned at all,0.27454,58,221,0.21556,0.33351
2011,66 and older,Thuringa,Very concerned,0.26578,50,211,0.20604,0.32553
2011,66 and older,Thuringa,Somewhat concerned,0.44337,105,211,0.37617,0.51056
2011,66 and older,Thuringa,Not concerned at all,0.25584,56,211,0.19683,0.31486
2012,17-29 y.,Schleswig-Holstein,Somewhat concerned,0.31650,38,93,0.22146,0.41155
2012,17-29 y.,Schleswig-Holstein,Not concerned at all,0.35308,55,93,0.25541,0.45074
2012,17-29 y.,Hamburg,Not concerned at all,0.53261,31,31,0.35407,0.71115
2012,17-29 y.,Lower Saxony,Very concerned,0.11547,35,234,0.07444,0.15651
2012,17-29 y.,Lower Saxony,Somewhat concerned,0.27188,74,234,0.21475,0.32902
2012,17-29 y.,Lower Saxony,Not concerned at all,0.41000,125,234,0.34685,0.47315
2012,17-29 y.,North Rhine-Westphalia,Very concerned,0.14142,110,598,0.11346,0.16937
2012,17-29 y.,North Rhine-Westphalia,Somewhat concerned,0.30825,204,598,0.27121,0.34529
2012,17-29 y.,North Rhine-Westphalia,Not concerned at all,0.38298,284,598,0.34399,0.42198
2012,17-29 y.,Hesse,Somewhat concerned,0.32050,72,164,0.24886,0.39215
2012,17-29 y.,Hesse,Not concerned at all,0.43943,92,164,0.36324,0.51563
2012,17-29 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.28958,63,150,0.21675,0.36241
2012,17-29 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.40665,87,150,0.32777,0.48552
2012,17-29 y.,Baden-Wuerttemberg,Very concerned,0.10754,49,356,0.07531,0.13976
2012,17-29 y.,Baden-Wuerttemberg,Somewhat concerned,0.32770,136,356,0.27887,0.37653
2012,17-29 y.,Baden-Wuerttemberg,Not concerned at all,0.40405,171,356,0.35300,0.45510
2012,17-29 y.,Bavaria,Very concerned,0.11802,63,447,0.08808,0.14796
2012,17-29 y.,Bavaria,Somewhat concerned,0.29736,147,447,0.25494,0.33978
2012,17-29 y.,Bavaria,Not concerned at all,0.41646,237,447,0.37071,0.46221
2012,17-29 y.,Berlin,Somewhat concerned,0.19598,31,97,0.11658,0.27539
2012,17-29 y.,Berlin,Not concerned at all,0.45997,66,97,0.36027,0.55967
2012,17-29 y.,Brandenburg,Somewhat concerned,0.45158,40,40,0.29540,0.60777
2012,17-29 y.,Saxony,Very concerned,0.22708,44,196,0.16828,0.28588
2012,17-29 y.,Saxony,Somewhat concerned,0.22726,49,196,0.16844,0.28608
2012,17-29 y.,Saxony,Not concerned at all,0.42630,103,196,0.35689,0.49572
2012,17-29 y.,Saxony-Anhalt,Somewhat concerned,0.27043,40,81,0.17310,0.36777
2012,17-29 y.,Saxony-Anhalt,Not concerned at all,0.33713,41,81,0.23354,0.44072
2012,17-29 y.,Thuringa,Very concerned,0.27660,31,118,0.19555,0.35766
2012,17-29 y.,Thuringa,Somewhat concerned,0.30089,40,118,0.21778,0.38400
2012,17-29 y.,Thuringa,Not concerned at all,0.28753,47,118,0.20551,0.36954
2012,30-45 y.,Schleswig-Holstein,Somewhat concerned,0.31770,49,108,0.22948,0.40592
2012,30-45 y.,Schleswig-Holstein,Not concerned at all,0.30840,59,108,0.22089,0.39591
2012,30-45 y.,Hamburg,Not concerned at all,0.64509,65,65,0.52786,0.76232
2012,30-45 y.,Lower Saxony,Very concerned,0.15957,79,442,0.12539,0.19375
2012,30-45 y.,Lower Saxony,Somewhat concerned,0.29498,179,442,0.25242,0.33754
2012,30-45 y.,Lower Saxony,Not concerned at all,0.34643,184,442,0.30202,0.39084
2012,30-45 y.,North Rhine-Westphalia,Very concerned,0.15736,192,932,0.13396,0.18075
2012,30-45 y.,North Rhine-Westphalia,Somewhat concerned,0.29711,340,932,0.26775,0.32646
2012,30-45 y.,North Rhine-Westphalia,Not concerned at all,0.34694,400,932,0.31636,0.37751
2012,30-45 y.,Hesse,Very concerned,0.10538,45,328,0.07210,0.13866
2012,30-45 y.,Hesse,Somewhat concerned,0.24887,130,328,0.20201,0.29573
2012,30-45 y.,Hesse,Not concerned at all,0.42813,153,328,0.37450,0.48176
2012,30-45 y.,"Rhineland-Palatinate, Saarland",Very concerned,0.09887,33,235,0.06062,0.13711
2012,30-45 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.29462,96,235,0.23621,0.35303
2012,30-45 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.39311,106,235,0.33052,0.45569
2012,30-45 y.,Baden-Wuerttemberg,Very concerned,0.10174,75,548,0.07641,0.12708
2012,30-45 y.,Baden-Wuerttemberg,Somewhat concerned,0.27149,198,548,0.23422,0.30876
2012,30-45 y.,Baden-Wuerttemberg,Not concerned at all,0.41372,275,548,0.37245,0.45500
2012,30-45 y.,Bavaria,Very concerned,0.11735,118,726,0.09392,0.14078
2012,30-45 y.,Bavaria,Somewhat concerned,0.27455,268,726,0.24206,0.30703
2012,30-45 y.,Bavaria,Not concerned at all,0.38231,340,726,0.34694,0.41769
2012,30-45 y.,Berlin,Somewhat concerned,0.21947,64,159,0.15493,0.28401
2012,30-45 y.,Berlin,Not concerned at all,0.49160,95,159,0.41365,0.56955
2012,30-45 y.,Brandenburg,Very concerned,0.18073,33,153,0.11955,0.24190
2012,30-45 y.,Brandenburg,Somewhat concerned,0.30242,64,153,0.22940,0.37544
2012,30-45 y.,Brandenburg,Not concerned at all,0.25567,56,153,0.18632,0.32502
2012,30-45 y.,Mecklenburg-Western Pomerania,Somewhat concerned,0.29898,43,74,0.19396,0.40400
2012,30-45 y.,Mecklenburg-Western Pomerania,Not concerned at all,0.31403,31,74,0.20755,0.42050
2012,30-45 y.,Saxony,Very concerned,0.15420,61,326,0.11494,0.19347
2012,30-45 y.,Saxony,Somewhat concerned,0.33890,125,326,0.28744,0.39036
2012,30-45 y.,Saxony,Not concerned at all,0.32258,140,326,0.27176,0.37341
2012,30-45 y.,Saxony-Anhalt,Very concerned,0.23417,42,178,0.17178,0.29656
2012,30-45 y.,Saxony-Anhalt,Somewhat concerned,0.31256,76,178,0.24427,0.38084
2012,30-45 y.,Saxony-Anhalt,Not concerned at all,0.24397,60,178,0.18070,0.30724
2012,30-45 y.,Thuringa,Very concerned,0.15572,43,173,0.10154,0.20991
2012,30-45 y.,Thuringa,Somewhat concerned,0.32190,76,173,0.25208,0.39173
2012,30-45 y.,Thuringa,Not concerned at all,0.27788,54,173,0.21093,0.34482
2012,46-65 y.,Schleswig-Holstein,Very concerned,0.19307,41,213,0.13993,0.24620
2012,46-65 y.,Schleswig-Holstein,Somewhat concerned,0.35175,75,213,0.28747,0.41603
2012,46-65 y.,Schleswig-Holstein,Not concerned at all,0.38951,97,213,0.32386,0.45515
2012,46-65 y.,Hamburg,Somewhat concerned,0.37144,41,85,0.26811,0.47477
2012,46-65 y.,Hamburg,Not concerned at all,0.40137,44,85,0.29655,0.50620
2012,46-65 y.,Lower Saxony,Very concerned,0.20771,117,676,0.17711,0.23832
2012,46-65 y.,Lower Saxony,Somewhat concerned,0.37313,286,676,0.33665,0.40962
2012,46-65 y.,Lower Saxony,Not concerned at all,0.35679,273,676,0.32065,0.39293
2012,46-65 y.,North Rhine-Westphalia,Very concerned,0.21799,335,1506,0.19713,0.23885
2012,46-65 y.,North Rhine-Westphalia,Somewhat concerned,0.38252,564,1506,0.35796,0.40707
2012,46-65 y.,North Rhine-Westphalia,Not concerned at all,0.34599,607,1506,0.32195,0.37002
2012,46-65 y.,Hesse,Very concerned,0.16414,99,579,0.13394,0.19434
2012,46-65 y.,Hesse,Somewhat concerned,0.39532,229,579,0.35547,0.43518
2012,46-65 y.,Hesse,Not concerned at all,0.38345,251,579,0.34381,0.42309
2012,46-65 y.,"Rhineland-Palatinate, Saarland",Very concerned,0.19515,81,489,0.15998,0.23031
2012,46-65 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.38902,204,489,0.34577,0.43228
2012,46-65 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.36742,204,489,0.32464,0.41019
2012,46-65 y.,Baden-Wuerttemberg,Very concerned,0.13876,118,886,0.11599,0.16154
2012,46-65 y.,Baden-Wuerttemberg,Somewhat concerned,0.39265,366,886,0.36048,0.42483
2012,46-65 y.,Baden-Wuerttemberg,Not concerned at all,0.41934,402,886,0.38683,0.45185
2012,46-65 y.,Bavaria,Very concerned,0.15494,193,1195,0.13442,0.17547
2012,46-65 y.,Bavaria,Somewhat concerned,0.42863,502,1195,0.40056,0.45670
2012,46-65 y.,Bavaria,Not concerned at all,0.35831,500,1195,0.33111,0.38550
2012,46-65 y.,Berlin,Very concerned,0.22515,67,298,0.17764,0.27265
2012,46-65 y.,Berlin,Somewhat concerned,0.40393,119,298,0.34813,0.45974
2012,46-65 y.,Berlin,Not concerned at all,0.31291,112,298,0.26018,0.36565
2012,46-65 y.,Brandenburg,Very concerned,0.20508,79,370,0.16389,0.24628
2012,46-65 y.,Brandenburg,Somewhat concerned,0.42435,152,370,0.37392,0.47478
2012,46-65 y.,Brandenburg,Not concerned at all,0.32351,139,370,0.27578,0.37125
2012,46-65 y.,Mecklenburg-Western Pomerania,Very concerned,0.20872,32,212,0.15389,0.26356
2012,46-65 y.,Mecklenburg-Western Pomerania,Somewhat concerned,0.44332,101,212,0.37628,0.51035
2012,46-65 y.,Mecklenburg-Western Pomerania,Not concerned at all,0.30974,79,212,0.24734,0.37213
2012,46-65 y.,Saxony,Very concerned,0.24605,131,550,0.21002,0.28208
2012,46-65 y.,Saxony,Somewhat concerned,0.37270,219,550,0.33225,0.41315
2012,46-65 y.,Saxony,Not concerned at all,0.33848,200,550,0.29890,0.37806
2012,46-65 y.,Saxony-Anhalt,Very concerned,0.26631,77,332,0.21869,0.31393
2012,46-65 y.,Saxony-Anhalt,Somewhat concerned,0.44712,164,332,0.39355,0.50068
2012,46-65 y.,Saxony-Anhalt,Not concerned at all,0.24978,91,332,0.20314,0.29641
2012,46-65 y.,Thuringa,Very concerned,0.27446,91,345,0.22730,0.32162
2012,46-65 y.,Thuringa,Somewhat concerned,0.41932,150,345,0.36718,0.47147
2012,46-65 y.,Thuringa,Not concerned at all,0.26766,104,345,0.22087,0.31444
2012,66 and older,Schleswig-Holstein,Somewhat concerned,0.42535,92,156,0.34752,0.50319
2012,66 and older,Schleswig-Holstein,Not concerned at all,0.41335,64,156,0.33583,0.49088
2012,66 and older,Hamburg,Somewhat concerned,0.62256,57,57,0.49560,0.74952
2012,66 and older,Lower Saxony,Very concerned,0.20126,95,511,0.16646,0.23606
2012,66 and older,Lower Saxony,Somewhat concerned,0.48093,242,511,0.43756,0.52429
2012,66 and older,Lower Saxony,Not concerned at all,0.31041,174,511,0.27025,0.35056
2012,66 and older,North Rhine-Westphalia,Very concerned,0.27244,254,979,0.24453,0.30034
2012,66 and older,North Rhine-Westphalia,Somewhat concerned,0.40374,407,979,0.37299,0.43449
2012,66 and older,North Rhine-Westphalia,Not concerned at all,0.31460,318,979,0.28550,0.34371
2012,66 and older,Hesse,Very concerned,0.16496,53,300,0.12289,0.20703
2012,66 and older,Hesse,Somewhat concerned,0.49462,153,300,0.43795,0.55129
2012,66 and older,Hesse,Not concerned at all,0.31687,94,300,0.26414,0.36961
2012,66 and older,"Rhineland-Palatinate, Saarland",Very concerned,0.12524,36,283,0.08661,0.16387
2012,66 and older,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.44453,127,283,0.38653,0.50253
2012,66 and older,"Rhineland-Palatinate, Saarland",Not concerned at all,0.39840,120,283,0.34126,0.45554
2012,66 and older,Baden-Wuerttemberg,Very concerned,0.18692,102,579,0.15514,0.21871
2012,66 and older,Baden-Wuerttemberg,Somewhat concerned,0.45325,258,579,0.41267,0.49384
2012,66 and older,Baden-Wuerttemberg,Not concerned at all,0.35588,219,579,0.31684,0.39491
2012,66 and older,Bavaria,Very concerned,0.18577,134,789,0.15861,0.21292
2012,66 and older,Bavaria,Somewhat concerned,0.48480,382,789,0.44990,0.51969
2012,66 and older,Bavaria,Not concerned at all,0.31899,273,789,0.28644,0.35153
2012,66 and older,Berlin,Very concerned,0.27791,51,212,0.21746,0.33836
2012,66 and older,Berlin,Somewhat concerned,0.38105,83,212,0.31552,0.44658
2012,66 and older,Berlin,Not concerned at all,0.33886,78,212,0.27499,0.40272
2012,66 and older,Brandenburg,Very concerned,0.18693,51,246,0.13811,0.23575
2012,66 and older,Brandenburg,Somewhat concerned,0.49050,114,246,0.42790,0.55309
2012,66 and older,Brandenburg,Not concerned at all,0.32095,81,246,0.26249,0.37941
2012,66 and older,Mecklenburg-Western Pomerania,Somewhat concerned,0.58658,71,103,0.49101,0.68215
2012,66 and older,Mecklenburg-Western Pomerania,Not concerned at all,0.20298,32,103,0.12492,0.28103
2012,66 and older,Saxony,Very concerned,0.19210,80,365,0.15163,0.23257
2012,66 and older,Saxony,Somewhat concerned,0.38670,146,365,0.33667,0.43673
2012,66 and older,Saxony,Not concerned at all,0.40460,139,365,0.35418,0.45502
2012,66 and older,Saxony-Anhalt,Very concerned,0.26900,47,207,0.20845,0.32956
2012,66 and older,Saxony-Anhalt,Somewhat concerned,0.44231,99,207,0.37449,0.51014
2012,66 and older,Saxony-Anhalt,Not concerned at all,0.28868,61,207,0.22680,0.35057
