year,bula_h,pgisced97,train,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,Baden-Wuerttemberg,Pre-primary Level,Yes,0.97987,66,66,0.94573,1.01401
2001,Baden-Wuerttemberg,Primary Level,No,0.96927,54,54,0.92281,1.01574
2001,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.14678,79,524,0.11645,0.17711
2001,Baden-Wuerttemberg,Lower Secondary Level,No,0.85322,445,524,0.82289,0.88355
2001,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.06089,87,1250,0.04763,0.07415
2001,Baden-Wuerttemberg,Upper Secondary Level,No,0.93911,1163,1250,0.92585,0.95237
2001,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.92400,106,106,0.87331,0.97469
2001,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.97069,203,203,0.94743,0.99395
2001,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.92735,340,340,0.89972,0.95498
2001,Bavaria,Pre-primary Level,Yes,0.98888,50,50,0.95953,1.01824
2001,Bavaria,Lower Secondary Level,Yes,0.20659,98,453,0.16927,0.24391
2001,Bavaria,Lower Secondary Level,No,0.79341,355,453,0.75609,0.83073
2001,Bavaria,Upper Secondary Level,Yes,0.05076,92,1682,0.04027,0.06125
2001,Bavaria,Upper Secondary Level,No,0.94924,1590,1682,0.93875,0.95973
2001,Bavaria,Post-secondary Non-tertiary Level,No,0.80010,117,117,0.72732,0.87288
2001,Bavaria,First Stage of Tertiary Education,No,0.96752,228,228,0.94446,0.99058
2001,Bavaria,Second Stage of Tertiary Education,No,0.90642,403,403,0.87795,0.93489
2001,Berlin,Lower Secondary Level,No,0.82439,61,61,0.72811,0.92066
2001,Berlin,Upper Secondary Level,Yes,0.12649,47,342,0.09121,0.16177
2001,Berlin,Upper Secondary Level,No,0.87351,295,342,0.83823,0.90879
2001,Berlin,First Stage of Tertiary Education,No,0.89201,65,65,0.81597,0.96805
2001,Berlin,Second Stage of Tertiary Education,No,0.93820,212,212,0.90571,0.97069
2001,Brandenburg,Lower Secondary Level,Yes,0.37342,39,97,0.27666,0.47018
2001,Brandenburg,Lower Secondary Level,No,0.62658,58,97,0.52982,0.72334
2001,Brandenburg,Upper Secondary Level,Yes,0.08251,47,481,0.05789,0.10712
2001,Brandenburg,Upper Secondary Level,No,0.91749,434,481,0.89288,0.94211
2001,Brandenburg,First Stage of Tertiary Education,No,0.98228,68,68,0.95069,1.01387
2001,Brandenburg,Second Stage of Tertiary Education,No,0.96346,237,237,0.93952,0.98740
2001,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.95669,277,277,0.93267,0.98070
2001,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.97022,110,110,0.93831,1.00213
2001,Saxony,Pre-primary Level,Yes,0.97808,36,36,0.92956,1.02659
2001,Saxony,Lower Secondary Level,Yes,0.34129,59,142,0.26302,0.41955
2001,Saxony,Lower Secondary Level,No,0.65871,83,142,0.58045,0.73698
2001,Saxony,Upper Secondary Level,Yes,0.05867,66,921,0.04348,0.07385
2001,Saxony,Upper Secondary Level,No,0.94133,855,921,0.92615,0.95652
2001,Saxony,Post-secondary Non-tertiary Level,No,0.71244,32,32,0.55310,0.87177
2001,Saxony,First Stage of Tertiary Education,No,0.94037,129,129,0.89935,0.98140
2001,Saxony,Second Stage of Tertiary Education,No,0.96234,341,341,0.94210,0.98257
2001,Saxony-Anhalt,Lower Secondary Level,No,0.77028,59,59,0.66202,0.87854
2001,Saxony-Anhalt,Upper Secondary Level,Yes,0.08110,53,530,0.05784,0.10437
2001,Saxony-Anhalt,Upper Secondary Level,No,0.91890,477,530,0.89563,0.94216
2001,Saxony-Anhalt,First Stage of Tertiary Education,No,0.94316,97,97,0.89684,0.98947
2001,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.98312,214,214,0.96581,1.00042
2001,Thuringa,Pre-primary Level,Yes,0.96365,36,36,0.90164,1.02566
2001,Thuringa,Lower Secondary Level,No,0.73147,34,34,0.58026,0.88269
2001,Thuringa,Upper Secondary Level,Yes,0.07088,47,612,0.05053,0.09123
2001,Thuringa,Upper Secondary Level,No,0.92912,565,612,0.90877,0.94947
2001,Thuringa,First Stage of Tertiary Education,No,0.97471,71,71,0.93793,1.01149
2001,Thuringa,Second Stage of Tertiary Education,No,0.93779,151,151,0.89914,0.97644
2002,Schleswig-Holstein,Lower Secondary Level,No,0.80961,70,70,0.71698,0.90225
2002,Schleswig-Holstein,Upper Secondary Level,No,0.96473,359,359,0.94562,0.98384
2002,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.92184,33,33,0.82883,1.01484
2002,Schleswig-Holstein,First Stage of Tertiary Education,No,0.97083,52,52,0.92465,1.01702
2002,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.95174,115,115,0.91240,0.99108
2002,Hamburg,Upper Secondary Level,No,0.89417,143,143,0.84358,0.94477
2002,Hamburg,Second Stage of Tertiary Education,No,0.93365,83,83,0.87978,0.98752
2002,Lower Saxony,Lower Secondary Level,Yes,0.12769,45,278,0.08839,0.16700
2002,Lower Saxony,Lower Secondary Level,No,0.87231,233,278,0.83300,0.91161
2002,Lower Saxony,Upper Secondary Level,Yes,0.04875,61,1039,0.03565,0.06185
2002,Lower Saxony,Upper Secondary Level,No,0.95125,978,1039,0.93815,0.96435
2002,Lower Saxony,Post-secondary Non-tertiary Level,No,0.87841,108,108,0.81648,0.94033
2002,Lower Saxony,First Stage of Tertiary Education,No,0.95640,122,122,0.92002,0.99279
2002,Lower Saxony,Second Stage of Tertiary Education,No,0.96184,300,300,0.94013,0.98356
2002,Bremen,Upper Secondary Level,No,0.93179,78,78,0.87547,0.98810
2002,Bremen,Second Stage of Tertiary Education,No,0.98527,35,35,0.94477,1.02577
2002,North Rhine-Westphalia,Pre-primary Level,Yes,0.99348,145,145,0.98033,1.00663
2002,North Rhine-Westphalia,Primary Level,No,0.95758,101,101,0.91807,0.99708
2002,North Rhine-Westphalia,Lower Secondary Level,Yes,0.14395,111,628,0.11648,0.17143
2002,North Rhine-Westphalia,Lower Secondary Level,No,0.85605,517,628,0.82857,0.88352
2002,North Rhine-Westphalia,Upper Secondary Level,Yes,0.05804,162,2356,0.04860,0.06749
2002,North Rhine-Westphalia,Upper Secondary Level,No,0.94196,2194,2356,0.93251,0.95140
2002,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.12258,40,353,0.08832,0.15685
2002,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.87742,313,353,0.84315,0.91168
2002,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.95812,337,337,0.93671,0.97954
2002,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.03838,34,889,0.02575,0.05102
2002,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.96162,855,889,0.94898,0.97425
2002,Hesse,Lower Secondary Level,Yes,0.15950,46,232,0.11228,0.20672
2002,Hesse,Lower Secondary Level,No,0.84050,186,232,0.79328,0.88772
2002,Hesse,Upper Secondary Level,Yes,0.05246,62,773,0.03674,0.06819
2002,Hesse,Upper Secondary Level,No,0.94754,711,773,0.93181,0.96326
2002,Hesse,Post-secondary Non-tertiary Level,No,0.88430,100,100,0.82129,0.94731
2002,Hesse,First Stage of Tertiary Education,No,0.94415,97,97,0.89822,0.99009
2002,Hesse,Second Stage of Tertiary Education,No,0.94559,342,342,0.92151,0.96966
2002,"Rhineland-Palatinate, Saarland",Pre-primary Level,Yes,0.94199,35,35,0.86342,1.02057
2002,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Yes,0.13495,36,239,0.09154,0.17836
2002,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.86505,203,239,0.82164,0.90846
2002,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.06460,47,715,0.04657,0.08263
2002,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.93540,668,715,0.91737,0.95343
2002,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.91190,51,51,0.83334,0.99047
2002,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.98583,107,107,0.96332,1.00833
2002,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.95442,181,181,0.92396,0.98489
2002,Baden-Wuerttemberg,Pre-primary Level,Yes,0.98944,86,86,0.96771,1.01117
2002,Baden-Wuerttemberg,Primary Level,No,0.89535,48,48,0.80784,0.98287
2002,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.13512,80,490,0.10482,0.16542
2002,Baden-Wuerttemberg,Lower Secondary Level,No,0.86488,410,490,0.83458,0.89518
2002,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.05755,94,1295,0.04486,0.07024
2002,Baden-Wuerttemberg,Upper Secondary Level,No,0.94245,1201,1295,0.92976,0.95514
2002,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.89586,122,122,0.84144,0.95029
2002,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.98469,216,216,0.96828,1.00110
2002,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.94257,476,476,0.92165,0.96350
2002,Bavaria,Pre-primary Level,Yes,0.95981,49,49,0.90425,1.01537
2002,Bavaria,Lower Secondary Level,Yes,0.19164,91,420,0.15395,0.22932
2002,Bavaria,Lower Secondary Level,No,0.80836,329,420,0.77068,0.84605
2002,Bavaria,Upper Secondary Level,Yes,0.05230,111,1710,0.04174,0.06286
2002,Bavaria,Upper Secondary Level,No,0.94770,1599,1710,0.93714,0.95826
2002,Bavaria,Post-secondary Non-tertiary Level,No,0.79183,121,121,0.71919,0.86448
2002,Bavaria,First Stage of Tertiary Education,No,0.94263,238,238,0.91302,0.97223
2002,Bavaria,Second Stage of Tertiary Education,Yes,0.05573,34,623,0.03770,0.07375
2002,Bavaria,Second Stage of Tertiary Education,No,0.94427,589,623,0.92625,0.96230
2002,Berlin,Lower Secondary Level,No,0.76966,50,50,0.65177,0.88756
2002,Berlin,Upper Secondary Level,Yes,0.12554,49,343,0.09042,0.16065
2002,Berlin,Upper Secondary Level,No,0.87446,294,343,0.83935,0.90958
2002,Berlin,First Stage of Tertiary Education,No,0.91043,66,66,0.84101,0.97985
2002,Berlin,Second Stage of Tertiary Education,No,0.95822,245,245,0.93311,0.98333
2002,Brandenburg,Lower Secondary Level,No,0.73834,58,58,0.62424,0.85245
2002,Brandenburg,Upper Secondary Level,Yes,0.09877,51,482,0.07211,0.12543
2002,Brandenburg,Upper Secondary Level,No,0.90123,431,482,0.87457,0.92789
2002,Brandenburg,First Stage of Tertiary Education,No,0.98456,80,80,0.95736,1.01175
2002,Brandenburg,Second Stage of Tertiary Education,No,0.95875,241,241,0.93359,0.98391
2002,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.95796,248,248,0.93294,0.98299
2002,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.95065,134,134,0.91384,0.98746
2002,Saxony,Pre-primary Level,Yes,0.99644,38,38,0.97726,1.01563
2002,Saxony,Lower Secondary Level,Yes,0.39257,51,127,0.30731,0.47784
2002,Saxony,Lower Secondary Level,No,0.60743,76,127,0.52216,0.69269
2002,Saxony,Upper Secondary Level,Yes,0.07095,68,894,0.05411,0.08779
2002,Saxony,Upper Secondary Level,No,0.92905,826,894,0.91221,0.94589
2002,Saxony,Post-secondary Non-tertiary Level,No,0.78862,36,36,0.65335,0.92389
2002,Saxony,First Stage of Tertiary Education,No,0.96987,129,129,0.94026,0.99949
2002,Saxony,Second Stage of Tertiary Education,No,0.94474,374,374,0.92155,0.96792
2002,Saxony-Anhalt,Lower Secondary Level,No,0.73301,55,55,0.61502,0.85101
2002,Saxony-Anhalt,Upper Secondary Level,Yes,0.08536,47,493,0.06067,0.11005
2002,Saxony-Anhalt,Upper Secondary Level,No,0.91464,446,493,0.88995,0.93933
2002,Saxony-Anhalt,First Stage of Tertiary Education,No,0.98013,92,92,0.95145,1.00880
2002,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.96777,220,220,0.94438,0.99116
2002,Thuringa,Lower Secondary Level,No,0.70755,33,33,0.54994,0.86516
2002,Thuringa,Upper Secondary Level,Yes,0.06734,47,590,0.04710,0.08758
2002,Thuringa,Upper Secondary Level,No,0.93266,543,590,0.91242,0.95290
2002,Thuringa,First Stage of Tertiary Education,No,0.96815,72,72,0.92730,1.00900
2002,Thuringa,Second Stage of Tertiary Education,No,0.91846,167,167,0.87683,0.96009
2003,Schleswig-Holstein,Lower Secondary Level,No,0.85410,70,70,0.77080,0.93739
2003,Schleswig-Holstein,Upper Secondary Level,No,0.94937,330,330,0.92567,0.97306
2003,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.92643,104,104,0.87601,0.97685
2003,Hamburg,Upper Secondary Level,No,0.90338,128,128,0.85199,0.95476
2003,Hamburg,Second Stage of Tertiary Education,No,0.90427,71,71,0.83534,0.97319
2003,Lower Saxony,Pre-primary Level,Yes,0.99424,58,58,0.97460,1.01388
2003,Lower Saxony,Lower Secondary Level,Yes,0.13738,49,266,0.09593,0.17883
2003,Lower Saxony,Lower Secondary Level,No,0.86262,217,266,0.82117,0.90407
2003,Lower Saxony,Upper Secondary Level,Yes,0.04785,49,994,0.03457,0.06113
2003,Lower Saxony,Upper Secondary Level,No,0.95215,945,994,0.93887,0.96543
2003,Lower Saxony,Post-secondary Non-tertiary Level,No,0.92733,110,110,0.87860,0.97607
2003,Lower Saxony,First Stage of Tertiary Education,No,0.98921,121,121,0.97072,1.00769
2003,Lower Saxony,Second Stage of Tertiary Education,No,0.91821,286,286,0.88639,0.95002
2003,Bremen,Upper Secondary Level,No,0.89614,75,75,0.82663,0.96565
2003,Bremen,Second Stage of Tertiary Education,No,0.98784,37,37,0.95205,1.02364
2003,North Rhine-Westphalia,Pre-primary Level,Yes,0.95922,137,137,0.92598,0.99246
2003,North Rhine-Westphalia,Primary Level,No,0.94063,100,100,0.89407,0.98718
2003,North Rhine-Westphalia,Lower Secondary Level,Yes,0.12540,94,594,0.09874,0.15205
2003,North Rhine-Westphalia,Lower Secondary Level,No,0.87460,500,594,0.84795,0.90126
2003,North Rhine-Westphalia,Upper Secondary Level,Yes,0.05295,159,2263,0.04373,0.06218
2003,North Rhine-Westphalia,Upper Secondary Level,No,0.94705,2104,2263,0.93782,0.95627
2003,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.12110,35,339,0.08632,0.15588
2003,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.87890,304,339,0.84412,0.91368
2003,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.96257,323,323,0.94184,0.98330
2003,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.06058,40,848,0.04451,0.07664
2003,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.93942,808,848,0.92336,0.95549
2003,Hesse,Lower Secondary Level,Yes,0.15997,37,208,0.11003,0.20991
2003,Hesse,Lower Secondary Level,No,0.84003,171,208,0.79009,0.88997
2003,Hesse,Upper Secondary Level,Yes,0.05903,49,694,0.04148,0.07658
2003,Hesse,Upper Secondary Level,No,0.94097,645,694,0.92342,0.95852
2003,Hesse,Post-secondary Non-tertiary Level,No,0.87307,99,99,0.80717,0.93898
2003,Hesse,First Stage of Tertiary Education,No,0.93065,91,91,0.87817,0.98314
2003,Hesse,Second Stage of Tertiary Education,No,0.94187,308,308,0.91570,0.96805
2003,"Rhineland-Palatinate, Saarland",Pre-primary Level,Yes,0.96574,36,36,0.90547,1.02600
2003,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Yes,0.16678,39,234,0.11891,0.21465
2003,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.83322,195,234,0.78535,0.88109
2003,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.05135,43,695,0.03493,0.06777
2003,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.94865,652,695,0.93223,0.96507
2003,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.88462,49,49,0.79424,0.97500
2003,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.94433,178,178,0.91055,0.97811
2003,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.10333,64,453,0.07527,0.13139
2003,Baden-Wuerttemberg,Lower Secondary Level,No,0.89667,389,453,0.86861,0.92473
2003,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.06149,87,1252,0.04818,0.07480
2003,Baden-Wuerttemberg,Upper Secondary Level,No,0.93851,1165,1252,0.92520,0.95182
2003,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.93806,129,129,0.89629,0.97982
2003,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.98249,204,204,0.96444,1.00053
2003,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.94885,454,454,0.92857,0.96914
2003,Bavaria,Lower Secondary Level,Yes,0.16557,79,393,0.12877,0.20237
2003,Bavaria,Lower Secondary Level,No,0.83443,314,393,0.79763,0.87123
2003,Bavaria,Upper Secondary Level,Yes,0.03894,96,1634,0.02955,0.04832
2003,Bavaria,Upper Secondary Level,No,0.96106,1538,1634,0.95168,0.97045
2003,Bavaria,Post-secondary Non-tertiary Level,No,0.78049,119,119,0.70580,0.85517
2003,Bavaria,First Stage of Tertiary Education,No,0.94787,231,231,0.91914,0.97660
2003,Bavaria,Second Stage of Tertiary Education,No,0.95068,558,558,0.93269,0.96866
2003,Berlin,Pre-primary Level,Yes,0.95201,31,31,0.87552,1.02850
2003,Berlin,Lower Secondary Level,No,0.80299,53,53,0.69489,0.91110
2003,Berlin,Upper Secondary Level,Yes,0.13079,54,345,0.09515,0.16642
2003,Berlin,Upper Secondary Level,No,0.86921,291,345,0.83358,0.90485
2003,Berlin,First Stage of Tertiary Education,No,0.90113,59,59,0.82431,0.97795
2003,Berlin,Second Stage of Tertiary Education,No,0.95457,239,239,0.92811,0.98102
2003,Brandenburg,Lower Secondary Level,No,0.84689,57,57,0.75258,0.94120
2003,Brandenburg,Upper Secondary Level,Yes,0.08386,40,462,0.05856,0.10916
2003,Brandenburg,Upper Secondary Level,No,0.91614,422,462,0.89084,0.94144
2003,Brandenburg,First Stage of Tertiary Education,No,0.99564,78,78,0.98092,1.01036
2003,Brandenburg,Second Stage of Tertiary Education,No,0.98445,250,250,0.96908,0.99982
2003,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.95481,253,253,0.92917,0.98046
2003,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.93953,130,130,0.89840,0.98066
2003,Saxony,Lower Secondary Level,Yes,0.32999,48,119,0.24515,0.41484
2003,Saxony,Lower Secondary Level,No,0.67001,71,119,0.58516,0.75485
2003,Saxony,Upper Secondary Level,Yes,0.08495,67,879,0.06651,0.10339
2003,Saxony,Upper Secondary Level,No,0.91505,812,879,0.89661,0.93349
2003,Saxony,Post-secondary Non-tertiary Level,No,0.67678,33,33,0.51472,0.83883
2003,Saxony,First Stage of Tertiary Education,No,0.96192,130,130,0.92890,0.99495
2003,Saxony,Second Stage of Tertiary Education,No,0.94584,356,356,0.92230,0.96938
2003,Saxony-Anhalt,Lower Secondary Level,No,0.80221,53,53,0.69395,0.91048
2003,Saxony-Anhalt,Upper Secondary Level,Yes,0.06438,33,459,0.04190,0.08685
2003,Saxony-Anhalt,Upper Secondary Level,No,0.93562,426,459,0.91315,0.95810
2003,Saxony-Anhalt,First Stage of Tertiary Education,No,0.95121,94,94,0.90743,0.99499
2003,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.96660,213,213,0.94241,0.99079
2003,Thuringa,Lower Secondary Level,No,0.68813,40,40,0.54274,0.83353
2003,Thuringa,Upper Secondary Level,Yes,0.07211,51,574,0.05093,0.09329
2003,Thuringa,Upper Secondary Level,No,0.92789,523,574,0.90671,0.94907
2003,Thuringa,Second Stage of Tertiary Education,No,0.98124,172,172,0.96090,1.00157
2004,Schleswig-Holstein,Lower Secondary Level,No,0.83666,70,70,0.74943,0.92389
2004,Schleswig-Holstein,Upper Secondary Level,No,0.95756,326,326,0.93564,0.97948
2004,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.95463,35,35,0.88467,1.02458
2004,Schleswig-Holstein,First Stage of Tertiary Education,No,0.97981,51,51,0.94083,1.01880
2004,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.98783,111,111,0.96734,1.00832
2004,Hamburg,Upper Secondary Level,No,0.89710,119,119,0.84228,0.95192
2004,Hamburg,Second Stage of Tertiary Education,No,0.97652,72,72,0.94131,1.01174
2004,Lower Saxony,Pre-primary Level,Yes,0.99374,61,61,0.97379,1.01370
2004,Lower Saxony,Lower Secondary Level,Yes,0.16867,49,256,0.12271,0.21464
2004,Lower Saxony,Lower Secondary Level,No,0.83133,207,256,0.78536,0.87729
2004,Lower Saxony,Upper Secondary Level,Yes,0.04596,63,979,0.03284,0.05909
2004,Lower Saxony,Upper Secondary Level,No,0.95404,916,979,0.94091,0.96716
2004,Lower Saxony,Post-secondary Non-tertiary Level,No,0.96584,106,106,0.93110,1.00059
2004,Lower Saxony,First Stage of Tertiary Education,No,0.96185,120,120,0.92743,0.99627
2004,Lower Saxony,Second Stage of Tertiary Education,No,0.93747,287,287,0.90941,0.96553
2004,Bremen,Upper Secondary Level,No,0.94824,81,81,0.89969,0.99679
2004,Bremen,Second Stage of Tertiary Education,No,0.97167,32,32,0.91326,1.03008
2004,North Rhine-Westphalia,Pre-primary Level,Yes,0.98336,142,142,0.96224,1.00447
2004,North Rhine-Westphalia,Primary Level,No,0.95053,87,87,0.90470,0.99636
2004,North Rhine-Westphalia,Lower Secondary Level,Yes,0.12965,88,565,0.10192,0.15737
2004,North Rhine-Westphalia,Lower Secondary Level,No,0.87035,477,565,0.84263,0.89808
2004,North Rhine-Westphalia,Upper Secondary Level,Yes,0.05715,160,2197,0.04745,0.06686
2004,North Rhine-Westphalia,Upper Secondary Level,No,0.94285,2037,2197,0.93314,0.95255
2004,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.11886,31,336,0.08420,0.15351
2004,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.88114,305,336,0.84649,0.91580
2004,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.96770,318,318,0.94824,0.98716
2004,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.04674,32,831,0.03238,0.06110
