year,quintil_oecd,regtyp,train,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,2nd Quintile,Urban regions,No,0.90089,2109,2375,0.88887,0.91291
2002,2nd Quintile,Rural regions,Yes,0.08759,154,1548,0.07351,0.10168
2002,2nd Quintile,Rural regions,No,0.91241,1394,1548,0.89832,0.92649
2002,3rd Quintile,Urban regions,Yes,0.09763,298,2579,0.08617,0.10909
2002,3rd Quintile,Urban regions,No,0.90237,2281,2579,0.89091,0.91383
2002,3rd Quintile,Rural regions,Yes,0.09498,156,1461,0.07994,0.11002
2002,3rd Quintile,Rural regions,No,0.90502,1305,1461,0.88998,0.92006
2002,4th Quintile,Urban regions,Yes,0.08301,277,2758,0.07272,0.09331
2002,4th Quintile,Urban regions,No,0.91699,2481,2758,0.90669,0.92728
2002,4th Quintile,Rural regions,Yes,0.08767,176,1610,0.07385,0.10149
2002,4th Quintile,Rural regions,No,0.91233,1434,1610,0.89851,0.92615
2002,5th Quintile,Urban regions,Yes,0.06396,313,3688,0.05606,0.07185
2002,5th Quintile,Urban regions,No,0.93604,3375,3688,0.92815,0.94394
2002,5th Quintile,Rural regions,Yes,0.09009,137,1311,0.07458,0.10559
2002,5th Quintile,Rural regions,No,0.90991,1174,1311,0.89441,0.92542
2003,1st Quintile,Urban regions,Yes,0.15990,386,2190,0.14455,0.17526
2003,1st Quintile,Urban regions,No,0.84010,1804,2190,0.82474,0.85545
2003,1st Quintile,Rural regions,Yes,0.12814,174,1220,0.10937,0.14690
2003,1st Quintile,Rural regions,No,0.87186,1046,1220,0.85310,0.89063
2003,2nd Quintile,Urban regions,Yes,0.09524,239,2302,0.08325,0.10724
2003,2nd Quintile,Urban regions,No,0.90476,2063,2302,0.89276,0.91675
2003,2nd Quintile,Rural regions,Yes,0.10123,178,1559,0.08625,0.11621
2003,2nd Quintile,Rural regions,No,0.89877,1381,1559,0.88379,0.91375
2003,3rd Quintile,Urban regions,Yes,0.08797,274,2576,0.07703,0.09891
2003,3rd Quintile,Urban regions,No,0.91203,2302,2576,0.90109,0.92297
2003,3rd Quintile,Rural regions,Yes,0.08648,152,1493,0.07222,0.10074
2003,3rd Quintile,Rural regions,No,0.91352,1341,1493,0.89926,0.92778
2003,4th Quintile,Urban regions,Yes,0.08927,315,2908,0.07890,0.09963
2003,4th Quintile,Urban regions,No,0.91073,2593,2908,0.90037,0.92110
2003,4th Quintile,Rural regions,Yes,0.08767,173,1557,0.07362,0.10172
2003,4th Quintile,Rural regions,No,0.91233,1384,1557,0.89828,0.92638
2003,5th Quintile,Urban regions,Yes,0.07587,444,4784,0.06837,0.08338
2003,5th Quintile,Urban regions,No,0.92413,4340,4784,0.91662,0.93163
2003,5th Quintile,Rural regions,Yes,0.07530,174,1572,0.06225,0.08834
2003,5th Quintile,Rural regions,No,0.92470,1398,1572,0.91166,0.93775
2004,1st Quintile,Urban regions,Yes,0.15672,375,2071,0.14106,0.17238
2004,1st Quintile,Urban regions,No,0.84328,1696,2071,0.82762,0.85894
2004,1st Quintile,Rural regions,Yes,0.12548,167,1194,0.10669,0.14428
2004,1st Quintile,Rural regions,No,0.87452,1027,1194,0.85572,0.89331
2004,2nd Quintile,Urban regions,Yes,0.11345,273,2316,0.10053,0.12637
2004,2nd Quintile,Urban regions,No,0.88655,2043,2316,0.87363,0.89947
2004,2nd Quintile,Rural regions,Yes,0.09923,155,1469,0.08394,0.11452
2004,2nd Quintile,Rural regions,No,0.90077,1314,1469,0.88548,0.91606
2004,3rd Quintile,Urban regions,Yes,0.09291,288,2520,0.08157,0.10425
2004,3rd Quintile,Urban regions,No,0.90709,2232,2520,0.89575,0.91843
2004,3rd Quintile,Rural regions,Yes,0.08931,161,1495,0.07485,0.10377
2004,3rd Quintile,Rural regions,No,0.91069,1334,1495,0.89623,0.92515
2004,4th Quintile,Urban regions,Yes,0.09088,318,2848,0.08032,0.10144
2004,4th Quintile,Urban regions,No,0.90912,2530,2848,0.89856,0.91968
2004,4th Quintile,Rural regions,Yes,0.07762,157,1498,0.06407,0.09118
2004,4th Quintile,Rural regions,No,0.92238,1341,1498,0.90882,0.93593
2004,5th Quintile,Urban regions,Yes,0.07297,438,4618,0.06546,0.08047
2004,5th Quintile,Urban regions,No,0.92703,4180,4618,0.91953,0.93454
2004,5th Quintile,Rural regions,Yes,0.07885,179,1580,0.06556,0.09214
2004,5th Quintile,Rural regions,No,0.92115,1401,1580,0.90786,0.93444
2005,1st Quintile,Urban regions,Yes,0.17010,389,2053,0.15384,0.18635
2005,1st Quintile,Urban regions,No,0.82990,1664,2053,0.81365,0.84616
2005,1st Quintile,Rural regions,Yes,0.13847,156,1102,0.11807,0.15887
2005,1st Quintile,Rural regions,No,0.86153,946,1102,0.84113,0.88193
2005,2nd Quintile,Urban regions,Yes,0.11419,265,2200,0.10090,0.12749
2005,2nd Quintile,Urban regions,No,0.88581,1935,2200,0.87251,0.89910
2005,2nd Quintile,Rural regions,Yes,0.10493,152,1432,0.08905,0.12081
2005,2nd Quintile,Rural regions,No,0.89507,1280,1432,0.87919,0.91095
2005,3rd Quintile,Urban regions,Yes,0.10069,263,2326,0.08846,0.11292
2005,3rd Quintile,Urban regions,No,0.89931,2063,2326,0.88708,0.91154
2005,3rd Quintile,Rural regions,Yes,0.08737,147,1432,0.07273,0.10200
2005,3rd Quintile,Rural regions,No,0.91263,1285,1432,0.89800,0.92727
2005,4th Quintile,Urban regions,Yes,0.09374,304,2798,0.08294,0.10454
2005,4th Quintile,Urban regions,No,0.90626,2494,2798,0.89546,0.91706
2005,4th Quintile,Rural regions,Yes,0.08605,161,1505,0.07188,0.10022
2005,4th Quintile,Rural regions,No,0.91395,1344,1505,0.89978,0.92812
2005,5th Quintile,Urban regions,Yes,0.08092,417,4403,0.07286,0.08898
2005,5th Quintile,Urban regions,No,0.91908,3986,4403,0.91102,0.92714
2005,5th Quintile,Rural regions,Yes,0.07221,144,1443,0.05885,0.08557
2005,5th Quintile,Rural regions,No,0.92779,1299,1443,0.91443,0.94115
2006,1st Quintile,Urban regions,Yes,0.17279,324,1903,0.15580,0.18978
2006,1st Quintile,Urban regions,No,0.82721,1579,1903,0.81022,0.84420
2006,1st Quintile,Rural regions,Yes,0.09423,122,1049,0.07654,0.11192
2006,1st Quintile,Rural regions,No,0.90577,927,1049,0.88808,0.92346
2006,2nd Quintile,Urban regions,Yes,0.09230,202,2020,0.07967,0.10493
2006,2nd Quintile,Urban regions,No,0.90770,1818,2020,0.89507,0.92033
2006,2nd Quintile,Rural regions,Yes,0.08207,105,1300,0.06715,0.09700
2006,2nd Quintile,Rural regions,No,0.91793,1195,1300,0.90300,0.93285
2006,3rd Quintile,Urban regions,Yes,0.07290,187,2189,0.06201,0.08379
2006,3rd Quintile,Urban regions,No,0.92710,2002,2189,0.91621,0.93799
2006,3rd Quintile,Rural regions,Yes,0.07625,124,1392,0.06231,0.09020
2006,3rd Quintile,Rural regions,No,0.92375,1268,1392,0.90980,0.93769
2006,4th Quintile,Urban regions,Yes,0.08305,256,2638,0.07252,0.09358
2006,4th Quintile,Urban regions,No,0.91695,2382,2638,0.90642,0.92748
2006,4th Quintile,Rural regions,Yes,0.06929,116,1335,0.05566,0.08292
2006,4th Quintile,Rural regions,No,0.93071,1219,1335,0.91708,0.94434
2006,5th Quintile,Urban regions,Yes,0.05924,293,4122,0.05203,0.06644
2006,5th Quintile,Urban regions,No,0.94076,3829,4122,0.93356,0.94797
2006,5th Quintile,Rural regions,Yes,0.07246,122,1400,0.05887,0.08604
2006,5th Quintile,Rural regions,No,0.92754,1278,1400,0.91396,0.94113
2007,1st Quintile,Urban regions,Yes,0.15604,329,2027,0.14024,0.17184
2007,1st Quintile,Urban regions,No,0.84396,1698,2027,0.82816,0.85976
2007,1st Quintile,Rural regions,Yes,0.11247,133,1170,0.09436,0.13059
2007,1st Quintile,Rural regions,No,0.88753,1037,1170,0.86941,0.90564
2007,2nd Quintile,Urban regions,Yes,0.08698,196,2134,0.07502,0.09894
2007,2nd Quintile,Urban regions,No,0.91302,1938,2134,0.90106,0.92498
2007,2nd Quintile,Rural regions,Yes,0.10571,146,1384,0.08951,0.12192
2007,2nd Quintile,Rural regions,No,0.89429,1238,1384,0.87808,0.91049
2007,3rd Quintile,Urban regions,Yes,0.08002,205,2356,0.06906,0.09098
2007,3rd Quintile,Urban regions,No,0.91998,2151,2356,0.90902,0.93094
2007,3rd Quintile,Rural regions,Yes,0.07837,136,1515,0.06483,0.09191
2007,3rd Quintile,Rural regions,No,0.92163,1379,1515,0.90809,0.93517
2007,4th Quintile,Urban regions,Yes,0.07482,256,2810,0.06509,0.08455
2007,4th Quintile,Urban regions,No,0.92518,2554,2810,0.91545,0.93491
2007,4th Quintile,Rural regions,Yes,0.07685,139,1509,0.06340,0.09029
2007,4th Quintile,Rural regions,No,0.92315,1370,1509,0.90971,0.93660
2007,5th Quintile,Urban regions,Yes,0.06545,316,4156,0.05793,0.07297
2007,5th Quintile,Urban regions,No,0.93455,3840,4156,0.92703,0.94207
2007,5th Quintile,Rural regions,Yes,0.06540,119,1445,0.05264,0.07815
2007,5th Quintile,Rural regions,No,0.93460,1326,1445,0.92185,0.94736
2008,1st Quintile,Urban regions,Yes,0.15406,316,1874,0.13771,0.17041
2008,1st Quintile,Urban regions,No,0.84594,1558,1874,0.82959,0.86229
2008,1st Quintile,Rural regions,Yes,0.11783,132,1100,0.09877,0.13690
2008,1st Quintile,Rural regions,No,0.88217,968,1100,0.86310,0.90123
2008,2nd Quintile,Urban regions,Yes,0.09693,203,2061,0.08415,0.10971
2008,2nd Quintile,Urban regions,No,0.90307,1858,2061,0.89029,0.91585
2008,2nd Quintile,Rural regions,Yes,0.07402,111,1317,0.05988,0.08817
2008,2nd Quintile,Rural regions,No,0.92598,1206,1317,0.91183,0.94012
2008,3rd Quintile,Urban regions,Yes,0.08260,210,2280,0.07130,0.09391
2008,3rd Quintile,Urban regions,No,0.91740,2070,2280,0.90609,0.92870
2008,3rd Quintile,Rural regions,Yes,0.08254,149,1538,0.06878,0.09630
2008,3rd Quintile,Rural regions,No,0.91746,1389,1538,0.90370,0.93122
2008,4th Quintile,Urban regions,Yes,0.08082,230,2564,0.07027,0.09137
2008,4th Quintile,Urban regions,No,0.91918,2334,2564,0.90863,0.92973
2008,4th Quintile,Rural regions,Yes,0.09081,120,1313,0.07526,0.10635
2008,4th Quintile,Rural regions,No,0.90919,1193,1313,0.89365,0.92474
2008,5th Quintile,Urban regions,Yes,0.06183,295,3921,0.05429,0.06937
2008,5th Quintile,Urban regions,No,0.93817,3626,3921,0.93063,0.94571
2008,5th Quintile,Rural regions,Yes,0.07202,102,1346,0.05820,0.08584
2008,5th Quintile,Rural regions,No,0.92798,1244,1346,0.91416,0.94180
2009,1st Quintile,Urban regions,Yes,0.17579,309,1799,0.15820,0.19339
2009,1st Quintile,Urban regions,No,0.82421,1490,1799,0.80661,0.84180
2009,1st Quintile,Rural regions,Yes,0.10068,109,1069,0.08264,0.11873
2009,1st Quintile,Rural regions,No,0.89932,960,1069,0.88127,0.91736
2009,2nd Quintile,Urban regions,Yes,0.08888,174,1898,0.07608,0.10169
2009,2nd Quintile,Urban regions,No,0.91112,1724,1898,0.89831,0.92392
2009,2nd Quintile,Rural regions,Yes,0.09291,102,1264,0.07690,0.10893
2009,2nd Quintile,Rural regions,No,0.90709,1162,1264,0.89107,0.92310
2009,3rd Quintile,Urban regions,Yes,0.08369,186,2024,0.07162,0.09576
2009,3rd Quintile,Urban regions,No,0.91631,1838,2024,0.90424,0.92838
2009,3rd Quintile,Rural regions,Yes,0.09790,127,1383,0.08223,0.11357
2009,3rd Quintile,Rural regions,No,0.90210,1256,1383,0.88643,0.91777
2009,4th Quintile,Urban regions,Yes,0.07593,214,2454,0.06545,0.08641
2009,4th Quintile,Urban regions,No,0.92407,2240,2454,0.91359,0.93455
2009,4th Quintile,Rural regions,Yes,0.07678,119,1316,0.06239,0.09117
2009,4th Quintile,Rural regions,No,0.92322,1197,1316,0.90883,0.93761
2009,5th Quintile,Urban regions,Yes,0.08110,286,3542,0.07210,0.09009
2009,5th Quintile,Urban regions,No,0.91890,3256,3542,0.90991,0.92790
2009,5th Quintile,Rural regions,Yes,0.06405,89,1264,0.05055,0.07756
2009,5th Quintile,Rural regions,No,0.93595,1175,1264,0.92244,0.94945
2010,1st Quintile,Urban regions,Yes,0.18215,286,1658,0.16357,0.20074
2010,1st Quintile,Urban regions,No,0.81785,1372,1658,0.79926,0.83643
2010,1st Quintile,Rural regions,Yes,0.11761,97,917,0.09675,0.13847
2010,1st Quintile,Rural regions,No,0.88239,820,917,0.86153,0.90325
2010,2nd Quintile,Urban regions,Yes,0.11810,186,1775,0.10308,0.13312
2010,2nd Quintile,Urban regions,No,0.88190,1589,1775,0.86688,0.89692
2010,2nd Quintile,Rural regions,Yes,0.06709,81,1237,0.05315,0.08104
2010,2nd Quintile,Rural regions,No,0.93291,1156,1237,0.91896,0.94685
2010,3rd Quintile,Urban regions,Yes,0.10725,199,1895,0.09331,0.12118
2010,3rd Quintile,Urban regions,No,0.89275,1696,1895,0.87882,0.90669
2010,3rd Quintile,Rural regions,Yes,0.09272,111,1312,0.07702,0.10842
2010,3rd Quintile,Rural regions,No,0.90728,1201,1312,0.89158,0.92298
2010,4th Quintile,Urban regions,Yes,0.08663,211,2265,0.07504,0.09822
2010,4th Quintile,Urban regions,No,0.91337,2054,2265,0.90178,0.92496
2010,4th Quintile,Rural regions,Yes,0.07838,105,1208,0.06322,0.09354
2010,4th Quintile,Rural regions,No,0.92162,1103,1208,0.90646,0.93678
2010,5th Quintile,Urban regions,Yes,0.07894,261,3321,0.06976,0.08811
2010,5th Quintile,Urban regions,No,0.92106,3060,3321,0.91189,0.93024
2010,5th Quintile,Rural regions,Yes,0.06211,77,1047,0.04748,0.07673
2010,5th Quintile,Rural regions,No,0.93789,970,1047,0.92327,0.95252
2011,1st Quintile,Urban regions,Yes,0.14294,414,2801,0.12997,0.15590
2011,1st Quintile,Urban regions,No,0.85706,2387,2801,0.84410,0.87003
2011,1st Quintile,Rural regions,Yes,0.09225,184,1791,0.07884,0.10566
2011,1st Quintile,Rural regions,No,0.90775,1607,1791,0.89434,0.92116
2011,2nd Quintile,Urban regions,Yes,0.10610,260,2534,0.09411,0.11810
2011,2nd Quintile,Urban regions,No,0.89390,2274,2534,0.88190,0.90589
2011,2nd Quintile,Rural regions,Yes,0.06532,134,1790,0.05387,0.07677
2011,2nd Quintile,Rural regions,No,0.93468,1656,1790,0.92323,0.94613
2011,3rd Quintile,Urban regions,Yes,0.09096,225,2505,0.07970,0.10223
2011,3rd Quintile,Urban regions,No,0.90904,2280,2505,0.89777,0.92030
2011,3rd Quintile,Rural regions,Yes,0.10441,144,1620,0.08951,0.11930
2011,3rd Quintile,Rural regions,No,0.89559,1476,1620,0.88070,0.91049
2011,4th Quintile,Urban regions,Yes,0.08951,255,2789,0.07891,0.10010
2011,4th Quintile,Urban regions,No,0.91049,2534,2789,0.89990,0.92109
2011,4th Quintile,Rural regions,Yes,0.06615,99,1342,0.05285,0.07945
2011,4th Quintile,Rural regions,No,0.93385,1243,1342,0.92055,0.94715
2011,5th Quintile,Urban regions,Yes,0.07752,254,3533,0.06870,0.08634
2011,5th Quintile,Urban regions,No,0.92248,3279,3533,0.91366,0.93130
2011,5th Quintile,Rural regions,Yes,0.06365,72,1188,0.04976,0.07754
2011,5th Quintile,Rural regions,No,0.93635,1116,1188,0.92246,0.95024
2012,1st Quintile,Urban regions,Yes,0.15400,488,3289,0.14166,0.16633
2012,1st Quintile,Urban regions,No,0.84600,2801,3289,0.83367,0.85834
2012,1st Quintile,Rural regions,Yes,0.09703,213,2039,0.08418,0.10988
2012,1st Quintile,Rural regions,No,0.90297,1826,2039,0.89012,0.91582
2012,2nd Quintile,Urban regions,Yes,0.08957,295,2950,0.07926,0.09987
2012,2nd Quintile,Urban regions,No,0.91043,2655,2950,0.90013,0.92074
2012,2nd Quintile,Rural regions,Yes,0.07217,160,1998,0.06082,0.08352
2012,2nd Quintile,Rural regions,No,0.92783,1838,1998,0.91648,0.93918
2012,3rd Quintile,Urban regions,Yes,0.11064,273,2876,0.09918,0.12211
2012,3rd Quintile,Urban regions,No,0.88936,2603,2876,0.87789,0.90082
2012,3rd Quintile,Rural regions,Yes,0.08752,166,1960,0.07501,0.10004
2012,3rd Quintile,Rural regions,No,0.91248,1794,1960,0.89996,0.92499
2012,4th Quintile,Urban regions,Yes,0.08852,274,3091,0.07850,0.09854
2012,4th Quintile,Urban regions,No,0.91148,2817,3091,0.90146,0.92150
2012,4th Quintile,Rural regions,Yes,0.05908,122,1722,0.04794,0.07022
2012,4th Quintile,Rural regions,No,0.94092,1600,1722,0.92978,0.95206
2012,5th Quintile,Urban regions,Yes,0.07426,266,3863,0.06599,0.08253
2012,5th Quintile,Urban regions,No,0.92574,3597,3863,0.91747,0.93401
2012,5th Quintile,Rural regions,Yes,0.05987,86,1398,0.04743,0.07231
2012,5th Quintile,Rural regions,No,0.94013,1312,1398,0.92769,0.95257
2013,1st Quintile,Urban regions,Yes,0.16712,522,3102,0.15399,0.18025
2013,1st Quintile,Urban regions,No,0.83288,2580,3102,0.81975,0.84601
2013,1st Quintile,Rural regions,Yes,0.09389,222,2063,0.08130,0.10648
2013,1st Quintile,Rural regions,No,0.90611,1841,2063,0.89352,0.91870
2013,2nd Quintile,Urban regions,Yes,0.10013,335,3068,0.08951,0.11075
2013,2nd Quintile,Urban regions,No,0.89987,2733,3068,0.88925,0.91049
2013,2nd Quintile,Rural regions,Yes,0.06953,202,2176,0.05884,0.08022
2013,2nd Quintile,Rural regions,No,0.93047,1974,2176,0.91978,0.94116
2013,3rd Quintile,Urban regions,Yes,0.08978,300,2954,0.07947,0.10010
2013,3rd Quintile,Urban regions,No,0.91022,2654,2954,0.89990,0.92053
2013,3rd Quintile,Rural regions,Yes,0.07460,163,1947,0.06292,0.08627
2013,3rd Quintile,Rural regions,No,0.92540,1784,1947,0.91373,0.93708
2013,4th Quintile,Urban regions,Yes,0.08880,272,3079,0.07875,0.09885
2013,4th Quintile,Urban regions,No,0.91120,2807,3079,0.90115,0.92125
2013,4th Quintile,Rural regions,Yes,0.07765,142,1780,0.06522,0.09009
2013,4th Quintile,Rural regions,No,0.92235,1638,1780,0.90991,0.93478
2013,5th Quintile,Urban regions,Yes,0.08197,293,4128,0.07360,0.09034
2013,5th Quintile,Urban regions,No,0.91803,3835,4128,0.90966,0.92640
2013,5th Quintile,Rural regions,Yes,0.05964,86,1379,0.04713,0.07214
2013,5th Quintile,Rural regions,No,0.94036,1293,1379,0.92786,0.95287
2014,1st Quintile,Urban regions,Yes,0.16928,650,3709,0.15721,0.18135
2014,1st Quintile,Urban regions,No,0.83072,3059,3709,0.81865,0.84279
2014,1st Quintile,Rural regions,Yes,0.11800,268,2116,0.10425,0.13174
2014,1st Quintile,Rural regions,No,0.88200,1848,2116,0.86826,0.89575
2014,2nd Quintile,Urban regions,Yes,0.11407,404,3386,0.10336,0.12478
2014,2nd Quintile,Urban regions,No,0.88593,2982,3386,0.87522,0.89664
2014,2nd Quintile,Rural regions,Yes,0.07253,180,2132,0.06152,0.08354
2014,2nd Quintile,Rural regions,No,0.92747,1952,2132,0.91646,0.93848
2014,3rd Quintile,Urban regions,Yes,0.10083,314,3184,0.09037,0.11129
2014,3rd Quintile,Urban regions,No,0.89917,2870,3184,0.88871,0.90963
2014,3rd Quintile,Rural regions,Yes,0.08756,166,1980,0.07511,0.10001
2014,3rd Quintile,Rural regions,No,0.91244,1814,1980,0.89999,0.92489
2014,4th Quintile,Urban regions,Yes,0.09020,330,3356,0.08051,0.09990
2014,4th Quintile,Urban regions,No,0.90980,3026,3356,0.90010,0.91949
2014,4th Quintile,Rural regions,Yes,0.07333,138,1807,0.06131,0.08535
2014,4th Quintile,Rural regions,No,0.92667,1669,1807,0.91465,0.93869
2014,5th Quintile,Urban regions,Yes,0.07317,280,4023,0.06512,0.08122
2014,5th Quintile,Urban regions,No,0.92683,3743,4023,0.91878,0.93488
2014,5th Quintile,Rural regions,Yes,0.07470,96,1380,0.06082,0.08857
2014,5th Quintile,Rural regions,No,0.92530,1284,1380,0.91143,0.93918
2015,1st Quintile,Urban regions,Yes,0.18205,602,3234,0.16875,0.19535
2015,1st Quintile,Urban regions,No,0.81795,2632,3234,0.80465,0.83125
2015,1st Quintile,Rural regions,Yes,0.10417,217,1894,0.09040,0.11793
2015,1st Quintile,Rural regions,No,0.89583,1677,1894,0.88207,0.90960
2015,2nd Quintile,Urban regions,Yes,0.10222,366,3159,0.09165,0.11278
2015,2nd Quintile,Urban regions,No,0.89778,2793,3159,0.88722,0.90835
2015,2nd Quintile,Rural regions,Yes,0.05985,166,2110,0.04973,0.06998
2015,2nd Quintile,Rural regions,No,0.94015,1944,2110,0.93002,0.95027
2015,3rd Quintile,Urban regions,Yes,0.10142,304,3002,0.09062,0.11222
2015,3rd Quintile,Urban regions,No,0.89858,2698,3002,0.88778,0.90938
2015,3rd Quintile,Rural regions,Yes,0.08771,165,1852,0.07482,0.10060
2015,3rd Quintile,Rural regions,No,0.91229,1687,1852,0.89940,0.92518
2015,4th Quintile,Urban regions,Yes,0.07850,265,3071,0.06899,0.08802
2015,4th Quintile,Urban regions,No,0.92150,2806,3071,0.91198,0.93101
2015,4th Quintile,Rural regions,Yes,0.07902,146,1697,0.06618,0.09186
2015,4th Quintile,Rural regions,No,0.92098,1551,1697,0.90814,0.93382
2015,5th Quintile,Urban regions,Yes,0.07011,256,3801,0.06199,0.07823
2015,5th Quintile,Urban regions,No,0.92989,3545,3801,0.92177,0.93801
2015,5th Quintile,Rural regions,Yes,0.05900,83,1313,0.04625,0.07175
2015,5th Quintile,Rural regions,No,0.94100,1230,1313,0.92825,0.95375
2016,1st Quintile,Urban regions,Yes,0.18868,581,3198,0.17512,0.20225
2016,1st Quintile,Urban regions,No,0.81132,2617,3198,0.79775,0.82488
2016,1st Quintile,Rural regions,Yes,0.11483,224,1859,0.10033,0.12932
2016,1st Quintile,Rural regions,No,0.88517,1635,1859,0.87068,0.89967
2016,2nd Quintile,Urban regions,Yes,0.11409,357,3073,0.10284,0.12533
2016,2nd Quintile,Urban regions,No,0.88591,2716,3073,0.87467,0.89716
2016,2nd Quintile,Rural regions,Yes,0.06499,140,2018,0.05423,0.07575
2016,2nd Quintile,Rural regions,No,0.93501,1878,2018,0.92425,0.94577
2016,3rd Quintile,Urban regions,Yes,0.11140,286,2866,0.09988,0.12292
2016,3rd Quintile,Urban regions,No,0.88860,2580,2866,0.87708,0.90012
2016,3rd Quintile,Rural regions,Yes,0.06271,123,1757,0.05137,0.07405
2016,3rd Quintile,Rural regions,No,0.93729,1634,1757,0.92595,0.94863
2016,4th Quintile,Urban regions,Yes,0.07485,257,3023,0.06546,0.08423
2016,4th Quintile,Urban regions,No,0.92515,2766,3023,0.91577,0.93454
2016,4th Quintile,Rural regions,Yes,0.06656,120,1614,0.05440,0.07873
2016,4th Quintile,Rural regions,No,0.93344,1494,1614,0.92127,0.94560
2016,5th Quintile,Urban regions,Yes,0.07288,253,3616,0.06441,0.08135
2016,5th Quintile,Urban regions,No,0.92712,3363,3616,0.91865,0.93559
2016,5th Quintile,Rural regions,Yes,0.06401,77,1255,0.05046,0.07756
2016,5th Quintile,Rural regions,No,0.93599,1178,1255,0.92244,0.94954
2017,1st Quintile,Urban regions,Yes,0.18572,660,4074,0.17377,0.19766
2017,1st Quintile,Urban regions,No,0.81428,3414,4074,0.80234,0.82623
2017,1st Quintile,Rural regions,Yes,0.10348,257,2146,0.09059,0.11637
2017,1st Quintile,Rural regions,No,0.89652,1889,2146,0.88363,0.90941
2017,2nd Quintile,Urban regions,Yes,0.11688,359,2977,0.10534,0.12842
2017,2nd Quintile,Urban regions,No,0.88312,2618,2977,0.87158,0.89466
2017,2nd Quintile,Rural regions,Yes,0.05279,146,1923,0.04279,0.06279
2017,2nd Quintile,Rural regions,No,0.94721,1777,1923,0.93721,0.95721
2017,3rd Quintile,Urban regions,Yes,0.08742,275,2698,0.07676,0.09808
2017,3rd Quintile,Urban regions,No,0.91258,2423,2698,0.90192,0.92324
2017,3rd Quintile,Rural regions,Yes,0.05241,119,1740,0.04194,0.06289
2017,3rd Quintile,Rural regions,No,0.94759,1621,1740,0.93711,0.95806
2017,4th Quintile,Urban regions,Yes,0.08383,254,2836,0.07363,0.09403
2017,4th Quintile,Urban regions,No,0.91617,2582,2836,0.90597,0.92637
2017,4th Quintile,Rural regions,Yes,0.08183,123,1523,0.06806,0.09560
2017,4th Quintile,Rural regions,No,0.91817,1400,1523,0.90440,0.93194
2017,5th Quintile,Urban regions,Yes,0.07333,239,3425,0.06460,0.08206
2017,5th Quintile,Urban regions,No,0.92667,3186,3425,0.91794,0.93540
2017,5th Quintile,Rural regions,Yes,0.07169,88,1130,0.05664,0.08673
2017,5th Quintile,Rural regions,No,0.92831,1042,1130,0.91327,0.94336
2018,1st Quintile,Urban regions,Yes,0.20012,781,4724,0.18871,0.21153
2018,1st Quintile,Urban regions,No,0.79988,3943,4724,0.78847,0.81129
2018,1st Quintile,Rural regions,Yes,0.08800,260,2450,0.07678,0.09922
2018,1st Quintile,Rural regions,No,0.91200,2190,2450,0.90078,0.92322
2018,2nd Quintile,Urban regions,Yes,0.10639,405,3269,0.09581,0.11696
2018,2nd Quintile,Urban regions,No,0.89361,2864,3269,0.88304,0.90419
2018,2nd Quintile,Rural regions,Yes,0.04891,162,2049,0.03957,0.05825
2018,2nd Quintile,Rural regions,No,0.95109,1887,2049,0.94175,0.96043
2018,3rd Quintile,Urban regions,Yes,0.10124,314,2984,0.09042,0.11207
2018,3rd Quintile,Urban regions,No,0.89876,2670,2984,0.88793,0.90958
2018,3rd Quintile,Rural regions,Yes,0.05522,112,1839,0.04478,0.06566
2018,3rd Quintile,Rural regions,No,0.94478,1727,1839,0.93434,0.95522
2018,4th Quintile,Urban regions,Yes,0.07415,261,3075,0.06489,0.08342
2018,4th Quintile,Urban regions,No,0.92585,2814,3075,0.91658,0.93511
2018,4th Quintile,Rural regions,Yes,0.06459,127,1662,0.05277,0.07641
2018,4th Quintile,Rural regions,No,0.93541,1535,1662,0.92359,0.94723
2018,5th Quintile,Urban regions,Yes,0.06218,238,3718,0.05442,0.06995
2018,5th Quintile,Urban regions,No,0.93782,3480,3718,0.93005,0.94558
2018,5th Quintile,Rural regions,Yes,0.06175,95,1354,0.04892,0.07458
2018,5th Quintile,Rural regions,No,0.93825,1259,1354,0.92542,0.95108
2019,1st Quintile,Urban regions,Yes,0.19225,721,4730,0.18102,0.20348
2019,1st Quintile,Urban regions,No,0.80775,4009,4730,0.79652,0.81898
2019,1st Quintile,Rural regions,Yes,0.10096,262,2350,0.08877,0.11314
2019,1st Quintile,Rural regions,No,0.89904,2088,2350,0.88686,0.91123
2019,2nd Quintile,Urban regions,Yes,0.10271,381,2984,0.09182,0.11361
2019,2nd Quintile,Urban regions,No,0.89729,2603,2984,0.88639,0.90818
2019,2nd Quintile,Rural regions,Yes,0.05837,152,1942,0.04794,0.06880
2019,2nd Quintile,Rural regions,No,0.94163,1790,1942,0.93120,0.95206
2019,3rd Quintile,Urban regions,Yes,0.09150,292,2769,0.08076,0.10224
2019,3rd Quintile,Urban regions,No,0.90850,2477,2769,0.89776,0.91924
2019,3rd Quintile,Rural regions,Yes,0.06344,125,1675,0.05176,0.07512
2019,3rd Quintile,Rural regions,No,0.93656,1550,1675,0.92488,0.94824
2019,4th Quintile,Urban regions,Yes,0.07773,255,2772,0.06776,0.08770
2019,4th Quintile,Urban regions,No,0.92227,2517,2772,0.91230,0.93224
