year,quintil_oecd,sex,plj0080_h,proportion,n,lower_confidence,upper_confidence
2014,5. Quintil,maennlich,Stark,0.02048880433191863,38694,0.01907725107859281,0.021900357585244452
2014,2. Quintil,weiblich,Kaum,0.020342455729547782,38694,0.018935847703628775,0.02174906375546679
2014,2. Quintil,weiblich,Sehr stark,0.02004975852480609,38694,0.018653098049468932,0.021446419000143244
2014,1. Quintil,maennlich,Stark,0.019318015512951852,38694,0.01794656667277575,0.020689464353127955
2014,3. Quintil,weiblich,Kaum,0.019171666910581003,38694,0.017805320889117265,0.02053801293204474
2014,4. Quintil,weiblich,Sehr stark,0.019025318308210158,38694,0.01766409579638036,0.020386540820039958
2014,4. Quintil,weiblich,Kaum,0.017269135079759988,38694,0.01597109874595455,0.018567171413565425
2014,3. Quintil,weiblich,Sehr stark,0.01712278647738914,38694,0.01583016576204721,0.01841540719273107
2014,2. Quintil,maennlich,Kaum,0.016976437875018294,38694,0.015689257215290943,0.018263618534745646
2014,2. Quintil,maennlich,Sehr stark,0.016830089272647446,38694,0.015548373416845446,0.018111805128449444
2014,3. Quintil,maennlich,Sehr stark,0.0166837406702766,38694,0.01540751468462774,0.01795996665592546
2014,3. Quintil,maennlich,Kaum,0.01609834626079321,38694,0.014844337024742511,0.01735235549684391
2014,1. Quintil,weiblich,Sehr stark,0.015805649056051516,38694,0.014562907390987433,0.017048390721115598
2014,4. Quintil,maennlich,Kaum,0.01551295185130982,38694,0.014281587763460816,0.016744315939158826
2014,1. Quintil,weiblich,Gar nicht,0.015366603248938973,38694,0.01414097015824145,0.016592236339636496
2014,5. Quintil,weiblich,Gar nicht,0.015366603248938973,38694,0.01414097015824145,0.016592236339636496
2014,5. Quintil,maennlich,Gar nicht,0.014781208839455584,38694,0.013578790538855749,0.01598362714005542
2014,2. Quintil,weiblich,Gar nicht,0.014488511634713888,38694,0.013297881171019137,0.01567914209840864
2014,4. Quintil,weiblich,Gar nicht,0.013756768622859652,38694,0.01259616347656411,0.014917373769155194
2014,5. Quintil,maennlich,Kaum,0.01331772281574711,38694,0.012175533989570782,0.014459911641923437
2014,1. Quintil,weiblich,Kaum,0.013171374213376262,38694,0.012035394249333645,0.01430735417741888
2014,3. Quintil,weiblich,Gar nicht,0.013025025611005416,38694,0.01189529051375318,0.014154760708257651
2014,2. Quintil,maennlich,Gar nicht,0.012585979803892873,38694,0.01147520142505507,0.013696758182730676
2014,5. Quintil,weiblich,Kaum,0.01214693399678033,38694,0.011055459054987825,0.013238408938572836
2014,3. Quintil,maennlich,Gar nicht,0.011854236792038637,38694,0.010775832610402124,0.01293264097367515
2014,5. Quintil,weiblich,Sehr stark,0.011707888189667788,38694,0.01063608213679919,0.012779694242536386
2014,1. Quintil,maennlich,Kaum,0.011561539587296941,38694,0.010496374530531816,0.012626704644062067
2014,4. Quintil,maennlich,Sehr stark,0.011415190984926094,38694,0.010356710598459632,0.012473671371392556
2014,4. Quintil,maennlich,Gar nicht,0.011268842382555247,38694,0.01021709117332943,0.012320593591781065
2014,1. Quintil,maennlich,Sehr stark,0.010098053563588468,38694,0.00910184749773272,0.011094259629444218
2014,5. Quintil,maennlich,Sehr stark,0.009512659154105079,38694,0.008545473847118484,0.010479844461091674
2014,1. Quintil,maennlich,Gar nicht,0.00892726474462169,38694,0.007990034641849473,0.009864494847393906
2016,4. Quintil,weiblich,In mancher Beziehung,0.04022363721074701,41132,0.038324781993044364,0.042122492428449655
2016,4. Quintil,weiblich,Stark,0.033856188849200185,41132,0.03210833111674778,0.03560404658165259
2016,3. Quintil,weiblich,In mancher Beziehung,0.033856188849200185,41132,0.03210833111674778,0.03560404658165259
2016,5. Quintil,weiblich,In mancher Beziehung,0.032458456282031374,41132,0.03074582095111421,0.03417109161294854
2016,2. Quintil,weiblich,In mancher Beziehung,0.03199254542630843,41132,0.030291836832148207,0.03369325402046865
2016,2. Quintil,weiblich,Stark,0.030750116477713932,41132,0.02908168867195206,0.032418544283475806
2016,5. Quintil,maennlich,In mancher Beziehung,0.03028420562199099,41132,0.028628067761459333,0.03194034348252265
2016,4. Quintil,maennlich,In mancher Beziehung,0.03012890200341668,41132,0.028476883835901818,0.031780920170931544
2016,3. Quintil,weiblich,Stark,0.029818294766268055,41132,0.028174551071140863,0.031462038461395246
2016,1. Quintil,weiblich,In mancher Beziehung,0.028575865817673553,41132,0.026965701117889446,0.03018603051745766
2016,3. Quintil,maennlich,In mancher Beziehung,0.0279546513433763,41132,0.026361575467789583,0.029547727218963017
2016,5. Quintil,weiblich,Stark,0.0279546513433763,41132,0.026361575467789583,0.029547727218963017
2016,4. Quintil,maennlich,Stark,0.02624631153905886,41132,0.024701324446804545,0.027791298631313178
2016,3. Quintil,maennlich,Stark,0.025469793446187296,41132,0.023947226063684723,0.02699236082868987
2016,2. Quintil,maennlich,In mancher Beziehung,0.025159186209038672,41132,0.023645690115668992,0.02667268230240835
2016,5. Quintil,maennlich,Stark,0.025159186209038672,41132,0.023645690115668992,0.02667268230240835
2016,2. Quintil,maennlich,Stark,0.023606150023295542,41132,0.022138943474277552,0.02507335657231353
2016,1. Quintil,weiblich,Stark,0.020965988507532226,41132,0.01958139363436683,0.022350583380697623
2016,1. Quintil,maennlich,In mancher Beziehung,0.019568255940363412,41132,0.01822965569608631,0.020906856184640513
2016,3. Quintil,weiblich,Kaum,0.018170523373194594,41132,0.016879696764236403,0.019461349982152785
2016,4. Quintil,weiblich,Kaum,0.018015219754620282,41132,0.016729819687600452,0.01930061982164011
2016,1. Quintil,weiblich,Sehr stark,0.017549308898897345,41132,0.016280338334192956,0.018818279463601734
2016,3. Quintil,weiblich,Sehr stark,0.017549308898897345,41132,0.016280338334192956,0.018818279463601734
2016,5. Quintil,weiblich,Gar nicht,0.017549308898897345,41132,0.016280338334192956,0.018818279463601734
2016,5. Quintil,weiblich,Kaum,0.01723870166174872,41132,0.0159808122619908,0.01849659106150664
2016,2. Quintil,weiblich,Sehr stark,0.01723870166174872,41132,0.0159808122619908,0.01849659106150664
2016,5. Quintil,weiblich,Sehr stark,0.016928094424600092,41132,0.015681391906479564,0.01817479694272062
2016,5. Quintil,maennlich,Gar nicht,0.01677279080602578,41132,0.015531722264790746,0.018013859347260814
2016,3. Quintil,maennlich,Kaum,0.016617487187451468,41132,0.015382080139519356,0.017852894235383582
2016,4. Quintil,weiblich,Sehr stark,0.016617487187451468,41132,0.015382080139519356,0.017852894235383582
2016,4. Quintil,maennlich,Kaum,0.016306879950302843,41132,0.015082879967377939,0.017530879933227748
2016,1. Quintil,maennlich,Stark,0.01615157633172853,41132,0.014933322707772125,0.017369829955684937
2016,2. Quintil,weiblich,Kaum,0.015996272713154215,41132,0.014783794539722813,0.01720875088658562
2016,2. Quintil,maennlich,Kaum,0.01568566547600559,41132,0.014484827159402356,0.016886503792608823
2016,3. Quintil,maennlich,Sehr stark,0.014909147383134027,41132,0.013737948350734802,0.016080346415533252
2016,5. Quintil,maennlich,Kaum,0.014909147383134027,41132,0.013737948350734802,0.016080346415533252
2016,4. Quintil,maennlich,Sehr stark,0.014753843764559715,41132,0.013588668859357656,0.015919018669761774
2016,1. Quintil,weiblich,Kaum,0.01397732567168815,41132,0.012842780868236266,0.015111870475140034
2016,5. Quintil,maennlich,Sehr stark,0.013822022053113838,41132,0.012693709035662231,0.014950335070565444
2016,1. Quintil,maennlich,Sehr stark,0.013666718434539525,41132,0.012544673821191324,0.014788763047887727
2016,4. Quintil,weiblich,Gar nicht,0.013511414815965211,41132,0.012395675842002856,0.014627153789927566
2016,2. Quintil,maennlich,Sehr stark,0.0133561111973909,41132,0.01224671573301613,0.014465506661765668
2016,3. Quintil,weiblich,Gar nicht,0.013045503960242273,41132,0.011948911758403112,0.014142096162081433
2016,4. Quintil,maennlich,Gar nicht,0.01289020034166796,41132,0.011800069258019364,0.013980331425316557
2016,2. Quintil,weiblich,Gar nicht,0.011803075011647771,41132,0.010759351443145753,0.012846798580149789
2016,3. Quintil,maennlich,Gar nicht,0.011337164155924832,41132,0.0103140066846308,0.012360321627218864
2016,1. Quintil,weiblich,Gar nicht,0.01118186053735052,41132,0.01016565535385263,0.01219806572084841
2016,1. Quintil,maennlich,Kaum,0.010871253300201895,41132,0.009869104116287643,0.011873402484116148
2016,2. Quintil,maennlich,Gar nicht,0.00947352073303308,41132,0.008537350328188104,0.010409691137878055
2016,1. Quintil,maennlich,Gar nicht,0.008075788165864265,41132,0.007210824504067901,0.00894075182766063
2018,1. Quintil,maennlich,In mancher Beziehung,0.05374322680526374,43121,0.051614705364449606,0.05587174824607788
2018,1. Quintil,maennlich,Stark,0.04390136016808581,43121,0.041967602728293175,0.045835117607878444
2018,1. Quintil,weiblich,In mancher Beziehung,0.04390136016808581,43121,0.041967602728293175,0.045835117607878444
2018,1. Quintil,weiblich,Stark,0.03439124184452062,43121,0.032671211191475674,0.03611127249756557
2018,1. Quintil,maennlich,Sehr stark,0.03262191750525268,43121,0.030945182142628896,0.034298652867876464
2018,4. Quintil,weiblich,In mancher Beziehung,0.030742010394780493,43121,0.02911272379070619,0.03237129699885479
2018,5. Quintil,weiblich,In mancher Beziehung,0.029415017140329538,43121,0.0278201922828787,0.031009841997780375
2018,1. Quintil,weiblich,Sehr stark,0.027424527258653103,43121,0.02588302952372531,0.028966024993580895
2018,3. Quintil,weiblich,In mancher Beziehung,0.025876368461793652,43121,0.024377821483473453,0.02737491544011385
2018,2. Quintil,weiblich,In mancher Beziehung,0.025212871834568173,43121,0.02373315808121562,0.026692585587920727
2018,2. Quintil,maennlich,In mancher Beziehung,0.02510228906336393,43121,0.02362574011729377,0.026578838009434086
2018,5. Quintil,maennlich,In mancher Beziehung,0.024217626893729957,43121,0.022766671919371248,0.025668581868088666
2018,4. Quintil,maennlich,In mancher Beziehung,0.024217626893729957,43121,0.022766671919371248,0.025668581868088666
2018,4. Quintil,weiblich,Stark,0.023996461351321465,43121,0.02255198326705055,0.02544093943559238
2018,1. Quintil,maennlich,Kaum,0.023885878580117217,43121,0.022444650989894774,0.02532710617033966
2018,2. Quintil,weiblich,Stark,0.023222381952891738,43121,0.02180082949302682,0.024643934412756655
2018,2. Quintil,maennlich,Stark,0.02233771978325777,43121,0.020942876200845874,0.023732563365669666
2018,3. Quintil,maennlich,In mancher Beziehung,0.021563640384828043,43121,0.020192635534409916,0.02293464523524617
2018,3. Quintil,maennlich,Stark,0.021563640384828043,43121,0.020192635534409916,0.02293464523524617
2018,4. Quintil,maennlich,Stark,0.02101072652880681,43121,0.01965703048031097,0.022364422577302652
2018,3. Quintil,weiblich,Stark,0.020900143757602567,43121,0.0195499385163455,0.022250348998859634
2018,1. Quintil,maennlich,Gar nicht,0.02078956098639832,43121,0.01944285640986038,0.02213626556293626
2018,1. Quintil,weiblich,Gar nicht,0.018909653875926132,43121,0.017624047699111037,0.020195260052741228
2018,5. Quintil,weiblich,Stark,0.018909653875926132,43121,0.017624047699111037,0.020195260052741228
2018,1. Quintil,weiblich,Kaum,0.018577905562313392,43121,0.01730341110724402,0.019852400017382765
2018,5. Quintil,maennlich,Stark,0.018135574477496405,43121,0.01687606024141652,0.01939508871357629
2018,4. Quintil,weiblich,Kaum,0.016587415680636958,43121,0.01538191099076432,0.017792920370509595
2018,5. Quintil,maennlich,Gar nicht,0.015260422426186,43121,0.01410336308270256,0.01641748176966944
2018,2. Quintil,maennlich,Sehr stark,0.014596925798960521,43121,0.013464918268194149,0.015728933329726896
2018,3. Quintil,weiblich,Sehr stark,0.014265177485347783,43121,0.013145919249792111,0.015384435720903455
2018,3. Quintil,maennlich,Kaum,0.014154594714143537,43121,0.013039620593577307,0.015269568834709767
2018,4. Quintil,weiblich,Sehr stark,0.01404401194293929,43121,0.012933339442896607,0.015154684442981972
2018,5. Quintil,weiblich,Gar nicht,0.013822846400530798,43121,0.012720830478946874,0.01492486232211472
2018,4. Quintil,maennlich,Kaum,0.013712263629326552,43121,0.012614603086317356,0.014809924172335747
2018,2. Quintil,maennlich,Kaum,0.013380515315713812,43121,0.012296031879548981,0.014464998751878642
2018,2. Quintil,weiblich,Kaum,0.013380515315713812,43121,0.012296031879548981,0.014464998751878642
2018,4. Quintil,weiblich,Gar nicht,0.01315934977330532,43121,0.012083745819178201,0.014234953727432439
2018,2. Quintil,weiblich,Sehr stark,0.01315934977330532,43121,0.012083745819178201,0.014234953727432439
2018,2. Quintil,weiblich,Gar nicht,0.012938184230896826,43121,0.011871537760160882,0.01400483070163277
2018,5. Quintil,weiblich,Sehr stark,0.012606435917284086,43121,0.01155337628306428,0.013659495551503894
2018,3. Quintil,weiblich,Gar nicht,0.01249585314607984,43121,0.011447363660163478,0.013544342631996203
2018,4. Quintil,maennlich,Sehr stark,0.012385270374875594,43121,0.011341372088606024,0.013429168661145165
2018,3. Quintil,weiblich,Kaum,0.012164104832467102,43121,0.011129453221773205,0.013198756443161
2018,4. Quintil,maennlich,Gar nicht,0.012053522061262855,43121,0.011023526503531162,0.013083517618994548
2018,3. Quintil,maennlich,Sehr stark,0.012053522061262855,43121,0.011023526503531162,0.013083517618994548
2018,5. Quintil,weiblich,Kaum,0.012053522061262855,43121,0.011023526503531162,0.013083517618994548
2018,5. Quintil,maennlich,Kaum,0.011058277120424637,43121,0.010071223504145767,0.012045330736703507
2018,5. Quintil,maennlich,Sehr stark,0.009620701094769434,43121,0.00869936985449199,0.010542032335046879
2018,3. Quintil,maennlich,Gar nicht,0.00884662169633971,43121,0.007962787460286416,0.009730455932393006
2018,2. Quintil,maennlich,Gar nicht,0.007630211213093,43121,0.006808883065770731,0.00845153936041527
2020,1. Quintil,maennlich,In mancher Beziehung,0.05039138943248532,42741,0.048317506581451154,0.052465272283519486
2020,1. Quintil,maennlich,Kaum,0.04882583170254403,42741,0.04678273661099014,0.05086892679409792
2020,1. Quintil,weiblich,In mancher Beziehung,0.038454011741682975,42741,0.03663099948206972,0.04027702400129623
2020,1. Quintil,maennlich,Gar nicht,0.03806262230919765,42741,0.036248542102640904,0.0398767025157544
2020,1. Quintil,weiblich,Kaum,0.033072407045009786,42741,0.031377040491910174,0.0347677735981094
2020,2. Quintil,maennlich,In mancher Beziehung,0.0324853228962818,42741,0.030804561336944154,0.03416608445561945
2020,1. Quintil,weiblich,Gar nicht,0.030332681017612523,42741,0.028706756012205903,0.03195860602301914
2020,5. Quintil,weiblich,Kaum,0.0273972602739726,42741,0.025849673377307182,0.02894484717063802
2020,2. Quintil,weiblich,In mancher Beziehung,0.02671232876712329,42741,0.02518367117165193,0.028240986362594648
2020,2. Quintil,maennlich,Kaum,0.026418786692759294,42741,0.024898322284260827,0.02793925110125776
2020,5. Quintil,maennlich,Kaum,0.026223091976516635,42741,0.024708117149081228,0.027738066803952043
2020,2. Quintil,maennlich,Gar nicht,0.026125244618395303,42741,0.02461302290802967,0.027637466328760935
2020,5. Quintil,maennlich,Gar nicht,0.023972602739726026,42741,0.02252242134027765,0.0254227841391744
2020,5. Quintil,weiblich,In mancher Beziehung,0.02299412915851272,42741,0.021573139877918975,0.024415118439106463
2020,2. Quintil,weiblich,Kaum,0.02289628180039139,42741,0.02147824812160748,0.0243143154791753
2020,4. Quintil,maennlich,In mancher Beziehung,0.022407045009784736,42741,0.021003891920738003,0.02381019809883147
2020,4. Quintil,weiblich,Kaum,0.022113502935420744,42741,0.02071936184324991,0.02350764402759158
2020,2. Quintil,weiblich,Gar nicht,0.02201565557729941,42741,0.02062453269489303,0.023406778459705794
2020,5. Quintil,weiblich,Gar nicht,0.021819960861056753,42741,0.02043489599292623,0.023205025729187277
2020,4. Quintil,maennlich,Kaum,0.020645792563600784,42741,0.019297700945849063,0.021993884181352504
2020,3. Quintil,maennlich,In mancher Beziehung,0.02045009784735812,42741,0.01910827646014396,0.02179191923457228
2020,5. Quintil,maennlich,In mancher Beziehung,0.02025440313111546,42741,0.01891888399000079,0.02158992227223013
2020,1. Quintil,maennlich,Sehr stark,0.02015655577299413,42741,0.018824199902648348,0.021488911643339912
2020,3. Quintil,maennlich,Gar nicht,0.020058708414872797,42741,0.018729523990818925,0.02138789283892667
2020,4. Quintil,maennlich,Gar nicht,0.019471624266144814,42741,0.018161643541732664,0.020781604990556965
2020,4. Quintil,weiblich,In mancher Beziehung,0.019471624266144814,42741,0.018161643541732664,0.020781604990556965
2020,3. Quintil,maennlich,Kaum,0.019373776908023485,42741,0.01806702654210677,0.0206805272739402
2020,3. Quintil,weiblich,In mancher Beziehung,0.019373776908023485,42741,0.01806702654210677,0.0206805272739402
2020,4. Quintil,weiblich,Gar nicht,0.01868884540117417,42741,0.017404953866570805,0.019972736935777533
2020,3. Quintil,weiblich,Kaum,0.01761252446183953,42741,0.016365468494108453,0.018859580429570606
2020,1. Quintil,maennlich,Stark,0.01722113502935421,42741,0.01598776746783266,0.018454502590875756
2020,3. Quintil,weiblich,Gar nicht,0.016731898238747555,42741,0.015515873768622013,0.017947922708873097
2020,5. Quintil,maennlich,Sehr stark,0.01487279843444227,42741,0.013725236236968773,0.016020360631915767
2020,5. Quintil,maennlich,Stark,0.013992172211350294,42741,0.012878604873654248,0.01510573954904634
2020,5. Quintil,weiblich,Stark,0.013992172211350294,42741,0.012878604873654248,0.01510573954904634
2020,5. Quintil,weiblich,Sehr stark,0.01340508806262231,42741,0.01231480816876316,0.014495367956481459
2020,1. Quintil,weiblich,Sehr stark,0.013307240704500978,42741,0.012220893355901112,0.014393588053100844
2020,2. Quintil,maennlich,Sehr stark,0.012720156555772993,42741,0.011657727118719803,0.013782585992826184
2020,4. Quintil,weiblich,Stark,0.01213307240704501,42741,0.011095141726549757,0.013171003087540264
2020,4. Quintil,maennlich,Stark,0.010763209393346379,42741,0.009784948356355284,0.011741470430337474
2020,1. Quintil,weiblich,Stark,0.010078277886497065,42741,0.00913132728684803,0.0110252284861461
2020,2. Quintil,maennlich,Stark,0.009197651663405087,42741,0.008292615934923109,0.010102687391887065
2020,3. Quintil,weiblich,Stark,0.009001956947162427,42741,0.008106512606379514,0.00989740128794534
2020,4. Quintil,weiblich,Sehr stark,0.008708414872798434,42741,0.007827560738496272,0.009589269007100595
2020,3. Quintil,maennlich,Stark,0.008610567514677104,42741,0.007734632751147906,0.009486502278206303
2020,4. Quintil,maennlich,Sehr stark,0.007827788649706457,42741,0.006992287970962347,0.008663289328450568
2020,2. Quintil,weiblich,Sehr stark,0.007632093933463796,42741,0.006807021759559473,0.008457166107368118
2020,2. Quintil,weiblich,Stark,0.007436399217221135,42741,0.006621893283611084,0.008250905150831185
2020,3. Quintil,weiblich,Sehr stark,0.0070450097847358124,42741,0.006252071634151633,0.007837947935319993
2020,3. Quintil,maennlich,Sehr stark,0.0070450097847358124,42741,0.006252071634151633,0.007837947935319993
