year,sampreg,plj0080_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2014,West,In some respects,0.3042386185243328,38694,0.2996543337548151,0.30882290329385054
2014,West,Strongly,0.2621664050235479,38694,0.2577841061832174,0.26654870386387836
2014,West,Hardly,0.15494505494505495,38694,0.15133955418371142,0.15855055570639848
2014,West,Very strongly,0.15149136577708006,38694,0.14791899661955635,0.15506373493460376
2014,West,Not at all,0.1271585557299843,38694,0.12383904000276147,0.13047807145720713
2014,East,In some respects,0.3369330453563715,38694,0.3322234374314947,0.34164265328124827
2014,East,Strongly,0.20518358531317496,38694,0.20115976129451457,0.20920740933183535
2014,East,Not at all,0.1900647948164147,38694,0.1861553936642884,0.19397419596854099
2014,East,Hardly,0.16414686825053995,38694,0.16045611045845384,0.16783762604262606
2014,East,Very strongly,0.10367170626349892,38694,0.10063433462273694,0.1067090779042609
2016,West,In some respects,0.2958572796934866,41132,0.2914462738355464,0.30026828555142676
2016,West,Strongly,0.2568247126436782,41132,0.2526025963327762,0.26104682895458015
2016,West,Very strongly,0.19516283524904215,41132,0.19133265926883966,0.19899301122924465
2016,West,Hardly,0.13685344827586207,41132,0.1335319326484862,0.14017496390323794
2016,West,Not at all,0.11530172413793104,41132,0.11221511491905671,0.11838833335680536
2016,East,In some respects,0.2730964467005076,41132,0.2687905601956254,0.27740233320538976
2016,East,Very strongly,0.22944162436548224,41132,0.22537807972768645,0.23350516900327803
2016,East,Strongly,0.2131979695431472,41132,0.20923983615339847,0.21715610293289594
2016,East,Not at all,0.14416243654822336,41132,0.14076784217668886,0.14755703091975786
2016,East,Hardly,0.1401015228426396,41132,0.1367471512176973,0.14345589446758192
2018,West,In some respects,0.3001494424646511,43121,0.2958234766178442,0.304475408311458
2018,West,Strongly,0.25140820783998163,43121,0.2473134906088574,0.25550292507110584
2018,West,Very strongly,0.16657087021496725,43121,0.16305408759364776,0.17008765283628674
2018,West,Hardly,0.14633865961604783,43121,0.14300259846439412,0.14967472076770155
2018,West,Not at all,0.13553281986435223,43121,0.1323020341681469,0.13876360556055756
2018,East,In some respects,0.30520117762512267,43121,0.3008547315205321,0.30954762372971323
2018,East,Strongly,0.22473012757605496,43121,0.2207903766865178,0.2286698784655921
2018,East,Very strongly,0.19528949950932287,43121,0.19154778248573734,0.1990312165329084
2018,East,Hardly,0.1521099116781158,43121,0.1487202200108084,0.1554996033454232
2018,East,Not at all,0.12266928361138371,43121,0.1195728537907808,0.12576571343198661
2020,West,In some respects,0.2726597325408618,42741,0.26843778288814957,0.276881682193574
2020,West,Hardly,0.26395669709191255,42741,0.2597778954441409,0.2681354987396842
2020,West,Not at all,0.24103162810443643,42741,0.2369767053249659,0.24508655088390696
2020,West,Strongly,0.11197198047123753,42741,0.10898245852288782,0.11496150241958725
2020,West,Very strongly,0.11037996179155168,42741,0.10740910901922038,0.11335081456388299
2020,East,In some respects,0.2900274473924977,42741,0.28572541118116346,0.29432948360383193
2020,East,Hardly,0.26623970722781337,42741,0.26204938666089866,0.2704300277947281
2020,East,Not at all,0.2131747483989021,42741,0.20929198652914638,0.21705751026865783
2020,East,Very strongly,0.12259835315645014,42741,0.11948896261837406,0.1257077436945262
2020,East,Strongly,0.10795974382433669,42741,0.10501764754093375,0.11090184010773964
