year,pgisced97,pli0094_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Post-secondary Non-tertiary Level,At least once per month,0.32675,768,2212,0.30720,0.34630
2017,Post-secondary Non-tertiary Level,Seldom,0.13593,316,2212,0.12164,0.15021
2017,Post-secondary Non-tertiary Level,Never,0.02134,43,2212,0.01532,0.02737
2017,First Stage of Tertiary Education,At least once per week,0.39282,586,1507,0.36815,0.41748
2017,First Stage of Tertiary Education,At least once per month,0.41116,639,1507,0.38631,0.43601
2017,First Stage of Tertiary Education,Seldom,0.16989,282,1507,0.15092,0.18886
2017,Second Stage of Tertiary Education,At least once per week,0.49073,2968,6506,0.47858,0.50288
2017,Second Stage of Tertiary Education,At least once per month,0.35293,2508,6506,0.34132,0.36454
2017,Second Stage of Tertiary Education,Seldom,0.13574,951,6506,0.12741,0.14406
2017,Second Stage of Tertiary Education,Never,0.01282,79,6506,0.01008,0.01555
