year,age_gr,bula_h,pli0094_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,17-29 y.,Thuringa,Seldom,0.17272,36,173,0.11623,0.22922
1992,30-45 y.,Schleswig-Holstein,At least once per week,0.42638,31,31,0.24941,0.60336
1992,30-45 y.,Lower Saxony,At least once per week,0.38161,98,249,0.32115,0.44207
1992,30-45 y.,Lower Saxony,At least once per month,0.41681,109,249,0.35545,0.47818
1992,30-45 y.,Lower Saxony,Seldom,0.19085,42,249,0.14194,0.23975
1992,30-45 y.,North Rhine-Westphalia,At least once per week,0.44598,375,820,0.41194,0.48002
1992,30-45 y.,North Rhine-Westphalia,At least once per month,0.38390,314,820,0.35060,0.41721
1992,30-45 y.,North Rhine-Westphalia,Seldom,0.15778,131,820,0.13282,0.18275
1992,30-45 y.,Hesse,At least once per week,0.40564,143,283,0.34833,0.46295
1992,30-45 y.,Hesse,At least once per month,0.37883,101,283,0.32222,0.43545
1992,30-45 y.,Hesse,Seldom,0.20631,39,283,0.15908,0.25354
1992,30-45 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.36135,78,182,0.29136,0.43134
1992,30-45 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.39003,73,182,0.31897,0.46108
1992,30-45 y.,"Rhineland-Palatinate, Saarland",Seldom,0.18340,31,182,0.12702,0.23978
1992,30-45 y.,Baden-Wuerttemberg,At least once per week,0.39745,249,512,0.35502,0.43988
1992,30-45 y.,Baden-Wuerttemberg,At least once per month,0.44702,193,512,0.40392,0.49013
1992,30-45 y.,Baden-Wuerttemberg,Seldom,0.12891,70,512,0.09985,0.15796
1992,30-45 y.,Bavaria,At least once per week,0.41672,195,468,0.37200,0.46144
1992,30-45 y.,Bavaria,At least once per month,0.38238,192,468,0.33831,0.42646
1992,30-45 y.,Bavaria,Seldom,0.16826,81,468,0.13433,0.20219
1992,30-45 y.,Berlin,At least once per week,0.40379,73,199,0.33544,0.47213
1992,30-45 y.,Berlin,At least once per month,0.44578,94,199,0.37654,0.51501
1992,30-45 y.,Berlin,Seldom,0.13932,32,199,0.09108,0.18755
1992,30-45 y.,Brandenburg,At least once per month,0.45737,117,210,0.38983,0.52492
1992,30-45 y.,Brandenburg,Seldom,0.36645,93,210,0.30112,0.43177
1992,30-45 y.,Mecklenburg-Western Pomerania,At least once per month,0.52817,76,127,0.44101,0.61534
1992,30-45 y.,Mecklenburg-Western Pomerania,Seldom,0.32913,51,127,0.24708,0.41118
1992,30-45 y.,Saxony,At least once per week,0.17681,66,401,0.13942,0.21420
1992,30-45 y.,Saxony,At least once per month,0.48284,199,401,0.43387,0.53181
1992,30-45 y.,Saxony,Seldom,0.30825,136,401,0.26300,0.35350
1992,30-45 y.,Saxony-Anhalt,At least once per week,0.15480,48,265,0.11116,0.19843
1992,30-45 y.,Saxony-Anhalt,At least once per month,0.42755,106,265,0.36787,0.48723
1992,30-45 y.,Saxony-Anhalt,Seldom,0.38801,111,265,0.32923,0.44679
1992,30-45 y.,Thuringa,At least once per week,0.17474,34,231,0.12566,0.22381
1992,30-45 y.,Thuringa,At least once per month,0.44379,111,231,0.37958,0.50799
1992,30-45 y.,Thuringa,Seldom,0.36471,86,231,0.30250,0.42692
1992,46-65 y.,Schleswig-Holstein,At least once per month,0.41494,36,36,0.25170,0.57817
1992,46-65 y.,Lower Saxony,At least once per week,0.26378,89,311,0.21472,0.31284
1992,46-65 y.,Lower Saxony,At least once per month,0.44253,149,311,0.38724,0.49782
1992,46-65 y.,Lower Saxony,Seldom,0.22963,73,311,0.18281,0.27646
1992,46-65 y.,North Rhine-Westphalia,At least once per week,0.27652,241,698,0.24331,0.30972
1992,46-65 y.,North Rhine-Westphalia,At least once per month,0.40966,281,698,0.37315,0.44617
1992,46-65 y.,North Rhine-Westphalia,Seldom,0.28146,176,698,0.24807,0.31484
1992,46-65 y.,Hesse,At least once per week,0.28711,110,266,0.23264,0.34159
1992,46-65 y.,Hesse,At least once per month,0.40652,104,266,0.34738,0.46566
1992,46-65 y.,Hesse,Seldom,0.19987,52,266,0.15172,0.24802
1992,46-65 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.30763,69,185,0.24094,0.37431
1992,46-65 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.43663,82,185,0.36497,0.50830
1992,46-65 y.,"Rhineland-Palatinate, Saarland",Seldom,0.20117,34,185,0.14325,0.25909
1992,46-65 y.,Baden-Wuerttemberg,At least once per week,0.32435,218,504,0.28344,0.36527
1992,46-65 y.,Baden-Wuerttemberg,At least once per month,0.40480,186,504,0.36191,0.44770
1992,46-65 y.,Baden-Wuerttemberg,Seldom,0.22671,100,504,0.19012,0.26330
1992,46-65 y.,Bavaria,At least once per week,0.33926,183,446,0.29527,0.38325
1992,46-65 y.,Bavaria,At least once per month,0.33064,142,446,0.28693,0.37435
1992,46-65 y.,Bavaria,Seldom,0.28206,121,446,0.24025,0.32387
1992,46-65 y.,Berlin,At least once per week,0.27960,57,190,0.21562,0.34359
1992,46-65 y.,Berlin,At least once per month,0.43589,88,190,0.36519,0.50658
1992,46-65 y.,Berlin,Seldom,0.23839,45,190,0.17764,0.29914
1992,46-65 y.,Brandenburg,At least once per month,0.47125,95,172,0.39644,0.54607
1992,46-65 y.,Brandenburg,Seldom,0.36580,77,172,0.29361,0.43799
1992,46-65 y.,Mecklenburg-Western Pomerania,At least once per month,0.41557,60,129,0.33019,0.50095
1992,46-65 y.,Mecklenburg-Western Pomerania,Seldom,0.46627,69,129,0.37984,0.55269
1992,46-65 y.,Saxony,At least once per week,0.13160,46,357,0.09648,0.16672
1992,46-65 y.,Saxony,At least once per month,0.35626,135,357,0.30651,0.40601
1992,46-65 y.,Saxony,Seldom,0.46031,176,357,0.40854,0.51209
1992,46-65 y.,Saxony-Anhalt,At least once per month,0.42224,93,182,0.35029,0.49420
1992,46-65 y.,Saxony-Anhalt,Seldom,0.37516,89,182,0.30462,0.44569
1992,46-65 y.,Thuringa,At least once per week,0.20930,38,191,0.15145,0.26714
1992,46-65 y.,Thuringa,At least once per month,0.40535,77,191,0.33554,0.47517
1992,46-65 y.,Thuringa,Seldom,0.33210,76,191,0.26513,0.39906
1992,66 and older,Lower Saxony,At least once per week,0.39511,38,79,0.28661,0.50360
1992,66 and older,Lower Saxony,At least once per month,0.31009,41,79,0.20744,0.41274
1992,66 and older,North Rhine-Westphalia,At least once per week,0.32951,81,220,0.26726,0.39176
1992,66 and older,North Rhine-Westphalia,At least once per month,0.36474,87,220,0.30099,0.42849
1992,66 and older,North Rhine-Westphalia,Seldom,0.20011,52,220,0.14712,0.25310
1992,66 and older,Hesse,At least once per week,0.33899,37,75,0.23114,0.44685
1992,66 and older,Hesse,At least once per month,0.35036,38,75,0.24166,0.45906
1992,66 and older,"Rhineland-Palatinate, Saarland",At least once per week,0.33936,35,35,0.18021,0.49852
1992,66 and older,Baden-Wuerttemberg,At least once per week,0.25889,44,141,0.18633,0.33145
1992,66 and older,Baden-Wuerttemberg,At least once per month,0.35662,56,141,0.27727,0.43596
1992,66 and older,Baden-Wuerttemberg,Seldom,0.22171,41,141,0.15290,0.29052
1992,66 and older,Bavaria,At least once per week,0.38849,80,181,0.31729,0.45970
1992,66 and older,Bavaria,At least once per month,0.24337,52,181,0.18068,0.30606
1992,66 and older,Bavaria,Seldom,0.26071,49,181,0.19657,0.32484
1992,66 and older,Saxony,At least once per month,0.34735,49,49,0.21266,0.48205
1992,66 and older,Saxony-Anhalt,Seldom,0.41416,39,39,0.25755,0.57078
1994,17-29 y.,Schleswig-Holstein,At least once per week,0.66563,40,40,0.51757,0.81370
1994,17-29 y.,Lower Saxony,At least once per week,0.62853,177,254,0.56899,0.68807
1994,17-29 y.,Lower Saxony,At least once per month,0.27975,77,254,0.22443,0.33506
1994,17-29 y.,North Rhine-Westphalia,At least once per week,0.68019,428,646,0.64419,0.71618
1994,17-29 y.,North Rhine-Westphalia,At least once per month,0.20169,139,646,0.17072,0.23265
1994,17-29 y.,North Rhine-Westphalia,Seldom,0.10143,79,646,0.07813,0.12473
1994,17-29 y.,Hesse,At least once per week,0.66056,170,223,0.59827,0.72285
1994,17-29 y.,Hesse,At least once per month,0.24332,53,223,0.18687,0.29976
1994,17-29 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.64624,96,132,0.56436,0.72812
1994,17-29 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.23319,36,132,0.16078,0.30561
1994,17-29 y.,Baden-Wuerttemberg,At least once per week,0.71563,389,539,0.67751,0.75375
1994,17-29 y.,Baden-Wuerttemberg,At least once per month,0.21376,119,539,0.17912,0.24841
1994,17-29 y.,Baden-Wuerttemberg,Seldom,0.06107,31,539,0.04084,0.08131
1994,17-29 y.,Bavaria,At least once per week,0.67538,275,420,0.63055,0.72022
1994,17-29 y.,Bavaria,At least once per month,0.19106,102,420,0.15341,0.22870
1994,17-29 y.,Bavaria,Seldom,0.11621,43,420,0.08552,0.14690
1994,17-29 y.,Berlin,At least once per week,0.64518,84,84,0.54224,0.74811
1994,17-29 y.,Brandenburg,At least once per week,0.51336,64,118,0.42279,0.60393
1994,17-29 y.,Brandenburg,At least once per month,0.39027,54,118,0.30187,0.47866
1994,17-29 y.,Mecklenburg-Western Pomerania,At least once per week,0.42995,47,83,0.32279,0.53710
1994,17-29 y.,Mecklenburg-Western Pomerania,At least once per month,0.40488,36,83,0.29863,0.51113
1994,17-29 y.,Saxony,At least once per week,0.41530,102,209,0.34834,0.48227
1994,17-29 y.,Saxony,At least once per month,0.45698,107,209,0.38928,0.52468
1994,17-29 y.,Saxony-Anhalt,At least once per week,0.54811,88,133,0.46321,0.63301
1994,17-29 y.,Saxony-Anhalt,At least once per month,0.30365,45,133,0.22520,0.38210
1994,17-29 y.,Thuringa,At least once per week,0.40979,68,154,0.33186,0.48772
1994,17-29 y.,Thuringa,At least once per month,0.35095,55,154,0.27533,0.42658
1994,17-29 y.,Thuringa,Seldom,0.21854,31,154,0.15306,0.28402
1994,30-45 y.,Schleswig-Holstein,At least once per month,0.40639,34,34,0.23881,0.57397
1994,30-45 y.,Lower Saxony,At least once per week,0.32547,95,258,0.26819,0.38276
1994,30-45 y.,Lower Saxony,At least once per month,0.47600,120,258,0.41494,0.53706
1994,30-45 y.,Lower Saxony,Seldom,0.17219,43,258,0.12603,0.21835
1994,30-45 y.,North Rhine-Westphalia,At least once per week,0.40360,329,806,0.36971,0.43749
1994,30-45 y.,North Rhine-Westphalia,At least once per month,0.39557,324,806,0.36179,0.42934
1994,30-45 y.,North Rhine-Westphalia,Seldom,0.18850,153,806,0.16148,0.21552
1994,30-45 y.,Hesse,At least once per week,0.44559,142,269,0.38608,0.50510
1994,30-45 y.,Hesse,At least once per month,0.39612,93,269,0.33756,0.45468
1994,30-45 y.,Hesse,Seldom,0.14331,34,269,0.10136,0.18527
1994,30-45 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.35292,79,206,0.28750,0.41834
1994,30-45 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.40923,82,206,0.34192,0.47653
1994,30-45 y.,"Rhineland-Palatinate, Saarland",Seldom,0.21409,45,206,0.15794,0.27024
1994,30-45 y.,Baden-Wuerttemberg,At least once per week,0.40896,227,487,0.36525,0.45267
1994,30-45 y.,Baden-Wuerttemberg,At least once per month,0.37453,178,487,0.33150,0.41756
1994,30-45 y.,Baden-Wuerttemberg,Seldom,0.19957,82,487,0.16403,0.23510
1994,30-45 y.,Bavaria,At least once per week,0.39379,200,497,0.35080,0.43679
1994,30-45 y.,Bavaria,At least once per month,0.40241,203,497,0.35925,0.44556
1994,30-45 y.,Bavaria,Seldom,0.18456,94,497,0.15042,0.21870
1994,30-45 y.,Berlin,At least once per week,0.43687,69,180,0.36420,0.50953
1994,30-45 y.,Berlin,At least once per month,0.40187,76,180,0.33004,0.47369
1994,30-45 y.,Berlin,Seldom,0.14714,35,180,0.09525,0.19904
1994,30-45 y.,Brandenburg,At least once per month,0.44390,100,189,0.37287,0.51492
1994,30-45 y.,Brandenburg,Seldom,0.40629,89,189,0.33608,0.47650
1994,30-45 y.,Mecklenburg-Western Pomerania,At least once per month,0.56072,71,124,0.47301,0.64843
1994,30-45 y.,Mecklenburg-Western Pomerania,Seldom,0.30445,53,124,0.22312,0.38577
1994,30-45 y.,Saxony,At least once per week,0.16196,58,392,0.12544,0.19848
1994,30-45 y.,Saxony,At least once per month,0.51094,201,392,0.46139,0.56049
1994,30-45 y.,Saxony,Seldom,0.30915,133,392,0.26334,0.35496
1994,30-45 y.,Saxony-Anhalt,At least once per week,0.16114,38,228,0.11331,0.20897
1994,30-45 y.,Saxony-Anhalt,At least once per month,0.45547,106,228,0.39069,0.52026
1994,30-45 y.,Saxony-Anhalt,Seldom,0.34073,84,228,0.27907,0.40238
1994,30-45 y.,Thuringa,At least once per week,0.20493,42,231,0.15277,0.25710
1994,30-45 y.,Thuringa,At least once per month,0.46720,106,231,0.40272,0.53168
1994,30-45 y.,Thuringa,Seldom,0.31158,83,231,0.25172,0.37143
1994,46-65 y.,Schleswig-Holstein,At least once per month,0.30152,31,66,0.18996,0.41309
1994,46-65 y.,Schleswig-Holstein,Seldom,0.40048,35,66,0.28136,0.51961
1994,46-65 y.,Lower Saxony,At least once per week,0.23109,78,292,0.18266,0.27952
1994,46-65 y.,Lower Saxony,At least once per month,0.46646,141,292,0.40914,0.52378
1994,46-65 y.,Lower Saxony,Seldom,0.25772,73,292,0.20747,0.30797
1994,46-65 y.,North Rhine-Westphalia,At least once per week,0.25938,212,681,0.22644,0.29232
1994,46-65 y.,North Rhine-Westphalia,At least once per month,0.38908,270,681,0.35244,0.42573
1994,46-65 y.,North Rhine-Westphalia,Seldom,0.32907,199,681,0.29375,0.36439
1994,46-65 y.,Hesse,At least once per week,0.38155,118,273,0.32382,0.43928
1994,46-65 y.,Hesse,At least once per month,0.31456,91,273,0.25938,0.36974
1994,46-65 y.,Hesse,Seldom,0.24088,64,273,0.19006,0.29169
1994,46-65 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.29423,59,167,0.22491,0.36355
1994,46-65 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.42744,69,167,0.35218,0.50270
1994,46-65 y.,"Rhineland-Palatinate, Saarland",Seldom,0.22283,39,167,0.15952,0.28614
1994,46-65 y.,Baden-Wuerttemberg,At least once per week,0.30153,200,491,0.26090,0.34217
1994,46-65 y.,Baden-Wuerttemberg,At least once per month,0.40284,187,491,0.35941,0.44626
1994,46-65 y.,Baden-Wuerttemberg,Seldom,0.26037,104,491,0.22151,0.29922
1994,46-65 y.,Bavaria,At least once per week,0.31156,148,440,0.26824,0.35488
1994,46-65 y.,Bavaria,At least once per month,0.35701,169,440,0.31219,0.40183
1994,46-65 y.,Bavaria,Seldom,0.29793,123,440,0.25514,0.34071
1994,46-65 y.,Berlin,At least once per week,0.27377,58,181,0.20863,0.33891
1994,46-65 y.,Berlin,At least once per month,0.36833,65,181,0.29786,0.43879
1994,46-65 y.,Berlin,Seldom,0.31424,58,181,0.24642,0.38206
1994,46-65 y.,Brandenburg,At least once per month,0.35194,64,163,0.27839,0.42548
1994,46-65 y.,Brandenburg,Seldom,0.51384,99,163,0.43688,0.59081
1994,46-65 y.,Mecklenburg-Western Pomerania,At least once per month,0.28743,41,117,0.20507,0.36978
1994,46-65 y.,Mecklenburg-Western Pomerania,Seldom,0.51111,76,117,0.42015,0.60208
1994,46-65 y.,Saxony,At least once per week,0.07372,31,343,0.04603,0.10142
1994,46-65 y.,Saxony,At least once per month,0.38529,144,343,0.33371,0.43687
1994,46-65 y.,Saxony,Seldom,0.48812,168,343,0.43514,0.54110
1994,46-65 y.,Saxony-Anhalt,At least once per week,0.17175,35,204,0.11987,0.22364
1994,46-65 y.,Saxony-Anhalt,At least once per month,0.34054,75,204,0.27535,0.40573
1994,46-65 y.,Saxony-Anhalt,Seldom,0.33496,94,204,0.27003,0.39989
1994,46-65 y.,Thuringa,At least once per week,0.17716,31,181,0.12138,0.23294
1994,46-65 y.,Thuringa,At least once per month,0.37495,73,181,0.30422,0.44567
1994,46-65 y.,Thuringa,Seldom,0.36118,77,181,0.29101,0.43136
1994,66 and older,Lower Saxony,At least once per month,0.37472,46,46,0.23329,0.51615
1994,66 and older,North Rhine-Westphalia,At least once per week,0.34655,89,251,0.28756,0.40554
1994,66 and older,North Rhine-Westphalia,At least once per month,0.36101,92,251,0.30147,0.42055
1994,66 and older,North Rhine-Westphalia,Seldom,0.24010,70,251,0.18715,0.29305
1994,66 and older,Hesse,At least once per week,0.35972,41,76,0.25110,0.46834
1994,66 and older,Hesse,At least once per month,0.28263,35,76,0.18072,0.38454
1994,66 and older,"Rhineland-Palatinate, Saarland",At least once per week,0.30426,31,31,0.13962,0.46890
1994,66 and older,Baden-Wuerttemberg,At least once per week,0.28312,54,166,0.21438,0.35186
1994,66 and older,Baden-Wuerttemberg,At least once per month,0.27620,49,166,0.20798,0.34442
1994,66 and older,Baden-Wuerttemberg,Seldom,0.37485,63,166,0.30099,0.44872
1994,66 and older,Bavaria,At least once per week,0.34245,70,180,0.27293,0.41197
1994,66 and older,Bavaria,At least once per month,0.29124,60,180,0.22468,0.35780
1994,66 and older,Bavaria,Seldom,0.27341,50,180,0.20812,0.33871
1994,66 and older,Saxony,At least once per month,0.26569,39,87,0.17233,0.35904
1994,66 and older,Saxony,Seldom,0.33921,48,87,0.23915,0.43927
1996,17-29 y.,Schleswig-Holstein,At least once per week,0.56689,39,39,0.40934,0.72443
1996,17-29 y.,Lower Saxony,At least once per week,0.68983,173,227,0.62952,0.75013
1996,17-29 y.,Lower Saxony,At least once per month,0.22598,54,227,0.17145,0.28051
1996,17-29 y.,North Rhine-Westphalia,At least once per week,0.67262,423,631,0.63598,0.70926
1996,17-29 y.,North Rhine-Westphalia,At least once per month,0.24506,152,631,0.21148,0.27865
1996,17-29 y.,North Rhine-Westphalia,Seldom,0.06718,56,631,0.04763,0.08672
1996,17-29 y.,Hesse,At least once per week,0.75952,150,189,0.69843,0.82062
1996,17-29 y.,Hesse,At least once per month,0.18279,39,189,0.12754,0.23804
1996,17-29 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.69123,111,111,0.60489,0.77756
1996,17-29 y.,Baden-Wuerttemberg,At least once per week,0.74983,341,439,0.70926,0.79039
1996,17-29 y.,Baden-Wuerttemberg,At least once per month,0.19781,98,439,0.16050,0.23512
1996,17-29 y.,Bavaria,At least once per week,0.74989,305,418,0.70832,0.79145
1996,17-29 y.,Bavaria,At least once per month,0.16157,81,418,0.12624,0.19689
1996,17-29 y.,Bavaria,Seldom,0.08712,32,418,0.06005,0.11419
1996,17-29 y.,Berlin,At least once per week,0.69080,83,83,0.59076,0.79083
1996,17-29 y.,Brandenburg,At least once per week,0.60057,82,126,0.51471,0.68644
1996,17-29 y.,Brandenburg,At least once per month,0.32363,44,126,0.24161,0.40565
1996,17-29 y.,Mecklenburg-Western Pomerania,At least once per week,0.68273,65,65,0.56871,0.79676
1996,17-29 y.,Saxony,At least once per week,0.54642,148,223,0.48093,0.61191
1996,17-29 y.,Saxony,At least once per month,0.34447,75,223,0.28196,0.40698
1996,17-29 y.,Saxony-Anhalt,At least once per week,0.55909,97,135,0.47502,0.64315
1996,17-29 y.,Saxony-Anhalt,At least once per month,0.29610,38,135,0.21880,0.37340
1996,17-29 y.,Thuringa,At least once per week,0.56655,81,129,0.48070,0.65240
1996,17-29 y.,Thuringa,At least once per month,0.29269,48,129,0.21386,0.37151
1996,30-45 y.,Schleswig-Holstein,At least once per week,0.45615,31,66,0.33506,0.57724
1996,30-45 y.,Schleswig-Holstein,At least once per month,0.31729,35,66,0.20414,0.43043
1996,30-45 y.,Lower Saxony,At least once per week,0.36527,149,355,0.31511,0.41543
1996,30-45 y.,Lower Saxony,At least once per month,0.41761,140,355,0.36624,0.46899
1996,30-45 y.,Lower Saxony,Seldom,0.20652,66,355,0.16435,0.24869
1996,30-45 y.,North Rhine-Westphalia,At least once per week,0.46820,403,867,0.43497,0.50143
1996,30-45 y.,North Rhine-Westphalia,At least once per month,0.36946,325,867,0.33731,0.40161
1996,30-45 y.,North Rhine-Westphalia,Seldom,0.15619,139,867,0.13201,0.18037
1996,30-45 y.,Hesse,At least once per week,0.48031,165,303,0.42396,0.53666
1996,30-45 y.,Hesse,At least once per month,0.35308,96,303,0.29918,0.40698
1996,30-45 y.,Hesse,Seldom,0.16000,42,303,0.11865,0.20135
1996,30-45 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.49727,127,251,0.43529,0.55925
1996,30-45 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.32255,92,251,0.26460,0.38049
1996,30-45 y.,"Rhineland-Palatinate, Saarland",Seldom,0.13791,32,251,0.09517,0.18065
1996,30-45 y.,Baden-Wuerttemberg,At least once per week,0.43498,284,558,0.39381,0.47616
1996,30-45 y.,Baden-Wuerttemberg,At least once per month,0.37251,195,558,0.33236,0.41266
1996,30-45 y.,Baden-Wuerttemberg,Seldom,0.17839,79,558,0.14660,0.21019
1996,30-45 y.,Bavaria,At least once per week,0.44434,232,564,0.40329,0.48538
1996,30-45 y.,Bavaria,At least once per month,0.37832,245,564,0.33826,0.41838
1996,30-45 y.,Bavaria,Seldom,0.17005,87,564,0.13902,0.20109
1996,30-45 y.,Berlin,At least once per week,0.51610,84,154,0.43691,0.59529
1996,30-45 y.,Berlin,At least once per month,0.35552,70,154,0.27967,0.43137
1996,30-45 y.,Brandenburg,At least once per week,0.25436,47,209,0.19518,0.31355
1996,30-45 y.,Brandenburg,At least once per month,0.40577,90,209,0.33903,0.47250
1996,30-45 y.,Brandenburg,Seldom,0.33170,72,209,0.26771,0.39568
1996,30-45 y.,Mecklenburg-Western Pomerania,At least once per week,0.25623,32,95,0.16797,0.34448
1996,30-45 y.,Mecklenburg-Western Pomerania,At least once per month,0.48898,63,95,0.38793,0.59004
1996,30-45 y.,Saxony,At least once per week,0.19541,66,364,0.15462,0.23620
1996,30-45 y.,Saxony,At least once per month,0.51189,190,364,0.46047,0.56331
1996,30-45 y.,Saxony,Seldom,0.27211,108,364,0.22633,0.31790
1996,30-45 y.,Saxony-Anhalt,At least once per week,0.22741,47,212,0.17085,0.28396
1996,30-45 y.,Saxony-Anhalt,At least once per month,0.49379,105,212,0.42633,0.56125
1996,30-45 y.,Saxony-Anhalt,Seldom,0.26939,60,212,0.20953,0.32925
1996,30-45 y.,Thuringa,At least once per week,0.21993,49,237,0.16708,0.27277
1996,30-45 y.,Thuringa,At least once per month,0.54050,119,237,0.47692,0.60408
1996,30-45 y.,Thuringa,Seldom,0.23465,69,237,0.18058,0.28872
1996,46-65 y.,Schleswig-Holstein,At least once per month,0.39089,35,35,0.22687,0.55490
1996,46-65 y.,Lower Saxony,At least once per week,0.32730,106,304,0.27447,0.38014
1996,46-65 y.,Lower Saxony,At least once per month,0.37613,124,304,0.32159,0.43068
1996,46-65 y.,Lower Saxony,Seldom,0.26048,74,304,0.21106,0.30990
1996,46-65 y.,North Rhine-Westphalia,At least once per week,0.34327,287,729,0.30878,0.37776
1996,46-65 y.,North Rhine-Westphalia,At least once per month,0.40884,292,729,0.37312,0.44455
1996,46-65 y.,North Rhine-Westphalia,Seldom,0.21223,150,729,0.18253,0.24194
1996,46-65 y.,Hesse,At least once per week,0.39106,127,255,0.33105,0.45108
1996,46-65 y.,Hesse,At least once per month,0.29495,72,255,0.23887,0.35104
1996,46-65 y.,Hesse,Seldom,0.23788,56,255,0.18552,0.29025
1996,46-65 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.42824,81,177,0.35513,0.50134
1996,46-65 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.37655,60,177,0.30496,0.44813
1996,46-65 y.,"Rhineland-Palatinate, Saarland",Seldom,0.16962,36,177,0.11418,0.22507
1996,46-65 y.,Baden-Wuerttemberg,At least once per week,0.34811,212,465,0.30477,0.39146
1996,46-65 y.,Baden-Wuerttemberg,At least once per month,0.42828,176,465,0.38325,0.47330
1996,46-65 y.,Baden-Wuerttemberg,Seldom,0.19482,77,465,0.15878,0.23086
1996,46-65 y.,Bavaria,At least once per week,0.29606,167,462,0.25439,0.33774
1996,46-65 y.,Bavaria,At least once per month,0.42437,194,462,0.37925,0.46948
1996,46-65 y.,Bavaria,Seldom,0.25674,101,462,0.21686,0.29662
1996,46-65 y.,Berlin,At least once per week,0.31189,55,172,0.24245,0.38133
1996,46-65 y.,Berlin,At least once per month,0.46375,78,172,0.38900,0.53849
1996,46-65 y.,Berlin,Seldom,0.21042,39,172,0.14932,0.27151
1996,46-65 y.,Brandenburg,At least once per month,0.46039,91,169,0.38502,0.53576
1996,46-65 y.,Brandenburg,Seldom,0.40126,78,169,0.32714,0.47538
1996,46-65 y.,Mecklenburg-Western Pomerania,At least once per month,0.38049,56,114,0.29097,0.47000
1996,46-65 y.,Mecklenburg-Western Pomerania,Seldom,0.35934,58,114,0.27087,0.44780
1996,46-65 y.,Saxony,At least once per week,0.13847,45,344,0.10192,0.17502
1996,46-65 y.,Saxony,At least once per month,0.45491,167,344,0.40221,0.50761
1996,46-65 y.,Saxony,Seldom,0.38776,132,344,0.33619,0.43932
1996,46-65 y.,Saxony-Anhalt,At least once per week,0.14573,36,219,0.09889,0.19257
1996,46-65 y.,Saxony-Anhalt,At least once per month,0.40791,91,219,0.34267,0.47315
1996,46-65 y.,Saxony-Anhalt,Seldom,0.37569,92,219,0.31140,0.43998
1996,46-65 y.,Thuringa,At least once per week,0.18232,34,186,0.12668,0.23796
1996,46-65 y.,Thuringa,At least once per month,0.38663,80,186,0.31645,0.45680
1996,46-65 y.,Thuringa,Seldom,0.38634,72,186,0.31617,0.45650
1996,66 and older,Lower Saxony,At least once per week,0.28996,32,108,0.20399,0.37594
1996,66 and older,Lower Saxony,At least once per month,0.26177,36,108,0.17848,0.34507
1996,66 and older,Lower Saxony,Seldom,0.34836,40,108,0.25808,0.43863
1996,66 and older,North Rhine-Westphalia,At least once per week,0.38563,106,260,0.32635,0.44491
1996,66 and older,North Rhine-Westphalia,At least once per month,0.38988,105,260,0.33048,0.44928
1996,66 and older,North Rhine-Westphalia,Seldom,0.18058,49,260,0.13373,0.22742
1996,66 and older,Hesse,At least once per week,0.40437,49,81,0.29682,0.51191
1996,66 and older,Hesse,At least once per month,0.24349,32,81,0.14944,0.33754
1996,66 and older,"Rhineland-Palatinate, Saarland",At least once per week,0.40056,39,74,0.28815,0.51297
1996,66 and older,"Rhineland-Palatinate, Saarland",At least once per month,0.36211,35,74,0.25186,0.47236
1996,66 and older,Baden-Wuerttemberg,At least once per week,0.28706,70,195,0.22340,0.35072
1996,66 and older,Baden-Wuerttemberg,At least once per month,0.40790,73,195,0.33874,0.47706
1996,66 and older,Baden-Wuerttemberg,Seldom,0.27495,52,195,0.21212,0.33778
1996,66 and older,Bavaria,At least once per week,0.34827,75,181,0.27867,0.41787
1996,66 and older,Bavaria,At least once per month,0.35497,70,181,0.28507,0.42488
1996,66 and older,Bavaria,Seldom,0.19267,36,181,0.13505,0.25029
1996,66 and older,Berlin,At least once per month,0.42882,31,31,0.25172,0.60592
1996,66 and older,Saxony,At least once per week,0.32756,39,127,0.24561,0.40950
1996,66 and older,Saxony,At least once per month,0.28163,44,127,0.20309,0.36016
1996,66 and older,Saxony,Seldom,0.29717,44,127,0.21737,0.37697
1997,17-29 y.,Schleswig-Holstein,At least once per week,0.50461,33,33,0.33138,0.67785
1997,17-29 y.,Lower Saxony,At least once per week,0.68874,162,223,0.62783,0.74964
1997,17-29 y.,Lower Saxony,At least once per month,0.24082,61,223,0.18458,0.29707
1997,17-29 y.,North Rhine-Westphalia,At least once per week,0.65279,404,597,0.61457,0.69101
