"plh0106","year","age_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"2 Wichtig","2009","35-65","Hauptschule","","","",""
"2 Wichtig","2009","35-65","Realschule","","","",""
"2 Wichtig","2009","35-65","(Fach-)Abitur","","","",""
"2 Wichtig","2009","35-65","AkademikerIn","","","",""
"2 Wichtig","2009","66 +","(noch) kein Abschluss","","","",""
"2 Wichtig","2009","66 +","Hauptschule","","","",""
"2 Wichtig","2009","66 +","Realschule","","","",""
"2 Wichtig","2009","66 +","(Fach-)Abitur","","","",""
"2 Wichtig","2009","66 +","AkademikerIn","","","",""
"3 Weniger wichtig","2009","17-34","(noch) kein Abschluss","","","",""
"3 Weniger wichtig","2009","17-34","Hauptschule","","","",""
"3 Weniger wichtig","2009","17-34","Realschule","","","",""
"3 Weniger wichtig","2009","17-34","(Fach-)Abitur","","","",""
"3 Weniger wichtig","2009","17-34","AkademikerIn","","","",""
"3 Weniger wichtig","2009","35-65","(noch) kein Abschluss","","","",""
"3 Weniger wichtig","2009","35-65","Hauptschule","","","",""
"3 Weniger wichtig","2009","35-65","Realschule","","","",""
"3 Weniger wichtig","2009","35-65","(Fach-)Abitur","","","",""
"3 Weniger wichtig","2009","35-65","AkademikerIn","","","",""
"3 Weniger wichtig","2009","66 +","(noch) kein Abschluss","","","",""
"3 Weniger wichtig","2009","66 +","Hauptschule","","","",""
"3 Weniger wichtig","2009","66 +","Realschule","","","",""
"3 Weniger wichtig","2009","66 +","(Fach-)Abitur","","","",""
"3 Weniger wichtig","2009","66 +","AkademikerIn","","","",""
"4 Ganz unwichtig","2009","17-34","(noch) kein Abschluss","","","",""
"4 Ganz unwichtig","2009","17-34","Hauptschule","","","",""
"4 Ganz unwichtig","2009","17-34","Realschule","","","",""
"4 Ganz unwichtig","2009","17-34","(Fach-)Abitur","","","",""
"4 Ganz unwichtig","2009","17-34","AkademikerIn","","","",""
"4 Ganz unwichtig","2009","35-65","(noch) kein Abschluss","","","",""
"4 Ganz unwichtig","2009","35-65","Hauptschule","","","",""
"4 Ganz unwichtig","2009","35-65","Realschule","","","",""
"4 Ganz unwichtig","2009","35-65","(Fach-)Abitur","","","",""
"4 Ganz unwichtig","2009","35-65","AkademikerIn","","","",""
"4 Ganz unwichtig","2009","66 +","(noch) kein Abschluss","","","",""
"4 Ganz unwichtig","2009","66 +","Hauptschule","","","",""
"4 Ganz unwichtig","2009","66 +","Realschule","","","",""
"4 Ganz unwichtig","2009","66 +","(Fach-)Abitur","","","",""
"4 Ganz unwichtig","2009","66 +","AkademikerIn","","","",""
"1 Sehr wichtig","2010","17-34","(noch) kein Abschluss","90","0.379049675013957","0.319619829402904","0.438479520625009"
"1 Sehr wichtig","2010","17-34","Hauptschule","208","0.275206090206715","0.24485860448076","0.305553575932671"
"1 Sehr wichtig","2010","17-34","Realschule","206","0.216105662694438","0.190389132030234","0.241822193358643"
"1 Sehr wichtig","2010","17-34","(Fach-)Abitur","139","0.269026182117719","0.229354952901125","0.308697411334312"
"1 Sehr wichtig","2010","17-34","AkademikerIn","106","0.252767615997983","0.210177712678406","0.295357519317561"
"1 Sehr wichtig","2010","35-65","(noch) kein Abschluss","20","","",""
"1 Sehr wichtig","2010","35-65","Hauptschule","185","0.179189830847431","0.155915136801853","0.202464524893009"
"1 Sehr wichtig","2010","35-65","Realschule","208","0.157085834149843","0.137595558109255","0.176576110190431"
"1 Sehr wichtig","2010","35-65","(Fach-)Abitur","110","0.183513455244144","0.154225078443394","0.212801832044895"
"1 Sehr wichtig","2010","35-65","AkademikerIn","236","0.208194980594922","0.184605346055988","0.231784615133856"
"1 Sehr wichtig","2010","66 +","(noch) kein Abschluss","","","",""
"1 Sehr wichtig","2010","66 +","Hauptschule","","","",""
"1 Sehr wichtig","2010","66 +","Realschule","","","",""
"1 Sehr wichtig","2010","66 +","(Fach-)Abitur","","","",""
"1 Sehr wichtig","2010","66 +","AkademikerIn","","","",""
"2 Wichtig","2010","17-34","(noch) kein Abschluss","132","0.519194047408744","0.457990319104451","0.580397775713037"
"2 Wichtig","2010","17-34","Hauptschule","476","0.566548442425428","0.532875952102661","0.600220932748194"
"2 Wichtig","2010","17-34","Realschule","563","0.568401434010441","0.537454464945518","0.599348403075364"
"2 Wichtig","2010","17-34","(Fach-)Abitur","247","0.567152949140959","0.522828351585592","0.611477546696326"
"2 Wichtig","2010","17-34","AkademikerIn","232","0.584971631116596","0.536685279826998","0.633257982406194"
"2 Wichtig","2010","35-65","(noch) kein Abschluss","45","0.532408243504858","0.431002529944285","0.633813957065431"
"2 Wichtig","2010","35-65","Hauptschule","538","0.50776014728063","0.477419584754805","0.538100709806455"
"2 Wichtig","2010","35-65","Realschule","721","0.552067413364674","0.525431954192471","0.578702872536876"
"2 Wichtig","2010","35-65","(Fach-)Abitur","388","0.561680723469965","0.524137904789232","0.599223542150698"
"2 Wichtig","2010","35-65","AkademikerIn","658","0.588498768448471","0.559907375863231","0.617090161033712"
"2 Wichtig","2010","66 +","(noch) kein Abschluss","","","",""
"2 Wichtig","2010","66 +","Hauptschule","6","","",""
"2 Wichtig","2010","66 +","Realschule","","","",""
"2 Wichtig","2010","66 +","(Fach-)Abitur","","","",""
"2 Wichtig","2010","66 +","AkademikerIn","","","",""
"3 Weniger wichtig","2010","17-34","(noch) kein Abschluss","27","","",""
"3 Weniger wichtig","2010","17-34","Hauptschule","135","0.143017853072185","0.11922933203056","0.16680637411381"
"3 Weniger wichtig","2010","17-34","Realschule","200","0.199388555175982","0.174424705885462","0.224352404466501"
"3 Weniger wichtig","2010","17-34","(Fach-)Abitur","86","0.154828720079679","0.122467446906738","0.187189993252619"
"3 Weniger wichtig","2010","17-34","AkademikerIn","58","0.156306967205619","0.120719302099406","0.191894632311832"
"3 Weniger wichtig","2010","35-65","(noch) kein Abschluss","21","","",""
"3 Weniger wichtig","2010","35-65","Hauptschule","288","0.282839010955174","0.255506223733389","0.310171798176958"
"3 Weniger wichtig","2010","35-65","Realschule","379","0.270626515785257","0.24682974863778","0.294423282932735"
"3 Weniger wichtig","2010","35-65","(Fach-)Abitur","161","0.238093893559651","0.205867501475919","0.270320285643383"
"3 Weniger wichtig","2010","35-65","AkademikerIn","237","0.198528538178619","0.175352859343998","0.22170421701324"
"3 Weniger wichtig","2010","66 +","(noch) kein Abschluss","","","",""
"3 Weniger wichtig","2010","66 +","Hauptschule","3","","",""
"3 Weniger wichtig","2010","66 +","Realschule","2","","",""
"3 Weniger wichtig","2010","66 +","(Fach-)Abitur","","","",""
"3 Weniger wichtig","2010","66 +","AkademikerIn","1","","",""
"4 Ganz unwichtig","2010","17-34","(noch) kein Abschluss","7","","",""
"4 Ganz unwichtig","2010","17-34","Hauptschule","13","","",""
"4 Ganz unwichtig","2010","17-34","Realschule","15","","",""
"4 Ganz unwichtig","2010","17-34","(Fach-)Abitur","8","","",""
"4 Ganz unwichtig","2010","17-34","AkademikerIn","4","","",""
"4 Ganz unwichtig","2010","35-65","(noch) kein Abschluss","7","","",""
"4 Ganz unwichtig","2010","35-65","Hauptschule","32","0.0302110109167654","0.0198231245520099","0.0405988972815208"
"4 Ganz unwichtig","2010","35-65","Realschule","31","0.0202202367002258","0.0126812122347139","0.0277592611657378"
"4 Ganz unwichtig","2010","35-65","(Fach-)Abitur","12","","",""
"4 Ganz unwichtig","2010","35-65","AkademikerIn","7","","",""
"4 Ganz unwichtig","2010","66 +","(noch) kein Abschluss","","","",""
"4 Ganz unwichtig","2010","66 +","Hauptschule","1","","",""
"4 Ganz unwichtig","2010","66 +","Realschule","1","","",""
"4 Ganz unwichtig","2010","66 +","(Fach-)Abitur","","","",""
"4 Ganz unwichtig","2010","66 +","AkademikerIn","","","",""
"1 Sehr wichtig","2011","17-34","(noch) kein Abschluss","","","",""
"1 Sehr wichtig","2011","17-34","Hauptschule","","","",""
"1 Sehr wichtig","2011","17-34","Realschule","","","",""
"1 Sehr wichtig","2011","17-34","(Fach-)Abitur","","","",""
"1 Sehr wichtig","2011","17-34","AkademikerIn","","","",""
"1 Sehr wichtig","2011","35-65","(noch) kein Abschluss","","","",""
"1 Sehr wichtig","2011","35-65","Hauptschule","","","",""
"1 Sehr wichtig","2011","35-65","Realschule","","","",""
"1 Sehr wichtig","2011","35-65","(Fach-)Abitur","","","",""
"1 Sehr wichtig","2011","35-65","AkademikerIn","","","",""
"1 Sehr wichtig","2011","66 +","(noch) kein Abschluss","","","",""
"1 Sehr wichtig","2011","66 +","Hauptschule","","","",""
"1 Sehr wichtig","2011","66 +","Realschule","","","",""
"1 Sehr wichtig","2011","66 +","(Fach-)Abitur","","","",""
"1 Sehr wichtig","2011","66 +","AkademikerIn","","","",""
"2 Wichtig","2011","17-34","(noch) kein Abschluss","","","",""
"2 Wichtig","2011","17-34","Hauptschule","","","",""
"2 Wichtig","2011","17-34","Realschule","","","",""
"2 Wichtig","2011","17-34","(Fach-)Abitur","","","",""
"2 Wichtig","2011","17-34","AkademikerIn","","","",""
"2 Wichtig","2011","35-65","(noch) kein Abschluss","","","",""
"2 Wichtig","2011","35-65","Hauptschule","","","",""
"2 Wichtig","2011","35-65","Realschule","","","",""
"2 Wichtig","2011","35-65","(Fach-)Abitur","","","",""
"2 Wichtig","2011","35-65","AkademikerIn","","","",""
"2 Wichtig","2011","66 +","(noch) kein Abschluss","","","",""
"2 Wichtig","2011","66 +","Hauptschule","","","",""
"2 Wichtig","2011","66 +","Realschule","","","",""
"2 Wichtig","2011","66 +","(Fach-)Abitur","","","",""
"2 Wichtig","2011","66 +","AkademikerIn","","","",""
"3 Weniger wichtig","2011","17-34","(noch) kein Abschluss","","","",""
"3 Weniger wichtig","2011","17-34","Hauptschule","","","",""
"3 Weniger wichtig","2011","17-34","Realschule","","","",""
"3 Weniger wichtig","2011","17-34","(Fach-)Abitur","","","",""
"3 Weniger wichtig","2011","17-34","AkademikerIn","","","",""
"3 Weniger wichtig","2011","35-65","(noch) kein Abschluss","","","",""
"3 Weniger wichtig","2011","35-65","Hauptschule","","","",""
"3 Weniger wichtig","2011","35-65","Realschule","","","",""
"3 Weniger wichtig","2011","35-65","(Fach-)Abitur","","","",""
"3 Weniger wichtig","2011","35-65","AkademikerIn","","","",""
"3 Weniger wichtig","2011","66 +","(noch) kein Abschluss","","","",""
"3 Weniger wichtig","2011","66 +","Hauptschule","","","",""
"3 Weniger wichtig","2011","66 +","Realschule","","","",""
"3 Weniger wichtig","2011","66 +","(Fach-)Abitur","","","",""
"3 Weniger wichtig","2011","66 +","AkademikerIn","","","",""
"4 Ganz unwichtig","2011","17-34","(noch) kein Abschluss","","","",""
"4 Ganz unwichtig","2011","17-34","Hauptschule","","","",""
"4 Ganz unwichtig","2011","17-34","Realschule","","","",""
"4 Ganz unwichtig","2011","17-34","(Fach-)Abitur","","","",""
"4 Ganz unwichtig","2011","17-34","AkademikerIn","","","",""
"4 Ganz unwichtig","2011","35-65","(noch) kein Abschluss","","","",""
"4 Ganz unwichtig","2011","35-65","Hauptschule","","","",""
"4 Ganz unwichtig","2011","35-65","Realschule","","","",""
"4 Ganz unwichtig","2011","35-65","(Fach-)Abitur","","","",""
"4 Ganz unwichtig","2011","35-65","AkademikerIn","","","",""
"4 Ganz unwichtig","2011","66 +","(noch) kein Abschluss","","","",""
"4 Ganz unwichtig","2011","66 +","Hauptschule","","","",""
"4 Ganz unwichtig","2011","66 +","Realschule","","","",""
"4 Ganz unwichtig","2011","66 +","(Fach-)Abitur","","","",""
"4 Ganz unwichtig","2011","66 +","AkademikerIn","","","",""
"1 Sehr wichtig","2012","17-34","(noch) kein Abschluss","223","0.367208068161258","0.328637233245241","0.405778903077275"
"1 Sehr wichtig","2012","17-34","Hauptschule","358","0.3096003669798","0.283657427351505","0.335543306608094"
"1 Sehr wichtig","2012","17-34","Realschule","506","0.307152144924766","0.285594024880209","0.328710264969324"
"1 Sehr wichtig","2012","17-34","(Fach-)Abitur","473","0.38136833309236","0.355496503221257","0.407240162963463"
"1 Sehr wichtig","2012","17-34","AkademikerIn","290","0.348337606126404","0.316696582522818","0.379978629729989"
"1 Sehr wichtig","2012","35-65","(noch) kein Abschluss","30","0.0995291308415189","0.0589423237269396","0.140115937956098"
"1 Sehr wichtig","2012","35-65","Hauptschule","641","0.125843129256681","0.116172909076731","0.13551334943663"
"1 Sehr wichtig","2012","35-65","Realschule","782","0.151948577535257","0.142158810864347","0.161738344206166"
"1 Sehr wichtig","2012","35-65","(Fach-)Abitur","304","0.171977721238244","0.155271541044137","0.188683901432351"
"1 Sehr wichtig","2012","35-65","AkademikerIn","759","0.185252670704223","0.173388267249178","0.197117074159269"
"1 Sehr wichtig","2012","66 +","(noch) kein Abschluss","4","","",""
"1 Sehr wichtig","2012","66 +","Hauptschule","189","0.0663554548935479","0.0571980800251873","0.0755128297619084"
"1 Sehr wichtig","2012","66 +","Realschule","56","0.0659251417053041","0.048740194181169","0.0831100892294393"
"1 Sehr wichtig","2012","66 +","(Fach-)Abitur","17","","",""
"1 Sehr wichtig","2012","66 +","AkademikerIn","140","0.137518184292339","0.117473620843549","0.15756274774113"
"2 Wichtig","2012","17-34","(noch) kein Abschluss","323","0.544619981728146","0.504772008536057","0.584467954920234"
"2 Wichtig","2012","17-34","Hauptschule","689","0.549928924373619","0.522012357488349","0.577845491258889"
"2 Wichtig","2012","17-34","Realschule","1011","0.553838990757369","0.530608801831389","0.577069179683348"
"2 Wichtig","2012","17-34","(Fach-)Abitur","731","0.514277682862885","0.487656237735962","0.540899127989809"
"2 Wichtig","2012","17-34","AkademikerIn","460","0.52490221347994","0.491737998697119","0.558066428262761"
"2 Wichtig","2012","35-65","(noch) kein Abschluss","102","0.441720940443604","0.374396211875741","0.509045669011466"
"2 Wichtig","2012","35-65","Hauptschule","2510","0.554566867473562","0.540075974833072","0.569057760114052"
"2 Wichtig","2012","35-65","Realschule","2920","0.557475838206663","0.543930356728988","0.571021319684338"
"2 Wichtig","2012","35-65","(Fach-)Abitur","1105","0.571485046233721","0.549576907533196","0.593393184934247"
"2 Wichtig","2012","35-65","AkademikerIn","2358","0.569073084074674","0.553950081430396","0.584196086718953"
"2 Wichtig","2012","66 +","(noch) kein Abschluss","22","","",""
"2 Wichtig","2012","66 +","Hauptschule","1252","0.43468377406468","0.416445894836426","0.452921653292934"
"2 Wichtig","2012","66 +","Realschule","310","0.369280864011586","0.335859186954688","0.402702541068484"
"2 Wichtig","2012","66 +","(Fach-)Abitur","89","0.353032530480979","0.290724724857098","0.415340336104859"
"2 Wichtig","2012","66 +","AkademikerIn","550","0.456331985789915","0.427341939380815","0.485322032199014"
"3 Weniger wichtig","2012","17-34","(noch) kein Abschluss","51","0.0840657640226587","0.0618626344059209","0.106268893639397"
"3 Weniger wichtig","2012","17-34","Hauptschule","162","0.129528161392907","0.110686133652287","0.148370189133527"
"3 Weniger wichtig","2012","17-34","Realschule","232","0.132633330125564","0.116782833535599","0.14848382671553"
"3 Weniger wichtig","2012","17-34","(Fach-)Abitur","141","0.0995408056976318","0.083594086271615","0.115487525123649"
"3 Weniger wichtig","2012","17-34","AkademikerIn","119","0.125100240801836","0.103129371791434","0.147071109812238"
"3 Weniger wichtig","2012","35-65","(noch) kein Abschluss","65","0.408545785667907","0.341902579779499","0.475188991556314"
"3 Weniger wichtig","2012","35-65","Hauptschule","1207","0.279693939747476","0.266607335083474","0.292780544411478"
"3 Weniger wichtig","2012","35-65","Realschule","1378","0.27174007306696","0.259608056948885","0.283872089185035"
"3 Weniger wichtig","2012","35-65","(Fach-)Abitur","523","0.24023602295645","0.221322237025115","0.259149808887784"
"3 Weniger wichtig","2012","35-65","AkademikerIn","966","0.236416527769696","0.223441169085603","0.24939188645379"
"3 Weniger wichtig","2012","66 +","(noch) kein Abschluss","32","0.450572444917998","0.337968140579909","0.563176749256088"
"3 Weniger wichtig","2012","66 +","Hauptschule","1065","0.371184623474074","0.353410079775741","0.388959167172408"
"3 Weniger wichtig","2012","66 +","Realschule","343","0.447672530889898","0.413236714952604","0.482108346827193"
"3 Weniger wichtig","2012","66 +","(Fach-)Abitur","95","0.500259904472157","0.435072480822105","0.56544732812221"
"3 Weniger wichtig","2012","66 +","AkademikerIn","370","0.3460655635433","0.318377801074782","0.373753326011819"
"4 Ganz unwichtig","2012","17-34","(noch) kein Abschluss","3","","",""
"4 Ganz unwichtig","2012","17-34","Hauptschule","11","","",""
"4 Ganz unwichtig","2012","17-34","Realschule","10","","",""
"4 Ganz unwichtig","2012","17-34","(Fach-)Abitur","9","","",""
"4 Ganz unwichtig","2012","17-34","AkademikerIn","2","","",""
"4 Ganz unwichtig","2012","35-65","(noch) kein Abschluss","12","","",""
"4 Ganz unwichtig","2012","35-65","Hauptschule","161","0.0398960635222812","0.0341898099223516","0.0456023171222108"
"4 Ganz unwichtig","2012","35-65","Realschule","85","0.0188355111911203","0.0151280847370586","0.022542937645182"
"4 Ganz unwichtig","2012","35-65","(Fach-)Abitur","28","","",""
"4 Ganz unwichtig","2012","35-65","AkademikerIn","36","0.00925771745140592","0.00633299603684986","0.012182438865962"
"4 Ganz unwichtig","2012","66 +","(noch) kein Abschluss","17","","",""
"4 Ganz unwichtig","2012","66 +","Hauptschule","332","0.127776147567698","0.115493817334751","0.140058477800645"
"4 Ganz unwichtig","2012","66 +","Realschule","92","0.117121463393212","0.0948524714828493","0.139390455303574"
"4 Ganz unwichtig","2012","66 +","(Fach-)Abitur","25","","",""
"4 Ganz unwichtig","2012","66 +","AkademikerIn","74","0.0600842663744457","0.0462528579751897","0.0739156747737017"
"1 Sehr wichtig","2013","17-34","(noch) kein Abschluss","","","",""
"1 Sehr wichtig","2013","17-34","Hauptschule","","","",""
"1 Sehr wichtig","2013","17-34","Realschule","","","",""
"1 Sehr wichtig","2013","17-34","(Fach-)Abitur","","","",""
"1 Sehr wichtig","2013","17-34","AkademikerIn","","","",""
"1 Sehr wichtig","2013","35-65","(noch) kein Abschluss","","","",""
"1 Sehr wichtig","2013","35-65","Hauptschule","","","",""
"1 Sehr wichtig","2013","35-65","Realschule","","","",""
"1 Sehr wichtig","2013","35-65","(Fach-)Abitur","","","",""
"1 Sehr wichtig","2013","35-65","AkademikerIn","","","",""
"1 Sehr wichtig","2013","66 +","(noch) kein Abschluss","","","",""
"1 Sehr wichtig","2013","66 +","Hauptschule","","","",""
"1 Sehr wichtig","2013","66 +","Realschule","","","",""
"1 Sehr wichtig","2013","66 +","(Fach-)Abitur","","","",""
"1 Sehr wichtig","2013","66 +","AkademikerIn","","","",""
"2 Wichtig","2013","17-34","(noch) kein Abschluss","","","",""
"2 Wichtig","2013","17-34","Hauptschule","","","",""
"2 Wichtig","2013","17-34","Realschule","","","",""
"2 Wichtig","2013","17-34","(Fach-)Abitur","","","",""
"2 Wichtig","2013","17-34","AkademikerIn","","","",""
"2 Wichtig","2013","35-65","(noch) kein Abschluss","","","",""
"2 Wichtig","2013","35-65","Hauptschule","","","",""
"2 Wichtig","2013","35-65","Realschule","","","",""
"2 Wichtig","2013","35-65","(Fach-)Abitur","","","",""
"2 Wichtig","2013","35-65","AkademikerIn","","","",""
"2 Wichtig","2013","66 +","(noch) kein Abschluss","","","",""
"2 Wichtig","2013","66 +","Hauptschule","","","",""
"2 Wichtig","2013","66 +","Realschule","","","",""
"2 Wichtig","2013","66 +","(Fach-)Abitur","","","",""
"2 Wichtig","2013","66 +","AkademikerIn","","","",""
"3 Weniger wichtig","2013","17-34","(noch) kein Abschluss","","","",""
"3 Weniger wichtig","2013","17-34","Hauptschule","","","",""
"3 Weniger wichtig","2013","17-34","Realschule","","","",""
"3 Weniger wichtig","2013","17-34","(Fach-)Abitur","","","",""
"3 Weniger wichtig","2013","17-34","AkademikerIn","","","",""
"3 Weniger wichtig","2013","35-65","(noch) kein Abschluss","","","",""
"3 Weniger wichtig","2013","35-65","Hauptschule","","","",""
"3 Weniger wichtig","2013","35-65","Realschule","","","",""
"3 Weniger wichtig","2013","35-65","(Fach-)Abitur","","","",""
"3 Weniger wichtig","2013","35-65","AkademikerIn","","","",""
"3 Weniger wichtig","2013","66 +","(noch) kein Abschluss","","","",""
"3 Weniger wichtig","2013","66 +","Hauptschule","","","",""
"3 Weniger wichtig","2013","66 +","Realschule","","","",""
"3 Weniger wichtig","2013","66 +","(Fach-)Abitur","","","",""
"3 Weniger wichtig","2013","66 +","AkademikerIn","","","",""
"4 Ganz unwichtig","2013","17-34","(noch) kein Abschluss","","","",""
"4 Ganz unwichtig","2013","17-34","Hauptschule","","","",""
"4 Ganz unwichtig","2013","17-34","Realschule","","","",""
"4 Ganz unwichtig","2013","17-34","(Fach-)Abitur","","","",""
"4 Ganz unwichtig","2013","17-34","AkademikerIn","","","",""
"4 Ganz unwichtig","2013","35-65","(noch) kein Abschluss","","","",""
"4 Ganz unwichtig","2013","35-65","Hauptschule","","","",""
"4 Ganz unwichtig","2013","35-65","Realschule","","","",""
"4 Ganz unwichtig","2013","35-65","(Fach-)Abitur","","","",""
"4 Ganz unwichtig","2013","35-65","AkademikerIn","","","",""
"4 Ganz unwichtig","2013","66 +","(noch) kein Abschluss","","","",""
"4 Ganz unwichtig","2013","66 +","Hauptschule","","","",""
"4 Ganz unwichtig","2013","66 +","Realschule","","","",""
"4 Ganz unwichtig","2013","66 +","(Fach-)Abitur","","","",""
"4 Ganz unwichtig","2013","66 +","AkademikerIn","","","",""
"1 Sehr wichtig","2014","17-34","(noch) kein Abschluss","","","",""
"1 Sehr wichtig","2014","17-34","Hauptschule","","","",""
"1 Sehr wichtig","2014","17-34","Realschule","","","",""
"1 Sehr wichtig","2014","17-34","(Fach-)Abitur","","","",""
"1 Sehr wichtig","2014","17-34","AkademikerIn","","","",""
"1 Sehr wichtig","2014","35-65","(noch) kein Abschluss","","","",""
"1 Sehr wichtig","2014","35-65","Hauptschule","","","",""
"1 Sehr wichtig","2014","35-65","Realschule","","","",""
"1 Sehr wichtig","2014","35-65","(Fach-)Abitur","","","",""
"1 Sehr wichtig","2014","35-65","AkademikerIn","","","",""
"1 Sehr wichtig","2014","66 +","(noch) kein Abschluss","","","",""
"1 Sehr wichtig","2014","66 +","Hauptschule","","","",""
"1 Sehr wichtig","2014","66 +","Realschule","","","",""
"1 Sehr wichtig","2014","66 +","(Fach-)Abitur","","","",""
"1 Sehr wichtig","2014","66 +","AkademikerIn","","","",""
"2 Wichtig","2014","17-34","(noch) kein Abschluss","","","",""
"2 Wichtig","2014","17-34","Hauptschule","","","",""
"2 Wichtig","2014","17-34","Realschule","","","",""
"2 Wichtig","2014","17-34","(Fach-)Abitur","","","",""
"2 Wichtig","2014","17-34","AkademikerIn","","","",""
"2 Wichtig","2014","35-65","(noch) kein Abschluss","","","",""
"2 Wichtig","2014","35-65","Hauptschule","","","",""
"2 Wichtig","2014","35-65","Realschule","","","",""
"2 Wichtig","2014","35-65","(Fach-)Abitur","","","",""
"2 Wichtig","2014","35-65","AkademikerIn","","","",""
"2 Wichtig","2014","66 +","(noch) kein Abschluss","","","",""
"2 Wichtig","2014","66 +","Hauptschule","","","",""
"2 Wichtig","2014","66 +","Realschule","","","",""
"2 Wichtig","2014","66 +","(Fach-)Abitur","","","",""
"2 Wichtig","2014","66 +","AkademikerIn","","","",""
"3 Weniger wichtig","2014","17-34","(noch) kein Abschluss","","","",""
"3 Weniger wichtig","2014","17-34","Hauptschule","","","",""
"3 Weniger wichtig","2014","17-34","Realschule","","","",""
"3 Weniger wichtig","2014","17-34","(Fach-)Abitur","","","",""
"3 Weniger wichtig","2014","17-34","AkademikerIn","","","",""
"3 Weniger wichtig","2014","35-65","(noch) kein Abschluss","","","",""
"3 Weniger wichtig","2014","35-65","Hauptschule","","","",""
"3 Weniger wichtig","2014","35-65","Realschule","","","",""
"3 Weniger wichtig","2014","35-65","(Fach-)Abitur","","","",""
"3 Weniger wichtig","2014","35-65","AkademikerIn","","","",""
"3 Weniger wichtig","2014","66 +","(noch) kein Abschluss","","","",""
"3 Weniger wichtig","2014","66 +","Hauptschule","","","",""
"3 Weniger wichtig","2014","66 +","Realschule","","","",""
"3 Weniger wichtig","2014","66 +","(Fach-)Abitur","","","",""
"3 Weniger wichtig","2014","66 +","AkademikerIn","","","",""
"4 Ganz unwichtig","2014","17-34","(noch) kein Abschluss","","","",""
"4 Ganz unwichtig","2014","17-34","Hauptschule","","","",""
"4 Ganz unwichtig","2014","17-34","Realschule","","","",""
"4 Ganz unwichtig","2014","17-34","(Fach-)Abitur","","","",""
"4 Ganz unwichtig","2014","17-34","AkademikerIn","","","",""
"4 Ganz unwichtig","2014","35-65","(noch) kein Abschluss","","","",""
"4 Ganz unwichtig","2014","35-65","Hauptschule","","","",""
"4 Ganz unwichtig","2014","35-65","Realschule","","","",""
"4 Ganz unwichtig","2014","35-65","(Fach-)Abitur","","","",""
"4 Ganz unwichtig","2014","35-65","AkademikerIn","","","",""
"4 Ganz unwichtig","2014","66 +","(noch) kein Abschluss","","","",""
"4 Ganz unwichtig","2014","66 +","Hauptschule","","","",""
"4 Ganz unwichtig","2014","66 +","Realschule","","","",""
"4 Ganz unwichtig","2014","66 +","(Fach-)Abitur","","","",""
"4 Ganz unwichtig","2014","66 +","AkademikerIn","","","",""
"1 Sehr wichtig","2015","17-34","(noch) kein Abschluss","","","",""
"1 Sehr wichtig","2015","17-34","Hauptschule","","","",""
"1 Sehr wichtig","2015","17-34","Realschule","","","",""
"1 Sehr wichtig","2015","17-34","(Fach-)Abitur","","","",""
"1 Sehr wichtig","2015","17-34","AkademikerIn","","","",""
"1 Sehr wichtig","2015","35-65","(noch) kein Abschluss","","","",""
"1 Sehr wichtig","2015","35-65","Hauptschule","","","",""
"1 Sehr wichtig","2015","35-65","Realschule","","","",""
"1 Sehr wichtig","2015","35-65","(Fach-)Abitur","","","",""
"1 Sehr wichtig","2015","35-65","AkademikerIn","","","",""
"1 Sehr wichtig","2015","66 +","(noch) kein Abschluss","","","",""
"1 Sehr wichtig","2015","66 +","Hauptschule","","","",""
"1 Sehr wichtig","2015","66 +","Realschule","","","",""
"1 Sehr wichtig","2015","66 +","(Fach-)Abitur","","","",""
"1 Sehr wichtig","2015","66 +","AkademikerIn","","","",""
"2 Wichtig","2015","17-34","(noch) kein Abschluss","","","",""
"2 Wichtig","2015","17-34","Hauptschule","","","",""
"2 Wichtig","2015","17-34","Realschule","","","",""
"2 Wichtig","2015","17-34","(Fach-)Abitur","","","",""
"2 Wichtig","2015","17-34","AkademikerIn","","","",""
"2 Wichtig","2015","35-65","(noch) kein Abschluss","","","",""
"2 Wichtig","2015","35-65","Hauptschule","","","",""
"2 Wichtig","2015","35-65","Realschule","","","",""
"2 Wichtig","2015","35-65","(Fach-)Abitur","","","",""
"2 Wichtig","2015","35-65","AkademikerIn","","","",""
"2 Wichtig","2015","66 +","(noch) kein Abschluss","","","",""
"2 Wichtig","2015","66 +","Hauptschule","","","",""
"2 Wichtig","2015","66 +","Realschule","","","",""
"2 Wichtig","2015","66 +","(Fach-)Abitur","","","",""
"2 Wichtig","2015","66 +","AkademikerIn","","","",""
"3 Weniger wichtig","2015","17-34","(noch) kein Abschluss","","","",""
"3 Weniger wichtig","2015","17-34","Hauptschule","","","",""
"3 Weniger wichtig","2015","17-34","Realschule","","","",""
"3 Weniger wichtig","2015","17-34","(Fach-)Abitur","","","",""
"3 Weniger wichtig","2015","17-34","AkademikerIn","","","",""
"3 Weniger wichtig","2015","35-65","(noch) kein Abschluss","","","",""
"3 Weniger wichtig","2015","35-65","Hauptschule","","","",""
"3 Weniger wichtig","2015","35-65","Realschule","","","",""
"3 Weniger wichtig","2015","35-65","(Fach-)Abitur","","","",""
"3 Weniger wichtig","2015","35-65","AkademikerIn","","","",""
"3 Weniger wichtig","2015","66 +","(noch) kein Abschluss","","","",""
