"year","hhtyp","regtyp","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2016","Alleinerziehende","Staedtischer Raum","2125.1","0","2557","1962.24","2287.96"
"2016","Paar mit Kind(ern)","Laendlicher Raum","259.4","0","6903","225.23","293.57"
"2016","Paar mit Kind(ern)","Staedtischer Raum","180.52","0","13256","144.89","216.15"
"2016","Sonstige","Laendlicher Raum","140.51","0","370","38.44","242.58"
"2016","Sonstige","Staedtischer Raum","206.15","0","750","104.11","308.19"
"2017","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","55.09","0","3478","35.03","75.15"
"2017","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","137.17","0","5836","104.68","169.66"
"2017","1-Pers.- Haushalt","Laendlicher Raum","121.75","0","1337","61.8","181.7"
"2017","1-Pers.- Haushalt","Staedtischer Raum","215.81","0","2775","158.34","273.28"
"2017","Alleinerziehende","Laendlicher Raum","2175.1","0","1523","1977.48","2372.72"
"2017","Alleinerziehende","Staedtischer Raum","2410.16","0","2930","2234.4","2585.92"
"2017","Paar mit Kind(ern)","Laendlicher Raum","256.11","0","8359","203.03","309.19"
"2017","Paar mit Kind(ern)","Staedtischer Raum","213.35","0","16670","181.18","245.52"
"2017","Sonstige","Laendlicher Raum","107.75","0","494","-2.39","217.89"
"2017","Sonstige","Staedtischer Raum","247.86","0","1245","138.02","357.7"
"2018","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","42.86","0","3415","23.98","61.74"
"2018","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","120.68","0","5822","77.61","163.75"
"2018","1-Pers.- Haushalt","Laendlicher Raum","82.9","0","1384","28.61","137.19"
"2018","1-Pers.- Haushalt","Staedtischer Raum","259.14","0","3069","193.57","324.71"
"2018","Alleinerziehende","Laendlicher Raum","2030.42","0","1488","1849.05","2211.79"
"2018","Alleinerziehende","Staedtischer Raum","2249.57","0","3125","2088.74","2410.4"
"2018","Paar mit Kind(ern)","Laendlicher Raum","276.09","0","8560","240.37","311.81"
"2018","Paar mit Kind(ern)","Staedtischer Raum","302.81","0","17716","263.52","342.1"
"2018","Sonstige","Laendlicher Raum","578.94","0","505","359.61","798.27"
"2018","Sonstige","Staedtischer Raum","463.31","0","1402","351.74","574.88"
"2019","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","67.99","0","3671","45.11","90.87"
"2019","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","121.7","0","6386","92.28","151.12"
"2019","1-Pers.- Haushalt","Laendlicher Raum","106.08","0","1382","27.42","184.74"
"2019","1-Pers.- Haushalt","Staedtischer Raum","287.93","0","3015","221.98","353.88"
"2019","Alleinerziehende","Laendlicher Raum","2078.83","0","1395","1894.33","2263.33"
"2019","Alleinerziehende","Staedtischer Raum","2241.16","0","2852","2082.12","2400.2"
"2019","Paar mit Kind(ern)","Laendlicher Raum","325.94","0","8592","264.38","387.5"
"2019","Paar mit Kind(ern)","Staedtischer Raum","260.93","0","17838","239.68","282.18"
"2019","Sonstige","Laendlicher Raum","616.14","0","455","415.95","816.33"
"2019","Sonstige","Staedtischer Raum","337.92","0","1125","265.01","410.83"
"2020","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","39.14","0","3541","18.94","59.34"
"2020","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","93.37","0","6724","69.75","116.99"
"2020","1-Pers.- Haushalt","Laendlicher Raum","97.75","0","1492","41.56","153.94"
"2020","1-Pers.- Haushalt","Staedtischer Raum","279.57","0","3637","228.52","330.62"
"2020","Alleinerziehende","Laendlicher Raum","1869.41","0","1290","1666.78","2072.04"
"2020","Alleinerziehende","Staedtischer Raum","2347.81","0","2687","2182.42","2513.2"
"2020","Paar mit Kind(ern)","Laendlicher Raum","300.64","0","8266","265.39","335.89"
"2020","Paar mit Kind(ern)","Staedtischer Raum","296.74","0","16988","273.74","319.74"
"2020","Sonstige","Laendlicher Raum","120.75","0","607","20.71","220.79"
"2020","Sonstige","Staedtischer Raum","408.62","0","1318","309.56","507.68"
