year,plj0089,age_gr,bula_h,proportion,n,lower_confidence,upper_confidence
2019,Yes,46-65 y.,Brandenburg,0.008350129570976101,42417,0.007484141551537958,0.009216117590414243
2019,Yes,66 and older,North Rhine-Westphalia,0.008350129570976101,42417,0.007484141551537958,0.009216117590414243
2019,Yes,46-65 y.,Saxony-Anhalt,0.007774258566081198,42417,0.006938423028894206,0.00861009410326819
2019,Yes,18-29 y.,Thuringa,0.007774258566081198,42417,0.006938423028894206,0.00861009410326819
2019,Yes,18-29 y.,Brandenburg,0.007486323063633746,42417,0.0066659929977809325,0.008306653129486561
2019,Yes,66 and older,Baden-Wuerttemberg,0.007486323063633746,42417,0.0066659929977809325,0.008306653129486561
2019,Yes,30-45 y.,Saxony-Anhalt,0.006910452058738843,42417,0.006122075810747145,0.007698828306730541
2019,Yes,46-65 y.,Thuringa,0.006910452058738843,42417,0.006122075810747145,0.007698828306730541
2019,Yes,46-65 y.,Hamburg,0.006622516556291391,42417,0.005850627685963908,0.007394405426618874
2019,Yes,66 and older,Berlin,0.005758710048949035,42417,0.005038607081734996,0.006478813016163074
2019,Yes,46-65 y.,Mecklenburg-Western Pomerania,0.005470774546501584,42417,0.004768803369157021,0.0061727457238461465
2019,Yes,30-45 y.,Hamburg,0.005182839044054132,42417,0.004499491572464402,0.005866186515643862
2019,Yes,30-45 y.,Brandenburg,0.005182839044054132,42417,0.004499491572464402,0.005866186515643862
2019,Yes,66 and older,Lower Saxony,0.0048949035416066804,42417,0.004230713069899083,0.005559094013314278
2019,Yes,30-45 y.,Mecklenburg-Western Pomerania,0.004606968039159228,42417,0.003962515417813202,0.005251420660505254
2019,Yes,18-29 y.,Mecklenburg-Western Pomerania,0.004606968039159228,42417,0.003962515417813202,0.005251420660505254
2019,Yes,46-65 y.,Bremen,0.004319032536711776,42417,0.003694953725754468,0.0049431113476690845
2019,Yes,18-29 y.,Bremen,0.004031097034264325,42417,0.003428092452121263,0.004634101616407387
2019,Yes,66 and older,Hesse,0.004031097034264325,42417,0.003428092452121263,0.004634101616407387
2019,Yes,66 and older,Schleswig-Holstein,0.0034552260293694214,42417,0.0028967908928447137,0.004013661165894129
2019,Yes,18-29 y.,Hamburg,0.0034552260293694214,42417,0.0028967908928447137,0.004013661165894129
2019,Yes,66 and older,"Rhineland-Palatinate, Saarland",0.0034552260293694214,42417,0.0028967908928447137,0.004013661165894129
2019,Yes,66 and older,Brandenburg,0.0031672905269219693,42417,0.0026325523540508275,0.003702028699793111
2019,Yes,30-45 y.,Bremen,0.0017276130146847107,42417,0.0013323976142644548,0.0021228284151049667
2019,Yes,66 and older,Saxony,0.0014396775122372588,42417,0.0010788448355148544,0.0018005101889596632
2019,Yes,66 and older,Hamburg,0.001151742009789807,42417,0.0008289569247479386,0.0014745270948316755
2019,Yes,66 and older,Thuringa,0.001151742009789807,42417,0.0008289569247479386,0.0014745270948316755
2019,Yes,66 and older,Bremen,0.0008638065073423554,42417,0.0005842261354743784,0.0011433868792103323
2019,Yes,66 and older,Saxony-Anhalt,0.0008638065073423554,42417,0.0005842261354743784,0.0011433868792103323
2019,Yes,66 and older,Mecklenburg-Western Pomerania,0.0005758710048949035,42417,0.0003475616966840791,0.000804180313105728
2019,No,46-65 y.,North Rhine-Westphalia,0.08613843515928166,42417,0.08346835197439212,0.0888085183441712
2019,No,46-65 y.,Bavaria,0.06285533796588756,42417,0.06054561178253808,0.06516506414923705
2019,No,30-45 y.,North Rhine-Westphalia,0.04855157476762025,42417,0.046506164729513154,0.05059698480572735
2019,No,46-65 y.,Baden-Wuerttemberg,0.04440032488042595,42417,0.04244004913043096,0.046360600630420946
2019,No,66 and older,North Rhine-Westphalia,0.043272267845862286,42417,0.04133591228767274,0.04520862340405183
2019,No,46-65 y.,Lower Saxony,0.04142225430917787,42417,0.03952591244312312,0.04331859617523262
2019,No,30-45 y.,Bavaria,0.03718075985921848,42417,0.03538015835979248,0.03898136135864448
2019,No,66 and older,Bavaria,0.03447342297626568,42417,0.03273718033891467,0.036209665613616694
2019,No,18-29 y.,North Rhine-Westphalia,0.02914899377312517,42417,0.027548057027110842,0.030749930519139497
2019,No,46-65 y.,Hesse,0.028381914989621875,42417,0.026801559682786077,0.029962270296457674
2019,No,30-45 y.,Baden-Wuerttemberg,0.026531901452937462,42417,0.025002466023383713,0.02806133688249121
2019,No,46-65 y.,Saxony,0.02639653460878982,42417,0.024870899726035428,0.027922169491544212
2019,No,46-65 y.,"Rhineland-Palatinate, Saarland",0.024817254760400687,42417,0.023336763082809592,0.026297746437991782
2019,No,66 and older,Baden-Wuerttemberg,0.02337334175615919,42417,0.02193550100323734,0.02481118250908104
2019,No,30-45 y.,Lower Saxony,0.0226062629726559,42417,0.021191657739628483,0.024020868205683315
2019,No,46-65 y.,Brandenburg,0.020440393466293654,42417,0.019093770067225152,0.021787016865362156
2019,No,66 and older,Lower Saxony,0.02012453749661583,42417,0.0187881435737199,0.021460931419511758
2019,No,18-29 y.,Bavaria,0.01737207833228048,42417,0.016128690719136713,0.018615465945424247
2019,No,30-45 y.,Saxony,0.017056222362602652,42417,0.01582399212898909,0.018288452596216215
2019,No,66 and older,Saxony,0.01696597779983756,42417,0.015736955343306838,0.018195000256368284
2019,No,46-65 y.,Thuringa,0.015973287609421533,42417,0.014780160546941536,0.01716641467190153
2019,No,46-65 y.,Saxony-Anhalt,0.015567187076978612,42417,0.014389081506272383,0.01674529264768484
2019,No,18-29 y.,Lower Saxony,0.014980597419005506,42417,0.013824556900982844,0.01613663793702817
2019,No,30-45 y.,Hesse,0.014709863730710225,42417,0.013564159573169277,0.015855567888251175
2019,No,46-65 y.,Berlin,0.014574496886562585,42417,0.013433998220833068,0.015714995552292103
2019,No,46-65 y.,Schleswig-Holstein,0.014484252323797492,42417,0.013347238036651079,0.015621266610943905
2019,No,66 and older,"Rhineland-Palatinate, Saarland",0.012950094756790903,42417,0.011874144668743094,0.014026044844838713
2019,No,66 and older,Hesse,0.01258911650573053,42417,0.011528074254591491,0.013650158756869568
2019,No,30-45 y.,"Rhineland-Palatinate, Saarland",0.012273260536052703,42417,0.011225445855210658,0.013321075216894749
2019,No,18-29 y.,Baden-Wuerttemberg,0.01204764912913997,42417,0.01100939121153212,0.01308590704674782
2019,No,66 and older,Brandenburg,0.01204764912913997,42417,0.01100939121153212,0.01308590704674782
2019,No,46-65 y.,Mecklenburg-Western Pomerania,0.010513491562133381,42417,0.009542837401374574,0.011484145722892188
2019,No,30-45 y.,Berlin,0.009746412778630087,42417,0.008811477152183845,0.010681348405076329
2019,No,66 and older,Thuringa,0.009475679090334808,42417,0.008553694121905216,0.0103976640587644
2019,No,30-45 y.,Schleswig-Holstein,0.009385434527569713,42417,0.00846780866855871,0.010303060386580716
2019,No,30-45 y.,Brandenburg,0.00915982312065698,42417,0.008253190283719649,0.010066455957594311
2019,No,30-45 y.,Thuringa,0.008708600306831514,42417,0.007824379062340275,0.009592821551322753
2019,No,30-45 y.,Saxony-Anhalt,0.008708600306831514,42417,0.007824379062340275,0.009592821551322753
2019,No,18-29 y.,Hesse,0.008528111181301326,42417,0.007653021170933373,0.00940320119166928
2019,No,66 and older,Saxony-Anhalt,0.008437866618536233,42417,0.007567379414725856,0.009308353822346611
2019,No,66 and older,Schleswig-Holstein,0.00834762205577114,42417,0.007481762977992351,0.00921348113354993
2019,No,66 and older,Berlin,0.008302499774388593,42417,0.007438964381560055,0.00916603516721713
2019,No,46-65 y.,Hamburg,0.0082122552116235,42417,0.007353386692887591,0.009071123730359409
2019,No,18-29 y.,"Rhineland-Palatinate, Saarland",0.008122010648858407,42417,0.007267835365262473,0.00897618593245434
2019,No,66 and older,Mecklenburg-Western Pomerania,0.006903709051529645,42417,0.006115714858897937,0.007691703244161354
2019,No,18-29 y.,Saxony,0.006317119393556538,42417,0.005563122523242749,0.007071116263870328
2019,No,30-45 y.,Hamburg,0.005369551484523057,42417,0.004674069351792256,0.006065033617253858
2019,No,30-45 y.,Mecklenburg-Western Pomerania,0.0051890623589928705,42417,0.004505306883074024,0.005872817834911717
2019,No,66 and older,Hamburg,0.0048732063893150435,42417,0.0042104823731569435,0.0055359304054731434
2019,No,18-29 y.,Brandenburg,0.004421983575489577,42417,0.0037905432575391657,0.005053423893439988
2019,No,18-29 y.,Schleswig-Holstein,0.004331739012724483,42417,0.0037067468525265024,0.0049567311729224635
2019,No,18-29 y.,Saxony-Anhalt,0.0033841711036910025,42417,0.0028314880563560323,0.003936854151025973
2019,No,18-29 y.,Thuringa,0.003339048822308456,42417,0.0027900502653651358,0.003888047379251776
2019,No,18-29 y.,Berlin,0.0032488042595433626,42417,0.0027072509024570245,0.0037903576166297007
2019,No,46-65 y.,Bremen,0.002887826008482989,42417,0.002377152160533997,0.003398499856431981
2019,No,18-29 y.,Hamburg,0.0026170923201877085,42417,0.0021308793062514795,0.0031033053341239375
2019,No,18-29 y.,Mecklenburg-Western Pomerania,0.0024817254760400686,42417,0.002008221754652524,0.002955229197427613
2019,No,66 and older,Bremen,0.001985380380832055,42417,0.0015617604242991142,0.0024090003373649954
2019,No,30-45 y.,Bremen,0.0017146466925367747,42417,0.0013209146412761202,0.002108378743797429
2019,No,18-29 y.,Bremen,0.0015792798483891346,42417,0.0012013837253945481,0.001957175971383721
