year,bula_h,quintil_oecd_hh,hlf0180,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2017,Schleswig-Holstein,4th Quintile,Yes,1.00000,94,16778,1.00000,1.00000
2017,Schleswig-Holstein,5th Quintile,Yes,1.00000,93,16778,1.00000,1.00000
2017,Hamburg,1st Quintile,No,1.00000,59,16778,1.00000,1.00000
2017,Hamburg,2nd Quintile,Yes,1.00000,37,16778,1.00000,1.00000
2017,Hamburg,3rd Quintile,Yes,1.00000,35,16778,1.00000,1.00000
2017,Hamburg,4th Quintile,Yes,1.00000,49,16778,1.00000,1.00000
2017,Hamburg,5th Quintile,Yes,1.00000,69,16778,1.00000,1.00000
2017,Lower Saxony,1st Quintile,Yes,0.51659,268,16778,0.51541,0.51778
2017,Lower Saxony,1st Quintile,No,0.48341,239,16778,0.48222,0.48459
2017,Lower Saxony,2nd Quintile,Yes,0.79166,273,16778,0.79077,0.79255
2017,Lower Saxony,2nd Quintile,No,0.20834,59,16778,0.20745,0.20923
2017,Lower Saxony,3rd Quintile,Yes,1.00000,265,16778,1.00000,1.00000
2017,Lower Saxony,4th Quintile,Yes,1.00000,288,16778,1.00000,1.00000
2017,Lower Saxony,5th Quintile,Yes,1.00000,296,16778,1.00000,1.00000
2017,Bremen,1st Quintile,No,1.00000,56,16778,1.00000,1.00000
2017,North Rhine-Westphalia,1st Quintile,Yes,0.46761,449,16778,0.46689,0.46834
2017,North Rhine-Westphalia,1st Quintile,No,0.53239,578,16778,0.53166,0.53311
2017,North Rhine-Westphalia,2nd Quintile,Yes,0.70991,478,16778,0.70921,0.71060
2017,North Rhine-Westphalia,2nd Quintile,No,0.29009,134,16778,0.28940,0.29079
2017,North Rhine-Westphalia,3rd Quintile,Yes,0.85697,552,16778,0.85645,0.85750
2017,North Rhine-Westphalia,3rd Quintile,No,0.14303,59,16778,0.14250,0.14355
2017,North Rhine-Westphalia,4th Quintile,Yes,0.89194,588,16778,0.89147,0.89240
2017,North Rhine-Westphalia,4th Quintile,No,0.10806,33,16778,0.10760,0.10853
2017,North Rhine-Westphalia,5th Quintile,Yes,1.00000,645,16778,1.00000,1.00000
2017,Hesse,1st Quintile,Yes,0.42170,139,16778,0.42046,0.42293
2017,Hesse,1st Quintile,No,0.57830,213,16778,0.57707,0.57954
2017,Hesse,2nd Quintile,Yes,0.64968,133,16778,0.64836,0.65099
2017,Hesse,2nd Quintile,No,0.35032,42,16778,0.34901,0.35164
2017,Hesse,3rd Quintile,Yes,1.00000,191,16778,1.00000,1.00000
2017,Hesse,4th Quintile,Yes,1.00000,184,16778,1.00000,1.00000
2017,Hesse,5th Quintile,Yes,1.00000,256,16778,1.00000,1.00000
2017,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.51434,144,16778,0.51290,0.51579
2017,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.48566,159,16778,0.48421,0.48710
2017,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,1.00000,175,16778,1.00000,1.00000
2017,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,1.00000,146,16778,1.00000,1.00000
2017,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,1.00000,166,16778,1.00000,1.00000
2017,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,1.00000,160,16778,1.00000,1.00000
2017,Baden-Wuerttemberg,1st Quintile,Yes,0.51821,178,16778,0.51705,0.51937
2017,Baden-Wuerttemberg,1st Quintile,No,0.48179,247,16778,0.48063,0.48295
2017,Baden-Wuerttemberg,2nd Quintile,Yes,0.77422,244,16778,0.77337,0.77508
2017,Baden-Wuerttemberg,2nd Quintile,No,0.22578,65,16778,0.22492,0.22663
2017,Baden-Wuerttemberg,3rd Quintile,Yes,0.82258,295,16778,0.82180,0.82336
2017,Baden-Wuerttemberg,3rd Quintile,No,0.17742,39,16778,0.17664,0.17820
2017,Baden-Wuerttemberg,4th Quintile,Yes,1.00000,390,16778,1.00000,1.00000
2017,Baden-Wuerttemberg,5th Quintile,Yes,1.00000,450,16778,1.00000,1.00000
2017,Bavaria,1st Quintile,Yes,0.51777,293,16778,0.51681,0.51872
2017,Bavaria,1st Quintile,No,0.48223,268,16778,0.48128,0.48319
2017,Bavaria,2nd Quintile,Yes,0.75942,417,16778,0.75867,0.76017
2017,Bavaria,2nd Quintile,No,0.24058,89,16778,0.23983,0.24133
2017,Bavaria,3rd Quintile,Yes,0.84548,438,16778,0.84486,0.84610
2017,Bavaria,3rd Quintile,No,0.15452,57,16778,0.15390,0.15514
2017,Bavaria,4th Quintile,Yes,0.91172,502,16778,0.91124,0.91221
2017,Bavaria,4th Quintile,No,0.08828,35,16778,0.08779,0.08876
2017,Bavaria,5th Quintile,Yes,0.91038,551,16778,0.90993,0.91084
2017,Bavaria,5th Quintile,No,0.08962,36,16778,0.08916,0.09007
2017,Berlin,1st Quintile,Yes,0.30210,53,16778,0.30093,0.30327
2017,Berlin,1st Quintile,No,0.69790,156,16778,0.69673,0.69907
2017,Berlin,2nd Quintile,Yes,0.46313,81,16778,0.46160,0.46467
2017,Berlin,2nd Quintile,No,0.53687,70,16778,0.53533,0.53840
2017,Berlin,3rd Quintile,Yes,0.59854,73,16778,0.59701,0.60006
2017,Berlin,3rd Quintile,No,0.40146,47,16778,0.39994,0.40299
2017,Berlin,4th Quintile,Yes,0.67549,82,16778,0.67380,0.67717
2017,Berlin,4th Quintile,No,0.32451,32,16778,0.32283,0.32620
2017,Berlin,5th Quintile,Yes,1.00000,93,16778,1.00000,1.00000
2017,Brandenburg,1st Quintile,Yes,0.53676,99,16778,0.53498,0.53854
2017,Brandenburg,1st Quintile,No,0.46324,124,16778,0.46146,0.46502
2017,Brandenburg,2nd Quintile,Yes,0.69377,126,16778,0.69216,0.69538
2017,Brandenburg,2nd Quintile,No,0.30623,36,16778,0.30462,0.30784
2017,Brandenburg,3rd Quintile,Yes,1.00000,125,16778,1.00000,1.00000
2017,Brandenburg,4th Quintile,Yes,1.00000,95,16778,1.00000,1.00000
2017,Brandenburg,5th Quintile,Yes,1.00000,68,16778,1.00000,1.00000
2017,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.46856,59,16778,0.46658,0.47054
2017,Mecklenburg-Western Pomerania,1st Quintile,No,0.53144,77,16778,0.52946,0.53342
2017,Mecklenburg-Western Pomerania,2nd Quintile,Yes,1.00000,68,16778,1.00000,1.00000
2017,Mecklenburg-Western Pomerania,3rd Quintile,Yes,1.00000,66,16778,1.00000,1.00000
2017,Mecklenburg-Western Pomerania,4th Quintile,Yes,1.00000,41,16778,1.00000,1.00000
2017,Mecklenburg-Western Pomerania,5th Quintile,Yes,1.00000,37,16778,1.00000,1.00000
2017,Saxony,1st Quintile,Yes,0.49563,131,16778,0.49425,0.49700
2017,Saxony,1st Quintile,No,0.50437,164,16778,0.50300,0.50575
2017,Saxony,2nd Quintile,Yes,0.75457,223,16778,0.75346,0.75568
2017,Saxony,2nd Quintile,No,0.24543,51,16778,0.24432,0.24654
2017,Saxony,3rd Quintile,Yes,1.00000,199,16778,1.00000,1.00000
2017,Saxony,4th Quintile,Yes,1.00000,154,16778,1.00000,1.00000
2017,Saxony,5th Quintile,Yes,1.00000,95,16778,1.00000,1.00000
2017,Saxony-Anhalt,1st Quintile,Yes,0.44795,96,16778,0.44631,0.44959
2017,Saxony-Anhalt,1st Quintile,No,0.55205,124,16778,0.55041,0.55369
2017,Saxony-Anhalt,2nd Quintile,Yes,0.62530,103,16778,0.62358,0.62702
2017,Saxony-Anhalt,2nd Quintile,No,0.37470,35,16778,0.37298,0.37642
2017,Saxony-Anhalt,3rd Quintile,Yes,1.00000,96,16778,1.00000,1.00000
2017,Saxony-Anhalt,4th Quintile,Yes,1.00000,85,16778,1.00000,1.00000
2017,Saxony-Anhalt,5th Quintile,Yes,1.00000,67,16778,1.00000,1.00000
2017,Thuringa,1st Quintile,Yes,0.39449,68,16778,0.39271,0.39627
2017,Thuringa,1st Quintile,No,0.60551,96,16778,0.60373,0.60729
2017,Thuringa,2nd Quintile,Yes,0.73414,134,16778,0.73250,0.73577
2017,Thuringa,2nd Quintile,No,0.26586,33,16778,0.26423,0.26750
2017,Thuringa,3rd Quintile,Yes,1.00000,110,16778,1.00000,1.00000
2017,Thuringa,4th Quintile,Yes,1.00000,96,16778,1.00000,1.00000
2017,Thuringa,5th Quintile,Yes,1.00000,62,16778,1.00000,1.00000
2018,Schleswig-Holstein,1st Quintile,Yes,0.59568,105,17195,0.59385,0.59751
2018,Schleswig-Holstein,1st Quintile,No,0.40432,125,17195,0.40249,0.40615
2018,Schleswig-Holstein,2nd Quintile,Yes,1.00000,111,17195,1.00000,1.00000
2018,Schleswig-Holstein,3rd Quintile,Yes,1.00000,98,17195,1.00000,1.00000
2018,Schleswig-Holstein,4th Quintile,Yes,1.00000,87,17195,1.00000,1.00000
2018,Schleswig-Holstein,5th Quintile,Yes,1.00000,96,17195,1.00000,1.00000
2018,Hamburg,1st Quintile,Yes,0.28673,35,17195,0.28468,0.28878
2018,Hamburg,1st Quintile,No,0.71327,75,17195,0.71122,0.71532
2018,Hamburg,2nd Quintile,Yes,1.00000,33,17195,1.00000,1.00000
2018,Hamburg,3rd Quintile,Yes,1.00000,48,17195,1.00000,1.00000
2018,Hamburg,4th Quintile,Yes,1.00000,50,17195,1.00000,1.00000
2018,Hamburg,5th Quintile,Yes,1.00000,63,17195,1.00000,1.00000
2018,Lower Saxony,1st Quintile,Yes,0.57103,306,17195,0.56989,0.57217
2018,Lower Saxony,1st Quintile,No,0.42897,288,17195,0.42783,0.43011
2018,Lower Saxony,2nd Quintile,Yes,0.76750,259,17195,0.76651,0.76850
2018,Lower Saxony,2nd Quintile,No,0.23250,58,17195,0.23150,0.23349
2018,Lower Saxony,3rd Quintile,Yes,0.85123,266,17195,0.85048,0.85199
2018,Lower Saxony,3rd Quintile,No,0.14877,31,17195,0.14801,0.14952
2018,Lower Saxony,4th Quintile,Yes,1.00000,274,17195,1.00000,1.00000
2018,Lower Saxony,5th Quintile,Yes,1.00000,278,17195,1.00000,1.00000
2018,Bremen,1st Quintile,Yes,0.67800,35,17195,0.67494,0.68106
2018,Bremen,1st Quintile,No,0.32200,48,17195,0.31894,0.32506
2018,North Rhine-Westphalia,1st Quintile,Yes,0.43340,493,17195,0.43267,0.43412
2018,North Rhine-Westphalia,1st Quintile,No,0.56660,641,17195,0.56588,0.56733
2018,North Rhine-Westphalia,2nd Quintile,Yes,0.77549,561,17195,0.77487,0.77610
2018,North Rhine-Westphalia,2nd Quintile,No,0.22451,162,17195,0.22390,0.22513
2018,North Rhine-Westphalia,3rd Quintile,Yes,0.84102,503,17195,0.84045,0.84159
2018,North Rhine-Westphalia,3rd Quintile,No,0.15898,85,17195,0.15841,0.15955
2018,North Rhine-Westphalia,4th Quintile,Yes,0.89295,542,17195,0.89248,0.89342
2018,North Rhine-Westphalia,4th Quintile,No,0.10705,42,17195,0.10658,0.10752
2018,North Rhine-Westphalia,5th Quintile,Yes,1.00000,631,17195,1.00000,1.00000
2018,Hesse,1st Quintile,Yes,0.44351,155,17195,0.44228,0.44475
2018,Hesse,1st Quintile,No,0.55649,230,17195,0.55525,0.55772
2018,Hesse,2nd Quintile,Yes,0.77247,147,17195,0.77126,0.77368
2018,Hesse,2nd Quintile,No,0.22753,49,17195,0.22632,0.22874
2018,Hesse,3rd Quintile,Yes,1.00000,162,17195,1.00000,1.00000
2018,Hesse,4th Quintile,Yes,1.00000,198,17195,1.00000,1.00000
2018,Hesse,5th Quintile,Yes,1.00000,242,17195,1.00000,1.00000
2018,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.61861,187,17195,0.61718,0.62004
2018,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.38139,169,17195,0.37996,0.38282
2018,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.76532,160,17195,0.76413,0.76651
2018,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.23468,42,17195,0.23349,0.23587
2018,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,1.00000,143,17195,1.00000,1.00000
2018,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,1.00000,164,17195,1.00000,1.00000
2018,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,1.00000,154,17195,1.00000,1.00000
2018,Baden-Wuerttemberg,1st Quintile,Yes,0.52227,197,17195,0.52109,0.52345
2018,Baden-Wuerttemberg,1st Quintile,No,0.47773,231,17195,0.47655,0.47891
2018,Baden-Wuerttemberg,2nd Quintile,Yes,0.81986,267,17195,0.81909,0.82063
2018,Baden-Wuerttemberg,2nd Quintile,No,0.18014,54,17195,0.17937,0.18091
2018,Baden-Wuerttemberg,3rd Quintile,Yes,0.84537,278,17195,0.84466,0.84607
2018,Baden-Wuerttemberg,3rd Quintile,No,0.15463,36,17195,0.15393,0.15534
2018,Baden-Wuerttemberg,4th Quintile,Yes,1.00000,369,17195,1.00000,1.00000
2018,Baden-Wuerttemberg,5th Quintile,Yes,1.00000,412,17195,1.00000,1.00000
2018,Bavaria,1st Quintile,Yes,0.52736,328,17195,0.52642,0.52830
2018,Bavaria,1st Quintile,No,0.47264,257,17195,0.47170,0.47358
2018,Bavaria,2nd Quintile,Yes,0.74269,390,17195,0.74190,0.74349
2018,Bavaria,2nd Quintile,No,0.25731,98,17195,0.25651,0.25810
2018,Bavaria,3rd Quintile,Yes,0.83397,402,17195,0.83331,0.83462
2018,Bavaria,3rd Quintile,No,0.16603,46,17195,0.16538,0.16669
2018,Bavaria,4th Quintile,Yes,0.89312,483,17195,0.89261,0.89363
2018,Bavaria,4th Quintile,No,0.10688,39,17195,0.10637,0.10739
2018,Bavaria,5th Quintile,Yes,0.93467,542,17195,0.93428,0.93506
2018,Bavaria,5th Quintile,No,0.06533,36,17195,0.06494,0.06572
2018,Berlin,1st Quintile,Yes,0.25286,69,17195,0.25174,0.25397
2018,Berlin,1st Quintile,No,0.74714,193,17195,0.74603,0.74826
2018,Berlin,2nd Quintile,Yes,0.54452,78,17195,0.54299,0.54606
2018,Berlin,2nd Quintile,No,0.45548,67,17195,0.45394,0.45701
2018,Berlin,3rd Quintile,Yes,0.59656,71,17195,0.59502,0.59809
2018,Berlin,3rd Quintile,No,0.40344,50,17195,0.40191,0.40498
2018,Berlin,4th Quintile,Yes,0.53850,81,17195,0.53681,0.54019
2018,Berlin,4th Quintile,No,0.46150,44,17195,0.45981,0.46319
2018,Berlin,5th Quintile,Yes,0.76419,94,17195,0.76271,0.76567
2018,Berlin,5th Quintile,No,0.23581,31,17195,0.23433,0.23729
2018,Brandenburg,1st Quintile,Yes,0.50192,106,17195,0.50017,0.50367
2018,Brandenburg,1st Quintile,No,0.49808,147,17195,0.49633,0.49983
2018,Brandenburg,2nd Quintile,Yes,0.78919,139,17195,0.78775,0.79063
2018,Brandenburg,2nd Quintile,No,0.21081,36,17195,0.20937,0.21225
2018,Brandenburg,3rd Quintile,Yes,1.00000,125,17195,1.00000,1.00000
2018,Brandenburg,4th Quintile,Yes,1.00000,79,17195,1.00000,1.00000
2018,Brandenburg,5th Quintile,Yes,1.00000,63,17195,1.00000,1.00000
2018,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.51158,78,17195,0.50974,0.51342
2018,Mecklenburg-Western Pomerania,1st Quintile,No,0.48842,85,17195,0.48658,0.49026
2018,Mecklenburg-Western Pomerania,2nd Quintile,Yes,1.00000,82,17195,1.00000,1.00000
2018,Mecklenburg-Western Pomerania,3rd Quintile,Yes,1.00000,52,17195,1.00000,1.00000
2018,Mecklenburg-Western Pomerania,4th Quintile,Yes,1.00000,47,17195,1.00000,1.00000
2018,Mecklenburg-Western Pomerania,5th Quintile,Yes,1.00000,35,17195,1.00000,1.00000
2018,Saxony,1st Quintile,Yes,0.47330,122,17195,0.47192,0.47467
2018,Saxony,1st Quintile,No,0.52670,159,17195,0.52533,0.52808
2018,Saxony,2nd Quintile,Yes,0.73306,250,17195,0.73199,0.73413
2018,Saxony,2nd Quintile,No,0.26694,64,17195,0.26587,0.26801
2018,Saxony,3rd Quintile,Yes,1.00000,198,17195,1.00000,1.00000
2018,Saxony,4th Quintile,Yes,1.00000,129,17195,1.00000,1.00000
2018,Saxony,5th Quintile,Yes,1.00000,95,17195,1.00000,1.00000
2018,Saxony-Anhalt,1st Quintile,Yes,0.43718,108,17195,0.43553,0.43883
2018,Saxony-Anhalt,1st Quintile,No,0.56282,116,17195,0.56117,0.56447
2018,Saxony-Anhalt,2nd Quintile,Yes,0.70550,112,17195,0.70393,0.70706
2018,Saxony-Anhalt,2nd Quintile,No,0.29450,38,17195,0.29294,0.29607
2018,Saxony-Anhalt,3rd Quintile,Yes,1.00000,106,17195,1.00000,1.00000
2018,Saxony-Anhalt,4th Quintile,Yes,1.00000,67,17195,1.00000,1.00000
2018,Saxony-Anhalt,5th Quintile,Yes,1.00000,56,17195,1.00000,1.00000
2018,Thuringa,1st Quintile,Yes,0.45929,86,17195,0.45755,0.46103
2018,Thuringa,1st Quintile,No,0.54071,128,17195,0.53897,0.54245
2018,Thuringa,2nd Quintile,Yes,0.69445,136,17195,0.69277,0.69613
2018,Thuringa,2nd Quintile,No,0.30555,36,17195,0.30387,0.30723
2018,Thuringa,3rd Quintile,Yes,1.00000,96,17195,1.00000,1.00000
2018,Thuringa,4th Quintile,Yes,1.00000,85,17195,1.00000,1.00000
2018,Thuringa,5th Quintile,Yes,1.00000,60,17195,1.00000,1.00000
2019,Schleswig-Holstein,1st Quintile,Yes,0.67613,60,15554,0.67415,0.67811
2019,Schleswig-Holstein,1st Quintile,No,0.32387,45,15554,0.32189,0.32585
2019,Schleswig-Holstein,2nd Quintile,Yes,1.00000,84,15554,1.00000,1.00000
2019,Schleswig-Holstein,3rd Quintile,Yes,1.00000,112,15554,1.00000,1.00000
2019,Schleswig-Holstein,4th Quintile,Yes,1.00000,98,15554,1.00000,1.00000
2019,Schleswig-Holstein,5th Quintile,Yes,1.00000,143,15554,1.00000,1.00000
2019,Hamburg,1st Quintile,Yes,0.38730,36,15554,0.38535,0.38925
2019,Hamburg,1st Quintile,No,0.61270,34,15554,0.61075,0.61465
2019,Hamburg,2nd Quintile,Yes,1.00000,37,15554,1.00000,1.00000
2019,Hamburg,3rd Quintile,Yes,1.00000,40,15554,1.00000,1.00000
2019,Hamburg,4th Quintile,Yes,1.00000,53,15554,1.00000,1.00000
2019,Hamburg,5th Quintile,Yes,1.00000,106,15554,1.00000,1.00000
2019,Lower Saxony,1st Quintile,Yes,0.58774,175,15554,0.58660,0.58888
2019,Lower Saxony,1st Quintile,No,0.41226,102,15554,0.41112,0.41340
2019,Lower Saxony,2nd Quintile,Yes,0.82248,245,15554,0.82161,0.82334
2019,Lower Saxony,2nd Quintile,No,0.17752,44,15554,0.17666,0.17839
2019,Lower Saxony,3rd Quintile,Yes,1.00000,245,15554,1.00000,1.00000
2019,Lower Saxony,4th Quintile,Yes,1.00000,286,15554,1.00000,1.00000
2019,Lower Saxony,5th Quintile,Yes,1.00000,348,15554,1.00000,1.00000
2019,North Rhine-Westphalia,1st Quintile,Yes,0.48591,337,15554,0.48516,0.48666
2019,North Rhine-Westphalia,1st Quintile,No,0.51409,300,15554,0.51334,0.51484
2019,North Rhine-Westphalia,2nd Quintile,Yes,0.73532,476,15554,0.73468,0.73597
2019,North Rhine-Westphalia,2nd Quintile,No,0.26468,123,15554,0.26403,0.26532
2019,North Rhine-Westphalia,3rd Quintile,Yes,0.86085,492,15554,0.86033,0.86138
2019,North Rhine-Westphalia,3rd Quintile,No,0.13915,49,15554,0.13862,0.13967
2019,North Rhine-Westphalia,4th Quintile,Yes,0.90225,546,15554,0.90179,0.90271
2019,North Rhine-Westphalia,4th Quintile,No,0.09775,37,15554,0.09729,0.09821
2019,North Rhine-Westphalia,5th Quintile,Yes,0.93002,884,15554,0.92966,0.93039
2019,North Rhine-Westphalia,5th Quintile,No,0.06998,35,15554,0.06961,0.07034
2019,Hesse,1st Quintile,Yes,0.54139,85,15554,0.54007,0.54270
2019,Hesse,1st Quintile,No,0.45861,74,15554,0.45730,0.45993
2019,Hesse,2nd Quintile,Yes,0.76566,129,15554,0.76451,0.76681
2019,Hesse,2nd Quintile,No,0.23434,34,15554,0.23319,0.23549
2019,Hesse,3rd Quintile,Yes,0.80128,154,15554,0.80025,0.80231
2019,Hesse,3rd Quintile,No,0.19872,32,15554,0.19769,0.19975
2019,Hesse,4th Quintile,Yes,1.00000,191,15554,1.00000,1.00000
2019,Hesse,5th Quintile,Yes,1.00000,364,15554,1.00000,1.00000
2019,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.55225,106,15554,0.55087,0.55364
2019,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.44775,76,15554,0.44636,0.44913
2019,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,1.00000,143,15554,1.00000,1.00000
2019,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,1.00000,133,15554,1.00000,1.00000
2019,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,1.00000,152,15554,1.00000,1.00000
2019,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,1.00000,235,15554,1.00000,1.00000
2019,Baden-Wuerttemberg,1st Quintile,Yes,0.59683,136,15554,0.59578,0.59787
2019,Baden-Wuerttemberg,1st Quintile,No,0.40317,77,15554,0.40213,0.40422
2019,Baden-Wuerttemberg,2nd Quintile,Yes,0.82616,203,15554,0.82536,0.82695
2019,Baden-Wuerttemberg,2nd Quintile,No,0.17384,38,15554,0.17305,0.17464
2019,Baden-Wuerttemberg,3rd Quintile,Yes,0.85473,262,15554,0.85404,0.85543
2019,Baden-Wuerttemberg,3rd Quintile,No,0.14527,32,15554,0.14457,0.14596
2019,Baden-Wuerttemberg,4th Quintile,Yes,1.00000,350,15554,1.00000,1.00000
2019,Baden-Wuerttemberg,5th Quintile,Yes,1.00000,551,15554,1.00000,1.00000
2019,Bavaria,1st Quintile,Yes,0.56079,220,15554,0.55982,0.56176
2019,Bavaria,1st Quintile,No,0.43921,112,15554,0.43824,0.44018
2019,Bavaria,2nd Quintile,Yes,0.74730,354,15554,0.74654,0.74805
2019,Bavaria,2nd Quintile,No,0.25270,85,15554,0.25195,0.25346
2019,Bavaria,3rd Quintile,Yes,0.81720,419,15554,0.81653,0.81787
2019,Bavaria,3rd Quintile,No,0.18280,48,15554,0.18213,0.18347
2019,Bavaria,4th Quintile,Yes,0.90308,491,15554,0.90259,0.90356
2019,Bavaria,4th Quintile,No,0.09692,39,15554,0.09644,0.09741
2019,Bavaria,5th Quintile,Yes,0.92502,727,15554,0.92460,0.92545
2019,Bavaria,5th Quintile,No,0.07498,35,15554,0.07455,0.07540
2019,Berlin,1st Quintile,Yes,0.27028,50,15554,0.26908,0.27148
2019,Berlin,1st Quintile,No,0.72972,113,15554,0.72852,0.73092
2019,Berlin,2nd Quintile,Yes,0.46364,71,15554,0.46186,0.46541
2019,Berlin,2nd Quintile,No,0.53636,61,15554,0.53459,0.53814
2019,Berlin,3rd Quintile,Yes,0.50871,73,15554,0.50728,0.51014
2019,Berlin,3rd Quintile,No,0.49129,60,15554,0.48986,0.49272
2019,Berlin,4th Quintile,Yes,0.69011,86,15554,0.68862,0.69161
2019,Berlin,4th Quintile,No,0.30989,45,15554,0.30839,0.31138
2019,Berlin,5th Quintile,Yes,0.72652,138,15554,0.72488,0.72815
2019,Berlin,5th Quintile,No,0.27348,43,15554,0.27185,0.27512
2019,Brandenburg,1st Quintile,Yes,0.57317,99,15554,0.57139,0.57495
2019,Brandenburg,1st Quintile,No,0.42683,70,15554,0.42505,0.42861
2019,Brandenburg,2nd Quintile,Yes,0.64510,118,15554,0.64350,0.64669
2019,Brandenburg,2nd Quintile,No,0.35490,31,15554,0.35331,0.35650
2019,Brandenburg,3rd Quintile,Yes,1.00000,124,15554,1.00000,1.00000
2019,Brandenburg,4th Quintile,Yes,1.00000,109,15554,1.00000,1.00000
2019,Brandenburg,5th Quintile,Yes,1.00000,139,15554,1.00000,1.00000
2019,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.41824,50,15554,0.41634,0.42014
2019,Mecklenburg-Western Pomerania,1st Quintile,No,0.58176,59,15554,0.57986,0.58366
2019,Mecklenburg-Western Pomerania,2nd Quintile,Yes,1.00000,72,15554,1.00000,1.00000
2019,Mecklenburg-Western Pomerania,3rd Quintile,Yes,1.00000,69,15554,1.00000,1.00000
2019,Mecklenburg-Western Pomerania,4th Quintile,Yes,1.00000,48,15554,1.00000,1.00000
2019,Mecklenburg-Western Pomerania,5th Quintile,Yes,1.00000,71,15554,1.00000,1.00000
2019,Saxony,1st Quintile,Yes,0.47556,109,15554,0.47415,0.47697
2019,Saxony,1st Quintile,No,0.52444,94,15554,0.52303,0.52585
2019,Saxony,2nd Quintile,Yes,0.77326,212,15554,0.77217,0.77435
2019,Saxony,2nd Quintile,No,0.22674,44,15554,0.22565,0.22783
2019,Saxony,3rd Quintile,Yes,1.00000,204,15554,1.00000,1.00000
2019,Saxony,4th Quintile,Yes,1.00000,147,15554,1.00000,1.00000
2019,Saxony,5th Quintile,Yes,1.00000,178,15554,1.00000,1.00000
2019,Saxony-Anhalt,1st Quintile,Yes,0.39455,68,15554,0.39283,0.39627
2019,Saxony-Anhalt,1st Quintile,No,0.60545,76,15554,0.60373,0.60717
2019,Saxony-Anhalt,2nd Quintile,Yes,0.69510,105,15554,0.69351,0.69669
2019,Saxony-Anhalt,2nd Quintile,No,0.30490,31,15554,0.30331,0.30649
2019,Saxony-Anhalt,3rd Quintile,Yes,1.00000,89,15554,1.00000,1.00000
2019,Saxony-Anhalt,4th Quintile,Yes,1.00000,77,15554,1.00000,1.00000
2019,Saxony-Anhalt,5th Quintile,Yes,1.00000,100,15554,1.00000,1.00000
2019,Thuringa,1st Quintile,Yes,0.40993,61,15554,0.40812,0.41174
2019,Thuringa,1st Quintile,No,0.59007,63,15554,0.58826,0.59188
2019,Thuringa,2nd Quintile,Yes,0.56793,114,15554,0.56613,0.56973
2019,Thuringa,2nd Quintile,No,0.43207,34,15554,0.43027,0.43387
2019,Thuringa,3rd Quintile,Yes,1.00000,115,15554,1.00000,1.00000
2019,Thuringa,4th Quintile,Yes,1.00000,77,15554,1.00000,1.00000
2019,Thuringa,5th Quintile,Yes,1.00000,98,15554,1.00000,1.00000
2021,Schleswig-Holstein,1st Quintile,Yes,0.74061,102,11951,0.73895,0.74226
2021,Schleswig-Holstein,1st Quintile,No,0.25939,63,11951,0.25774,0.26105
2021,Schleswig-Holstein,2nd Quintile,Yes,1.00000,67,11951,1.00000,1.00000
2021,Schleswig-Holstein,3rd Quintile,Yes,1.00000,65,11951,1.00000,1.00000
2021,Schleswig-Holstein,4th Quintile,Yes,1.00000,83,11951,1.00000,1.00000
2021,Schleswig-Holstein,5th Quintile,Yes,1.00000,101,11951,1.00000,1.00000
2021,Hamburg,1st Quintile,No,1.00000,53,11951,1.00000,1.00000
2021,Hamburg,2nd Quintile,Yes,1.00000,31,11951,1.00000,1.00000
2021,Hamburg,3rd Quintile,Yes,1.00000,38,11951,1.00000,1.00000
2021,Hamburg,4th Quintile,Yes,1.00000,42,11951,1.00000,1.00000
2021,Hamburg,5th Quintile,Yes,1.00000,66,11951,1.00000,1.00000
2021,Lower Saxony,1st Quintile,Yes,0.62905,209,11951,0.62797,0.63013
2021,Lower Saxony,1st Quintile,No,0.37095,120,11951,0.36987,0.37203
2021,Lower Saxony,2nd Quintile,Yes,0.80520,188,11951,0.80432,0.80608
2021,Lower Saxony,2nd Quintile,No,0.19480,38,11951,0.19392,0.19568
2021,Lower Saxony,3rd Quintile,Yes,1.00000,177,11951,1.00000,1.00000
