year,bula_h,rentown,hlf0180,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Baden-Wuerttemberg,Tenant,Yes,0.72766,683,1025,0.70039,0.75493
2017,Baden-Wuerttemberg,Tenant,No,0.27234,342,1025,0.24507,0.29961
2017,Bavaria,Owner,Yes,0.89627,1132,1195,0.87897,0.91357
2017,Bavaria,Owner,No,0.10373,63,1195,0.08643,0.12103
2017,Bavaria,Tenant,Yes,0.71166,1069,1494,0.68868,0.73464
2017,Bavaria,Tenant,No,0.28834,425,1494,0.26536,0.31132
2017,Berlin,Owner,Yes,0.73957,90,90,0.64839,0.83075
2017,Berlin,Tenant,Yes,0.46806,293,599,0.42806,0.50805
2017,Berlin,Tenant,No,0.53194,306,599,0.49195,0.57194
2017,Brandenburg,Owner,Yes,0.93778,265,265,0.90865,0.96692
2017,Brandenburg,Tenant,Yes,0.61465,249,418,0.56794,0.66136
2017,Brandenburg,Tenant,No,0.38535,169,418,0.33864,0.43206
2017,Mecklenburg-Western Pomerania,Owner,Yes,0.94416,122,122,0.90324,0.98507
2017,Mecklenburg-Western Pomerania,Tenant,Yes,0.56106,149,268,0.50154,0.62059
2017,Mecklenburg-Western Pomerania,Tenant,No,0.43894,119,268,0.37941,0.49846
2017,Saxony,Owner,Yes,0.96351,349,349,0.94381,0.98321
2017,Saxony,Tenant,Yes,0.63552,453,697,0.59976,0.67128
2017,Saxony,Tenant,No,0.36448,244,697,0.32872,0.40024
2017,Saxony-Anhalt,Owner,Yes,0.91720,223,223,0.88095,0.95345
2017,Saxony-Anhalt,Tenant,Yes,0.55506,224,384,0.50529,0.60483
2017,Saxony-Anhalt,Tenant,No,0.44494,160,384,0.39517,0.49471
2017,Thuringa,Owner,Yes,0.84853,249,249,0.80391,0.89315
2017,Thuringa,Tenant,Yes,0.58036,221,363,0.52952,0.63120
2017,Thuringa,Tenant,No,0.41964,142,363,0.36880,0.47048
2018,Schleswig-Holstein,Owner,Yes,0.93698,257,257,0.90722,0.96675
2018,Schleswig-Holstein,Tenant,Yes,0.66700,241,409,0.62127,0.71274
2018,Schleswig-Holstein,Tenant,No,0.33300,168,409,0.28726,0.37873
2018,Hamburg,Owner,Yes,0.86097,70,70,0.77934,0.94261
2018,Hamburg,Tenant,Yes,0.58805,159,287,0.53101,0.64509
2018,Hamburg,Tenant,No,0.41195,128,287,0.35491,0.46899
2018,Lower Saxony,Owner,Yes,0.94988,736,736,0.93411,0.96566
2018,Lower Saxony,Tenant,Yes,0.68248,653,1037,0.65413,0.71083
2018,Lower Saxony,Tenant,No,0.31752,384,1037,0.28917,0.34587
2018,Bremen,Owner,Yes,0.70510,44,44,0.56881,0.84140
2018,Bremen,Tenant,Yes,0.66143,68,131,0.58008,0.74278
2018,Bremen,Tenant,No,0.33857,63,131,0.25722,0.41992
2018,North Rhine-Westphalia,Owner,Yes,0.94288,1292,1341,0.93046,0.95531
2018,North Rhine-Westphalia,Owner,No,0.05712,49,1341,0.04469,0.06954
2018,North Rhine-Westphalia,Tenant,Yes,0.64467,1456,2421,0.62560,0.66373
2018,North Rhine-Westphalia,Tenant,No,0.35533,965,2421,0.33627,0.37440
2018,Hesse,Owner,Yes,0.95761,440,440,0.93877,0.97646
2018,Hesse,Tenant,Yes,0.62849,467,783,0.59462,0.66236
2018,Hesse,Tenant,No,0.37151,316,783,0.33764,0.40538
2018,"Rhineland-Palatinate, Saarland",Owner,Yes,0.91644,425,425,0.89010,0.94278
2018,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.71000,384,615,0.67411,0.74589
2018,"Rhineland-Palatinate, Saarland",Tenant,No,0.29000,231,615,0.25411,0.32589
2018,Baden-Wuerttemberg,Owner,Yes,0.93417,843,875,0.91773,0.95062
2018,Baden-Wuerttemberg,Owner,No,0.06583,32,875,0.04938,0.08227
2018,Baden-Wuerttemberg,Tenant,Yes,0.75684,682,1007,0.73033,0.78335
2018,Baden-Wuerttemberg,Tenant,No,0.24316,325,1007,0.21665,0.26967
2018,Bavaria,Owner,Yes,0.89494,1088,1150,0.87721,0.91267
2018,Bavaria,Owner,No,0.10506,62,1150,0.08733,0.12279
2018,Bavaria,Tenant,Yes,0.70275,1061,1491,0.67954,0.72596
2018,Bavaria,Tenant,No,0.29725,430,1491,0.27404,0.32046
2018,Berlin,Owner,Yes,0.77762,91,91,0.69170,0.86353
2018,Berlin,Tenant,Yes,0.44169,302,671,0.40409,0.47930
2018,Berlin,Tenant,No,0.55831,369,671,0.52070,0.59591
2018,Brandenburg,Owner,Yes,0.94455,253,253,0.91629,0.97281
2018,Brandenburg,Tenant,Yes,0.55631,259,455,0.51061,0.60201
2018,Brandenburg,Tenant,No,0.44369,196,455,0.39799,0.48939
2018,Mecklenburg-Western Pomerania,Owner,Yes,0.93965,119,119,0.89668,0.98261
2018,Mecklenburg-Western Pomerania,Tenant,Yes,0.59206,175,295,0.53588,0.64824
2018,Mecklenburg-Western Pomerania,Tenant,No,0.40794,120,295,0.35176,0.46412
2018,Saxony,Owner,Yes,0.94408,338,338,0.91954,0.96861
2018,Saxony,Tenant,Yes,0.63422,457,710,0.59876,0.66967
2018,Saxony,Tenant,No,0.36578,253,710,0.33033,0.40124
2018,Saxony-Anhalt,Owner,Yes,0.94757,219,219,0.91798,0.97716
2018,Saxony-Anhalt,Tenant,Yes,0.55269,230,395,0.50359,0.60179
2018,Saxony-Anhalt,Tenant,No,0.44731,165,395,0.39821,0.49641
2018,Thuringa,Owner,Yes,0.84724,234,234,0.80104,0.89343
2018,Thuringa,Tenant,Yes,0.61687,229,398,0.56904,0.66469
2018,Thuringa,Tenant,No,0.38313,169,398,0.33531,0.43096
2019,Schleswig-Holstein,Owner,Yes,0.93333,321,321,0.90599,0.96066
2019,Schleswig-Holstein,Tenant,Yes,0.72738,176,255,0.67262,0.78215
2019,Schleswig-Holstein,Tenant,No,0.27262,79,255,0.21785,0.32738
2019,Hamburg,Owner,Yes,0.84919,100,100,0.77870,0.91969
2019,Hamburg,Tenant,Yes,0.64173,172,248,0.58193,0.70153
2019,Hamburg,Tenant,No,0.35827,76,248,0.29847,0.41807
2019,Lower Saxony,Owner,Yes,0.96608,801,801,0.95353,0.97862
2019,Lower Saxony,Tenant,Yes,0.69997,498,670,0.66524,0.73470
2019,Lower Saxony,Tenant,No,0.30003,172,670,0.26530,0.33476
2019,Bremen,Owner,Yes,0.89270,47,47,0.80326,0.98214
2019,Bremen,Tenant,Yes,0.66720,51,51,0.53658,0.79781
2019,North Rhine-Westphalia,Owner,Yes,0.92221,1504,1566,0.90894,0.93548
2019,North Rhine-Westphalia,Owner,No,0.07779,62,1566,0.06452,0.09106
2019,North Rhine-Westphalia,Tenant,Yes,0.67030,1231,1713,0.64804,0.69257
2019,North Rhine-Westphalia,Tenant,No,0.32970,482,1713,0.30743,0.35196
2019,Hesse,Owner,Yes,0.93955,524,524,0.91913,0.95998
2019,Hesse,Tenant,Yes,0.68576,399,550,0.64692,0.72459
2019,Hesse,Tenant,No,0.31424,151,550,0.27541,0.35308
2019,"Rhineland-Palatinate, Saarland",Owner,Yes,0.90366,470,470,0.87696,0.93037
2019,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.70556,299,410,0.66139,0.74973
2019,"Rhineland-Palatinate, Saarland",Tenant,No,0.29444,111,410,0.25027,0.33861
2019,Baden-Wuerttemberg,Owner,Yes,0.93600,930,965,0.92055,0.95145
2019,Baden-Wuerttemberg,Owner,No,0.06400,35,965,0.04855,0.07945
2019,Baden-Wuerttemberg,Tenant,Yes,0.73887,572,728,0.70694,0.77080
2019,Baden-Wuerttemberg,Tenant,No,0.26113,156,728,0.22920,0.29306
2019,Bavaria,Owner,Yes,0.91058,1269,1324,0.89520,0.92595
2019,Bavaria,Owner,No,0.08942,55,1324,0.07405,0.10480
2019,Bavaria,Tenant,Yes,0.70070,942,1207,0.67485,0.72655
2019,Bavaria,Tenant,No,0.29930,265,1207,0.27345,0.32515
2019,Berlin,Owner,Yes,0.79716,130,130,0.72777,0.86655
2019,Berlin,Tenant,Yes,0.42349,288,582,0.38331,0.46367
2019,Berlin,Tenant,No,0.57651,294,582,0.53633,0.61669
2019,Brandenburg,Owner,Yes,0.94115,340,340,0.91610,0.96621
2019,Brandenburg,Tenant,Yes,0.58638,249,361,0.53551,0.63726
2019,Brandenburg,Tenant,No,0.41362,112,361,0.36274,0.46449
2019,Mecklenburg-Western Pomerania,Owner,Yes,0.97705,163,163,0.95399,1.00011
2019,Mecklenburg-Western Pomerania,Tenant,Yes,0.57759,147,237,0.51457,0.64061
2019,Mecklenburg-Western Pomerania,Tenant,No,0.42241,90,237,0.35939,0.48543
2019,Saxony,Owner,Yes,0.93443,409,409,0.91041,0.95845
2019,Saxony,Tenant,Yes,0.65384,442,611,0.61609,0.69160
2019,Saxony,Tenant,No,0.34616,169,611,0.30840,0.38391
2019,Saxony-Anhalt,Owner,Yes,0.93479,251,251,0.90418,0.96539
2019,Saxony-Anhalt,Tenant,Yes,0.54618,188,307,0.49039,0.60196
2019,Saxony-Anhalt,Tenant,No,0.45382,119,307,0.39804,0.50961
2019,Thuringa,Owner,Yes,0.79967,267,267,0.75157,0.84777
2019,Thuringa,Tenant,Yes,0.57820,198,298,0.52203,0.63436
2019,Thuringa,Tenant,No,0.42180,100,298,0.36564,0.47797
2021,Schleswig-Holstein,Owner,Yes,0.93899,233,233,0.90819,0.96979
2021,Schleswig-Holstein,Tenant,Yes,0.79225,185,272,0.74395,0.84055
2021,Schleswig-Holstein,Tenant,No,0.20775,87,272,0.15945,0.25605
2021,Hamburg,Owner,Yes,0.90739,71,71,0.83948,0.97530
2021,Hamburg,Tenant,Yes,0.62379,137,230,0.56105,0.68653
2021,Hamburg,Tenant,No,0.37621,93,230,0.31347,0.43895
2021,Lower Saxony,Owner,Yes,0.94217,551,551,0.92267,0.96168
2021,Lower Saxony,Tenant,Yes,0.74985,468,643,0.71635,0.78335
2021,Lower Saxony,Tenant,No,0.25015,175,643,0.21665,0.28365
2021,Bremen,Tenant,Yes,0.70127,50,82,0.60159,0.80094
2021,Bremen,Tenant,No,0.29873,32,82,0.19906,0.39841
2021,North Rhine-Westphalia,Owner,Yes,0.92575,967,1009,0.90956,0.94193
2021,North Rhine-Westphalia,Owner,No,0.07425,42,1009,0.05807,0.09044
2021,North Rhine-Westphalia,Tenant,Yes,0.69196,1128,1678,0.66987,0.71406
2021,North Rhine-Westphalia,Tenant,No,0.30804,550,1678,0.28594,0.33013
2021,Hesse,Owner,Yes,0.94740,319,319,0.92286,0.97194
2021,Hesse,Tenant,Yes,0.64305,353,531,0.60226,0.68383
2021,Hesse,Tenant,No,0.35695,178,531,0.31617,0.39774
2021,"Rhineland-Palatinate, Saarland",Owner,Yes,0.92889,288,288,0.89915,0.95862
2021,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.70243,236,341,0.65383,0.75103
2021,"Rhineland-Palatinate, Saarland",Tenant,No,0.29757,105,341,0.24897,0.34617
2021,Baden-Wuerttemberg,Owner,Yes,0.92970,621,653,0.91008,0.94933
2021,Baden-Wuerttemberg,Owner,No,0.07030,32,653,0.05067,0.08992
2021,Baden-Wuerttemberg,Tenant,Yes,0.75725,501,697,0.72539,0.78910
2021,Baden-Wuerttemberg,Tenant,No,0.24275,196,697,0.21090,0.27461
2021,Bavaria,Owner,Yes,0.92373,827,862,0.90600,0.94146
2021,Bavaria,Owner,No,0.07627,35,862,0.05854,0.09400
2021,Bavaria,Tenant,Yes,0.71982,764,1017,0.69220,0.74743
2021,Bavaria,Tenant,No,0.28018,253,1017,0.25257,0.30780
2021,Berlin,Owner,Yes,0.73163,78,109,0.64806,0.81520
2021,Berlin,Owner,No,0.26837,31,109,0.18480,0.35194
2021,Berlin,Tenant,Yes,0.46143,244,547,0.41961,0.50324
2021,Berlin,Tenant,No,0.53857,303,547,0.49676,0.58039
2021,Brandenburg,Owner,Yes,0.98239,220,220,0.96497,0.99981
2021,Brandenburg,Tenant,Yes,0.62252,177,254,0.56279,0.68226
2021,Brandenburg,Tenant,No,0.37748,77,254,0.31774,0.43721
2021,Mecklenburg-Western Pomerania,Owner,Yes,0.97353,101,101,0.94207,1.00499
2021,Mecklenburg-Western Pomerania,Tenant,Yes,0.56325,105,172,0.48891,0.63759
2021,Mecklenburg-Western Pomerania,Tenant,No,0.43675,67,172,0.36241,0.51109
2021,Saxony,Owner,Yes,0.95076,259,259,0.92435,0.97716
2021,Saxony,Tenant,Yes,0.67551,355,504,0.63459,0.71642
2021,Saxony,Tenant,No,0.32449,149,504,0.28358,0.36541
2021,Saxony-Anhalt,Owner,Yes,0.87227,146,146,0.81794,0.92660
2021,Saxony-Anhalt,Tenant,Yes,0.58266,153,245,0.52078,0.64453
2021,Saxony-Anhalt,Tenant,No,0.41734,92,245,0.35547,0.47922
2021,Thuringa,Owner,Yes,0.90823,162,162,0.86363,0.95282
2021,Thuringa,Tenant,Yes,0.62338,170,246,0.56270,0.68405
2021,Thuringa,Tenant,No,0.37662,76,246,0.31595,0.43730
