year,bula_h,regtyp,hlf0180,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Brandenburg,Urban regions,Yes,0.76718,43,43,0.63936,0.89500
2017,Brandenburg,Rural regions,Yes,0.76041,471,640,0.72732,0.79351
2017,Brandenburg,Rural regions,No,0.23959,169,640,0.20649,0.27268
2017,Mecklenburg-Western Pomerania,Urban regions,No,0.59880,35,35,0.43405,0.76356
2017,Mecklenburg-Western Pomerania,Rural regions,Yes,0.73312,245,333,0.68554,0.78070
2017,Mecklenburg-Western Pomerania,Rural regions,No,0.26688,88,333,0.21930,0.31446
2017,Saxony,Urban regions,Yes,0.69847,410,585,0.66125,0.73569
2017,Saxony,Urban regions,No,0.30153,175,585,0.26431,0.33875
2017,Saxony,Rural regions,Yes,0.80539,392,472,0.76964,0.84114
2017,Saxony,Rural regions,No,0.19461,80,472,0.15886,0.23036
2017,Saxony-Anhalt,Urban regions,Yes,0.50031,76,140,0.41718,0.58343
2017,Saxony-Anhalt,Urban regions,No,0.49969,64,140,0.41657,0.58282
2017,Saxony-Anhalt,Rural regions,Yes,0.75476,371,481,0.71627,0.79325
2017,Saxony-Anhalt,Rural regions,No,0.24524,110,481,0.20675,0.28373
2017,Thuringa,Urban regions,Yes,0.65335,136,196,0.58655,0.72015
2017,Thuringa,Urban regions,No,0.34665,60,196,0.27985,0.41345
2017,Thuringa,Rural regions,Yes,0.71505,334,435,0.67258,0.75752
2017,Thuringa,Rural regions,No,0.28495,101,435,0.24248,0.32742
2018,Schleswig-Holstein,Urban regions,Yes,0.78927,180,282,0.74159,0.83696
2018,Schleswig-Holstein,Urban regions,No,0.21073,102,282,0.16304,0.25841
2018,Schleswig-Holstein,Rural regions,Yes,0.81358,318,396,0.77517,0.85199
2018,Schleswig-Holstein,Rural regions,No,0.18642,78,396,0.14801,0.22483
2018,Hamburg,Urban regions,Yes,0.66184,229,364,0.61317,0.71051
2018,Hamburg,Urban regions,No,0.33816,135,364,0.28949,0.38683
2018,Lower Saxony,Urban regions,Yes,0.79254,580,797,0.76437,0.82071
2018,Lower Saxony,Urban regions,No,0.20746,217,797,0.17929,0.23563
2018,Lower Saxony,Rural regions,Yes,0.84934,809,1003,0.82719,0.87148
2018,Lower Saxony,Rural regions,No,0.15066,194,1003,0.12852,0.17281
2018,Bremen,Urban regions,Yes,0.67900,112,183,0.61117,0.74683
2018,Bremen,Urban regions,No,0.32100,71,183,0.25317,0.38883
2018,North Rhine-Westphalia,Urban regions,Yes,0.77528,2687,3686,0.76181,0.78876
2018,North Rhine-Westphalia,Urban regions,No,0.22472,999,3686,0.21124,0.23819
2018,North Rhine-Westphalia,Rural regions,Yes,0.93243,61,61,0.86892,0.99595
2018,Hesse,Urban regions,Yes,0.78064,698,976,0.75467,0.80662
2018,Hesse,Urban regions,No,0.21936,278,976,0.19338,0.24533
2018,Hesse,Rural regions,Yes,0.81381,209,256,0.76603,0.86159
2018,Hesse,Rural regions,No,0.18619,47,256,0.13841,0.23397
2018,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.82123,610,816,0.79492,0.84753
2018,"Rhineland-Palatinate, Saarland",Urban regions,No,0.17877,206,816,0.15247,0.20508
2018,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.83637,199,246,0.79005,0.88270
2018,"Rhineland-Palatinate, Saarland",Rural regions,No,0.16363,47,246,0.11730,0.20995
2018,Baden-Wuerttemberg,Urban regions,Yes,0.84699,1353,1684,0.82979,0.86419
2018,Baden-Wuerttemberg,Urban regions,No,0.15301,331,1684,0.13581,0.17021
2018,Baden-Wuerttemberg,Rural regions,Yes,0.92995,172,172,0.89169,0.96820
2018,Bavaria,Urban regions,Yes,0.76862,971,1238,0.74512,0.79213
2018,Bavaria,Urban regions,No,0.23138,267,1238,0.20787,0.25488
2018,Bavaria,Rural regions,Yes,0.83506,1178,1403,0.81564,0.85449
2018,Bavaria,Rural regions,No,0.16494,225,1403,0.14551,0.18436
2018,Berlin,Urban regions,Yes,0.50437,393,784,0.46935,0.53939
2018,Berlin,Urban regions,No,0.49563,391,784,0.46061,0.53065
2018,Brandenburg,Urban regions,Yes,0.67670,42,42,0.53352,0.81987
2018,Brandenburg,Rural regions,Yes,0.74933,470,656,0.71614,0.78252
2018,Brandenburg,Rural regions,No,0.25067,186,656,0.21748,0.28386
2018,Mecklenburg-Western Pomerania,Urban regions,Yes,0.51545,38,38,0.35442,0.67649
2018,Mecklenburg-Western Pomerania,Rural regions,Yes,0.73930,256,351,0.69331,0.78530
2018,Mecklenburg-Western Pomerania,Rural regions,No,0.26070,95,351,0.21470,0.30669
2018,Saxony,Urban regions,Yes,0.67388,401,598,0.63627,0.71148
2018,Saxony,Urban regions,No,0.32612,197,598,0.28852,0.36373
2018,Saxony,Rural regions,Yes,0.81227,394,462,0.77662,0.84792
2018,Saxony,Rural regions,No,0.18773,68,462,0.15208,0.22338
2018,Saxony-Anhalt,Urban regions,Yes,0.59200,90,153,0.51386,0.67013
2018,Saxony-Anhalt,Urban regions,No,0.40800,63,153,0.32987,0.48614
2018,Saxony-Anhalt,Rural regions,Yes,0.74623,359,469,0.70680,0.78565
2018,Saxony-Anhalt,Rural regions,No,0.25377,110,469,0.21435,0.29320
2018,Thuringa,Urban regions,Yes,0.63042,141,225,0.56721,0.69364
2018,Thuringa,Urban regions,No,0.36958,84,225,0.30636,0.43279
2018,Thuringa,Rural regions,Yes,0.74845,322,421,0.70695,0.78994
2018,Thuringa,Rural regions,No,0.25155,99,421,0.21006,0.29305
2019,Schleswig-Holstein,Urban regions,Yes,0.84218,181,215,0.79333,0.89102
2019,Schleswig-Holstein,Urban regions,No,0.15782,34,215,0.10898,0.20667
2019,Schleswig-Holstein,Rural regions,Yes,0.84536,308,363,0.80811,0.88261
2019,Schleswig-Holstein,Rural regions,No,0.15464,55,363,0.11739,0.19189
2019,Hamburg,Urban regions,Yes,0.70385,261,341,0.65532,0.75238
2019,Hamburg,Urban regions,No,0.29615,80,341,0.24762,0.34468
2019,Lower Saxony,Urban regions,Yes,0.83269,541,644,0.80384,0.86154
2019,Lower Saxony,Urban regions,No,0.16731,103,644,0.13846,0.19616
2019,Lower Saxony,Rural regions,Yes,0.86067,737,819,0.83694,0.88440
2019,Lower Saxony,Rural regions,No,0.13933,82,819,0.11560,0.16306
2019,Bremen,Urban regions,Yes,0.75054,94,126,0.67469,0.82640
2019,Bremen,Urban regions,No,0.24946,32,126,0.17360,0.32531
2019,North Rhine-Westphalia,No answer / don't know,Yes,0.75420,70,70,0.65261,0.85580
2019,North Rhine-Westphalia,Urban regions,Yes,0.78242,2610,3128,0.76796,0.79688
2019,North Rhine-Westphalia,Urban regions,No,0.21758,518,3128,0.20312,0.23204
2019,North Rhine-Westphalia,Rural regions,Yes,0.92226,55,55,0.85085,0.99368
2019,Hesse,Urban regions,Yes,0.79434,695,824,0.76672,0.82195
2019,Hesse,Urban regions,No,0.20566,129,824,0.17805,0.23328
2019,Hesse,Rural regions,Yes,0.84892,198,198,0.79891,0.89893
2019,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.80279,571,679,0.77284,0.83274
2019,"Rhineland-Palatinate, Saarland",Urban regions,No,0.19721,108,679,0.16726,0.22716
2019,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.86400,183,183,0.81420,0.91380
2019,Baden-Wuerttemberg,Urban regions,Yes,0.84336,1329,1493,0.82492,0.86181
2019,Baden-Wuerttemberg,Urban regions,No,0.15664,164,1493,0.13819,0.17508
2019,Baden-Wuerttemberg,Rural regions,Yes,0.92998,148,148,0.88873,0.97124
2019,Bavaria,No answer / don't know,Yes,0.77800,54,54,0.66611,0.88989
2019,Bavaria,Urban regions,Yes,0.75926,985,1185,0.73491,0.78361
2019,Bavaria,Urban regions,No,0.24074,200,1185,0.21639,0.26509
2019,Bavaria,Rural regions,Yes,0.85408,1172,1273,0.83468,0.87348
2019,Bavaria,Rural regions,No,0.14592,101,1273,0.12652,0.16532
2019,Berlin,No answer / don't know,No,0.57967,38,38,0.42061,0.73872
2019,Berlin,Urban regions,Yes,0.50604,393,678,0.46838,0.54370
2019,Berlin,Urban regions,No,0.49396,285,678,0.45630,0.53162
2019,Brandenburg,Urban regions,Yes,0.71810,45,45,0.58516,0.85105
2019,Brandenburg,Rural regions,Yes,0.76083,533,647,0.72793,0.79372
2019,Brandenburg,Rural regions,No,0.23917,114,647,0.20628,0.27207
2019,Mecklenburg-Western Pomerania,Urban regions,Yes,0.50732,44,44,0.35789,0.65675
2019,Mecklenburg-Western Pomerania,Rural regions,Yes,0.75762,259,324,0.71089,0.80436
2019,Mecklenburg-Western Pomerania,Rural regions,No,0.24238,65,324,0.19564,0.28911
2019,Saxony,Urban regions,Yes,0.70228,425,548,0.66396,0.74060
2019,Saxony,Urban regions,No,0.29772,123,548,0.25940,0.33604
2019,Saxony,Rural regions,Yes,0.81343,413,467,0.77806,0.84880
2019,Saxony,Rural regions,No,0.18657,54,467,0.15120,0.22194
2019,Saxony-Anhalt,Urban regions,Yes,0.55924,86,129,0.47323,0.64525
2019,Saxony-Anhalt,Urban regions,No,0.44076,43,129,0.35475,0.52677
2019,Saxony-Anhalt,Rural regions,Yes,0.75856,344,430,0.71806,0.79906
2019,Saxony-Anhalt,Rural regions,No,0.24144,86,430,0.20094,0.28194
2019,Thuringa,Urban regions,Yes,0.65424,140,191,0.58661,0.72187
2019,Thuringa,Urban regions,No,0.34576,51,191,0.27813,0.41339
2019,Thuringa,Rural regions,Yes,0.68709,322,387,0.64083,0.73334
2019,Thuringa,Rural regions,No,0.31291,65,387,0.26666,0.35917
2021,Schleswig-Holstein,Urban regions,Yes,0.86323,161,213,0.81698,0.90949
2021,Schleswig-Holstein,Urban regions,No,0.13677,52,213,0.09051,0.18302
2021,Schleswig-Holstein,Rural regions,Yes,0.88135,257,302,0.84482,0.91789
2021,Schleswig-Holstein,Rural regions,No,0.11865,45,302,0.08211,0.15518
2021,Hamburg,Urban regions,Yes,0.70305,208,308,0.65193,0.75416
2021,Hamburg,Urban regions,No,0.29695,100,308,0.24584,0.34807
2021,Lower Saxony,Urban regions,Yes,0.79210,430,548,0.75809,0.82611
2021,Lower Saxony,Urban regions,No,0.20790,118,548,0.17389,0.24191
2021,Lower Saxony,Rural regions,Yes,0.89947,589,664,0.87658,0.92236
2021,Lower Saxony,Rural regions,No,0.10053,75,664,0.07764,0.12342
2021,Bremen,Urban regions,Yes,0.77266,72,106,0.69249,0.85282
2021,Bremen,Urban regions,No,0.22734,34,106,0.14718,0.30751
2021,North Rhine-Westphalia,Urban regions,Yes,0.79171,2045,2634,0.77620,0.80722
2021,North Rhine-Westphalia,Urban regions,No,0.20829,589,2634,0.19278,0.22380
2021,North Rhine-Westphalia,Rural regions,Yes,0.91626,51,51,0.83948,0.99304
2021,Hesse,Urban regions,Yes,0.78706,539,705,0.75682,0.81730
2021,Hesse,Urban regions,No,0.21294,166,705,0.18270,0.24318
2021,Hesse,Rural regions,Yes,0.80966,134,134,0.74294,0.87638
2021,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.84619,403,505,0.81469,0.87769
2021,"Rhineland-Palatinate, Saarland",Urban regions,No,0.15381,102,505,0.12231,0.18531
2021,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.79835,121,121,0.72656,0.87014
2021,Baden-Wuerttemberg,Urban regions,Yes,0.84568,1002,1218,0.82538,0.86598
2021,Baden-Wuerttemberg,Urban regions,No,0.15432,216,1218,0.13402,0.17462
2021,Baden-Wuerttemberg,Rural regions,Yes,0.91968,120,120,0.87085,0.96851
2021,Bavaria,Urban regions,Yes,0.76071,734,936,0.73337,0.78806
2021,Bavaria,Urban regions,No,0.23929,202,936,0.21194,0.26663
2021,Bavaria,Rural regions,Yes,0.88196,857,943,0.86136,0.90257
2021,Bavaria,Rural regions,No,0.11804,86,943,0.09743,0.13864
2021,Berlin,Urban regions,Yes,0.51782,322,656,0.47955,0.55608
2021,Berlin,Urban regions,No,0.48218,334,656,0.44392,0.52045
2021,Brandenburg,Urban regions,Yes,0.67985,32,32,0.51562,0.84408
2021,Brandenburg,Rural regions,Yes,0.81266,365,435,0.77595,0.84937
2021,Brandenburg,Rural regions,No,0.18734,70,435,0.15063,0.22405
2021,Mecklenburg-Western Pomerania,Urban regions,Yes,0.53035,33,33,0.35742,0.70327
2021,Mecklenburg-Western Pomerania,Rural regions,Yes,0.74225,173,220,0.68432,0.80018
2021,Mecklenburg-Western Pomerania,Rural regions,No,0.25775,47,220,0.19982,0.31568
2021,Saxony,Urban regions,Yes,0.68834,313,427,0.64435,0.73232
2021,Saxony,Urban regions,No,0.31166,114,427,0.26768,0.35565
2021,Saxony,Rural regions,Yes,0.85162,302,344,0.81400,0.88924
2021,Saxony,Rural regions,No,0.14838,42,344,0.11076,0.18600
2021,Saxony-Anhalt,Urban regions,Yes,0.50096,63,98,0.40145,0.60046
2021,Saxony-Anhalt,Urban regions,No,0.49904,35,98,0.39954,0.59855
2021,Saxony-Anhalt,Rural regions,Yes,0.74812,236,302,0.69908,0.79716
2021,Saxony-Anhalt,Rural regions,No,0.25188,66,302,0.20284,0.30092
2021,Thuringa,Urban regions,Yes,0.68183,113,160,0.60943,0.75423
2021,Thuringa,Urban regions,No,0.31817,47,160,0.24577,0.39057
2021,Thuringa,Rural regions,Yes,0.76455,219,256,0.71247,0.81662
2021,Thuringa,Rural regions,No,0.23545,37,256,0.18338,0.28753
