year,bula_h,quintil_oecd,doctoryn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,Thuringa,3rd Quintile,No,0.18012,42,163,0.12094,0.23930
1997,Thuringa,4th Quintile,Yes,0.62811,88,135,0.54628,0.70994
1997,Thuringa,4th Quintile,No,0.27482,47,135,0.19923,0.35040
1998,Schleswig-Holstein,2nd Quintile,Yes,0.41940,33,33,0.24842,0.59037
1998,Schleswig-Holstein,3rd Quintile,Yes,0.70777,37,37,0.55921,0.85634
1998,Schleswig-Holstein,4th Quintile,Yes,0.56139,40,40,0.40565,0.71712
1998,Schleswig-Holstein,5th Quintile,Yes,0.60108,42,42,0.45119,0.75097
1998,Lower Saxony,1st Quintile,Yes,0.46025,116,191,0.38938,0.53112
1998,Lower Saxony,1st Quintile,No,0.26392,75,191,0.20124,0.32659
1998,Lower Saxony,2nd Quintile,Yes,0.53086,134,193,0.46027,0.60145
1998,Lower Saxony,2nd Quintile,No,0.22615,59,193,0.16698,0.28532
1998,Lower Saxony,3rd Quintile,Yes,0.53561,126,183,0.46315,0.60807
1998,Lower Saxony,3rd Quintile,No,0.26220,57,183,0.19830,0.32610
1998,Lower Saxony,4th Quintile,Yes,0.56561,136,215,0.49919,0.63202
1998,Lower Saxony,4th Quintile,No,0.32973,79,215,0.26675,0.39272
1998,Lower Saxony,5th Quintile,Yes,0.62867,148,204,0.56220,0.69513
1998,Lower Saxony,5th Quintile,No,0.21589,56,204,0.15929,0.27249
1998,North Rhine-Westphalia,1st Quintile,Yes,0.51008,345,539,0.46784,0.55232
1998,North Rhine-Westphalia,1st Quintile,No,0.24016,194,539,0.20406,0.27626
1998,North Rhine-Westphalia,2nd Quintile,Yes,0.49426,248,398,0.44508,0.54344
1998,North Rhine-Westphalia,2nd Quintile,No,0.25150,150,398,0.20882,0.29418
1998,North Rhine-Westphalia,3rd Quintile,Yes,0.54932,294,445,0.50303,0.59560
1998,North Rhine-Westphalia,3rd Quintile,No,0.22858,151,445,0.18952,0.26764
1998,North Rhine-Westphalia,4th Quintile,Yes,0.59796,305,468,0.55349,0.64243
1998,North Rhine-Westphalia,4th Quintile,No,0.28676,163,468,0.24574,0.32778
1998,North Rhine-Westphalia,5th Quintile,Yes,0.61482,346,534,0.57350,0.65613
1998,North Rhine-Westphalia,5th Quintile,No,0.26210,188,534,0.22477,0.29944
1998,Hesse,1st Quintile,Yes,0.41615,82,154,0.33804,0.49425
1998,Hesse,1st Quintile,No,0.31840,72,154,0.24459,0.39222
1998,Hesse,2nd Quintile,Yes,0.54640,103,170,0.47134,0.62146
1998,Hesse,2nd Quintile,No,0.24482,67,170,0.17999,0.30965
1998,Hesse,3rd Quintile,Yes,0.57240,85,126,0.48567,0.65913
1998,Hesse,3rd Quintile,No,0.25218,41,126,0.17605,0.32830
1998,Hesse,4th Quintile,Yes,0.51124,115,171,0.43610,0.58639
1998,Hesse,4th Quintile,No,0.30399,56,171,0.23484,0.37313
1998,Hesse,5th Quintile,Yes,0.61205,129,189,0.54240,0.68171
1998,Hesse,5th Quintile,No,0.27570,60,189,0.21182,0.33958
1998,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.47797,88,135,0.39339,0.56255
1998,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.26075,47,135,0.18642,0.33509
1998,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.54043,103,156,0.46197,0.61889
1998,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.23210,53,156,0.16563,0.29856
1998,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.62071,99,137,0.53916,0.70226
1998,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.21297,38,137,0.14416,0.28178
1998,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.46660,97,159,0.38881,0.54439
1998,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.37979,62,159,0.30411,0.45547
1998,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.56747,68,111,0.47488,0.66005
1998,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.35146,43,111,0.26224,0.44068
1998,Baden-Wuerttemberg,1st Quintile,Yes,0.46218,205,320,0.40746,0.51689
1998,Baden-Wuerttemberg,1st Quintile,No,0.22616,115,320,0.18025,0.27207
1998,Baden-Wuerttemberg,2nd Quintile,Yes,0.52232,220,316,0.46716,0.57748
1998,Baden-Wuerttemberg,2nd Quintile,No,0.21209,96,316,0.16695,0.25723
1998,Baden-Wuerttemberg,3rd Quintile,Yes,0.62399,218,296,0.56872,0.67927
1998,Baden-Wuerttemberg,3rd Quintile,No,0.20133,78,296,0.15557,0.24709
1998,Baden-Wuerttemberg,4th Quintile,Yes,0.67527,260,342,0.62557,0.72497
1998,Baden-Wuerttemberg,4th Quintile,No,0.19504,82,342,0.15298,0.23710
1998,Baden-Wuerttemberg,5th Quintile,Yes,0.61430,211,308,0.55985,0.66875
1998,Baden-Wuerttemberg,5th Quintile,No,0.26589,97,308,0.21647,0.31532
1998,Bavaria,1st Quintile,Yes,0.53798,152,221,0.47209,0.60386
1998,Bavaria,1st Quintile,No,0.22178,69,221,0.16688,0.27668
1998,Bavaria,2nd Quintile,Yes,0.53028,188,275,0.47118,0.58937
1998,Bavaria,2nd Quintile,No,0.19900,87,275,0.15173,0.24628
1998,Bavaria,3rd Quintile,Yes,0.60408,236,326,0.55091,0.65725
1998,Bavaria,3rd Quintile,No,0.18455,90,326,0.14237,0.22672
1998,Bavaria,4th Quintile,Yes,0.63361,263,373,0.58465,0.68258
1998,Bavaria,4th Quintile,No,0.24195,110,373,0.19843,0.28547
1998,Bavaria,5th Quintile,Yes,0.59957,233,361,0.54895,0.65018
1998,Bavaria,5th Quintile,No,0.27911,128,361,0.23277,0.32544
1998,Berlin,1st Quintile,Yes,0.53010,50,50,0.39035,0.66984
1998,Berlin,2nd Quintile,Yes,0.55491,52,52,0.41852,0.69131
1998,Berlin,3rd Quintile,Yes,0.58165,68,68,0.46353,0.69977
1998,Berlin,4th Quintile,Yes,0.62502,71,103,0.53106,0.71897
1998,Berlin,4th Quintile,No,0.22552,32,103,0.14441,0.30662
1998,Berlin,5th Quintile,Yes,0.71308,74,74,0.60931,0.81684
1998,Brandenburg,1st Quintile,Yes,0.46711,63,97,0.36731,0.56692
1998,Brandenburg,1st Quintile,No,0.30683,34,97,0.21457,0.39908
1998,Brandenburg,2nd Quintile,Yes,0.55682,101,149,0.47679,0.63686
1998,Brandenburg,2nd Quintile,No,0.26628,48,149,0.19506,0.33749
1998,Brandenburg,3rd Quintile,Yes,0.64988,110,149,0.57303,0.72673
1998,Brandenburg,3rd Quintile,No,0.21836,39,149,0.15180,0.28492
1998,Brandenburg,4th Quintile,Yes,0.63771,75,107,0.54620,0.72921
1998,Brandenburg,4th Quintile,No,0.24841,32,107,0.16615,0.33066
1998,Brandenburg,5th Quintile,Yes,0.77128,70,70,0.67218,0.87038
1998,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.50676,41,41,0.35182,0.66170
1998,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.57068,55,91,0.46842,0.67294
1998,Mecklenburg-Western Pomerania,2nd Quintile,No,0.24557,36,91,0.15664,0.33449
1998,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.63958,62,62,0.51909,0.76006
1998,Mecklenburg-Western Pomerania,4th Quintile,Yes,0.55477,59,59,0.42687,0.68268
1998,Mecklenburg-Western Pomerania,5th Quintile,Yes,0.64721,39,39,0.49528,0.79914
1998,Saxony,1st Quintile,Yes,0.54527,124,181,0.47253,0.61802
1998,Saxony,1st Quintile,No,0.20974,57,181,0.15026,0.26921
1998,Saxony,2nd Quintile,Yes,0.55724,182,279,0.49885,0.61563
1998,Saxony,2nd Quintile,No,0.26918,97,279,0.21705,0.32132
1998,Saxony,3rd Quintile,Yes,0.65577,219,303,0.60218,0.70935
1998,Saxony,3rd Quintile,No,0.17455,84,303,0.13174,0.21736
1998,Saxony,4th Quintile,Yes,0.62021,138,196,0.55209,0.68833
1998,Saxony,4th Quintile,No,0.27850,58,196,0.21559,0.34142
1998,Saxony,5th Quintile,Yes,0.67863,69,69,0.56763,0.78963
1998,Saxony-Anhalt,1st Quintile,Yes,0.55657,80,129,0.47051,0.64264
1998,Saxony-Anhalt,1st Quintile,No,0.27178,49,129,0.19471,0.34885
1998,Saxony-Anhalt,2nd Quintile,Yes,0.59471,84,130,0.50999,0.67944
1998,Saxony-Anhalt,2nd Quintile,No,0.26394,46,130,0.18788,0.34000
1998,Saxony-Anhalt,3rd Quintile,Yes,0.57192,114,177,0.49882,0.64503
1998,Saxony-Anhalt,3rd Quintile,No,0.31622,63,177,0.24752,0.38492
1998,Saxony-Anhalt,4th Quintile,Yes,0.65019,87,119,0.56414,0.73624
1998,Saxony-Anhalt,4th Quintile,No,0.22531,32,119,0.14993,0.30069
1998,Saxony-Anhalt,5th Quintile,Yes,0.60746,46,46,0.46478,0.75013
1998,Thuringa,1st Quintile,Yes,0.45902,87,133,0.37400,0.54403
1998,Thuringa,1st Quintile,No,0.25328,46,133,0.17909,0.32747
1998,Thuringa,2nd Quintile,Yes,0.56185,100,148,0.48164,0.64206
1998,Thuringa,2nd Quintile,No,0.21811,48,148,0.15136,0.28487
1998,Thuringa,3rd Quintile,Yes,0.63700,107,155,0.56105,0.71295
1998,Thuringa,3rd Quintile,No,0.24703,48,155,0.17892,0.31515
1998,Thuringa,4th Quintile,Yes,0.60713,100,154,0.52974,0.68452
1998,Thuringa,4th Quintile,No,0.26031,54,154,0.19078,0.32985
1998,Thuringa,5th Quintile,Yes,0.67586,50,50,0.54480,0.80691
1999,Schleswig-Holstein,2nd Quintile,Yes,0.50397,41,41,0.34902,0.65891
1999,Schleswig-Holstein,3rd Quintile,Yes,0.55943,43,43,0.40929,0.70958
1999,Schleswig-Holstein,4th Quintile,Yes,0.60054,51,51,0.46478,0.73631
1999,Schleswig-Holstein,5th Quintile,Yes,0.47257,46,89,0.36826,0.57688
1999,Schleswig-Holstein,5th Quintile,No,0.46834,43,89,0.36408,0.57260
1999,Lower Saxony,1st Quintile,Yes,0.51181,129,204,0.44305,0.58058
1999,Lower Saxony,1st Quintile,No,0.22852,75,204,0.17076,0.28628
1999,Lower Saxony,2nd Quintile,Yes,0.59828,154,220,0.53335,0.66321
1999,Lower Saxony,2nd Quintile,No,0.16848,66,220,0.11891,0.21805
1999,Lower Saxony,3rd Quintile,Yes,0.56878,165,238,0.50573,0.63183
1999,Lower Saxony,3rd Quintile,No,0.23859,73,238,0.18432,0.29285
1999,Lower Saxony,4th Quintile,Yes,0.61361,163,235,0.55122,0.67600
1999,Lower Saxony,4th Quintile,No,0.26409,72,235,0.20760,0.32058
1999,Lower Saxony,5th Quintile,Yes,0.58718,177,267,0.52802,0.64635
1999,Lower Saxony,5th Quintile,No,0.29580,90,267,0.24095,0.35065
1999,North Rhine-Westphalia,1st Quintile,Yes,0.48972,338,535,0.44732,0.53212
1999,North Rhine-Westphalia,1st Quintile,No,0.26412,197,535,0.22673,0.30152
1999,North Rhine-Westphalia,2nd Quintile,Yes,0.52218,349,549,0.48036,0.56400
1999,North Rhine-Westphalia,2nd Quintile,No,0.25684,200,549,0.22026,0.29342
1999,North Rhine-Westphalia,3rd Quintile,Yes,0.58700,311,446,0.54125,0.63275
1999,North Rhine-Westphalia,3rd Quintile,No,0.21187,135,446,0.17390,0.24984
1999,North Rhine-Westphalia,4th Quintile,Yes,0.58547,378,544,0.54404,0.62691
1999,North Rhine-Westphalia,4th Quintile,No,0.25744,166,544,0.22067,0.29422
1999,North Rhine-Westphalia,5th Quintile,Yes,0.59699,407,604,0.55784,0.63614
1999,North Rhine-Westphalia,5th Quintile,No,0.29822,197,604,0.26171,0.33474
1999,Hesse,1st Quintile,Yes,0.50785,105,164,0.43110,0.58460
1999,Hesse,1st Quintile,No,0.27138,59,164,0.20311,0.33964
1999,Hesse,2nd Quintile,Yes,0.53810,110,171,0.46315,0.61304
1999,Hesse,2nd Quintile,No,0.25779,61,171,0.19203,0.32354
1999,Hesse,3rd Quintile,Yes,0.58916,117,163,0.51339,0.66492
1999,Hesse,3rd Quintile,No,0.20363,46,163,0.14162,0.26564
1999,Hesse,4th Quintile,Yes,0.58193,126,182,0.51007,0.65379
1999,Hesse,4th Quintile,No,0.23941,56,182,0.17724,0.30158
1999,Hesse,5th Quintile,Yes,0.67205,158,209,0.60825,0.73585
1999,Hesse,5th Quintile,No,0.24827,51,209,0.18956,0.30698
1999,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.50136,98,143,0.41912,0.58360
1999,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.23611,45,143,0.16625,0.30596
1999,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.48479,94,150,0.40454,0.56504
1999,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.26839,56,150,0.19724,0.33954
1999,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.59082,112,157,0.51367,0.66798
1999,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.22170,45,157,0.15651,0.28688
1999,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.69059,127,172,0.62131,0.75988
1999,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.21534,45,172,0.15373,0.27695
1999,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.74631,108,148,0.67597,0.81666
1999,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.21695,40,148,0.15032,0.28358
1999,Baden-Wuerttemberg,1st Quintile,Yes,0.54176,228,324,0.48743,0.59610
1999,Baden-Wuerttemberg,1st Quintile,No,0.19540,96,324,0.15216,0.23865
1999,Baden-Wuerttemberg,2nd Quintile,Yes,0.49226,223,333,0.43848,0.54603
1999,Baden-Wuerttemberg,2nd Quintile,No,0.24823,110,333,0.20176,0.29470
1999,Baden-Wuerttemberg,3rd Quintile,Yes,0.65160,278,379,0.60356,0.69963
1999,Baden-Wuerttemberg,3rd Quintile,No,0.17464,101,379,0.13637,0.21292
1999,Baden-Wuerttemberg,4th Quintile,Yes,0.61635,250,343,0.56482,0.66789
1999,Baden-Wuerttemberg,4th Quintile,No,0.21643,93,343,0.17278,0.26007
1999,Baden-Wuerttemberg,5th Quintile,Yes,0.59531,236,343,0.54329,0.64733
1999,Baden-Wuerttemberg,5th Quintile,No,0.27949,107,343,0.23193,0.32706
1999,Bavaria,1st Quintile,Yes,0.54011,186,255,0.47882,0.60140
1999,Bavaria,1st Quintile,No,0.18285,69,255,0.13531,0.23039
1999,Bavaria,2nd Quintile,Yes,0.60986,198,272,0.55178,0.66794
1999,Bavaria,2nd Quintile,No,0.19354,74,272,0.14650,0.24057
1999,Bavaria,3rd Quintile,Yes,0.55621,248,366,0.50524,0.60718
1999,Bavaria,3rd Quintile,No,0.24745,118,366,0.20318,0.29172
1999,Bavaria,4th Quintile,Yes,0.65423,338,458,0.61062,0.69784
1999,Bavaria,4th Quintile,No,0.21216,120,458,0.17467,0.24964
1999,Bavaria,5th Quintile,Yes,0.65664,311,436,0.61202,0.70126
1999,Bavaria,5th Quintile,No,0.23411,125,436,0.19432,0.27391
1999,Berlin,1st Quintile,Yes,0.52018,75,75,0.40635,0.63401
1999,Berlin,2nd Quintile,Yes,0.53715,43,43,0.38635,0.68795
1999,Berlin,3rd Quintile,Yes,0.65604,82,82,0.55259,0.75949
1999,Berlin,4th Quintile,Yes,0.66052,99,99,0.56676,0.75427
1999,Berlin,5th Quintile,Yes,0.54406,62,101,0.44645,0.64168
1999,Berlin,5th Quintile,No,0.32183,39,101,0.23027,0.41340
1999,Brandenburg,1st Quintile,Yes,0.55429,80,117,0.46384,0.64475
1999,Brandenburg,1st Quintile,No,0.22242,37,117,0.14674,0.29810
1999,Brandenburg,2nd Quintile,Yes,0.64548,120,162,0.57158,0.71937
1999,Brandenburg,2nd Quintile,No,0.21692,42,162,0.15325,0.28058
1999,Brandenburg,3rd Quintile,Yes,0.68846,116,152,0.61459,0.76233
1999,Brandenburg,3rd Quintile,No,0.14006,36,152,0.08471,0.19542
1999,Brandenburg,4th Quintile,Yes,0.58722,71,71,0.47189,0.70256
1999,Brandenburg,5th Quintile,Yes,0.72282,58,58,0.60662,0.83902
1999,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.41215,51,90,0.30989,0.51442
1999,Mecklenburg-Western Pomerania,1st Quintile,No,0.33571,39,90,0.23760,0.43382
1999,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.56417,74,112,0.47192,0.65642
1999,Mecklenburg-Western Pomerania,2nd Quintile,No,0.26795,38,112,0.18556,0.35034
1999,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.69030,65,65,0.57701,0.80358
1999,Mecklenburg-Western Pomerania,4th Quintile,Yes,0.68240,35,35,0.52591,0.83888
1999,Mecklenburg-Western Pomerania,5th Quintile,Yes,0.55549,47,47,0.41189,0.69909
1999,Saxony,1st Quintile,Yes,0.55323,161,239,0.49007,0.61639
1999,Saxony,1st Quintile,No,0.23035,78,239,0.17686,0.28385
1999,Saxony,2nd Quintile,Yes,0.60874,251,354,0.55783,0.65965
1999,Saxony,2nd Quintile,No,0.23712,103,354,0.19275,0.28149
1999,Saxony,3rd Quintile,Yes,0.64984,202,270,0.59283,0.70685
1999,Saxony,3rd Quintile,No,0.20680,68,270,0.15840,0.25520
1999,Saxony,4th Quintile,Yes,0.59469,137,200,0.52648,0.66291
1999,Saxony,4th Quintile,No,0.30732,63,200,0.24321,0.37142
1999,Saxony,5th Quintile,Yes,0.54440,57,57,0.41396,0.67484
1999,Saxony-Anhalt,1st Quintile,Yes,0.54434,103,157,0.46619,0.62250
1999,Saxony-Anhalt,1st Quintile,No,0.27087,54,157,0.20113,0.34061
1999,Saxony-Anhalt,2nd Quintile,Yes,0.68092,123,172,0.61106,0.75079
1999,Saxony-Anhalt,2nd Quintile,No,0.22662,49,172,0.16387,0.28937
1999,Saxony-Anhalt,3rd Quintile,Yes,0.67578,127,171,0.60541,0.74614
1999,Saxony-Anhalt,3rd Quintile,No,0.21855,44,171,0.15642,0.28067
1999,Saxony-Anhalt,4th Quintile,Yes,0.72761,106,106,0.64245,0.81276
1999,Saxony-Anhalt,5th Quintile,Yes,0.66385,42,42,0.51925,0.80845
1999,Thuringa,1st Quintile,Yes,0.52082,118,163,0.44389,0.59775
1999,Thuringa,1st Quintile,No,0.17701,45,163,0.11824,0.23579
1999,Thuringa,2nd Quintile,Yes,0.63111,140,189,0.56214,0.70009
1999,Thuringa,2nd Quintile,No,0.20229,49,189,0.14487,0.25971
1999,Thuringa,3rd Quintile,Yes,0.72771,154,195,0.66507,0.79035
1999,Thuringa,3rd Quintile,No,0.16267,41,195,0.11073,0.21460
1999,Thuringa,4th Quintile,Yes,0.58314,68,68,0.46508,0.70120
1999,Thuringa,5th Quintile,Yes,0.66640,47,47,0.53015,0.80266
2000,Schleswig-Holstein,2nd Quintile,Yes,0.63718,38,38,0.48225,0.79211
2000,Schleswig-Holstein,3rd Quintile,Yes,0.52379,48,48,0.38100,0.66657
2000,Schleswig-Holstein,4th Quintile,Yes,0.57595,37,37,0.41452,0.73739
2000,Schleswig-Holstein,5th Quintile,Yes,0.58710,57,90,0.48480,0.68939
2000,Schleswig-Holstein,5th Quintile,No,0.30530,33,90,0.20962,0.40098
2000,Lower Saxony,1st Quintile,Yes,0.51588,124,191,0.44482,0.58694
2000,Lower Saxony,1st Quintile,No,0.21537,67,191,0.15692,0.27382
2000,Lower Saxony,2nd Quintile,Yes,0.52976,127,193,0.45916,0.60036
2000,Lower Saxony,2nd Quintile,No,0.23820,66,193,0.17795,0.29846
2000,Lower Saxony,3rd Quintile,Yes,0.54250,172,248,0.48037,0.60464
2000,Lower Saxony,3rd Quintile,No,0.25040,76,248,0.19637,0.30443
2000,Lower Saxony,4th Quintile,Yes,0.56565,164,238,0.50254,0.62875
2000,Lower Saxony,4th Quintile,No,0.27985,74,238,0.22270,0.33701
2000,Lower Saxony,5th Quintile,Yes,0.55711,161,246,0.49491,0.61931
2000,Lower Saxony,5th Quintile,No,0.30338,85,246,0.24582,0.36095
2000,North Rhine-Westphalia,1st Quintile,Yes,0.50649,314,497,0.46249,0.55049
2000,North Rhine-Westphalia,1st Quintile,No,0.26357,183,497,0.22479,0.30234
2000,North Rhine-Westphalia,2nd Quintile,Yes,0.50694,339,528,0.46426,0.54963
2000,North Rhine-Westphalia,2nd Quintile,No,0.26131,189,528,0.22379,0.29882
2000,North Rhine-Westphalia,3rd Quintile,Yes,0.52720,303,454,0.48123,0.57318
2000,North Rhine-Westphalia,3rd Quintile,No,0.26299,151,454,0.22244,0.30353
2000,North Rhine-Westphalia,4th Quintile,Yes,0.55650,338,524,0.51392,0.59908
2000,North Rhine-Westphalia,4th Quintile,No,0.28800,186,524,0.24919,0.32681
2000,North Rhine-Westphalia,5th Quintile,Yes,0.62384,410,610,0.58536,0.66231
2000,North Rhine-Westphalia,5th Quintile,No,0.28046,200,610,0.24478,0.31614
2000,Hesse,1st Quintile,Yes,0.51888,105,158,0.44072,0.59704
2000,Hesse,1st Quintile,No,0.21509,53,158,0.15081,0.27936
2000,Hesse,2nd Quintile,Yes,0.55447,109,163,0.47793,0.63100
2000,Hesse,2nd Quintile,No,0.22663,54,163,0.16216,0.29110
2000,Hesse,3rd Quintile,Yes,0.60328,109,153,0.52551,0.68106
2000,Hesse,3rd Quintile,No,0.22986,44,153,0.16297,0.29674
2000,Hesse,4th Quintile,Yes,0.56362,131,201,0.49489,0.63235
2000,Hesse,4th Quintile,No,0.27801,70,201,0.21592,0.34010
2000,Hesse,5th Quintile,Yes,0.62968,122,176,0.55814,0.70123
2000,Hesse,5th Quintile,No,0.27593,54,176,0.20971,0.34216
2000,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.47959,94,145,0.39799,0.56119
2000,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.24571,51,145,0.17539,0.31603
2000,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.50957,103,157,0.43113,0.58802
2000,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.22511,54,157,0.15957,0.29065
2000,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.65831,91,125,0.57483,0.74179
2000,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.18880,34,125,0.11992,0.25768
2000,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.60169,116,170,0.52788,0.67550
2000,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.25405,54,170,0.18842,0.31968
2000,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.64929,107,152,0.57318,0.72541
2000,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.26693,45,152,0.19638,0.33749
2000,Baden-Wuerttemberg,1st Quintile,Yes,0.51615,235,345,0.46334,0.56897
2000,Baden-Wuerttemberg,1st Quintile,No,0.21288,110,345,0.16962,0.25613
2000,Baden-Wuerttemberg,2nd Quintile,Yes,0.53902,251,347,0.48650,0.59154
2000,Baden-Wuerttemberg,2nd Quintile,No,0.20203,96,347,0.15972,0.24434
2000,Baden-Wuerttemberg,3rd Quintile,Yes,0.57445,212,304,0.51878,0.63012
2000,Baden-Wuerttemberg,3rd Quintile,No,0.22345,92,304,0.17655,0.27036
2000,Baden-Wuerttemberg,4th Quintile,Yes,0.63010,255,339,0.57863,0.68157
2000,Baden-Wuerttemberg,4th Quintile,No,0.17382,84,339,0.13342,0.21422
2000,Baden-Wuerttemberg,5th Quintile,Yes,0.55444,225,343,0.50176,0.60712
2000,Baden-Wuerttemberg,5th Quintile,No,0.31189,118,343,0.26279,0.36099
2000,Bavaria,1st Quintile,Yes,0.57038,182,264,0.51056,0.63021
2000,Bavaria,1st Quintile,No,0.22998,82,264,0.17912,0.28084
2000,Bavaria,2nd Quintile,Yes,0.55482,213,289,0.49742,0.61221
2000,Bavaria,2nd Quintile,No,0.20552,76,289,0.15885,0.25219
2000,Bavaria,3rd Quintile,Yes,0.54628,222,338,0.49313,0.59943
2000,Bavaria,3rd Quintile,No,0.23681,116,338,0.19142,0.28220
2000,Bavaria,4th Quintile,Yes,0.60761,274,397,0.55951,0.65570
2000,Bavaria,4th Quintile,No,0.26300,123,397,0.21964,0.30637
2000,Bavaria,5th Quintile,Yes,0.63862,318,449,0.59413,0.68310
2000,Bavaria,5th Quintile,No,0.24942,131,449,0.20935,0.28949
2000,Berlin,1st Quintile,Yes,0.40560,59,99,0.30839,0.50282
2000,Berlin,1st Quintile,No,0.30746,40,99,0.21610,0.39882
2000,Berlin,2nd Quintile,Yes,0.62653,63,63,0.50612,0.74694
2000,Berlin,3rd Quintile,Yes,0.59639,60,92,0.49559,0.69720
2000,Berlin,3rd Quintile,No,0.28049,32,92,0.18819,0.37280
2000,Berlin,4th Quintile,Yes,0.69527,83,83,0.59564,0.79490
2000,Berlin,5th Quintile,Yes,0.55937,61,96,0.45954,0.65920
2000,Berlin,5th Quintile,No,0.28396,35,96,0.19328,0.37463
2000,Brandenburg,1st Quintile,Yes,0.55114,95,145,0.46991,0.63238
2000,Brandenburg,1st Quintile,No,0.25542,50,145,0.18419,0.32665
2000,Brandenburg,2nd Quintile,Yes,0.68962,108,108,0.60196,0.77729
2000,Brandenburg,3rd Quintile,Yes,0.53385,93,137,0.45001,0.61769
2000,Brandenburg,3rd Quintile,No,0.31252,44,137,0.23462,0.39042
2000,Brandenburg,4th Quintile,Yes,0.62158,88,88,0.51967,0.72350
2000,Brandenburg,5th Quintile,Yes,0.81389,51,51,0.70601,0.92177
2000,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.51951,55,55,0.38625,0.65277
2000,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.54975,74,114,0.45801,0.64148
2000,Mecklenburg-Western Pomerania,2nd Quintile,No,0.28520,40,114,0.20195,0.36845
2000,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.61108,64,64,0.49070,0.73146
2000,Mecklenburg-Western Pomerania,4th Quintile,Yes,0.71307,47,47,0.58235,0.84378
2000,Mecklenburg-Western Pomerania,5th Quintile,Yes,0.88350,43,43,0.78647,0.98053
2000,Saxony,1st Quintile,Yes,0.57859,179,247,0.51688,0.64029
2000,Saxony,1st Quintile,No,0.21895,68,247,0.16728,0.27063
2000,Saxony,2nd Quintile,Yes,0.62668,221,311,0.57283,0.68052
2000,Saxony,2nd Quintile,No,0.18976,90,311,0.14611,0.23341
2000,Saxony,3rd Quintile,Yes,0.63558,226,307,0.58166,0.68951
2000,Saxony,3rd Quintile,No,0.21957,81,307,0.17318,0.26595
2000,Saxony,4th Quintile,Yes,0.64142,128,188,0.57269,0.71016
2000,Saxony,4th Quintile,No,0.25213,60,188,0.18990,0.31437
2000,Saxony,5th Quintile,Yes,0.61687,54,54,0.48598,0.74775
2000,Saxony-Anhalt,1st Quintile,Yes,0.60764,110,159,0.53150,0.68378
2000,Saxony-Anhalt,1st Quintile,No,0.25326,49,159,0.18545,0.32107
2000,Saxony-Anhalt,2nd Quintile,Yes,0.63340,110,160,0.55849,0.70830
2000,Saxony-Anhalt,2nd Quintile,No,0.24757,50,160,0.18048,0.31466
2000,Saxony-Anhalt,3rd Quintile,Yes,0.60454,107,160,0.52854,0.68054
2000,Saxony-Anhalt,3rd Quintile,No,0.30629,53,160,0.23464,0.37794
2000,Saxony-Anhalt,4th Quintile,Yes,0.66762,92,92,0.57084,0.76441
2000,Saxony-Anhalt,5th Quintile,Yes,0.57409,49,49,0.43420,0.71398
2000,Thuringa,1st Quintile,Yes,0.51435,108,155,0.43541,0.59329
2000,Thuringa,1st Quintile,No,0.20350,47,155,0.13991,0.26709
2000,Thuringa,2nd Quintile,Yes,0.58321,101,160,0.50658,0.65985
