"plh0172","year","bula_h","n","percent","lower_confidence","upper_confidence"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2013","Berlin","120","0.114649775470857","0.0948436715247885","0.134455879416925"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2013","Brandenburg","142","0.139156577908926","0.118019573821131","0.160293581996722"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2013","Mecklenburg-Vorpommern","70","0.12345844078573","0.0969367626343602","0.149980118937101"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2013","Sachsen","182","0.104439622551851","0.0899526948413674","0.118926550262334"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2013","Sachsen-Anhalt","109","0.0963794857122729","0.0778175262760093","0.114941445148536"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2013","Thueringen","158","0.170319771879555","0.147078870711688","0.193560673047422"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2013","Schleswig-Holstein","97","0.100103813558947","0.0806777439669163","0.119529883150977"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2013","Hamburg","43","0.100548510965982","0.0715450543824871","0.129551967549477"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2013","Niedersachsen","267","0.104700151368302","0.0926721476682673","0.116728155068338"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2013","Bremen","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2013","Nordrhein-Westfalen","596","0.111470868727706","0.102871393893368","0.120070343562045"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2013","Hessen","184","0.101686365133942","0.0876062302477484","0.115766500020135"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2013","Rheinland-Pfalz,Saarland","136","0.11231474056391","0.0947330625972641","0.129896418530556"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2013","Baden-Wuerttemberg","316","0.101192501140991","0.0904648481680462","0.111920154113936"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2013","Bayern","489","0.111463308728913","0.101783010822121","0.121143606635706"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2013","Saarland","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2013","Berlin","90","0.0958801861999855","0.0775767627742187","0.114183609625752"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2013","Brandenburg","74","0.0656371416154108","0.050513300995737","0.0807609822350846"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2013","Mecklenburg-Vorpommern","48","0.0745011513960759","0.0533310087504636","0.0956712940416881"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2013","Sachsen","164","0.102146427356071","0.0878010968300957","0.116491757882047"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2013","Sachsen-Anhalt","86","0.0870722460376832","0.0693386604690452","0.104805831606321"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2013","Thueringen","80","0.0825686397397112","0.0655525637709145","0.0995847157085079"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Schleswig-Holstein","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Hamburg","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Niedersachsen","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Bremen","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Nordrhein-Westfalen","47","0.00755490967957667","0.00529887315658014","0.0098109462025732"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Hessen","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Rheinland-Pfalz,Saarland","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Baden-Wuerttemberg","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Bayern","30","0.00649004185388911","0.00412384761354818","0.00885623609423003"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Saarland","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Berlin","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Brandenburg","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Mecklenburg-Vorpommern","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Sachsen","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Sachsen-Anhalt","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Thueringen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Schleswig-Holstein","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Hamburg","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Niedersachsen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Bremen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Nordrhein-Westfalen","74","0.0169204279361463","0.0135601263941469","0.0202807294781458"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Hessen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Rheinland-Pfalz,Saarland","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Baden-Wuerttemberg","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Bayern","45","0.0115424700923231","0.00839494705188709","0.0146899931327592"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Saarland","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Berlin","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Brandenburg","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Mecklenburg-Vorpommern","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Sachsen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Sachsen-Anhalt","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Thueringen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Schleswig-Holstein","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Hamburg","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Niedersachsen","84","0.0322106708336688","0.0254422773465488","0.0389790643207888"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Bremen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Nordrhein-Westfalen","172","0.0375735894315673","0.0326190492725939","0.0425281295905407"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Hessen","49","0.0219231586313966","0.0153232126995107","0.0285231045632825"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Rheinland-Pfalz,Saarland","42","0.0316706568198202","0.0223290563691492","0.0410122572704912"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Baden-Wuerttemberg","92","0.0383205273018836","0.0317053443490026","0.0449357102547646"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Bayern","144","0.0407734299091706","0.0349458296352027","0.0466010301831386"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Saarland","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Berlin","46","0.051241160248833","0.0375203534210815","0.0649619670765844"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Brandenburg","32","0.0361223484990028","0.0247325064113977","0.0475121905866079"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Mecklenburg-Vorpommern","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Sachsen","56","0.0346669530076374","0.0257807278398701","0.0435531781754047"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Sachsen-Anhalt","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Thueringen","33","0.0352017089050115","0.0237852560199108","0.0466181617901121"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Schleswig-Holstein","47","0.0536161691538963","0.0391543914692487","0.0680779468385439"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Hamburg","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Niedersachsen","147","0.0717676382232717","0.0618732720370982","0.0816620044094451"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Bremen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Nordrhein-Westfalen","326","0.0642416956746701","0.0578536415543152","0.0706297497950251"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Hessen","111","0.0658648513780506","0.0546850511948329","0.0770446515612683"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Rheinland-Pfalz,Saarland","72","0.048155176453066","0.0367346592518338","0.0595756936542981"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Baden-Wuerttemberg","149","0.060412568006423","0.0522025672614895","0.0686225687513564"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Bayern","233","0.0571530408845549","0.0503126517977929","0.0639934299713168"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Saarland","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Berlin","72","0.0842101292356924","0.0669289911806644","0.10149126729072"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Brandenburg","68","0.0646998011168235","0.0496840955270362","0.0797155067066108"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Mecklenburg-Vorpommern","44","0.0788403510651771","0.0565798148679956","0.101100887262358"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Sachsen","92","0.0535759669075744","0.0426376933734005","0.0645142404417483"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Sachsen-Anhalt","58","0.0616179635192546","0.0464621809156782","0.076773746122831"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Thueringen","49","0.0528667407371805","0.0390046778621302","0.0667288036122308"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Schleswig-Holstein","74","0.100360316383162","0.0810692849891353","0.119651347777188"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Hamburg","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Niedersachsen","168","0.0649756785839392","0.0555267587333454","0.0744245984345329"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Bremen","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Nordrhein-Westfalen","367","0.0726866919098114","0.0659224529385331","0.0794509308810897"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Hessen","137","0.0684236334543417","0.0570443576435217","0.0798029092651618"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Rheinland-Pfalz,Saarland","67","0.0528039589421733","0.040874125338344","0.0647337925460025"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Baden-Wuerttemberg","193","0.0647206796174756","0.0562424895406305","0.0731988696943207"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Bayern","275","0.0683176010557752","0.0608832890918971","0.0757519130196533"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Saarland","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Berlin","67","0.0498613009103748","0.0363166579564984","0.0634059438642512"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Brandenburg","79","0.0764591396102812","0.060238741132809","0.0926795380877534"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Mecklenburg-Vorpommern","38","0.0926717266442506","0.06871928762928","0.116624165659221"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Sachsen","116","0.0785455003404479","0.0654772184594366","0.0916137822214592"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Sachsen-Anhalt","60","0.0510211132295651","0.0371523384927679","0.0648898879663622"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Thueringen","55","0.065216092162224","0.0499205790070847","0.0805116053173633"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Schleswig-Holstein","114","0.110210925345847","0.0901062995664222","0.130315551125271"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Hamburg","62","0.135323053942292","0.103576726104054","0.167069381780529"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Niedersachsen","279","0.105279304197669","0.0935137999773972","0.117044808417941"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Bremen","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Nordrhein-Westfalen","644","0.113514942846393","0.105249988268027","0.121779897424759"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Hessen","228","0.115937557458516","0.10150790502721","0.130367209889822"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Rheinland-Pfalz,Saarland","176","0.137632839787756","0.11925525872549","0.156010420850021"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Baden-Wuerttemberg","317","0.0933611088197741","0.0833354915489456","0.103386726090603"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Bayern","501","0.120333656990074","0.110746428512272","0.129920885467877"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Saarland","40","0.190749090449072","0.141145580794088","0.240352600104055"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Berlin","117","0.102983115125659","0.0840694551889652","0.121896775062352"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Brandenburg","119","0.119042189593075","0.0992749162963545","0.138809462889796"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Mecklenburg-Vorpommern","71","0.113819080158018","0.0875851941632366","0.140052966152799"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Sachsen","189","0.125429589345175","0.109340988360469","0.14151819032988"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Sachsen-Anhalt","134","0.17597928246751","0.151977986593143","0.199980578341877"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Thueringen","128","0.133516521669032","0.1124458344537","0.154587208884365"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Schleswig-Holstein","108","0.100088361631039","0.0808205736307624","0.119356149631315"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Hamburg","51","0.147571672283363","0.114655365763502","0.180487978803224"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Niedersachsen","302","0.10571268397774","0.0939258440760111","0.117499523879468"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Bremen","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Nordrhein-Westfalen","609","0.0978821020652977","0.0901399528473499","0.105624251283245"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Hessen","198","0.104036968862721","0.0902762469938283","0.117797690731614"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Rheinland-Pfalz,Saarland","126","0.0881490040486756","0.0730255200882066","0.103272488009145"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Baden-Wuerttemberg","348","0.108352109320072","0.0976412003852415","0.119063018254902"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Bayern","436","0.101877206847077","0.0929637348223029","0.110790678871852"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Saarland","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Berlin","114","0.115361450669525","0.0954819468950472","0.135240954444004"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Brandenburg","117","0.116601620981486","0.0970109481722979","0.136192293790674"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Mecklenburg-Vorpommern","55","0.0712679940614533","0.0500166517241099","0.0925193363987967"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Sachsen","169","0.118289452088443","0.102601837215382","0.133977066961504"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Sachsen-Anhalt","112","0.125733050290754","0.104836162521415","0.146629938060094"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Thueringen","120","0.111795663662189","0.0922747573977489","0.13131656992663"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Schleswig-Holstein","145","0.147058095800458","0.1243205111135","0.169795680487415"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Hamburg","70","0.169594858934322","0.134766579696229","0.204423138172414"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Niedersachsen","399","0.133376524131637","0.120343349280176","0.146409698983098"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Bremen","39","0.163157607492302","0.113994002068786","0.212321212915818"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Nordrhein-Westfalen","863","0.1511963439538","0.141862672498585","0.160530015409016"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Hessen","320","0.158751908670946","0.142280761400209","0.175223055941684"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Rheinland-Pfalz,Saarland","188","0.146045292798849","0.127206962509203","0.164883623088495"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Baden-Wuerttemberg","558","0.171564698350964","0.158573350467402","0.184556046234527"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Bayern","694","0.153429775591509","0.142809718498925","0.164049832684092"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Saarland","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Berlin","166","0.17156674167683","0.148106225157984","0.195027258195675"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Brandenburg","145","0.139803888871255","0.118636020713965","0.160971757028544"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Mecklenburg-Vorpommern","83","0.123512050867202","0.0963337980136294","0.150690303720774"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Sachsen","270","0.155174828443624","0.137586889459854","0.172762767427394"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Sachsen-Anhalt","128","0.13419125926301","0.112707615068356","0.155674903457664"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Thueringen","155","0.137792402013055","0.116439858746877","0.159144945279232"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Schleswig-Holstein","195","0.214925307553433","0.188553530100536","0.24129708500633"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Hamburg","83","0.178036723524155","0.142534000394361","0.21353944665395"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Niedersachsen","553","0.221050463451052","0.205143192596201","0.236957734305902"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Bremen","42","0.208811159467716","0.154731349972293","0.262890968963139"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Nordrhein-Westfalen","1133","0.202339481447022","0.191872351674405","0.212806611219638"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Hessen","394","0.200259399461735","0.182222023666971","0.218296775256499"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Rheinland-Pfalz,Saarland","287","0.208029584722834","0.186377573822392","0.229681595623277"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Baden-Wuerttemberg","700","0.207583992561636","0.193607940849595","0.221560044273678"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Bayern","887","0.193086787585636","0.18145543492132","0.204718140249952"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Saarland","42","0.173682701431928","0.12585370430199","0.221511698561865"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Berlin","172","0.161526872972889","0.138625621177786","0.184428124767991"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Brandenburg","223","0.210971921701595","0.186067450950421","0.235876392452768"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Mecklenburg-Vorpommern","118","0.24406098622262","0.208580753941889","0.279541218503351"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Sachsen","375","0.217455111182174","0.197416836279261","0.237493386085087"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Sachsen-Anhalt","192","0.188931137856713","0.164258505445524","0.213603770267902"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Thueringen","199","0.200196896822272","0.175408338728014","0.22498545491653"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Schleswig-Holstein","116","0.144287236061848","0.121728326821592","0.166846145302104"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Hamburg","71","0.124166849020543","0.0935617223354611","0.154771975705624"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Niedersachsen","310","0.11874992957631","0.106348790954893","0.131151068197728"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Bremen","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Nordrhein-Westfalen","722","0.124610660855382","0.116005549983744","0.13321577172702"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Hessen","251","0.142112094295223","0.126374689382196","0.157849499208251"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Rheinland-Pfalz,Saarland","189","0.128315773893855","0.110475528487811","0.146156019299898"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Baden-Wuerttemberg","437","0.133162507932953","0.121454829782947","0.144870186082959"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Bayern","626","0.12978802995629","0.119884947879982","0.139691112032599"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Saarland","39","0.204551629520327","0.153624753093798","0.255478505946855"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Berlin","130","0.120776720602872","0.100498331092302","0.141055110113442"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Brandenburg","132","0.130387153874325","0.109833022196627","0.150941285552024"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Mecklenburg-Vorpommern","79","0.148037515654203","0.118702250142255","0.17737278116615"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Sachsen","212","0.121029625718329","0.105186026256717","0.136873225179941"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Sachsen-Anhalt","126","0.113532625245737","0.0935373874950573","0.133527862996417"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Thueringen","150","0.164448470552498","0.141485260901457","0.18741168020354"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Schleswig-Holstein","93","0.0929348573216884","0.0742947378299469","0.11157497681343"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Hamburg","48","0.106462323111905","0.0778380105282595","0.135086635695551"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Niedersachsen","330","0.12787962898041","0.11507744103624","0.140681816924581"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Bremen","31","0.132851851718163","0.0876923979051113","0.178011305531215"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Nordrhein-Westfalen","702","0.111479154200334","0.103279247947608","0.119679060453059"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Hessen","167","0.0996823308220443","0.0861799825578215","0.113184679086267"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Rheinland-Pfalz,Saarland","180","0.135700300594592","0.117431762607335","0.15396883858185"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Baden-Wuerttemberg","403","0.111910029112942","0.10104642487847","0.122773633347414"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Bayern","553","0.1172079592337","0.107729269920055","0.126686648547346"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Saarland","30","0.0960569942992893","0.0588542831172599","0.133259705481319"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Berlin","92","0.113026283266281","0.0933230565944029","0.132729509938159"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Brandenburg","90","0.087000836110354","0.0697973816775217","0.104204290543186"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Mecklenburg-Vorpommern","43","0.0663763876099648","0.0458133810685636","0.086939394151366"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Sachsen","124","0.0813564855149811","0.0680767175390155","0.0946362534909467"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Sachsen-Anhalt","107","0.0870677382186159","0.0692979290972434","0.104837547339988"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2014","Thueringen","93","0.0843183455051547","0.0671050372152082","0.101531653795101"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2015","Schleswig-Holstein","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2015","Hamburg","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2015","Niedersachsen","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2015","Bremen","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2015","Nordrhein-Westfalen","41","0.00737288271059404","0.00504365945836975","0.00970210596281834"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2015","Hessen","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2015","Rheinland-Pfalz,Saarland","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2015","Baden-Wuerttemberg","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2015","Bayern","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2015","Saarland","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2015","Berlin","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2015","Brandenburg","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2015","Mecklenburg-Vorpommern","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2015","Sachsen","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2015","Sachsen-Anhalt","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2015","Thueringen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2015","Schleswig-Holstein","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2015","Hamburg","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2015","Niedersachsen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2015","Bremen","","","",""
