year,quintil_oecd_hh,rentown,hgeqpter,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,5th Quintile,Owner,Yes,0.92927,2096,2232,0.91863,0.93990
2002,5th Quintile,Owner,No,0.07073,136,2232,0.06010,0.08137
2002,5th Quintile,Tenant,Yes,0.80613,774,954,0.78103,0.83123
2002,5th Quintile,Tenant,No,0.19387,180,954,0.16877,0.21897
2003,1st Quintile,Owner,Yes,0.67431,229,350,0.62514,0.72347
2003,1st Quintile,Owner,No,0.32569,121,350,0.27653,0.37486
2003,1st Quintile,Tenant,Yes,0.56693,928,1637,0.54292,0.59095
2003,1st Quintile,Tenant,No,0.43307,709,1637,0.40905,0.45708
2003,2nd Quintile,Owner,Yes,0.73766,568,808,0.70731,0.76801
2003,2nd Quintile,Owner,No,0.26234,240,808,0.23199,0.29269
2003,2nd Quintile,Tenant,Yes,0.65965,884,1345,0.63432,0.68498
2003,2nd Quintile,Tenant,No,0.34035,461,1345,0.31502,0.36568
2003,3rd Quintile,Owner,Yes,0.82108,824,1035,0.79771,0.84444
2003,3rd Quintile,Owner,No,0.17892,211,1035,0.15556,0.20229
2003,3rd Quintile,Tenant,Yes,0.69905,807,1142,0.67244,0.72567
2003,3rd Quintile,Tenant,No,0.30095,335,1142,0.27433,0.32756
2003,4th Quintile,Owner,Yes,0.87094,1094,1260,0.85242,0.88946
2003,4th Quintile,Owner,No,0.12906,166,1260,0.11054,0.14758
2003,4th Quintile,Tenant,Yes,0.71380,701,972,0.68537,0.74223
2003,4th Quintile,Tenant,No,0.28620,271,972,0.25777,0.31463
2003,5th Quintile,Owner,Yes,0.93501,2002,2127,0.92453,0.94549
2003,5th Quintile,Owner,No,0.06499,125,2127,0.05451,0.07547
2003,5th Quintile,Tenant,Yes,0.79871,710,868,0.77202,0.82540
2003,5th Quintile,Tenant,No,0.20129,158,868,0.17460,0.22798
2004,1st Quintile,Owner,Yes,0.65330,207,321,0.60115,0.70544
2004,1st Quintile,Owner,No,0.34670,114,321,0.29456,0.39885
2004,1st Quintile,Tenant,Yes,0.57431,903,1569,0.54983,0.59878
2004,1st Quintile,Tenant,No,0.42569,666,1569,0.40122,0.45017
2004,2nd Quintile,Owner,Yes,0.73175,539,767,0.70037,0.76312
2004,2nd Quintile,Owner,No,0.26825,228,767,0.23688,0.29963
2004,2nd Quintile,Tenant,Yes,0.67046,914,1353,0.64540,0.69551
2004,2nd Quintile,Tenant,No,0.32954,439,1353,0.30449,0.35460
2004,3rd Quintile,Owner,Yes,0.85000,847,1029,0.82817,0.87182
2004,3rd Quintile,Owner,No,0.15000,182,1029,0.12818,0.17183
2004,3rd Quintile,Tenant,Yes,0.69615,779,1109,0.66907,0.72323
2004,3rd Quintile,Tenant,No,0.30385,330,1109,0.27677,0.33093
2004,4th Quintile,Owner,Yes,0.86271,1103,1282,0.84387,0.88156
2004,4th Quintile,Owner,No,0.13729,179,1282,0.11844,0.15613
2004,4th Quintile,Tenant,Yes,0.72797,697,941,0.69952,0.75642
2004,4th Quintile,Tenant,No,0.27203,244,941,0.24358,0.30048
2004,5th Quintile,Owner,Yes,0.94443,1968,2078,0.93458,0.95428
2004,5th Quintile,Owner,No,0.05557,110,2078,0.04572,0.06542
2004,5th Quintile,Tenant,Yes,0.82127,679,823,0.79507,0.84746
2004,5th Quintile,Tenant,No,0.17873,144,823,0.15254,0.20493
2005,1st Quintile,Owner,Yes,0.69148,215,326,0.64126,0.74170
2005,1st Quintile,Owner,No,0.30852,111,326,0.25830,0.35874
2005,1st Quintile,Tenant,Yes,0.59555,949,1635,0.57176,0.61935
2005,1st Quintile,Tenant,No,0.40445,686,1635,0.38065,0.42824
2005,2nd Quintile,Owner,Yes,0.79012,569,761,0.76116,0.81907
2005,2nd Quintile,Owner,No,0.20988,192,761,0.18093,0.23884
2005,2nd Quintile,Tenant,Yes,0.67898,880,1303,0.65362,0.70434
2005,2nd Quintile,Tenant,No,0.32102,423,1303,0.29566,0.34638
2005,3rd Quintile,Owner,Yes,0.83581,834,1019,0.81305,0.85856
2005,3rd Quintile,Owner,No,0.16419,185,1019,0.14144,0.18695
2005,3rd Quintile,Tenant,Yes,0.72851,780,1076,0.70192,0.75509
2005,3rd Quintile,Tenant,No,0.27149,296,1076,0.24491,0.29808
2005,4th Quintile,Owner,Yes,0.89660,1158,1302,0.88005,0.91314
2005,4th Quintile,Owner,No,0.10340,144,1302,0.08686,0.11995
2005,4th Quintile,Tenant,Yes,0.72154,662,907,0.69235,0.75073
2005,4th Quintile,Tenant,No,0.27846,245,907,0.24927,0.30765
2005,5th Quintile,Owner,Yes,0.94545,1875,1973,0.93542,0.95547
2005,5th Quintile,Owner,No,0.05455,98,1973,0.04453,0.06458
2005,5th Quintile,Tenant,Yes,0.81948,724,870,0.79391,0.84505
2005,5th Quintile,Tenant,No,0.18052,146,870,0.15495,0.20609
2006,1st Quintile,Owner,Yes,0.69935,238,354,0.65151,0.74718
2006,1st Quintile,Owner,No,0.30065,116,354,0.25282,0.34849
2006,1st Quintile,Tenant,Yes,0.58840,1006,1736,0.56524,0.61155
2006,1st Quintile,Tenant,No,0.41160,730,1736,0.38845,0.43476
2006,2nd Quintile,Owner,Yes,0.78881,619,804,0.76058,0.81704
2006,2nd Quintile,Owner,No,0.21119,185,804,0.18296,0.23942
2006,2nd Quintile,Tenant,Yes,0.68272,966,1415,0.65846,0.70698
2006,2nd Quintile,Tenant,No,0.31728,449,1415,0.29302,0.34154
2006,3rd Quintile,Owner,Yes,0.85337,991,1190,0.83327,0.87348
2006,3rd Quintile,Owner,No,0.14663,199,1190,0.12652,0.16673
2006,3rd Quintile,Tenant,Yes,0.72445,854,1190,0.69906,0.74985
2006,3rd Quintile,Tenant,No,0.27555,336,1190,0.25015,0.30094
2006,4th Quintile,Owner,Yes,0.90784,1338,1485,0.89312,0.92255
2006,4th Quintile,Owner,No,0.09216,147,1485,0.07745,0.10688
2006,4th Quintile,Tenant,Yes,0.71865,734,1008,0.69088,0.74642
2006,4th Quintile,Tenant,No,0.28135,274,1008,0.25358,0.30912
2006,5th Quintile,Owner,Yes,0.93677,2048,2167,0.92652,0.94702
2006,5th Quintile,Owner,No,0.06323,119,2167,0.05298,0.07348
2006,5th Quintile,Tenant,Yes,0.83260,760,892,0.80808,0.85711
2006,5th Quintile,Tenant,No,0.16740,132,892,0.14289,0.19192
2007,1st Quintile,Owner,Yes,0.69419,227,331,0.64447,0.74390
2007,1st Quintile,Owner,No,0.30581,104,331,0.25610,0.35553
2007,1st Quintile,Tenant,Yes,0.62410,994,1621,0.60051,0.64768
2007,1st Quintile,Tenant,No,0.37590,627,1621,0.35232,0.39949
2007,2nd Quintile,Owner,Yes,0.80149,579,742,0.77277,0.83021
2007,2nd Quintile,Owner,No,0.19851,163,742,0.16979,0.22723
2007,2nd Quintile,Tenant,Yes,0.71114,950,1362,0.68707,0.73522
2007,2nd Quintile,Tenant,No,0.28886,412,1362,0.26478,0.31293
2007,3rd Quintile,Owner,Yes,0.86482,941,1124,0.84482,0.88482
2007,3rd Quintile,Owner,No,0.13518,183,1124,0.11518,0.15518
2007,3rd Quintile,Tenant,Yes,0.70995,774,1089,0.68299,0.73692
2007,3rd Quintile,Tenant,No,0.29005,315,1089,0.26308,0.31701
2007,4th Quintile,Owner,Yes,0.89439,1243,1389,0.87822,0.91056
2007,4th Quintile,Owner,No,0.10561,146,1389,0.08944,0.12178
2007,4th Quintile,Tenant,Yes,0.75237,715,942,0.72479,0.77994
2007,4th Quintile,Tenant,No,0.24763,227,942,0.22006,0.27521
2007,5th Quintile,Owner,Yes,0.94750,1930,2031,0.93780,0.95720
2007,5th Quintile,Owner,No,0.05250,101,2031,0.04280,0.06220
2007,5th Quintile,Tenant,Yes,0.83549,677,800,0.80978,0.86120
2007,5th Quintile,Tenant,No,0.16451,123,800,0.13880,0.19022
2008,1st Quintile,Owner,Yes,0.73645,246,328,0.68869,0.78420
2008,1st Quintile,Owner,No,0.26355,82,328,0.21580,0.31131
2008,1st Quintile,Tenant,Yes,0.62632,952,1541,0.60216,0.65048
2008,1st Quintile,Tenant,No,0.37368,589,1541,0.34952,0.39784
2008,2nd Quintile,Owner,Yes,0.77613,565,736,0.74600,0.80627
2008,2nd Quintile,Owner,No,0.22387,171,736,0.19373,0.25400
2008,2nd Quintile,Tenant,Yes,0.73007,878,1232,0.70528,0.75487
2008,2nd Quintile,Tenant,No,0.26993,354,1232,0.24513,0.29472
2008,3rd Quintile,Owner,Yes,0.86488,918,1094,0.84461,0.88514
2008,3rd Quintile,Owner,No,0.13512,176,1094,0.11486,0.15539
2008,3rd Quintile,Tenant,Yes,0.72681,771,1072,0.70012,0.75350
2008,3rd Quintile,Tenant,No,0.27319,301,1072,0.24650,0.29988
2008,4th Quintile,Owner,Yes,0.92150,1156,1269,0.90670,0.93631
2008,4th Quintile,Owner,No,0.07850,113,1269,0.06369,0.09330
2008,4th Quintile,Tenant,Yes,0.75971,644,843,0.73085,0.78857
2008,4th Quintile,Tenant,No,0.24029,199,843,0.21143,0.26915
2008,5th Quintile,Owner,Yes,0.95116,1855,1950,0.94159,0.96073
2008,5th Quintile,Owner,No,0.04884,95,1950,0.03927,0.05841
2008,5th Quintile,Tenant,Yes,0.83685,640,744,0.81029,0.86342
2008,5th Quintile,Tenant,No,0.16315,104,744,0.13658,0.18971
2009,1st Quintile,Owner,Yes,0.77935,230,303,0.73258,0.82612
2009,1st Quintile,Owner,No,0.22065,73,303,0.17388,0.26742
2009,1st Quintile,Tenant,Yes,0.63797,933,1487,0.61353,0.66240
2009,1st Quintile,Tenant,No,0.36203,554,1487,0.33760,0.38647
2009,2nd Quintile,Owner,Yes,0.79001,536,691,0.75962,0.82040
2009,2nd Quintile,Owner,No,0.20999,155,691,0.17960,0.24038
2009,2nd Quintile,Tenant,Yes,0.70332,832,1192,0.67738,0.72927
2009,2nd Quintile,Tenant,No,0.29668,360,1192,0.27073,0.32262
2009,3rd Quintile,Owner,Yes,0.83752,829,1006,0.81472,0.86033
2009,3rd Quintile,Owner,No,0.16248,177,1006,0.13967,0.18528
2009,3rd Quintile,Tenant,Yes,0.76115,702,942,0.73391,0.78840
2009,3rd Quintile,Tenant,No,0.23885,240,942,0.21160,0.26609
2009,4th Quintile,Owner,Yes,0.91922,1159,1261,0.90418,0.93427
2009,4th Quintile,Owner,No,0.08078,102,1261,0.06573,0.09582
2009,4th Quintile,Tenant,Yes,0.81113,634,799,0.78398,0.83829
2009,4th Quintile,Tenant,No,0.18887,165,799,0.16171,0.21602
2009,5th Quintile,Owner,Yes,0.94398,1703,1799,0.93336,0.95461
2009,5th Quintile,Owner,No,0.05602,96,1799,0.04539,0.06664
2009,5th Quintile,Tenant,Yes,0.81950,572,684,0.79065,0.84834
2009,5th Quintile,Tenant,No,0.18050,112,684,0.15166,0.20935
2010,1st Quintile,Owner,Yes,0.69019,341,457,0.64775,0.73264
2010,1st Quintile,Owner,No,0.30981,116,457,0.26736,0.35225
2010,1st Quintile,Tenant,Yes,0.63695,1805,2690,0.61877,0.65513
2010,1st Quintile,Tenant,No,0.36305,885,2690,0.34487,0.38123
2010,2nd Quintile,Owner,Yes,0.79812,911,1116,0.77456,0.82168
2010,2nd Quintile,Owner,No,0.20188,205,1116,0.17832,0.22544
2010,2nd Quintile,Tenant,Yes,0.69785,1302,1800,0.67663,0.71907
2010,2nd Quintile,Tenant,No,0.30215,498,1800,0.28093,0.32337
2010,3rd Quintile,Owner,Yes,0.86340,1156,1332,0.84495,0.88185
2010,3rd Quintile,Owner,No,0.13660,176,1332,0.11815,0.15505
2010,3rd Quintile,Tenant,Yes,0.73742,914,1224,0.71276,0.76208
2010,3rd Quintile,Tenant,No,0.26258,310,1224,0.23792,0.28724
2010,4th Quintile,Owner,Yes,0.90433,1365,1498,0.88943,0.91923
2010,4th Quintile,Owner,No,0.09567,133,1498,0.08077,0.11057
2010,4th Quintile,Tenant,Yes,0.81020,775,956,0.78532,0.83507
2010,4th Quintile,Tenant,No,0.18980,181,956,0.16493,0.21468
2010,5th Quintile,Owner,Yes,0.95220,1844,1926,0.94266,0.96173
2010,5th Quintile,Owner,No,0.04780,82,1926,0.03827,0.05734
2010,5th Quintile,Tenant,Yes,0.85504,669,785,0.83040,0.87969
2010,5th Quintile,Tenant,No,0.14496,116,785,0.12031,0.16960
2011,1st Quintile,Owner,Yes,0.74263,455,587,0.70724,0.77803
2011,1st Quintile,Owner,No,0.25737,132,587,0.22197,0.29276
2011,1st Quintile,Tenant,Yes,0.61716,2078,3118,0.60009,0.63422
2011,1st Quintile,Tenant,No,0.38284,1040,3118,0.36578,0.39991
2011,2nd Quintile,Owner,Yes,0.84449,1076,1304,0.82481,0.86417
2011,2nd Quintile,Owner,No,0.15551,228,1304,0.13583,0.17519
2011,2nd Quintile,Tenant,Yes,0.72949,1573,2106,0.71052,0.74847
2011,2nd Quintile,Tenant,No,0.27051,533,2106,0.25153,0.28948
2011,3rd Quintile,Owner,Yes,0.88186,1455,1660,0.86633,0.89740
2011,3rd Quintile,Owner,No,0.11814,205,1660,0.10260,0.13367
2011,3rd Quintile,Tenant,Yes,0.76328,1173,1563,0.74220,0.78436
2011,3rd Quintile,Tenant,No,0.23672,390,1563,0.21564,0.25780
2011,4th Quintile,Owner,Yes,0.91672,1737,1874,0.90420,0.92923
2011,4th Quintile,Owner,No,0.08328,137,1874,0.07077,0.09580
2011,4th Quintile,Tenant,Yes,0.80598,969,1188,0.78349,0.82848
2011,4th Quintile,Tenant,No,0.19402,219,1188,0.17152,0.21651
2011,5th Quintile,Owner,Yes,0.95402,2189,2296,0.94545,0.96259
2011,5th Quintile,Owner,No,0.04598,107,2296,0.03741,0.05455
2011,5th Quintile,Tenant,Yes,0.82473,758,900,0.79987,0.84958
2011,5th Quintile,Tenant,No,0.17527,142,900,0.15042,0.20013
2012,1st Quintile,Owner,Yes,0.78724,432,532,0.75243,0.82205
2012,1st Quintile,Owner,No,0.21276,100,532,0.17795,0.24757
2012,1st Quintile,Tenant,Yes,0.64658,2081,3065,0.62965,0.66351
2012,1st Quintile,Tenant,No,0.35342,984,3065,0.33649,0.37035
2012,2nd Quintile,Owner,Yes,0.84532,1026,1220,0.82502,0.86562
2012,2nd Quintile,Owner,No,0.15468,194,1220,0.13438,0.17498
2012,2nd Quintile,Tenant,Yes,0.73499,1581,2090,0.71606,0.75391
2012,2nd Quintile,Tenant,No,0.26501,509,2090,0.24609,0.28394
2012,3rd Quintile,Owner,Yes,0.88265,1445,1649,0.86711,0.89819
2012,3rd Quintile,Owner,No,0.11735,204,1649,0.10181,0.13289
2012,3rd Quintile,Tenant,Yes,0.75124,1180,1553,0.72973,0.77275
2012,3rd Quintile,Tenant,No,0.24876,373,1553,0.22725,0.27027
2012,4th Quintile,Owner,Yes,0.90817,1730,1901,0.89518,0.92115
2012,4th Quintile,Owner,No,0.09183,171,1901,0.07885,0.10482
2012,4th Quintile,Tenant,Yes,0.80797,901,1128,0.78497,0.83097
2012,4th Quintile,Tenant,No,0.19203,227,1128,0.16903,0.21503
2012,5th Quintile,Owner,Yes,0.94856,2170,2293,0.93951,0.95760
2012,5th Quintile,Owner,No,0.05144,123,2293,0.04240,0.06049
2012,5th Quintile,Tenant,Yes,0.83617,735,865,0.81149,0.86085
2012,5th Quintile,Tenant,No,0.16383,130,865,0.13915,0.18851
2013,1st Quintile,Owner,Yes,0.75906,454,579,0.72419,0.79392
2013,1st Quintile,Owner,No,0.24094,125,579,0.20608,0.27581
2013,1st Quintile,Tenant,Yes,0.64108,2515,3661,0.62554,0.65662
2013,1st Quintile,Tenant,No,0.35892,1146,3661,0.34338,0.37446
2013,2nd Quintile,Owner,Yes,0.83564,1088,1271,0.81526,0.85602
2013,2nd Quintile,Owner,No,0.16436,183,1271,0.14398,0.18474
2013,2nd Quintile,Tenant,Yes,0.72038,1966,2587,0.70308,0.73768
2013,2nd Quintile,Tenant,No,0.27962,621,2587,0.26232,0.29692
2013,3rd Quintile,Owner,Yes,0.87954,1508,1711,0.86411,0.89497
2013,3rd Quintile,Owner,No,0.12046,203,1711,0.10503,0.13589
2013,3rd Quintile,Tenant,Yes,0.75997,1297,1677,0.73952,0.78042
2013,3rd Quintile,Tenant,No,0.24003,380,1677,0.21958,0.26048
2013,4th Quintile,Owner,Yes,0.92453,1684,1825,0.91241,0.93666
2013,4th Quintile,Owner,No,0.07547,141,1825,0.06334,0.08759
2013,4th Quintile,Tenant,Yes,0.80840,1029,1289,0.78691,0.82990
2013,4th Quintile,Tenant,No,0.19160,260,1289,0.17010,0.21309
2013,5th Quintile,Owner,Yes,0.94781,2208,2322,0.93876,0.95686
2013,5th Quintile,Owner,No,0.05219,114,2322,0.04314,0.06124
2013,5th Quintile,Tenant,Yes,0.82162,789,940,0.79713,0.84610
2013,5th Quintile,Tenant,No,0.17838,151,940,0.15390,0.20287
2014,1st Quintile,Owner,Yes,0.78791,403,503,0.75215,0.82367
2014,1st Quintile,Owner,No,0.21209,100,503,0.17633,0.24785
2014,1st Quintile,Tenant,Yes,0.65226,2040,2948,0.63506,0.66945
2014,1st Quintile,Tenant,No,0.34774,908,2948,0.33055,0.36494
2014,2nd Quintile,Owner,Yes,0.83234,914,1095,0.81020,0.85448
2014,2nd Quintile,Owner,No,0.16766,181,1095,0.14552,0.18980
2014,2nd Quintile,Tenant,Yes,0.72673,1694,2218,0.70818,0.74528
2014,2nd Quintile,Tenant,No,0.27327,524,2218,0.25472,0.29182
2014,3rd Quintile,Owner,Yes,0.89578,1402,1577,0.88069,0.91087
2014,3rd Quintile,Owner,No,0.10422,175,1577,0.08913,0.11931
2014,3rd Quintile,Tenant,Yes,0.76269,1184,1532,0.74138,0.78400
2014,3rd Quintile,Tenant,No,0.23731,348,1532,0.21600,0.25862
2014,4th Quintile,Owner,Yes,0.91807,1581,1719,0.90510,0.93104
2014,4th Quintile,Owner,No,0.08193,138,1719,0.06896,0.09490
2014,4th Quintile,Tenant,Yes,0.78362,967,1208,0.76038,0.80685
2014,4th Quintile,Tenant,No,0.21638,241,1208,0.19315,0.23962
2014,5th Quintile,Owner,Yes,0.95400,2053,2156,0.94515,0.96284
2014,5th Quintile,Owner,No,0.04600,103,2156,0.03716,0.05485
2014,5th Quintile,Tenant,Yes,0.82251,723,863,0.79700,0.84801
2014,5th Quintile,Tenant,No,0.17749,140,863,0.15199,0.20300
2015,1st Quintile,Owner,Yes,0.75276,373,487,0.71440,0.79112
2015,1st Quintile,Owner,No,0.24724,114,487,0.20888,0.28560
2015,1st Quintile,Tenant,Yes,0.63204,2045,3061,0.61495,0.64913
2015,1st Quintile,Tenant,No,0.36796,1016,3061,0.35087,0.38505
2015,2nd Quintile,Owner,Yes,0.84360,911,1089,0.82201,0.86518
2015,2nd Quintile,Owner,No,0.15640,178,1089,0.13482,0.17799
2015,2nd Quintile,Tenant,Yes,0.72423,1693,2293,0.70593,0.74252
2015,2nd Quintile,Tenant,No,0.27577,600,2293,0.25748,0.29407
2015,3rd Quintile,Owner,Yes,0.90590,1301,1438,0.89080,0.92099
2015,3rd Quintile,Owner,No,0.09410,137,1438,0.07901,0.10920
2015,3rd Quintile,Tenant,Yes,0.79900,1227,1578,0.77922,0.81878
2015,3rd Quintile,Tenant,No,0.20100,351,1578,0.18122,0.22078
2015,4th Quintile,Owner,Yes,0.91306,1517,1648,0.89946,0.92667
2015,4th Quintile,Owner,No,0.08694,131,1648,0.07333,0.10054
2015,4th Quintile,Tenant,Yes,0.78567,937,1182,0.76226,0.80907
2015,4th Quintile,Tenant,No,0.21433,245,1182,0.19093,0.23774
2015,5th Quintile,Owner,Yes,0.95571,1975,2075,0.94685,0.96456
2015,5th Quintile,Owner,No,0.04429,100,2075,0.03544,0.05315
2015,5th Quintile,Tenant,Yes,0.82159,753,901,0.79658,0.84660
2015,5th Quintile,Tenant,No,0.17841,148,901,0.15340,0.20342
2016,1st Quintile,Not included in this version of the questionnaire,Yes,0.45864,1125,2103,0.43734,0.47994
2016,1st Quintile,Not included in this version of the questionnaire,No,0.54136,978,2103,0.52006,0.56266
2016,1st Quintile,Owner,Yes,0.77066,299,396,0.72920,0.81212
2016,1st Quintile,Owner,No,0.22934,97,396,0.18788,0.27080
2016,1st Quintile,Tenant,Yes,0.62228,1787,2696,0.60397,0.64058
2016,1st Quintile,Tenant,No,0.37772,909,2696,0.35942,0.39603
2016,2nd Quintile,Owner,Yes,0.83993,866,1025,0.81747,0.86239
2016,2nd Quintile,Owner,No,0.16007,159,1025,0.13761,0.18253
2016,2nd Quintile,Tenant,Yes,0.73815,1523,2012,0.71893,0.75736
2016,2nd Quintile,Tenant,No,0.26185,489,2012,0.24264,0.28107
2016,3rd Quintile,Owner,Yes,0.88684,1190,1341,0.86988,0.90381
2016,3rd Quintile,Owner,No,0.11316,151,1341,0.09619,0.13012
2016,3rd Quintile,Tenant,Yes,0.79134,1096,1402,0.77006,0.81262
2016,3rd Quintile,Tenant,No,0.20866,306,1402,0.18738,0.22994
2016,4th Quintile,Owner,Yes,0.92094,1438,1561,0.90755,0.93433
2016,4th Quintile,Owner,No,0.07906,123,1561,0.06567,0.09245
2016,4th Quintile,Tenant,Yes,0.80637,895,1101,0.78302,0.82973
2016,4th Quintile,Tenant,No,0.19363,206,1101,0.17027,0.21698
2016,5th Quintile,Owner,Yes,0.96240,1899,1978,0.95401,0.97078
2016,5th Quintile,Owner,No,0.03760,79,1978,0.02922,0.04599
2016,5th Quintile,Tenant,Yes,0.80555,649,777,0.77770,0.83339
2016,5th Quintile,Tenant,No,0.19445,128,777,0.16661,0.22230
2017,1st Quintile,Not included in this version of the questionnaire,Yes,0.50390,420,798,0.46919,0.53862
2017,1st Quintile,Not included in this version of the questionnaire,No,0.49610,378,798,0.46138,0.53081
2017,1st Quintile,Owner,Yes,0.78556,311,391,0.74482,0.82629
2017,1st Quintile,Owner,No,0.21444,80,391,0.17371,0.25518
2017,1st Quintile,Tenant,Yes,0.62882,2767,4458,0.61464,0.64300
2017,1st Quintile,Tenant,No,0.37118,1691,4458,0.35700,0.38536
2017,2nd Quintile,Owner,Yes,0.82458,914,1099,0.80208,0.84708
2017,2nd Quintile,Owner,No,0.17542,185,1099,0.15292,0.19792
2017,2nd Quintile,Tenant,Yes,0.73452,1644,2232,0.71619,0.75284
2017,2nd Quintile,Tenant,No,0.26548,588,2232,0.24716,0.28381
2017,3rd Quintile,Owner,Yes,0.89649,1376,1531,0.88122,0.91175
2017,3rd Quintile,Owner,No,0.10351,155,1531,0.08825,0.11878
2017,3rd Quintile,Tenant,Yes,0.77311,1232,1575,0.75242,0.79380
2017,3rd Quintile,Tenant,No,0.22689,343,1575,0.20620,0.24758
2017,4th Quintile,Owner,Yes,0.92597,1655,1797,0.91386,0.93808
2017,4th Quintile,Owner,No,0.07403,142,1797,0.06192,0.08614
2017,4th Quintile,Tenant,Yes,0.78772,1017,1248,0.76502,0.81041
2017,4th Quintile,Tenant,No,0.21228,231,1248,0.18959,0.23498
2017,5th Quintile,Owner,Yes,0.95291,2133,2244,0.94414,0.96168
2017,5th Quintile,Owner,No,0.04709,111,2244,0.03832,0.05586
2017,5th Quintile,Tenant,Yes,0.81730,711,851,0.79132,0.84328
2017,5th Quintile,Tenant,No,0.18270,140,851,0.15672,0.20868
2018,Not included in this version of the questionnaire,Tenant,Yes,0.46051,63,132,0.37515,0.54586
2018,Not included in this version of the questionnaire,Tenant,No,0.53949,69,132,0.45414,0.62485
2018,1st Quintile,Owner,Yes,0.77781,304,382,0.73607,0.81955
2018,1st Quintile,Owner,No,0.22219,78,382,0.18045,0.26393
2018,1st Quintile,Tenant,Yes,0.64293,3033,4834,0.62942,0.65644
2018,1st Quintile,Tenant,No,0.35707,1801,4834,0.34356,0.37058
2018,2nd Quintile,Owner,Yes,0.82867,905,1085,0.80624,0.85110
2018,2nd Quintile,Owner,No,0.17133,180,1085,0.14890,0.19376
2018,2nd Quintile,Tenant,Yes,0.76315,1761,2353,0.74597,0.78034
2018,2nd Quintile,Tenant,No,0.23685,592,2353,0.21966,0.25403
2018,3rd Quintile,Owner,Yes,0.90900,1265,1403,0.89395,0.92406
2018,3rd Quintile,Owner,No,0.09100,138,1403,0.07594,0.10605
2018,3rd Quintile,Tenant,Yes,0.78581,1242,1596,0.76568,0.80595
2018,3rd Quintile,Tenant,No,0.21419,354,1596,0.19405,0.23432
2018,4th Quintile,Owner,Yes,0.92448,1579,1711,0.91196,0.93700
2018,4th Quintile,Owner,No,0.07552,132,1711,0.06300,0.08804
2018,4th Quintile,Tenant,Yes,0.78137,950,1186,0.75783,0.80490
2018,4th Quintile,Tenant,No,0.21863,236,1186,0.19510,0.24217
2018,5th Quintile,Owner,Yes,0.95106,2062,2173,0.94199,0.96013
2018,5th Quintile,Owner,No,0.04894,111,2173,0.03987,0.05801
2018,5th Quintile,Tenant,Yes,0.81678,698,841,0.79062,0.84294
2018,5th Quintile,Tenant,No,0.18322,143,841,0.15706,0.20938
2019,1st Quintile,Owner,Yes,0.78740,269,335,0.74352,0.83128
2019,1st Quintile,Owner,No,0.21260,66,335,0.16872,0.25648
2019,1st Quintile,Tenant,Yes,0.65347,2603,4191,0.63906,0.66788
2019,1st Quintile,Tenant,No,0.34653,1588,4191,0.33212,0.36094
2019,2nd Quintile,Owner,Yes,0.85872,789,926,0.83627,0.88117
2019,2nd Quintile,Owner,No,0.14128,137,926,0.11883,0.16373
2019,2nd Quintile,Tenant,Yes,0.73582,1388,1819,0.71555,0.75609
2019,2nd Quintile,Tenant,No,0.26418,431,1819,0.24391,0.28445
2019,3rd Quintile,Owner,Yes,0.89343,1119,1251,0.87633,0.91054
2019,3rd Quintile,Owner,No,0.10657,132,1251,0.08946,0.12367
2019,3rd Quintile,Tenant,Yes,0.80576,1015,1281,0.78409,0.82743
2019,3rd Quintile,Tenant,No,0.19424,266,1281,0.17257,0.21591
2019,4th Quintile,Owner,Yes,0.92195,1396,1521,0.90846,0.93544
2019,4th Quintile,Owner,No,0.07805,125,1521,0.06456,0.09154
2019,4th Quintile,Tenant,Yes,0.82938,790,949,0.80543,0.85333
2019,4th Quintile,Tenant,No,0.17062,159,949,0.14667,0.19457
2019,5th Quintile,Owner,Yes,0.95209,1819,1912,0.94252,0.96167
2019,5th Quintile,Owner,No,0.04791,93,1912,0.03833,0.05748
2019,5th Quintile,Tenant,Yes,0.80920,578,687,0.77980,0.83861
2019,5th Quintile,Tenant,No,0.19080,109,687,0.16139,0.22020
2020,Not included in this version of the questionnaire,Tenant,Yes,0.60816,96,188,0.53819,0.67813
2020,Not included in this version of the questionnaire,Tenant,No,0.39184,92,188,0.32187,0.46181
2020,1st Quintile,Owner,Yes,0.86092,268,328,0.82341,0.89842
2020,1st Quintile,Owner,No,0.13908,60,328,0.10158,0.17659
2020,1st Quintile,Tenant,Yes,0.64637,3534,5759,0.63402,0.65872
2020,1st Quintile,Tenant,No,0.35363,2225,5759,0.34128,0.36598
2020,2nd Quintile,Owner,Yes,0.85409,850,987,0.83205,0.87612
2020,2nd Quintile,Owner,No,0.14591,137,987,0.12388,0.16795
2020,2nd Quintile,Tenant,Yes,0.75105,1795,2513,0.73414,0.76796
2020,2nd Quintile,Tenant,No,0.24895,718,2513,0.23204,0.26586
2020,3rd Quintile,Owner,Yes,0.90621,1164,1300,0.89036,0.92207
2020,3rd Quintile,Owner,No,0.09379,136,1300,0.07793,0.10964
2020,3rd Quintile,Tenant,Yes,0.78881,1245,1600,0.76880,0.80881
2020,3rd Quintile,Tenant,No,0.21119,355,1600,0.19119,0.23120
2020,4th Quintile,Owner,Yes,0.93516,1508,1618,0.92315,0.94716
2020,4th Quintile,Owner,No,0.06484,110,1618,0.05284,0.07685
