year,bula_h,regtyp,hgeqpter,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,Saxony-Anhalt,Urban regions,No,0.52339,35,72,0.40721,0.63956
1994,Saxony-Anhalt,Rural regions,Yes,0.33595,88,249,0.27716,0.39473
1994,Saxony-Anhalt,Rural regions,No,0.66405,161,249,0.60527,0.72284
1994,Thuringa,Urban regions,Yes,0.45962,43,93,0.35778,0.56146
1994,Thuringa,Urban regions,No,0.54038,50,93,0.43854,0.64222
1994,Thuringa,Rural regions,Yes,0.46171,97,215,0.39492,0.52851
1994,Thuringa,Rural regions,No,0.53829,118,215,0.47149,0.60508
1995,Schleswig-Holstein,Urban regions,Yes,0.73659,55,55,0.61910,0.85407
1995,Schleswig-Holstein,Rural regions,Yes,0.73350,56,56,0.61665,0.85035
1995,Hamburg,Urban regions,Yes,0.66931,57,57,0.54609,0.79253
1995,Lower Saxony,Urban regions,Yes,0.69454,177,266,0.63908,0.75000
1995,Lower Saxony,Urban regions,No,0.30546,89,266,0.25000,0.36092
1995,Lower Saxony,Rural regions,Yes,0.73892,184,251,0.68447,0.79337
1995,Lower Saxony,Rural regions,No,0.26108,67,251,0.20663,0.31553
1995,Bremen,Urban regions,Yes,0.79047,45,45,0.67022,0.91072
1995,North Rhine-Westphalia,Urban regions,Yes,0.70730,814,1225,0.68181,0.73279
1995,North Rhine-Westphalia,Urban regions,No,0.29270,411,1225,0.26721,0.31819
1995,Hesse,Urban regions,Yes,0.71755,265,393,0.67299,0.76212
1995,Hesse,Urban regions,No,0.28245,128,393,0.23788,0.32701
1995,Hesse,Rural regions,Yes,0.60799,47,47,0.46691,0.74907
1995,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.67750,195,286,0.62323,0.73177
1995,"Rhineland-Palatinate, Saarland",Urban regions,No,0.32250,91,286,0.26823,0.37677
1995,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.68861,42,42,0.54687,0.83035
1995,Baden-Wuerttemberg,Urban regions,Yes,0.75744,504,735,0.72643,0.78845
1995,Baden-Wuerttemberg,Urban regions,No,0.24256,231,735,0.21155,0.27357
1995,Baden-Wuerttemberg,Rural regions,Yes,0.77483,69,105,0.69455,0.85511
1995,Baden-Wuerttemberg,Rural regions,No,0.22517,36,105,0.14489,0.30545
1995,Bavaria,Urban regions,Yes,0.82196,346,440,0.78617,0.85774
1995,Bavaria,Urban regions,No,0.17804,94,440,0.14226,0.21383
1995,Bavaria,Rural regions,Yes,0.76641,295,398,0.72479,0.80803
1995,Bavaria,Rural regions,No,0.23359,103,398,0.19197,0.27521
1995,Berlin,Urban regions,Yes,0.77181,225,296,0.72392,0.81970
1995,Berlin,Urban regions,No,0.22819,71,296,0.18030,0.27608
1995,Brandenburg,Rural regions,Yes,0.47794,137,262,0.41733,0.53854
1995,Brandenburg,Rural regions,No,0.52206,125,262,0.46146,0.58267
1995,Mecklenburg-Western Pomerania,Rural regions,Yes,0.57379,94,166,0.49834,0.64925
1995,Mecklenburg-Western Pomerania,Rural regions,No,0.42621,72,166,0.35075,0.50166
1995,Saxony,Urban regions,Yes,0.46905,131,275,0.40996,0.52814
1995,Saxony,Urban regions,No,0.53095,144,275,0.47186,0.59004
1995,Saxony,Rural regions,Yes,0.31471,83,248,0.25680,0.37263
1995,Saxony,Rural regions,No,0.68529,165,248,0.62737,0.74320
1995,Saxony-Anhalt,Urban regions,Yes,0.51861,31,31,0.33981,0.69741
1995,Saxony-Anhalt,Rural regions,Yes,0.35619,99,255,0.29730,0.41508
1995,Saxony-Anhalt,Rural regions,No,0.64381,156,255,0.58492,0.70270
1995,Thuringa,Urban regions,Yes,0.49248,45,92,0.38976,0.59520
1995,Thuringa,Urban regions,No,0.50752,47,92,0.40480,0.61024
1995,Thuringa,Rural regions,Yes,0.44637,95,210,0.37898,0.51377
1995,Thuringa,Rural regions,No,0.55363,115,210,0.48623,0.62102
1996,Schleswig-Holstein,Urban regions,Yes,0.70427,52,52,0.57901,0.82952
1996,Schleswig-Holstein,Rural regions,Yes,0.74084,57,57,0.62608,0.85560
1996,Hamburg,Urban regions,Yes,0.65141,54,54,0.52312,0.77970
1996,Lower Saxony,Urban regions,Yes,0.70687,186,269,0.65237,0.76137
1996,Lower Saxony,Urban regions,No,0.29313,83,269,0.23863,0.34763
1996,Lower Saxony,Rural regions,Yes,0.76534,188,248,0.71249,0.81819
1996,Lower Saxony,Rural regions,No,0.23466,60,248,0.18181,0.28751
1996,Bremen,Urban regions,Yes,0.83544,45,45,0.72588,0.94500
1996,North Rhine-Westphalia,Urban regions,Yes,0.70764,815,1216,0.68206,0.73321
1996,North Rhine-Westphalia,Urban regions,No,0.29236,401,1216,0.26679,0.31794
1996,Hesse,Urban regions,Yes,0.74102,265,374,0.69657,0.78548
1996,Hesse,Urban regions,No,0.25898,109,374,0.21452,0.30343
1996,Hesse,Rural regions,Yes,0.61805,47,47,0.47764,0.75846
1996,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.68115,192,282,0.62666,0.73564
1996,"Rhineland-Palatinate, Saarland",Urban regions,No,0.31885,90,282,0.26436,0.37334
1996,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.72140,41,41,0.58246,0.86033
1996,Baden-Wuerttemberg,Urban regions,Yes,0.76812,495,718,0.73723,0.79902
1996,Baden-Wuerttemberg,Urban regions,No,0.23188,223,718,0.20098,0.26277
1996,Baden-Wuerttemberg,Rural regions,Yes,0.75677,68,102,0.67310,0.84045
1996,Baden-Wuerttemberg,Rural regions,No,0.24323,34,102,0.15955,0.32690
1996,Bavaria,Urban regions,Yes,0.83789,343,430,0.80302,0.87277
1996,Bavaria,Urban regions,No,0.16211,87,430,0.12723,0.19698
1996,Bavaria,Rural regions,Yes,0.78359,307,408,0.74358,0.82360
1996,Bavaria,Rural regions,No,0.21641,101,408,0.17640,0.25642
1996,Berlin,Urban regions,Yes,0.76590,220,284,0.71656,0.81523
1996,Berlin,Urban regions,No,0.23410,64,284,0.18477,0.28344
1996,Brandenburg,Rural regions,Yes,0.48714,140,265,0.42684,0.54743
1996,Brandenburg,Rural regions,No,0.51286,125,265,0.45257,0.57316
1996,Mecklenburg-Western Pomerania,Rural regions,Yes,0.56778,95,164,0.49173,0.64383
1996,Mecklenburg-Western Pomerania,Rural regions,No,0.43222,69,164,0.35617,0.50827
1996,Saxony,Urban regions,Yes,0.51046,142,276,0.45138,0.56954
1996,Saxony,Urban regions,No,0.48954,134,276,0.43046,0.54862
1996,Saxony,Rural regions,Yes,0.31217,89,252,0.25484,0.36949
1996,Saxony,Rural regions,No,0.68783,163,252,0.63051,0.74516
1996,Saxony-Anhalt,Urban regions,Yes,0.59276,39,39,0.43654,0.74898
1996,Saxony-Anhalt,Rural regions,Yes,0.41648,103,241,0.35411,0.47885
1996,Saxony-Anhalt,Rural regions,No,0.58352,138,241,0.52115,0.64589
1996,Thuringa,Urban regions,Yes,0.50954,48,92,0.40683,0.61225
1996,Thuringa,Urban regions,No,0.49046,44,92,0.38775,0.59317
1996,Thuringa,Rural regions,Yes,0.45276,100,215,0.38607,0.51946
1996,Thuringa,Rural regions,No,0.54724,115,215,0.48054,0.61393
1997,Schleswig-Holstein,Urban regions,Yes,0.65045,47,47,0.51266,0.78825
1997,Schleswig-Holstein,Rural regions,Yes,0.69375,50,50,0.56469,0.82282
1997,Hamburg,Urban regions,Yes,0.62609,52,52,0.49329,0.75888
1997,Lower Saxony,Urban regions,Yes,0.76571,195,261,0.71423,0.81719
1997,Lower Saxony,Urban regions,No,0.23429,66,261,0.18281,0.28577
1997,Lower Saxony,Rural regions,Yes,0.77464,195,254,0.72316,0.82613
1997,Lower Saxony,Rural regions,No,0.22536,59,254,0.17387,0.27684
1997,Bremen,Urban regions,Yes,0.83370,46,46,0.72491,0.94249
1997,North Rhine-Westphalia,Urban regions,Yes,0.73046,830,1199,0.70533,0.75559
1997,North Rhine-Westphalia,Urban regions,No,0.26954,369,1199,0.24441,0.29467
1997,Hesse,Urban regions,Yes,0.74283,255,351,0.69704,0.78862
1997,Hesse,Urban regions,No,0.25717,96,351,0.21138,0.30296
1997,Hesse,Rural regions,Yes,0.63405,44,44,0.49007,0.77803
1997,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.65721,194,291,0.60258,0.71184
1997,"Rhineland-Palatinate, Saarland",Urban regions,No,0.34279,97,291,0.28816,0.39742
1997,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.74295,43,43,0.61078,0.87512
1997,Baden-Wuerttemberg,Urban regions,Yes,0.77941,504,722,0.74914,0.80967
1997,Baden-Wuerttemberg,Urban regions,No,0.22059,218,722,0.19033,0.25086
1997,Baden-Wuerttemberg,Rural regions,Yes,0.74023,64,96,0.65205,0.82841
1997,Baden-Wuerttemberg,Rural regions,No,0.25977,32,96,0.17159,0.34795
1997,Bavaria,Urban regions,Yes,0.83755,332,419,0.80219,0.87291
1997,Bavaria,Urban regions,No,0.16245,87,419,0.12709,0.19781
1997,Bavaria,Rural regions,Yes,0.81137,315,402,0.77308,0.84966
1997,Bavaria,Rural regions,No,0.18863,87,402,0.15034,0.22692
1997,Berlin,Urban regions,Yes,0.78100,216,275,0.73202,0.82997
1997,Berlin,Urban regions,No,0.21900,59,275,0.17003,0.26798
1997,Brandenburg,Rural regions,Yes,0.50046,146,272,0.44093,0.55999
1997,Brandenburg,Rural regions,No,0.49954,126,272,0.44001,0.55907
1997,Mecklenburg-Western Pomerania,Rural regions,Yes,0.55824,94,161,0.48129,0.63519
1997,Mecklenburg-Western Pomerania,Rural regions,No,0.44176,67,161,0.36481,0.51871
1997,Saxony,Urban regions,Yes,0.51277,140,268,0.45282,0.57273
1997,Saxony,Urban regions,No,0.48723,128,268,0.42727,0.54718
1997,Saxony,Rural regions,Yes,0.36124,96,246,0.30109,0.42139
1997,Saxony,Rural regions,No,0.63876,150,246,0.57861,0.69891
1997,Saxony-Anhalt,Urban regions,Yes,0.54910,35,67,0.42906,0.66915
1997,Saxony-Anhalt,Urban regions,No,0.45090,32,67,0.33085,0.57094
1997,Saxony-Anhalt,Rural regions,Yes,0.42424,107,243,0.36197,0.48651
1997,Saxony-Anhalt,Rural regions,No,0.57576,136,243,0.51349,0.63803
1997,Thuringa,Urban regions,Yes,0.51763,49,93,0.41552,0.61974
1997,Thuringa,Urban regions,No,0.48237,44,93,0.38026,0.58448
1997,Thuringa,Rural regions,Yes,0.47433,98,208,0.40631,0.54236
1997,Thuringa,Rural regions,No,0.52567,110,208,0.45764,0.59369
1998,Schleswig-Holstein,Urban regions,Yes,0.73311,73,73,0.63094,0.83528
1998,Schleswig-Holstein,Rural regions,Yes,0.72642,67,67,0.61886,0.83397
1998,Hamburg,Urban regions,Yes,0.63133,62,96,0.53432,0.72835
1998,Hamburg,Urban regions,No,0.36867,34,96,0.27165,0.46568
1998,Lower Saxony,Urban regions,Yes,0.78348,242,309,0.73748,0.82948
1998,Lower Saxony,Urban regions,No,0.21652,67,309,0.17052,0.26252
1998,Lower Saxony,Rural regions,Yes,0.84197,253,304,0.80089,0.88304
1998,Lower Saxony,Rural regions,No,0.15803,51,304,0.11696,0.19911
1998,Bremen,Urban regions,Yes,0.77314,48,48,0.65340,0.89287
1998,North Rhine-Westphalia,Urban regions,Yes,0.73989,1044,1451,0.71731,0.76247
1998,North Rhine-Westphalia,Urban regions,No,0.26011,407,1451,0.23753,0.28269
1998,Hesse,Urban regions,Yes,0.75614,308,411,0.71457,0.79770
1998,Hesse,Urban regions,No,0.24386,103,411,0.20230,0.28543
1998,Hesse,Rural regions,Yes,0.75173,57,57,0.63858,0.86488
1998,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.69836,236,330,0.64876,0.74795
1998,"Rhineland-Palatinate, Saarland",Urban regions,No,0.30164,94,330,0.25205,0.35124
1998,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.73420,61,61,0.62242,0.84598
1998,Baden-Wuerttemberg,Urban regions,Yes,0.74667,568,816,0.71681,0.77653
1998,Baden-Wuerttemberg,Urban regions,No,0.25333,248,816,0.22347,0.28319
1998,Baden-Wuerttemberg,Rural regions,Yes,0.68758,71,106,0.59893,0.77623
1998,Baden-Wuerttemberg,Rural regions,No,0.31242,35,106,0.22377,0.40107
1998,Bavaria,Urban regions,Yes,0.84565,400,494,0.81376,0.87754
1998,Bavaria,Urban regions,No,0.15435,94,494,0.12246,0.18624
1998,Bavaria,Rural regions,Yes,0.81361,396,485,0.77891,0.84830
1998,Bavaria,Rural regions,No,0.18639,89,485,0.15170,0.22109
1998,Berlin,Urban regions,Yes,0.69564,229,321,0.64523,0.74606
1998,Berlin,Urban regions,No,0.30436,92,321,0.25394,0.35477
1998,Brandenburg,Rural regions,Yes,0.55326,168,300,0.49690,0.60961
1998,Brandenburg,Rural regions,No,0.44674,132,300,0.39039,0.50310
1998,Mecklenburg-Western Pomerania,Rural regions,Yes,0.55625,111,183,0.48407,0.62843
1998,Mecklenburg-Western Pomerania,Rural regions,No,0.44375,72,183,0.37157,0.51593
1998,Saxony,Urban regions,Yes,0.55887,163,291,0.50172,0.61602
1998,Saxony,Urban regions,No,0.44113,128,291,0.38398,0.49828
1998,Saxony,Rural regions,Yes,0.45963,139,286,0.40177,0.51749
1998,Saxony,Rural regions,No,0.54037,147,286,0.48251,0.59823
1998,Saxony-Anhalt,Urban regions,Yes,0.59243,41,72,0.47813,0.70673
1998,Saxony-Anhalt,Urban regions,No,0.40757,31,72,0.29327,0.52187
1998,Saxony-Anhalt,Rural regions,Yes,0.39983,119,277,0.34204,0.45762
1998,Saxony-Anhalt,Rural regions,No,0.60017,158,277,0.54238,0.65796
1998,Thuringa,Urban regions,Yes,0.51015,55,105,0.41408,0.60623
1998,Thuringa,Urban regions,No,0.48985,50,105,0.39377,0.58592
1998,Thuringa,Rural regions,Yes,0.46197,119,245,0.39941,0.52453
1998,Thuringa,Rural regions,No,0.53803,126,245,0.47547,0.60059
1999,Schleswig-Holstein,Urban regions,Yes,0.76155,66,66,0.65796,0.86515
1999,Schleswig-Holstein,Rural regions,Yes,0.71529,70,70,0.60881,0.82177
1999,Hamburg,Urban regions,Yes,0.62903,55,55,0.50019,0.75788
1999,Lower Saxony,Urban regions,Yes,0.78751,234,300,0.74114,0.83388
1999,Lower Saxony,Urban regions,No,0.21249,66,300,0.16612,0.25886
1999,Lower Saxony,Rural regions,Yes,0.85565,250,294,0.81541,0.89589
1999,Lower Saxony,Rural regions,No,0.14435,44,294,0.10411,0.18459
1999,Bremen,Urban regions,Yes,0.75410,43,43,0.62386,0.88433
1999,North Rhine-Westphalia,Urban regions,Yes,0.74036,990,1372,0.71716,0.76357
1999,North Rhine-Westphalia,Urban regions,No,0.25964,382,1372,0.23643,0.28284
1999,Hesse,Urban regions,Yes,0.76143,295,393,0.71924,0.80363
1999,Hesse,Urban regions,No,0.23857,98,393,0.19637,0.28076
1999,Hesse,Rural regions,Yes,0.78667,57,57,0.67937,0.89396
1999,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.74162,234,315,0.69320,0.79004
1999,"Rhineland-Palatinate, Saarland",Urban regions,No,0.25838,81,315,0.20996,0.30680
1999,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.75849,62,62,0.65108,0.86590
1999,Baden-Wuerttemberg,Urban regions,Yes,0.75129,554,777,0.72087,0.78170
1999,Baden-Wuerttemberg,Urban regions,No,0.24871,223,777,0.21830,0.27913
1999,Baden-Wuerttemberg,Rural regions,Yes,0.71532,68,99,0.62598,0.80467
1999,Baden-Wuerttemberg,Rural regions,No,0.28468,31,99,0.19533,0.37402
1999,Bavaria,Urban regions,Yes,0.84434,389,477,0.81178,0.87691
1999,Bavaria,Urban regions,No,0.15566,88,477,0.12309,0.18822
1999,Bavaria,Rural regions,Yes,0.81824,376,458,0.78288,0.85360
1999,Bavaria,Rural regions,No,0.18176,82,458,0.14640,0.21712
1999,Berlin,Urban regions,Yes,0.69762,217,306,0.64608,0.74917
1999,Berlin,Urban regions,No,0.30238,89,306,0.25083,0.35392
1999,Brandenburg,Rural regions,Yes,0.56157,158,284,0.50376,0.61938
1999,Brandenburg,Rural regions,No,0.43843,126,284,0.38062,0.49624
1999,Mecklenburg-Western Pomerania,Rural regions,Yes,0.60692,114,180,0.53537,0.67848
1999,Mecklenburg-Western Pomerania,Rural regions,No,0.39308,66,180,0.32152,0.46463
1999,Saxony,Urban regions,Yes,0.59440,168,283,0.53709,0.65171
1999,Saxony,Urban regions,No,0.40560,115,283,0.34829,0.46291
1999,Saxony,Rural regions,Yes,0.46279,137,281,0.40438,0.52119
1999,Saxony,Rural regions,No,0.53721,144,281,0.47881,0.59562
1999,Saxony-Anhalt,Urban regions,Yes,0.61890,44,44,0.47374,0.76406
1999,Saxony-Anhalt,Rural regions,Yes,0.44594,129,277,0.38730,0.50459
1999,Saxony-Anhalt,Rural regions,No,0.55406,148,277,0.49541,0.61270
1999,Thuringa,Urban regions,Yes,0.51588,58,108,0.42119,0.61057
1999,Thuringa,Urban regions,No,0.48412,50,108,0.38943,0.57881
1999,Thuringa,Rural regions,Yes,0.45753,116,240,0.39437,0.52069
1999,Thuringa,Rural regions,No,0.54247,124,240,0.47931,0.60563
2000,Schleswig-Holstein,Urban regions,Yes,0.71581,124,165,0.64679,0.78484
2000,Schleswig-Holstein,Urban regions,No,0.28419,41,165,0.21516,0.35321
2000,Schleswig-Holstein,Rural regions,Yes,0.77895,193,235,0.72578,0.83212
2000,Schleswig-Holstein,Rural regions,No,0.22105,42,235,0.16788,0.27422
2000,Hamburg,Urban regions,Yes,0.65864,128,180,0.58918,0.72810
2000,Hamburg,Urban regions,No,0.34136,52,180,0.27190,0.41082
2000,Lower Saxony,Urban regions,Yes,0.77962,418,526,0.74417,0.81508
2000,Lower Saxony,Urban regions,No,0.22038,108,526,0.18492,0.25583
2000,Lower Saxony,Rural regions,Yes,0.80144,441,540,0.76777,0.83512
2000,Lower Saxony,Rural regions,No,0.19856,99,540,0.16488,0.23223
2000,Bremen,Urban regions,Yes,0.78834,93,93,0.70487,0.87181
2000,North Rhine-Westphalia,Urban regions,Yes,0.76440,2045,2667,0.74829,0.78051
2000,North Rhine-Westphalia,Urban regions,No,0.23560,622,2667,0.21949,0.25171
2000,North Rhine-Westphalia,Rural regions,Yes,0.87845,67,67,0.79961,0.95728
2000,Hesse,Urban regions,Yes,0.72685,529,724,0.69437,0.75933
2000,Hesse,Urban regions,No,0.27315,195,724,0.24067,0.30563
2000,Hesse,Rural regions,Yes,0.80163,134,134,0.73385,0.86940
2000,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.73417,445,592,0.69855,0.76979
2000,"Rhineland-Palatinate, Saarland",Urban regions,No,0.26583,147,592,0.23021,0.30145
2000,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.72399,127,181,0.65868,0.78929
2000,"Rhineland-Palatinate, Saarland",Rural regions,No,0.27601,54,181,0.21071,0.34132
2000,Baden-Wuerttemberg,Urban regions,Yes,0.78448,1049,1367,0.76267,0.80628
2000,Baden-Wuerttemberg,Urban regions,No,0.21552,318,1367,0.19372,0.23733
2000,Baden-Wuerttemberg,Rural regions,Yes,0.76721,119,157,0.70090,0.83353
2000,Baden-Wuerttemberg,Rural regions,No,0.23279,38,157,0.16647,0.29910
2000,Bavaria,Urban regions,Yes,0.81852,726,883,0.79308,0.84395
2000,Bavaria,Urban regions,No,0.18148,157,883,0.15605,0.20692
2000,Bavaria,Rural regions,Yes,0.81305,754,915,0.78777,0.83833
2000,Bavaria,Rural regions,No,0.18695,161,915,0.16167,0.21223
2000,Berlin,Urban regions,Yes,0.68562,353,505,0.64508,0.72615
2000,Berlin,Urban regions,No,0.31438,152,505,0.27385,0.35492
2000,Brandenburg,Rural regions,Yes,0.53449,270,489,0.49023,0.57875
2000,Brandenburg,Rural regions,No,0.46551,219,489,0.42125,0.50977
2000,Mecklenburg-Western Pomerania,Rural regions,Yes,0.54712,155,268,0.48741,0.60683
2000,Mecklenburg-Western Pomerania,Rural regions,No,0.45288,113,268,0.39317,0.51259
2000,Saxony,Urban regions,Yes,0.58924,256,430,0.54268,0.63579
2000,Saxony,Urban regions,No,0.41076,174,430,0.36421,0.45732
2000,Saxony,Rural regions,Yes,0.43244,208,475,0.38784,0.47704
2000,Saxony,Rural regions,No,0.56756,267,475,0.52296,0.61216
2000,Saxony-Anhalt,Urban regions,Yes,0.69128,73,107,0.60333,0.77923
2000,Saxony-Anhalt,Urban regions,No,0.30872,34,107,0.22077,0.39667
2000,Saxony-Anhalt,Rural regions,Yes,0.43770,194,419,0.39014,0.48526
2000,Saxony-Anhalt,Rural regions,No,0.56230,225,419,0.51474,0.60986
2000,Thuringa,Urban regions,Yes,0.59036,87,146,0.51032,0.67041
2000,Thuringa,Urban regions,No,0.40964,59,146,0.32959,0.48968
2000,Thuringa,Rural regions,Yes,0.43528,183,379,0.38530,0.48526
2000,Thuringa,Rural regions,No,0.56472,196,379,0.51474,0.61470
2001,Schleswig-Holstein,Urban regions,Yes,0.70681,118,156,0.63515,0.77848
2001,Schleswig-Holstein,Urban regions,No,0.29319,38,156,0.22152,0.36485
2001,Schleswig-Holstein,Rural regions,Yes,0.82606,175,175,0.76973,0.88238
2001,Hamburg,Urban regions,Yes,0.64734,118,171,0.57551,0.71916
2001,Hamburg,Urban regions,No,0.35266,53,171,0.28084,0.42449
2001,Lower Saxony,Urban regions,Yes,0.78683,369,472,0.74985,0.82382
2001,Lower Saxony,Urban regions,No,0.21317,103,472,0.17618,0.25015
2001,Lower Saxony,Rural regions,Yes,0.80492,390,474,0.76921,0.84064
2001,Lower Saxony,Rural regions,No,0.19508,84,474,0.15936,0.23079
2001,Bremen,Urban regions,Yes,0.78263,80,80,0.69168,0.87359
2001,North Rhine-Westphalia,Urban regions,Yes,0.77206,1861,2383,0.75521,0.78890
2001,North Rhine-Westphalia,Urban regions,No,0.22794,522,2383,0.21110,0.24479
2001,North Rhine-Westphalia,Rural regions,Yes,0.84706,54,54,0.75016,0.94397
2001,Hesse,Urban regions,Yes,0.72996,464,622,0.69504,0.76488
2001,Hesse,Urban regions,No,0.27004,158,622,0.23512,0.30496
2001,Hesse,Rural regions,Yes,0.79160,121,121,0.71893,0.86427
2001,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.75646,424,546,0.72043,0.79250
2001,"Rhineland-Palatinate, Saarland",Urban regions,No,0.24354,122,546,0.20750,0.27957
2001,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.75886,124,166,0.69358,0.82413
2001,"Rhineland-Palatinate, Saarland",Rural regions,No,0.24114,42,166,0.17587,0.30642
2001,Baden-Wuerttemberg,Urban regions,Yes,0.78899,938,1211,0.76600,0.81198
2001,Baden-Wuerttemberg,Urban regions,No,0.21101,273,1211,0.18802,0.23400
2001,Baden-Wuerttemberg,Rural regions,Yes,0.78107,101,133,0.71053,0.85162
2001,Baden-Wuerttemberg,Rural regions,No,0.21893,32,133,0.14838,0.28947
2001,Bavaria,Urban regions,Yes,0.82006,663,799,0.79341,0.84672
2001,Bavaria,Urban regions,No,0.17994,136,799,0.15328,0.20659
2001,Bavaria,Rural regions,Yes,0.83066,677,807,0.80477,0.85655
2001,Bavaria,Rural regions,No,0.16934,130,807,0.14345,0.19523
2001,Berlin,Urban regions,Yes,0.71155,341,475,0.67076,0.75233
2001,Berlin,Urban regions,No,0.28845,134,475,0.24767,0.32924
2001,Brandenburg,Rural regions,Yes,0.55285,261,454,0.50706,0.59864
2001,Brandenburg,Rural regions,No,0.44715,193,454,0.40136,0.49294
2001,Mecklenburg-Western Pomerania,Rural regions,Yes,0.54314,137,242,0.48025,0.60603
2001,Mecklenburg-Western Pomerania,Rural regions,No,0.45686,105,242,0.39397,0.51975
2001,Saxony,Urban regions,Yes,0.56923,238,407,0.52106,0.61740
2001,Saxony,Urban regions,No,0.43077,169,407,0.38260,0.47894
2001,Saxony,Rural regions,Yes,0.45114,194,421,0.40355,0.49873
2001,Saxony,Rural regions,No,0.54886,227,421,0.50127,0.59645
2001,Saxony-Anhalt,Urban regions,Yes,0.69463,69,69,0.58516,0.80410
2001,Saxony-Anhalt,Rural regions,Yes,0.43576,183,392,0.38661,0.48491
2001,Saxony-Anhalt,Rural regions,No,0.56424,209,392,0.51509,0.61339
2001,Thuringa,Urban regions,Yes,0.57064,83,142,0.48894,0.65235
2001,Thuringa,Urban regions,No,0.42936,59,142,0.34765,0.51106
2001,Thuringa,Rural regions,Yes,0.43838,167,340,0.38556,0.49120
2001,Thuringa,Rural regions,No,0.56162,173,340,0.50880,0.61444
2002,Schleswig-Holstein,Urban regions,Yes,0.70730,131,168,0.63829,0.77631
2002,Schleswig-Holstein,Urban regions,No,0.29270,37,168,0.22369,0.36171
2002,Schleswig-Holstein,Rural regions,Yes,0.78338,187,222,0.72907,0.83769
2002,Schleswig-Holstein,Rural regions,No,0.21662,35,222,0.16231,0.27093
2002,Hamburg,Urban regions,Yes,0.65021,141,188,0.58186,0.71857
2002,Hamburg,Urban regions,No,0.34979,47,188,0.28143,0.41814
2002,Lower Saxony,Urban regions,Yes,0.80685,409,502,0.77228,0.84142
2002,Lower Saxony,Urban regions,No,0.19315,93,502,0.15858,0.22772
2002,Lower Saxony,Rural regions,Yes,0.82693,424,504,0.79387,0.85999
2002,Lower Saxony,Rural regions,No,0.17307,80,504,0.14001,0.20613
2002,Bremen,Urban regions,Yes,0.76197,84,84,0.67035,0.85359
2002,North Rhine-Westphalia,Urban regions,Yes,0.78671,2014,2485,0.77060,0.80282
2002,North Rhine-Westphalia,Urban regions,No,0.21329,471,2485,0.19718,0.22940
2002,North Rhine-Westphalia,Rural regions,Yes,0.82386,51,51,0.71827,0.92945
2002,Hesse,Urban regions,Yes,0.73946,552,703,0.70699,0.77193
2002,Hesse,Urban regions,No,0.26054,151,703,0.22807,0.29301
2002,Hesse,Rural regions,Yes,0.78918,115,115,0.71430,0.86405
2002,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.74580,433,554,0.70951,0.78209
2002,"Rhineland-Palatinate, Saarland",Urban regions,No,0.25420,121,554,0.21791,0.29049
2002,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.75089,129,168,0.68530,0.81649
2002,"Rhineland-Palatinate, Saarland",Rural regions,No,0.24911,39,168,0.18351,0.31470
2002,Baden-Wuerttemberg,Urban regions,Yes,0.79967,1035,1290,0.77782,0.82152
2002,Baden-Wuerttemberg,Urban regions,No,0.20033,255,1290,0.17848,0.22218
2002,Baden-Wuerttemberg,Rural regions,Yes,0.76687,100,100,0.68358,0.85016
2002,Bavaria,Urban regions,Yes,0.82443,740,879,0.79927,0.84960
2002,Bavaria,Urban regions,No,0.17557,139,879,0.15040,0.20073
2002,Bavaria,Rural regions,Yes,0.81006,688,826,0.78330,0.83683
2002,Bavaria,Rural regions,No,0.18994,138,826,0.16317,0.21670
2002,Berlin,Urban regions,Yes,0.70744,360,489,0.66707,0.74780
2002,Berlin,Urban regions,No,0.29256,129,489,0.25220,0.33293
2002,Brandenburg,Rural regions,Yes,0.53646,264,457,0.49069,0.58223
2002,Brandenburg,Rural regions,No,0.46354,193,457,0.41777,0.50931
2002,Mecklenburg-Western Pomerania,Urban regions,Yes,0.69588,32,32,0.53393,0.85782
2002,Mecklenburg-Western Pomerania,Rural regions,Yes,0.55648,141,233,0.49255,0.62041
2002,Mecklenburg-Western Pomerania,Rural regions,No,0.44352,92,233,0.37959,0.50745
2002,Saxony,Urban regions,Yes,0.57749,249,408,0.52950,0.62548
2002,Saxony,Urban regions,No,0.42251,159,408,0.37452,0.47050
2002,Saxony,Rural regions,Yes,0.46648,201,415,0.41843,0.51454
2002,Saxony,Rural regions,No,0.53352,214,415,0.48546,0.58157
