year,migback,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2018,No migration background,female,6115,32.14322,31.82529,32.46115,22.50000,35.00000,40.00000,0.4,66.25000,35.0,35.00000,37.00000
2018,Direct migration background,male,2082,40.53098,40.03319,41.02877,39.00000,40.00000,45.00000,30.00000,54.00000,40.0,40.00000,40.00000
2018,Direct migration background,female,1607,30.56689,29.91659,31.21718,20.00000,32.00000,40.00000,1.0,70.00000,32.0,30.00000,35.00000
2018,Indirect migration background,male,535,38.49192,37.45344,39.53039,37.50000,40.00000,45.00000,26.25000,56.25000,40.0,40.00000,41.00000
2018,Indirect migration background,female,543,33.21258,32.12532,34.29985,25.00000,39.00000,42.00000,1.0,67.50000,39.0,37.00000,40.00000
2019,No migration background,male,6427,40.83143,40.55198,41.11087,39.00000,41.00000,45.00000,30.00000,54.00000,41.0,40.00000,41.00000
2019,No migration background,female,6268,32.63266,32.31927,32.94605,24.00000,36.00000,41.00000,1.0,66.50000,36.0,35.00000,37.00000
2019,Direct migration background,male,2067,40.64233,40.18088,41.10378,39.00000,40.00000,45.00000,30.00000,54.00000,40.0,40.00000,41.00000
2019,Direct migration background,female,1484,30.76678,30.10044,31.43312,20.00000,32.00000,40.00000,1.0,70.00000,32.0,30.00000,35.00000
2019,Indirect migration background,male,539,40.34690,39.39402,41.29977,38.07326,40.00000,45.00000,27.68315,55.39011,40.0,40.00000,42.00000
2019,Indirect migration background,female,553,33.11738,32.11836,34.11640,25.00000,38.00000,40.00000,2.50000,62.50000,38.0,36.00000,39.00000
2020,No migration background,male,5731,40.25896,39.97852,40.53939,39.00000,40.00000,45.00000,30.00000,54.00000,40.0,40.00000,41.00000
2020,No migration background,female,5802,32.36499,32.05373,32.67625,24.00000,35.00000,40.00000,0.3,64.00000,35.0,35.00000,36.00000
2020,Direct migration background,male,2869,40.35637,39.95836,40.75439,38.50000,40.00000,45.00000,28.75000,54.75000,40.0,40.00000,40.00000
2020,Direct migration background,female,1898,31.25068,30.65152,31.84985,20.00000,35.00000,40.00000,1.0,70.00000,35.0,32.00000,35.00000
2020,Indirect migration background,male,533,37.91101,36.90592,38.91610,36.00000,40.00000,43.00000,25.50000,53.50000,40.0,40.00000,40.00000
2020,Indirect migration background,female,520,32.99344,31.99481,33.99207,26.00000,38.08930,40.00000,5.00000,60.0,38.0,37.00000,39.50000
2021,No migration background,male,3936,40.17989,39.81449,40.54529,38.71791,41.00000,45.00000,29.29479,54.42313,41.0,40.00000,41.50000
2021,No migration background,female,4125,32.51355,32.11435,32.91275,24.00000,35.00000,41.00000,0.5,66.50000,35.0,35.00000,37.00000
2021,Direct migration background,male,1715,39.46793,38.89680,40.03906,38.00000,40.00000,45.00000,27.50000,55.50000,40.0,40.00000,40.00000
2021,Direct migration background,female,1138,30.70980,29.91860,31.50100,20.00000,33.00000,40.00000,0.5,70.00000,33.0,30.00000,37.50000
2021,Indirect migration background,male,315,39.20215,37.79181,40.61249,38.00000,40.00000,45.00000,27.50000,55.50000,40.0,40.00000,40.00000
2021,Indirect migration background,female,330,32.27143,30.80933,33.73353,20.00000,39.00000,42.00000,1.7,70.0,39.0,35.00000,40.00000
2022,No migration background,male,6062,38.99783,38.68790,39.30775,38.00000,40.00000,45.00000,27.50000,55.50000,40.0,40.00000,40.01250
2022,No migration background,female,6107,31.47419,31.14135,31.80703,22.00000,35.00000,40.00000,0.4,67.00000,35.0,34.48750,35.00000
2022,Direct migration background,male,3036,38.62121,38.13945,39.10297,37.50000,40.00000,45.00000,26.25000,56.25000,40.0,40.00000,40.00000
2022,Direct migration background,female,2331,30.46327,29.92004,31.00650,20.00000,32.00000,40.00000,0.2,70.00000,32.0,30.00000,35.00000
2022,Indirect migration background,male,501,39.00642,38.02090,39.99194,38.50000,40.00000,45.00000,28.75000,54.75000,40.0,40.00000,41.00000
2022,Indirect migration background,female,536,32.42356,31.39957,33.44756,24.75936,37.00000,41.00000,1.0,65.36096,37.0,34.00000,39.00000
