year,migback,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2000,Indirect migration background,481,37.80186,36.78182,38.82189,37.00000,40.00000,42.00000,29.50000,49.50000,40.0,40.00000,40.00000
2001,No migration background,10205,38.90953,38.65250,39.16656,35.00000,40.00000,45.00000,20.00000,60.00000,40.0,40.00000,40.00000
2001,Direct migration background,1571,37.76710,37.16257,38.37163,35.00000,40.00000,42.62335,23.56497,54.05838,40.0,39.00000,40.00000
2001,Indirect migration background,447,37.54684,36.49558,38.59810,36.70386,40.00000,42.00000,28.75965,49.94421,40.0,39.00000,40.00000
2002,No migration background,11007,38.52246,38.27582,38.76910,35.00000,40.00000,45.00000,20.00000,60.00000,40.0,40.00000,40.00000
2002,Direct migration background,1472,36.77552,36.12276,37.42828,35.00000,40.00000,42.00000,24.50000,52.50000,40.0,38.50000,40.00000
2002,Indirect migration background,455,37.09171,35.93037,38.25305,35.50683,40.00000,42.00000,25.76707,51.73976,40.0,39.50000,40.00000
2003,No migration background,10514,38.22654,37.97419,38.47888,35.00000,40.00000,45.00000,20.00000,60.00000,40.0,40.00000,40.00000
2003,Direct migration background,1353,35.85434,35.16235,36.54633,30.00000,38.50000,42.00000,12.00000,60.00000,38.5,38.00000,39.00000
2003,Indirect migration background,456,36.62087,35.45883,37.78291,35.00000,40.00000,42.00000,24.50000,52.50000,40.0,38.50000,40.00000
2004,No migration background,10095,38.02400,37.76755,38.28045,35.00000,40.00000,45.00000,20.00000,60.00000,40.0,40.00000,40.00000
2004,Direct migration background,1273,35.98500,35.26296,36.70703,31.21734,40.00000,42.00000,15.04335,58.17399,40.0,38.50000,40.00000
2004,Indirect migration background,454,37.43873,36.36157,38.51589,36.00000,40.00000,41.76702,27.34946,50.41756,40.0,39.00000,40.00000
2005,No migration background,9538,38.37797,38.11243,38.64351,35.00000,40.00000,45.00000,20.00000,60.00000,40.0,40.00000,40.00000
2005,Direct migration background,1179,35.42500,34.66417,36.18583,30.00000,40.00000,42.00000,12.00000,60.00000,40.0,38.50000,40.00000
2005,Indirect migration background,456,37.52765,36.38845,38.66686,36.00000,40.00000,43.00000,25.50000,53.50000,40.0,40.00000,40.00000
2006,No migration background,10142,38.53350,38.27441,38.79260,35.00000,40.00000,45.00000,20.00000,60.00000,40.0,40.00000,40.00000
2006,Direct migration background,1206,36.18748,35.42692,36.94804,30.00000,40.00000,42.00000,12.00000,60.00000,40.0,40.00000,40.00000
2006,Indirect migration background,468,38.45253,37.39179,39.51327,37.00000,40.00000,44.18081,26.22879,54.95201,40.0,40.00000,40.00000
2007,No migration background,9709,38.69312,38.42680,38.95945,35.00000,40.00000,45.00000,20.00000,60.00000,40.0,40.00000,40.00000
2007,Direct migration background,1068,36.12903,35.30188,36.95618,30.00000,40.00000,43.00000,10.50000,62.50000,40.0,40.00000,40.00000
2007,Indirect migration background,486,37.33684,36.16961,38.50407,34.00000,40.00000,44.77198,17.84203,60.92995,40.0,40.00000,40.00000
2008,No migration background,9207,38.46893,38.19924,38.73861,35.00000,40.00000,45.00000,20.00000,60.00000,40.0,40.00000,40.00000
2008,Direct migration background,988,35.43231,34.60526,36.25936,27.80676,40.00000,42.00000,6.51691,63.28986,40.0,38.50000,40.00000
2008,Indirect migration background,490,37.38249,36.24913,38.51585,35.00000,40.00000,43.97154,21.54269,57.42885,40.0,40.00000,40.00000
2009,No migration background,8685,38.42617,38.14594,38.70640,35.00000,40.00000,45.00000,20.00000,60.00000,40.0,40.00000,40.00000
2009,Direct migration background,859,34.76976,33.77245,35.76708,25.00000,39.00000,44.00000,1.5,72.50000,39.0,38.00000,40.00000
2009,Indirect migration background,450,37.69977,36.56361,38.83594,35.00000,40.00000,43.00000,23.00000,55.00000,40.0,40.00000,40.00000
2010,No migration background,11480,37.95676,37.71353,38.19999,33.00000,40.00000,45.00000,15.00000,63.00000,40.0,40.00000,40.00000
2010,Direct migration background,1494,34.34085,33.56197,35.11974,23.00000,38.50000,44.00000,1.0,75.50000,38.5,37.50000,40.00000
2010,Indirect migration background,622,35.65783,34.64529,36.67038,30.00000,40.00000,42.00000,12.00000,60.00000,40.0,38.50000,40.00000
2011,No migration background,14024,38.66033,38.44285,38.87781,35.00000,40.00000,45.00000,20.00000,60.00000,40.0,40.00000,40.00000
2011,Direct migration background,1815,35.99750,35.33726,36.65774,27.00000,40.00000,45.00000,2.0,72.00000,40.0,40.00000,40.00000
2011,Indirect migration background,771,37.52413,36.61127,38.43699,33.27367,40.00000,45.00000,15.68418,62.58949,40.0,40.00000,40.00000
2012,No migration background,13682,38.02450,37.80498,38.24403,34.00000,40.00000,45.00000,17.50000,61.50000,40.0,40.00000,40.00000
2012,Direct migration background,1845,36.06566,35.43265,36.69867,30.00000,40.00000,44.00000,9.00000,65.00000,40.0,40.00000,40.00000
2012,Indirect migration background,778,36.67983,35.72456,37.63509,30.00000,40.00000,45.00000,7.50000,67.50000,40.0,40.00000,40.00000
2013,No migration background,13198,37.76564,37.54021,37.99106,32.00000,40.00000,45.00000,12.50000,64.50000,40.0,40.00000,40.00000
2013,Direct migration background,4072,35.50676,35.06630,35.94722,25.00000,40.00000,43.00000,1.5,70.00000,40.0,40.00000,40.00000
2013,Indirect migration background,1303,37.46429,36.75599,38.17259,34.51547,40.00000,45.00000,18.78867,60.72680,40.0,40.00000,40.00000
2014,No migration background,12027,37.17766,36.94402,37.41130,31.00000,40.00000,45.00000,10.00000,66.00000,40.0,40.00000,40.00000
2014,Direct migration background,3287,35.14503,34.66627,35.62380,25.00000,40.00000,43.00000,1.0,70.00000,40.0,40.00000,40.00000
2014,Indirect migration background,1105,37.27952,36.49846,38.06058,35.00000,40.00000,44.00000,21.50000,57.50000,40.0,40.00000,40.00000
2015,No migration background,11282,37.24189,37.00219,37.48160,32.00000,40.00000,45.00000,12.50000,64.50000,40.0,40.00000,40.00000
2015,Direct migration background,3755,35.71078,35.27516,36.14640,28.00000,40.00000,43.00000,5.50000,65.50000,40.0,40.00000,40.00000
2015,Indirect migration background,1022,37.40430,36.64052,38.16809,35.00000,40.00000,44.00000,21.50000,57.50000,40.0,40.00000,40.00000
2016,No migration background,10585,37.15160,36.90947,37.39372,32.00000,40.00000,45.00000,12.50000,64.50000,40.0,40.00000,40.00000
2016,Direct migration background,3212,35.02909,34.54404,35.51413,25.00000,40.00000,43.00000,1.0,70.00000,40.0,40.00000,40.00000
2016,Indirect migration background,984,36.69348,35.90031,37.48665,33.17498,40.00000,43.00000,18.43746,57.73752,40.0,40.00000,40.00000
2017,No migration background,12351,36.96908,36.74267,37.19549,31.00000,40.00000,44.00000,11.50000,63.50000,40.0,40.00000,40.00000
2017,Direct migration background,3470,34.92585,34.45128,35.40041,25.00000,40.00000,43.00000,1.0,70.00000,40.0,39.98750,40.00000
2017,Indirect migration background,1066,36.35790,35.61612,37.09967,32.68439,40.00000,43.00000,17.21098,58.47341,40.0,40.00000,40.00000
2018,No migration background,11834,36.67308,36.44330,36.90285,30.00000,40.00000,43.15969,10.26046,62.89923,40.0,40.00000,40.00000
2018,Direct migration background,3689,35.76061,35.32841,36.19281,28.00000,40.00000,44.00000,4.00000,68.00000,40.0,40.00000,40.00000
2018,Indirect migration background,1078,36.14943,35.38442,36.91445,32.00000,40.00000,43.00000,15.50000,59.50000,40.0,40.00000,40.00000
2019,No migration background,12697,36.98526,36.76435,37.20617,31.00000,40.00000,44.00000,11.50000,63.50000,40.0,40.00000,40.00000
2019,Direct migration background,3551,35.84397,35.41955,36.26840,29.33497,40.00000,43.00000,8.83742,63.49755,40.0,40.00000,40.00000
2019,Indirect migration background,1092,37.01975,36.29917,37.74033,34.59501,40.00000,44.00000,20.48753,58.10748,40.0,40.00000,40.00000
2020,No migration background,11536,36.52020,36.29926,36.74114,31.00000,40.00000,43.00000,13.00000,61.00000,40.0,40.00000,40.00000
2020,Direct migration background,4767,36.07472,35.70824,36.44120,30.00000,40.00000,42.00000,12.00000,60.00000,40.0,39.00000,40.00000
2020,Indirect migration background,1053,35.81412,35.09040,36.53783,32.00000,40.00000,42.00000,17.00000,57.00000,40.0,39.50000,40.00000
2021,No migration background,8064,36.60281,36.32038,36.88523,30.00000,40.00000,44.00000,9.00000,65.00000,40.0,40.00000,40.00000
2021,Direct migration background,2853,35.34058,34.84369,35.83746,27.00000,40.00000,43.00000,3.00000,67.00000,40.0,40.00000,40.00000
2021,Indirect migration background,645,35.78205,34.73340,36.83069,30.00000,40.00000,43.00000,10.50000,62.50000,40.0,39.00000,40.00000
2022,No migration background,12175,35.42128,35.18472,35.65784,30.00000,40.00000,43.00000,10.50000,62.50000,40.0,40.00000,40.00000
2022,Direct migration background,5373,34.87406,34.49771,35.25040,27.00000,40.00000,42.00000,4.50000,64.50000,40.0,40.00000,40.00000
2022,Indirect migration background,1037,35.81309,35.07584,36.55033,30.00000,40.00000,43.00000,10.50000,62.50000,40.0,40.00000,40.00000
