year,age_gr,bula_h,doctoryn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,17-29 y.,Baden-Wuerttemberg,Yes,0.58172,278,501,0.53848,0.62495
2005,17-29 y.,Baden-Wuerttemberg,No,0.41064,223,501,0.36752,0.45376
2005,17-29 y.,Bavaria,Yes,0.59102,302,528,0.54905,0.63300
2005,17-29 y.,Bavaria,No,0.40734,226,528,0.36539,0.44929
2005,17-29 y.,Berlin,Yes,0.68216,106,161,0.61001,0.75431
2005,17-29 y.,Berlin,No,0.31152,55,161,0.23976,0.38328
2005,17-29 y.,Brandenburg,Yes,0.58487,101,166,0.50969,0.66006
2005,17-29 y.,Brandenburg,No,0.39544,65,166,0.32084,0.47005
2005,17-29 y.,Mecklenburg-Western Pomerania,Yes,0.52825,54,95,0.42733,0.62917
2005,17-29 y.,Mecklenburg-Western Pomerania,No,0.47175,41,95,0.37083,0.57267
2005,17-29 y.,Saxony,Yes,0.56351,171,302,0.50748,0.61954
2005,17-29 y.,Saxony,No,0.40831,131,302,0.35278,0.46383
2005,17-29 y.,Saxony-Anhalt,Yes,0.59227,97,181,0.52048,0.66406
2005,17-29 y.,Saxony-Anhalt,No,0.40773,84,181,0.33594,0.47952
2005,17-29 y.,Thuringa,Yes,0.61236,116,183,0.54158,0.68315
2005,17-29 y.,Thuringa,No,0.38764,67,183,0.31685,0.45842
2005,30-45 y.,Schleswig-Holstein,Yes,0.54679,87,158,0.46892,0.62466
2005,30-45 y.,Schleswig-Holstein,No,0.45321,71,158,0.37534,0.53108
2005,30-45 y.,Hamburg,Yes,0.63978,47,47,0.50104,0.77851
2005,30-45 y.,Lower Saxony,Yes,0.63391,341,541,0.59328,0.67454
2005,30-45 y.,Lower Saxony,No,0.36609,200,541,0.32546,0.40672
2005,30-45 y.,North Rhine-Westphalia,Yes,0.63089,840,1318,0.60482,0.65695
2005,30-45 y.,North Rhine-Westphalia,No,0.36454,478,1318,0.33854,0.39053
2005,30-45 y.,Hesse,Yes,0.64974,294,440,0.60511,0.69436
2005,30-45 y.,Hesse,No,0.35026,146,440,0.30564,0.39489
2005,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.63554,233,379,0.58702,0.68406
2005,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.35214,146,379,0.30399,0.40029
2005,30-45 y.,Baden-Wuerttemberg,Yes,0.60009,483,810,0.56633,0.63385
2005,30-45 y.,Baden-Wuerttemberg,No,0.39657,327,810,0.36286,0.43028
2005,30-45 y.,Bavaria,Yes,0.61091,562,900,0.57904,0.64278
2005,30-45 y.,Bavaria,No,0.38013,338,900,0.34840,0.41186
2005,30-45 y.,Berlin,Yes,0.57087,126,218,0.50502,0.63673
2005,30-45 y.,Berlin,No,0.42913,92,218,0.36327,0.49498
2005,30-45 y.,Brandenburg,Yes,0.60825,139,211,0.54223,0.67427
2005,30-45 y.,Brandenburg,No,0.38356,72,211,0.31779,0.44932
2005,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.57540,75,131,0.49043,0.66037
2005,30-45 y.,Mecklenburg-Western Pomerania,No,0.38853,56,131,0.30474,0.47232
2005,30-45 y.,Saxony,Yes,0.60770,262,414,0.56061,0.65479
2005,30-45 y.,Saxony,No,0.38621,152,414,0.33925,0.43317
2005,30-45 y.,Saxony-Anhalt,Yes,0.60303,123,200,0.53505,0.67101
2005,30-45 y.,Saxony-Anhalt,No,0.35595,77,200,0.28942,0.42247
2005,30-45 y.,Thuringa,Yes,0.55482,149,240,0.49181,0.61783
2005,30-45 y.,Thuringa,No,0.42484,91,240,0.36217,0.48751
2005,46-65 y.,Schleswig-Holstein,Yes,0.56181,145,243,0.49929,0.62432
2005,46-65 y.,Schleswig-Holstein,No,0.42402,98,243,0.36176,0.48629
2005,46-65 y.,Hamburg,Yes,0.72208,83,83,0.62512,0.81905
2005,46-65 y.,Lower Saxony,Yes,0.69643,385,550,0.65797,0.73490
2005,46-65 y.,Lower Saxony,No,0.29518,165,550,0.25702,0.33333
2005,46-65 y.,Bremen,Yes,0.59757,36,36,0.43510,0.76003
2005,46-65 y.,North Rhine-Westphalia,Yes,0.70057,1056,1487,0.67728,0.72385
2005,46-65 y.,North Rhine-Westphalia,No,0.29392,431,1487,0.27076,0.31709
2005,46-65 y.,Hesse,Yes,0.71586,343,474,0.67521,0.75650
2005,46-65 y.,Hesse,No,0.27821,131,474,0.23782,0.31859
2005,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.68258,263,381,0.63578,0.72938
2005,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.30524,118,381,0.25894,0.35154
2005,46-65 y.,Baden-Wuerttemberg,Yes,0.73501,605,808,0.70456,0.76546
2005,46-65 y.,Baden-Wuerttemberg,No,0.26140,203,808,0.23109,0.29172
2005,46-65 y.,Bavaria,Yes,0.70894,686,966,0.68027,0.73760
2005,46-65 y.,Bavaria,No,0.28349,280,966,0.25505,0.31193
2005,46-65 y.,Berlin,Yes,0.70760,182,259,0.65209,0.76310
2005,46-65 y.,Berlin,No,0.29128,77,259,0.23584,0.34672
2005,46-65 y.,Brandenburg,Yes,0.70753,225,320,0.65761,0.75745
2005,46-65 y.,Brandenburg,No,0.28779,95,320,0.23811,0.33747
2005,46-65 y.,Mecklenburg-Western Pomerania,Yes,0.65900,123,176,0.58876,0.72923
2005,46-65 y.,Mecklenburg-Western Pomerania,No,0.30603,53,176,0.23775,0.37431
2005,46-65 y.,Saxony,Yes,0.69709,374,516,0.65740,0.73677
2005,46-65 y.,Saxony,No,0.28653,142,516,0.24748,0.32559
2005,46-65 y.,Saxony-Anhalt,Yes,0.75590,257,336,0.70990,0.80189
2005,46-65 y.,Saxony-Anhalt,No,0.23246,79,336,0.18723,0.27769
2005,46-65 y.,Thuringa,Yes,0.75129,222,299,0.70221,0.80037
2005,46-65 y.,Thuringa,No,0.24871,77,299,0.19963,0.29779
2005,66 and older,Schleswig-Holstein,Yes,0.85142,101,101,0.78171,0.92113
2005,66 and older,Lower Saxony,Yes,0.87511,310,362,0.84101,0.90922
2005,66 and older,Lower Saxony,No,0.12489,52,362,0.09078,0.15899
2005,66 and older,North Rhine-Westphalia,Yes,0.84826,685,811,0.82355,0.87297
2005,66 and older,North Rhine-Westphalia,No,0.14426,126,811,0.12007,0.16846
2005,66 and older,Hesse,Yes,0.86180,192,223,0.81640,0.90720
2005,66 and older,Hesse,No,0.13820,31,223,0.09280,0.18360
2005,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.85460,229,270,0.81248,0.89673
2005,66 and older,"Rhineland-Palatinate, Saarland",No,0.14540,41,270,0.10327,0.18752
2005,66 and older,Baden-Wuerttemberg,Yes,0.87970,344,388,0.84729,0.91211
2005,66 and older,Baden-Wuerttemberg,No,0.09638,44,388,0.06698,0.12578
2005,66 and older,Bavaria,Yes,0.88163,439,489,0.85297,0.91030
2005,66 and older,Bavaria,No,0.10734,50,489,0.07988,0.13480
2005,66 and older,Berlin,Yes,0.90578,99,99,0.84795,0.96362
2005,66 and older,Brandenburg,Yes,0.91557,160,160,0.87235,0.95879
2005,66 and older,Mecklenburg-Western Pomerania,Yes,0.88307,85,85,0.81435,0.95179
2005,66 and older,Saxony,Yes,0.93118,257,257,0.90017,0.96219
2005,66 and older,Saxony-Anhalt,Yes,0.86151,154,154,0.80678,0.91624
2005,66 and older,Thuringa,Yes,0.91806,152,152,0.87431,0.96181
2006,17-29 y.,Schleswig-Holstein,Yes,0.66021,65,111,0.57169,0.74872
2006,17-29 y.,Schleswig-Holstein,No,0.30895,46,111,0.22260,0.39529
2006,17-29 y.,Hamburg,Yes,0.57080,40,40,0.41545,0.72614
2006,17-29 y.,Lower Saxony,Yes,0.58985,200,322,0.53604,0.64366
2006,17-29 y.,Lower Saxony,No,0.33601,122,322,0.28434,0.38769
2006,17-29 y.,North Rhine-Westphalia,Yes,0.48214,385,680,0.44456,0.51973
2006,17-29 y.,North Rhine-Westphalia,No,0.44417,295,680,0.40679,0.48154
2006,17-29 y.,Hesse,Yes,0.51812,126,215,0.45117,0.58507
2006,17-29 y.,Hesse,No,0.40323,89,215,0.33751,0.46896
2006,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.57601,130,206,0.50836,0.64366
2006,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.34145,76,206,0.27653,0.40636
2006,17-29 y.,Baden-Wuerttemberg,Yes,0.57477,288,506,0.53165,0.61789
2006,17-29 y.,Baden-Wuerttemberg,No,0.36936,218,506,0.32726,0.41145
2006,17-29 y.,Bavaria,Yes,0.55858,311,520,0.51586,0.60130
2006,17-29 y.,Bavaria,No,0.40107,209,520,0.35890,0.44324
2006,17-29 y.,Berlin,Yes,0.54157,89,148,0.46102,0.62212
2006,17-29 y.,Berlin,No,0.41906,59,148,0.33930,0.49883
2006,17-29 y.,Brandenburg,Yes,0.48795,88,158,0.40976,0.56614
2006,17-29 y.,Brandenburg,No,0.44145,70,158,0.36377,0.51912
2006,17-29 y.,Mecklenburg-Western Pomerania,Yes,0.41952,48,89,0.31641,0.52263
2006,17-29 y.,Mecklenburg-Western Pomerania,No,0.46794,41,89,0.36369,0.57220
2006,17-29 y.,Saxony,Yes,0.48516,163,291,0.42764,0.54268
2006,17-29 y.,Saxony,No,0.43003,128,291,0.37304,0.48701
2006,17-29 y.,Saxony-Anhalt,Yes,0.56869,106,181,0.49634,0.64104
2006,17-29 y.,Saxony-Anhalt,No,0.36762,75,181,0.29718,0.43805
2006,17-29 y.,Thuringa,Yes,0.54909,91,160,0.47175,0.62644
2006,17-29 y.,Thuringa,No,0.38046,69,160,0.30499,0.45592
2006,30-45 y.,Schleswig-Holstein,Yes,0.57686,100,167,0.50170,0.65202
2006,30-45 y.,Schleswig-Holstein,No,0.40443,67,167,0.32977,0.47909
2006,30-45 y.,Hamburg,Yes,0.65262,41,41,0.50506,0.80017
2006,30-45 y.,Lower Saxony,Yes,0.60826,354,581,0.56854,0.64799
2006,30-45 y.,Lower Saxony,No,0.39174,227,581,0.35201,0.43146
2006,30-45 y.,North Rhine-Westphalia,Yes,0.61257,824,1342,0.58649,0.63864
2006,30-45 y.,North Rhine-Westphalia,No,0.38474,518,1342,0.35870,0.41078
2006,30-45 y.,Hesse,Yes,0.63548,305,467,0.59178,0.67918
2006,30-45 y.,Hesse,No,0.36357,162,467,0.31989,0.40724
2006,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.60958,222,377,0.56027,0.65890
2006,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.39042,155,377,0.34110,0.43973
2006,30-45 y.,Baden-Wuerttemberg,Yes,0.60523,513,856,0.57246,0.63799
2006,30-45 y.,Baden-Wuerttemberg,No,0.39278,343,856,0.36004,0.42551
2006,30-45 y.,Bavaria,Yes,0.63657,593,952,0.60599,0.66714
2006,30-45 y.,Bavaria,No,0.36223,359,952,0.33168,0.39278
2006,30-45 y.,Berlin,Yes,0.63323,113,188,0.56416,0.70231
2006,30-45 y.,Berlin,No,0.36677,75,188,0.29769,0.43584
2006,30-45 y.,Brandenburg,Yes,0.55290,140,226,0.48793,0.61786
2006,30-45 y.,Brandenburg,No,0.44469,86,226,0.37976,0.50963
2006,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.52249,85,147,0.44147,0.60352
2006,30-45 y.,Mecklenburg-Western Pomerania,No,0.41733,62,147,0.33735,0.49732
2006,30-45 y.,Saxony,Yes,0.57816,234,400,0.52970,0.62662
2006,30-45 y.,Saxony,No,0.42184,166,400,0.37338,0.47030
2006,30-45 y.,Saxony-Anhalt,Yes,0.52486,107,211,0.45732,0.59241
2006,30-45 y.,Saxony-Anhalt,No,0.47514,104,211,0.40759,0.54268
2006,30-45 y.,Thuringa,Yes,0.52584,139,255,0.46443,0.58725
2006,30-45 y.,Thuringa,No,0.46198,116,255,0.40067,0.52329
2006,46-65 y.,Schleswig-Holstein,Yes,0.69001,169,248,0.63233,0.74769
2006,46-65 y.,Schleswig-Holstein,No,0.30999,79,248,0.25231,0.36767
2006,46-65 y.,Hamburg,Yes,0.69869,74,111,0.61294,0.78443
2006,46-65 y.,Hamburg,No,0.28930,37,111,0.20456,0.37404
2006,46-65 y.,Lower Saxony,Yes,0.65352,422,629,0.61630,0.69074
2006,46-65 y.,Lower Saxony,No,0.34429,207,629,0.30713,0.38146
2006,46-65 y.,Bremen,Yes,0.54739,34,34,0.37756,0.71722
2006,46-65 y.,North Rhine-Westphalia,Yes,0.65317,1076,1574,0.62965,0.67669
2006,46-65 y.,North Rhine-Westphalia,No,0.34560,498,1574,0.32210,0.36910
2006,46-65 y.,Hesse,Yes,0.73728,377,521,0.69945,0.77510
2006,46-65 y.,Hesse,No,0.26272,144,521,0.22490,0.30055
2006,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.64776,279,429,0.60250,0.69301
2006,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.34859,150,429,0.30345,0.39374
2006,46-65 y.,Baden-Wuerttemberg,Yes,0.69943,607,863,0.66882,0.73004
2006,46-65 y.,Baden-Wuerttemberg,No,0.30057,256,863,0.26996,0.33118
2006,46-65 y.,Bavaria,Yes,0.72101,762,1080,0.69424,0.74777
2006,46-65 y.,Bavaria,No,0.27697,318,1080,0.25027,0.30367
2006,46-65 y.,Berlin,Yes,0.69436,215,308,0.64283,0.74590
2006,46-65 y.,Berlin,No,0.30490,93,308,0.25340,0.35640
2006,46-65 y.,Brandenburg,Yes,0.64206,230,334,0.59057,0.69355
2006,46-65 y.,Brandenburg,No,0.35531,104,334,0.30390,0.40671
2006,46-65 y.,Mecklenburg-Western Pomerania,Yes,0.73614,147,199,0.67475,0.79753
2006,46-65 y.,Mecklenburg-Western Pomerania,No,0.26386,52,199,0.20247,0.32525
2006,46-65 y.,Saxony,Yes,0.68533,405,564,0.64697,0.72369
2006,46-65 y.,Saxony,No,0.30946,159,564,0.27127,0.34764
2006,46-65 y.,Saxony-Anhalt,Yes,0.71330,231,326,0.66413,0.76246
2006,46-65 y.,Saxony-Anhalt,No,0.28264,95,326,0.23369,0.33160
2006,46-65 y.,Thuringa,Yes,0.76395,240,323,0.71756,0.81033
2006,46-65 y.,Thuringa,No,0.23605,83,323,0.18967,0.28244
2006,66 and older,Schleswig-Holstein,Yes,0.88762,131,131,0.83333,0.94192
2006,66 and older,Hamburg,Yes,0.75456,51,51,0.63527,0.87384
2006,66 and older,Lower Saxony,Yes,0.81362,356,424,0.77651,0.85073
2006,66 and older,Lower Saxony,No,0.17032,68,424,0.13450,0.20614
2006,66 and older,North Rhine-Westphalia,Yes,0.85408,792,942,0.83153,0.87664
2006,66 and older,North Rhine-Westphalia,No,0.14509,150,942,0.12258,0.16759
2006,66 and older,Hesse,Yes,0.87355,238,277,0.83433,0.91276
2006,66 and older,Hesse,No,0.12645,39,277,0.08724,0.16567
2006,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.86582,237,277,0.82561,0.90603
2006,66 and older,"Rhineland-Palatinate, Saarland",No,0.13418,40,277,0.09397,0.17439
2006,66 and older,Baden-Wuerttemberg,Yes,0.85209,417,488,0.82056,0.88362
2006,66 and older,Baden-Wuerttemberg,No,0.14256,71,488,0.11150,0.17361
2006,66 and older,Bavaria,Yes,0.85736,497,582,0.82892,0.88579
2006,66 and older,Bavaria,No,0.14264,85,582,0.11421,0.17108
2006,66 and older,Berlin,Yes,0.91938,121,121,0.87067,0.96810
2006,66 and older,Brandenburg,Yes,0.92681,199,199,0.89053,0.96309
2006,66 and older,Mecklenburg-Western Pomerania,Yes,0.87334,97,97,0.80680,0.93987
2006,66 and older,Saxony,Yes,0.92093,293,293,0.88998,0.95188
2006,66 and older,Saxony-Anhalt,Yes,0.87051,171,171,0.82003,0.92098
2006,66 and older,Thuringa,Yes,0.88346,186,186,0.83723,0.92970
2007,17-29 y.,Schleswig-Holstein,Yes,0.58501,62,103,0.48939,0.68063
2007,17-29 y.,Schleswig-Holstein,No,0.31162,41,103,0.22173,0.40150
2007,17-29 y.,Hamburg,Yes,0.56083,40,40,0.40507,0.71659
2007,17-29 y.,Lower Saxony,Yes,0.51717,182,290,0.45955,0.57478
2007,17-29 y.,Lower Saxony,No,0.38680,108,290,0.33065,0.44295
2007,17-29 y.,North Rhine-Westphalia,Yes,0.49590,366,631,0.45686,0.53494
2007,17-29 y.,North Rhine-Westphalia,No,0.39896,265,631,0.36072,0.43720
2007,17-29 y.,Hesse,Yes,0.54471,125,201,0.47569,0.61372
2007,17-29 y.,Hesse,No,0.37246,76,201,0.30545,0.43946
2007,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.54654,111,188,0.47519,0.61789
2007,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.37394,77,188,0.30459,0.44329
2007,17-29 y.,Baden-Wuerttemberg,Yes,0.56017,269,460,0.51476,0.60558
2007,17-29 y.,Baden-Wuerttemberg,No,0.37489,191,460,0.33060,0.41918
2007,17-29 y.,Bavaria,Yes,0.54657,275,465,0.50127,0.59187
2007,17-29 y.,Bavaria,No,0.34666,190,465,0.30336,0.38996
2007,17-29 y.,Berlin,Yes,0.64424,99,152,0.56788,0.72060
2007,17-29 y.,Berlin,No,0.28890,53,152,0.21660,0.36119
2007,17-29 y.,Brandenburg,Yes,0.55726,81,137,0.47377,0.64074
2007,17-29 y.,Brandenburg,No,0.37483,56,137,0.29347,0.45618
2007,17-29 y.,Mecklenburg-Western Pomerania,Yes,0.46150,44,81,0.35226,0.57075
2007,17-29 y.,Mecklenburg-Western Pomerania,No,0.44532,37,81,0.33641,0.55423
2007,17-29 y.,Saxony,Yes,0.58950,167,269,0.53061,0.64840
2007,17-29 y.,Saxony,No,0.35391,102,269,0.29665,0.41116
2007,17-29 y.,Saxony-Anhalt,Yes,0.46448,86,158,0.38646,0.54249
2007,17-29 y.,Saxony-Anhalt,No,0.41006,72,158,0.33312,0.48700
2007,17-29 y.,Thuringa,Yes,0.46494,87,161,0.38765,0.54222
2007,17-29 y.,Thuringa,No,0.42602,74,161,0.34939,0.50264
2007,30-45 y.,Schleswig-Holstein,Yes,0.50126,82,148,0.42043,0.58208
2007,30-45 y.,Schleswig-Holstein,No,0.49874,66,148,0.41792,0.57957
2007,30-45 y.,Hamburg,Yes,0.72270,47,47,0.59333,0.85207
2007,30-45 y.,Lower Saxony,Yes,0.62254,346,530,0.58123,0.66385
2007,30-45 y.,Lower Saxony,No,0.37510,184,530,0.33384,0.41636
2007,30-45 y.,North Rhine-Westphalia,Yes,0.60809,748,1229,0.58079,0.63540
2007,30-45 y.,North Rhine-Westphalia,No,0.38830,481,1229,0.36104,0.41556
2007,30-45 y.,Hesse,Yes,0.64392,283,427,0.59845,0.68940
2007,30-45 y.,Hesse,No,0.35078,144,427,0.30546,0.39610
2007,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.61572,197,322,0.56251,0.66893
2007,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.36484,125,322,0.31218,0.41751
2007,30-45 y.,Baden-Wuerttemberg,Yes,0.59815,457,745,0.56292,0.63338
2007,30-45 y.,Baden-Wuerttemberg,No,0.40091,288,745,0.36569,0.43613
2007,30-45 y.,Bavaria,Yes,0.65049,572,869,0.61876,0.68221
2007,30-45 y.,Bavaria,No,0.34724,297,869,0.31557,0.37892
2007,30-45 y.,Berlin,Yes,0.54908,91,165,0.47292,0.62524
2007,30-45 y.,Berlin,No,0.45092,74,165,0.37476,0.52708
2007,30-45 y.,Brandenburg,Yes,0.60534,134,208,0.53875,0.67192
2007,30-45 y.,Brandenburg,No,0.39466,74,208,0.32808,0.46125
2007,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.62802,84,128,0.54396,0.71208
2007,30-45 y.,Mecklenburg-Western Pomerania,No,0.34878,44,128,0.26589,0.43167
2007,30-45 y.,Saxony,Yes,0.60719,232,387,0.55846,0.65591
2007,30-45 y.,Saxony,No,0.38872,155,387,0.34009,0.43735
2007,30-45 y.,Saxony-Anhalt,Yes,0.52124,110,197,0.45130,0.59117
2007,30-45 y.,Saxony-Anhalt,No,0.45584,87,197,0.38612,0.52557
2007,30-45 y.,Thuringa,Yes,0.61457,139,232,0.55180,0.67733
2007,30-45 y.,Thuringa,No,0.38543,93,232,0.32267,0.44820
2007,46-65 y.,Schleswig-Holstein,Yes,0.69438,157,219,0.63323,0.75553
2007,46-65 y.,Schleswig-Holstein,No,0.28499,62,219,0.22507,0.34492
2007,46-65 y.,Hamburg,Yes,0.78356,78,78,0.69158,0.87555
2007,46-65 y.,Lower Saxony,Yes,0.69013,409,581,0.65249,0.72776
2007,46-65 y.,Lower Saxony,No,0.29851,172,581,0.26127,0.33575
2007,46-65 y.,Bremen,Yes,0.77539,44,44,0.65065,0.90013
2007,46-65 y.,North Rhine-Westphalia,Yes,0.71178,1018,1405,0.68809,0.73547
2007,46-65 y.,North Rhine-Westphalia,No,0.28091,387,1405,0.25740,0.30442
2007,46-65 y.,Hesse,Yes,0.69124,353,491,0.65033,0.73214
2007,46-65 y.,Hesse,No,0.28562,138,491,0.24563,0.32562
2007,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.68923,263,402,0.64393,0.73453
2007,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.30752,139,402,0.26235,0.35268
2007,46-65 y.,Baden-Wuerttemberg,Yes,0.72778,592,808,0.69707,0.75849
2007,46-65 y.,Baden-Wuerttemberg,No,0.26520,216,808,0.23474,0.29565
2007,46-65 y.,Bavaria,Yes,0.72783,739,1020,0.70051,0.75516
2007,46-65 y.,Bavaria,No,0.27217,281,1020,0.24484,0.29949
2007,46-65 y.,Berlin,Yes,0.71534,223,302,0.66437,0.76632
2007,46-65 y.,Berlin,No,0.28466,79,302,0.23368,0.33563
2007,46-65 y.,Brandenburg,Yes,0.73158,216,290,0.68049,0.78267
2007,46-65 y.,Brandenburg,No,0.26773,74,290,0.21668,0.31878
2007,46-65 y.,Mecklenburg-Western Pomerania,Yes,0.72546,143,189,0.66167,0.78926
2007,46-65 y.,Mecklenburg-Western Pomerania,No,0.26617,46,189,0.20299,0.32934
2007,46-65 y.,Saxony,Yes,0.67098,364,538,0.63124,0.71072
2007,46-65 y.,Saxony,No,0.32026,174,538,0.28080,0.35972
2007,46-65 y.,Saxony-Anhalt,Yes,0.69738,234,320,0.64696,0.74779
2007,46-65 y.,Saxony-Anhalt,No,0.29705,86,320,0.24690,0.34719
2007,46-65 y.,Thuringa,Yes,0.68777,216,304,0.63560,0.73995
2007,46-65 y.,Thuringa,No,0.31142,88,304,0.25928,0.36356
2007,66 and older,Schleswig-Holstein,Yes,0.88214,125,125,0.82538,0.93889
2007,66 and older,Hamburg,Yes,0.87623,58,58,0.79074,0.96173
2007,66 and older,Lower Saxony,Yes,0.84527,360,418,0.81056,0.87999
2007,66 and older,Lower Saxony,No,0.14745,58,418,0.11342,0.18148
2007,66 and older,North Rhine-Westphalia,Yes,0.84995,771,919,0.82685,0.87305
2007,66 and older,North Rhine-Westphalia,No,0.14202,148,919,0.11944,0.16460
2007,66 and older,Hesse,Yes,0.86453,225,262,0.82301,0.90605
2007,66 and older,Hesse,No,0.12875,37,262,0.08811,0.16938
2007,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.81732,215,255,0.76980,0.86484
2007,66 and older,"Rhineland-Palatinate, Saarland",No,0.17570,40,255,0.12890,0.22250
2007,66 and older,Baden-Wuerttemberg,Yes,0.89708,412,466,0.86946,0.92469
2007,66 and older,Baden-Wuerttemberg,No,0.09766,54,466,0.07068,0.12465
2007,66 and older,Bavaria,Yes,0.88462,518,588,0.85878,0.91047
2007,66 and older,Bavaria,No,0.10452,70,588,0.07977,0.12927
2007,66 and older,Berlin,Yes,0.93217,119,119,0.88680,0.97754
2007,66 and older,Brandenburg,Yes,0.90131,204,204,0.86029,0.94234
2007,66 and older,Mecklenburg-Western Pomerania,Yes,0.87550,93,93,0.80804,0.94297
2007,66 and older,Saxony,Yes,0.92258,290,290,0.89176,0.95339
2007,66 and older,Saxony-Anhalt,Yes,0.90000,171,171,0.85491,0.94510
2007,66 and older,Thuringa,Yes,0.89262,188,188,0.84824,0.93699
2008,17-29 y.,Schleswig-Holstein,Yes,0.45616,40,88,0.35150,0.56082
2008,17-29 y.,Schleswig-Holstein,No,0.43798,48,88,0.33373,0.54224
2008,17-29 y.,Hamburg,Yes,0.63442,38,38,0.47924,0.78960
2008,17-29 y.,Lower Saxony,Yes,0.58662,169,267,0.52744,0.64580
2008,17-29 y.,Lower Saxony,No,0.32402,98,267,0.26778,0.38026
2008,17-29 y.,North Rhine-Westphalia,Yes,0.46636,333,598,0.42634,0.50638
2008,17-29 y.,North Rhine-Westphalia,No,0.44902,265,598,0.40912,0.48892
2008,17-29 y.,Hesse,Yes,0.55878,121,194,0.48872,0.62883
2008,17-29 y.,Hesse,No,0.35460,73,194,0.28711,0.42210
2008,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.51086,93,163,0.43388,0.58783
2008,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.38261,70,163,0.30777,0.45745
2008,17-29 y.,Baden-Wuerttemberg,Yes,0.51456,233,446,0.46813,0.56100
2008,17-29 y.,Baden-Wuerttemberg,No,0.41168,213,446,0.36596,0.45741
2008,17-29 y.,Bavaria,Yes,0.55352,261,422,0.50603,0.60101
2008,17-29 y.,Bavaria,No,0.34924,161,422,0.30370,0.39478
2008,17-29 y.,Berlin,Yes,0.57879,87,135,0.49519,0.66240
2008,17-29 y.,Berlin,No,0.33983,48,135,0.25963,0.42003
2008,17-29 y.,Brandenburg,Yes,0.54208,70,122,0.45331,0.63086
2008,17-29 y.,Brandenburg,No,0.42471,52,122,0.33663,0.51278
2008,17-29 y.,Mecklenburg-Western Pomerania,Yes,0.61170,42,42,0.46252,0.76088
2008,17-29 y.,Saxony,Yes,0.58470,153,242,0.52248,0.64691
2008,17-29 y.,Saxony,No,0.36270,89,242,0.30200,0.42340
2008,17-29 y.,Saxony-Anhalt,Yes,0.43309,71,148,0.35299,0.51319
2008,17-29 y.,Saxony-Anhalt,No,0.44991,77,148,0.36949,0.53033
2008,17-29 y.,Thuringa,Yes,0.63333,100,156,0.55746,0.70919
2008,17-29 y.,Thuringa,No,0.34180,56,156,0.26712,0.41647
2008,30-45 y.,Schleswig-Holstein,Yes,0.57936,83,129,0.49384,0.66488
2008,30-45 y.,Schleswig-Holstein,No,0.42064,46,129,0.33512,0.50616
2008,30-45 y.,Hamburg,Yes,0.64579,38,38,0.49168,0.79990
2008,30-45 y.,Lower Saxony,Yes,0.64565,321,487,0.60312,0.68817
2008,30-45 y.,Lower Saxony,No,0.35200,166,487,0.30954,0.39446
2008,30-45 y.,North Rhine-Westphalia,Yes,0.59101,663,1101,0.56195,0.62006
2008,30-45 y.,North Rhine-Westphalia,No,0.40859,438,1101,0.37954,0.43764
2008,30-45 y.,Hesse,Yes,0.67226,255,381,0.62506,0.71945
2008,30-45 y.,Hesse,No,0.30932,126,381,0.26285,0.35579
2008,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.61792,176,272,0.56006,0.67577
2008,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.37399,96,272,0.31638,0.43160
2008,30-45 y.,Baden-Wuerttemberg,Yes,0.60167,403,666,0.56447,0.63888
2008,30-45 y.,Baden-Wuerttemberg,No,0.39833,263,666,0.36112,0.43553
2008,30-45 y.,Bavaria,Yes,0.63827,523,792,0.60479,0.67176
2008,30-45 y.,Bavaria,No,0.35721,269,792,0.32382,0.39061
2008,30-45 y.,Berlin,Yes,0.61895,105,157,0.54274,0.69516
2008,30-45 y.,Berlin,No,0.38105,52,157,0.30484,0.45726
2008,30-45 y.,Brandenburg,Yes,0.48547,113,198,0.41568,0.55526
