year,age_gr,bula_h,plb0418,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,30-45 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.05050,85,216,0.02123,0.07977
2001,30-45 y.,North Rhine-Westphalia,"In the distant future, in more than five years",0.01587,35,216,-0.00084,0.03257
2001,30-45 y.,Hesse,In the next 2 to 5 years,0.07315,38,38,-0.01075,0.15705
2001,30-45 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.05070,49,49,-0.01137,0.11276
2001,30-45 y.,Bavaria,As soon as possible,0.02984,34,85,-0.00655,0.06623
2001,30-45 y.,Bavaria,In the next 2 to 5 years,0.04011,51,85,-0.00185,0.08208
2001,30-45 y.,Brandenburg,As soon as possible,0.14356,35,35,0.02569,0.26142
2001,30-45 y.,Saxony,As soon as possible,0.10827,57,57,0.02689,0.18965
2001,30-45 y.,Saxony-Anhalt,As soon as possible,0.16129,40,40,0.04586,0.27672
2001,30-45 y.,Thuringa,As soon as possible,0.11689,32,32,0.00379,0.22999
2001,46-65 y.,North Rhine-Westphalia,As soon as possible,0.04398,55,55,-0.01071,0.09868
2001,46-65 y.,Saxony,As soon as possible,0.10528,58,58,0.02560,0.18496
2001,46-65 y.,Thuringa,As soon as possible,0.12859,36,36,0.01769,0.23949
2002,17-29 y.,Lower Saxony,Next year,0.08290,33,68,0.01688,0.14893
2002,17-29 y.,Lower Saxony,In the next 2 to 5 years,0.08638,35,68,0.01912,0.15365
2002,17-29 y.,North Rhine-Westphalia,As soon as possible,0.07899,58,313,0.04906,0.10892
2002,17-29 y.,North Rhine-Westphalia,Next year,0.09215,68,313,0.06005,0.12424
2002,17-29 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.14853,131,313,0.10907,0.18799
2002,17-29 y.,North Rhine-Westphalia,"In the distant future, in more than five years",0.04632,56,313,0.02300,0.06964
2002,17-29 y.,Hesse,In the next 2 to 5 years,0.13458,47,47,0.03596,0.23321
2002,17-29 y.,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.16468,37,37,0.04352,0.28584
2002,17-29 y.,Baden-Wuerttemberg,Next year,0.07757,33,164,0.03650,0.11863
2002,17-29 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.12407,86,164,0.07346,0.17468
2002,17-29 y.,Baden-Wuerttemberg,"In the distant future, in more than five years",0.07238,45,164,0.03260,0.11216
2002,17-29 y.,Bavaria,Next year,0.07356,46,137,0.02969,0.11743
2002,17-29 y.,Bavaria,In the next 2 to 5 years,0.14349,91,137,0.08457,0.20241
2002,17-29 y.,Saxony,As soon as possible,0.11594,36,77,0.04396,0.18792
2002,17-29 y.,Saxony,In the next 2 to 5 years,0.11389,41,77,0.04247,0.18531
2002,17-29 y.,Thuringa,In the next 2 to 5 years,0.16568,34,34,0.03883,0.29253
2002,30-45 y.,Lower Saxony,As soon as possible,0.06491,43,75,0.00877,0.12104
2002,30-45 y.,Lower Saxony,In the next 2 to 5 years,0.03437,32,75,-0.00714,0.07588
2002,30-45 y.,North Rhine-Westphalia,As soon as possible,0.04569,60,228,0.01852,0.07285
2002,30-45 y.,North Rhine-Westphalia,Next year,0.03511,59,228,0.01117,0.05906
2002,30-45 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.04700,78,228,0.01947,0.07453
2002,30-45 y.,North Rhine-Westphalia,"In the distant future, in more than five years",0.01968,31,228,0.00161,0.03776
2002,30-45 y.,Baden-Wuerttemberg,Next year,0.03665,33,84,-0.00377,0.07707
2002,30-45 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.05269,51,84,0.00463,0.10076
2002,30-45 y.,Bavaria,As soon as possible,0.04996,45,138,0.01348,0.08644
2002,30-45 y.,Bavaria,Next year,0.03433,40,138,0.00384,0.06482
2002,30-45 y.,Bavaria,In the next 2 to 5 years,0.03959,53,138,0.00694,0.07224
2002,30-45 y.,Brandenburg,As soon as possible,0.21968,43,43,0.09446,0.34490
2002,30-45 y.,Saxony,As soon as possible,0.11526,47,47,0.02297,0.20754
2002,30-45 y.,Saxony-Anhalt,As soon as possible,0.15545,39,39,0.04024,0.27065
2002,30-45 y.,Thuringa,As soon as possible,0.15406,36,36,0.03446,0.27366
2002,46-65 y.,North Rhine-Westphalia,As soon as possible,0.04905,60,60,-0.00606,0.10416
2002,46-65 y.,Bavaria,As soon as possible,0.03378,32,32,-0.02982,0.09737
2002,46-65 y.,Brandenburg,As soon as possible,0.11226,34,34,0.00455,0.21997
2002,46-65 y.,Saxony,As soon as possible,0.10249,53,53,0.02006,0.18493
2002,46-65 y.,Thuringa,As soon as possible,0.15314,39,39,0.03864,0.26765
2003,17-29 y.,Lower Saxony,In the next 2 to 5 years,0.08879,35,35,-0.00682,0.18439
2003,17-29 y.,North Rhine-Westphalia,As soon as possible,0.10101,60,274,0.06527,0.13676
2003,17-29 y.,North Rhine-Westphalia,Next year,0.06920,48,274,0.03910,0.09931
2003,17-29 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.13512,135,274,0.09457,0.17567
2003,17-29 y.,North Rhine-Westphalia,"In the distant future, in more than five years",0.02791,31,274,0.00837,0.04745
2003,17-29 y.,Hesse,In the next 2 to 5 years,0.15094,43,43,0.04267,0.25921
2003,17-29 y.,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.13611,37,37,0.02409,0.24812
2003,17-29 y.,Baden-Wuerttemberg,Next year,0.08099,42,163,0.03897,0.12300
2003,17-29 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.12643,74,163,0.07525,0.17761
2003,17-29 y.,Baden-Wuerttemberg,"In the distant future, in more than five years",0.07083,47,163,0.03133,0.11034
2003,17-29 y.,Bavaria,As soon as possible,0.08444,41,155,0.04053,0.12836
2003,17-29 y.,Bavaria,Next year,0.05017,38,155,0.01569,0.08464
2003,17-29 y.,Bavaria,In the next 2 to 5 years,0.10845,76,155,0.05934,0.15756
2003,17-29 y.,Berlin,In the next 2 to 5 years,0.22252,31,31,0.07368,0.37136
2003,17-29 y.,Saxony,As soon as possible,0.12815,36,82,0.05536,0.20095
2003,17-29 y.,Saxony,In the next 2 to 5 years,0.15783,46,82,0.07843,0.23723
2003,30-45 y.,Lower Saxony,As soon as possible,0.09631,42,42,0.00600,0.18661
2003,30-45 y.,North Rhine-Westphalia,As soon as possible,0.05765,78,186,0.02406,0.09123
2003,30-45 y.,North Rhine-Westphalia,Next year,0.03169,50,186,0.00645,0.05693
2003,30-45 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.03581,58,186,0.00904,0.06259
2003,30-45 y.,Baden-Wuerttemberg,As soon as possible,0.03127,37,113,-0.00097,0.06350
2003,30-45 y.,Baden-Wuerttemberg,Next year,0.04102,31,113,0.00429,0.07775
2003,30-45 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.04352,45,113,0.00573,0.08130
2003,30-45 y.,Bavaria,As soon as possible,0.06174,49,91,0.01201,0.11147
2003,30-45 y.,Bavaria,In the next 2 to 5 years,0.04355,42,91,0.00139,0.08572
2003,30-45 y.,Mecklenburg-Western Pomerania,As soon as possible,0.22131,32,32,0.07517,0.36745
2003,30-45 y.,Saxony,As soon as possible,0.13286,62,62,0.04768,0.21804
2003,30-45 y.,Saxony-Anhalt,As soon as possible,0.20344,43,43,0.08169,0.32519
2003,30-45 y.,Thuringa,As soon as possible,0.15680,37,37,0.03802,0.27557
2003,46-65 y.,North Rhine-Westphalia,As soon as possible,0.04771,60,60,-0.00668,0.10210
2003,46-65 y.,Saxony,As soon as possible,0.10213,57,57,0.02282,0.18144
2003,46-65 y.,Saxony-Anhalt,As soon as possible,0.12033,39,39,0.01689,0.22378
2003,46-65 y.,Thuringa,As soon as possible,0.11403,34,34,0.00558,0.22248
2004,17-29 y.,Lower Saxony,In the next 2 to 5 years,0.15927,47,47,0.05352,0.26502
2004,17-29 y.,North Rhine-Westphalia,As soon as possible,0.08490,63,315,0.05407,0.11573
2004,17-29 y.,North Rhine-Westphalia,Next year,0.09927,70,315,0.06619,0.13234
2004,17-29 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.13393,129,315,0.09626,0.17161
2004,17-29 y.,North Rhine-Westphalia,"In the distant future, in more than five years",0.04897,53,315,0.02510,0.07284
2004,17-29 y.,Hesse,In the next 2 to 5 years,0.20677,43,43,0.08429,0.32925
2004,17-29 y.,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.11318,35,35,0.00668,0.21967
2004,17-29 y.,Baden-Wuerttemberg,Next year,0.07043,32,156,0.03015,0.11071
2004,17-29 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.15428,80,156,0.09742,0.21115
2004,17-29 y.,Baden-Wuerttemberg,"In the distant future, in more than five years",0.04832,44,156,0.01456,0.08208
2004,17-29 y.,Bavaria,As soon as possible,0.07026,33,161,0.03066,0.10987
2004,17-29 y.,Bavaria,Next year,0.06360,44,161,0.02579,0.10142
2004,17-29 y.,Bavaria,In the next 2 to 5 years,0.12709,84,161,0.07548,0.17871
2004,17-29 y.,Berlin,In the next 2 to 5 years,0.20288,33,33,0.06354,0.34221
2004,17-29 y.,Saxony,As soon as possible,0.15127,37,86,0.07510,0.22744
2004,17-29 y.,Saxony,In the next 2 to 5 years,0.14926,49,86,0.07351,0.22502
2004,17-29 y.,Saxony-Anhalt,In the next 2 to 5 years,0.15242,38,38,0.03660,0.26823
2004,30-45 y.,Lower Saxony,As soon as possible,0.06197,34,34,-0.02029,0.14424
2004,30-45 y.,North Rhine-Westphalia,As soon as possible,0.06453,82,140,0.02369,0.10538
2004,30-45 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.04057,58,140,0.00777,0.07336
2004,30-45 y.,Baden-Wuerttemberg,As soon as possible,0.04546,43,92,0.00266,0.08826
2004,30-45 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.05722,49,92,0.00950,0.10493
2004,30-45 y.,Bavaria,As soon as possible,0.06317,47,128,0.02086,0.10548
2004,30-45 y.,Bavaria,Next year,0.04989,35,128,0.01203,0.08776
2004,30-45 y.,Bavaria,In the next 2 to 5 years,0.04214,46,128,0.00720,0.07709
2004,30-45 y.,Berlin,As soon as possible,0.18696,36,36,0.05779,0.31613
2004,30-45 y.,Brandenburg,As soon as possible,0.18181,31,31,0.04379,0.31982
2004,30-45 y.,Saxony,As soon as possible,0.12045,48,48,0.02739,0.21351
2004,30-45 y.,Thuringa,As soon as possible,0.19277,44,44,0.07487,0.31068
2004,46-65 y.,North Rhine-Westphalia,As soon as possible,0.05713,76,76,0.00460,0.10965
2004,46-65 y.,Baden-Wuerttemberg,As soon as possible,0.04051,32,32,-0.02889,0.10991
2004,46-65 y.,Bavaria,As soon as possible,0.05108,41,41,-0.01715,0.11931
2004,46-65 y.,Brandenburg,As soon as possible,0.12165,41,41,0.02035,0.22296
2004,46-65 y.,Saxony,As soon as possible,0.11438,53,53,0.02787,0.20089
2004,46-65 y.,Saxony-Anhalt,As soon as possible,0.11755,37,37,0.01234,0.22277
2004,46-65 y.,Thuringa,As soon as possible,0.12436,34,34,0.01177,0.23695
2005,17-29 y.,Lower Saxony,In the next 2 to 5 years,0.10453,41,41,0.00972,0.19935
2005,17-29 y.,North Rhine-Westphalia,As soon as possible,0.08942,64,291,0.05658,0.12226
2005,17-29 y.,North Rhine-Westphalia,Next year,0.07303,57,291,0.04309,0.10298
2005,17-29 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.13506,124,291,0.09573,0.17440
2005,17-29 y.,North Rhine-Westphalia,"In the distant future, in more than five years",0.05104,46,291,0.02571,0.07637
2005,17-29 y.,Hesse,In the next 2 to 5 years,0.12176,34,34,0.01019,0.23334
2005,17-29 y.,Baden-Wuerttemberg,Next year,0.07111,37,175,0.03293,0.10930
2005,17-29 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.18952,90,175,0.13128,0.24775
2005,17-29 y.,Baden-Wuerttemberg,"In the distant future, in more than five years",0.06587,48,175,0.02901,0.10273
2005,17-29 y.,Bavaria,As soon as possible,0.07604,35,156,0.03431,0.11776
2005,17-29 y.,Bavaria,Next year,0.08477,46,156,0.04092,0.12862
2005,17-29 y.,Bavaria,In the next 2 to 5 years,0.11716,75,156,0.06653,0.16779
2005,17-29 y.,Saxony,As soon as possible,0.19852,52,127,0.12887,0.26817
2005,17-29 y.,Saxony,Next year,0.12282,31,127,0.06551,0.18014
2005,17-29 y.,Saxony,In the next 2 to 5 years,0.14089,44,127,0.08014,0.20164
2005,30-45 y.,Lower Saxony,As soon as possible,0.05484,33,33,-0.02404,0.13372
2005,30-45 y.,North Rhine-Westphalia,As soon as possible,0.07070,84,162,0.03111,0.11030
2005,30-45 y.,North Rhine-Westphalia,Next year,0.02798,33,162,0.00251,0.05346
2005,30-45 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.03880,45,162,0.00897,0.06863
2005,30-45 y.,Baden-Wuerttemberg,As soon as possible,0.05110,37,111,0.00995,0.09226
2005,30-45 y.,Baden-Wuerttemberg,Next year,0.05207,37,111,0.01055,0.09358
2005,30-45 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.03669,37,111,0.00156,0.07182
2005,30-45 y.,Bavaria,As soon as possible,0.05289,44,87,0.00559,0.10020
2005,30-45 y.,Bavaria,In the next 2 to 5 years,0.04860,43,87,0.00315,0.09405
2005,30-45 y.,Brandenburg,As soon as possible,0.18464,31,31,0.04579,0.32348
2005,30-45 y.,Saxony,As soon as possible,0.12083,39,39,0.01720,0.22447
2005,30-45 y.,Thuringa,As soon as possible,0.19308,40,40,0.06920,0.31696
2005,46-65 y.,North Rhine-Westphalia,As soon as possible,0.06779,72,72,0.00932,0.12627
2005,46-65 y.,Bavaria,As soon as possible,0.05173,37,37,-0.02062,0.12408
2005,46-65 y.,Brandenburg,As soon as possible,0.11580,36,36,0.00979,0.22182
2005,46-65 y.,Saxony,As soon as possible,0.12222,49,49,0.02956,0.21489
2005,46-65 y.,Saxony-Anhalt,As soon as possible,0.12448,32,32,0.00827,0.24070
2005,46-65 y.,Thuringa,As soon as possible,0.16301,41,41,0.04854,0.27748
2006,17-29 y.,Lower Saxony,As soon as possible,0.11522,35,73,0.04147,0.18897
2006,17-29 y.,Lower Saxony,In the next 2 to 5 years,0.11384,38,73,0.04048,0.18721
2006,17-29 y.,North Rhine-Westphalia,As soon as possible,0.11223,81,242,0.07237,0.15208
2006,17-29 y.,North Rhine-Westphalia,Next year,0.05532,42,242,0.02646,0.08418
2006,17-29 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.14940,119,242,0.10439,0.19441
2006,17-29 y.,Hesse,In the next 2 to 5 years,0.12304,32,32,0.00740,0.23867
2006,17-29 y.,Baden-Wuerttemberg,As soon as possible,0.08152,38,199,0.04340,0.11963
2006,17-29 y.,Baden-Wuerttemberg,Next year,0.05303,32,199,0.02181,0.08424
2006,17-29 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.15835,98,199,0.10750,0.20921
2006,17-29 y.,Baden-Wuerttemberg,"In the distant future, in more than five years",0.03193,31,199,0.00744,0.05642
2006,17-29 y.,Bavaria,As soon as possible,0.07767,34,147,0.03426,0.12109
2006,17-29 y.,Bavaria,Next year,0.05087,40,147,0.01523,0.08651
2006,17-29 y.,Bavaria,In the next 2 to 5 years,0.11540,73,147,0.06358,0.16723
2006,17-29 y.,Saxony,As soon as possible,0.12344,38,120,0.06434,0.18254
2006,17-29 y.,Saxony,Next year,0.09471,34,120,0.04210,0.14732
2006,17-29 y.,Saxony,In the next 2 to 5 years,0.15142,48,120,0.08701,0.21582
2006,17-29 y.,Thuringa,In the next 2 to 5 years,0.16037,34,34,0.03517,0.28557
2006,30-45 y.,Lower Saxony,As soon as possible,0.07282,45,77,0.01440,0.13123
2006,30-45 y.,Lower Saxony,In the next 2 to 5 years,0.04403,32,77,-0.00209,0.09016
2006,30-45 y.,North Rhine-Westphalia,As soon as possible,0.07447,85,191,0.03714,0.11180
2006,30-45 y.,North Rhine-Westphalia,Next year,0.03321,44,191,0.00773,0.05869
2006,30-45 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.04598,62,191,0.01620,0.07576
2006,30-45 y.,Baden-Wuerttemberg,As soon as possible,0.03490,35,107,-0.00004,0.06983
2006,30-45 y.,Baden-Wuerttemberg,Next year,0.04681,33,107,0.00660,0.08703
2006,30-45 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.04100,39,107,0.00325,0.07874
2006,30-45 y.,Bavaria,As soon as possible,0.06920,44,125,0.02453,0.11388
2006,30-45 y.,Bavaria,Next year,0.03849,41,125,0.00463,0.07235
2006,30-45 y.,Bavaria,In the next 2 to 5 years,0.03889,40,125,0.00486,0.07293
2006,30-45 y.,Mecklenburg-Western Pomerania,As soon as possible,0.20088,31,31,0.05751,0.34425
2006,30-45 y.,Saxony,As soon as possible,0.10893,41,41,0.01238,0.20548
2006,30-45 y.,Saxony-Anhalt,As soon as possible,0.17321,33,33,0.04209,0.30433
2006,30-45 y.,Thuringa,As soon as possible,0.12277,33,33,0.00906,0.23648
2006,46-65 y.,North Rhine-Westphalia,As soon as possible,0.06846,82,82,0.01346,0.12345
2006,46-65 y.,Baden-Wuerttemberg,As soon as possible,0.05135,35,35,-0.02284,0.12554
2006,46-65 y.,Bavaria,As soon as possible,0.05287,42,42,-0.01563,0.12137
2006,46-65 y.,Brandenburg,As soon as possible,0.13563,40,40,0.02817,0.24309
2006,46-65 y.,Saxony,As soon as possible,0.08958,42,42,0.00217,0.17700
2006,46-65 y.,Saxony-Anhalt,As soon as possible,0.13829,40,40,0.02994,0.24663
2006,46-65 y.,Thuringa,As soon as possible,0.15712,36,36,0.03656,0.27769
2007,17-29 y.,Lower Saxony,In the next 2 to 5 years,0.13182,43,43,0.02951,0.23414
2007,17-29 y.,North Rhine-Westphalia,As soon as possible,0.08499,60,241,0.04971,0.12027
2007,17-29 y.,North Rhine-Westphalia,Next year,0.09146,59,241,0.05499,0.12793
2007,17-29 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.12025,89,241,0.07910,0.16140
2007,17-29 y.,North Rhine-Westphalia,"In the distant future, in more than five years",0.03721,33,241,0.01326,0.06115
2007,17-29 y.,Hesse,In the next 2 to 5 years,0.11466,33,33,0.00427,0.22506
2007,17-29 y.,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.14387,33,33,0.02227,0.26547
2007,17-29 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.14389,94,125,0.08211,0.20566
2007,17-29 y.,Baden-Wuerttemberg,"In the distant future, in more than five years",0.04752,31,125,0.01007,0.08497
2007,17-29 y.,Bavaria,As soon as possible,0.07480,31,130,0.02940,0.12019
2007,17-29 y.,Bavaria,Next year,0.06203,31,130,0.02040,0.10365
2007,17-29 y.,Bavaria,In the next 2 to 5 years,0.11225,68,130,0.05778,0.16673
2007,17-29 y.,Saxony,In the next 2 to 5 years,0.11561,43,43,0.01891,0.21232
2007,30-45 y.,North Rhine-Westphalia,As soon as possible,0.06110,66,156,0.02339,0.09881
2007,30-45 y.,North Rhine-Westphalia,Next year,0.03636,40,156,0.00689,0.06583
2007,30-45 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.03588,50,156,0.00660,0.06517
2007,30-45 y.,Baden-Wuerttemberg,As soon as possible,0.05721,33,67,0.00118,0.11324
2007,30-45 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.03869,34,67,-0.00784,0.08521
2007,30-45 y.,Bavaria,As soon as possible,0.05424,32,100,0.00962,0.09885
2007,30-45 y.,Bavaria,Next year,0.03449,31,100,-0.00146,0.07043
2007,30-45 y.,Bavaria,In the next 2 to 5 years,0.03641,37,100,-0.00049,0.07331
2007,46-65 y.,North Rhine-Westphalia,As soon as possible,0.06077,67,67,0.00313,0.11840
2007,46-65 y.,Brandenburg,As soon as possible,0.17073,37,37,0.04782,0.29365
2007,46-65 y.,Saxony,As soon as possible,0.09209,35,35,-0.00511,0.18928
2007,46-65 y.,Saxony-Anhalt,As soon as possible,0.11233,33,33,0.00292,0.22174
2007,46-65 y.,Thuringa,As soon as possible,0.13095,38,38,0.02225,0.23965
2008,17-29 y.,Lower Saxony,In the next 2 to 5 years,0.13220,41,41,0.02723,0.23717
2008,17-29 y.,North Rhine-Westphalia,As soon as possible,0.08963,55,218,0.05162,0.12763
2008,17-29 y.,North Rhine-Westphalia,Next year,0.04990,35,218,0.02093,0.07887
2008,17-29 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.13687,94,218,0.09114,0.18260
2008,17-29 y.,North Rhine-Westphalia,"In the distant future, in more than five years",0.03957,34,218,0.01363,0.06551
2008,17-29 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.11384,78,114,0.05528,0.17240
2008,17-29 y.,Baden-Wuerttemberg,"In the distant future, in more than five years",0.05460,36,114,0.01271,0.09649
2008,17-29 y.,Bavaria,In the next 2 to 5 years,0.09746,58,58,0.02047,0.17446
2008,17-29 y.,Saxony,In the next 2 to 5 years,0.14092,36,36,0.02565,0.25619
2008,30-45 y.,North Rhine-Westphalia,As soon as possible,0.04978,51,122,0.01103,0.08853
2008,30-45 y.,North Rhine-Westphalia,Next year,0.02588,33,122,-0.00241,0.05417
2008,30-45 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.02593,38,122,-0.00239,0.05425
2008,30-45 y.,Bavaria,Next year,0.04718,38,38,-0.02114,0.11550
2008,46-65 y.,North Rhine-Westphalia,As soon as possible,0.06012,58,58,-0.00159,0.12184
2008,46-65 y.,Brandenburg,As soon as possible,0.15069,35,35,0.03044,0.27095
2008,46-65 y.,Thuringa,As soon as possible,0.12397,33,33,0.00979,0.23815
2009,17-29 y.,Lower Saxony,In the next 2 to 5 years,0.18524,40,40,0.06331,0.30717
2009,17-29 y.,North Rhine-Westphalia,As soon as possible,0.09250,47,175,0.04945,0.13555
2009,17-29 y.,North Rhine-Westphalia,Next year,0.06400,51,175,0.02763,0.10036
2009,17-29 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.12905,77,175,0.07923,0.17886
2009,17-29 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.09319,51,51,0.01261,0.17377
2009,17-29 y.,Bavaria,In the next 2 to 5 years,0.07133,53,53,0.00138,0.14129
2009,30-45 y.,North Rhine-Westphalia,As soon as possible,0.05052,44,122,0.01150,0.08955
2009,30-45 y.,North Rhine-Westphalia,Next year,0.03600,38,122,0.00281,0.06919
2009,30-45 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.03726,40,122,0.00351,0.07101
2009,30-45 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.05181,32,32,-0.02621,0.12984
2009,46-65 y.,North Rhine-Westphalia,As soon as possible,0.07655,59,59,0.00813,0.14498
2009,46-65 y.,Saxony,As soon as possible,0.11577,41,41,0.01662,0.21493
2010,17-29 y.,Lower Saxony,Next year,0.08606,39,99,0.03053,0.14158
2010,17-29 y.,Lower Saxony,In the next 2 to 5 years,0.12971,60,99,0.06319,0.19623
2010,17-29 y.,North Rhine-Westphalia,As soon as possible,0.08056,74,387,0.05341,0.10772
2010,17-29 y.,North Rhine-Westphalia,Next year,0.08927,97,387,0.06082,0.11771
2010,17-29 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.13663,158,387,0.10237,0.17089
2010,17-29 y.,North Rhine-Westphalia,"In the distant future, in more than five years",0.04740,58,387,0.02620,0.06860
2010,17-29 y.,Hesse,In the next 2 to 5 years,0.14010,48,48,0.04087,0.23933
2010,17-29 y.,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.10849,33,33,0.00074,0.21625
2010,17-29 y.,Baden-Wuerttemberg,As soon as possible,0.05681,40,164,0.02128,0.09235
2010,17-29 y.,Baden-Wuerttemberg,Next year,0.05840,35,164,0.02240,0.09440
2010,17-29 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.11710,89,164,0.06774,0.16646
2010,17-29 y.,Bavaria,As soon as possible,0.06445,37,179,0.02838,0.10052
2010,17-29 y.,Bavaria,Next year,0.06897,71,179,0.03175,0.10620
2010,17-29 y.,Bavaria,In the next 2 to 5 years,0.07333,71,179,0.03503,0.11162
2010,17-29 y.,Saxony,As soon as possible,0.10262,38,134,0.05105,0.15420
2010,17-29 y.,Saxony,Next year,0.09985,52,134,0.04889,0.15080
2010,17-29 y.,Saxony,In the next 2 to 5 years,0.12530,44,134,0.06903,0.18156
2010,30-45 y.,Schleswig-Holstein,Next year,0.04133,35,35,-0.02558,0.10823
2010,30-45 y.,Lower Saxony,As soon as possible,0.08472,59,155,0.04074,0.12871
2010,30-45 y.,Lower Saxony,Next year,0.02052,38,155,-0.00187,0.04291
2010,30-45 y.,Lower Saxony,In the next 2 to 5 years,0.04110,58,155,0.00974,0.07245
2010,30-45 y.,North Rhine-Westphalia,As soon as possible,0.06539,134,501,0.04372,0.08706
2010,30-45 y.,North Rhine-Westphalia,Next year,0.03934,167,501,0.02230,0.05638
2010,30-45 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.02817,152,501,0.01367,0.04267
2010,30-45 y.,North Rhine-Westphalia,"In the distant future, in more than five years",0.01329,48,501,0.00325,0.02333
2010,30-45 y.,Hesse,As soon as possible,0.02771,36,147,0.00108,0.05433
2010,30-45 y.,Hesse,Next year,0.07005,59,147,0.02865,0.11146
2010,30-45 y.,Hesse,In the next 2 to 5 years,0.02794,52,147,0.00121,0.05468
2010,30-45 y.,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.02721,33,33,-0.02916,0.08357
2010,30-45 y.,Baden-Wuerttemberg,As soon as possible,0.03543,51,255,0.01269,0.05816
2010,30-45 y.,Baden-Wuerttemberg,Next year,0.03401,93,255,0.01172,0.05631
2010,30-45 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.04016,111,255,0.01602,0.06431
2010,30-45 y.,Bavaria,As soon as possible,0.06178,69,301,0.03454,0.08902
2010,30-45 y.,Bavaria,Next year,0.03329,103,301,0.01299,0.05359
2010,30-45 y.,Bavaria,In the next 2 to 5 years,0.02421,98,301,0.00681,0.04160
2010,30-45 y.,Bavaria,"In the distant future, in more than five years",0.00837,31,301,-0.00194,0.01868
2010,30-45 y.,Berlin,Next year,0.08094,36,36,-0.00942,0.17130
2010,30-45 y.,Brandenburg,As soon as possible,0.07384,36,36,-0.01280,0.16048
2010,30-45 y.,Saxony,As soon as possible,0.08100,50,119,0.03177,0.13023
2010,30-45 y.,Saxony,Next year,0.03495,38,119,0.00181,0.06808
2010,30-45 y.,Saxony,In the next 2 to 5 years,0.02697,31,119,-0.00226,0.05621
2010,30-45 y.,Saxony-Anhalt,As soon as possible,0.07887,38,38,-0.00798,0.16572
2010,46-65 y.,North Rhine-Westphalia,As soon as possible,0.07133,76,76,0.01308,0.12957
2010,46-65 y.,Bavaria,As soon as possible,0.04163,44,44,-0.01807,0.10132
2010,46-65 y.,Saxony,As soon as possible,0.09099,36,36,-0.00429,0.18628
2011,17-29 y.,Lower Saxony,Next year,0.07842,45,99,0.02519,0.13165
2011,17-29 y.,Lower Saxony,In the next 2 to 5 years,0.13279,54,99,0.06560,0.19998
2011,17-29 y.,North Rhine-Westphalia,As soon as possible,0.05994,66,362,0.03545,0.08443
2011,17-29 y.,North Rhine-Westphalia,Next year,0.06273,86,362,0.03772,0.08774
2011,17-29 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.14219,153,362,0.10616,0.17821
2011,17-29 y.,North Rhine-Westphalia,"In the distant future, in more than five years",0.03741,57,362,0.01783,0.05699
2011,17-29 y.,Hesse,In the next 2 to 5 years,0.13280,49,49,0.03679,0.22880
2011,17-29 y.,Baden-Wuerttemberg,As soon as possible,0.05210,41,214,0.02225,0.08194
