year,age_gr,quintil_oecd,plb0418,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1998,30-45 y.,1st Quintile,In the next 2 to 5 years,0.09292,55,230,0.05531,0.13052
1998,30-45 y.,2nd Quintile,As soon as possible,0.06777,74,160,0.02870,0.10683
1998,30-45 y.,2nd Quintile,Next year,0.04854,39,160,0.01514,0.08195
1998,30-45 y.,2nd Quintile,In the next 2 to 5 years,0.05273,47,160,0.01799,0.08748
1998,30-45 y.,3rd Quintile,As soon as possible,0.04475,46,85,0.00053,0.08896
1998,30-45 y.,3rd Quintile,In the next 2 to 5 years,0.04238,39,85,-0.00070,0.08546
1998,30-45 y.,4th Quintile,As soon as possible,0.03225,31,31,-0.03097,0.09547
1998,46-65 y.,1st Quintile,As soon as possible,0.14510,81,81,0.06792,0.22228
1998,46-65 y.,2nd Quintile,As soon as possible,0.05537,40,40,-0.01641,0.12715
1998,46-65 y.,3rd Quintile,As soon as possible,0.05171,46,46,-0.01299,0.11642
1998,46-65 y.,4th Quintile,As soon as possible,0.03856,35,35,-0.02616,0.10329
1999,17-29 y.,1st Quintile,As soon as possible,0.14712,101,327,0.10867,0.18558
1999,17-29 y.,1st Quintile,Next year,0.10130,77,327,0.06855,0.13405
1999,17-29 y.,1st Quintile,In the next 2 to 5 years,0.14468,111,327,0.10649,0.18287
1999,17-29 y.,1st Quintile,"In the distant future, in more than five years",0.05317,38,327,0.02881,0.07753
1999,17-29 y.,2nd Quintile,As soon as possible,0.08231,62,198,0.04393,0.12069
1999,17-29 y.,2nd Quintile,Next year,0.09552,58,198,0.05447,0.13657
1999,17-29 y.,2nd Quintile,In the next 2 to 5 years,0.13100,78,198,0.08388,0.17811
1999,17-29 y.,3rd Quintile,As soon as possible,0.04937,33,153,0.01493,0.08381
1999,17-29 y.,3rd Quintile,Next year,0.07909,48,153,0.03619,0.12200
1999,17-29 y.,3rd Quintile,In the next 2 to 5 years,0.11336,72,153,0.06296,0.16376
1999,17-29 y.,4th Quintile,In the next 2 to 5 years,0.07014,41,41,-0.00900,0.14928
1999,17-29 y.,5th Quintile,In the next 2 to 5 years,0.16423,60,60,0.06969,0.25876
1999,30-45 y.,1st Quintile,As soon as possible,0.13839,133,243,0.09488,0.18190
1999,30-45 y.,1st Quintile,Next year,0.05646,50,243,0.02738,0.08555
1999,30-45 y.,1st Quintile,In the next 2 to 5 years,0.08004,60,243,0.04585,0.11423
1999,30-45 y.,2nd Quintile,As soon as possible,0.06254,65,121,0.01922,0.10586
1999,30-45 y.,2nd Quintile,In the next 2 to 5 years,0.06231,56,121,0.01906,0.10555
1999,30-45 y.,3rd Quintile,As soon as possible,0.04305,39,113,0.00546,0.08064
1999,30-45 y.,3rd Quintile,Next year,0.03721,31,113,0.00216,0.07227
1999,30-45 y.,3rd Quintile,In the next 2 to 5 years,0.05194,43,113,0.01084,0.09303
1999,30-45 y.,4th Quintile,In the next 2 to 5 years,0.02907,37,37,-0.02581,0.08395
1999,46-65 y.,1st Quintile,As soon as possible,0.10253,60,60,0.02513,0.17994
1999,46-65 y.,2nd Quintile,As soon as possible,0.06179,46,46,-0.00856,0.13214
1999,46-65 y.,3rd Quintile,As soon as possible,0.04448,44,44,-0.01714,0.10609
1999,46-65 y.,4th Quintile,As soon as possible,0.01928,31,31,-0.02993,0.06849
2000,17-29 y.,1st Quintile,As soon as possible,0.15179,94,290,0.11042,0.19316
2000,17-29 y.,1st Quintile,Next year,0.12676,86,290,0.08840,0.16512
2000,17-29 y.,1st Quintile,In the next 2 to 5 years,0.15210,110,290,0.11069,0.19350
2000,17-29 y.,2nd Quintile,As soon as possible,0.05561,39,199,0.02369,0.08753
2000,17-29 y.,2nd Quintile,Next year,0.09428,64,199,0.05358,0.13498
2000,17-29 y.,2nd Quintile,In the next 2 to 5 years,0.14527,96,199,0.09618,0.19435
2000,17-29 y.,3rd Quintile,Next year,0.08173,48,118,0.03209,0.13137
2000,17-29 y.,3rd Quintile,In the next 2 to 5 years,0.11358,70,118,0.05608,0.17107
2000,17-29 y.,4th Quintile,In the next 2 to 5 years,0.10786,62,62,0.03001,0.18570
2000,17-29 y.,5th Quintile,In the next 2 to 5 years,0.14775,55,55,0.05311,0.24240
2000,30-45 y.,1st Quintile,As soon as possible,0.14928,136,235,0.10362,0.19494
2000,30-45 y.,1st Quintile,Next year,0.08315,52,235,0.04777,0.11853
2000,30-45 y.,1st Quintile,In the next 2 to 5 years,0.06729,47,235,0.03519,0.09939
2000,30-45 y.,2nd Quintile,As soon as possible,0.06354,64,155,0.02501,0.10207
2000,30-45 y.,2nd Quintile,Next year,0.03178,37,155,0.00407,0.05949
2000,30-45 y.,2nd Quintile,In the next 2 to 5 years,0.05581,54,155,0.01956,0.09207
2000,30-45 y.,3rd Quintile,In the next 2 to 5 years,0.05033,46,46,-0.01355,0.11420
2000,46-65 y.,1st Quintile,As soon as possible,0.08954,58,58,0.01542,0.16366
2000,46-65 y.,2nd Quintile,As soon as possible,0.05204,41,41,-0.01679,0.12087
2000,46-65 y.,3rd Quintile,As soon as possible,0.03221,32,32,-0.02994,0.09436
2001,17-29 y.,1st Quintile,As soon as possible,0.09944,112,423,0.07089,0.12799
2001,17-29 y.,1st Quintile,Next year,0.10319,98,423,0.07416,0.13221
2001,17-29 y.,1st Quintile,In the next 2 to 5 years,0.15013,163,423,0.11605,0.18421
2001,17-29 y.,1st Quintile,"In the distant future, in more than five years",0.04868,50,423,0.02815,0.06922
2001,17-29 y.,2nd Quintile,As soon as possible,0.06299,62,327,0.03662,0.08937
2001,17-29 y.,2nd Quintile,Next year,0.09727,83,327,0.06511,0.12944
2001,17-29 y.,2nd Quintile,In the next 2 to 5 years,0.12963,135,327,0.09316,0.16609
2001,17-29 y.,2nd Quintile,"In the distant future, in more than five years",0.03979,47,327,0.01857,0.06101
2001,17-29 y.,3rd Quintile,As soon as possible,0.06184,48,257,0.03233,0.09135
2001,17-29 y.,3rd Quintile,Next year,0.07248,70,257,0.04072,0.10424
2001,17-29 y.,3rd Quintile,In the next 2 to 5 years,0.10917,100,257,0.07097,0.14737
2001,17-29 y.,3rd Quintile,"In the distant future, in more than five years",0.04439,39,257,0.01916,0.06962
2001,17-29 y.,4th Quintile,As soon as possible,0.03620,32,222,0.01157,0.06082
2001,17-29 y.,4th Quintile,Next year,0.05914,49,222,0.02804,0.09024
2001,17-29 y.,4th Quintile,In the next 2 to 5 years,0.10701,99,222,0.06626,0.14777
2001,17-29 y.,4th Quintile,"In the distant future, in more than five years",0.05715,42,222,0.02655,0.08775
2001,17-29 y.,5th Quintile,In the next 2 to 5 years,0.11035,71,115,0.05283,0.16787
2001,17-29 y.,5th Quintile,"In the distant future, in more than five years",0.06664,44,115,0.02086,0.11243
2001,30-45 y.,1st Quintile,As soon as possible,0.14570,193,377,0.11004,0.18136
2001,30-45 y.,1st Quintile,Next year,0.06657,71,377,0.04137,0.09176
2001,30-45 y.,1st Quintile,In the next 2 to 5 years,0.06281,81,377,0.03829,0.08734
2001,30-45 y.,1st Quintile,"In the distant future, in more than five years",0.02482,32,377,0.00909,0.04054
2001,30-45 y.,2nd Quintile,As soon as possible,0.06192,95,230,0.03070,0.09313
2001,30-45 y.,2nd Quintile,Next year,0.05178,72,230,0.02308,0.08048
2001,30-45 y.,2nd Quintile,In the next 2 to 5 years,0.03955,63,230,0.01431,0.06480
2001,30-45 y.,3rd Quintile,As soon as possible,0.02442,46,172,0.00129,0.04756
2001,30-45 y.,3rd Quintile,Next year,0.02491,42,172,0.00155,0.04827
2001,30-45 y.,3rd Quintile,In the next 2 to 5 years,0.05419,84,172,0.02026,0.08812
2001,30-45 y.,4th Quintile,As soon as possible,0.01929,32,120,-0.00542,0.04400
2001,30-45 y.,4th Quintile,Next year,0.01855,31,120,-0.00569,0.04279
2001,30-45 y.,4th Quintile,In the next 2 to 5 years,0.03170,57,120,0.00022,0.06317
2001,30-45 y.,5th Quintile,In the next 2 to 5 years,0.03558,55,55,-0.01383,0.08498
2001,46-65 y.,1st Quintile,As soon as possible,0.14896,135,135,0.08868,0.20925
2001,46-65 y.,2nd Quintile,As soon as possible,0.04938,65,65,-0.00370,0.10247
2001,46-65 y.,3rd Quintile,As soon as possible,0.03576,57,57,-0.01288,0.08439
2001,46-65 y.,4th Quintile,As soon as possible,0.02646,43,43,-0.02208,0.07501
2001,46-65 y.,5th Quintile,As soon as possible,0.01602,33,33,-0.02748,0.05952
2002,17-29 y.,1st Quintile,As soon as possible,0.13688,121,368,0.10171,0.17204
2002,17-29 y.,1st Quintile,Next year,0.11440,100,368,0.08184,0.14697
2002,17-29 y.,1st Quintile,In the next 2 to 5 years,0.17508,147,368,0.13620,0.21397
2002,17-29 y.,2nd Quintile,As soon as possible,0.07998,63,259,0.04688,0.11308
2002,17-29 y.,2nd Quintile,Next year,0.07443,61,259,0.04240,0.10645
2002,17-29 y.,2nd Quintile,In the next 2 to 5 years,0.15971,135,259,0.11501,0.20441
2002,17-29 y.,3rd Quintile,As soon as possible,0.05972,44,244,0.02993,0.08952
2002,17-29 y.,3rd Quintile,Next year,0.06436,54,244,0.03350,0.09521
2002,17-29 y.,3rd Quintile,In the next 2 to 5 years,0.11140,99,244,0.07184,0.15096
2002,17-29 y.,3rd Quintile,"In the distant future, in more than five years",0.05376,47,244,0.02540,0.08211
2002,17-29 y.,4th Quintile,As soon as possible,0.05549,37,211,0.02452,0.08645
2002,17-29 y.,4th Quintile,Next year,0.06292,46,211,0.03008,0.09576
2002,17-29 y.,4th Quintile,In the next 2 to 5 years,0.07370,78,211,0.03836,0.10903
2002,17-29 y.,4th Quintile,"In the distant future, in more than five years",0.04590,50,211,0.01759,0.07420
2002,17-29 y.,5th Quintile,Next year,0.06691,34,166,0.02878,0.10503
2002,17-29 y.,5th Quintile,In the next 2 to 5 years,0.08788,78,166,0.04468,0.13108
2002,17-29 y.,5th Quintile,"In the distant future, in more than five years",0.05876,54,166,0.02288,0.09465
2002,30-45 y.,1st Quintile,As soon as possible,0.18831,209,339,0.14663,0.22999
2002,30-45 y.,1st Quintile,Next year,0.06680,65,339,0.04018,0.09342
2002,30-45 y.,1st Quintile,In the next 2 to 5 years,0.05957,65,339,0.03434,0.08480
2002,30-45 y.,2nd Quintile,As soon as possible,0.06616,95,221,0.03331,0.09900
2002,30-45 y.,2nd Quintile,Next year,0.04343,53,221,0.01649,0.07036
2002,30-45 y.,2nd Quintile,In the next 2 to 5 years,0.06415,73,221,0.03177,0.09653
2002,30-45 y.,3rd Quintile,As soon as possible,0.05400,68,184,0.02125,0.08674
2002,30-45 y.,3rd Quintile,Next year,0.03412,57,184,0.00782,0.06043
2002,30-45 y.,3rd Quintile,In the next 2 to 5 years,0.04415,59,184,0.01438,0.07391
2002,30-45 y.,4th Quintile,As soon as possible,0.02695,40,130,-0.00099,0.05490
2002,30-45 y.,4th Quintile,Next year,0.02831,41,130,-0.00031,0.05693
2002,30-45 y.,4th Quintile,In the next 2 to 5 years,0.02903,49,130,0.00006,0.05801
2002,30-45 y.,5th Quintile,Next year,0.01828,35,90,-0.00955,0.04612
2002,30-45 y.,5th Quintile,In the next 2 to 5 years,0.02827,55,90,-0.00617,0.06270
2002,46-65 y.,1st Quintile,As soon as possible,0.16899,142,142,0.10714,0.23085
2002,46-65 y.,2nd Quintile,As soon as possible,0.06482,69,69,0.00630,0.12334
2002,46-65 y.,3rd Quintile,As soon as possible,0.03168,50,50,-0.01736,0.08073
2002,46-65 y.,4th Quintile,As soon as possible,0.03097,44,44,-0.02081,0.08275
2002,46-65 y.,5th Quintile,As soon as possible,0.01811,35,35,-0.02671,0.06293
2003,17-29 y.,1st Quintile,As soon as possible,0.14391,107,389,0.10898,0.17883
2003,17-29 y.,1st Quintile,Next year,0.11546,102,389,0.08366,0.14726
2003,17-29 y.,1st Quintile,In the next 2 to 5 years,0.17296,148,389,0.13532,0.21059
2003,17-29 y.,1st Quintile,"In the distant future, in more than five years",0.03441,32,389,0.01627,0.05254
2003,17-29 y.,2nd Quintile,As soon as possible,0.09661,79,285,0.06225,0.13097
2003,17-29 y.,2nd Quintile,Next year,0.06885,64,285,0.03940,0.09830
2003,17-29 y.,2nd Quintile,In the next 2 to 5 years,0.12261,110,285,0.08446,0.16075
2003,17-29 y.,2nd Quintile,"In the distant future, in more than five years",0.02704,32,285,0.00817,0.04590
2003,17-29 y.,3rd Quintile,As soon as possible,0.06912,56,212,0.03489,0.10334
2003,17-29 y.,3rd Quintile,Next year,0.07917,57,212,0.04273,0.11560
2003,17-29 y.,3rd Quintile,In the next 2 to 5 years,0.09991,99,212,0.05945,0.14037
2003,17-29 y.,4th Quintile,As soon as possible,0.06192,45,236,0.03111,0.09274
2003,17-29 y.,4th Quintile,Next year,0.05393,52,236,0.02505,0.08280
2003,17-29 y.,4th Quintile,In the next 2 to 5 years,0.08398,89,236,0.04852,0.11944
2003,17-29 y.,4th Quintile,"In the distant future, in more than five years",0.04904,50,236,0.02143,0.07665
2003,17-29 y.,5th Quintile,As soon as possible,0.05232,36,307,0.02737,0.07728
2003,17-29 y.,5th Quintile,Next year,0.04476,49,307,0.02159,0.06792
2003,17-29 y.,5th Quintile,In the next 2 to 5 years,0.14514,140,307,0.10567,0.18460
2003,17-29 y.,5th Quintile,"In the distant future, in more than five years",0.08964,82,307,0.05763,0.12165
2003,30-45 y.,1st Quintile,As soon as possible,0.23361,219,342,0.18870,0.27852
2003,30-45 y.,1st Quintile,Next year,0.06832,65,342,0.04154,0.09510
2003,30-45 y.,1st Quintile,In the next 2 to 5 years,0.06156,58,342,0.03605,0.08708
2003,30-45 y.,2nd Quintile,As soon as possible,0.09710,127,226,0.05841,0.13579
2003,30-45 y.,2nd Quintile,Next year,0.04298,45,226,0.01648,0.06948
2003,30-45 y.,2nd Quintile,In the next 2 to 5 years,0.05078,54,226,0.02209,0.07946
2003,30-45 y.,3rd Quintile,As soon as possible,0.05263,78,163,0.01824,0.08701
2003,30-45 y.,3rd Quintile,Next year,0.02572,40,163,0.00134,0.05009
2003,30-45 y.,3rd Quintile,In the next 2 to 5 years,0.03165,45,163,0.00469,0.05861
2003,30-45 y.,4th Quintile,As soon as possible,0.02857,41,127,-0.00052,0.05765
2003,30-45 y.,4th Quintile,Next year,0.02460,40,127,-0.00245,0.05165
2003,30-45 y.,4th Quintile,In the next 2 to 5 years,0.02798,46,127,-0.00081,0.05678
2003,30-45 y.,5th Quintile,As soon as possible,0.02186,35,129,-0.00347,0.04719
2003,30-45 y.,5th Quintile,Next year,0.01819,39,129,-0.00496,0.04134
2003,30-45 y.,5th Quintile,In the next 2 to 5 years,0.02397,55,129,-0.00253,0.05047
2003,46-65 y.,1st Quintile,As soon as possible,0.18226,161,161,0.12244,0.24208
2003,46-65 y.,2nd Quintile,As soon as possible,0.05674,66,66,0.00050,0.11299
2003,46-65 y.,3rd Quintile,As soon as possible,0.04283,62,62,-0.00798,0.09365
2003,46-65 y.,4th Quintile,As soon as possible,0.02170,37,37,-0.02590,0.06930
2003,46-65 y.,5th Quintile,As soon as possible,0.01499,44,44,-0.02133,0.05131
2004,17-29 y.,1st Quintile,As soon as possible,0.15588,126,429,0.12152,0.19025
2004,17-29 y.,1st Quintile,Next year,0.10596,110,429,0.07680,0.13512
2004,17-29 y.,1st Quintile,In the next 2 to 5 years,0.18447,159,429,0.14772,0.22122
2004,17-29 y.,1st Quintile,"In the distant future, in more than five years",0.03686,34,429,0.01901,0.05470
2004,17-29 y.,2nd Quintile,As soon as possible,0.08816,70,303,0.05619,0.12014
2004,17-29 y.,2nd Quintile,Next year,0.09437,79,303,0.06139,0.12734
2004,17-29 y.,2nd Quintile,In the next 2 to 5 years,0.12998,113,303,0.09205,0.16791
2004,17-29 y.,2nd Quintile,"In the distant future, in more than five years",0.04113,41,303,0.01873,0.06353
2004,17-29 y.,3rd Quintile,As soon as possible,0.10702,67,278,0.07061,0.14342
2004,17-29 y.,3rd Quintile,Next year,0.06000,48,278,0.03203,0.08797
2004,17-29 y.,3rd Quintile,In the next 2 to 5 years,0.12043,106,278,0.08210,0.15876
2004,17-29 y.,3rd Quintile,"In the distant future, in more than five years",0.05196,57,278,0.02582,0.07810
2004,17-29 y.,4th Quintile,Next year,0.06025,50,194,0.02668,0.09382
2004,17-29 y.,4th Quintile,In the next 2 to 5 years,0.12777,110,194,0.08067,0.17487
2004,17-29 y.,4th Quintile,"In the distant future, in more than five years",0.03080,34,194,0.00642,0.05518
2004,17-29 y.,5th Quintile,As soon as possible,0.04687,36,318,0.02361,0.07014
2004,17-29 y.,5th Quintile,Next year,0.05271,52,318,0.02811,0.07731
2004,17-29 y.,5th Quintile,In the next 2 to 5 years,0.13961,146,318,0.10145,0.17776
2004,17-29 y.,5th Quintile,"In the distant future, in more than five years",0.07921,84,318,0.04948,0.10894
2004,30-45 y.,1st Quintile,As soon as possible,0.25651,227,341,0.21009,0.30293
2004,30-45 y.,1st Quintile,Next year,0.05974,56,341,0.03455,0.08494
2004,30-45 y.,1st Quintile,In the next 2 to 5 years,0.05355,58,341,0.02962,0.07748
2004,30-45 y.,2nd Quintile,As soon as possible,0.09393,117,204,0.05380,0.13407
2004,30-45 y.,2nd Quintile,Next year,0.02450,32,204,0.00323,0.04577
2004,30-45 y.,2nd Quintile,In the next 2 to 5 years,0.05021,55,204,0.02017,0.08025
2004,30-45 y.,3rd Quintile,As soon as possible,0.05722,70,152,0.02017,0.09426
2004,30-45 y.,3rd Quintile,Next year,0.02922,37,152,0.00235,0.05608
2004,30-45 y.,3rd Quintile,In the next 2 to 5 years,0.04364,45,152,0.01106,0.07623
2004,30-45 y.,4th Quintile,As soon as possible,0.03588,54,144,0.00539,0.06636
2004,30-45 y.,4th Quintile,Next year,0.02166,35,144,-0.00220,0.04552
2004,30-45 y.,4th Quintile,In the next 2 to 5 years,0.04141,55,144,0.00875,0.07407
2004,30-45 y.,5th Quintile,In the next 2 to 5 years,0.02966,58,58,-0.01438,0.07371
2004,46-65 y.,1st Quintile,As soon as possible,0.19298,171,171,0.13366,0.25231
2004,46-65 y.,2nd Quintile,As soon as possible,0.08511,92,92,0.02777,0.14244
2004,46-65 y.,3rd Quintile,As soon as possible,0.05651,76,76,0.00425,0.10876
2004,46-65 y.,4th Quintile,As soon as possible,0.03958,57,57,-0.01149,0.09065
2004,46-65 y.,5th Quintile,As soon as possible,0.01041,37,68,-0.01389,0.03471
2004,46-65 y.,5th Quintile,Next year,0.01148,31,68,-0.01403,0.03699
2005,17-29 y.,1st Quintile,As soon as possible,0.19107,153,470,0.15549,0.22665
2005,17-29 y.,1st Quintile,Next year,0.10213,108,470,0.07473,0.12954
2005,17-29 y.,1st Quintile,In the next 2 to 5 years,0.16191,162,470,0.12857,0.19525
2005,17-29 y.,1st Quintile,"In the distant future, in more than five years",0.03790,47,470,0.02062,0.05519
2005,17-29 y.,2nd Quintile,As soon as possible,0.11092,86,311,0.07596,0.14588
2005,17-29 y.,2nd Quintile,Next year,0.08164,66,311,0.05116,0.11212
2005,17-29 y.,2nd Quintile,In the next 2 to 5 years,0.16983,121,311,0.12803,0.21163
2005,17-29 y.,2nd Quintile,"In the distant future, in more than five years",0.05478,38,311,0.02945,0.08012
2005,17-29 y.,3rd Quintile,As soon as possible,0.08903,56,214,0.05079,0.12728
2005,17-29 y.,3rd Quintile,Next year,0.05083,41,214,0.02133,0.08033
2005,17-29 y.,3rd Quintile,In the next 2 to 5 years,0.14443,117,214,0.09722,0.19164
2005,17-29 y.,4th Quintile,As soon as possible,0.05579,40,231,0.02612,0.08545
2005,17-29 y.,4th Quintile,Next year,0.07974,57,231,0.04473,0.11475
2005,17-29 y.,4th Quintile,In the next 2 to 5 years,0.08157,86,231,0.04620,0.11695
2005,17-29 y.,4th Quintile,"In the distant future, in more than five years",0.04497,48,231,0.01819,0.07175
2005,17-29 y.,5th Quintile,As soon as possible,0.04222,35,295,0.01923,0.06520
2005,17-29 y.,5th Quintile,Next year,0.05144,50,295,0.02619,0.07669
2005,17-29 y.,5th Quintile,In the next 2 to 5 years,0.11735,119,295,0.08056,0.15414
2005,17-29 y.,5th Quintile,"In the distant future, in more than five years",0.09185,91,295,0.05884,0.12486
2005,30-45 y.,1st Quintile,As soon as possible,0.24879,221,335,0.20243,0.29516
2005,30-45 y.,1st Quintile,Next year,0.07161,58,335,0.04396,0.09926
2005,30-45 y.,1st Quintile,In the next 2 to 5 years,0.06221,56,335,0.03631,0.08811
2005,30-45 y.,2nd Quintile,As soon as possible,0.09069,106,185,0.04920,0.13219
2005,30-45 y.,2nd Quintile,Next year,0.03797,41,185,0.01035,0.06558
2005,30-45 y.,2nd Quintile,In the next 2 to 5 years,0.03874,38,185,0.01085,0.06662
2005,30-45 y.,3rd Quintile,As soon as possible,0.05697,58,148,0.01950,0.09444
2005,30-45 y.,3rd Quintile,Next year,0.03599,37,148,0.00588,0.06611
2005,30-45 y.,3rd Quintile,In the next 2 to 5 years,0.04344,53,148,0.01049,0.07639
2005,30-45 y.,4th Quintile,As soon as possible,0.03095,41,115,-0.00084,0.06274
2005,30-45 y.,4th Quintile,Next year,0.01850,36,115,-0.00624,0.04323
2005,30-45 y.,4th Quintile,In the next 2 to 5 years,0.02576,38,115,-0.00332,0.05484
2005,30-45 y.,5th Quintile,Next year,0.01902,38,76,-0.01190,0.04993
2005,30-45 y.,5th Quintile,In the next 2 to 5 years,0.02121,38,76,-0.01140,0.05382
2005,46-65 y.,1st Quintile,As soon as possible,0.23950,175,175,0.17609,0.30291
2005,46-65 y.,2nd Quintile,As soon as possible,0.08875,96,96,0.03156,0.14593
2005,46-65 y.,3rd Quintile,As soon as possible,0.03757,51,51,-0.01514,0.09027
2005,46-65 y.,4th Quintile,As soon as possible,0.03395,53,53,-0.01527,0.08317
2005,46-65 y.,5th Quintile,As soon as possible,0.01069,34,34,-0.02440,0.04579
2006,17-29 y.,1st Quintile,As soon as possible,0.16382,145,358,0.12543,0.20221
2006,17-29 y.,1st Quintile,Next year,0.08782,75,358,0.05846,0.11718
2006,17-29 y.,1st Quintile,In the next 2 to 5 years,0.15610,138,358,0.11845,0.19375
2006,17-29 y.,2nd Quintile,As soon as possible,0.10888,66,188,0.06423,0.15352
2006,17-29 y.,2nd Quintile,Next year,0.05289,40,188,0.02081,0.08497
2006,17-29 y.,2nd Quintile,In the next 2 to 5 years,0.10904,82,188,0.06436,0.15371
2006,17-29 y.,3rd Quintile,As soon as possible,0.07813,48,178,0.03859,0.11767
2006,17-29 y.,3rd Quintile,Next year,0.06074,40,178,0.02555,0.09593
2006,17-29 y.,3rd Quintile,In the next 2 to 5 years,0.09696,90,178,0.05336,0.14055
2006,17-29 y.,4th Quintile,As soon as possible,0.06106,44,215,0.02898,0.09314
2006,17-29 y.,4th Quintile,Next year,0.04122,41,215,0.01458,0.06785
2006,17-29 y.,4th Quintile,In the next 2 to 5 years,0.13022,99,215,0.08513,0.17531
2006,17-29 y.,4th Quintile,"In the distant future, in more than five years",0.03013,31,215,0.00723,0.05304
2006,17-29 y.,5th Quintile,Next year,0.05892,44,214,0.02730,0.09054
2006,17-29 y.,5th Quintile,In the next 2 to 5 years,0.13742,117,214,0.09118,0.18365
2006,17-29 y.,5th Quintile,"In the distant future, in more than five years",0.04802,53,214,0.01931,0.07674
2006,30-45 y.,1st Quintile,As soon as possible,0.26474,218,313,0.21578,0.31370
2006,30-45 y.,1st Quintile,Next year,0.06600,47,313,0.03845,0.09354
2006,30-45 y.,1st Quintile,In the next 2 to 5 years,0.05988,48,313,0.03355,0.08620
2006,30-45 y.,2nd Quintile,As soon as possible,0.07534,78,169,0.03543,0.11525
2006,30-45 y.,2nd Quintile,Next year,0.04667,46,169,0.01478,0.07857
2006,30-45 y.,2nd Quintile,In the next 2 to 5 years,0.04936,45,169,0.01660,0.08211
2006,30-45 y.,3rd Quintile,As soon as possible,0.05560,53,151,0.01893,0.09227
2006,30-45 y.,3rd Quintile,Next year,0.03370,47,151,0.00482,0.06258
2006,30-45 y.,3rd Quintile,In the next 2 to 5 years,0.04561,51,151,0.01222,0.07900
2006,30-45 y.,4th Quintile,As soon as possible,0.02521,36,116,-0.00344,0.05386
2006,30-45 y.,4th Quintile,Next year,0.04095,46,116,0.00473,0.07717
2006,30-45 y.,4th Quintile,In the next 2 to 5 years,0.02618,34,116,-0.00300,0.05536
2006,30-45 y.,5th Quintile,In the next 2 to 5 years,0.02036,40,40,-0.02396,0.06468
2006,46-65 y.,1st Quintile,As soon as possible,0.22569,187,187,0.16562,0.28577
2006,46-65 y.,2nd Quintile,As soon as possible,0.08737,64,64,0.01764,0.15710
2006,46-65 y.,3rd Quintile,As soon as possible,0.04019,46,46,-0.01719,0.09758
2006,46-65 y.,4th Quintile,As soon as possible,0.02369,31,31,-0.03073,0.07810
2006,46-65 y.,5th Quintile,As soon as possible,0.01371,37,37,-0.02428,0.05170
2007,17-29 y.,1st Quintile,As soon as possible,0.16192,138,355,0.12355,0.20030
2007,17-29 y.,1st Quintile,Next year,0.10331,81,355,0.07160,0.13502
2007,17-29 y.,1st Quintile,In the next 2 to 5 years,0.13982,136,355,0.10370,0.17595
2007,17-29 y.,2nd Quintile,As soon as possible,0.10362,76,222,0.06344,0.14380
2007,17-29 y.,2nd Quintile,Next year,0.07000,53,222,0.03636,0.10364
2007,17-29 y.,2nd Quintile,In the next 2 to 5 years,0.12373,93,222,0.08032,0.16714
2007,17-29 y.,3rd Quintile,As soon as possible,0.05936,37,172,0.02394,0.09477
2007,17-29 y.,3rd Quintile,Next year,0.06704,53,172,0.02956,0.10453
2007,17-29 y.,3rd Quintile,In the next 2 to 5 years,0.08422,82,172,0.04260,0.12585
2007,17-29 y.,4th Quintile,Next year,0.04432,44,144,0.01059,0.07805
2007,17-29 y.,4th Quintile,In the next 2 to 5 years,0.10181,100,144,0.05224,0.15137
2007,17-29 y.,5th Quintile,Next year,0.06525,39,205,0.03136,0.09914
2007,17-29 y.,5th Quintile,In the next 2 to 5 years,0.12339,109,205,0.07826,0.16852
2007,17-29 y.,5th Quintile,"In the distant future, in more than five years",0.06446,57,205,0.03076,0.09816
2007,30-45 y.,1st Quintile,As soon as possible,0.25010,188,279,0.19919,0.30100
2007,30-45 y.,1st Quintile,Next year,0.06569,45,279,0.03656,0.09481
2007,30-45 y.,1st Quintile,In the next 2 to 5 years,0.04983,46,279,0.02425,0.07541
2007,30-45 y.,2nd Quintile,As soon as possible,0.07432,77,161,0.03368,0.11496
2007,30-45 y.,2nd Quintile,Next year,0.04705,46,161,0.01424,0.07986
2007,30-45 y.,2nd Quintile,In the next 2 to 5 years,0.03685,38,161,0.00766,0.06604
2007,30-45 y.,3rd Quintile,As soon as possible,0.03138,42,122,0.00032,0.06245
2007,30-45 y.,3rd Quintile,Next year,0.03518,37,122,0.00235,0.06801
2007,30-45 y.,3rd Quintile,In the next 2 to 5 years,0.03681,43,122,0.00326,0.07036
2007,30-45 y.,4th Quintile,In the next 2 to 5 years,0.02300,31,31,-0.03064,0.07665
2007,30-45 y.,5th Quintile,In the next 2 to 5 years,0.01275,34,34,-0.02553,0.05104
2007,46-65 y.,1st Quintile,As soon as possible,0.21790,187,187,0.15857,0.27723
2007,46-65 y.,2nd Quintile,As soon as possible,0.06674,67,67,0.00653,0.12695
2007,46-65 y.,3rd Quintile,As soon as possible,0.03576,42,42,-0.02108,0.09261
2007,46-65 y.,4th Quintile,As soon as possible,0.02581,40,40,-0.02396,0.07558
2008,17-29 y.,1st Quintile,As soon as possible,0.13592,116,373,0.10109,0.17074
2008,17-29 y.,1st Quintile,Next year,0.08195,81,373,0.05408,0.10983
2008,17-29 y.,1st Quintile,In the next 2 to 5 years,0.14876,143,373,0.11260,0.18492
