year,quintil_oecd,plb0418,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,1st Quintile,As soon as possible,0.11080,487,936,0.09068,0.13092
2003,1st Quintile,Next year,0.04054,188,936,0.02790,0.05319
2003,1st Quintile,In the next 2 to 5 years,0.04807,215,936,0.03436,0.06178
2003,1st Quintile,"In the distant future, in more than five years",0.00982,46,936,0.00350,0.01614
2003,2nd Quintile,As soon as possible,0.04860,273,622,0.03169,0.06551
2003,2nd Quintile,Next year,0.02518,129,622,0.01285,0.03750
2003,2nd Quintile,In the next 2 to 5 years,0.03120,168,622,0.01753,0.04487
2003,2nd Quintile,"In the distant future, in more than five years",0.00777,52,622,0.00086,0.01467
2003,3rd Quintile,As soon as possible,0.03304,196,518,0.01764,0.04845
2003,3rd Quintile,Next year,0.02174,120,518,0.00917,0.03431
2003,3rd Quintile,In the next 2 to 5 years,0.02269,154,518,0.00985,0.03553
2003,3rd Quintile,"In the distant future, in more than five years",0.00766,48,518,0.00014,0.01517
2003,4th Quintile,As soon as possible,0.02319,124,450,0.00927,0.03711
2003,4th Quintile,Next year,0.01827,112,450,0.00588,0.03065
2003,4th Quintile,In the next 2 to 5 years,0.02120,147,450,0.00787,0.03452
2003,4th Quintile,"In the distant future, in more than five years",0.00930,67,450,0.00042,0.01817
2003,5th Quintile,As soon as possible,0.01674,116,546,0.00597,0.02751
2003,5th Quintile,Next year,0.01296,119,546,0.00346,0.02245
2003,5th Quintile,In the next 2 to 5 years,0.02107,209,546,0.00901,0.03312
2003,5th Quintile,"In the distant future, in more than five years",0.01030,102,546,0.00182,0.01877
2004,1st Quintile,As soon as possible,0.12368,525,990,0.10316,0.14419
2004,1st Quintile,Next year,0.03888,187,990,0.02683,0.05092
2004,1st Quintile,In the next 2 to 5 years,0.04927,226,990,0.03578,0.06276
2004,1st Quintile,"In the distant future, in more than five years",0.01035,52,990,0.00404,0.01665
2004,2nd Quintile,As soon as possible,0.05200,280,647,0.03488,0.06912
2004,2nd Quintile,Next year,0.02490,134,647,0.01289,0.03692
2004,2nd Quintile,In the next 2 to 5 years,0.03257,175,647,0.01888,0.04626
2004,2nd Quintile,"In the distant future, in more than five years",0.00916,58,647,0.00181,0.01650
2004,3rd Quintile,As soon as possible,0.04298,213,536,0.02579,0.06017
2004,3rd Quintile,Next year,0.01856,98,536,0.00712,0.02999
2004,3rd Quintile,In the next 2 to 5 years,0.02963,158,536,0.01526,0.04400
2004,3rd Quintile,"In the distant future, in more than five years",0.00920,67,536,0.00111,0.01729
2004,4th Quintile,As soon as possible,0.02577,138,458,0.01124,0.04030
2004,4th Quintile,Next year,0.01656,102,458,0.00486,0.02826
2004,4th Quintile,In the next 2 to 5 years,0.02742,169,458,0.01245,0.04240
2004,4th Quintile,"In the distant future, in more than five years",0.00595,49,458,-0.00110,0.01300
2004,5th Quintile,As soon as possible,0.01246,101,535,0.00305,0.02186
2004,5th Quintile,Next year,0.01541,113,535,0.00496,0.02585
2004,5th Quintile,In the next 2 to 5 years,0.02348,217,535,0.01064,0.03632
2004,5th Quintile,"In the distant future, in more than five years",0.01083,104,535,0.00205,0.01961
2005,1st Quintile,As soon as possible,0.14058,549,1015,0.11919,0.16198
2005,1st Quintile,Next year,0.04257,183,1015,0.03014,0.05500
2005,1st Quintile,In the next 2 to 5 years,0.04973,224,1015,0.03635,0.06311
2005,1st Quintile,"In the distant future, in more than five years",0.01139,59,1015,0.00486,0.01792
2005,2nd Quintile,As soon as possible,0.05569,288,632,0.03780,0.07358
2005,2nd Quintile,Next year,0.02367,123,632,0.01181,0.03553
2005,2nd Quintile,In the next 2 to 5 years,0.03678,166,632,0.02210,0.05147
2005,2nd Quintile,"In the distant future, in more than five years",0.01193,55,632,0.00346,0.02040
2005,3rd Quintile,As soon as possible,0.03700,165,480,0.02010,0.05390
2005,3rd Quintile,Next year,0.01881,89,480,0.00665,0.03098
2005,3rd Quintile,In the next 2 to 5 years,0.03482,180,480,0.01840,0.05123
2005,3rd Quintile,"In the distant future, in more than five years",0.00717,46,480,-0.00039,0.01472
2005,4th Quintile,As soon as possible,0.02582,135,438,0.01095,0.04069
2005,4th Quintile,Next year,0.01733,105,438,0.00510,0.02957
2005,4th Quintile,In the next 2 to 5 years,0.02037,136,438,0.00712,0.03361
2005,4th Quintile,"In the distant future, in more than five years",0.00993,62,438,0.00064,0.01923
2005,5th Quintile,As soon as possible,0.01165,95,495,0.00218,0.02111
2005,5th Quintile,Next year,0.01320,112,495,0.00314,0.02327
2005,5th Quintile,In the next 2 to 5 years,0.01979,175,495,0.00751,0.03208
2005,5th Quintile,"In the distant future, in more than five years",0.01182,113,495,0.00229,0.02135
2006,1st Quintile,As soon as possible,0.13839,550,927,0.11615,0.16063
2006,1st Quintile,Next year,0.03822,145,927,0.02587,0.05056
2006,1st Quintile,In the next 2 to 5 years,0.04910,196,927,0.03518,0.06302
2006,1st Quintile,"In the distant future, in more than five years",0.00771,36,927,0.00208,0.01334
2006,2nd Quintile,As soon as possible,0.05065,209,470,0.03081,0.07050
2006,2nd Quintile,Next year,0.02149,97,470,0.00836,0.03461
2006,2nd Quintile,In the next 2 to 5 years,0.02900,132,470,0.01381,0.04419
2006,2nd Quintile,"In the distant future, in more than five years",0.00572,32,470,-0.00110,0.01255
2006,3rd Quintile,As soon as possible,0.03497,150,430,0.01759,0.05236
2006,3rd Quintile,Next year,0.01906,97,430,0.00612,0.03201
2006,3rd Quintile,In the next 2 to 5 years,0.02785,147,430,0.01228,0.04342
2006,3rd Quintile,"In the distant future, in more than five years",0.00682,36,430,-0.00097,0.01461
2006,4th Quintile,As soon as possible,0.02247,113,398,0.00789,0.03706
2006,4th Quintile,Next year,0.01906,100,398,0.00561,0.03251
2006,4th Quintile,In the next 2 to 5 years,0.02666,141,398,0.01081,0.04250
2006,4th Quintile,"In the distant future, in more than five years",0.00703,44,398,-0.00119,0.01525
2006,5th Quintile,As soon as possible,0.01202,83,425,0.00165,0.02239
2006,5th Quintile,Next year,0.01446,94,425,0.00310,0.02582
2006,5th Quintile,In the next 2 to 5 years,0.02161,180,425,0.00777,0.03545
2006,5th Quintile,"In the distant future, in more than five years",0.00657,68,425,-0.00112,0.01425
2007,1st Quintile,As soon as possible,0.13110,515,895,0.10898,0.15323
2007,1st Quintile,Next year,0.04221,146,895,0.02903,0.05539
2007,1st Quintile,In the next 2 to 5 years,0.04314,188,895,0.02982,0.05646
2007,1st Quintile,"In the distant future, in more than five years",0.01033,46,895,0.00371,0.01696
2007,2nd Quintile,As soon as possible,0.04634,222,478,0.02747,0.06520
2007,2nd Quintile,Next year,0.02394,113,478,0.01022,0.03766
2007,2nd Quintile,In the next 2 to 5 years,0.03121,143,478,0.01561,0.04681
2007,3rd Quintile,As soon as possible,0.02536,122,361,0.00912,0.04160
2007,3rd Quintile,Next year,0.02385,107,361,0.00809,0.03961
2007,3rd Quintile,In the next 2 to 5 years,0.02346,132,361,0.00783,0.03910
2007,4th Quintile,As soon as possible,0.01934,93,379,0.00546,0.03322
2007,4th Quintile,Next year,0.01277,92,379,0.00145,0.02408
2007,4th Quintile,In the next 2 to 5 years,0.02232,149,379,0.00743,0.03721
2007,4th Quintile,"In the distant future, in more than five years",0.00610,45,379,-0.00175,0.01395
2007,5th Quintile,As soon as possible,0.01004,66,385,0.00007,0.02001
2007,5th Quintile,Next year,0.01267,83,385,0.00148,0.02385
2007,5th Quintile,In the next 2 to 5 years,0.01766,161,385,0.00449,0.03083
2007,5th Quintile,"In the distant future, in more than five years",0.00926,75,385,-0.00032,0.01883
2008,1st Quintile,As soon as possible,0.11003,431,821,0.08861,0.13145
2008,1st Quintile,Next year,0.03685,150,821,0.02396,0.04975
2008,1st Quintile,In the next 2 to 5 years,0.04481,191,821,0.03065,0.05897
2008,1st Quintile,"In the distant future, in more than five years",0.01262,49,821,0.00498,0.02025
2008,2nd Quintile,As soon as possible,0.03989,159,383,0.02027,0.05952
2008,2nd Quintile,Next year,0.01946,94,383,0.00560,0.03331
2008,2nd Quintile,In the next 2 to 5 years,0.02354,96,383,0.00833,0.03874
2008,2nd Quintile,"In the distant future, in more than five years",0.00655,34,383,-0.00154,0.01465
2008,3rd Quintile,As soon as possible,0.02366,107,369,0.00813,0.03918
2008,3rd Quintile,Next year,0.01850,95,369,0.00473,0.03227
2008,3rd Quintile,In the next 2 to 5 years,0.02171,123,369,0.00682,0.03661
2008,3rd Quintile,"In the distant future, in more than five years",0.00659,44,369,-0.00168,0.01485
2008,4th Quintile,As soon as possible,0.01655,82,336,0.00289,0.03022
2008,4th Quintile,Next year,0.01822,98,336,0.00390,0.03255
2008,4th Quintile,In the next 2 to 5 years,0.02113,117,336,0.00573,0.03653
2008,4th Quintile,"In the distant future, in more than five years",0.00729,39,336,-0.00182,0.01639
2008,5th Quintile,As soon as possible,0.00911,51,346,-0.00092,0.01913
2008,5th Quintile,Next year,0.01080,75,346,-0.00011,0.02170
2008,5th Quintile,In the next 2 to 5 years,0.01930,151,346,0.00478,0.03382
2008,5th Quintile,"In the distant future, in more than five years",0.00846,69,346,-0.00120,0.01812
2009,1st Quintile,As soon as possible,0.10531,376,698,0.08252,0.12810
2009,1st Quintile,Next year,0.04178,145,698,0.02693,0.05664
2009,1st Quintile,In the next 2 to 5 years,0.04758,177,698,0.03178,0.06339
2009,2nd Quintile,As soon as possible,0.04136,170,393,0.02165,0.06107
2009,2nd Quintile,Next year,0.01661,81,393,0.00396,0.02926
2009,2nd Quintile,In the next 2 to 5 years,0.02786,106,393,0.01157,0.04415
2009,2nd Quintile,"In the distant future, in more than five years",0.01077,36,393,0.00055,0.02099
2009,3rd Quintile,As soon as possible,0.02899,109,334,0.01097,0.04701
2009,3rd Quintile,Next year,0.02354,95,334,0.00726,0.03983
2009,3rd Quintile,In the next 2 to 5 years,0.01778,94,334,0.00358,0.03197
2009,3rd Quintile,"In the distant future, in more than five years",0.00732,36,334,-0.00184,0.01648
2009,4th Quintile,As soon as possible,0.02053,89,308,0.00467,0.03640
2009,4th Quintile,Next year,0.01425,73,308,0.00099,0.02750
2009,4th Quintile,In the next 2 to 5 years,0.01728,105,308,0.00270,0.03186
2009,4th Quintile,"In the distant future, in more than five years",0.00571,41,308,-0.00272,0.01415
2009,5th Quintile,As soon as possible,0.01286,58,306,0.00021,0.02550
2009,5th Quintile,Next year,0.01048,78,306,-0.00095,0.02191
2009,5th Quintile,In the next 2 to 5 years,0.01890,124,306,0.00362,0.03418
2009,5th Quintile,"In the distant future, in more than five years",0.00704,46,306,-0.00234,0.01642
2010,1st Quintile,As soon as possible,0.11822,358,655,0.09347,0.14296
2010,1st Quintile,Next year,0.03712,118,655,0.02263,0.05161
2010,1st Quintile,In the next 2 to 5 years,0.04033,143,655,0.02525,0.05541
2010,1st Quintile,"In the distant future, in more than five years",0.00713,36,655,0.00068,0.01358
2010,2nd Quintile,As soon as possible,0.04243,133,329,0.02062,0.06424
2010,2nd Quintile,Next year,0.02824,95,329,0.01032,0.04617
2010,2nd Quintile,In the next 2 to 5 years,0.02301,101,329,0.00678,0.03923
2010,3rd Quintile,As soon as possible,0.02982,98,262,0.00919,0.05046
2010,3rd Quintile,Next year,0.01662,76,262,0.00111,0.03212
2010,3rd Quintile,In the next 2 to 5 years,0.01522,88,262,0.00037,0.03007
2010,4th Quintile,As soon as possible,0.02110,79,298,0.00475,0.03744
2010,4th Quintile,Next year,0.01833,86,298,0.00308,0.03359
2010,4th Quintile,In the next 2 to 5 years,0.01773,95,298,0.00272,0.03273
2010,4th Quintile,"In the distant future, in more than five years",0.00826,38,298,-0.00203,0.01855
2010,5th Quintile,As soon as possible,0.00933,57,283,-0.00189,0.02056
2010,5th Quintile,Next year,0.00827,71,283,-0.00230,0.01884
2010,5th Quintile,In the next 2 to 5 years,0.01745,113,283,0.00217,0.03274
2010,5th Quintile,"In the distant future, in more than five years",0.00650,42,283,-0.00288,0.01588
2011,1st Quintile,As soon as possible,0.09766,600,1431,0.08227,0.11305
2011,1st Quintile,Next year,0.03920,371,1431,0.02914,0.04926
2011,1st Quintile,In the next 2 to 5 years,0.03931,351,1431,0.02924,0.04938
2011,1st Quintile,"In the distant future, in more than five years",0.01138,109,1431,0.00588,0.01688
2011,2nd Quintile,As soon as possible,0.03004,207,673,0.01713,0.04294
2011,2nd Quintile,Next year,0.02414,203,673,0.01254,0.03575
2011,2nd Quintile,In the next 2 to 5 years,0.02518,203,673,0.01333,0.03702
2011,2nd Quintile,"In the distant future, in more than five years",0.00576,60,673,0.00004,0.01149
2011,3rd Quintile,As soon as possible,0.02109,103,457,0.00790,0.03428
2011,3rd Quintile,Next year,0.01475,125,457,0.00369,0.02582
2011,3rd Quintile,In the next 2 to 5 years,0.02712,178,457,0.01221,0.04202
2011,3rd Quintile,"In the distant future, in more than five years",0.00764,51,457,-0.00035,0.01562
2011,4th Quintile,As soon as possible,0.01034,69,361,-0.00011,0.02078
2011,4th Quintile,Next year,0.01381,109,361,0.00175,0.02586
2011,4th Quintile,In the next 2 to 5 years,0.02018,145,361,0.00566,0.03471
2011,4th Quintile,"In the distant future, in more than five years",0.00536,38,361,-0.00218,0.01290
2011,5th Quintile,As soon as possible,0.00771,52,329,-0.00175,0.01718
2011,5th Quintile,Next year,0.01196,101,329,0.00020,0.02372
2011,5th Quintile,In the next 2 to 5 years,0.01457,127,329,0.00160,0.02754
2011,5th Quintile,"In the distant future, in more than five years",0.00351,49,329,-0.00289,0.00991
2012,1st Quintile,As soon as possible,0.09788,708,1655,0.08356,0.11220
2012,1st Quintile,Next year,0.04756,421,1655,0.03731,0.05782
2012,1st Quintile,In the next 2 to 5 years,0.04307,386,1655,0.03329,0.05286
2012,1st Quintile,"In the distant future, in more than five years",0.01279,140,1655,0.00737,0.01820
2012,2nd Quintile,As soon as possible,0.03591,220,682,0.02193,0.04988
2012,2nd Quintile,Next year,0.02571,178,682,0.01382,0.03760
2012,2nd Quintile,In the next 2 to 5 years,0.02495,209,682,0.01323,0.03666
2012,2nd Quintile,"In the distant future, in more than five years",0.00850,75,682,0.00160,0.01539
2012,3rd Quintile,As soon as possible,0.02474,135,516,0.01133,0.03816
2012,3rd Quintile,Next year,0.02018,157,516,0.00804,0.03233
2012,3rd Quintile,In the next 2 to 5 years,0.02098,168,516,0.00860,0.03336
2012,3rd Quintile,"In the distant future, in more than five years",0.00619,56,516,-0.00058,0.01297
2012,4th Quintile,As soon as possible,0.00944,67,384,-0.00025,0.01912
2012,4th Quintile,Next year,0.01788,135,384,0.00461,0.03115
2012,4th Quintile,In the next 2 to 5 years,0.01705,125,384,0.00409,0.03002
2012,4th Quintile,"In the distant future, in more than five years",0.00712,57,384,-0.00130,0.01553
2012,5th Quintile,As soon as possible,0.00720,55,373,-0.00139,0.01579
2012,5th Quintile,Next year,0.01402,122,373,0.00207,0.02597
2012,5th Quintile,In the next 2 to 5 years,0.02051,137,373,0.00611,0.03491
2012,5th Quintile,"In the distant future, in more than five years",0.00804,59,373,-0.00104,0.01712
2013,1st Quintile,As soon as possible,0.08919,623,1532,0.07492,0.10347
2013,1st Quintile,Next year,0.04998,398,1532,0.03907,0.06090
2013,1st Quintile,In the next 2 to 5 years,0.03963,401,1532,0.02986,0.04940
2013,1st Quintile,"In the distant future, in more than five years",0.00853,110,1532,0.00392,0.01313
2013,2nd Quintile,As soon as possible,0.03193,200,655,0.01845,0.04540
2013,2nd Quintile,Next year,0.02618,189,655,0.01394,0.03842
2013,2nd Quintile,In the next 2 to 5 years,0.02180,194,655,0.01061,0.03299
2013,2nd Quintile,"In the distant future, in more than five years",0.00562,72,655,-0.00011,0.01135
2013,3rd Quintile,As soon as possible,0.02099,131,501,0.00842,0.03355
2013,3rd Quintile,Next year,0.02379,162,501,0.01043,0.03715
2013,3rd Quintile,In the next 2 to 5 years,0.01899,145,501,0.00702,0.03095
2013,3rd Quintile,"In the distant future, in more than five years",0.00692,63,501,-0.00035,0.01418
2013,4th Quintile,As soon as possible,0.01248,80,362,0.00103,0.02393
2013,4th Quintile,Next year,0.01678,117,362,0.00353,0.03003
2013,4th Quintile,In the next 2 to 5 years,0.01779,120,362,0.00416,0.03143
2013,4th Quintile,"In the distant future, in more than five years",0.00527,45,362,-0.00220,0.01274
2013,5th Quintile,As soon as possible,0.00827,52,343,-0.00133,0.01786
2013,5th Quintile,Next year,0.01540,113,343,0.00235,0.02844
2013,5th Quintile,In the next 2 to 5 years,0.01796,133,343,0.00389,0.03204
2013,5th Quintile,"In the distant future, in more than five years",0.00451,45,343,-0.00259,0.01160
2014,1st Quintile,As soon as possible,0.09364,762,1775,0.08008,0.10719
2014,1st Quintile,Next year,0.04921,436,1775,0.03915,0.05928
2014,1st Quintile,In the next 2 to 5 years,0.04364,433,1775,0.03413,0.05315
2014,1st Quintile,"In the distant future, in more than five years",0.01330,144,1775,0.00797,0.01863
2014,2nd Quintile,As soon as possible,0.03562,233,762,0.02245,0.04878
2014,2nd Quintile,Next year,0.02743,211,762,0.01582,0.03903
2014,2nd Quintile,In the next 2 to 5 years,0.03059,248,762,0.01836,0.04283
2014,2nd Quintile,"In the distant future, in more than five years",0.00744,70,762,0.00134,0.01355
2014,3rd Quintile,As soon as possible,0.02185,156,522,0.00929,0.03440
2014,3rd Quintile,Next year,0.01906,157,522,0.00732,0.03080
2014,3rd Quintile,In the next 2 to 5 years,0.02465,164,522,0.01133,0.03796
2014,3rd Quintile,"In the distant future, in more than five years",0.00403,45,522,-0.00141,0.00947
2014,4th Quintile,As soon as possible,0.02121,114,428,0.00754,0.03487
2014,4th Quintile,Next year,0.01428,120,428,0.00303,0.02554
2014,4th Quintile,In the next 2 to 5 years,0.01759,142,428,0.00512,0.03006
2014,4th Quintile,"In the distant future, in more than five years",0.00413,52,428,-0.00195,0.01022
2014,5th Quintile,As soon as possible,0.01122,61,330,-0.00016,0.02260
2014,5th Quintile,Next year,0.01492,108,330,0.00182,0.02802
2014,5th Quintile,In the next 2 to 5 years,0.01400,108,330,0.00131,0.02670
2014,5th Quintile,"In the distant future, in more than five years",0.00510,53,330,-0.00260,0.01280
2015,1st Quintile,As soon as possible,0.09554,603,1555,0.08092,0.11015
2015,1st Quintile,Next year,0.04606,361,1555,0.03564,0.05648
2015,1st Quintile,In the next 2 to 5 years,0.05001,453,1555,0.03917,0.06085
2015,1st Quintile,"In the distant future, in more than five years",0.01228,138,1555,0.00681,0.01776
2015,2nd Quintile,As soon as possible,0.02958,210,676,0.01680,0.04236
2015,2nd Quintile,Next year,0.02317,181,676,0.01182,0.03452
2015,2nd Quintile,In the next 2 to 5 years,0.02818,222,676,0.01569,0.04066
2015,2nd Quintile,"In the distant future, in more than five years",0.00555,63,676,-0.00006,0.01115
2015,3rd Quintile,As soon as possible,0.01883,116,484,0.00671,0.03095
2015,3rd Quintile,Next year,0.01855,140,484,0.00651,0.03058
2015,3rd Quintile,In the next 2 to 5 years,0.02315,179,484,0.00974,0.03657
2015,3rd Quintile,"In the distant future, in more than five years",0.00501,49,484,-0.00129,0.01130
2015,4th Quintile,As soon as possible,0.01523,78,344,0.00227,0.02818
2015,4th Quintile,Next year,0.01474,102,344,0.00199,0.02750
2015,4th Quintile,In the next 2 to 5 years,0.01754,122,344,0.00365,0.03143
2015,4th Quintile,"In the distant future, in more than five years",0.00370,42,344,-0.00273,0.01012
2015,5th Quintile,As soon as possible,0.01254,62,336,0.00062,0.02445
2015,5th Quintile,Next year,0.01495,97,336,0.00196,0.02795
2015,5th Quintile,In the next 2 to 5 years,0.01954,137,336,0.00472,0.03436
2015,5th Quintile,"In the distant future, in more than five years",0.00384,40,336,-0.00278,0.01046
2016,1st Quintile,As soon as possible,0.08654,595,1546,0.07252,0.10055
2016,1st Quintile,Next year,0.05393,394,1546,0.04266,0.06519
2016,1st Quintile,In the next 2 to 5 years,0.05919,436,1546,0.04742,0.07096
2016,1st Quintile,"In the distant future, in more than five years",0.01587,121,1546,0.00964,0.02210
2016,2nd Quintile,As soon as possible,0.03204,195,666,0.01866,0.04543
2016,2nd Quintile,Next year,0.02553,190,666,0.01354,0.03752
2016,2nd Quintile,In the next 2 to 5 years,0.03115,221,666,0.01795,0.04436
2016,2nd Quintile,"In the distant future, in more than five years",0.00642,60,666,0.00035,0.01249
2016,3rd Quintile,As soon as possible,0.01468,105,406,0.00297,0.02639
2016,3rd Quintile,Next year,0.02177,134,406,0.00756,0.03599
2016,3rd Quintile,In the next 2 to 5 years,0.01925,133,406,0.00587,0.03263
2016,3rd Quintile,"In the distant future, in more than five years",0.00317,34,406,-0.00231,0.00864
2016,4th Quintile,As soon as possible,0.01167,61,321,-0.00010,0.02344
2016,4th Quintile,Next year,0.01673,100,321,0.00268,0.03079
2016,4th Quintile,In the next 2 to 5 years,0.01473,112,321,0.00153,0.02793
2016,4th Quintile,"In the distant future, in more than five years",0.00622,48,321,-0.00239,0.01483
2016,5th Quintile,As soon as possible,0.00819,43,306,-0.00192,0.01831
2016,5th Quintile,Next year,0.01480,109,306,0.00125,0.02836
2016,5th Quintile,In the next 2 to 5 years,0.01910,119,306,0.00374,0.03446
2016,5th Quintile,"In the distant future, in more than five years",0.00565,35,306,-0.00276,0.01407
2017,1st Quintile,As soon as possible,0.08206,935,2442,0.07117,0.09295
2017,1st Quintile,Next year,0.05330,671,2442,0.04439,0.06221
2017,1st Quintile,In the next 2 to 5 years,0.05411,679,2442,0.04513,0.06308
2017,1st Quintile,"In the distant future, in more than five years",0.01127,157,2442,0.00708,0.01546
2017,2nd Quintile,As soon as possible,0.02551,197,648,0.01336,0.03766
2017,2nd Quintile,Next year,0.02738,210,648,0.01481,0.03996
2017,2nd Quintile,In the next 2 to 5 years,0.02144,188,648,0.01028,0.03260
2017,2nd Quintile,"In the distant future, in more than five years",0.00604,53,648,0.00007,0.01201
2017,3rd Quintile,As soon as possible,0.01260,91,391,0.00153,0.02368
2017,3rd Quintile,Next year,0.02308,134,391,0.00818,0.03799
2017,3rd Quintile,In the next 2 to 5 years,0.01749,130,391,0.00448,0.03050
2017,3rd Quintile,"In the distant future, in more than five years",0.00417,36,391,-0.00223,0.01056
2017,4th Quintile,As soon as possible,0.01418,75,325,0.00131,0.02705
2017,4th Quintile,Next year,0.01451,91,325,0.00149,0.02754
2017,4th Quintile,In the next 2 to 5 years,0.01871,114,325,0.00395,0.03346
2017,4th Quintile,"In the distant future, in more than five years",0.00658,45,325,-0.00222,0.01539
2017,5th Quintile,As soon as possible,0.00740,42,245,-0.00335,0.01815
2017,5th Quintile,Next year,0.01632,82,245,0.00042,0.03222
2017,5th Quintile,In the next 2 to 5 years,0.01518,90,245,-0.00016,0.03052
2017,5th Quintile,"In the distant future, in more than five years",0.00533,31,245,-0.00381,0.01446
2018,1st Quintile,As soon as possible,0.07390,1092,2896,0.06437,0.08343
2018,1st Quintile,Next year,0.06452,856,2896,0.05557,0.07347
2018,1st Quintile,In the next 2 to 5 years,0.04890,767,2896,0.04105,0.05676
2018,1st Quintile,"In the distant future, in more than five years",0.01090,181,2896,0.00712,0.01468
2018,2nd Quintile,As soon as possible,0.02507,241,742,0.01381,0.03633
2018,2nd Quintile,Next year,0.02437,221,742,0.01327,0.03547
2018,2nd Quintile,In the next 2 to 5 years,0.02366,230,742,0.01272,0.03460
2018,2nd Quintile,"In the distant future, in more than five years",0.00430,50,742,-0.00041,0.00901
2018,3rd Quintile,As soon as possible,0.01172,96,436,0.00160,0.02183
2018,3rd Quintile,Next year,0.01768,129,436,0.00530,0.03007
2018,3rd Quintile,In the next 2 to 5 years,0.02256,176,436,0.00861,0.03652
2018,3rd Quintile,"In the distant future, in more than five years",0.00398,35,436,-0.00194,0.00990
2018,4th Quintile,As soon as possible,0.01130,69,330,-0.00012,0.02272
2018,4th Quintile,Next year,0.01786,102,330,0.00355,0.03218
2018,4th Quintile,In the next 2 to 5 years,0.01866,127,330,0.00404,0.03328
2018,4th Quintile,"In the distant future, in more than five years",0.00580,32,330,-0.00240,0.01401
2018,5th Quintile,As soon as possible,0.00850,52,283,-0.00222,0.01921
2018,5th Quintile,Next year,0.01638,100,283,0.00157,0.03120
2018,5th Quintile,In the next 2 to 5 years,0.01207,93,283,-0.00067,0.02482
2018,5th Quintile,"In the distant future, in more than five years",0.00414,38,283,-0.00335,0.01163
2019,1st Quintile,As soon as possible,0.07047,1062,2754,0.06090,0.08003
2019,1st Quintile,Next year,0.05642,795,2754,0.04780,0.06504
2019,1st Quintile,In the next 2 to 5 years,0.04751,727,2754,0.03957,0.05546
2019,1st Quintile,"In the distant future, in more than five years",0.01418,170,2754,0.00976,0.01859
2019,2nd Quintile,As soon as possible,0.02563,194,602,0.01300,0.03827
2019,2nd Quintile,Next year,0.02100,177,602,0.00954,0.03247
2019,2nd Quintile,In the next 2 to 5 years,0.02647,182,602,0.01364,0.03930
2019,2nd Quintile,"In the distant future, in more than five years",0.00522,49,602,-0.00054,0.01097
2019,3rd Quintile,As soon as possible,0.01100,82,317,-0.00050,0.02249
2019,3rd Quintile,Next year,0.02103,121,317,0.00521,0.03685
2019,3rd Quintile,In the next 2 to 5 years,0.01459,114,317,0.00137,0.02781
2019,4th Quintile,As soon as possible,0.01058,45,260,-0.00188,0.02303
2019,4th Quintile,Next year,0.02087,114,260,0.00346,0.03828
2019,4th Quintile,In the next 2 to 5 years,0.02228,101,260,0.00430,0.04025
2019,5th Quintile,As soon as possible,0.00478,35,197,-0.00488,0.01443
2019,5th Quintile,Next year,0.01341,77,197,-0.00269,0.02952
2019,5th Quintile,In the next 2 to 5 years,0.01357,85,197,-0.00263,0.02977
2020,1st Quintile,As soon as possible,0.06934,990,2461,0.05930,0.07938
2020,1st Quintile,Next year,0.05915,654,2461,0.04983,0.06848
2020,1st Quintile,In the next 2 to 5 years,0.04690,644,2461,0.03855,0.05526
2020,1st Quintile,"In the distant future, in more than five years",0.01365,173,2461,0.00906,0.01823
2020,2nd Quintile,As soon as possible,0.02502,176,576,0.01225,0.03778
2020,2nd Quintile,Next year,0.02540,169,576,0.01254,0.03826
2020,2nd Quintile,In the next 2 to 5 years,0.02897,181,576,0.01526,0.04267
2020,2nd Quintile,"In the distant future, in more than five years",0.00548,50,576,-0.00055,0.01152
2020,3rd Quintile,As soon as possible,0.01411,82,346,0.00167,0.02656
2020,3rd Quintile,Next year,0.01903,113,346,0.00461,0.03345
2020,3rd Quintile,In the next 2 to 5 years,0.02156,119,346,0.00623,0.03688
2020,3rd Quintile,"In the distant future, in more than five years",0.00381,32,346,-0.00269,0.01031
2020,4th Quintile,As soon as possible,0.01126,58,258,-0.00164,0.02417
2020,4th Quintile,Next year,0.01565,93,258,0.00047,0.03082
2020,4th Quintile,In the next 2 to 5 years,0.01475,107,258,0.00001,0.02949
2020,5th Quintile,As soon as possible,0.00753,47,294,-0.00237,0.01743
2020,5th Quintile,Next year,0.02005,111,294,0.00400,0.03609
2020,5th Quintile,In the next 2 to 5 years,0.01184,103,294,-0.00055,0.02423
2020,5th Quintile,"In the distant future, in more than five years",0.00358,33,294,-0.00326,0.01042
2021,1st Quintile,As soon as possible,0.05738,542,1531,0.04573,0.06903
2021,1st Quintile,Next year,0.06089,466,1531,0.04890,0.07287
2021,1st Quintile,In the next 2 to 5 years,0.04170,392,1531,0.03168,0.05172
2021,1st Quintile,"In the distant future, in more than five years",0.01237,131,1531,0.00683,0.01791
2021,2nd Quintile,As soon as possible,0.02517,157,500,0.01142,0.03891
2021,2nd Quintile,Next year,0.03447,158,500,0.01846,0.05047
2021,2nd Quintile,In the next 2 to 5 years,0.02431,146,500,0.01080,0.03782
2021,2nd Quintile,"In the distant future, in more than five years",0.00541,39,500,-0.00103,0.01184
2021,3rd Quintile,As soon as possible,0.01264,62,238,-0.00159,0.02686
2021,3rd Quintile,Next year,0.02682,94,238,0.00625,0.04740
